Rank 107639: 106640 - [000, 107639, 000] - HP: 247, STR: 897, VIT: 100, SPD: 12, LUK: 1, Attack: 132837, Defense: 83937, Current HP: 247, A Avg: 1106532, D Avg: 117511, [Neural Edge[190, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106941 - [000, 107639, 000] - HP: 196, STR: 1478, VIT: 167, SPD: 8, LUK: 1, Attack: 133709, Defense: 84667, Current HP: 196, A Avg: 1113795, D Avg: 118533, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106942 - [000, 107639, 000] - HP: 281, STR: 1305, VIT: 114, SPD: 7, LUK: 1, Attack: 133449, Defense: 84614, Current HP: 281, A Avg: 1111630, D Avg: 118459, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106943 - [000, 107639, 000] - HP: 186, STR: 937, VIT: 56, SPD: 7, LUK: 2, Attack: 132897, Defense: 84556, Current HP: 186, A Avg: 1107032, D Avg: 118378, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106944 - [000, 107639, 000] - HP: 415, STR: 1051, VIT: 284, SPD: 9, LUK: 1, Attack: 133068, Defense: 84784, Current HP: 415, A Avg: 1108456, D Avg: 118697, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106945 - [000, 107639, 000] - HP: 414, STR: 1680, VIT: 80, SPD: 7, LUK: 1, Attack: 134012, Defense: 84580, Current HP: 414, A Avg: 1116319, D Avg: 118411, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106946 - [000, 107639, 000] - HP: 452, STR: 1388, VIT: 415, SPD: 7, LUK: 1, Attack: 133574, Defense: 84915, Current HP: 452, A Avg: 1112671, D Avg: 118880, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106947 - [000, 107639, 000] - HP: 325, STR: 884, VIT: 126, SPD: 7, LUK: 1, Attack: 132818, Defense: 84626, Current HP: 325, A Avg: 1106373, D Avg: 118476, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106948 - [000, 107639, 000] - HP: 281, STR: 1305, VIT: 97, SPD: 7, LUK: 1, Attack: 133449, Defense: 84597, Current HP: 281, A Avg: 1111630, D Avg: 118435, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106949 - [000, 107639, 000] - HP: 262, STR: 1369, VIT: 139, SPD: 9, LUK: 1, Attack: 133545, Defense: 84639, Current HP: 262, A Avg: 1112429, D Avg: 118494, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106950 - [000, 107639, 000] - HP: 241, STR: 785, VIT: 57, SPD: 7, LUK: 1, Attack: 132669, Defense: 83985, Current HP: 241, A Avg: 1105132, D Avg: 117578, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106951 - [000, 107639, 000] - HP: 231, STR: 795, VIT: 57, SPD: 7, LUK: 1, Attack: 132684, Defense: 83985, Current HP: 231, A Avg: 1105257, D Avg: 117578, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106952 - [000, 107639, 000] - HP: 353, STR: 785, VIT: 50, SPD: 7, LUK: 1, Attack: 132669, Defense: 83978, Current HP: 353, A Avg: 1105132, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106953 - [000, 107639, 000] - HP: 269, STR: 785, VIT: 50, SPD: 14, LUK: 1, Attack: 132669, Defense: 83978, Current HP: 269, A Avg: 1105132, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106954 - [000, 107639, 000] - HP: 250, STR: 1009, VIT: 60, SPD: 12, LUK: 1, Attack: 133005, Defense: 83988, Current HP: 250, A Avg: 1107931, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106955 - [000, 107639, 000] - HP: 231, STR: 795, VIT: 88, SPD: 7, LUK: 1, Attack: 132684, Defense: 84016, Current HP: 231, A Avg: 1105257, D Avg: 117622, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106956 - [000, 107639, 000] - HP: 250, STR: 806, VIT: 60, SPD: 7, LUK: 2, Attack: 132701, Defense: 83988, Current HP: 250, A Avg: 1105399, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106957 - [000, 107639, 000] - HP: 231, STR: 1221, VIT: 60, SPD: 7, LUK: 1, Attack: 133323, Defense: 83988, Current HP: 231, A Avg: 1110580, D Avg: 117583, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106958 - [000, 107639, 000] - HP: 498, STR: 795, VIT: 71, SPD: 7, LUK: 1, Attack: 132684, Defense: 83999, Current HP: 498, A Avg: 1105257, D Avg: 117598, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106959 - [000, 107639, 000] - HP: 422, STR: 848, VIT: 50, SPD: 7, LUK: 1, Attack: 132764, Defense: 83978, Current HP: 422, A Avg: 1105924, D Avg: 117569, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106960 - [000, 107639, 000] - HP: 488, STR: 785, VIT: 88, SPD: 7, LUK: 1, Attack: 132669, Defense: 84016, Current HP: 488, A Avg: 1105132, D Avg: 117622, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106961 - [000, 107639, 000] - HP: 400, STR: 848, VIT: 39, SPD: 7, LUK: 2, Attack: 132764, Defense: 83967, Current HP: 400, A Avg: 1105924, D Avg: 117553, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106962 - [000, 107639, 000] - HP: 288, STR: 897, VIT: 82, SPD: 12, LUK: 1, Attack: 132837, Defense: 84010, Current HP: 288, A Avg: 1106532, D Avg: 117613, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106963 - [000, 107639, 000] - HP: 231, STR: 1753, VIT: 39, SPD: 7, LUK: 1, Attack: 134121, Defense: 83967, Current HP: 231, A Avg: 1117227, D Avg: 117553, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106964 - [000, 107639, 000] - HP: 244, STR: 1388, VIT: 154, SPD: 8, LUK: 1, Attack: 133574, Defense: 84082, Current HP: 244, A Avg: 1112671, D Avg: 117714, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106965 - [000, 107639, 000] - HP: 326, STR: 1221, VIT: 100, SPD: 7, LUK: 1, Attack: 133323, Defense: 84028, Current HP: 326, A Avg: 1110580, D Avg: 117639, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106966 - [000, 107639, 000] - HP: 231, STR: 865, VIT: 39, SPD: 7, LUK: 2, Attack: 132789, Defense: 83967, Current HP: 231, A Avg: 1106132, D Avg: 117553, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106967 - [000, 107639, 000] - HP: 466, STR: 975, VIT: 263, SPD: 9, LUK: 1, Attack: 132954, Defense: 84191, Current HP: 466, A Avg: 1107506, D Avg: 117867, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106968 - [000, 107639, 000] - HP: 459, STR: 1582, VIT: 65, SPD: 7, LUK: 1, Attack: 133865, Defense: 83993, Current HP: 459, A Avg: 1115095, D Avg: 117590, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106969 - [000, 107639, 000] - HP: 497, STR: 1301, VIT: 400, SPD: 7, LUK: 1, Attack: 133443, Defense: 84328, Current HP: 497, A Avg: 1111580, D Avg: 118059, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106970 - [000, 107639, 000] - HP: 378, STR: 814, VIT: 101, SPD: 7, LUK: 1, Attack: 132713, Defense: 84029, Current HP: 378, A Avg: 1105499, D Avg: 117640, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106971 - [000, 107639, 000] - HP: 326, STR: 1221, VIT: 82, SPD: 7, LUK: 1, Attack: 133323, Defense: 84010, Current HP: 326, A Avg: 1110580, D Avg: 117613, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106972 - [000, 107639, 000] - HP: 307, STR: 1283, VIT: 126, SPD: 9, LUK: 1, Attack: 133416, Defense: 84054, Current HP: 307, A Avg: 1111355, D Avg: 117675, [Neural Edge[190, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106973 - [000, 107639, 000] - HP: 222, STR: 908, VIT: 98, SPD: 7, LUK: 1, Attack: 132854, Defense: 84104, Current HP: 222, A Avg: 1106673, D Avg: 117745, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106974 - [000, 107639, 000] - HP: 212, STR: 919, VIT: 98, SPD: 7, LUK: 1, Attack: 132870, Defense: 84104, Current HP: 212, A Avg: 1106807, D Avg: 117745, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106975 - [000, 107639, 000] - HP: 324, STR: 908, VIT: 76, SPD: 7, LUK: 1, Attack: 132854, Defense: 84082, Current HP: 324, A Avg: 1106673, D Avg: 117714, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106976 - [000, 107639, 000] - HP: 250, STR: 908, VIT: 76, SPD: 14, LUK: 1, Attack: 132854, Defense: 84082, Current HP: 250, A Avg: 1106673, D Avg: 117714, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 106977 - [000, 107639, 000] - HP: 231, STR: 1156, VIT: 87, SPD: 12, LUK: 1, Attack: 133226, Defense: 84093, Current HP: 231, A Avg: 1109772, D Avg: 117730, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 106978 - [000, 107639, 000] - HP: 212, STR: 919, VIT: 129, SPD: 7, LUK: 1, Attack: 132870, Defense: 84135, Current HP: 212, A Avg: 1106807, D Avg: 117788, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 106979 - [000, 107639, 000] - HP: 231, STR: 930, VIT: 87, SPD: 7, LUK: 2, Attack: 132887, Defense: 84093, Current HP: 231, A Avg: 1106948, D Avg: 117730, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 106980 - [000, 107639, 000] - HP: 212, STR: 1385, VIT: 87, SPD: 7, LUK: 1, Attack: 133569, Defense: 84093, Current HP: 212, A Avg: 1112629, D Avg: 117730, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 106981 - [000, 107639, 000] - HP: 469, STR: 919, VIT: 97, SPD: 7, LUK: 1, Attack: 132870, Defense: 84103, Current HP: 469, A Avg: 1106807, D Avg: 117744, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 106982 - [000, 107639, 000] - HP: 390, STR: 974, VIT: 76, SPD: 7, LUK: 1, Attack: 132953, Defense: 84082, Current HP: 390, A Avg: 1107498, D Avg: 117714, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 106983 - [000, 107639, 000] - HP: 466, STR: 908, VIT: 129, SPD: 7, LUK: 1, Attack: 132854, Defense: 84135, Current HP: 466, A Avg: 1106673, D Avg: 117788, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 106984 - [000, 107639, 000] - HP: 378, STR: 974, VIT: 66, SPD: 7, LUK: 2, Attack: 132953, Defense: 84072, Current HP: 378, A Avg: 1107498, D Avg: 117700, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 106985 - [000, 107639, 000] - HP: 269, STR: 1032, VIT: 107, SPD: 12, LUK: 1, Attack: 133040, Defense: 84113, Current HP: 269, A Avg: 1108223, D Avg: 117758, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 106986 - [000, 107639, 000] - HP: 212, STR: 1949, VIT: 66, SPD: 7, LUK: 1, Attack: 134415, Defense: 84072, Current HP: 212, A Avg: 1119676, D Avg: 117700, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 106987 - [000, 107639, 000] - HP: 224, STR: 1560, VIT: 178, SPD: 8, LUK: 1, Attack: 133832, Defense: 84184, Current HP: 224, A Avg: 1114820, D Avg: 117857, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 106988 - [000, 107639, 000] - HP: 307, STR: 1385, VIT: 124, SPD: 7, LUK: 1, Attack: 133569, Defense: 84130, Current HP: 307, A Avg: 1112629, D Avg: 117781, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 106989 - [000, 107639, 000] - HP: 212, STR: 992, VIT: 66, SPD: 7, LUK: 2, Attack: 132980, Defense: 84072, Current HP: 212, A Avg: 1107723, D Avg: 117700, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 106990 - [000, 107639, 000] - HP: 445, STR: 1111, VIT: 301, SPD: 9, LUK: 1, Attack: 133158, Defense: 84307, Current HP: 445, A Avg: 1109206, D Avg: 118029, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 106991 - [000, 107639, 000] - HP: 440, STR: 1785, VIT: 91, SPD: 7, LUK: 1, Attack: 134169, Defense: 84097, Current HP: 440, A Avg: 1117627, D Avg: 117735, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 106992 - [000, 107639, 000] - HP: 478, STR: 1458, VIT: 430, SPD: 7, LUK: 1, Attack: 133679, Defense: 84436, Current HP: 478, A Avg: 1113546, D Avg: 118210, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 106993 - [000, 107639, 000] - HP: 356, STR: 939, VIT: 141, SPD: 7, LUK: 1, Attack: 132900, Defense: 84147, Current HP: 356, A Avg: 1107056, D Avg: 117805, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 106994 - [000, 107639, 000] - HP: 307, STR: 1385, VIT: 107, SPD: 7, LUK: 1, Attack: 133569, Defense: 84113, Current HP: 307, A Avg: 1112629, D Avg: 117758, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 106995 - [000, 107639, 000] - HP: 288, STR: 1449, VIT: 149, SPD: 9, LUK: 1, Attack: 133665, Defense: 84155, Current HP: 288, A Avg: 1113429, D Avg: 117816, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 106996 - [000, 107639, 000] - HP: 142, STR: 1056, VIT: 43, SPD: 7, LUK: 1, Attack: 133076, Defense: 84231, Current HP: 142, A Avg: 1108523, D Avg: 117923, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 106997 - [000, 107639, 000] - HP: 133, STR: 1067, VIT: 43, SPD: 7, LUK: 1, Attack: 133092, Defense: 84231, Current HP: 133, A Avg: 1108656, D Avg: 117923, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 106998 - [000, 107639, 000] - HP: 203, STR: 1056, VIT: 39, SPD: 7, LUK: 1, Attack: 133076, Defense: 84227, Current HP: 203, A Avg: 1108523, D Avg: 117917, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 106999 - [000, 107639, 000] - HP: 171, STR: 1056, VIT: 39, SPD: 14, LUK: 1, Attack: 133076, Defense: 84227, Current HP: 171, A Avg: 1108523, D Avg: 117917, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107000 - [000, 107639, 000] - HP: 152, STR: 1344, VIT: 49, SPD: 12, LUK: 1, Attack: 133508, Defense: 84237, Current HP: 152, A Avg: 1112121, D Avg: 117931, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107001 - [000, 107639, 000] - HP: 133, STR: 1067, VIT: 73, SPD: 7, LUK: 1, Attack: 133092, Defense: 84261, Current HP: 133, A Avg: 1108656, D Avg: 117965, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107002 - [000, 107639, 000] - HP: 152, STR: 1078, VIT: 49, SPD: 7, LUK: 2, Attack: 133109, Defense: 84237, Current HP: 152, A Avg: 1108797, D Avg: 117931, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107003 - [000, 107639, 000] - HP: 133, STR: 1600, VIT: 49, SPD: 7, LUK: 1, Attack: 133892, Defense: 84237, Current HP: 133, A Avg: 1115320, D Avg: 117931, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 107639: 107004 - [000, 107639, 000] - HP: 348, STR: 1067, VIT: 60, SPD: 7, LUK: 1, Attack: 133092, Defense: 84248, Current HP: 348, A Avg: 1108656, D Avg: 117947, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 107639: 107005 - [000, 107639, 000] - HP: 255, STR: 1122, VIT: 39, SPD: 7, LUK: 1, Attack: 133175, Defense: 84227, Current HP: 255, A Avg: 1109347, D Avg: 117917, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 107639: 107006 - [000, 107639, 000] - HP: 374, STR: 1056, VIT: 73, SPD: 7, LUK: 1, Attack: 133076, Defense: 84261, Current HP: 374, A Avg: 1108523, D Avg: 117965, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 107639: 107007 - [000, 107639, 000] - HP: 286, STR: 1122, VIT: 29, SPD: 7, LUK: 2, Attack: 133175, Defense: 84217, Current HP: 286, A Avg: 1109347, D Avg: 117903, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 107639: 107008 - [000, 107639, 000] - HP: 190, STR: 1200, VIT: 70, SPD: 12, LUK: 1, Attack: 133292, Defense: 84258, Current HP: 190, A Avg: 1110322, D Avg: 117961, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 107639: 107009 - [000, 107639, 000] - HP: 133, STR: 2204, VIT: 29, SPD: 7, LUK: 1, Attack: 134798, Defense: 84217, Current HP: 133, A Avg: 1122867, D Avg: 117903, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 107639: 107010 - [000, 107639, 000] - HP: 140, STR: 1782, VIT: 139, SPD: 8, LUK: 1, Attack: 134165, Defense: 84327, Current HP: 140, A Avg: 1117594, D Avg: 118057, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 107639: 107011 - [000, 107639, 000] - HP: 228, STR: 1600, VIT: 87, SPD: 7, LUK: 1, Attack: 133892, Defense: 84275, Current HP: 228, A Avg: 1115320, D Avg: 117984, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 107639: 107012 - [000, 107639, 000] - HP: 133, STR: 1139, VIT: 29, SPD: 7, LUK: 2, Attack: 133200, Defense: 84217, Current HP: 133, A Avg: 1109555, D Avg: 117903, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 107639: 107013 - [000, 107639, 000] - HP: 356, STR: 1272, VIT: 242, SPD: 9, LUK: 1, Attack: 133400, Defense: 84430, Current HP: 356, A Avg: 1111221, D Avg: 118201, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 107639: 107014 - [000, 107639, 000] - HP: 361, STR: 2066, VIT: 53, SPD: 7, LUK: 1, Attack: 134591, Defense: 84241, Current HP: 361, A Avg: 1121143, D Avg: 117937, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 107639: 107015 - [000, 107639, 000] - HP: 399, STR: 1646, VIT: 375, SPD: 7, LUK: 1, Attack: 133961, Defense: 84563, Current HP: 399, A Avg: 1115895, D Avg: 118388, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 107639: 107016 - [000, 107639, 000] - HP: 264, STR: 1086, VIT: 86, SPD: 7, LUK: 1, Attack: 133121, Defense: 84274, Current HP: 264, A Avg: 1108897, D Avg: 117983, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 107639: 107017 - [000, 107639, 000] - HP: 228, STR: 1600, VIT: 70, SPD: 7, LUK: 1, Attack: 133892, Defense: 84258, Current HP: 228, A Avg: 1115320, D Avg: 117961, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 107639: 107018 - [000, 107639, 000] - HP: 209, STR: 1664, VIT: 112, SPD: 9, LUK: 1, Attack: 133988, Defense: 84300, Current HP: 209, A Avg: 1116120, D Avg: 118019, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 107639: 107019 - [000, 107639, 000] - HP: 218, STR: 1130, VIT: 129, SPD: 7, LUK: 1, Attack: 133187, Defense: 85357, Current HP: 218, A Avg: 1109447, D Avg: 119499, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 107639: 107020 - [000, 107639, 000] - HP: 209, STR: 1141, VIT: 129, SPD: 7, LUK: 1, Attack: 133203, Defense: 85357, Current HP: 209, A Avg: 1109580, D Avg: 119499, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 107639: 107021 - [000, 107639, 000] - HP: 319, STR: 1130, VIT: 97, SPD: 7, LUK: 1, Attack: 133187, Defense: 85325, Current HP: 319, A Avg: 1109447, D Avg: 119454, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 107639: 107022 - [000, 107639, 000] - HP: 247, STR: 1130, VIT: 97, SPD: 14, LUK: 1, Attack: 133187, Defense: 85325, Current HP: 247, A Avg: 1109447, D Avg: 119454, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 107639: 107023 - [000, 107639, 000] - HP: 228, STR: 1439, VIT: 107, SPD: 12, LUK: 1, Attack: 133650, Defense: 85335, Current HP: 228, A Avg: 1113304, D Avg: 119468, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 107639: 107024 - [000, 107639, 000] - HP: 209, STR: 1141, VIT: 159, SPD: 7, LUK: 1, Attack: 133203, Defense: 85387, Current HP: 209, A Avg: 1109580, D Avg: 119541, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 107639: 107025 - [000, 107639, 000] - HP: 228, STR: 1152, VIT: 107, SPD: 7, LUK: 2, Attack: 133220, Defense: 85335, Current HP: 228, A Avg: 1109722, D Avg: 119468, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 107639: 107026 - [000, 107639, 000] - HP: 209, STR: 1708, VIT: 107, SPD: 7, LUK: 1, Attack: 134054, Defense: 85335, Current HP: 209, A Avg: 1116669, D Avg: 119468, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
