Rank 1000: HP: 840, STR: 626, VIT: 926, SPD: 34, LUK: 1, Attack: 85724, Defense: 90704, Current HP: 840, A Avg: 107155, D Avg: 90704, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 664: HP: 1035, STR: 829, VIT: 1096, SPD: 38, LUK: 1, Attack: 85641, Defense: 90874, Current HP: 1035, A Avg: 89923, D Avg: 90874, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 663: HP: 1154, STR: 800, VIT: 1096, SPD: 36, LUK: 1, Attack: 87146, Defense: 90874, Current HP: 1154, A Avg: 91503, D Avg: 90874, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 662: HP: 1166, STR: 742, VIT: 1097, SPD: 32, LUK: 2, Attack: 86076, Defense: 90875, Current HP: 1166, A Avg: 90379, D Avg: 90875, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 661: HP: 893, STR: 1388, VIT: 1097, SPD: 32, LUK: 1, Attack: 86722, Defense: 90875, Current HP: 893, A Avg: 91058, D Avg: 90875, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 660: HP: 893, STR: 803, VIT: 1097, SPD: 32, LUK: 2, Attack: 86137, Defense: 90875, Current HP: 893, A Avg: 90443, D Avg: 90875, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 659: HP: 1508, STR: 1264, VIT: 1097, SPD: 32, LUK: 1, Attack: 85764, Defense: 90875, Current HP: 1508, A Avg: 90052, D Avg: 90875, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 658: HP: 1026, STR: 1264, VIT: 1097, SPD: 58, LUK: 1, Attack: 85764, Defense: 90875, Current HP: 1026, A Avg: 90052, D Avg: 109050, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 657: HP: 1695, STR: 1312, VIT: 1097, SPD: 32, LUK: 1, Attack: 85812, Defense: 90875, Current HP: 1695, A Avg: 90102, D Avg: 90875, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 656: HP: 1050, STR: 842, VIT: 1099, SPD: 38, LUK: 1, Attack: 84874, Defense: 90877, Current HP: 1050, A Avg: 89117, D Avg: 90877, [Alucard[146, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 655: HP: 1187, STR: 860, VIT: 1099, SPD: 32, LUK: 1, Attack: 86712, Defense: 90877, Current HP: 1187, A Avg: 91047, D Avg: 90877, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 654: HP: 465, STR: 70, VIT: 1102, SPD: 32, LUK: 1, Attack: 88237, Defense: 90880, Current HP: 465, A Avg: 92648, D Avg: 90880, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 653: HP: 456, STR: 156, VIT: 1102, SPD: 32, LUK: 1, Attack: 88323, Defense: 90880, Current HP: 456, A Avg: 92739, D Avg: 90880, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 652: HP: 680, STR: 1266, VIT: 1103, SPD: 34, LUK: 1, Attack: 87144, Defense: 90881, Current HP: 680, A Avg: 108930, D Avg: 90881, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 651: HP: 640, STR: 1779, VIT: 1103, SPD: 34, LUK: 1, Attack: 87319, Defense: 90881, Current HP: 640, A Avg: 109148, D Avg: 90881, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 650: HP: 598, STR: 156, VIT: 1104, SPD: 32, LUK: 1, Attack: 84123, Defense: 90882, Current HP: 598, A Avg: 88329, D Avg: 90882, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 649: HP: 913, STR: 148, VIT: 1104, SPD: 32, LUK: 1, Attack: 84115, Defense: 90882, Current HP: 913, A Avg: 88320, D Avg: 90882, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 648: HP: 1363, STR: 694, VIT: 1105, SPD: 32, LUK: 1, Attack: 86028, Defense: 90883, Current HP: 1363, A Avg: 90329, D Avg: 90883, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 647: HP: 931, STR: 694, VIT: 1105, SPD: 58, LUK: 1, Attack: 86028, Defense: 90883, Current HP: 931, A Avg: 90329, D Avg: 109059, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 646: HP: 1535, STR: 742, VIT: 1105, SPD: 32, LUK: 1, Attack: 86076, Defense: 90883, Current HP: 1535, A Avg: 90379, D Avg: 90883, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 645: HP: 1007, STR: 1738, VIT: 1105, SPD: 51, LUK: 1, Attack: 86238, Defense: 90883, Current HP: 1007, A Avg: 90549, D Avg: 90883, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 644: HP: 1007, STR: 1280, VIT: 1105, SPD: 32, LUK: 2, Attack: 85780, Defense: 90883, Current HP: 1007, A Avg: 90069, D Avg: 90883, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 643: HP: 988, STR: 2105, VIT: 1105, SPD: 32, LUK: 1, Attack: 86605, Defense: 90883, Current HP: 988, A Avg: 90935, D Avg: 90883, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 642: HP: 978, STR: 829, VIT: 1110, SPD: 38, LUK: 1, Attack: 84770, Defense: 90888, Current HP: 978, A Avg: 89008, D Avg: 90888, [Rusty Knife[156, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 641: HP: 734, STR: 750, VIT: 1112, SPD: 36, LUK: 1, Attack: 87278, Defense: 90890, Current HP: 734, A Avg: 91641, D Avg: 90890, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 640: HP: 713, STR: 2102, VIT: 1112, SPD: 36, LUK: 1, Attack: 87980, Defense: 90890, Current HP: 713, A Avg: 92379, D Avg: 90890, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 639: HP: 427, STR: 115, VIT: 1112, SPD: 32, LUK: 1, Attack: 83991, Defense: 90890, Current HP: 427, A Avg: 88190, D Avg: 90890, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 638: HP: 418, STR: 123, VIT: 1112, SPD: 32, LUK: 1, Attack: 83999, Defense: 90890, Current HP: 418, A Avg: 88198, D Avg: 90890, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 637: HP: 608, STR: 107, VIT: 1112, SPD: 32, LUK: 1, Attack: 84132, Defense: 90890, Current HP: 608, A Avg: 88338, D Avg: 90890, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 636: HP: 598, STR: 115, VIT: 1112, SPD: 32, LUK: 1, Attack: 84140, Defense: 90890, Current HP: 598, A Avg: 88347, D Avg: 90890, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 635: HP: 427, STR: 153, VIT: 1112, SPD: 32, LUK: 1, Attack: 84302, Defense: 90890, Current HP: 427, A Avg: 88517, D Avg: 90890, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 634: HP: 418, STR: 161, VIT: 1112, SPD: 32, LUK: 1, Attack: 84310, Defense: 90890, Current HP: 418, A Avg: 88525, D Avg: 90890, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 633: HP: 440, STR: 158, VIT: 1112, SPD: 32, LUK: 1, Attack: 83974, Defense: 90890, Current HP: 440, A Avg: 88172, D Avg: 90890, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 632: HP: 431, STR: 123, VIT: 1112, SPD: 32, LUK: 1, Attack: 83939, Defense: 90890, Current HP: 431, A Avg: 88135, D Avg: 90890, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 631: HP: 446, STR: 137, VIT: 1112, SPD: 32, LUK: 1, Attack: 84130, Defense: 90890, Current HP: 446, A Avg: 88336, D Avg: 90890, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 630: HP: 437, STR: 291, VIT: 1112, SPD: 32, LUK: 1, Attack: 84284, Defense: 90890, Current HP: 437, A Avg: 88498, D Avg: 90890, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 629: HP: 513, STR: 1822, VIT: 1112, SPD: 32, LUK: 1, Attack: 86610, Defense: 90890, Current HP: 513, A Avg: 90940, D Avg: 90890, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 628: HP: 912, STR: 694, VIT: 1113, SPD: 51, LUK: 1, Attack: 86028, Defense: 90891, Current HP: 912, A Avg: 90329, D Avg: 90891, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 627: HP: 912, STR: 710, VIT: 1113, SPD: 32, LUK: 2, Attack: 86044, Defense: 90891, Current HP: 912, A Avg: 90346, D Avg: 90891, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 626: HP: 893, STR: 1316, VIT: 1113, SPD: 32, LUK: 1, Attack: 86650, Defense: 90891, Current HP: 893, A Avg: 90982, D Avg: 90891, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 625: HP: 1653, STR: 1272, VIT: 1113, SPD: 32, LUK: 1, Attack: 85772, Defense: 90891, Current HP: 1653, A Avg: 90060, D Avg: 90891, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 624: HP: 516, STR: 118, VIT: 1115, SPD: 32, LUK: 1, Attack: 83916, Defense: 90893, Current HP: 516, A Avg: 88111, D Avg: 90893, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 623: HP: 507, STR: 173, VIT: 1115, SPD: 32, LUK: 1, Attack: 83971, Defense: 90893, Current HP: 507, A Avg: 88169, D Avg: 90893, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 622: HP: 427, STR: 230, VIT: 1115, SPD: 32, LUK: 1, Attack: 84073, Defense: 90893, Current HP: 427, A Avg: 88276, D Avg: 90893, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 621: HP: 715, STR: 107, VIT: 1115, SPD: 32, LUK: 1, Attack: 83950, Defense: 90893, Current HP: 715, A Avg: 88147, D Avg: 90893, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 620: HP: 418, STR: 145, VIT: 1115, SPD: 32, LUK: 1, Attack: 84229, Defense: 90893, Current HP: 418, A Avg: 88440, D Avg: 90893, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 619: HP: 704, STR: 223, VIT: 1115, SPD: 32, LUK: 1, Attack: 84307, Defense: 90893, Current HP: 704, A Avg: 88522, D Avg: 90893, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 618: HP: 427, STR: 230, VIT: 1115, SPD: 32, LUK: 1, Attack: 84102, Defense: 90893, Current HP: 427, A Avg: 88307, D Avg: 90893, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 617: HP: 715, STR: 107, VIT: 1115, SPD: 32, LUK: 1, Attack: 83979, Defense: 90893, Current HP: 715, A Avg: 88177, D Avg: 90893, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 616: HP: 427, STR: 230, VIT: 1115, SPD: 32, LUK: 1, Attack: 84129, Defense: 90893, Current HP: 427, A Avg: 88335, D Avg: 90893, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 615: HP: 715, STR: 107, VIT: 1115, SPD: 32, LUK: 1, Attack: 84006, Defense: 90893, Current HP: 715, A Avg: 88206, D Avg: 90893, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 614: HP: 427, STR: 230, VIT: 1115, SPD: 32, LUK: 1, Attack: 84156, Defense: 90893, Current HP: 427, A Avg: 88363, D Avg: 90893, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 613: HP: 715, STR: 107, VIT: 1115, SPD: 32, LUK: 1, Attack: 84033, Defense: 90893, Current HP: 715, A Avg: 88234, D Avg: 90893, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 612: HP: 442, STR: 115, VIT: 1117, SPD: 32, LUK: 1, Attack: 84121, Defense: 90895, Current HP: 442, A Avg: 88327, D Avg: 90895, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 611: HP: 433, STR: 123, VIT: 1117, SPD: 32, LUK: 1, Attack: 84129, Defense: 90895, Current HP: 433, A Avg: 88335, D Avg: 90895, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 610: HP: 1508, STR: 702, VIT: 1121, SPD: 32, LUK: 1, Attack: 86036, Defense: 90899, Current HP: 1508, A Avg: 90337, D Avg: 90899, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 609: HP: 1045, STR: 1501, VIT: 1121, SPD: 51, LUK: 1, Attack: 86001, Defense: 90899, Current HP: 1045, A Avg: 90301, D Avg: 90899, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 608: HP: 1083, STR: 2105, VIT: 1121, SPD: 32, LUK: 1, Attack: 86605, Defense: 90899, Current HP: 1083, A Avg: 93100, D Avg: 90899, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 607: HP: 978, STR: 792, VIT: 1126, SPD: 38, LUK: 1, Attack: 86267, Defense: 90904, Current HP: 978, A Avg: 90580, D Avg: 90904, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 606: HP: 1159, STR: 917, VIT: 1126, SPD: 38, LUK: 1, Attack: 85567, Defense: 90904, Current HP: 1159, A Avg: 89845, D Avg: 90904, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 605: HP: 456, STR: 78, VIT: 1128, SPD: 32, LUK: 1, Attack: 88245, Defense: 90906, Current HP: 456, A Avg: 92657, D Avg: 90906, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 604: HP: 748, STR: 70, VIT: 1128, SPD: 32, LUK: 1, Attack: 88237, Defense: 90906, Current HP: 748, A Avg: 92648, D Avg: 90906, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 603: HP: 779, STR: 1094, VIT: 1129, SPD: 38, LUK: 1, Attack: 85932, Defense: 90907, Current HP: 779, A Avg: 90228, D Avg: 90907, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 602: HP: 950, STR: 694, VIT: 1129, SPD: 51, LUK: 1, Attack: 86028, Defense: 90907, Current HP: 950, A Avg: 90329, D Avg: 90907, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 601: HP: 988, STR: 1180, VIT: 1129, SPD: 32, LUK: 1, Attack: 86514, Defense: 90907, Current HP: 988, A Avg: 93002, D Avg: 90907, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 600: HP: 1150, STR: 510, VIT: 1137, SPD: 34, LUK: 1, Attack: 85218, Defense: 90915, Current HP: 1150, A Avg: 106522, D Avg: 90915, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 599: HP: 594, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 83818, Defense: 90916, Current HP: 594, A Avg: 105610, D Avg: 90916, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 598: HP: 594, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 83857, Defense: 90916, Current HP: 594, A Avg: 105659, D Avg: 90916, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 597: HP: 594, STR: 97, VIT: 1138, SPD: 32, LUK: 1, Attack: 83869, Defense: 90916, Current HP: 594, A Avg: 105674, D Avg: 90916, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 596: HP: 594, STR: 131, VIT: 1138, SPD: 32, LUK: 1, Attack: 83942, Defense: 90916, Current HP: 594, A Avg: 105766, D Avg: 90916, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 595: HP: 594, STR: 153, VIT: 1138, SPD: 32, LUK: 1, Attack: 83925, Defense: 90916, Current HP: 594, A Avg: 105745, D Avg: 90916, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 594: HP: 594, STR: 123, VIT: 1138, SPD: 32, LUK: 1, Attack: 83947, Defense: 90916, Current HP: 594, A Avg: 105773, D Avg: 90916, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 593: HP: 594, STR: 161, VIT: 1138, SPD: 32, LUK: 1, Attack: 84004, Defense: 90916, Current HP: 594, A Avg: 105845, D Avg: 90916, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 592: HP: 616, STR: 161, VIT: 1138, SPD: 32, LUK: 1, Attack: 84050, Defense: 90916, Current HP: 616, A Avg: 105903, D Avg: 90916, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 591: HP: 594, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 83860, Defense: 90916, Current HP: 594, A Avg: 105663, D Avg: 90916, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 590: HP: 418, STR: 123, VIT: 1138, SPD: 32, LUK: 1, Attack: 83999, Defense: 90916, Current HP: 418, A Avg: 88198, D Avg: 90916, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 589: HP: 704, STR: 115, VIT: 1138, SPD: 32, LUK: 1, Attack: 83991, Defense: 90916, Current HP: 704, A Avg: 88190, D Avg: 90916, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 588: HP: 594, STR: 177, VIT: 1138, SPD: 32, LUK: 1, Attack: 84300, Defense: 90916, Current HP: 594, A Avg: 106218, D Avg: 90916, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 587: HP: 598, STR: 115, VIT: 1138, SPD: 32, LUK: 1, Attack: 84140, Defense: 90916, Current HP: 598, A Avg: 88347, D Avg: 90916, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 586: HP: 913, STR: 107, VIT: 1138, SPD: 32, LUK: 1, Attack: 84132, Defense: 90916, Current HP: 913, A Avg: 88338, D Avg: 90916, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 585: HP: 418, STR: 161, VIT: 1138, SPD: 32, LUK: 1, Attack: 84310, Defense: 90916, Current HP: 418, A Avg: 88525, D Avg: 90916, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 584: HP: 704, STR: 153, VIT: 1138, SPD: 32, LUK: 1, Attack: 84302, Defense: 90916, Current HP: 704, A Avg: 88517, D Avg: 90916, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 583: HP: 616, STR: 192, VIT: 1138, SPD: 32, LUK: 1, Attack: 84198, Defense: 90916, Current HP: 616, A Avg: 106089, D Avg: 90916, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 582: HP: 605, STR: 123, VIT: 1138, SPD: 32, LUK: 1, Attack: 84116, Defense: 90916, Current HP: 605, A Avg: 105986, D Avg: 90916, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 581: HP: 825, STR: 230, VIT: 1138, SPD: 32, LUK: 1, Attack: 84418, Defense: 90916, Current HP: 825, A Avg: 106366, D Avg: 90916, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 580: HP: 605, STR: 161, VIT: 1138, SPD: 32, LUK: 1, Attack: 84160, Defense: 90916, Current HP: 605, A Avg: 106041, D Avg: 90916, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 579: HP: 820, STR: 196, VIT: 1138, SPD: 32, LUK: 1, Attack: 84618, Defense: 90916, Current HP: 820, A Avg: 106618, D Avg: 90916, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 578: HP: 616, STR: 108, VIT: 1138, SPD: 32, LUK: 1, Attack: 83883, Defense: 90916, Current HP: 616, A Avg: 105692, D Avg: 90916, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 577: HP: 660, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 83994, Defense: 90916, Current HP: 660, A Avg: 105832, D Avg: 90916, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 576: HP: 431, STR: 123, VIT: 1138, SPD: 32, LUK: 1, Attack: 83939, Defense: 90916, Current HP: 431, A Avg: 88135, D Avg: 90916, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 575: HP: 719, STR: 115, VIT: 1138, SPD: 32, LUK: 1, Attack: 83931, Defense: 90916, Current HP: 719, A Avg: 88127, D Avg: 90916, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 574: HP: 627, STR: 253, VIT: 1138, SPD: 32, LUK: 1, Attack: 84935, Defense: 90916, Current HP: 627, A Avg: 89181, D Avg: 90916, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 573: HP: 617, STR: 192, VIT: 1138, SPD: 32, LUK: 1, Attack: 84874, Defense: 90916, Current HP: 617, A Avg: 89117, D Avg: 90916, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 572: HP: 1232, STR: 244, VIT: 1138, SPD: 32, LUK: 1, Attack: 85927, Defense: 90916, Current HP: 1232, A Avg: 108268, D Avg: 90916, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 571: HP: 594, STR: 443, VIT: 1138, SPD: 32, LUK: 1, Attack: 85099, Defense: 90916, Current HP: 594, A Avg: 107224, D Avg: 90916, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 570: HP: 594, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 84933, Defense: 90916, Current HP: 594, A Avg: 107015, D Avg: 90916, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 569: HP: 437, STR: 145, VIT: 1138, SPD: 32, LUK: 1, Attack: 84138, Defense: 90916, Current HP: 437, A Avg: 88344, D Avg: 90916, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 568: HP: 726, STR: 137, VIT: 1138, SPD: 32, LUK: 1, Attack: 84130, Defense: 90916, Current HP: 726, A Avg: 88336, D Avg: 90916, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 567: HP: 814, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 85060, Defense: 90916, Current HP: 814, A Avg: 107175, D Avg: 90916, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 566: HP: 1254, STR: 92, VIT: 1138, SPD: 32, LUK: 1, Attack: 92278, Defense: 90916, Current HP: 1254, A Avg: 116270, D Avg: 90916, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
