Rank 1000: HP: 1363, STR: 1702, VIT: 1710, SPD: 56, LUK: 1, Attack: 87242, Defense: 91488, Current HP: 1363, A Avg: 91604, D Avg: 91488, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 654: HP: 2204, STR: 881, VIT: 6087, SPD: 63, LUK: 1, Attack: 86733, Defense: 91757, Current HP: 2204, A Avg: 91069, D Avg: 91757, [Santoku[159, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 653: HP: 1073, STR: 729, VIT: 1979, SPD: 56, LUK: 1, Attack: 86282, Defense: 91757, Current HP: 1073, A Avg: 90596, D Avg: 91757, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 652: HP: 741, STR: 614, VIT: 1979, SPD: 101, LUK: 1, Attack: 86167, Defense: 91757, Current HP: 741, A Avg: 90475, D Avg: 110108, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 651: HP: 1215, STR: 662, VIT: 1979, SPD: 56, LUK: 1, Attack: 86215, Defense: 91757, Current HP: 1215, A Avg: 90525, D Avg: 91757, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 650: HP: 1340, STR: 3105, VIT: 1982, SPD: 59, LUK: 1, Attack: 87605, Defense: 91760, Current HP: 1340, A Avg: 109506, D Avg: 91760, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 649: HP: 2014, STR: 339, VIT: 4973, SPD: 56, LUK: 1, Attack: 84727, Defense: 91761, Current HP: 2014, A Avg: 88963, D Avg: 91761, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 648: HP: 5890, STR: 1699, VIT: 4973, SPD: 56, LUK: 1, Attack: 89581, Defense: 91761, Current HP: 5890, A Avg: 94060, D Avg: 91761, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 647: HP: 2014, STR: 992, VIT: 4973, SPD: 56, LUK: 1, Attack: 86636, Defense: 91761, Current HP: 2014, A Avg: 90967, D Avg: 91761, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 646: HP: 1092, STR: 2060, VIT: 1986, SPD: 56, LUK: 1, Attack: 91969, Defense: 91764, Current HP: 1092, A Avg: 96567, D Avg: 91764, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 645: HP: 1083, STR: 2068, VIT: 1986, SPD: 56, LUK: 1, Attack: 91977, Defense: 91764, Current HP: 1083, A Avg: 96575, D Avg: 91764, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 644: HP: 722, STR: 614, VIT: 1987, SPD: 90, LUK: 1, Attack: 86167, Defense: 91765, Current HP: 722, A Avg: 90475, D Avg: 91765, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 643: HP: 722, STR: 630, VIT: 1987, SPD: 56, LUK: 2, Attack: 86183, Defense: 91765, Current HP: 722, A Avg: 90492, D Avg: 91765, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 642: HP: 703, STR: 1050, VIT: 1987, SPD: 56, LUK: 1, Attack: 86603, Defense: 91765, Current HP: 703, A Avg: 90933, D Avg: 91765, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 641: HP: 1691, STR: 1377, VIT: 1990, SPD: 66, LUK: 1, Attack: 86852, Defense: 91768, Current HP: 1691, A Avg: 91194, D Avg: 91768, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 640: HP: 2014, STR: 1580, VIT: 1990, SPD: 66, LUK: 1, Attack: 86230, Defense: 91768, Current HP: 2014, A Avg: 90541, D Avg: 91768, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 639: HP: 1349, STR: 1913, VIT: 1993, SPD: 66, LUK: 1, Attack: 86751, Defense: 91771, Current HP: 1349, A Avg: 91088, D Avg: 91771, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 638: HP: 1210, STR: 924, VIT: 1993, SPD: 56, LUK: 2, Attack: 87413, Defense: 91771, Current HP: 1210, A Avg: 91783, D Avg: 91771, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 637: HP: 931, STR: 1684, VIT: 1993, SPD: 56, LUK: 1, Attack: 88173, Defense: 91771, Current HP: 931, A Avg: 92581, D Avg: 91771, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 636: HP: 931, STR: 1033, VIT: 1993, SPD: 56, LUK: 2, Attack: 87522, Defense: 91771, Current HP: 931, A Avg: 91898, D Avg: 91771, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 635: HP: 1218, STR: 855, VIT: 1995, SPD: 56, LUK: 1, Attack: 86408, Defense: 91773, Current HP: 1218, A Avg: 90728, D Avg: 91773, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 634: HP: 924, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 83866, Defense: 91774, Current HP: 924, A Avg: 105671, D Avg: 91774, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 633: HP: 924, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 83905, Defense: 91774, Current HP: 924, A Avg: 105720, D Avg: 91774, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 632: HP: 924, STR: 145, VIT: 1996, SPD: 56, LUK: 1, Attack: 83917, Defense: 91774, Current HP: 924, A Avg: 105735, D Avg: 91774, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 631: HP: 924, STR: 203, VIT: 1996, SPD: 56, LUK: 1, Attack: 84014, Defense: 91774, Current HP: 924, A Avg: 105857, D Avg: 91774, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 630: HP: 924, STR: 249, VIT: 1996, SPD: 56, LUK: 1, Attack: 84021, Defense: 91774, Current HP: 924, A Avg: 105866, D Avg: 91774, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 629: HP: 924, STR: 195, VIT: 1996, SPD: 56, LUK: 1, Attack: 84019, Defense: 91774, Current HP: 924, A Avg: 105863, D Avg: 91774, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 628: HP: 924, STR: 257, VIT: 1996, SPD: 56, LUK: 1, Attack: 84100, Defense: 91774, Current HP: 924, A Avg: 105966, D Avg: 91774, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 627: HP: 946, STR: 257, VIT: 1996, SPD: 56, LUK: 1, Attack: 84146, Defense: 91774, Current HP: 946, A Avg: 106023, D Avg: 91774, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 626: HP: 924, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 83908, Defense: 91774, Current HP: 924, A Avg: 105724, D Avg: 91774, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 625: HP: 703, STR: 195, VIT: 1996, SPD: 56, LUK: 1, Attack: 84071, Defense: 91774, Current HP: 703, A Avg: 88274, D Avg: 91774, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 624: HP: 1034, STR: 187, VIT: 1996, SPD: 56, LUK: 1, Attack: 84063, Defense: 91774, Current HP: 1034, A Avg: 88266, D Avg: 91774, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 623: HP: 924, STR: 273, VIT: 1996, SPD: 56, LUK: 1, Attack: 84396, Defense: 91774, Current HP: 924, A Avg: 106338, D Avg: 91774, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 622: HP: 1026, STR: 187, VIT: 1996, SPD: 56, LUK: 1, Attack: 84212, Defense: 91774, Current HP: 1026, A Avg: 88422, D Avg: 91774, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 621: HP: 1408, STR: 179, VIT: 1996, SPD: 56, LUK: 1, Attack: 84204, Defense: 91774, Current HP: 1408, A Avg: 88414, D Avg: 91774, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 620: HP: 703, STR: 257, VIT: 1996, SPD: 56, LUK: 1, Attack: 84406, Defense: 91774, Current HP: 703, A Avg: 88626, D Avg: 91774, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 619: HP: 1034, STR: 249, VIT: 1996, SPD: 56, LUK: 1, Attack: 84398, Defense: 91774, Current HP: 1034, A Avg: 88617, D Avg: 91774, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 618: HP: 946, STR: 312, VIT: 1996, SPD: 56, LUK: 1, Attack: 84318, Defense: 91774, Current HP: 946, A Avg: 106240, D Avg: 91774, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 617: HP: 935, STR: 195, VIT: 1996, SPD: 56, LUK: 1, Attack: 84188, Defense: 91774, Current HP: 935, A Avg: 106076, D Avg: 91774, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 616: HP: 1320, STR: 374, VIT: 1996, SPD: 56, LUK: 1, Attack: 84562, Defense: 91774, Current HP: 1320, A Avg: 106548, D Avg: 91774, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 615: HP: 935, STR: 257, VIT: 1996, SPD: 56, LUK: 1, Attack: 84256, Defense: 91774, Current HP: 935, A Avg: 106162, D Avg: 91774, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 614: HP: 1315, STR: 316, VIT: 1996, SPD: 56, LUK: 1, Attack: 84738, Defense: 91774, Current HP: 1315, A Avg: 106769, D Avg: 91774, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 613: HP: 946, STR: 156, VIT: 1996, SPD: 56, LUK: 1, Attack: 83931, Defense: 91774, Current HP: 946, A Avg: 105753, D Avg: 91774, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 612: HP: 990, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 84042, Defense: 91774, Current HP: 990, A Avg: 105892, D Avg: 91774, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 611: HP: 716, STR: 195, VIT: 1996, SPD: 56, LUK: 1, Attack: 84011, Defense: 91774, Current HP: 716, A Avg: 88211, D Avg: 91774, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 610: HP: 1049, STR: 187, VIT: 1996, SPD: 56, LUK: 1, Attack: 84003, Defense: 91774, Current HP: 1049, A Avg: 88203, D Avg: 91774, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 609: HP: 1054, STR: 418, VIT: 1996, SPD: 56, LUK: 1, Attack: 85100, Defense: 91774, Current HP: 1054, A Avg: 89355, D Avg: 91774, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 608: HP: 1045, STR: 312, VIT: 1996, SPD: 56, LUK: 1, Attack: 84994, Defense: 91774, Current HP: 1045, A Avg: 89243, D Avg: 91774, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 607: HP: 1892, STR: 412, VIT: 1996, SPD: 56, LUK: 1, Attack: 86095, Defense: 91774, Current HP: 1892, A Avg: 108479, D Avg: 91774, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 606: HP: 924, STR: 755, VIT: 1996, SPD: 56, LUK: 1, Attack: 85411, Defense: 91774, Current HP: 924, A Avg: 107617, D Avg: 91774, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 605: HP: 924, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 84981, Defense: 91774, Current HP: 924, A Avg: 107076, D Avg: 91774, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 604: HP: 722, STR: 241, VIT: 1996, SPD: 56, LUK: 1, Attack: 84234, Defense: 91774, Current HP: 722, A Avg: 88445, D Avg: 91774, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 603: HP: 1056, STR: 233, VIT: 1996, SPD: 56, LUK: 1, Attack: 84226, Defense: 91774, Current HP: 1056, A Avg: 88437, D Avg: 91774, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 602: HP: 1144, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 85108, Defense: 91774, Current HP: 1144, A Avg: 107236, D Avg: 91774, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 601: HP: 1584, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 92326, Defense: 91774, Current HP: 1584, A Avg: 116330, D Avg: 91774, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 600: HP: 5412, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 85193, Defense: 91774, Current HP: 5412, A Avg: 107343, D Avg: 91774, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 599: HP: 1584, STR: 140, VIT: 1996, SPD: 56, LUK: 1, Attack: 86382, Defense: 91774, Current HP: 1584, A Avg: 108841, D Avg: 91774, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 598: HP: 924, STR: 1628, VIT: 1996, SPD: 56, LUK: 1, Attack: 86557, Defense: 91774, Current HP: 924, A Avg: 109061, D Avg: 91774, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 597: HP: 924, STR: 2316, VIT: 1996, SPD: 56, LUK: 1, Attack: 86894, Defense: 91774, Current HP: 924, A Avg: 109486, D Avg: 91774, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 596: HP: 924, STR: 572, VIT: 1996, SPD: 56, LUK: 1, Attack: 87623, Defense: 91774, Current HP: 924, A Avg: 110404, D Avg: 91774, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 595: HP: 924, STR: -54205, VIT: 1996, SPD: 56, LUK: 1, Attack: 45061, Defense: 91774, Current HP: 924, A Avg: 56776, D Avg: 91774, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 594: HP: 924, STR: 2636, VIT: 1996, SPD: 56, LUK: 1, Attack: 90297, Defense: 91774, Current HP: 924, A Avg: 113774, D Avg: 91774, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 593: HP: 849, STR: 198, VIT: 1999, SPD: 56, LUK: 1, Attack: 83996, Defense: 91777, Current HP: 849, A Avg: 88195, D Avg: 91777, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 592: HP: 1203, STR: 190, VIT: 1999, SPD: 56, LUK: 1, Attack: 83988, Defense: 91777, Current HP: 1203, A Avg: 88187, D Avg: 91777, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 591: HP: 718, STR: 195, VIT: 2001, SPD: 56, LUK: 1, Attack: 84201, Defense: 91779, Current HP: 718, A Avg: 88411, D Avg: 91779, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 590: HP: 1051, STR: 187, VIT: 2001, SPD: 56, LUK: 1, Attack: 84193, Defense: 91779, Current HP: 1051, A Avg: 88402, D Avg: 91779, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 589: HP: 1421, STR: 876, VIT: 2001, SPD: 56, LUK: 1, Attack: 87365, Defense: 91779, Current HP: 1421, A Avg: 91733, D Avg: 91779, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 588: HP: 969, STR: 876, VIT: 2001, SPD: 101, LUK: 1, Attack: 87365, Defense: 91779, Current HP: 969, A Avg: 91733, D Avg: 110134, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 587: HP: 1599, STR: 924, VIT: 2001, SPD: 56, LUK: 1, Attack: 87413, Defense: 91779, Current HP: 1599, A Avg: 91783, D Avg: 91779, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 586: HP: 760, STR: 614, VIT: 2003, SPD: 90, LUK: 1, Attack: 86167, Defense: 91781, Current HP: 760, A Avg: 90475, D Avg: 91781, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 585: HP: 798, STR: 1171, VIT: 2003, SPD: 56, LUK: 1, Attack: 86724, Defense: 91781, Current HP: 798, A Avg: 93228, D Avg: 91781, [Hammer of Justice[186, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 584: HP: 1864, STR: 775, VIT: 6112, SPD: 63, LUK: 1, Attack: 86419, Defense: 91782, Current HP: 1864, A Avg: 90739, D Avg: 91782, [Gladius[162, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 583: HP: 740, STR: 1927, VIT: 2009, SPD: 59, LUK: 1, Attack: 86715, Defense: 91787, Current HP: 740, A Avg: 108393, D Avg: 91787, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 582: HP: 950, STR: 876, VIT: 2009, SPD: 90, LUK: 1, Attack: 87365, Defense: 91787, Current HP: 950, A Avg: 91733, D Avg: 91787, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 581: HP: 950, STR: 892, VIT: 2009, SPD: 56, LUK: 2, Attack: 87381, Defense: 91787, Current HP: 950, A Avg: 91750, D Avg: 91787, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 580: HP: 931, STR: 1647, VIT: 2009, SPD: 56, LUK: 1, Attack: 88136, Defense: 91787, Current HP: 931, A Avg: 92542, D Avg: 91787, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 579: HP: 1298, STR: 315, VIT: 2012, SPD: 56, LUK: 1, Attack: 84282, Defense: 91790, Current HP: 1298, A Avg: 106195, D Avg: 91790, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 578: HP: 1083, STR: 2068, VIT: 2012, SPD: 56, LUK: 1, Attack: 91977, Defense: 91790, Current HP: 1083, A Avg: 96575, D Avg: 91790, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 577: HP: 1474, STR: 2060, VIT: 2012, SPD: 56, LUK: 1, Attack: 91969, Defense: 91790, Current HP: 1474, A Avg: 96567, D Avg: 91790, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 576: HP: 1566, STR: 884, VIT: 2017, SPD: 56, LUK: 1, Attack: 87373, Defense: 91795, Current HP: 1566, A Avg: 91741, D Avg: 91795, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 575: HP: 935, STR: 249, VIT: 2022, SPD: 56, LUK: 1, Attack: 84092, Defense: 91800, Current HP: 935, A Avg: 105955, D Avg: 91800, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 574: HP: 924, STR: 304, VIT: 2022, SPD: 56, LUK: 1, Attack: 84388, Defense: 91800, Current HP: 924, A Avg: 106328, D Avg: 91800, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 573: HP: 935, STR: 249, VIT: 2022, SPD: 56, LUK: 1, Attack: 84121, Defense: 91800, Current HP: 935, A Avg: 105992, D Avg: 91800, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 572: HP: 935, STR: 249, VIT: 2022, SPD: 56, LUK: 1, Attack: 84148, Defense: 91800, Current HP: 935, A Avg: 106026, D Avg: 91800, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 571: HP: 935, STR: 249, VIT: 2022, SPD: 56, LUK: 1, Attack: 84175, Defense: 91800, Current HP: 935, A Avg: 106060, D Avg: 91800, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 570: HP: 1045, STR: 312, VIT: 2022, SPD: 56, LUK: 1, Attack: 84994, Defense: 91800, Current HP: 1045, A Avg: 89243, D Avg: 91800, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 569: HP: 1430, STR: 304, VIT: 2022, SPD: 56, LUK: 1, Attack: 84986, Defense: 91800, Current HP: 1430, A Avg: 89235, D Avg: 91800, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 568: HP: 988, STR: 876, VIT: 2025, SPD: 90, LUK: 1, Attack: 87365, Defense: 91803, Current HP: 988, A Avg: 91733, D Avg: 91803, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 567: HP: 1026, STR: 1476, VIT: 2025, SPD: 56, LUK: 1, Attack: 87965, Defense: 91803, Current HP: 1026, A Avg: 94562, D Avg: 91803, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 566: HP: 1691, STR: 2111, VIT: 2028, SPD: 66, LUK: 1, Attack: 86949, Defense: 91806, Current HP: 1691, A Avg: 91296, D Avg: 91806, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 565: HP: 2432, STR: 1882, VIT: 2028, SPD: 66, LUK: 1, Attack: 86805, Defense: 91806, Current HP: 2432, A Avg: 91145, D Avg: 91806, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 564: HP: 968, STR: 164, VIT: 2035, SPD: 56, LUK: 1, Attack: 88331, Defense: 91813, Current HP: 968, A Avg: 111297, D Avg: 91813, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 563: HP: 1511, STR: 169, VIT: 5028, SPD: 63, LUK: 1, Attack: 84557, Defense: 91816, Current HP: 1511, A Avg: 88784, D Avg: 91816, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 562: HP: 5795, STR: 1699, VIT: 5028, SPD: 63, LUK: 1, Attack: 89581, Defense: 91816, Current HP: 5795, A Avg: 94060, D Avg: 91816, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 561: HP: 1511, STR: 903, VIT: 5028, SPD: 63, LUK: 1, Attack: 86547, Defense: 91816, Current HP: 1511, A Avg: 90874, D Avg: 91816, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 560: HP: 1616, STR: 2166, VIT: 6148, SPD: 63, LUK: 1, Attack: 86666, Defense: 91818, Current HP: 1616, A Avg: 90999, D Avg: 91818, [Divine Dragon Sword[181, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 559: HP: 1767, STR: 1554, VIT: 2044, SPD: 66, LUK: 1, Attack: 86886, Defense: 91822, Current HP: 1767, A Avg: 91230, D Avg: 91822, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 558: HP: 1558, STR: 2914, VIT: 2054, SPD: 56, LUK: 1, Attack: 88248, Defense: 91832, Current HP: 1558, A Avg: 92660, D Avg: 91832, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 557: HP: 1073, STR: 179, VIT: 2059, SPD: 56, LUK: 1, Attack: 84035, Defense: 91837, Current HP: 1073, A Avg: 88236, D Avg: 91837, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
