Rank 1000: HP: 661, STR: 216, VIT: 417985, SPD: 18, LUK: 1, Attack: 84729, Defense: 501913, Current HP: 661, A Avg: 88965, D Avg: 501913, [Volcano[142, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 680: HP: 661, STR: 831, VIT: 417950, SPD: 18, LUK: 1, Attack: 85409, Defense: 502814, Current HP: 661, A Avg: 89679, D Avg: 502814, [Magical[187, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 679: HP: 661, STR: 444, VIT: 417950, SPD: 18, LUK: 1, Attack: 87495, Defense: 502814, Current HP: 661, A Avg: 91869, D Avg: 502814, [Tekken[188, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 678: HP: 661, STR: -16001, VIT: 417950, SPD: 18, LUK: 1, Attack: 83265, Defense: 502814, Current HP: 661, A Avg: 87428, D Avg: 502814, [Sword of Evil[189, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 677: HP: 661, STR: 1191, VIT: 417950, SPD: 18, LUK: 1, Attack: 88852, Defense: 502814, Current HP: 661, A Avg: 93294, D Avg: 502814, [Neural Edge[190, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 676: HP: 755, STR: 244, VIT: 417968, SPD: 18, LUK: 1, Attack: 84211, Defense: 502832, Current HP: 755, A Avg: 88421, D Avg: 502832, [Phantom Sword[117, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 675: HP: 1610, STR: 801, VIT: 418896, SPD: 18, LUK: 1, Attack: 88629, Defense: 502837, Current HP: 1610, A Avg: 93060, D Avg: 502837, [Stargazer[183, 330, 330, 330], Dragon's Scales[215, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 674: HP: 661, STR: 225, VIT: 417977, SPD: 18, LUK: 1, Attack: 84101, Defense: 502841, Current HP: 661, A Avg: 88306, D Avg: 502841, [Tornado[111, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 673: HP: 755, STR: 216, VIT: 417977, SPD: 18, LUK: 1, Attack: 84241, Defense: 502841, Current HP: 755, A Avg: 88453, D Avg: 502841, [Fairy Sword[113, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 672: HP: 661, STR: 250, VIT: 417977, SPD: 18, LUK: 1, Attack: 84399, Defense: 502841, Current HP: 661, A Avg: 88618, D Avg: 502841, [Giant Tornado[114, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 671: HP: 676, STR: 225, VIT: 417977, SPD: 18, LUK: 1, Attack: 84041, Defense: 502841, Current HP: 676, A Avg: 88243, D Avg: 502841, [Hand Axe[140, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 670: HP: 682, STR: 232, VIT: 417977, SPD: 18, LUK: 1, Attack: 84225, Defense: 502841, Current HP: 682, A Avg: 88436, D Avg: 502841, [Wooden Boomerang[167, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 669: HP: 718, STR: 228, VIT: 417979, SPD: 18, LUK: 1, Attack: 84026, Defense: 502843, Current HP: 718, A Avg: 88227, D Avg: 502843, [Ninja[135, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 668: HP: 671, STR: 216, VIT: 417979, SPD: 18, LUK: 1, Attack: 84059, Defense: 502843, Current HP: 671, A Avg: 88261, D Avg: 502843, [Salamander[110, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 667: HP: 661, STR: 232, VIT: 417979, SPD: 18, LUK: 1, Attack: 84316, Defense: 502843, Current HP: 661, A Avg: 88531, D Avg: 502843, [Phantom Scythe[116, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 666: HP: 671, STR: 216, VIT: 417979, SPD: 18, LUK: 1, Attack: 84088, Defense: 502843, Current HP: 671, A Avg: 88292, D Avg: 502843, [Undine[118, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 665: HP: 671, STR: 216, VIT: 417979, SPD: 18, LUK: 1, Attack: 84115, Defense: 502843, Current HP: 671, A Avg: 88320, D Avg: 502843, [Sylph[119, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 664: HP: 671, STR: 216, VIT: 417979, SPD: 18, LUK: 1, Attack: 84142, Defense: 502843, Current HP: 671, A Avg: 88349, D Avg: 502843, [Gnome[120, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 663: HP: 678, STR: 225, VIT: 417982, SPD: 18, LUK: 1, Attack: 84231, Defense: 502846, Current HP: 678, A Avg: 88442, D Avg: 502846, [Crescent[141, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 662: HP: 703, STR: 210, VIT: 417994, SPD: 18, LUK: 1, Attack: 88377, Defense: 502858, Current HP: 703, A Avg: 92795, D Avg: 502858, [Basic[169, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 661: HP: 797, STR: 216, VIT: 418003, SPD: 18, LUK: 1, Attack: 84072, Defense: 502867, Current HP: 797, A Avg: 88275, D Avg: 502867, [Emerald Sword[115, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 660: HP: 776, STR: 266, VIT: 418006, SPD: 18, LUK: 1, Attack: 84948, Defense: 502870, Current HP: 776, A Avg: 89195, D Avg: 502870, [Thunder Whip[143, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 659: HP: 718, STR: 241, VIT: 418008, SPD: 18, LUK: 1, Attack: 84143, Defense: 502872, Current HP: 718, A Avg: 88350, D Avg: 502872, [Crossed Shuriken[136, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 658: HP: 797, STR: 257, VIT: 418017, SPD: 18, LUK: 1, Attack: 84770, Defense: 502881, Current HP: 797, A Avg: 89008, D Avg: 502881, [Maximum Iron Mass[123, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 657: HP: 724, STR: 199, VIT: 418029, SPD: 18, LUK: 1, Attack: 84387, Defense: 502893, Current HP: 724, A Avg: 88606, D Avg: 502893, [Cagliostro[133, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 656: HP: 671, STR: 275, VIT: 418037, SPD: 18, LUK: 1, Attack: 84385, Defense: 502901, Current HP: 671, A Avg: 88604, D Avg: 502901, [Windmill[137, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 655: HP: 661, STR: 248, VIT: 418040, SPD: 18, LUK: 1, Attack: 84248, Defense: 502904, Current HP: 661, A Avg: 88460, D Avg: 502904, [Kirisame[129, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 654: HP: 776, STR: 257, VIT: 418040, SPD: 18, LUK: 1, Attack: 84378, Defense: 502904, Current HP: 776, A Avg: 88596, D Avg: 502904, [Black Kirisame[130, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 653: HP: 764, STR: 304, VIT: 418040, SPD: 18, LUK: 1, Attack: 86052, Defense: 502904, Current HP: 764, A Avg: 90354, D Avg: 502904, [Scythe of the Grim Reaper[148, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 652: HP: 797, STR: 257, VIT: 418043, SPD: 18, LUK: 1, Attack: 84367, Defense: 502907, Current HP: 797, A Avg: 88585, D Avg: 502907, [Serpent[144, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 651: HP: 833, STR: 293, VIT: 418049, SPD: 18, LUK: 1, Attack: 85259, Defense: 502913, Current HP: 833, A Avg: 89521, D Avg: 502913, [Red Shark[134, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 650: HP: 850, STR: 248, VIT: 418058, SPD: 18, LUK: 1, Attack: 84566, Defense: 502922, Current HP: 850, A Avg: 88794, D Avg: 502922, [Ruby Knuckle[151, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 649: HP: 800, STR: 271, VIT: 418066, SPD: 18, LUK: 1, Attack: 84381, Defense: 502930, Current HP: 800, A Avg: 88600, D Avg: 502930, [Dragon Killer[139, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 648: HP: 776, STR: 275, VIT: 418066, SPD: 18, LUK: 1, Attack: 84788, Defense: 502930, Current HP: 776, A Avg: 89027, D Avg: 502930, [Volcano[142, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 647: HP: 1081, STR: 1657, VIT: 418066, SPD: 18, LUK: 1, Attack: 91566, Defense: 502930, Current HP: 1081, A Avg: 96144, D Avg: 502930, [Spectral Sword Shigure[172, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 646: HP: 797, STR: 271, VIT: 418069, SPD: 18, LUK: 1, Attack: 86240, Defense: 502933, Current HP: 797, A Avg: 90552, D Avg: 502933, [Fire Chariot[138, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 645: HP: 776, STR: 273, VIT: 418081, SPD: 18, LUK: 1, Attack: 84214, Defense: 502945, Current HP: 776, A Avg: 88424, D Avg: 502945, [Rusty Knife[156, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 644: HP: 871, STR: 315, VIT: 418084, SPD: 18, LUK: 1, Attack: 85413, Defense: 502948, Current HP: 871, A Avg: 89683, D Avg: 502948, [Yggdrasil[126, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 643: HP: 776, STR: 304, VIT: 418084, SPD: 18, LUK: 1, Attack: 85129, Defense: 502948, Current HP: 776, A Avg: 89385, D Avg: 502948, [Kraken[145, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 642: HP: 839, STR: 273, VIT: 418084, SPD: 18, LUK: 1, Attack: 85085, Defense: 502948, Current HP: 839, A Avg: 89339, D Avg: 502948, [Granada[150, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 641: HP: 776, STR: 383, VIT: 418087, SPD: 18, LUK: 1, Attack: 85117, Defense: 502951, Current HP: 776, A Avg: 89372, D Avg: 502951, [Irruption[154, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 640: HP: 814, STR: 282, VIT: 418090, SPD: 18, LUK: 1, Attack: 84314, Defense: 502954, Current HP: 814, A Avg: 88529, D Avg: 502954, [Alucard[146, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 639: HP: 776, STR: 414, VIT: 418107, SPD: 18, LUK: 1, Attack: 85252, Defense: 502971, Current HP: 776, A Avg: 89514, D Avg: 502971, [Willow Blade[157, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 638: HP: 1070, STR: 345, VIT: 418107, SPD: 18, LUK: 1, Attack: 85268, Defense: 502971, Current HP: 1070, A Avg: 89531, D Avg: 502971, [Pangaea[164, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 637: HP: 776, STR: 266, VIT: 418110, SPD: 18, LUK: 1, Attack: 85741, Defense: 502974, Current HP: 776, A Avg: 90028, D Avg: 502974, [Elemental[121, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 636: HP: 871, STR: 316, VIT: 418110, SPD: 18, LUK: 1, Attack: 84966, Defense: 502974, Current HP: 871, A Avg: 89214, D Avg: 502974, [Diamond Knuckle[152, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 635: HP: 661, STR: 367, VIT: 418116, SPD: 18, LUK: 1, Attack: 85205, Defense: 502980, Current HP: 661, A Avg: 89465, D Avg: 502980, [Classic[168, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 634: HP: 860, STR: 298, VIT: 418136, SPD: 18, LUK: 1, Attack: 85630, Defense: 503000, Current HP: 860, A Avg: 89911, D Avg: 503000, [Tower[149, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 633: HP: 877, STR: 309, VIT: 418153, SPD: 18, LUK: 1, Attack: 85352, Defense: 503017, Current HP: 877, A Avg: 89619, D Avg: 503017, [White Snake[160, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 632: HP: 682, STR: 367, VIT: 418159, SPD: 18, LUK: 1, Attack: 86895, Defense: 503023, Current HP: 682, A Avg: 91239, D Avg: 503023, [Moon Knuckle[153, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 631: HP: 661, STR: 750, VIT: 418159, SPD: 18, LUK: 1, Attack: 86628, Defense: 503023, Current HP: 661, A Avg: 90959, D Avg: 503023, [Blue Sword[180, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 630: HP: 537, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 83891, Defense: 503023, Current HP: 537, A Avg: 88085, D Avg: 503023, [Wooden Stick[101, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 629: HP: 537, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 83930, Defense: 503023, Current HP: 537, A Avg: 88126, D Avg: 503023, [Club[102, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 628: HP: 537, STR: 171, VIT: 418185, SPD: 18, LUK: 1, Attack: 83943, Defense: 503023, Current HP: 537, A Avg: 88140, D Avg: 503023, [Short Sword[103, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 627: HP: 537, STR: 190, VIT: 418185, SPD: 18, LUK: 1, Attack: 84001, Defense: 503023, Current HP: 537, A Avg: 88201, D Avg: 503023, [Long Sword[104, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 626: HP: 537, STR: 198, VIT: 418185, SPD: 18, LUK: 1, Attack: 83970, Defense: 503023, Current HP: 537, A Avg: 88168, D Avg: 503023, [Wasp Knife[105, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 625: HP: 537, STR: 181, VIT: 418185, SPD: 18, LUK: 1, Attack: 84005, Defense: 503023, Current HP: 537, A Avg: 88205, D Avg: 503023, [Stun Knuckle[106, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 624: HP: 537, STR: 207, VIT: 418185, SPD: 18, LUK: 1, Attack: 84050, Defense: 503023, Current HP: 537, A Avg: 88252, D Avg: 503023, [Battle Scythe[107, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 623: HP: 558, STR: 207, VIT: 418185, SPD: 18, LUK: 1, Attack: 84096, Defense: 503023, Current HP: 558, A Avg: 88300, D Avg: 503023, [Iron Lumps[108, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 622: HP: 537, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 83933, Defense: 503023, Current HP: 537, A Avg: 88129, D Avg: 503023, [Decorative Swords[109, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 621: HP: 537, STR: 225, VIT: 418185, SPD: 18, LUK: 1, Attack: 84348, Defense: 503023, Current HP: 537, A Avg: 88565, D Avg: 503023, [Pinpoint[112, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 620: HP: 558, STR: 223, VIT: 418185, SPD: 18, LUK: 1, Attack: 84229, Defense: 503023, Current HP: 558, A Avg: 88440, D Avg: 503023, [Great Iron Mass[122, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 619: HP: 548, STR: 181, VIT: 418185, SPD: 18, LUK: 1, Attack: 84174, Defense: 503023, Current HP: 548, A Avg: 88382, D Avg: 503023, [Sword of Wood[124, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 618: HP: 653, STR: 248, VIT: 418185, SPD: 18, LUK: 1, Attack: 84436, Defense: 503023, Current HP: 653, A Avg: 88657, D Avg: 503023, [Sword of the Spirit Tree[125, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 617: HP: 548, STR: 207, VIT: 418185, SPD: 18, LUK: 1, Attack: 84206, Defense: 503023, Current HP: 548, A Avg: 88416, D Avg: 503023, [Greatsword[127, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 616: HP: 648, STR: 228, VIT: 418185, SPD: 18, LUK: 1, Attack: 84650, Defense: 503023, Current HP: 648, A Avg: 88882, D Avg: 503023, [Dreaming Sword[128, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 615: HP: 558, STR: 183, VIT: 418185, SPD: 18, LUK: 1, Attack: 83958, Defense: 503023, Current HP: 558, A Avg: 88155, D Avg: 503023, [Peacemaker[131, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 614: HP: 600, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 84067, Defense: 503023, Current HP: 600, A Avg: 88270, D Avg: 503023, [Daydream[132, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 613: HP: 936, STR: 246, VIT: 418185, SPD: 18, LUK: 1, Attack: 85929, Defense: 503023, Current HP: 936, A Avg: 90225, D Avg: 503023, [Dancing[155, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 612: HP: 537, STR: 361, VIT: 418185, SPD: 18, LUK: 1, Attack: 85017, Defense: 503023, Current HP: 537, A Avg: 89267, D Avg: 503023, [Penetra[161, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 611: HP: 537, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 85006, Defense: 503023, Current HP: 537, A Avg: 89256, D Avg: 503023, [Grand Slam[163, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 610: HP: 747, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 85133, Defense: 503023, Current HP: 747, A Avg: 89389, D Avg: 503023, [Cluster Bomb[170, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 609: HP: 1167, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 92351, Defense: 503023, Current HP: 1167, A Avg: 96968, D Avg: 503023, [Big Bang[171, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 608: HP: 1671, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 85218, Defense: 503023, Current HP: 1671, A Avg: 89478, D Avg: 503023, [Common Key[174, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 607: HP: 1167, STR: 165, VIT: 418185, SPD: 18, LUK: 1, Attack: 86407, Defense: 503023, Current HP: 1167, A Avg: 90727, D Avg: 503023, [Droid Hammer[177, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 606: HP: 537, STR: 939, VIT: 418185, SPD: 18, LUK: 1, Attack: 85868, Defense: 503023, Current HP: 537, A Avg: 90161, D Avg: 503023, [Jack Knife[185, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 605: HP: 537, STR: 813, VIT: 418185, SPD: 18, LUK: 1, Attack: 85391, Defense: 503023, Current HP: 537, A Avg: 89660, D Avg: 503023, [Magical[187, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 604: HP: 537, STR: 426, VIT: 418185, SPD: 18, LUK: 1, Attack: 87477, Defense: 503023, Current HP: 537, A Avg: 91850, D Avg: 503023, [Tekken[188, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 603: HP: 537, STR: -16019, VIT: 418185, SPD: 18, LUK: 1, Attack: 83247, Defense: 503023, Current HP: 537, A Avg: 87409, D Avg: 503023, [Sword of Evil[189, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 602: HP: 537, STR: 1173, VIT: 418185, SPD: 18, LUK: 1, Attack: 88834, Defense: 503023, Current HP: 537, A Avg: 93275, D Avg: 503023, [Neural Edge[190, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 601: HP: 892, STR: 363, VIT: 418162, SPD: 18, LUK: 1, Attack: 86709, Defense: 503026, Current HP: 892, A Avg: 91044, D Avg: 503026, [Progress[147, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 600: HP: 632, STR: 226, VIT: 418203, SPD: 18, LUK: 1, Attack: 84193, Defense: 503041, Current HP: 632, A Avg: 88402, D Avg: 503041, [Phantom Sword[117, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 599: HP: 537, STR: 207, VIT: 418211, SPD: 18, LUK: 1, Attack: 84083, Defense: 503049, Current HP: 537, A Avg: 88287, D Avg: 503049, [Tornado[111, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 598: HP: 632, STR: 198, VIT: 418211, SPD: 18, LUK: 1, Attack: 84223, Defense: 503049, Current HP: 632, A Avg: 88434, D Avg: 503049, [Fairy Sword[113, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 597: HP: 537, STR: 232, VIT: 418211, SPD: 18, LUK: 1, Attack: 84381, Defense: 503049, Current HP: 537, A Avg: 88600, D Avg: 503049, [Giant Tornado[114, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 596: HP: 552, STR: 207, VIT: 418211, SPD: 18, LUK: 1, Attack: 84023, Defense: 503049, Current HP: 552, A Avg: 88224, D Avg: 503049, [Hand Axe[140, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 595: HP: 558, STR: 214, VIT: 418211, SPD: 18, LUK: 1, Attack: 84207, Defense: 503049, Current HP: 558, A Avg: 88417, D Avg: 503049, [Wooden Boomerang[167, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 594: HP: 594, STR: 210, VIT: 418214, SPD: 18, LUK: 1, Attack: 84008, Defense: 503052, Current HP: 594, A Avg: 88208, D Avg: 503052, [Ninja[135, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 593: HP: 548, STR: 198, VIT: 418214, SPD: 18, LUK: 1, Attack: 84041, Defense: 503052, Current HP: 548, A Avg: 88243, D Avg: 503052, [Salamander[110, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 592: HP: 537, STR: 214, VIT: 418214, SPD: 18, LUK: 1, Attack: 84298, Defense: 503052, Current HP: 537, A Avg: 88512, D Avg: 503052, [Phantom Scythe[116, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 591: HP: 548, STR: 198, VIT: 418214, SPD: 18, LUK: 1, Attack: 84070, Defense: 503052, Current HP: 548, A Avg: 88273, D Avg: 503052, [Undine[118, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 590: HP: 548, STR: 198, VIT: 418214, SPD: 18, LUK: 1, Attack: 84097, Defense: 503052, Current HP: 548, A Avg: 88301, D Avg: 503052, [Sylph[119, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 589: HP: 548, STR: 198, VIT: 418214, SPD: 18, LUK: 1, Attack: 84124, Defense: 503052, Current HP: 548, A Avg: 88330, D Avg: 503052, [Gnome[120, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
