Rank 1000: HP: 399, STR: 566, VIT: 462, SPD: 19, LUK: 1, Attack: 85222, Defense: 90240, Current HP: 399, A Avg: 89483, D Avg: 90240, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 658: HP: 460, STR: 483, VIT: 547, SPD: 17, LUK: 1, Attack: 86829, Defense: 90325, Current HP: 460, A Avg: 108536, D Avg: 90325, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 657: HP: 503, STR: 616, VIT: 548, SPD: 19, LUK: 1, Attack: 85454, Defense: 90326, Current HP: 503, A Avg: 89726, D Avg: 90326, [Willow Blade[157, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 656: HP: 769, STR: 517, VIT: 548, SPD: 19, LUK: 1, Attack: 85440, Defense: 90326, Current HP: 769, A Avg: 89712, D Avg: 90326, [Pangaea[164, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 655: HP: 503, STR: 402, VIT: 550, SPD: 19, LUK: 1, Attack: 85877, Defense: 90328, Current HP: 503, A Avg: 90170, D Avg: 90328, [Elemental[121, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 654: HP: 589, STR: 475, VIT: 550, SPD: 19, LUK: 1, Attack: 85125, Defense: 90328, Current HP: 589, A Avg: 89381, D Avg: 90328, [Diamond Knuckle[152, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 653: HP: 323, STR: 1150, VIT: 552, SPD: 16, LUK: 1, Attack: 85938, Defense: 90330, Current HP: 323, A Avg: 90234, D Avg: 90330, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 652: HP: 1482, STR: 3023, VIT: 552, SPD: 25, LUK: 1, Attack: 88836, Defense: 90330, Current HP: 1482, A Avg: 93277, D Avg: 90330, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 651: HP: 1482, STR: 3049, VIT: 552, SPD: 16, LUK: 2, Attack: 88862, Defense: 90330, Current HP: 1482, A Avg: 93305, D Avg: 90330, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 650: HP: 1463, STR: 4613, VIT: 552, SPD: 16, LUK: 1, Attack: 90426, Defense: 90330, Current HP: 1463, A Avg: 94947, D Avg: 90330, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 649: HP: 399, STR: 548, VIT: 553, SPD: 19, LUK: 1, Attack: 85386, Defense: 90331, Current HP: 399, A Avg: 89655, D Avg: 90331, [Classic[168, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 648: HP: 726, STR: 486, VIT: 553, SPD: 16, LUK: 2, Attack: 85820, Defense: 90331, Current HP: 726, A Avg: 90111, D Avg: 90331, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 647: HP: 513, STR: 972, VIT: 553, SPD: 16, LUK: 1, Attack: 86306, Defense: 90331, Current HP: 513, A Avg: 90621, D Avg: 90331, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 646: HP: 513, STR: 515, VIT: 553, SPD: 16, LUK: 2, Attack: 85849, Defense: 90331, Current HP: 513, A Avg: 90141, D Avg: 90331, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 645: HP: 712, STR: 284, VIT: 555, SPD: 16, LUK: 1, Attack: 84992, Defense: 90333, Current HP: 712, A Avg: 89241, D Avg: 90333, [Thin Blade[158, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 644: HP: 275, STR: 54, VIT: 556, SPD: 16, LUK: 1, Attack: 88221, Defense: 90334, Current HP: 275, A Avg: 92632, D Avg: 90334, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 643: HP: 266, STR: 124, VIT: 556, SPD: 16, LUK: 1, Attack: 88291, Defense: 90334, Current HP: 266, A Avg: 92705, D Avg: 90334, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 642: HP: 313, STR: 92, VIT: 558, SPD: 16, LUK: 1, Attack: 84059, Defense: 90336, Current HP: 313, A Avg: 88261, D Avg: 90336, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 641: HP: 583, STR: 84, VIT: 558, SPD: 16, LUK: 1, Attack: 84051, Defense: 90336, Current HP: 583, A Avg: 88253, D Avg: 90336, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 640: HP: 2378, STR: 3036, VIT: 560, SPD: 16, LUK: 1, Attack: 88849, Defense: 90338, Current HP: 2378, A Avg: 93291, D Avg: 90338, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 639: HP: 783, STR: 438, VIT: 561, SPD: 16, LUK: 1, Attack: 85772, Defense: 90339, Current HP: 783, A Avg: 90060, D Avg: 90339, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 638: HP: 551, STR: 438, VIT: 561, SPD: 29, LUK: 1, Attack: 85772, Defense: 90339, Current HP: 551, A Avg: 90060, D Avg: 108406, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 637: HP: 895, STR: 486, VIT: 561, SPD: 16, LUK: 1, Attack: 85820, Defense: 90339, Current HP: 895, A Avg: 90111, D Avg: 90339, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 636: HP: 361, STR: 59, VIT: 564, SPD: 16, LUK: 1, Attack: 83915, Defense: 90342, Current HP: 361, A Avg: 88110, D Avg: 90342, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 635: HP: 351, STR: 67, VIT: 564, SPD: 16, LUK: 1, Attack: 83923, Defense: 90342, Current HP: 351, A Avg: 88119, D Avg: 90342, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 634: HP: 579, STR: 449, VIT: 564, SPD: 19, LUK: 1, Attack: 85781, Defense: 90342, Current HP: 579, A Avg: 90070, D Avg: 90342, [Tower[149, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 633: HP: 374, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 83786, Defense: 90344, Current HP: 374, A Avg: 105570, D Avg: 90344, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 632: HP: 374, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 83825, Defense: 90344, Current HP: 374, A Avg: 105619, D Avg: 90344, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 631: HP: 374, STR: 65, VIT: 566, SPD: 16, LUK: 1, Attack: 83837, Defense: 90344, Current HP: 374, A Avg: 105634, D Avg: 90344, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 630: HP: 374, STR: 83, VIT: 566, SPD: 16, LUK: 1, Attack: 83894, Defense: 90344, Current HP: 374, A Avg: 105706, D Avg: 90344, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 629: HP: 374, STR: 89, VIT: 566, SPD: 16, LUK: 1, Attack: 83861, Defense: 90344, Current HP: 374, A Avg: 105664, D Avg: 90344, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 628: HP: 374, STR: 75, VIT: 566, SPD: 16, LUK: 1, Attack: 83899, Defense: 90344, Current HP: 374, A Avg: 105712, D Avg: 90344, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 627: HP: 374, STR: 97, VIT: 566, SPD: 16, LUK: 1, Attack: 83940, Defense: 90344, Current HP: 374, A Avg: 105764, D Avg: 90344, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 626: HP: 396, STR: 97, VIT: 566, SPD: 16, LUK: 1, Attack: 83986, Defense: 90344, Current HP: 396, A Avg: 105822, D Avg: 90344, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 625: HP: 374, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 83828, Defense: 90344, Current HP: 374, A Avg: 105623, D Avg: 90344, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 624: HP: 228, STR: 75, VIT: 566, SPD: 16, LUK: 1, Attack: 83951, Defense: 90344, Current HP: 228, A Avg: 88148, D Avg: 90344, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 623: HP: 484, STR: 67, VIT: 566, SPD: 16, LUK: 1, Attack: 83943, Defense: 90344, Current HP: 484, A Avg: 88140, D Avg: 90344, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 622: HP: 374, STR: 113, VIT: 566, SPD: 16, LUK: 1, Attack: 84236, Defense: 90344, Current HP: 374, A Avg: 106137, D Avg: 90344, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 621: HP: 313, STR: 67, VIT: 566, SPD: 16, LUK: 1, Attack: 84092, Defense: 90344, Current HP: 313, A Avg: 88296, D Avg: 90344, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 620: HP: 583, STR: 59, VIT: 566, SPD: 16, LUK: 1, Attack: 84084, Defense: 90344, Current HP: 583, A Avg: 88288, D Avg: 90344, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 619: HP: 228, STR: 97, VIT: 566, SPD: 16, LUK: 1, Attack: 84246, Defense: 90344, Current HP: 228, A Avg: 88458, D Avg: 90344, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 618: HP: 484, STR: 89, VIT: 566, SPD: 16, LUK: 1, Attack: 84238, Defense: 90344, Current HP: 484, A Avg: 88449, D Avg: 90344, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 617: HP: 396, STR: 112, VIT: 566, SPD: 16, LUK: 1, Attack: 84118, Defense: 90344, Current HP: 396, A Avg: 105988, D Avg: 90344, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 616: HP: 385, STR: 75, VIT: 566, SPD: 16, LUK: 1, Attack: 84068, Defense: 90344, Current HP: 385, A Avg: 105925, D Avg: 90344, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 615: HP: 495, STR: 134, VIT: 566, SPD: 16, LUK: 1, Attack: 84322, Defense: 90344, Current HP: 495, A Avg: 106245, D Avg: 90344, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 614: HP: 385, STR: 97, VIT: 566, SPD: 16, LUK: 1, Attack: 84096, Defense: 90344, Current HP: 385, A Avg: 105960, D Avg: 90344, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 613: HP: 490, STR: 116, VIT: 566, SPD: 16, LUK: 1, Attack: 84538, Defense: 90344, Current HP: 490, A Avg: 106517, D Avg: 90344, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 612: HP: 396, STR: 76, VIT: 566, SPD: 16, LUK: 1, Attack: 83851, Defense: 90344, Current HP: 396, A Avg: 105652, D Avg: 90344, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 611: HP: 440, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 83962, Defense: 90344, Current HP: 440, A Avg: 105792, D Avg: 90344, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 610: HP: 241, STR: 75, VIT: 566, SPD: 16, LUK: 1, Attack: 83891, Defense: 90344, Current HP: 241, A Avg: 88085, D Avg: 90344, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 609: HP: 499, STR: 67, VIT: 566, SPD: 16, LUK: 1, Attack: 83883, Defense: 90344, Current HP: 499, A Avg: 88077, D Avg: 90344, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 608: HP: 342, STR: 143, VIT: 566, SPD: 16, LUK: 1, Attack: 84825, Defense: 90344, Current HP: 342, A Avg: 89066, D Avg: 90344, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 607: HP: 332, STR: 112, VIT: 566, SPD: 16, LUK: 1, Attack: 84794, Defense: 90344, Current HP: 332, A Avg: 89033, D Avg: 90344, [Thunder Whip[143, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 606: HP: 792, STR: 132, VIT: 566, SPD: 16, LUK: 1, Attack: 85815, Defense: 90344, Current HP: 792, A Avg: 108126, D Avg: 90344, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 605: HP: 374, STR: 235, VIT: 566, SPD: 16, LUK: 1, Attack: 84891, Defense: 90344, Current HP: 374, A Avg: 106962, D Avg: 90344, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 604: HP: 374, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 84901, Defense: 90344, Current HP: 374, A Avg: 106975, D Avg: 90344, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 603: HP: 247, STR: 81, VIT: 566, SPD: 16, LUK: 1, Attack: 84074, Defense: 90344, Current HP: 247, A Avg: 88277, D Avg: 90344, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 602: HP: 506, STR: 73, VIT: 566, SPD: 16, LUK: 1, Attack: 84066, Defense: 90344, Current HP: 506, A Avg: 88269, D Avg: 90344, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 601: HP: 594, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 85028, Defense: 90344, Current HP: 594, A Avg: 107135, D Avg: 90344, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 600: HP: 1034, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 92246, Defense: 90344, Current HP: 1034, A Avg: 116229, D Avg: 90344, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 599: HP: 1562, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 85113, Defense: 90344, Current HP: 1562, A Avg: 107242, D Avg: 90344, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 598: HP: 1034, STR: 60, VIT: 566, SPD: 16, LUK: 1, Attack: 86302, Defense: 90344, Current HP: 1034, A Avg: 108740, D Avg: 90344, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 597: HP: 374, STR: 748, VIT: 566, SPD: 16, LUK: 1, Attack: 85677, Defense: 90344, Current HP: 374, A Avg: 107953, D Avg: 90344, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 596: HP: 374, STR: 636, VIT: 566, SPD: 16, LUK: 1, Attack: 85214, Defense: 90344, Current HP: 374, A Avg: 107369, D Avg: 90344, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 595: HP: 374, STR: 292, VIT: 566, SPD: 16, LUK: 1, Attack: 87343, Defense: 90344, Current HP: 374, A Avg: 110052, D Avg: 90344, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 594: HP: 374, STR: -14325, VIT: 566, SPD: 16, LUK: 1, Attack: 84941, Defense: 90344, Current HP: 374, A Avg: 107025, D Avg: 90344, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 593: HP: 374, STR: 956, VIT: 566, SPD: 16, LUK: 1, Attack: 88617, Defense: 90344, Current HP: 374, A Avg: 111657, D Avg: 90344, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 592: HP: 755, STR: 632, VIT: 568, SPD: 18, LUK: 1, Attack: 86510, Defense: 90346, Current HP: 755, A Avg: 90835, D Avg: 90346, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 591: HP: 713, STR: 884, VIT: 568, SPD: 18, LUK: 1, Attack: 86424, Defense: 90346, Current HP: 713, A Avg: 90745, D Avg: 90346, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 590: HP: 1520, STR: 3023, VIT: 568, SPD: 25, LUK: 1, Attack: 88836, Defense: 90346, Current HP: 1520, A Avg: 93277, D Avg: 90346, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 589: HP: 1558, STR: 4258, VIT: 568, SPD: 16, LUK: 1, Attack: 90071, Defense: 90346, Current HP: 1558, A Avg: 96826, D Avg: 90346, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 588: HP: 288, STR: 81, VIT: 569, SPD: 16, LUK: 1, Attack: 83983, Defense: 90347, Current HP: 288, A Avg: 88182, D Avg: 90347, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 587: HP: 279, STR: 123, VIT: 569, SPD: 16, LUK: 1, Attack: 84025, Defense: 90347, Current HP: 279, A Avg: 88226, D Avg: 90347, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 586: HP: 279, STR: 78, VIT: 569, SPD: 16, LUK: 1, Attack: 83876, Defense: 90347, Current HP: 279, A Avg: 88069, D Avg: 90347, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 585: HP: 543, STR: 70, VIT: 569, SPD: 16, LUK: 1, Attack: 83868, Defense: 90347, Current HP: 543, A Avg: 88061, D Avg: 90347, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 584: HP: 237, STR: 134, VIT: 569, SPD: 16, LUK: 1, Attack: 83977, Defense: 90347, Current HP: 237, A Avg: 88175, D Avg: 90347, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 583: HP: 495, STR: 59, VIT: 569, SPD: 16, LUK: 1, Attack: 83902, Defense: 90347, Current HP: 495, A Avg: 88097, D Avg: 90347, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 582: HP: 228, STR: 81, VIT: 569, SPD: 16, LUK: 1, Attack: 84165, Defense: 90347, Current HP: 228, A Avg: 88373, D Avg: 90347, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 581: HP: 484, STR: 119, VIT: 569, SPD: 16, LUK: 1, Attack: 84203, Defense: 90347, Current HP: 484, A Avg: 88413, D Avg: 90347, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 580: HP: 237, STR: 134, VIT: 569, SPD: 16, LUK: 1, Attack: 84006, Defense: 90347, Current HP: 237, A Avg: 88206, D Avg: 90347, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 579: HP: 495, STR: 59, VIT: 569, SPD: 16, LUK: 1, Attack: 83931, Defense: 90347, Current HP: 495, A Avg: 88127, D Avg: 90347, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 578: HP: 237, STR: 134, VIT: 569, SPD: 16, LUK: 1, Attack: 84033, Defense: 90347, Current HP: 237, A Avg: 88234, D Avg: 90347, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 577: HP: 495, STR: 59, VIT: 569, SPD: 16, LUK: 1, Attack: 83958, Defense: 90347, Current HP: 495, A Avg: 88155, D Avg: 90347, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 576: HP: 237, STR: 134, VIT: 569, SPD: 16, LUK: 1, Attack: 84060, Defense: 90347, Current HP: 237, A Avg: 88263, D Avg: 90347, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 575: HP: 495, STR: 59, VIT: 569, SPD: 16, LUK: 1, Attack: 83985, Defense: 90347, Current HP: 495, A Avg: 88184, D Avg: 90347, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 574: HP: 532, STR: 438, VIT: 569, SPD: 25, LUK: 1, Attack: 85772, Defense: 90347, Current HP: 532, A Avg: 90060, D Avg: 90347, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 573: HP: 532, STR: 454, VIT: 569, SPD: 16, LUK: 2, Attack: 85788, Defense: 90347, Current HP: 532, A Avg: 90077, D Avg: 90347, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 572: HP: 513, STR: 852, VIT: 569, SPD: 16, LUK: 1, Attack: 86186, Defense: 90347, Current HP: 513, A Avg: 90495, D Avg: 90347, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 571: HP: 243, STR: 75, VIT: 571, SPD: 16, LUK: 1, Attack: 84081, Defense: 90349, Current HP: 243, A Avg: 88285, D Avg: 90349, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 570: HP: 501, STR: 67, VIT: 571, SPD: 16, LUK: 1, Attack: 84073, Defense: 90349, Current HP: 501, A Avg: 88276, D Avg: 90349, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 569: HP: 712, STR: 508, VIT: 571, SPD: 16, LUK: 1, Attack: 86360, Defense: 90349, Current HP: 712, A Avg: 90678, D Avg: 90349, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 568: HP: 594, STR: 644, VIT: 574, SPD: 19, LUK: 1, Attack: 85687, Defense: 90352, Current HP: 594, A Avg: 89971, D Avg: 90352, [White Snake[160, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 567: HP: 480, STR: 699, VIT: 576, SPD: 17, LUK: 1, Attack: 86577, Defense: 90354, Current HP: 480, A Avg: 108221, D Avg: 90354, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 566: HP: 440, STR: 942, VIT: 576, SPD: 17, LUK: 1, Attack: 86482, Defense: 90354, Current HP: 440, A Avg: 108102, D Avg: 90354, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 565: HP: 418, STR: 548, VIT: 577, SPD: 19, LUK: 1, Attack: 87076, Defense: 90355, Current HP: 418, A Avg: 91429, D Avg: 90355, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 564: HP: 399, STR: 1102, VIT: 577, SPD: 19, LUK: 1, Attack: 86980, Defense: 90355, Current HP: 399, A Avg: 91329, D Avg: 90355, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 563: HP: 361, STR: 132, VIT: 577, SPD: 16, LUK: 1, Attack: 84645, Defense: 90355, Current HP: 361, A Avg: 88877, D Avg: 90355, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 562: HP: 351, STR: 104, VIT: 577, SPD: 16, LUK: 1, Attack: 84617, Defense: 90355, Current HP: 351, A Avg: 88847, D Avg: 90355, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 561: HP: 928, STR: 446, VIT: 577, SPD: 16, LUK: 1, Attack: 85780, Defense: 90355, Current HP: 928, A Avg: 90069, D Avg: 90355, [Impulse[166, 0, 0, 0], Blank Shield[244, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 560: HP: 608, STR: 543, VIT: 579, SPD: 19, LUK: 1, Attack: 86889, Defense: 90357, Current HP: 608, A Avg: 91233, D Avg: 90357, [Progress[147, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 559: HP: 1691, STR: 4284, VIT: 579, SPD: 16, LUK: 1, Attack: 90097, Defense: 90357, Current HP: 1691, A Avg: 94601, D Avg: 90357, [Spear of Regression[182, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
