Rank 1000: HP: 2248, STR: 612, VIT: 6949, SPD: 80, LUK: 1, Attack: 85578, Defense: 92619, Current HP: 2248, A Avg: 89856, D Avg: 92619, [Red Shark[134, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 648: HP: 6032, STR: 3133, VIT: 7292, SPD: 80, LUK: 1, Attack: 88946, Defense: 92962, Current HP: 6032, A Avg: 93393, D Avg: 92962, [Spear of Regression[182, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 647: HP: 6023, STR: 3141, VIT: 7292, SPD: 80, LUK: 1, Attack: 88954, Defense: 92962, Current HP: 6023, A Avg: 93401, D Avg: 92962, [Spear of Regression[182, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 646: HP: 1721, STR: 2894, VIT: 3189, SPD: 90, LUK: 1, Attack: 92803, Defense: 92967, Current HP: 1721, A Avg: 97443, D Avg: 92967, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 645: HP: 2388, STR: 695, VIT: 7298, SPD: 80, LUK: 1, Attack: 84597, Defense: 92968, Current HP: 2388, A Avg: 88826, D Avg: 92968, [Crossed Shuriken[136, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 644: HP: 1826, STR: 1078, VIT: 6182, SPD: 90, LUK: 1, Attack: 86631, Defense: 92970, Current HP: 1826, A Avg: 90962, D Avg: 92970, [Hammer of Justice[186, 0, 0, 0], Golem Shield[245, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 643: HP: 1343, STR: 2914, VIT: 3193, SPD: 90, LUK: 1, Attack: 87702, Defense: 92971, Current HP: 1343, A Avg: 92087, D Avg: 92971, [Pulse Knife[165, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 642: HP: 2612, STR: 778, VIT: 7305, SPD: 80, LUK: 1, Attack: 85291, Defense: 92975, Current HP: 2612, A Avg: 89555, D Avg: 92975, [Maximum Iron Mass[123, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 641: HP: 1721, STR: 3055, VIT: 7305, SPD: 90, LUK: 1, Attack: 92964, Defense: 92975, Current HP: 1721, A Avg: 97612, D Avg: 92975, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 640: HP: 1558, STR: 834, VIT: 7313, SPD: 80, LUK: 1, Attack: 86166, Defense: 92983, Current HP: 1558, A Avg: 90474, D Avg: 92983, [Tower[149, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 639: HP: 1548, STR: 625, VIT: 7313, SPD: 80, LUK: 1, Attack: 85957, Defense: 92983, Current HP: 1548, A Avg: 90254, D Avg: 92983, [Tower[149, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 638: HP: 1815, STR: 625, VIT: 7313, SPD: 80, LUK: 1, Attack: 84566, Defense: 92983, Current HP: 1815, A Avg: 106553, D Avg: 92983, [Rusty Knife[156, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 637: HP: 1472, STR: 1545, VIT: 7313, SPD: 80, LUK: 1, Attack: 86383, Defense: 92983, Current HP: 1472, A Avg: 90702, D Avg: 92983, [Willow Blade[157, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 636: HP: 1925, STR: 1133, VIT: 7313, SPD: 80, LUK: 1, Attack: 85971, Defense: 92983, Current HP: 1925, A Avg: 90269, D Avg: 92983, [Willow Blade[157, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 635: HP: 2498, STR: 941, VIT: 7313, SPD: 80, LUK: 1, Attack: 85864, Defense: 92983, Current HP: 2498, A Avg: 90157, D Avg: 92983, [Pangaea[164, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 634: HP: 3113, STR: 933, VIT: 7313, SPD: 80, LUK: 1, Attack: 85856, Defense: 92983, Current HP: 3113, A Avg: 90148, D Avg: 92983, [Pangaea[164, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 633: HP: 6023, STR: 4250, VIT: 7318, SPD: 80, LUK: 1, Attack: 90063, Defense: 92988, Current HP: 6023, A Avg: 94566, D Avg: 92988, [Spear of Regression[182, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 632: HP: 7194, STR: 3133, VIT: 7318, SPD: 80, LUK: 1, Attack: 88946, Defense: 92988, Current HP: 7194, A Avg: 93393, D Avg: 92988, [Spear of Regression[182, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 631: HP: 1301, STR: 381, VIT: 3214, SPD: 90, LUK: 1, Attack: 84257, Defense: 92992, Current HP: 1301, A Avg: 88469, D Avg: 92992, [Tornado[111, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 630: HP: 1816, STR: 372, VIT: 3214, SPD: 90, LUK: 1, Attack: 84397, Defense: 92992, Current HP: 1816, A Avg: 88616, D Avg: 92992, [Fairy Sword[113, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 629: HP: 1301, STR: 478, VIT: 3214, SPD: 90, LUK: 1, Attack: 84627, Defense: 92992, Current HP: 1301, A Avg: 88858, D Avg: 92992, [Giant Tornado[114, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 628: HP: 1316, STR: 381, VIT: 3214, SPD: 90, LUK: 1, Attack: 84197, Defense: 92992, Current HP: 1316, A Avg: 88406, D Avg: 92992, [Hand Axe[140, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 627: HP: 1322, STR: 460, VIT: 3214, SPD: 90, LUK: 1, Attack: 84453, Defense: 92992, Current HP: 1322, A Avg: 88675, D Avg: 92992, [Wooden Boomerang[167, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 626: HP: 2109, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 84137, Defense: 92994, Current HP: 2109, A Avg: 88343, D Avg: 92994, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 625: HP: 2109, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 84176, Defense: 92994, Current HP: 2109, A Avg: 88384, D Avg: 92994, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 624: HP: 2109, STR: 572, VIT: 3216, SPD: 80, LUK: 1, Attack: 84344, Defense: 92994, Current HP: 2109, A Avg: 88561, D Avg: 92994, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 623: HP: 2109, STR: 684, VIT: 3216, SPD: 80, LUK: 1, Attack: 84495, Defense: 92994, Current HP: 2109, A Avg: 88719, D Avg: 92994, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 622: HP: 2109, STR: 568, VIT: 3216, SPD: 80, LUK: 1, Attack: 84340, Defense: 92994, Current HP: 2109, A Avg: 88557, D Avg: 92994, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 621: HP: 2109, STR: 489, VIT: 3216, SPD: 80, LUK: 1, Attack: 84313, Defense: 92994, Current HP: 2109, A Avg: 88528, D Avg: 92994, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 620: HP: 2109, STR: 792, VIT: 3216, SPD: 80, LUK: 1, Attack: 84635, Defense: 92994, Current HP: 2109, A Avg: 88866, D Avg: 92994, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 619: HP: 2128, STR: 576, VIT: 3216, SPD: 80, LUK: 1, Attack: 84465, Defense: 92994, Current HP: 2128, A Avg: 88688, D Avg: 92994, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 618: HP: 2109, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 84179, Defense: 92994, Current HP: 2109, A Avg: 88387, D Avg: 92994, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 617: HP: 2109, STR: 592, VIT: 3216, SPD: 80, LUK: 1, Attack: 84715, Defense: 92994, Current HP: 2109, A Avg: 88950, D Avg: 92994, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 616: HP: 2128, STR: 654, VIT: 3216, SPD: 80, LUK: 1, Attack: 84660, Defense: 92994, Current HP: 2128, A Avg: 88893, D Avg: 92994, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 615: HP: 2118, STR: 489, VIT: 3216, SPD: 80, LUK: 1, Attack: 84482, Defense: 92994, Current HP: 2118, A Avg: 88706, D Avg: 92994, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 614: HP: 2593, STR: 1018, VIT: 3216, SPD: 80, LUK: 1, Attack: 85206, Defense: 92994, Current HP: 2593, A Avg: 89466, D Avg: 92994, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 613: HP: 2118, STR: 576, VIT: 3216, SPD: 80, LUK: 1, Attack: 84575, Defense: 92994, Current HP: 2118, A Avg: 88803, D Avg: 92994, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 612: HP: 2589, STR: 906, VIT: 3216, SPD: 80, LUK: 1, Attack: 85328, Defense: 92994, Current HP: 2589, A Avg: 89594, D Avg: 92994, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 611: HP: 2128, STR: 427, VIT: 3216, SPD: 80, LUK: 1, Attack: 84202, Defense: 92994, Current HP: 2128, A Avg: 88412, D Avg: 92994, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 610: HP: 2166, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 84313, Defense: 92994, Current HP: 2166, A Avg: 88528, D Avg: 92994, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 609: HP: 3230, STR: 1104, VIT: 3216, SPD: 80, LUK: 1, Attack: 86787, Defense: 92994, Current HP: 3230, A Avg: 91126, D Avg: 92994, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 608: HP: 2109, STR: 1289, VIT: 3216, SPD: 80, LUK: 1, Attack: 85945, Defense: 92994, Current HP: 2109, A Avg: 90242, D Avg: 92994, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 607: HP: 2109, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 85252, Defense: 92994, Current HP: 2109, A Avg: 89514, D Avg: 92994, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 606: HP: 2299, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 85379, Defense: 92994, Current HP: 2299, A Avg: 89647, D Avg: 92994, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 605: HP: 2679, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 92597, Defense: 92994, Current HP: 2679, A Avg: 97226, D Avg: 92994, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 604: HP: 7695, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 85464, Defense: 92994, Current HP: 7695, A Avg: 89737, D Avg: 92994, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 603: HP: 2679, STR: 411, VIT: 3216, SPD: 80, LUK: 1, Attack: 86653, Defense: 92994, Current HP: 2679, A Avg: 90985, D Avg: 92994, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 602: HP: 2109, STR: 2379, VIT: 3216, SPD: 80, LUK: 1, Attack: 87308, Defense: 92994, Current HP: 2109, A Avg: 91673, D Avg: 92994, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 601: HP: 2109, STR: 3547, VIT: 3216, SPD: 80, LUK: 1, Attack: 88125, Defense: 92994, Current HP: 2109, A Avg: 92531, D Avg: 92994, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 600: HP: 2109, STR: 963, VIT: 3216, SPD: 80, LUK: 1, Attack: 88014, Defense: 92994, Current HP: 2109, A Avg: 92414, D Avg: 92994, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 599: HP: 2109, STR: -107127, VIT: 3216, SPD: 80, LUK: 1, Attack: -7861, Defense: 92994, Current HP: 2109, A Avg: -8255, D Avg: 92994, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 598: HP: 2109, STR: 5317, VIT: 3216, SPD: 80, LUK: 1, Attack: 92978, Defense: 92994, Current HP: 2109, A Avg: 97626, D Avg: 92994, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 597: HP: 2812, STR: 1481, VIT: 6207, SPD: 80, LUK: 1, Attack: 87970, Defense: 92995, Current HP: 2812, A Avg: 92368, D Avg: 92995, [Cuttlefish[178, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 596: HP: 1526, STR: 385, VIT: 3217, SPD: 90, LUK: 1, Attack: 84183, Defense: 92995, Current HP: 1526, A Avg: 88392, D Avg: 92995, [Ninja[135, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 595: HP: 1318, STR: 381, VIT: 3220, SPD: 90, LUK: 1, Attack: 84387, Defense: 92998, Current HP: 1318, A Avg: 88606, D Avg: 92998, [Crescent[141, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 594: HP: 1426, STR: 677, VIT: 3221, SPD: 80, LUK: 1, Attack: 84787, Defense: 92999, Current HP: 1426, A Avg: 89026, D Avg: 92999, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 593: HP: 1417, STR: 500, VIT: 3221, SPD: 80, LUK: 1, Attack: 84610, Defense: 92999, Current HP: 1417, A Avg: 88840, D Avg: 92999, [Dragon Killer[139, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 592: HP: 1482, STR: 496, VIT: 3221, SPD: 80, LUK: 1, Attack: 85009, Defense: 92999, Current HP: 1482, A Avg: 89259, D Avg: 92999, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 591: HP: 1472, STR: 504, VIT: 3221, SPD: 80, LUK: 1, Attack: 85017, Defense: 92999, Current HP: 1472, A Avg: 89267, D Avg: 92999, [Volcano[142, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 590: HP: 1301, STR: 402, VIT: 7330, SPD: 90, LUK: 1, Attack: 84278, Defense: 93000, Current HP: 1301, A Avg: 88491, D Avg: 93000, [Tornado[111, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 589: HP: 1816, STR: 393, VIT: 7330, SPD: 90, LUK: 1, Attack: 84418, Defense: 93000, Current HP: 1816, A Avg: 88638, D Avg: 93000, [Fairy Sword[113, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 588: HP: 1301, STR: 505, VIT: 7330, SPD: 90, LUK: 1, Attack: 84654, Defense: 93000, Current HP: 1301, A Avg: 88886, D Avg: 93000, [Giant Tornado[114, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 587: HP: 1316, STR: 402, VIT: 7330, SPD: 90, LUK: 1, Attack: 84218, Defense: 93000, Current HP: 1316, A Avg: 88428, D Avg: 93000, [Hand Axe[140, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 586: HP: 1322, STR: 486, VIT: 7330, SPD: 90, LUK: 1, Attack: 84479, Defense: 93000, Current HP: 1322, A Avg: 88702, D Avg: 93000, [Wooden Boomerang[167, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 585: HP: 1501, STR: 492, VIT: 3223, SPD: 80, LUK: 1, Attack: 86461, Defense: 93001, Current HP: 1501, A Avg: 90784, D Avg: 93001, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 584: HP: 1491, STR: 688, VIT: 3223, SPD: 80, LUK: 1, Attack: 86657, Defense: 93001, Current HP: 1491, A Avg: 90989, D Avg: 93001, [Fire Chariot[138, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 583: HP: 1526, STR: 406, VIT: 7333, SPD: 90, LUK: 1, Attack: 84204, Defense: 93003, Current HP: 1526, A Avg: 88414, D Avg: 93003, [Ninja[135, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 582: HP: 1318, STR: 402, VIT: 7335, SPD: 90, LUK: 1, Attack: 84408, Defense: 93005, Current HP: 1318, A Avg: 88628, D Avg: 93005, [Crescent[141, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 581: HP: 1276, STR: 142, VIT: 3230, SPD: 80, LUK: 2, Attack: 84530, Defense: 93008, Current HP: 1276, A Avg: 88756, D Avg: 93008, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 580: HP: 988, STR: 413, VIT: 3230, SPD: 80, LUK: 1, Attack: 84801, Defense: 93008, Current HP: 988, A Avg: 89041, D Avg: 93008, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 579: HP: 988, STR: 598, VIT: 3230, SPD: 80, LUK: 2, Attack: 84986, Defense: 93008, Current HP: 988, A Avg: 89235, D Avg: 93008, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 578: HP: 7744, STR: 2102, VIT: 3230, SPD: 80, LUK: 2, Attack: 89984, Defense: 93008, Current HP: 7744, A Avg: 94483, D Avg: 93008, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 577: HP: 6574, STR: 3598, VIT: 3230, SPD: 80, LUK: 1, Attack: 91480, Defense: 93008, Current HP: 6574, A Avg: 96054, D Avg: 93008, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 576: HP: 6574, STR: 4518, VIT: 3230, SPD: 80, LUK: 2, Attack: 92400, Defense: 93008, Current HP: 6574, A Avg: 97020, D Avg: 93008, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 575: HP: 1276, STR: 1083, VIT: 3230, SPD: 80, LUK: 2, Attack: 86727, Defense: 93008, Current HP: 1276, A Avg: 91063, D Avg: 93008, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 574: HP: 988, STR: 1942, VIT: 3230, SPD: 80, LUK: 1, Attack: 87586, Defense: 93008, Current HP: 988, A Avg: 91965, D Avg: 93008, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 573: HP: 988, STR: 1240, VIT: 3230, SPD: 80, LUK: 2, Attack: 86884, Defense: 93008, Current HP: 988, A Avg: 91228, D Avg: 93008, [Portal Sword[176, 0, 0, 0], Blank Shield[244, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 572: HP: 2147, STR: 3975, VIT: 3230, SPD: 95, LUK: 1, Attack: 89853, Defense: 93008, Current HP: 2147, A Avg: 94345, D Avg: 93008, [God Hand[179, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 571: HP: 2109, STR: 5249, VIT: 3230, SPD: 95, LUK: 1, Attack: 90789, Defense: 93008, Current HP: 2109, A Avg: 95328, D Avg: 93008, [Zodiac[184, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 570: HP: 1815, STR: 550, VIT: 7339, SPD: 80, LUK: 1, Attack: 86025, Defense: 93009, Current HP: 1815, A Avg: 108391, D Avg: 93009, [Elemental[121, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 569: HP: 1548, STR: 625, VIT: 7339, SPD: 80, LUK: 1, Attack: 85957, Defense: 93009, Current HP: 1548, A Avg: 90254, D Avg: 93009, [Tower[149, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 568: HP: 2013, STR: 617, VIT: 7339, SPD: 80, LUK: 1, Attack: 85949, Defense: 93009, Current HP: 2013, A Avg: 90246, D Avg: 93009, [Tower[149, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 567: HP: 2354, STR: 734, VIT: 7339, SPD: 80, LUK: 1, Attack: 85384, Defense: 93009, Current HP: 2354, A Avg: 107583, D Avg: 93009, [Diamond Knuckle[152, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 566: HP: 2574, STR: 904, VIT: 3231, SPD: 80, LUK: 1, Attack: 84871, Defense: 93009, Current HP: 2574, A Avg: 89114, D Avg: 93009, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 565: HP: 1254, STR: 1054, VIT: 7344, SPD: 80, LUK: 1, Attack: 85892, Defense: 93014, Current HP: 1254, A Avg: 108223, D Avg: 93014, [Classic[168, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 564: HP: 1947, STR: 659, VIT: 3236, SPD: 80, LUK: 1, Attack: 85757, Defense: 93014, Current HP: 1947, A Avg: 90044, D Avg: 93014, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 563: HP: 1938, STR: 667, VIT: 3236, SPD: 80, LUK: 1, Attack: 85765, Defense: 93014, Current HP: 1938, A Avg: 90053, D Avg: 93014, [Yggdrasil[126, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 562: HP: 1320, STR: 267, VIT: 3236, SPD: 80, LUK: 1, Attack: 84455, Defense: 93014, Current HP: 1320, A Avg: 106413, D Avg: 93014, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 561: HP: 1482, STR: 805, VIT: 3236, SPD: 80, LUK: 1, Attack: 85630, Defense: 93014, Current HP: 1482, A Avg: 89911, D Avg: 93014, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 560: HP: 1472, STR: 593, VIT: 3236, SPD: 80, LUK: 1, Attack: 85418, Defense: 93014, Current HP: 1472, A Avg: 89688, D Avg: 93014, [Kraken[145, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 559: HP: 1539, STR: 494, VIT: 3236, SPD: 80, LUK: 1, Attack: 85306, Defense: 93014, Current HP: 1539, A Avg: 89571, D Avg: 93014, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 558: HP: 1529, STR: 690, VIT: 3236, SPD: 80, LUK: 1, Attack: 85502, Defense: 93014, Current HP: 1529, A Avg: 89777, D Avg: 93014, [Granada[150, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 557: HP: 1508, STR: 94, VIT: 3238, SPD: 80, LUK: 1, Attack: 84482, Defense: 93016, Current HP: 1508, A Avg: 88706, D Avg: 93016, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 556: HP: 1026, STR: 94, VIT: 3238, SPD: 145, LUK: 1, Attack: 84482, Defense: 93016, Current HP: 1026, A Avg: 88706, D Avg: 111619, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 555: HP: 1695, STR: 142, VIT: 3238, SPD: 80, LUK: 1, Attack: 84530, Defense: 93016, Current HP: 1695, A Avg: 88756, D Avg: 93016, [Encryption Key[173, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 554: HP: 10034, STR: 2054, VIT: 3238, SPD: 80, LUK: 1, Attack: 89936, Defense: 93016, Current HP: 10034, A Avg: 94432, D Avg: 93016, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 553: HP: 6612, STR: 2054, VIT: 3238, SPD: 145, LUK: 1, Attack: 89936, Defense: 93016, Current HP: 6612, A Avg: 94432, D Avg: 111619, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 552: HP: 11103, STR: 2102, VIT: 3238, SPD: 80, LUK: 1, Attack: 89984, Defense: 93016, Current HP: 11103, A Avg: 94483, D Avg: 93016, [Wild Card[175, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
