Rank 1000: HP: 2166, STR: 2391, VIT: 2441, SPD: 85, LUK: 1, Attack: 87125, Defense: 92219, Current HP: 2166, A Avg: 91481, D Avg: 92219, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 653: HP: 1700, STR: 541, VIT: 6862, SPD: 81, LUK: 1, Attack: 84651, Defense: 92532, Current HP: 1700, A Avg: 88883, D Avg: 92532, [Serpent[144, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 652: HP: 1957, STR: 712, VIT: 6868, SPD: 81, LUK: 1, Attack: 85678, Defense: 92538, Current HP: 1957, A Avg: 89961, D Avg: 92538, [Red Shark[134, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 651: HP: 1748, STR: 2277, VIT: 2761, SPD: 85, LUK: 1, Attack: 88805, Defense: 92539, Current HP: 1748, A Avg: 93245, D Avg: 92539, [Moon Knuckle[153, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 650: HP: 1729, STR: 5288, VIT: 2761, SPD: 85, LUK: 1, Attack: 91166, Defense: 92539, Current HP: 1729, A Avg: 95724, D Avg: 92539, [Blue Sword[180, 0, 0, 0], Blank Shield[244, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 649: HP: 2771, STR: 1836, VIT: 2764, SPD: 81, LUK: 1, Attack: 87688, Defense: 92542, Current HP: 2771, A Avg: 92072, D Avg: 92542, [Santoku[159, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 648: HP: 2120, STR: 532, VIT: 6876, SPD: 81, LUK: 1, Attack: 84850, Defense: 92546, Current HP: 2120, A Avg: 89092, D Avg: 92546, [Ruby Knuckle[151, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 647: HP: 1868, STR: 3981, VIT: 2768, SPD: 81, LUK: 1, Attack: 88481, Defense: 92546, Current HP: 1868, A Avg: 92905, D Avg: 92546, [Divine Dragon Sword[181, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 646: HP: 1377, STR: 86, VIT: 5761, SPD: 72, LUK: 1, Attack: 84474, Defense: 92549, Current HP: 1377, A Avg: 88697, D Avg: 92549, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 645: HP: 1368, STR: 129, VIT: 5761, SPD: 72, LUK: 1, Attack: 84517, Defense: 92549, Current HP: 1368, A Avg: 88742, D Avg: 92549, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 644: HP: 6393, STR: 1846, VIT: 5761, SPD: 72, LUK: 1, Attack: 89728, Defense: 92549, Current HP: 6393, A Avg: 94214, D Avg: 92549, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 643: HP: 6384, STR: 2549, VIT: 5761, SPD: 72, LUK: 1, Attack: 90431, Defense: 92549, Current HP: 6384, A Avg: 94952, D Avg: 92549, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 642: HP: 1377, STR: 931, VIT: 5761, SPD: 72, LUK: 1, Attack: 86575, Defense: 92549, Current HP: 1377, A Avg: 90903, D Avg: 92549, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 641: HP: 1368, STR: 939, VIT: 5761, SPD: 72, LUK: 1, Attack: 86583, Defense: 92549, Current HP: 1368, A Avg: 90912, D Avg: 92549, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 640: HP: 959, STR: 156, VIT: 2771, SPD: 72, LUK: 1, Attack: 84344, Defense: 92549, Current HP: 959, A Avg: 88561, D Avg: 92549, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 639: HP: 950, STR: 226, VIT: 2771, SPD: 72, LUK: 1, Attack: 84414, Defense: 92549, Current HP: 950, A Avg: 88634, D Avg: 92549, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 638: HP: 912, STR: 448, VIT: 2779, SPD: 72, LUK: 1, Attack: 84558, Defense: 92557, Current HP: 912, A Avg: 88785, D Avg: 92557, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 637: HP: 902, STR: 627, VIT: 2779, SPD: 72, LUK: 1, Attack: 84737, Defense: 92557, Current HP: 902, A Avg: 88973, D Avg: 92557, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 636: HP: 902, STR: 368, VIT: 2781, SPD: 72, LUK: 1, Attack: 84368, Defense: 92559, Current HP: 902, A Avg: 88586, D Avg: 92559, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 635: HP: 893, STR: 376, VIT: 2781, SPD: 72, LUK: 1, Attack: 84376, Defense: 92559, Current HP: 893, A Avg: 88594, D Avg: 92559, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 634: HP: 1339, STR: 376, VIT: 2781, SPD: 72, LUK: 1, Attack: 84497, Defense: 92559, Current HP: 1339, A Avg: 88721, D Avg: 92559, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 633: HP: 1330, STR: 384, VIT: 2781, SPD: 72, LUK: 1, Attack: 84505, Defense: 92559, Current HP: 1330, A Avg: 88730, D Avg: 92559, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 632: HP: 1328, STR: 585, VIT: 2781, SPD: 72, LUK: 1, Attack: 86333, Defense: 92559, Current HP: 1328, A Avg: 90649, D Avg: 92559, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 631: HP: 1318, STR: 593, VIT: 2781, SPD: 72, LUK: 1, Attack: 86341, Defense: 92559, Current HP: 1318, A Avg: 90658, D Avg: 92559, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 630: HP: 1180, STR: 1965, VIT: 2781, SPD: 76, LUK: 1, Attack: 88454, Defense: 92559, Current HP: 1180, A Avg: 110567, D Avg: 92559, [Cuttlefish[178, 0, 0, 0], Blank Shield[244, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 629: HP: 1196, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 83913, Defense: 92561, Current HP: 1196, A Avg: 88108, D Avg: 92561, [Wooden Stick[101, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 628: HP: 1196, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 83952, Defense: 92561, Current HP: 1196, A Avg: 88149, D Avg: 92561, [Club[102, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 627: HP: 1196, STR: 192, VIT: 2783, SPD: 81, LUK: 1, Attack: 83964, Defense: 92561, Current HP: 1196, A Avg: 88162, D Avg: 92561, [Short Sword[103, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 626: HP: 1196, STR: 275, VIT: 2783, SPD: 81, LUK: 1, Attack: 84086, Defense: 92561, Current HP: 1196, A Avg: 88290, D Avg: 92561, [Long Sword[104, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 625: HP: 1196, STR: 345, VIT: 2783, SPD: 81, LUK: 1, Attack: 84117, Defense: 92561, Current HP: 1196, A Avg: 88322, D Avg: 92561, [Wasp Knife[105, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 624: HP: 1196, STR: 266, VIT: 2783, SPD: 81, LUK: 1, Attack: 84090, Defense: 92561, Current HP: 1196, A Avg: 88294, D Avg: 92561, [Stun Knuckle[106, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 623: HP: 1196, STR: 354, VIT: 2783, SPD: 81, LUK: 1, Attack: 84197, Defense: 92561, Current HP: 1196, A Avg: 88406, D Avg: 92561, [Battle Scythe[107, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 622: HP: 1217, STR: 354, VIT: 2783, SPD: 81, LUK: 1, Attack: 84243, Defense: 92561, Current HP: 1217, A Avg: 88455, D Avg: 92561, [Iron Lumps[108, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 621: HP: 1196, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 83955, Defense: 92561, Current HP: 1196, A Avg: 88152, D Avg: 92561, [Decorative Swords[109, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 620: HP: 1196, STR: 372, VIT: 2783, SPD: 81, LUK: 1, Attack: 84495, Defense: 92561, Current HP: 1196, A Avg: 88719, D Avg: 92561, [Pinpoint[112, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 619: HP: 1217, STR: 433, VIT: 2783, SPD: 81, LUK: 1, Attack: 84439, Defense: 92561, Current HP: 1217, A Avg: 88660, D Avg: 92561, [Great Iron Mass[122, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 618: HP: 1207, STR: 266, VIT: 2783, SPD: 81, LUK: 1, Attack: 84259, Defense: 92561, Current HP: 1207, A Avg: 88471, D Avg: 92561, [Sword of Wood[124, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 617: HP: 1679, STR: 522, VIT: 2783, SPD: 81, LUK: 1, Attack: 84710, Defense: 92561, Current HP: 1679, A Avg: 88945, D Avg: 92561, [Sword of the Spirit Tree[125, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 616: HP: 1207, STR: 354, VIT: 2783, SPD: 81, LUK: 1, Attack: 84353, Defense: 92561, Current HP: 1207, A Avg: 88570, D Avg: 92561, [Greatsword[127, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 615: HP: 1675, STR: 439, VIT: 2783, SPD: 81, LUK: 1, Attack: 84861, Defense: 92561, Current HP: 1675, A Avg: 89104, D Avg: 92561, [Dreaming Sword[128, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 614: HP: 1217, STR: 205, VIT: 2783, SPD: 81, LUK: 1, Attack: 83980, Defense: 92561, Current HP: 1217, A Avg: 88179, D Avg: 92561, [Peacemaker[131, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 613: HP: 1259, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 84089, Defense: 92561, Current HP: 1259, A Avg: 88293, D Avg: 92561, [Daydream[132, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 612: HP: 2330, STR: 583, VIT: 2783, SPD: 81, LUK: 1, Attack: 86266, Defense: 92561, Current HP: 2330, A Avg: 90579, D Avg: 92561, [Dancing[155, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 611: HP: 1196, STR: 1076, VIT: 2783, SPD: 81, LUK: 1, Attack: 85732, Defense: 92561, Current HP: 1196, A Avg: 90018, D Avg: 92561, [Penetra[161, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 610: HP: 1196, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 85028, Defense: 92561, Current HP: 1196, A Avg: 89279, D Avg: 92561, [Grand Slam[163, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 609: HP: 1406, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 85155, Defense: 92561, Current HP: 1406, A Avg: 89412, D Avg: 92561, [Cluster Bomb[170, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 608: HP: 1826, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 92373, Defense: 92561, Current HP: 1826, A Avg: 96991, D Avg: 92561, [Big Bang[171, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 607: HP: 6740, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 85240, Defense: 92561, Current HP: 6740, A Avg: 89502, D Avg: 92561, [Common Key[174, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 606: HP: 1826, STR: 187, VIT: 2783, SPD: 81, LUK: 1, Attack: 86429, Defense: 92561, Current HP: 1826, A Avg: 90750, D Avg: 92561, [Droid Hammer[177, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 605: HP: 1196, STR: 2221, VIT: 2783, SPD: 81, LUK: 1, Attack: 87150, Defense: 92561, Current HP: 1196, A Avg: 91507, D Avg: 92561, [Jack Knife[185, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 604: HP: 1196, STR: 3355, VIT: 2783, SPD: 81, LUK: 1, Attack: 87933, Defense: 92561, Current HP: 1196, A Avg: 92329, D Avg: 92561, [Magical[187, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 603: HP: 1196, STR: 763, VIT: 2783, SPD: 81, LUK: 1, Attack: 87814, Defense: 92561, Current HP: 1196, A Avg: 92204, D Avg: 92561, [Tekken[188, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 602: HP: 1196, STR: -78934, VIT: 2783, SPD: 81, LUK: 1, Attack: 20332, Defense: 92561, Current HP: 1196, A Avg: 21348, D Avg: 92561, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 601: HP: 1196, STR: 3715, VIT: 2783, SPD: 81, LUK: 1, Attack: 91376, Defense: 92561, Current HP: 1196, A Avg: 95944, D Avg: 92561, [Neural Edge[190, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 600: HP: 1358, STR: 517, VIT: 2784, SPD: 72, LUK: 1, Attack: 84627, Defense: 92562, Current HP: 1358, A Avg: 88858, D Avg: 92562, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 599: HP: 1349, STR: 384, VIT: 2784, SPD: 72, LUK: 1, Attack: 84494, Defense: 92562, Current HP: 1349, A Avg: 88718, D Avg: 92562, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 598: HP: 1590, STR: 520, VIT: 2789, SPD: 72, LUK: 1, Attack: 85486, Defense: 92567, Current HP: 1590, A Avg: 89760, D Avg: 92567, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 597: HP: 1580, STR: 528, VIT: 2789, SPD: 72, LUK: 1, Attack: 85494, Defense: 92567, Current HP: 1580, A Avg: 89768, D Avg: 92567, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 596: HP: 1679, STR: 1007, VIT: 6904, SPD: 81, LUK: 1, Attack: 85741, Defense: 92574, Current HP: 1679, A Avg: 90028, D Avg: 92574, [Irruption[154, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 595: HP: 1672, STR: 313, VIT: 2797, SPD: 72, LUK: 1, Attack: 84169, Defense: 92575, Current HP: 1672, A Avg: 106052, D Avg: 92575, [Emerald Sword[115, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 594: HP: 950, STR: 164, VIT: 2797, SPD: 72, LUK: 1, Attack: 84352, Defense: 92575, Current HP: 950, A Avg: 88569, D Avg: 92575, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 593: HP: 1320, STR: 156, VIT: 2797, SPD: 72, LUK: 1, Attack: 84344, Defense: 92575, Current HP: 1320, A Avg: 88561, D Avg: 92575, [Cagliostro[133, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 592: HP: 1738, STR: 506, VIT: 2797, SPD: 72, LUK: 1, Attack: 84824, Defense: 92575, Current HP: 1738, A Avg: 89065, D Avg: 92575, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 591: HP: 1729, STR: 376, VIT: 2797, SPD: 72, LUK: 1, Attack: 84694, Defense: 92575, Current HP: 1729, A Avg: 88928, D Avg: 92575, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 590: HP: 1368, STR: 94, VIT: 5788, SPD: 72, LUK: 1, Attack: 84482, Defense: 92576, Current HP: 1368, A Avg: 88706, D Avg: 92576, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 589: HP: 1804, STR: 86, VIT: 5788, SPD: 72, LUK: 1, Attack: 84474, Defense: 92576, Current HP: 1804, A Avg: 88697, D Avg: 92576, [Encryption Key[173, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 588: HP: 6384, STR: 1854, VIT: 5788, SPD: 72, LUK: 1, Attack: 89736, Defense: 92576, Current HP: 6384, A Avg: 94222, D Avg: 92576, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 587: HP: 7612, STR: 1846, VIT: 5788, SPD: 72, LUK: 1, Attack: 89728, Defense: 92576, Current HP: 7612, A Avg: 94214, D Avg: 92576, [Wild Card[175, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 586: HP: 1368, STR: 1291, VIT: 5788, SPD: 72, LUK: 1, Attack: 86935, Defense: 92576, Current HP: 1368, A Avg: 91281, D Avg: 92576, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 585: HP: 1804, STR: 931, VIT: 5788, SPD: 72, LUK: 1, Attack: 86575, Defense: 92576, Current HP: 1804, A Avg: 90903, D Avg: 92576, [Portal Sword[176, 0, 0, 0], Golem Shield[245, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 584: HP: 2368, STR: 1652, VIT: 2799, SPD: 81, LUK: 1, Attack: 87296, Defense: 92577, Current HP: 2368, A Avg: 91660, D Avg: 92577, [Gladius[162, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 583: HP: 1658, STR: 437, VIT: 2800, SPD: 81, LUK: 1, Attack: 84404, Defense: 92578, Current HP: 1658, A Avg: 88624, D Avg: 92578, [Phantom Sword[117, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 582: HP: 1434, STR: 392, VIT: 2802, SPD: 72, LUK: 1, Attack: 84294, Defense: 92580, Current HP: 1434, A Avg: 106210, D Avg: 92580, [Crossed Shuriken[136, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 581: HP: 902, STR: 456, VIT: 2805, SPD: 72, LUK: 1, Attack: 84566, Defense: 92583, Current HP: 902, A Avg: 88794, D Avg: 92583, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 580: HP: 1265, STR: 448, VIT: 2805, SPD: 72, LUK: 1, Attack: 84558, Defense: 92583, Current HP: 1265, A Avg: 88785, D Avg: 92583, [Windmill[137, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 579: HP: 1166, STR: 833, VIT: 6915, SPD: 72, LUK: 1, Attack: 87361, Defense: 92585, Current HP: 1166, A Avg: 110074, D Avg: 92585, [Moon Knuckle[153, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 578: HP: 1144, STR: 2801, VIT: 6915, SPD: 72, LUK: 1, Attack: 88679, Defense: 92585, Current HP: 1144, A Avg: 111735, D Avg: 92585, [Blue Sword[180, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 577: HP: 893, STR: 376, VIT: 2807, SPD: 72, LUK: 1, Attack: 84376, Defense: 92585, Current HP: 893, A Avg: 88594, D Avg: 92585, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 576: HP: 1254, STR: 368, VIT: 2807, SPD: 72, LUK: 1, Attack: 84368, Defense: 92585, Current HP: 1254, A Avg: 88586, D Avg: 92585, [Kirisame[129, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 575: HP: 1330, STR: 384, VIT: 2807, SPD: 72, LUK: 1, Attack: 84505, Defense: 92585, Current HP: 1330, A Avg: 88730, D Avg: 92585, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 574: HP: 1760, STR: 376, VIT: 2807, SPD: 72, LUK: 1, Attack: 84497, Defense: 92585, Current HP: 1760, A Avg: 88721, D Avg: 92585, [Black Kirisame[130, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 573: HP: 1318, STR: 593, VIT: 2807, SPD: 72, LUK: 1, Attack: 86341, Defense: 92585, Current HP: 1318, A Avg: 90658, D Avg: 92585, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 572: HP: 1746, STR: 585, VIT: 2807, SPD: 72, LUK: 1, Attack: 86333, Defense: 92585, Current HP: 1746, A Avg: 90649, D Avg: 92585, [Scythe of the Grim Reaper[148, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 571: HP: 1672, STR: 462, VIT: 2810, SPD: 72, LUK: 1, Attack: 84975, Defense: 92588, Current HP: 1672, A Avg: 107068, D Avg: 92588, [Maximum Iron Mass[123, 0, 0, 0], Blank Shield[244, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 570: HP: 1349, STR: 384, VIT: 2810, SPD: 72, LUK: 1, Attack: 84494, Defense: 92588, Current HP: 1349, A Avg: 88718, D Avg: 92588, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 569: HP: 1782, STR: 376, VIT: 2810, SPD: 72, LUK: 1, Attack: 84486, Defense: 92588, Current HP: 1782, A Avg: 88710, D Avg: 92588, [Serpent[144, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 568: HP: 1207, STR: 345, VIT: 2811, SPD: 81, LUK: 1, Attack: 84188, Defense: 92589, Current HP: 1207, A Avg: 88397, D Avg: 92589, [Salamander[110, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 567: HP: 1196, STR: 424, VIT: 2811, SPD: 81, LUK: 1, Attack: 84508, Defense: 92589, Current HP: 1196, A Avg: 88733, D Avg: 92589, [Phantom Scythe[116, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 566: HP: 1207, STR: 345, VIT: 2811, SPD: 81, LUK: 1, Attack: 84217, Defense: 92589, Current HP: 1207, A Avg: 88427, D Avg: 92589, [Undine[118, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 565: HP: 1207, STR: 345, VIT: 2811, SPD: 81, LUK: 1, Attack: 84244, Defense: 92589, Current HP: 1207, A Avg: 88456, D Avg: 92589, [Sylph[119, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 564: HP: 1207, STR: 345, VIT: 2811, SPD: 81, LUK: 1, Attack: 84271, Defense: 92589, Current HP: 1207, A Avg: 88484, D Avg: 92589, [Gnome[120, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 563: HP: 2356, STR: 793, VIT: 6921, SPD: 72, LUK: 1, Attack: 84734, Defense: 92591, Current HP: 2356, A Avg: 88970, D Avg: 92591, [Rusty Knife[156, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 562: HP: 1580, STR: 528, VIT: 2815, SPD: 72, LUK: 1, Attack: 85494, Defense: 92593, Current HP: 1580, A Avg: 89768, D Avg: 92593, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 561: HP: 2050, STR: 520, VIT: 2815, SPD: 72, LUK: 1, Attack: 85486, Defense: 92593, Current HP: 2050, A Avg: 89760, D Avg: 92593, [Red Shark[134, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 560: HP: 1729, STR: 376, VIT: 2823, SPD: 72, LUK: 1, Attack: 84694, Defense: 92601, Current HP: 1729, A Avg: 88928, D Avg: 92601, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 559: HP: 2222, STR: 368, VIT: 2823, SPD: 72, LUK: 1, Attack: 84686, Defense: 92601, Current HP: 2222, A Avg: 88920, D Avg: 92601, [Ruby Knuckle[151, 0, 0, 0], Blank Shield[244, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 558: HP: 1339, STR: 768, VIT: 2823, SPD: 72, LUK: 1, Attack: 85502, Defense: 92601, Current HP: 1339, A Avg: 89777, D Avg: 92601, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 557: HP: 1330, STR: 776, VIT: 2823, SPD: 72, LUK: 1, Attack: 85510, Defense: 92601, Current HP: 1330, A Avg: 89785, D Avg: 92601, [Irruption[154, 0, 0, 0], Blank Shield[244, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 556: HP: 1238, STR: 214, VIT: 2825, SPD: 81, LUK: 1, Attack: 88381, Defense: 92603, Current HP: 1238, A Avg: 92800, D Avg: 92603, [Basic[169, 0, 0, 0], Blank Shield[244, 0, 0, 0], Endpoint[318, 0, 0, 0]]
