Rank 1000: HP: 1774, STR: 363, VIT: 724222, SPD: 81, LUK: 1, Attack: 84356, Defense: 808462, Current HP: 1774, A Avg: 88573, D Avg: 808462, [Sword of Wood[124, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 643: HP: 3632, STR: 2221, VIT: 723822, SPD: 81, LUK: 1, Attack: 87150, Defense: 809739, Current HP: 3632, A Avg: 91507, D Avg: 809739, [Jack Knife[185, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 642: HP: 3632, STR: 3355, VIT: 723822, SPD: 81, LUK: 1, Attack: 87933, Defense: 809739, Current HP: 3632, A Avg: 92329, D Avg: 809739, [Magical[187, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 641: HP: 3632, STR: 763, VIT: 723822, SPD: 81, LUK: 1, Attack: 87814, Defense: 809739, Current HP: 3632, A Avg: 92204, D Avg: 809739, [Tekken[188, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 640: HP: 3632, STR: -78934, VIT: 723822, SPD: 81, LUK: 1, Attack: 20332, Defense: 809739, Current HP: 3632, A Avg: 21348, D Avg: 809739, [Sword of Evil[189, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 639: HP: 3632, STR: 3715, VIT: 723822, SPD: 81, LUK: 1, Attack: 91376, Defense: 809739, Current HP: 3632, A Avg: 95944, D Avg: 809739, [Neural Edge[190, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 638: HP: 2028, STR: 604, VIT: 724907, SPD: 81, LUK: 1, Attack: 84571, Defense: 809745, Current HP: 2028, A Avg: 88799, D Avg: 809745, [Phantom Sword[117, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 637: HP: 2708, STR: 945, VIT: 724889, SPD: 81, LUK: 1, Attack: 86043, Defense: 809753, Current HP: 2708, A Avg: 90345, D Avg: 809753, [Yggdrasil[126, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 636: HP: 2246, STR: 871, VIT: 724889, SPD: 81, LUK: 1, Attack: 85696, Defense: 809753, Current HP: 2246, A Avg: 89980, D Avg: 809753, [Kraken[145, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 635: HP: 2309, STR: 777, VIT: 724889, SPD: 81, LUK: 1, Attack: 85589, Defense: 809753, Current HP: 2309, A Avg: 89868, D Avg: 809753, [Granada[150, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 634: HP: 1577, STR: 513, VIT: 724918, SPD: 81, LUK: 1, Attack: 84356, Defense: 809756, Current HP: 1577, A Avg: 88573, D Avg: 809756, [Salamander[110, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 633: HP: 1566, STR: 592, VIT: 724918, SPD: 81, LUK: 1, Attack: 84676, Defense: 809756, Current HP: 1566, A Avg: 88909, D Avg: 809756, [Phantom Scythe[116, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 632: HP: 1577, STR: 513, VIT: 724918, SPD: 81, LUK: 1, Attack: 84385, Defense: 809756, Current HP: 1577, A Avg: 88604, D Avg: 809756, [Undine[118, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 631: HP: 1577, STR: 513, VIT: 724918, SPD: 81, LUK: 1, Attack: 84412, Defense: 809756, Current HP: 1577, A Avg: 88632, D Avg: 809756, [Sylph[119, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 630: HP: 1577, STR: 513, VIT: 724918, SPD: 81, LUK: 1, Attack: 84439, Defense: 809756, Current HP: 1577, A Avg: 88660, D Avg: 809756, [Gnome[120, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 629: HP: 4094, STR: 437, VIT: 723840, SPD: 81, LUK: 1, Attack: 84404, Defense: 809757, Current HP: 4094, A Avg: 88624, D Avg: 809757, [Phantom Sword[117, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 628: HP: 1448, STR: 1292, VIT: 725870, SPD: 81, LUK: 1, Attack: 87781, Defense: 809759, Current HP: 1448, A Avg: 92170, D Avg: 809759, [Cuttlefish[178, 730, 730, 730], Large iron Shield[206, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 627: HP: 2431, STR: 786, VIT: 724895, SPD: 81, LUK: 1, Attack: 84818, Defense: 809759, Current HP: 2431, A Avg: 89058, D Avg: 809759, [Alucard[146, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 626: HP: 3643, STR: 345, VIT: 723851, SPD: 81, LUK: 1, Attack: 84188, Defense: 809768, Current HP: 3643, A Avg: 88397, D Avg: 809768, [Salamander[110, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 625: HP: 3632, STR: 424, VIT: 723851, SPD: 81, LUK: 1, Attack: 84508, Defense: 809768, Current HP: 3632, A Avg: 88733, D Avg: 809768, [Phantom Scythe[116, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 624: HP: 3643, STR: 345, VIT: 723851, SPD: 81, LUK: 1, Attack: 84217, Defense: 809768, Current HP: 3643, A Avg: 88427, D Avg: 809768, [Undine[118, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 623: HP: 3643, STR: 345, VIT: 723851, SPD: 81, LUK: 1, Attack: 84244, Defense: 809768, Current HP: 3643, A Avg: 88456, D Avg: 809768, [Sylph[119, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 622: HP: 3643, STR: 345, VIT: 723851, SPD: 81, LUK: 1, Attack: 84271, Defense: 809768, Current HP: 3643, A Avg: 88484, D Avg: 809768, [Gnome[120, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 621: HP: 2230, STR: 1292, VIT: 725841, SPD: 81, LUK: 1, Attack: 87781, Defense: 809769, Current HP: 2230, A Avg: 92170, D Avg: 809769, [Cuttlefish[178, 730, 730, 730], Hardwood Shield[223, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 620: HP: 1608, STR: 381, VIT: 724933, SPD: 81, LUK: 1, Attack: 88548, Defense: 809771, Current HP: 1608, A Avg: 92975, D Avg: 809771, [Basic[169, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 619: HP: 1532, STR: 1292, VIT: 725855, SPD: 81, LUK: 1, Attack: 87781, Defense: 809783, Current HP: 1532, A Avg: 92170, D Avg: 809783, [Cuttlefish[178, 730, 730, 730], Tower Shield[213, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 618: HP: 3674, STR: 214, VIT: 723866, SPD: 81, LUK: 1, Attack: 88381, Defense: 809783, Current HP: 3674, A Avg: 92800, D Avg: 809783, [Basic[169, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 617: HP: 2729, STR: 1591, VIT: 725951, SPD: 81, LUK: 1, Attack: 86925, Defense: 809788, Current HP: 2729, A Avg: 91271, D Avg: 809788, [Impulse[166, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 616: HP: 3296, STR: 689, VIT: 725556, SPD: 81, LUK: 1, Attack: 85397, Defense: 809796, Current HP: 3296, A Avg: 89666, D Avg: 809796, [Thin Blade[158, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 615: HP: 3296, STR: 1130, VIT: 725585, SPD: 81, LUK: 1, Attack: 86982, Defense: 809825, Current HP: 3296, A Avg: 91331, D Avg: 809825, [Santoku[159, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 614: HP: 2393, STR: 2509, VIT: 725591, SPD: 81, LUK: 1, Attack: 87009, Defense: 809831, Current HP: 2393, A Avg: 91359, D Avg: 809831, [Divine Dragon Sword[181, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 613: HP: 1986, STR: 2899, VIT: 725005, SPD: 81, LUK: 1, Attack: 92808, Defense: 809843, Current HP: 1986, A Avg: 97448, D Avg: 809843, [Spectral Sword Shigure[172, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 612: HP: 2246, STR: 777, VIT: 724988, SPD: 81, LUK: 1, Attack: 84718, Defense: 809852, Current HP: 2246, A Avg: 88953, D Avg: 809852, [Rusty Knife[156, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 611: HP: 1566, STR: 522, VIT: 725017, SPD: 81, LUK: 1, Attack: 84398, Defense: 809855, Current HP: 1566, A Avg: 88617, D Avg: 809855, [Tornado[111, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 610: HP: 2028, STR: 513, VIT: 725017, SPD: 81, LUK: 1, Attack: 84538, Defense: 809855, Current HP: 2028, A Avg: 88764, D Avg: 809855, [Fairy Sword[113, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 609: HP: 1566, STR: 610, VIT: 725017, SPD: 81, LUK: 1, Attack: 84759, Defense: 809855, Current HP: 1566, A Avg: 88996, D Avg: 809855, [Giant Tornado[114, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 608: HP: 1581, STR: 522, VIT: 725017, SPD: 81, LUK: 1, Attack: 84338, Defense: 809855, Current HP: 1581, A Avg: 88554, D Avg: 809855, [Hand Axe[140, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 607: HP: 1587, STR: 592, VIT: 725017, SPD: 81, LUK: 1, Attack: 84585, Defense: 809855, Current HP: 1587, A Avg: 88814, D Avg: 809855, [Wooden Boomerang[167, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 606: HP: 4052, STR: 2732, VIT: 723938, SPD: 81, LUK: 1, Attack: 92641, Defense: 809855, Current HP: 4052, A Avg: 97273, D Avg: 809855, [Spectral Sword Shigure[172, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 605: HP: 1770, STR: 525, VIT: 725020, SPD: 81, LUK: 1, Attack: 84323, Defense: 809858, Current HP: 1770, A Avg: 88539, D Avg: 809858, [Ninja[135, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 604: HP: 1583, STR: 522, VIT: 725023, SPD: 81, LUK: 1, Attack: 84528, Defense: 809861, Current HP: 1583, A Avg: 88754, D Avg: 809861, [Crescent[141, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 603: HP: 1679, STR: 979, VIT: 726026, SPD: 81, LUK: 1, Attack: 86532, Defense: 809863, Current HP: 1679, A Avg: 90858, D Avg: 809863, [Hammer of Justice[186, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 602: HP: 3632, STR: 354, VIT: 723950, SPD: 81, LUK: 1, Attack: 84230, Defense: 809867, Current HP: 3632, A Avg: 88441, D Avg: 809867, [Tornado[111, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 601: HP: 4094, STR: 345, VIT: 723950, SPD: 81, LUK: 1, Attack: 84370, Defense: 809867, Current HP: 4094, A Avg: 88588, D Avg: 809867, [Fairy Sword[113, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 600: HP: 3632, STR: 442, VIT: 723950, SPD: 81, LUK: 1, Attack: 84591, Defense: 809867, Current HP: 3632, A Avg: 88820, D Avg: 809867, [Giant Tornado[114, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 599: HP: 3647, STR: 354, VIT: 723950, SPD: 81, LUK: 1, Attack: 84170, Defense: 809867, Current HP: 3647, A Avg: 88378, D Avg: 809867, [Hand Axe[140, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 598: HP: 3653, STR: 424, VIT: 723950, SPD: 81, LUK: 1, Attack: 84417, Defense: 809867, Current HP: 3653, A Avg: 88637, D Avg: 809867, [Wooden Boomerang[167, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 597: HP: 3836, STR: 358, VIT: 723953, SPD: 81, LUK: 1, Attack: 84156, Defense: 809870, Current HP: 3836, A Avg: 88363, D Avg: 809870, [Ninja[135, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 596: HP: 3649, STR: 354, VIT: 723956, SPD: 81, LUK: 1, Attack: 84360, Defense: 809873, Current HP: 3649, A Avg: 88578, D Avg: 809873, [Crescent[141, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 595: HP: 2893, STR: 1011, VIT: 725640, SPD: 81, LUK: 1, Attack: 86655, Defense: 809880, Current HP: 2893, A Avg: 90987, D Avg: 809880, [Gladius[162, 730, 730, 730], Dragon's Wings[216, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 594: HP: 2246, STR: 707, VIT: 725017, SPD: 81, LUK: 1, Attack: 86182, Defense: 809881, Current HP: 2246, A Avg: 90491, D Avg: 809881, [Elemental[121, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 593: HP: 2708, STR: 883, VIT: 725017, SPD: 81, LUK: 1, Attack: 85533, Defense: 809881, Current HP: 2708, A Avg: 89809, D Avg: 809881, [Diamond Knuckle[152, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 592: HP: 2049, STR: 689, VIT: 725046, SPD: 81, LUK: 1, Attack: 85371, Defense: 809884, Current HP: 2049, A Avg: 89639, D Avg: 809884, [Thunder Whip[143, 730, 730, 730], Bulletproof Shield[235, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 591: HP: 1763, STR: 1186, VIT: 725023, SPD: 81, LUK: 1, Attack: 86024, Defense: 809887, Current HP: 1763, A Avg: 90325, D Avg: 809887, [Classic[168, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 590: HP: 1616, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 84417, Defense: 809889, Current HP: 1616, A Avg: 88637, D Avg: 809889, [Wooden Stick[101, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 589: HP: 1616, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 84456, Defense: 809889, Current HP: 1616, A Avg: 88678, D Avg: 809889, [Club[102, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 588: HP: 1616, STR: 696, VIT: 724895, SPD: 81, LUK: 1, Attack: 84468, Defense: 809889, Current HP: 1616, A Avg: 88691, D Avg: 809889, [Short Sword[103, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 587: HP: 1616, STR: 779, VIT: 724895, SPD: 81, LUK: 1, Attack: 84590, Defense: 809889, Current HP: 1616, A Avg: 88819, D Avg: 809889, [Long Sword[104, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 586: HP: 1616, STR: 849, VIT: 724895, SPD: 81, LUK: 1, Attack: 84621, Defense: 809889, Current HP: 1616, A Avg: 88852, D Avg: 809889, [Wasp Knife[105, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 585: HP: 1616, STR: 770, VIT: 724895, SPD: 81, LUK: 1, Attack: 84594, Defense: 809889, Current HP: 1616, A Avg: 88823, D Avg: 809889, [Stun Knuckle[106, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 584: HP: 1616, STR: 858, VIT: 724895, SPD: 81, LUK: 1, Attack: 84701, Defense: 809889, Current HP: 1616, A Avg: 88936, D Avg: 809889, [Battle Scythe[107, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 583: HP: 1637, STR: 858, VIT: 724895, SPD: 81, LUK: 1, Attack: 84747, Defense: 809889, Current HP: 1637, A Avg: 88984, D Avg: 809889, [Iron Lumps[108, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 582: HP: 1616, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 84459, Defense: 809889, Current HP: 1616, A Avg: 88681, D Avg: 809889, [Decorative Swords[109, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 581: HP: 1616, STR: 876, VIT: 724895, SPD: 81, LUK: 1, Attack: 84999, Defense: 809889, Current HP: 1616, A Avg: 89248, D Avg: 809889, [Pinpoint[112, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 580: HP: 1637, STR: 937, VIT: 724895, SPD: 81, LUK: 1, Attack: 84943, Defense: 809889, Current HP: 1637, A Avg: 89190, D Avg: 809889, [Great Iron Mass[122, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 579: HP: 1627, STR: 770, VIT: 724895, SPD: 81, LUK: 1, Attack: 84763, Defense: 809889, Current HP: 1627, A Avg: 89001, D Avg: 809889, [Sword of Wood[124, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 578: HP: 2099, STR: 1026, VIT: 724895, SPD: 81, LUK: 1, Attack: 85214, Defense: 809889, Current HP: 2099, A Avg: 89474, D Avg: 809889, [Sword of the Spirit Tree[125, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 577: HP: 1627, STR: 858, VIT: 724895, SPD: 81, LUK: 1, Attack: 84857, Defense: 809889, Current HP: 1627, A Avg: 89099, D Avg: 809889, [Greatsword[127, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 576: HP: 2095, STR: 943, VIT: 724895, SPD: 81, LUK: 1, Attack: 85365, Defense: 809889, Current HP: 2095, A Avg: 89633, D Avg: 809889, [Dreaming Sword[128, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 575: HP: 1637, STR: 709, VIT: 724895, SPD: 81, LUK: 1, Attack: 84484, Defense: 809889, Current HP: 1637, A Avg: 88708, D Avg: 809889, [Peacemaker[131, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 574: HP: 1679, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 84593, Defense: 809889, Current HP: 1679, A Avg: 88822, D Avg: 809889, [Daydream[132, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 573: HP: 2750, STR: 1087, VIT: 724895, SPD: 81, LUK: 1, Attack: 86770, Defense: 809889, Current HP: 2750, A Avg: 91108, D Avg: 809889, [Dancing[155, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 572: HP: 1616, STR: 1580, VIT: 724895, SPD: 81, LUK: 1, Attack: 86236, Defense: 809889, Current HP: 1616, A Avg: 90547, D Avg: 809889, [Penetra[161, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 571: HP: 1826, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 85659, Defense: 809889, Current HP: 1826, A Avg: 89941, D Avg: 809889, [Cluster Bomb[170, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 570: HP: 2246, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 92877, Defense: 809889, Current HP: 2246, A Avg: 97520, D Avg: 809889, [Big Bang[171, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 569: HP: 7160, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 85744, Defense: 809889, Current HP: 7160, A Avg: 90031, D Avg: 809889, [Common Key[174, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 568: HP: 2246, STR: 691, VIT: 724895, SPD: 81, LUK: 1, Attack: 86933, Defense: 809889, Current HP: 2246, A Avg: 91279, D Avg: 809889, [Droid Hammer[177, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 567: HP: 1616, STR: 2725, VIT: 724895, SPD: 81, LUK: 1, Attack: 87654, Defense: 809889, Current HP: 1616, A Avg: 92036, D Avg: 809889, [Jack Knife[185, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 566: HP: 1616, STR: 3859, VIT: 724895, SPD: 81, LUK: 1, Attack: 88437, Defense: 809889, Current HP: 1616, A Avg: 92858, D Avg: 809889, [Magical[187, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 565: HP: 1616, STR: 1267, VIT: 724895, SPD: 81, LUK: 1, Attack: 88318, Defense: 809889, Current HP: 1616, A Avg: 92733, D Avg: 809889, [Tekken[188, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 564: HP: 1616, STR: -78430, VIT: 724895, SPD: 81, LUK: 1, Attack: 20836, Defense: 809889, Current HP: 1616, A Avg: 21877, D Avg: 809889, [Sword of Evil[189, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 563: HP: 1616, STR: 4219, VIT: 724895, SPD: 81, LUK: 1, Attack: 91880, Defense: 809889, Current HP: 1616, A Avg: 96474, D Avg: 809889, [Neural Edge[190, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 562: HP: 4115, STR: 522, VIT: 723979, SPD: 81, LUK: 1, Attack: 85204, Defense: 809896, Current HP: 4115, A Avg: 89464, D Avg: 809896, [Thunder Whip[143, 730, 730, 730], Frying Pan[231, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 561: HP: 2608, STR: 1609, VIT: 725965, SPD: 81, LUK: 1, Attack: 86943, Defense: 809906, Current HP: 2608, A Avg: 91290, D Avg: 809906, [Impulse[166, 730, 730, 730], Dragon's Scales[215, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 560: HP: 2078, STR: 941, VIT: 724913, SPD: 81, LUK: 1, Attack: 84908, Defense: 809907, Current HP: 2078, A Avg: 89153, D Avg: 809907, [Phantom Sword[117, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 559: HP: 1627, STR: 849, VIT: 724924, SPD: 81, LUK: 1, Attack: 84692, Defense: 809918, Current HP: 1627, A Avg: 88926, D Avg: 809918, [Salamander[110, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 558: HP: 1616, STR: 928, VIT: 724924, SPD: 81, LUK: 1, Attack: 85012, Defense: 809918, Current HP: 1616, A Avg: 89262, D Avg: 809918, [Phantom Scythe[116, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 557: HP: 1627, STR: 849, VIT: 724924, SPD: 81, LUK: 1, Attack: 84721, Defense: 809918, Current HP: 1627, A Avg: 88957, D Avg: 809918, [Undine[118, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 556: HP: 1627, STR: 849, VIT: 724924, SPD: 81, LUK: 1, Attack: 84748, Defense: 809918, Current HP: 1627, A Avg: 88985, D Avg: 809918, [Sylph[119, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 555: HP: 1627, STR: 849, VIT: 724924, SPD: 81, LUK: 1, Attack: 84775, Defense: 809918, Current HP: 1627, A Avg: 89013, D Avg: 809918, [Gnome[120, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 554: HP: 1931, STR: 1292, VIT: 726096, SPD: 81, LUK: 1, Attack: 87781, Defense: 809933, Current HP: 1931, A Avg: 92170, D Avg: 809933, [Cuttlefish[178, 730, 730, 730], Emerald Shield[209, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 553: HP: 1658, STR: 718, VIT: 724939, SPD: 81, LUK: 1, Attack: 88885, Defense: 809933, Current HP: 1658, A Avg: 93329, D Avg: 809933, [Basic[169, 730, 730, 730], Metalization[228, 730, 730, 730], Endpoint[318, 730, 730, 730]]
Rank 552: HP: 2246, STR: 1359, VIT: 725116, SPD: 81, LUK: 1, Attack: 86197, Defense: 809980, Current HP: 2246, A Avg: 90506, D Avg: 809980, [Willow Blade[157, 730, 730, 730], Dragon's Head[217, 730, 730, 730], Endpoint[318, 730, 730, 730]]
