Rank 1000: HP: 491, STR: 172, VIT: 417887, SPD: 9, LUK: 1, Attack: 85920, Defense: 501815, Current HP: 491, A Avg: 90216, D Avg: 501815, [Scythe of the Grim Reaper[148, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 640: HP: 629, STR: 201, VIT: 417953, SPD: 9, LUK: 1, Attack: 85013, Defense: 502817, Current HP: 629, A Avg: 89263, D Avg: 502817, [Granada[150, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 639: HP: 583, STR: 210, VIT: 417959, SPD: 9, LUK: 1, Attack: 84242, Defense: 502823, Current HP: 583, A Avg: 88454, D Avg: 502823, [Alucard[146, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 638: HP: 566, STR: 203, VIT: 417965, SPD: 9, LUK: 1, Attack: 85678, Defense: 502829, Current HP: 566, A Avg: 89961, D Avg: 502829, [Elemental[121, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 637: HP: 608, STR: 235, VIT: 417965, SPD: 9, LUK: 1, Attack: 84885, Defense: 502829, Current HP: 608, A Avg: 89129, D Avg: 502829, [Diamond Knuckle[152, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 636: HP: 524, STR: 268, VIT: 417971, SPD: 9, LUK: 1, Attack: 86796, Defense: 502835, Current HP: 524, A Avg: 91135, D Avg: 502835, [Moon Knuckle[153, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 635: HP: 503, STR: 408, VIT: 417971, SPD: 9, LUK: 1, Attack: 86286, Defense: 502835, Current HP: 503, A Avg: 90600, D Avg: 502835, [Blue Sword[180, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 634: HP: 503, STR: 250, VIT: 417971, SPD: 9, LUK: 1, Attack: 85088, Defense: 502835, Current HP: 503, A Avg: 89342, D Avg: 502835, [Classic[168, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 633: HP: 566, STR: 275, VIT: 417971, SPD: 9, LUK: 1, Attack: 85009, Defense: 502835, Current HP: 566, A Avg: 89259, D Avg: 502835, [Irruption[154, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 632: HP: 650, STR: 217, VIT: 417977, SPD: 9, LUK: 1, Attack: 85549, Defense: 502841, Current HP: 650, A Avg: 89826, D Avg: 502841, [Tower[149, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 631: HP: 646, STR: 219, VIT: 417979, SPD: 9, LUK: 1, Attack: 85262, Defense: 502843, Current HP: 646, A Avg: 89525, D Avg: 502843, [White Snake[160, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 630: HP: 629, STR: 246, VIT: 417988, SPD: 9, LUK: 1, Attack: 86592, Defense: 502852, Current HP: 629, A Avg: 90921, D Avg: 502852, [Progress[147, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 629: HP: 755, STR: 300, VIT: 417994, SPD: 9, LUK: 1, Attack: 86178, Defense: 502858, Current HP: 755, A Avg: 90486, D Avg: 502858, [God Hand[179, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 628: HP: 713, STR: 372, VIT: 417994, SPD: 9, LUK: 1, Attack: 85912, Defense: 502858, Current HP: 713, A Avg: 90207, D Avg: 502858, [Zodiac[184, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 627: HP: 923, STR: 1477, VIT: 417994, SPD: 9, LUK: 1, Attack: 91386, Defense: 502858, Current HP: 923, A Avg: 95955, D Avg: 502858, [Spectral Sword Shigure[172, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 626: HP: 503, STR: 444, VIT: 418017, SPD: 9, LUK: 1, Attack: 85232, Defense: 502881, Current HP: 503, A Avg: 89493, D Avg: 502881, [Pulse Knife[165, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 625: HP: 625, STR: 235, VIT: 418020, SPD: 9, LUK: 1, Attack: 85879, Defense: 502884, Current HP: 625, A Avg: 90172, D Avg: 502884, [Gladius[162, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 624: HP: 566, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 83841, Defense: 502898, Current HP: 566, A Avg: 88033, D Avg: 502898, [Wooden Stick[101, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 623: HP: 566, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 83880, Defense: 502898, Current HP: 566, A Avg: 88074, D Avg: 502898, [Club[102, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 622: HP: 566, STR: 120, VIT: 417930, SPD: 9, LUK: 1, Attack: 83892, Defense: 502898, Current HP: 566, A Avg: 88086, D Avg: 502898, [Short Sword[103, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 621: HP: 566, STR: 131, VIT: 417930, SPD: 9, LUK: 1, Attack: 83942, Defense: 502898, Current HP: 566, A Avg: 88139, D Avg: 502898, [Long Sword[104, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 620: HP: 566, STR: 129, VIT: 417930, SPD: 9, LUK: 1, Attack: 83901, Defense: 502898, Current HP: 566, A Avg: 88096, D Avg: 502898, [Wasp Knife[105, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 619: HP: 566, STR: 122, VIT: 417930, SPD: 9, LUK: 1, Attack: 83946, Defense: 502898, Current HP: 566, A Avg: 88143, D Avg: 502898, [Stun Knuckle[106, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 618: HP: 566, STR: 138, VIT: 417930, SPD: 9, LUK: 1, Attack: 83981, Defense: 502898, Current HP: 566, A Avg: 88180, D Avg: 502898, [Battle Scythe[107, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 617: HP: 587, STR: 138, VIT: 417930, SPD: 9, LUK: 1, Attack: 84027, Defense: 502898, Current HP: 587, A Avg: 88228, D Avg: 502898, [Iron Lumps[108, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 616: HP: 566, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 83883, Defense: 502898, Current HP: 566, A Avg: 88077, D Avg: 502898, [Decorative Swords[109, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 615: HP: 566, STR: 156, VIT: 417930, SPD: 9, LUK: 1, Attack: 84279, Defense: 502898, Current HP: 566, A Avg: 88492, D Avg: 502898, [Pinpoint[112, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 614: HP: 587, STR: 145, VIT: 417930, SPD: 9, LUK: 1, Attack: 84151, Defense: 502898, Current HP: 587, A Avg: 88358, D Avg: 502898, [Great Iron Mass[122, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 613: HP: 577, STR: 122, VIT: 417930, SPD: 9, LUK: 1, Attack: 84115, Defense: 502898, Current HP: 577, A Avg: 88320, D Avg: 502898, [Sword of Wood[124, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 612: HP: 629, STR: 162, VIT: 417930, SPD: 9, LUK: 1, Attack: 84350, Defense: 502898, Current HP: 629, A Avg: 88567, D Avg: 502898, [Sword of the Spirit Tree[125, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 611: HP: 577, STR: 138, VIT: 417930, SPD: 9, LUK: 1, Attack: 84137, Defense: 502898, Current HP: 577, A Avg: 88343, D Avg: 502898, [Greatsword[127, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 610: HP: 625, STR: 151, VIT: 417930, SPD: 9, LUK: 1, Attack: 84573, Defense: 502898, Current HP: 625, A Avg: 88801, D Avg: 502898, [Dreaming Sword[128, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 609: HP: 587, STR: 133, VIT: 417930, SPD: 9, LUK: 1, Attack: 83908, Defense: 502898, Current HP: 587, A Avg: 88103, D Avg: 502898, [Peacemaker[131, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 608: HP: 629, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 84017, Defense: 502898, Current HP: 629, A Avg: 88217, D Avg: 502898, [Daydream[132, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 607: HP: 860, STR: 151, VIT: 417930, SPD: 9, LUK: 1, Attack: 85834, Defense: 502898, Current HP: 860, A Avg: 90125, D Avg: 502898, [Dancing[155, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 606: HP: 566, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 84956, Defense: 502898, Current HP: 566, A Avg: 89203, D Avg: 502898, [Grand Slam[163, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 605: HP: 776, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 85083, Defense: 502898, Current HP: 776, A Avg: 89337, D Avg: 502898, [Cluster Bomb[170, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 604: HP: 1196, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 92301, Defense: 502898, Current HP: 1196, A Avg: 96916, D Avg: 502898, [Big Bang[171, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 603: HP: 1070, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 85168, Defense: 502898, Current HP: 1070, A Avg: 89426, D Avg: 502898, [Common Key[174, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 602: HP: 1196, STR: 115, VIT: 417930, SPD: 9, LUK: 1, Attack: 86357, Defense: 502898, Current HP: 1196, A Avg: 90674, D Avg: 502898, [Droid Hammer[177, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 601: HP: 566, STR: 709, VIT: 417930, SPD: 9, LUK: 1, Attack: 85638, Defense: 502898, Current HP: 566, A Avg: 89919, D Avg: 502898, [Jack Knife[185, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 600: HP: 566, STR: 403, VIT: 417930, SPD: 9, LUK: 1, Attack: 84981, Defense: 502898, Current HP: 566, A Avg: 89230, D Avg: 502898, [Magical[187, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 599: HP: 566, STR: 331, VIT: 417930, SPD: 9, LUK: 1, Attack: 87382, Defense: 502898, Current HP: 566, A Avg: 91751, D Avg: 502898, [Tekken[188, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 598: HP: 566, STR: -7078, VIT: 417930, SPD: 9, LUK: 1, Attack: 92188, Defense: 502898, Current HP: 566, A Avg: 96797, D Avg: 502898, [Sword of Evil[189, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 597: HP: 566, STR: 763, VIT: 417930, SPD: 9, LUK: 1, Attack: 88424, Defense: 502898, Current HP: 566, A Avg: 92845, D Avg: 502898, [Neural Edge[190, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 596: HP: 390, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 83864, Defense: 502907, Current HP: 390, A Avg: 88057, D Avg: 502907, [Wooden Stick[101, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 595: HP: 390, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 83903, Defense: 502907, Current HP: 390, A Avg: 88098, D Avg: 502907, [Club[102, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 594: HP: 390, STR: 144, VIT: 418069, SPD: 9, LUK: 1, Attack: 83916, Defense: 502907, Current HP: 390, A Avg: 88111, D Avg: 502907, [Short Sword[103, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 593: HP: 390, STR: 154, VIT: 418069, SPD: 9, LUK: 1, Attack: 83965, Defense: 502907, Current HP: 390, A Avg: 88163, D Avg: 502907, [Long Sword[104, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 592: HP: 390, STR: 153, VIT: 418069, SPD: 9, LUK: 1, Attack: 83925, Defense: 502907, Current HP: 390, A Avg: 88121, D Avg: 502907, [Wasp Knife[105, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 591: HP: 390, STR: 145, VIT: 418069, SPD: 9, LUK: 1, Attack: 83969, Defense: 502907, Current HP: 390, A Avg: 88167, D Avg: 502907, [Stun Knuckle[106, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 590: HP: 390, STR: 162, VIT: 418069, SPD: 9, LUK: 1, Attack: 84005, Defense: 502907, Current HP: 390, A Avg: 88205, D Avg: 502907, [Battle Scythe[107, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 589: HP: 411, STR: 162, VIT: 418069, SPD: 9, LUK: 1, Attack: 84051, Defense: 502907, Current HP: 411, A Avg: 88253, D Avg: 502907, [Iron Lumps[108, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 588: HP: 390, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 83906, Defense: 502907, Current HP: 390, A Avg: 88101, D Avg: 502907, [Decorative Swords[109, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 587: HP: 390, STR: 180, VIT: 418069, SPD: 9, LUK: 1, Attack: 84303, Defense: 502907, Current HP: 390, A Avg: 88518, D Avg: 502907, [Pinpoint[112, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 586: HP: 411, STR: 169, VIT: 418069, SPD: 9, LUK: 1, Attack: 84175, Defense: 502907, Current HP: 411, A Avg: 88383, D Avg: 502907, [Great Iron Mass[122, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 585: HP: 401, STR: 145, VIT: 418069, SPD: 9, LUK: 1, Attack: 84138, Defense: 502907, Current HP: 401, A Avg: 88344, D Avg: 502907, [Sword of Wood[124, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 584: HP: 453, STR: 185, VIT: 418069, SPD: 9, LUK: 1, Attack: 84373, Defense: 502907, Current HP: 453, A Avg: 88591, D Avg: 502907, [Sword of the Spirit Tree[125, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 583: HP: 401, STR: 162, VIT: 418069, SPD: 9, LUK: 1, Attack: 84161, Defense: 502907, Current HP: 401, A Avg: 88369, D Avg: 502907, [Greatsword[127, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 582: HP: 449, STR: 174, VIT: 418069, SPD: 9, LUK: 1, Attack: 84596, Defense: 502907, Current HP: 449, A Avg: 88825, D Avg: 502907, [Dreaming Sword[128, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 581: HP: 411, STR: 156, VIT: 418069, SPD: 9, LUK: 1, Attack: 83931, Defense: 502907, Current HP: 411, A Avg: 88127, D Avg: 502907, [Peacemaker[131, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 580: HP: 453, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 84040, Defense: 502907, Current HP: 453, A Avg: 88242, D Avg: 502907, [Daydream[132, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 579: HP: 684, STR: 174, VIT: 418069, SPD: 9, LUK: 1, Attack: 85857, Defense: 502907, Current HP: 684, A Avg: 90149, D Avg: 502907, [Dancing[155, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 578: HP: 390, STR: 235, VIT: 418069, SPD: 9, LUK: 1, Attack: 84891, Defense: 502907, Current HP: 390, A Avg: 89135, D Avg: 502907, [Penetra[161, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 577: HP: 390, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 84979, Defense: 502907, Current HP: 390, A Avg: 89227, D Avg: 502907, [Grand Slam[163, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 576: HP: 600, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 85106, Defense: 502907, Current HP: 600, A Avg: 89361, D Avg: 502907, [Cluster Bomb[170, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 575: HP: 1020, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 92324, Defense: 502907, Current HP: 1020, A Avg: 96940, D Avg: 502907, [Big Bang[171, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 574: HP: 894, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 85191, Defense: 502907, Current HP: 894, A Avg: 89450, D Avg: 502907, [Common Key[174, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 573: HP: 1020, STR: 138, VIT: 418069, SPD: 9, LUK: 1, Attack: 86380, Defense: 502907, Current HP: 1020, A Avg: 90699, D Avg: 502907, [Droid Hammer[177, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 572: HP: 390, STR: 732, VIT: 418069, SPD: 9, LUK: 1, Attack: 85661, Defense: 502907, Current HP: 390, A Avg: 89944, D Avg: 502907, [Jack Knife[185, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 571: HP: 390, STR: 426, VIT: 418069, SPD: 9, LUK: 1, Attack: 85004, Defense: 502907, Current HP: 390, A Avg: 89254, D Avg: 502907, [Magical[187, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 570: HP: 390, STR: 354, VIT: 418069, SPD: 9, LUK: 1, Attack: 87405, Defense: 502907, Current HP: 390, A Avg: 91775, D Avg: 502907, [Tekken[188, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 569: HP: 390, STR: -7055, VIT: 418069, SPD: 9, LUK: 1, Attack: 92211, Defense: 502907, Current HP: 390, A Avg: 96821, D Avg: 502907, [Sword of Evil[189, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 568: HP: 390, STR: 786, VIT: 418069, SPD: 9, LUK: 1, Attack: 88447, Defense: 502907, Current HP: 390, A Avg: 92869, D Avg: 502907, [Neural Edge[190, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 567: HP: 566, STR: 138, VIT: 417942, SPD: 9, LUK: 1, Attack: 84014, Defense: 502910, Current HP: 566, A Avg: 88214, D Avg: 502910, [Tornado[111, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 566: HP: 608, STR: 129, VIT: 417942, SPD: 9, LUK: 1, Attack: 84154, Defense: 502910, Current HP: 608, A Avg: 88361, D Avg: 502910, [Fairy Sword[113, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 565: HP: 566, STR: 154, VIT: 417942, SPD: 9, LUK: 1, Attack: 84303, Defense: 502910, Current HP: 566, A Avg: 88518, D Avg: 502910, [Giant Tornado[114, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 564: HP: 581, STR: 138, VIT: 417942, SPD: 9, LUK: 1, Attack: 83954, Defense: 502910, Current HP: 581, A Avg: 88151, D Avg: 502910, [Hand Axe[140, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 563: HP: 587, STR: 136, VIT: 417942, SPD: 9, LUK: 1, Attack: 84129, Defense: 502910, Current HP: 587, A Avg: 88335, D Avg: 502910, [Wooden Boomerang[167, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 562: HP: 602, STR: 142, VIT: 417945, SPD: 9, LUK: 1, Attack: 83940, Defense: 502913, Current HP: 602, A Avg: 88137, D Avg: 502913, [Ninja[135, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 561: HP: 776, STR: 201, VIT: 418052, SPD: 9, LUK: 1, Attack: 84909, Defense: 502916, Current HP: 776, A Avg: 89154, D Avg: 502916, [Thin Blade[158, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 560: HP: 583, STR: 138, VIT: 417948, SPD: 9, LUK: 1, Attack: 84144, Defense: 502916, Current HP: 583, A Avg: 88351, D Avg: 502916, [Crescent[141, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 559: HP: 608, STR: 149, VIT: 417948, SPD: 9, LUK: 1, Attack: 84116, Defense: 502916, Current HP: 608, A Avg: 88321, D Avg: 502916, [Phantom Sword[117, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 558: HP: 390, STR: 162, VIT: 418081, SPD: 9, LUK: 1, Attack: 84038, Defense: 502919, Current HP: 390, A Avg: 88239, D Avg: 502919, [Tornado[111, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 557: HP: 432, STR: 153, VIT: 418081, SPD: 9, LUK: 1, Attack: 84178, Defense: 502919, Current HP: 432, A Avg: 88386, D Avg: 502919, [Fairy Sword[113, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 556: HP: 390, STR: 178, VIT: 418081, SPD: 9, LUK: 1, Attack: 84327, Defense: 502919, Current HP: 390, A Avg: 88543, D Avg: 502919, [Giant Tornado[114, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 555: HP: 405, STR: 162, VIT: 418081, SPD: 9, LUK: 1, Attack: 83978, Defense: 502919, Current HP: 405, A Avg: 88176, D Avg: 502919, [Hand Axe[140, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 554: HP: 411, STR: 160, VIT: 418081, SPD: 9, LUK: 1, Attack: 84153, Defense: 502919, Current HP: 411, A Avg: 88360, D Avg: 502919, [Wooden Boomerang[167, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 553: HP: 650, STR: 129, VIT: 417953, SPD: 9, LUK: 1, Attack: 83985, Defense: 502921, Current HP: 650, A Avg: 88184, D Avg: 502921, [Emerald Sword[115, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 552: HP: 426, STR: 165, VIT: 418084, SPD: 9, LUK: 1, Attack: 83963, Defense: 502922, Current HP: 426, A Avg: 88161, D Avg: 502922, [Ninja[135, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 551: HP: 407, STR: 162, VIT: 418087, SPD: 9, LUK: 1, Attack: 84168, Defense: 502925, Current HP: 407, A Avg: 88376, D Avg: 502925, [Crescent[141, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 550: HP: 432, STR: 172, VIT: 418087, SPD: 9, LUK: 1, Attack: 84139, Defense: 502925, Current HP: 432, A Avg: 88345, D Avg: 502925, [Phantom Sword[117, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 549: HP: 592, STR: 145, VIT: 417959, SPD: 9, LUK: 1, Attack: 84047, Defense: 502927, Current HP: 592, A Avg: 88249, D Avg: 502927, [Crossed Shuriken[136, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
