Rank 1000: HP: 734, STR: 268, VIT: 418116, SPD: 27, LUK: 1, Attack: 84209, Defense: 502005, Current HP: 734, A Avg: 88419, D Avg: 502005, [Rusty Knife[156, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 648: HP: 986, STR: 385, VIT: 418214, SPD: 27, LUK: 1, Attack: 85210, Defense: 503078, Current HP: 986, A Avg: 89470, D Avg: 503078, [Kraken[145, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 647: HP: 1049, STR: 345, VIT: 418214, SPD: 27, LUK: 1, Attack: 85157, Defense: 503078, Current HP: 1049, A Avg: 89414, D Avg: 503078, [Granada[150, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 646: HP: 1045, STR: 354, VIT: 418220, SPD: 27, LUK: 1, Attack: 84386, Defense: 503084, Current HP: 1045, A Avg: 88605, D Avg: 503084, [Alucard[146, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 645: HP: 986, STR: 345, VIT: 418226, SPD: 27, LUK: 1, Attack: 84286, Defense: 503090, Current HP: 986, A Avg: 88500, D Avg: 503090, [Rusty Knife[156, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 644: HP: 986, STR: 329, VIT: 418255, SPD: 27, LUK: 1, Attack: 85804, Defense: 503119, Current HP: 986, A Avg: 90094, D Avg: 503119, [Elemental[121, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 643: HP: 1133, STR: 397, VIT: 418255, SPD: 27, LUK: 1, Attack: 85047, Defense: 503119, Current HP: 1133, A Avg: 89299, D Avg: 503119, [Diamond Knuckle[152, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 642: HP: 1952, STR: 1008, VIT: 419287, SPD: 27, LUK: 1, Attack: 88836, Defense: 503124, Current HP: 1952, A Avg: 93277, D Avg: 503124, [Stargazer[183, 330, 330, 330], Emerald Shield[209, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 641: HP: 1784, STR: 1008, VIT: 419235, SPD: 27, LUK: 1, Attack: 88836, Defense: 503124, Current HP: 1784, A Avg: 93277, D Avg: 503124, [Stargazer[183, 330, 330, 330], Large iron Shield[206, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 640: HP: 818, STR: 484, VIT: 418261, SPD: 27, LUK: 1, Attack: 85322, Defense: 503125, Current HP: 818, A Avg: 89588, D Avg: 503125, [Classic[168, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 639: HP: 986, STR: 549, VIT: 418267, SPD: 27, LUK: 1, Attack: 85387, Defense: 503131, Current HP: 986, A Avg: 89656, D Avg: 503131, [Willow Blade[157, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 638: HP: 1385, STR: 462, VIT: 418267, SPD: 27, LUK: 1, Attack: 85385, Defense: 503131, Current HP: 1385, A Avg: 89654, D Avg: 503131, [Pangaea[164, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 637: HP: 2062, STR: 1008, VIT: 419206, SPD: 27, LUK: 1, Attack: 88836, Defense: 503134, Current HP: 2062, A Avg: 93277, D Avg: 503134, [Stargazer[183, 330, 330, 330], Hardwood Shield[223, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 636: HP: 684, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 83918, Defense: 503139, Current HP: 684, A Avg: 88113, D Avg: 503139, [Wooden Stick[101, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 635: HP: 684, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 83957, Defense: 503139, Current HP: 684, A Avg: 88154, D Avg: 503139, [Club[102, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 634: HP: 684, STR: 198, VIT: 418301, SPD: 27, LUK: 1, Attack: 83970, Defense: 503139, Current HP: 684, A Avg: 88168, D Avg: 503139, [Short Sword[103, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 633: HP: 684, STR: 226, VIT: 418301, SPD: 27, LUK: 1, Attack: 84037, Defense: 503139, Current HP: 684, A Avg: 88238, D Avg: 503139, [Long Sword[104, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 632: HP: 684, STR: 243, VIT: 418301, SPD: 27, LUK: 1, Attack: 84015, Defense: 503139, Current HP: 684, A Avg: 88215, D Avg: 503139, [Wasp Knife[105, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 631: HP: 684, STR: 217, VIT: 418301, SPD: 27, LUK: 1, Attack: 84041, Defense: 503139, Current HP: 684, A Avg: 88243, D Avg: 503139, [Stun Knuckle[106, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 630: HP: 684, STR: 252, VIT: 418301, SPD: 27, LUK: 1, Attack: 84095, Defense: 503139, Current HP: 684, A Avg: 88299, D Avg: 503139, [Battle Scythe[107, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 629: HP: 705, STR: 252, VIT: 418301, SPD: 27, LUK: 1, Attack: 84141, Defense: 503139, Current HP: 705, A Avg: 88348, D Avg: 503139, [Iron Lumps[108, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 628: HP: 684, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 83960, Defense: 503139, Current HP: 684, A Avg: 88158, D Avg: 503139, [Decorative Swords[109, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 627: HP: 684, STR: 270, VIT: 418301, SPD: 27, LUK: 1, Attack: 84393, Defense: 503139, Current HP: 684, A Avg: 88612, D Avg: 503139, [Pinpoint[112, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 626: HP: 705, STR: 277, VIT: 418301, SPD: 27, LUK: 1, Attack: 84283, Defense: 503139, Current HP: 705, A Avg: 88497, D Avg: 503139, [Great Iron Mass[122, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 625: HP: 695, STR: 217, VIT: 418301, SPD: 27, LUK: 1, Attack: 84210, Defense: 503139, Current HP: 695, A Avg: 88420, D Avg: 503139, [Sword of Wood[124, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 624: HP: 852, STR: 311, VIT: 418301, SPD: 27, LUK: 1, Attack: 84499, Defense: 503139, Current HP: 852, A Avg: 88723, D Avg: 503139, [Sword of the Spirit Tree[125, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 623: HP: 695, STR: 252, VIT: 418301, SPD: 27, LUK: 1, Attack: 84251, Defense: 503139, Current HP: 695, A Avg: 88463, D Avg: 503139, [Greatsword[127, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 622: HP: 848, STR: 282, VIT: 418301, SPD: 27, LUK: 1, Attack: 84704, Defense: 503139, Current HP: 848, A Avg: 88939, D Avg: 503139, [Dreaming Sword[128, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 621: HP: 705, STR: 210, VIT: 418301, SPD: 27, LUK: 1, Attack: 83985, Defense: 503139, Current HP: 705, A Avg: 88184, D Avg: 503139, [Peacemaker[131, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 620: HP: 747, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 84094, Defense: 503139, Current HP: 747, A Avg: 88298, D Avg: 503139, [Daydream[132, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 619: HP: 1188, STR: 318, VIT: 418301, SPD: 27, LUK: 1, Attack: 86001, Defense: 503139, Current HP: 1188, A Avg: 90301, D Avg: 503139, [Dancing[155, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 618: HP: 684, STR: 487, VIT: 418301, SPD: 27, LUK: 1, Attack: 85143, Defense: 503139, Current HP: 684, A Avg: 89400, D Avg: 503139, [Penetra[161, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 617: HP: 684, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 85033, Defense: 503139, Current HP: 684, A Avg: 89284, D Avg: 503139, [Grand Slam[163, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 616: HP: 894, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 85160, Defense: 503139, Current HP: 894, A Avg: 89418, D Avg: 503139, [Cluster Bomb[170, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 615: HP: 1314, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 92378, Defense: 503139, Current HP: 1314, A Avg: 96996, D Avg: 503139, [Big Bang[171, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 614: HP: 2448, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 85245, Defense: 503139, Current HP: 2448, A Avg: 89507, D Avg: 503139, [Common Key[174, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 613: HP: 1314, STR: 192, VIT: 418301, SPD: 27, LUK: 1, Attack: 86434, Defense: 503139, Current HP: 1314, A Avg: 90755, D Avg: 503139, [Droid Hammer[177, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 612: HP: 684, STR: 1146, VIT: 418301, SPD: 27, LUK: 1, Attack: 86075, Defense: 503139, Current HP: 684, A Avg: 90378, D Avg: 503139, [Jack Knife[185, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 611: HP: 684, STR: 1200, VIT: 418301, SPD: 27, LUK: 1, Attack: 85778, Defense: 503139, Current HP: 684, A Avg: 90066, D Avg: 503139, [Magical[187, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 610: HP: 684, STR: 498, VIT: 418301, SPD: 27, LUK: 1, Attack: 87549, Defense: 503139, Current HP: 684, A Avg: 91926, D Avg: 503139, [Tekken[188, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 609: HP: 684, STR: -24983, VIT: 418301, SPD: 27, LUK: 1, Attack: 74283, Defense: 503139, Current HP: 684, A Avg: 77997, D Avg: 503139, [Sword of Evil[189, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 608: HP: 684, STR: 1560, VIT: 418301, SPD: 27, LUK: 1, Attack: 89221, Defense: 503139, Current HP: 684, A Avg: 93682, D Avg: 503139, [Neural Edge[190, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 607: HP: 1868, STR: 1008, VIT: 419221, SPD: 27, LUK: 1, Attack: 88836, Defense: 503149, Current HP: 1868, A Avg: 93277, D Avg: 503149, [Stargazer[183, 330, 330, 330], Tower Shield[213, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 606: HP: 831, STR: 280, VIT: 418319, SPD: 27, LUK: 1, Attack: 84247, Defense: 503157, Current HP: 831, A Avg: 88459, D Avg: 503157, [Phantom Sword[117, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 605: HP: 1070, STR: 379, VIT: 418296, SPD: 27, LUK: 1, Attack: 85711, Defense: 503160, Current HP: 1070, A Avg: 89996, D Avg: 503160, [Tower[149, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 604: HP: 695, STR: 243, VIT: 418330, SPD: 27, LUK: 1, Attack: 84086, Defense: 503168, Current HP: 695, A Avg: 88290, D Avg: 503168, [Salamander[110, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 603: HP: 684, STR: 268, VIT: 418330, SPD: 27, LUK: 1, Attack: 84352, Defense: 503168, Current HP: 684, A Avg: 88569, D Avg: 503168, [Phantom Scythe[116, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 602: HP: 695, STR: 243, VIT: 418330, SPD: 27, LUK: 1, Attack: 84115, Defense: 503168, Current HP: 695, A Avg: 88320, D Avg: 503168, [Undine[118, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 601: HP: 695, STR: 243, VIT: 418330, SPD: 27, LUK: 1, Attack: 84142, Defense: 503168, Current HP: 695, A Avg: 88349, D Avg: 503168, [Sylph[119, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 600: HP: 695, STR: 243, VIT: 418330, SPD: 27, LUK: 1, Attack: 84169, Defense: 503168, Current HP: 695, A Avg: 88377, D Avg: 503168, [Gnome[120, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 599: HP: 684, STR: 252, VIT: 418342, SPD: 27, LUK: 1, Attack: 84128, Defense: 503180, Current HP: 684, A Avg: 88334, D Avg: 503180, [Tornado[111, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 598: HP: 831, STR: 243, VIT: 418342, SPD: 27, LUK: 1, Attack: 84268, Defense: 503180, Current HP: 831, A Avg: 88481, D Avg: 503180, [Fairy Sword[113, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 597: HP: 684, STR: 286, VIT: 418342, SPD: 27, LUK: 1, Attack: 84435, Defense: 503180, Current HP: 684, A Avg: 88656, D Avg: 503180, [Giant Tornado[114, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 596: HP: 699, STR: 252, VIT: 418342, SPD: 27, LUK: 1, Attack: 84068, Defense: 503180, Current HP: 699, A Avg: 88271, D Avg: 503180, [Hand Axe[140, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 595: HP: 705, STR: 268, VIT: 418342, SPD: 27, LUK: 1, Attack: 84261, Defense: 503180, Current HP: 705, A Avg: 88474, D Avg: 503180, [Wooden Boomerang[167, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 594: HP: 762, STR: 255, VIT: 418345, SPD: 27, LUK: 1, Attack: 84053, Defense: 503183, Current HP: 762, A Avg: 88255, D Avg: 503183, [Ninja[135, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 593: HP: 726, STR: 219, VIT: 418345, SPD: 27, LUK: 1, Attack: 88386, Defense: 503183, Current HP: 726, A Avg: 92805, D Avg: 503183, [Basic[169, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 592: HP: 701, STR: 252, VIT: 418348, SPD: 27, LUK: 1, Attack: 84258, Defense: 503186, Current HP: 701, A Avg: 88470, D Avg: 503186, [Crescent[141, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 591: HP: 1108, STR: 399, VIT: 418327, SPD: 27, LUK: 1, Attack: 85442, Defense: 503191, Current HP: 1108, A Avg: 89714, D Avg: 503191, [White Snake[160, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 590: HP: 1154, STR: 480, VIT: 418336, SPD: 27, LUK: 1, Attack: 86826, Defense: 503200, Current HP: 1154, A Avg: 91167, D Avg: 503200, [Progress[147, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 589: HP: 852, STR: 311, VIT: 418371, SPD: 27, LUK: 1, Attack: 84993, Defense: 503209, Current HP: 852, A Avg: 89242, D Avg: 503209, [Thunder Whip[143, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 588: HP: 839, STR: 466, VIT: 418348, SPD: 27, LUK: 1, Attack: 86994, Defense: 503212, Current HP: 839, A Avg: 91343, D Avg: 503212, [Moon Knuckle[153, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 587: HP: 818, STR: 1092, VIT: 418348, SPD: 27, LUK: 1, Attack: 86970, Defense: 503212, Current HP: 818, A Avg: 91318, D Avg: 503212, [Blue Sword[180, 330, 330, 330], Dragon's Head[217, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 586: HP: 776, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 83859, Defense: 503217, Current HP: 776, A Avg: 88051, D Avg: 503217, [Wooden Stick[101, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 585: HP: 776, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 83898, Defense: 503217, Current HP: 776, A Avg: 88092, D Avg: 503217, [Club[102, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 584: HP: 776, STR: 138, VIT: 418249, SPD: 27, LUK: 1, Attack: 83910, Defense: 503217, Current HP: 776, A Avg: 88105, D Avg: 503217, [Short Sword[103, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 583: HP: 776, STR: 167, VIT: 418249, SPD: 27, LUK: 1, Attack: 83978, Defense: 503217, Current HP: 776, A Avg: 88176, D Avg: 503217, [Long Sword[104, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 582: HP: 776, STR: 183, VIT: 418249, SPD: 27, LUK: 1, Attack: 83955, Defense: 503217, Current HP: 776, A Avg: 88152, D Avg: 503217, [Wasp Knife[105, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 581: HP: 776, STR: 158, VIT: 418249, SPD: 27, LUK: 1, Attack: 83982, Defense: 503217, Current HP: 776, A Avg: 88181, D Avg: 503217, [Stun Knuckle[106, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 580: HP: 776, STR: 192, VIT: 418249, SPD: 27, LUK: 1, Attack: 84035, Defense: 503217, Current HP: 776, A Avg: 88236, D Avg: 503217, [Battle Scythe[107, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 579: HP: 797, STR: 192, VIT: 418249, SPD: 27, LUK: 1, Attack: 84081, Defense: 503217, Current HP: 797, A Avg: 88285, D Avg: 503217, [Iron Lumps[108, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 578: HP: 776, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 83901, Defense: 503217, Current HP: 776, A Avg: 88096, D Avg: 503217, [Decorative Swords[109, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 577: HP: 776, STR: 210, VIT: 418249, SPD: 27, LUK: 1, Attack: 84333, Defense: 503217, Current HP: 776, A Avg: 88549, D Avg: 503217, [Pinpoint[112, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 576: HP: 797, STR: 217, VIT: 418249, SPD: 27, LUK: 1, Attack: 84223, Defense: 503217, Current HP: 797, A Avg: 88434, D Avg: 503217, [Great Iron Mass[122, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 575: HP: 787, STR: 158, VIT: 418249, SPD: 27, LUK: 1, Attack: 84151, Defense: 503217, Current HP: 787, A Avg: 88358, D Avg: 503217, [Sword of Wood[124, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 574: HP: 944, STR: 252, VIT: 418249, SPD: 27, LUK: 1, Attack: 84440, Defense: 503217, Current HP: 944, A Avg: 88662, D Avg: 503217, [Sword of the Spirit Tree[125, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 573: HP: 787, STR: 192, VIT: 418249, SPD: 27, LUK: 1, Attack: 84191, Defense: 503217, Current HP: 787, A Avg: 88400, D Avg: 503217, [Greatsword[127, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 572: HP: 940, STR: 223, VIT: 418249, SPD: 27, LUK: 1, Attack: 84645, Defense: 503217, Current HP: 940, A Avg: 88877, D Avg: 503217, [Dreaming Sword[128, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 571: HP: 797, STR: 151, VIT: 418249, SPD: 27, LUK: 1, Attack: 83926, Defense: 503217, Current HP: 797, A Avg: 88122, D Avg: 503217, [Peacemaker[131, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 570: HP: 839, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 84035, Defense: 503217, Current HP: 839, A Avg: 88236, D Avg: 503217, [Daydream[132, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 569: HP: 1280, STR: 259, VIT: 418249, SPD: 27, LUK: 1, Attack: 85942, Defense: 503217, Current HP: 1280, A Avg: 90239, D Avg: 503217, [Dancing[155, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 568: HP: 776, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 84974, Defense: 503217, Current HP: 776, A Avg: 89222, D Avg: 503217, [Grand Slam[163, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 567: HP: 986, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 85101, Defense: 503217, Current HP: 986, A Avg: 89356, D Avg: 503217, [Cluster Bomb[170, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 566: HP: 1406, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 92319, Defense: 503217, Current HP: 1406, A Avg: 96934, D Avg: 503217, [Big Bang[171, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 565: HP: 2540, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 85186, Defense: 503217, Current HP: 2540, A Avg: 89445, D Avg: 503217, [Common Key[174, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 564: HP: 1406, STR: 133, VIT: 418249, SPD: 27, LUK: 1, Attack: 86375, Defense: 503217, Current HP: 1406, A Avg: 90693, D Avg: 503217, [Droid Hammer[177, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 563: HP: 776, STR: 1087, VIT: 418249, SPD: 27, LUK: 1, Attack: 86016, Defense: 503217, Current HP: 776, A Avg: 90316, D Avg: 503217, [Jack Knife[185, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 562: HP: 776, STR: 1141, VIT: 418249, SPD: 27, LUK: 1, Attack: 85719, Defense: 503217, Current HP: 776, A Avg: 90004, D Avg: 503217, [Magical[187, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 561: HP: 776, STR: 439, VIT: 418249, SPD: 27, LUK: 1, Attack: 87490, Defense: 503217, Current HP: 776, A Avg: 91864, D Avg: 503217, [Tekken[188, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 560: HP: 776, STR: -25042, VIT: 418249, SPD: 27, LUK: 1, Attack: 74224, Defense: 503217, Current HP: 776, A Avg: 77935, D Avg: 503217, [Sword of Evil[189, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 559: HP: 776, STR: 1501, VIT: 418249, SPD: 27, LUK: 1, Attack: 89162, Defense: 503217, Current HP: 776, A Avg: 93620, D Avg: 503217, [Neural Edge[190, 330, 330, 330], Huge Shield[234, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 558: HP: 873, STR: 243, VIT: 418383, SPD: 27, LUK: 1, Attack: 84099, Defense: 503221, Current HP: 873, A Avg: 88303, D Avg: 503221, [Emerald Sword[115, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
Rank 557: HP: 772, STR: 277, VIT: 418388, SPD: 27, LUK: 1, Attack: 84179, Defense: 503226, Current HP: 772, A Avg: 88387, D Avg: 503226, [Crossed Shuriken[136, 330, 330, 330], Bulletproof Shield[235, 330, 330, 330], Endpoint[318, 330, 330, 330]]
