Rank 1000: HP: 268, STR: 403678, VIT: 22, SPD: 1, LUK: 1, Attack: 489218, Defense: 85640, Current HP: 268, A Avg: 993112, D Avg: 85640, [Zodiac(184)[230, 230, 230], Mask of the Grim Reaper(214)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 696: HP: 760, STR: 288108, VIT: 96, SPD: 1, LUK: 1, Attack: 380294, Defense: 87014, Current HP: 760, A Avg: 1011582, D Avg: 87014, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 695: HP: 855, STR: 296425, VIT: 336, SPD: 1, LUK: 1, Attack: 380301, Defense: 87904, Current HP: 855, A Avg: 1011600, D Avg: 87904, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 694: HP: 627, STR: 296425, VIT: 336, SPD: 1, LUK: 1, Attack: 380301, Defense: 87904, Current HP: 627, A Avg: 1011600, D Avg: 87904, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 693: HP: 171, STR: 448300, VIT: 56, SPD: 1, LUK: 1, Attack: 532423, Defense: 83919, Current HP: 171, A Avg: 1011603, D Avg: 83919, [Pinpoint(112)[230, 230, 230], Small Sword(218)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 692: HP: 209, STR: 448300, VIT: 56, SPD: 1, LUK: 1, Attack: 532423, Defense: 83945, Current HP: 209, A Avg: 1011603, D Avg: 83945, [Pinpoint(112)[230, 230, 230], Small Lion(219)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 691: HP: 152, STR: 413574, VIT: 48, SPD: 1, LUK: 1, Attack: 498362, Defense: 84236, Current HP: 152, A Avg: 1011674, D Avg: 84236, [Pulse Knife(165)[230, 230, 230], Dragon Sword(225)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 690: HP: 95, STR: 296240, VIT: 24, SPD: 1, LUK: 1, Attack: 380350, Defense: 84212, Current HP: 95, A Avg: 1011730, D Avg: 84212, [Serpent(144)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 689: HP: 152, STR: 448380, VIT: 48, SPD: 1, LUK: 1, Attack: 532503, Defense: 84236, Current HP: 152, A Avg: 1011755, D Avg: 84236, [Pinpoint(112)[230, 230, 230], Dragon Sword(225)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 688: HP: 190, STR: 413617, VIT: 67, SPD: 1, LUK: 1, Attack: 498405, Defense: 85295, Current HP: 190, A Avg: 1011762, D Avg: 85295, [Pulse Knife(165)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 687: HP: 722, STR: 296499, VIT: 368, SPD: 1, LUK: 1, Attack: 380375, Defense: 87936, Current HP: 722, A Avg: 1011797, D Avg: 87936, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 686: HP: 627, STR: 296499, VIT: 352, SPD: 1, LUK: 1, Attack: 380375, Defense: 87920, Current HP: 627, A Avg: 1011797, D Avg: 87920, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 685: HP: 722, STR: 296499, VIT: 368, SPD: 1, LUK: 1, Attack: 380375, Defense: 87936, Current HP: 722, A Avg: 1011797, D Avg: 87936, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 684: HP: 722, STR: 296499, VIT: 368, SPD: 1, LUK: 1, Attack: 380375, Defense: 87936, Current HP: 722, A Avg: 1011797, D Avg: 87936, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 683: HP: 133, STR: 296277, VIT: 43, SPD: 1, LUK: 1, Attack: 380387, Defense: 85271, Current HP: 133, A Avg: 1011829, D Avg: 85271, [Serpent(144)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 682: HP: 190, STR: 448420, VIT: 67, SPD: 1, LUK: 1, Attack: 532543, Defense: 85295, Current HP: 190, A Avg: 1011831, D Avg: 85295, [Pinpoint(112)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 681: HP: 665, STR: 288252, VIT: 144, SPD: 1, LUK: 1, Attack: 380438, Defense: 87062, Current HP: 665, A Avg: 1011965, D Avg: 87062, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 680: HP: 665, STR: 288252, VIT: 144, SPD: 1, LUK: 1, Attack: 380438, Defense: 87062, Current HP: 665, A Avg: 1011965, D Avg: 87062, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 679: HP: 722, STR: 413789, VIT: 368, SPD: 1, LUK: 1, Attack: 498577, Defense: 87936, Current HP: 722, A Avg: 1012111, D Avg: 87936, [Pulse Knife(165)[230, 230, 230], Storm Wall(242)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 678: HP: 722, STR: 448580, VIT: 368, SPD: 1, LUK: 1, Attack: 532703, Defense: 87936, Current HP: 722, A Avg: 1012135, D Avg: 87936, [Pinpoint(112)[230, 230, 230], Storm Wall(242)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 677: HP: 627, STR: 296647, VIT: 416, SPD: 1, LUK: 1, Attack: 380523, Defense: 87984, Current HP: 627, A Avg: 1012191, D Avg: 87984, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 676: HP: 627, STR: 296647, VIT: 416, SPD: 1, LUK: 1, Attack: 380523, Defense: 87984, Current HP: 627, A Avg: 1012191, D Avg: 87984, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 675: HP: 665, STR: 296425, VIT: 344, SPD: 1, LUK: 1, Attack: 380535, Defense: 87912, Current HP: 665, A Avg: 1012223, D Avg: 87912, [Serpent(144)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 674: HP: 665, STR: 288396, VIT: 64, SPD: 1, LUK: 1, Attack: 380582, Defense: 86982, Current HP: 665, A Avg: 1012348, D Avg: 86982, [Big Bang(171)[230, 230, 230], White Hole(230)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 673: HP: 855, STR: 296444, VIT: 336, SPD: 1, LUK: 1, Attack: 380593, Defense: 87904, Current HP: 855, A Avg: 1012377, D Avg: 87904, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 672: HP: 627, STR: 296444, VIT: 336, SPD: 1, LUK: 1, Attack: 380593, Defense: 87904, Current HP: 627, A Avg: 1012377, D Avg: 87904, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 671: HP: 285, STR: 413445, VIT: 104, SPD: 1, LUK: 1, Attack: 498779, Defense: 84110, Current HP: 285, A Avg: 1012521, D Avg: 84110, [Impulse(166)[230, 230, 230], Wings of Beast(210)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 670: HP: 266, STR: 413445, VIT: 96, SPD: 1, LUK: 1, Attack: 498779, Defense: 85766, Current HP: 266, A Avg: 1012521, D Avg: 85766, [Impulse(166)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 669: HP: 722, STR: 296518, VIT: 368, SPD: 1, LUK: 1, Attack: 380667, Defense: 87936, Current HP: 722, A Avg: 1012574, D Avg: 87936, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 668: HP: 627, STR: 296518, VIT: 352, SPD: 1, LUK: 1, Attack: 380667, Defense: 87920, Current HP: 627, A Avg: 1012574, D Avg: 87920, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 667: HP: 722, STR: 296518, VIT: 368, SPD: 1, LUK: 1, Attack: 380667, Defense: 87936, Current HP: 722, A Avg: 1012574, D Avg: 87936, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 666: HP: 722, STR: 296518, VIT: 368, SPD: 1, LUK: 1, Attack: 380667, Defense: 87936, Current HP: 722, A Avg: 1012574, D Avg: 87936, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 665: HP: 266, STR: 413273, VIT: 24, SPD: 1, LUK: 1, Attack: 498813, Defense: 84030, Current HP: 266, A Avg: 1012590, D Avg: 84030, [Zodiac(184)[230, 230, 230], Wings of Beast(210)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 664: HP: 247, STR: 413273, VIT: 16, SPD: 1, LUK: 1, Attack: 498813, Defense: 85686, Current HP: 247, A Avg: 1012590, D Avg: 85686, [Zodiac(184)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 663: HP: 304, STR: 413488, VIT: 104, SPD: 1, LUK: 1, Attack: 498822, Defense: 84604, Current HP: 304, A Avg: 1012608, D Avg: 84604, [Impulse(166)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 662: HP: 323, STR: 413509, VIT: 112, SPD: 1, LUK: 1, Attack: 498843, Defense: 84118, Current HP: 323, A Avg: 1012651, D Avg: 84118, [Impulse(166)[230, 230, 230], Small Dragon Sword(224)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 661: HP: 285, STR: 413316, VIT: 24, SPD: 1, LUK: 1, Attack: 498856, Defense: 84524, Current HP: 285, A Avg: 1012677, D Avg: 84524, [Zodiac(184)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 660: HP: 304, STR: 413337, VIT: 32, SPD: 1, LUK: 1, Attack: 498877, Defense: 84038, Current HP: 304, A Avg: 1012720, D Avg: 84038, [Zodiac(184)[230, 230, 230], Small Dragon Sword(224)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 659: HP: 285, STR: 413574, VIT: 104, SPD: 1, LUK: 1, Attack: 498908, Defense: 83967, Current HP: 285, A Avg: 1012783, D Avg: 83967, [Impulse(166)[230, 230, 230], Small Sword(218)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 658: HP: 323, STR: 413574, VIT: 104, SPD: 1, LUK: 1, Attack: 498908, Defense: 83993, Current HP: 323, A Avg: 1012783, D Avg: 83993, [Impulse(166)[230, 230, 230], Small Lion(219)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 657: HP: 627, STR: 415047, VIT: 416, SPD: 1, LUK: 1, Attack: 498923, Defense: 87984, Current HP: 627, A Avg: 1012813, D Avg: 87984, [Tornado(111)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 656: HP: 266, STR: 413402, VIT: 24, SPD: 1, LUK: 1, Attack: 498942, Defense: 83887, Current HP: 266, A Avg: 1012852, D Avg: 83887, [Zodiac(184)[230, 230, 230], Small Sword(218)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 655: HP: 304, STR: 413402, VIT: 24, SPD: 1, LUK: 1, Attack: 498942, Defense: 83913, Current HP: 304, A Avg: 1012852, D Avg: 83913, [Zodiac(184)[230, 230, 230], Small Lion(219)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 654: HP: 152, STR: 448980, VIT: 48, SPD: 1, LUK: 1, Attack: 533103, Defense: 87876, Current HP: 152, A Avg: 1012895, D Avg: 87876, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 653: HP: 114, STR: 413350, VIT: 32, SPD: 1, LUK: 1, Attack: 498994, Defense: 84532, Current HP: 114, A Avg: 1012957, D Avg: 84532, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 652: HP: 266, STR: 413660, VIT: 96, SPD: 1, LUK: 1, Attack: 498994, Defense: 84284, Current HP: 266, A Avg: 1012957, D Avg: 84284, [Impulse(166)[230, 230, 230], Dragon Sword(225)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 651: HP: 627, STR: 296666, VIT: 416, SPD: 1, LUK: 1, Attack: 380815, Defense: 87984, Current HP: 627, A Avg: 1012967, D Avg: 87984, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 650: HP: 627, STR: 296666, VIT: 416, SPD: 1, LUK: 1, Attack: 380815, Defense: 87984, Current HP: 627, A Avg: 1012967, D Avg: 87984, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 649: HP: 152, STR: 414219, VIT: 48, SPD: 1, LUK: 1, Attack: 499007, Defense: 87876, Current HP: 152, A Avg: 1012984, D Avg: 87876, [Pulse Knife(165)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 648: HP: 247, STR: 413488, VIT: 16, SPD: 1, LUK: 1, Attack: 499028, Defense: 84204, Current HP: 247, A Avg: 1013026, D Avg: 84204, [Zodiac(184)[230, 230, 230], Dragon Sword(225)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 647: HP: 304, STR: 413703, VIT: 115, SPD: 1, LUK: 1, Attack: 499037, Defense: 85343, Current HP: 304, A Avg: 1013045, D Avg: 85343, [Impulse(166)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 646: HP: 285, STR: 413531, VIT: 35, SPD: 1, LUK: 1, Attack: 499071, Defense: 85263, Current HP: 285, A Avg: 1013114, D Avg: 85263, [Zodiac(184)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 645: HP: 95, STR: 296795, VIT: 24, SPD: 1, LUK: 1, Attack: 380905, Defense: 87852, Current HP: 95, A Avg: 1013207, D Avg: 87852, [Serpent(144)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 644: HP: 95, STR: 296085, VIT: 40, SPD: 1, LUK: 1, Attack: 380910, Defense: 84046, Current HP: 95, A Avg: 1013220, D Avg: 84046, [Kraken(145)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 643: HP: 76, STR: 296085, VIT: 32, SPD: 1, LUK: 1, Attack: 380910, Defense: 85702, Current HP: 76, A Avg: 1013220, D Avg: 85702, [Kraken(145)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 642: HP: 114, STR: 296122, VIT: 40, SPD: 1, LUK: 1, Attack: 380947, Defense: 84540, Current HP: 114, A Avg: 1013319, D Avg: 84540, [Kraken(145)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 641: HP: 133, STR: 296140, VIT: 48, SPD: 1, LUK: 1, Attack: 380965, Defense: 84054, Current HP: 133, A Avg: 1013366, D Avg: 84054, [Kraken(145)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 640: HP: 836, STR: 413875, VIT: 416, SPD: 1, LUK: 1, Attack: 499209, Defense: 87984, Current HP: 836, A Avg: 1013394, D Avg: 87984, [Impulse(166)[230, 230, 230], Storm Wall(242)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 639: HP: 627, STR: 415066, VIT: 416, SPD: 1, LUK: 1, Attack: 499215, Defense: 87984, Current HP: 627, A Avg: 1013406, D Avg: 87984, [Giant Tornado(114)[230, 230, 230], Storm Wall(242)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 638: HP: 817, STR: 413703, VIT: 336, SPD: 1, LUK: 1, Attack: 499243, Defense: 87904, Current HP: 817, A Avg: 1013463, D Avg: 87904, [Zodiac(184)[230, 230, 230], Storm Wall(242)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 637: HP: 95, STR: 296196, VIT: 40, SPD: 1, LUK: 1, Attack: 381021, Defense: 83903, Current HP: 95, A Avg: 1013515, D Avg: 83903, [Kraken(145)[230, 230, 230], Small Sword(218)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 636: HP: 133, STR: 296196, VIT: 40, SPD: 1, LUK: 1, Attack: 381021, Defense: 83929, Current HP: 133, A Avg: 1013515, D Avg: 83929, [Kraken(145)[230, 230, 230], Small Lion(219)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 635: HP: 76, STR: 296270, VIT: 32, SPD: 1, LUK: 1, Attack: 381095, Defense: 84220, Current HP: 76, A Avg: 1013712, D Avg: 84220, [Kraken(145)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 634: HP: 152, STR: 296062, VIT: 35, SPD: 1, LUK: 1, Attack: 381105, Defense: 84041, Current HP: 152, A Avg: 1013739, D Avg: 84041, [White Snake(160)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 633: HP: 133, STR: 296062, VIT: 27, SPD: 1, LUK: 1, Attack: 381105, Defense: 85697, Current HP: 133, A Avg: 1013739, D Avg: 85697, [White Snake(160)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 632: HP: 114, STR: 296307, VIT: 51, SPD: 1, LUK: 1, Attack: 381132, Defense: 85279, Current HP: 114, A Avg: 1013811, D Avg: 85279, [Kraken(145)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 631: HP: 171, STR: 296099, VIT: 35, SPD: 1, LUK: 1, Attack: 381142, Defense: 84535, Current HP: 171, A Avg: 1013837, D Avg: 84535, [White Snake(160)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 630: HP: 190, STR: 296118, VIT: 43, SPD: 1, LUK: 1, Attack: 381161, Defense: 84049, Current HP: 190, A Avg: 1013888, D Avg: 84049, [White Snake(160)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 629: HP: 152, STR: 296173, VIT: 35, SPD: 1, LUK: 1, Attack: 381216, Defense: 83898, Current HP: 152, A Avg: 1014034, D Avg: 83898, [White Snake(160)[230, 230, 230], Small Sword(218)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 628: HP: 190, STR: 296173, VIT: 35, SPD: 1, LUK: 1, Attack: 381216, Defense: 83924, Current HP: 190, A Avg: 1014034, D Avg: 83924, [White Snake(160)[230, 230, 230], Small Lion(219)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 627: HP: 646, STR: 296455, VIT: 352, SPD: 1, LUK: 1, Attack: 381280, Defense: 87920, Current HP: 646, A Avg: 1014204, D Avg: 87920, [Kraken(145)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 626: HP: 133, STR: 296247, VIT: 27, SPD: 1, LUK: 1, Attack: 381290, Defense: 84215, Current HP: 133, A Avg: 1014231, D Avg: 84215, [White Snake(160)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 625: HP: 266, STR: 414305, VIT: 96, SPD: 1, LUK: 1, Attack: 499639, Defense: 87924, Current HP: 266, A Avg: 1014267, D Avg: 87924, [Impulse(166)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 624: HP: 171, STR: 296284, VIT: 46, SPD: 1, LUK: 1, Attack: 381327, Defense: 85274, Current HP: 171, A Avg: 1014329, D Avg: 85274, [White Snake(160)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 623: HP: 247, STR: 414133, VIT: 16, SPD: 1, LUK: 1, Attack: 499673, Defense: 87844, Current HP: 247, A Avg: 1014336, D Avg: 87844, [Zodiac(184)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 622: HP: 380, STR: 448120, VIT: 48, SPD: 1, LUK: 1, Attack: 533998, Defense: 85718, Current HP: 380, A Avg: 1014596, D Avg: 85718, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 621: HP: 703, STR: 296432, VIT: 347, SPD: 1, LUK: 1, Attack: 381475, Defense: 87915, Current HP: 703, A Avg: 1014723, D Avg: 87915, [White Snake(160)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 620: HP: 76, STR: 296825, VIT: 32, SPD: 1, LUK: 1, Attack: 381650, Defense: 87860, Current HP: 76, A Avg: 1015188, D Avg: 87860, [Kraken(145)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 619: HP: 342, STR: 296103, VIT: 32, SPD: 1, LUK: 1, Attack: 381747, Defense: 84532, Current HP: 342, A Avg: 1015447, D Avg: 84532, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 618: HP: 114, STR: 296103, VIT: 32, SPD: 1, LUK: 1, Attack: 381747, Defense: 84532, Current HP: 114, A Avg: 1015447, D Avg: 84532, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 617: HP: 209, STR: 296177, VIT: 64, SPD: 1, LUK: 1, Attack: 381821, Defense: 84564, Current HP: 209, A Avg: 1015643, D Avg: 84564, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 616: HP: 114, STR: 296177, VIT: 48, SPD: 1, LUK: 1, Attack: 381821, Defense: 84548, Current HP: 114, A Avg: 1015643, D Avg: 84548, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 615: HP: 209, STR: 296177, VIT: 64, SPD: 1, LUK: 1, Attack: 381821, Defense: 84564, Current HP: 209, A Avg: 1015643, D Avg: 84564, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 614: HP: 209, STR: 296177, VIT: 64, SPD: 1, LUK: 1, Attack: 381821, Defense: 84564, Current HP: 209, A Avg: 1015643, D Avg: 84564, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 613: HP: 133, STR: 296802, VIT: 27, SPD: 1, LUK: 1, Attack: 381845, Defense: 87855, Current HP: 133, A Avg: 1015707, D Avg: 87855, [White Snake(160)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 612: HP: 114, STR: 414725, VIT: 112, SPD: 1, LUK: 1, Attack: 500369, Defense: 84612, Current HP: 114, A Avg: 1015749, D Avg: 84612, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 611: HP: 513, STR: 296037, VIT: 16, SPD: 1, LUK: 1, Attack: 381915, Defense: 85686, Current HP: 513, A Avg: 1015893, D Avg: 85686, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 610: HP: 285, STR: 296037, VIT: 16, SPD: 1, LUK: 1, Attack: 381915, Defense: 85686, Current HP: 285, A Avg: 1015893, D Avg: 85686, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 609: HP: 114, STR: 296325, VIT: 112, SPD: 1, LUK: 1, Attack: 381969, Defense: 84612, Current HP: 114, A Avg: 1016037, D Avg: 84612, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 608: HP: 114, STR: 296325, VIT: 112, SPD: 1, LUK: 1, Attack: 381969, Defense: 84612, Current HP: 114, A Avg: 1016037, D Avg: 84612, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 607: HP: 285, STR: 414659, VIT: 96, SPD: 1, LUK: 1, Attack: 500537, Defense: 85766, Current HP: 285, A Avg: 1016090, D Avg: 85766, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 606: HP: 285, STR: 296111, VIT: 32, SPD: 1, LUK: 1, Attack: 381989, Defense: 85702, Current HP: 285, A Avg: 1016090, D Avg: 85702, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
