Rank 1000: HP: 750, STR: 289092, VIT: 672, SPD: 32, LUK: 1, Attack: 374645, Defense: 84561, Current HP: 750, A Avg: 996555, D Avg: 84561, [Hammer of Justice(186)[230, 230, 230], Small Lion(219)[230, 230, 230], The Third Eye(322)[67, 68, 807]]
Rank 636: HP: 1217, STR: 297435, VIT: 643, SPD: 38, LUK: 1, Attack: 382478, Defense: 85143, Current HP: 1217, A Avg: 1017391, D Avg: 85143, [White Snake(160)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 635: HP: 1216, STR: 297742, VIT: 556, SPD: 38, LUK: 1, Attack: 382567, Defense: 84445, Current HP: 1216, A Avg: 1017628, D Avg: 84445, [Kraken(145)[230, 230, 230], Small Lion(219)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 634: HP: 741, STR: 449716, VIT: 1902, SPD: 32, LUK: 1, Attack: 535594, Defense: 87572, Current HP: 741, A Avg: 1017628, D Avg: 87572, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 633: HP: 1143, STR: 297757, VIT: 564, SPD: 38, LUK: 1, Attack: 382582, Defense: 84570, Current HP: 1143, A Avg: 1017668, D Avg: 84570, [Kraken(145)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 632: HP: 1075, STR: 296950, VIT: 489, SPD: 32, LUK: 1, Attack: 382594, Defense: 84989, Current HP: 1075, A Avg: 1017700, D Avg: 84989, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 631: HP: 980, STR: 296950, VIT: 473, SPD: 32, LUK: 1, Attack: 382594, Defense: 84973, Current HP: 980, A Avg: 1017700, D Avg: 84973, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 630: HP: 1075, STR: 296950, VIT: 550, SPD: 32, LUK: 1, Attack: 382594, Defense: 85050, Current HP: 1075, A Avg: 1017700, D Avg: 85050, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 629: HP: 1075, STR: 296950, VIT: 489, SPD: 32, LUK: 1, Attack: 382594, Defense: 84989, Current HP: 1075, A Avg: 1017700, D Avg: 84989, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 628: HP: 627, STR: 415805, VIT: 419, SPD: 32, LUK: 1, Attack: 501345, Defense: 84425, Current HP: 627, A Avg: 1017730, D Avg: 84425, [Zodiac(184)[230, 230, 230], Wings of Beast(210)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 627: HP: 608, STR: 415805, VIT: 1870, SPD: 32, LUK: 1, Attack: 501345, Defense: 87540, Current HP: 608, A Avg: 1017730, D Avg: 87540, [Zodiac(184)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 626: HP: 731, STR: 416558, VIT: 644, SPD: 32, LUK: 1, Attack: 501346, Defense: 85872, Current HP: 731, A Avg: 1017732, D Avg: 85872, [Pulse Knife(165)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 625: HP: 988, STR: 416111, VIT: 582, SPD: 32, LUK: 1, Attack: 501445, Defense: 84770, Current HP: 988, A Avg: 1017933, D Avg: 84770, [Impulse(166)[230, 230, 230], Dragon Sword(225)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 624: HP: 1126, STR: 297650, VIT: 612, SPD: 38, LUK: 1, Attack: 382693, Defense: 84475, Current HP: 1126, A Avg: 1017963, D Avg: 84475, [White Snake(160)[230, 230, 230], Small Sword(218)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 623: HP: 718, STR: 415930, VIT: 419, SPD: 32, LUK: 1, Attack: 501470, Defense: 84919, Current HP: 718, A Avg: 1017984, D Avg: 84919, [Zodiac(184)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 622: HP: 1208, STR: 297087, VIT: 548, SPD: 32, LUK: 1, Attack: 382731, Defense: 85048, Current HP: 1208, A Avg: 1018064, D Avg: 85048, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 621: HP: 1677, STR: 297698, VIT: 1350, SPD: 38, LUK: 1, Attack: 382741, Defense: 88918, Current HP: 1677, A Avg: 1018091, D Avg: 88918, [White Snake(160)[230, 230, 230], Storm Wall(242)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 620: HP: 980, STR: 297098, VIT: 537, SPD: 32, LUK: 1, Attack: 382742, Defense: 85037, Current HP: 980, A Avg: 1018093, D Avg: 85037, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 619: HP: 980, STR: 297098, VIT: 537, SPD: 32, LUK: 1, Attack: 382742, Defense: 85037, Current HP: 980, A Avg: 1018093, D Avg: 85037, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 618: HP: 1345, STR: 297790, VIT: 643, SPD: 38, LUK: 1, Attack: 382833, Defense: 84532, Current HP: 1345, A Avg: 1018335, D Avg: 84532, [White Snake(160)[230, 230, 230], Small Lion(219)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 617: HP: 1216, STR: 298738, VIT: 590, SPD: 38, LUK: 1, Attack: 382848, Defense: 85818, Current HP: 1216, A Avg: 1018375, D Avg: 85818, [Serpent(144)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 616: HP: 1273, STR: 297805, VIT: 651, SPD: 38, LUK: 1, Attack: 382848, Defense: 84657, Current HP: 1273, A Avg: 1018375, D Avg: 84657, [White Snake(160)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 615: HP: 513, STR: 451868, VIT: 78, SPD: 32, LUK: 1, Attack: 535991, Defense: 87906, Current HP: 513, A Avg: 1018382, D Avg: 87906, [Pinpoint(112)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 614: HP: 627, STR: 416179, VIT: 388, SPD: 32, LUK: 1, Attack: 501719, Defense: 84251, Current HP: 627, A Avg: 1018489, D Avg: 84251, [Zodiac(184)[230, 230, 230], Small Sword(218)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 613: HP: 1178, STR: 416235, VIT: 1126, SPD: 32, LUK: 1, Attack: 501775, Defense: 88694, Current HP: 1178, A Avg: 1018603, D Avg: 88694, [Zodiac(184)[230, 230, 230], Storm Wall(242)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 612: HP: 845, STR: 416343, VIT: 419, SPD: 32, LUK: 1, Attack: 501883, Defense: 84308, Current HP: 845, A Avg: 1018822, D Avg: 84308, [Zodiac(184)[230, 230, 230], Small Lion(219)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 611: HP: 773, STR: 416360, VIT: 427, SPD: 32, LUK: 1, Attack: 501900, Defense: 84433, Current HP: 773, A Avg: 1018856, D Avg: 84433, [Zodiac(184)[230, 230, 230], Small Dragon Sword(224)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 610: HP: 1206, STR: 416644, VIT: 723, SPD: 32, LUK: 1, Attack: 501978, Defense: 85951, Current HP: 1206, A Avg: 1019015, D Avg: 85951, [Impulse(166)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 609: HP: 646, STR: 416135, VIT: 1950, SPD: 32, LUK: 1, Attack: 502013, Defense: 87620, Current HP: 646, A Avg: 1019086, D Avg: 87620, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 608: HP: 1341, STR: 297579, VIT: 761, SPD: 38, LUK: 1, Attack: 383223, Defense: 85261, Current HP: 1341, A Avg: 1019373, D Avg: 85261, [Gladius(162)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 607: HP: 978, STR: 298449, VIT: 488, SPD: 38, LUK: 1, Attack: 383274, Defense: 84676, Current HP: 978, A Avg: 1019508, D Avg: 84676, [Kraken(145)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 606: HP: 646, STR: 297587, VIT: 1886, SPD: 32, LUK: 1, Attack: 383465, Defense: 87556, Current HP: 646, A Avg: 1020016, D Avg: 87556, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 605: HP: 741, STR: 297587, VIT: 1963, SPD: 32, LUK: 1, Attack: 383465, Defense: 87633, Current HP: 741, A Avg: 1020016, D Avg: 87633, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 604: HP: 1107, STR: 298497, VIT: 574, SPD: 38, LUK: 1, Attack: 383540, Defense: 84762, Current HP: 1107, A Avg: 1020216, D Avg: 84762, [White Snake(160)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 603: HP: 874, STR: 297724, VIT: 1961, SPD: 32, LUK: 1, Attack: 383602, Defense: 87631, Current HP: 874, A Avg: 1020381, D Avg: 87631, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 602: HP: 646, STR: 297735, VIT: 1950, SPD: 32, LUK: 1, Attack: 383613, Defense: 87620, Current HP: 646, A Avg: 1020410, D Avg: 87620, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 601: HP: 646, STR: 297735, VIT: 1950, SPD: 32, LUK: 1, Attack: 383613, Defense: 87620, Current HP: 646, A Avg: 1020410, D Avg: 87620, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 600: HP: 608, STR: 417164, VIT: 350, SPD: 32, LUK: 1, Attack: 502704, Defense: 84538, Current HP: 608, A Avg: 1020489, D Avg: 84538, [Zodiac(184)[230, 230, 230], Dragon Sword(225)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 599: HP: 1197, STR: 298908, VIT: 628, SPD: 38, LUK: 1, Attack: 383733, Defense: 85856, Current HP: 1197, A Avg: 1020729, D Avg: 85856, [Kraken(145)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 598: HP: 646, STR: 297883, VIT: 1870, SPD: 32, LUK: 1, Attack: 383761, Defense: 87540, Current HP: 646, A Avg: 1020804, D Avg: 87540, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 597: HP: 1326, STR: 298956, VIT: 715, SPD: 38, LUK: 1, Attack: 383999, Defense: 85943, Current HP: 1326, A Avg: 1021437, D Avg: 85943, [White Snake(160)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 596: HP: 513, STR: 418385, VIT: 504, SPD: 32, LUK: 1, Attack: 503173, Defense: 88332, Current HP: 513, A Avg: 1021441, D Avg: 88332, [Pulse Knife(165)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 595: HP: 826, STR: 417697, VIT: 491, SPD: 32, LUK: 1, Attack: 503237, Defense: 85719, Current HP: 826, A Avg: 1021571, D Avg: 85719, [Zodiac(184)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 594: HP: 1007, STR: 298216, VIT: 2174, SPD: 38, LUK: 1, Attack: 384094, Defense: 87844, Current HP: 1007, A Avg: 1021690, D Avg: 87844, [God Hand(179)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 593: HP: 731, STR: 450736, VIT: 219, SPD: 32, LUK: 1, Attack: 537787, Defense: 85447, Current HP: 731, A Avg: 1021795, D Avg: 85447, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], The Third Eye(322)[230, 68, 807]]
Rank 592: HP: 997, STR: 300310, VIT: 449, SPD: 38, LUK: 1, Attack: 384420, Defense: 88277, Current HP: 997, A Avg: 1022557, D Avg: 88277, [Serpent(144)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 591: HP: 988, STR: 418471, VIT: 582, SPD: 32, LUK: 1, Attack: 503805, Defense: 88410, Current HP: 988, A Avg: 1022724, D Avg: 88410, [Impulse(166)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Mobius Ring(316)[67, 68, 807]]
Rank 590: HP: 636, STR: 417078, VIT: 267, SPD: 32, LUK: 1, Attack: 504129, Defense: 85495, Current HP: 636, A Avg: 1023381, D Avg: 85495, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 589: HP: 978, STR: 300480, VIT: 488, SPD: 38, LUK: 1, Attack: 385305, Defense: 88316, Current HP: 978, A Avg: 1024911, D Avg: 88316, [Kraken(145)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 588: HP: 608, STR: 419525, VIT: 350, SPD: 32, LUK: 1, Attack: 505065, Defense: 88178, Current HP: 608, A Avg: 1025281, D Avg: 88178, [Zodiac(184)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 587: HP: 1107, STR: 300528, VIT: 574, SPD: 38, LUK: 1, Attack: 385571, Defense: 88402, Current HP: 1107, A Avg: 1025618, D Avg: 88402, [White Snake(160)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 586: HP: 636, STR: 298530, VIT: 203, SPD: 32, LUK: 1, Attack: 385581, Defense: 85431, Current HP: 636, A Avg: 1025645, D Avg: 85431, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 585: HP: 731, STR: 298530, VIT: 280, SPD: 32, LUK: 1, Attack: 385581, Defense: 85508, Current HP: 731, A Avg: 1025645, D Avg: 85508, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 584: HP: 864, STR: 298667, VIT: 278, SPD: 32, LUK: 1, Attack: 385718, Defense: 85506, Current HP: 864, A Avg: 1026009, D Avg: 85506, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 583: HP: 636, STR: 298678, VIT: 267, SPD: 32, LUK: 1, Attack: 385729, Defense: 85495, Current HP: 636, A Avg: 1026039, D Avg: 85495, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 582: HP: 636, STR: 298678, VIT: 267, SPD: 32, LUK: 1, Attack: 385729, Defense: 85495, Current HP: 636, A Avg: 1026039, D Avg: 85495, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 581: HP: 636, STR: 298826, VIT: 187, SPD: 32, LUK: 1, Attack: 385877, Defense: 85415, Current HP: 636, A Avg: 1026432, D Avg: 85415, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Ring of power(314)[68, 803, 807]]
Rank 580: HP: 997, STR: 299159, VIT: 491, SPD: 38, LUK: 1, Attack: 386210, Defense: 85719, Current HP: 997, A Avg: 1027318, D Avg: 85719, [Tekken(188)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 579: HP: 665, STR: 299870, VIT: 206, SPD: 32, LUK: 1, Attack: 387531, Defense: 84212, Current HP: 665, A Avg: 1030832, D Avg: 84212, [Neural Edge(190)[230, 230, 230], Wings of Beast(210)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 578: HP: 646, STR: 299870, VIT: 1657, SPD: 32, LUK: 1, Attack: 387531, Defense: 87327, Current HP: 646, A Avg: 1030832, D Avg: 87327, [Neural Edge(190)[230, 230, 230], Shield of Thousand(246)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 577: HP: 756, STR: 299977, VIT: 206, SPD: 32, LUK: 1, Attack: 387638, Defense: 84706, Current HP: 756, A Avg: 1031117, D Avg: 84706, [Neural Edge(190)[230, 230, 230], Hard Wings of Beast(222)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 576: HP: 665, STR: 300192, VIT: 176, SPD: 32, LUK: 1, Attack: 387853, Defense: 84039, Current HP: 665, A Avg: 1031688, D Avg: 84039, [Neural Edge(190)[230, 230, 230], Small Sword(218)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 575: HP: 1216, STR: 300240, VIT: 913, SPD: 32, LUK: 1, Attack: 387901, Defense: 88481, Current HP: 1216, A Avg: 1031816, D Avg: 88481, [Neural Edge(190)[230, 230, 230], Storm Wall(242)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 574: HP: 883, STR: 300332, VIT: 206, SPD: 32, LUK: 1, Attack: 387993, Defense: 84095, Current HP: 883, A Avg: 1032061, D Avg: 84095, [Neural Edge(190)[230, 230, 230], Small Lion(219)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 573: HP: 811, STR: 300347, VIT: 214, SPD: 32, LUK: 1, Attack: 388008, Defense: 84220, Current HP: 811, A Avg: 1032101, D Avg: 84220, [Neural Edge(190)[230, 230, 230], Small Dragon Sword(224)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 572: HP: 646, STR: 301039, VIT: 137, SPD: 32, LUK: 1, Attack: 388700, Defense: 84325, Current HP: 646, A Avg: 1033941, D Avg: 84325, [Neural Edge(190)[230, 230, 230], Dragon Sword(225)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 571: HP: 864, STR: 301498, VIT: 278, SPD: 32, LUK: 1, Attack: 389159, Defense: 85506, Current HP: 864, A Avg: 1035162, D Avg: 85506, [Neural Edge(190)[230, 230, 230], Wave Motion Sword(226)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 570: HP: 798, STR: 421326, VIT: 110, SPD: 32, LUK: 1, Attack: 511235, Defense: 87938, Current HP: 798, A Avg: 1037807, D Avg: 87938, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Ring of power(314)[67, 68, 807]]
Rank 569: HP: 798, STR: 421589, VIT: 190, SPD: 32, LUK: 1, Attack: 511498, Defense: 88018, Current HP: 798, A Avg: 1038340, D Avg: 88018, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 230], Oculus Ring(315)[230, 67, 807]]
Rank 568: HP: 646, STR: 303070, VIT: 137, SPD: 32, LUK: 1, Attack: 390731, Defense: 87965, Current HP: 646, A Avg: 1039344, D Avg: 87965, [Neural Edge(190)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 567: HP: 893, STR: 303041, VIT: 142, SPD: 32, LUK: 1, Attack: 392950, Defense: 87970, Current HP: 893, A Avg: 1045246, D Avg: 87970, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 566: HP: 798, STR: 303041, VIT: 126, SPD: 32, LUK: 1, Attack: 392950, Defense: 87954, Current HP: 798, A Avg: 1045246, D Avg: 87954, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 565: HP: 893, STR: 303041, VIT: 203, SPD: 32, LUK: 1, Attack: 392950, Defense: 88031, Current HP: 893, A Avg: 1045246, D Avg: 88031, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Mobius Ring(316)[68, 803, 807]]
Rank 564: HP: 893, STR: 303041, VIT: 142, SPD: 32, LUK: 1, Attack: 392950, Defense: 87970, Current HP: 893, A Avg: 1045246, D Avg: 87970, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 563: HP: 1026, STR: 303178, VIT: 201, SPD: 32, LUK: 1, Attack: 393087, Defense: 88029, Current HP: 1026, A Avg: 1045611, D Avg: 88029, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Seal of the High King(319)[68, 803, 807]]
Rank 562: HP: 798, STR: 303189, VIT: 190, SPD: 32, LUK: 1, Attack: 393098, Defense: 88018, Current HP: 798, A Avg: 1045640, D Avg: 88018, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 66], Oculus Ring(315)[67, 803, 807]]
Rank 561: HP: 798, STR: 303189, VIT: 190, SPD: 32, LUK: 1, Attack: 393098, Defense: 88018, Current HP: 798, A Avg: 1045640, D Avg: 88018, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Oculus Ring(315)[68, 803, 807]]
Rank 560: HP: 1159, STR: 303670, VIT: 414, SPD: 38, LUK: 1, Attack: 393579, Defense: 88242, Current HP: 1159, A Avg: 1046920, D Avg: 88242, [Spectral Sword Shigure(172)[230, 230, 230], Black Sword Breath(252)[230, 230, 67], Black Box(323)[68, 803, 807]]
Rank 559: HP: 839, STR: 312191, VIT: 115, SPD: 32, LUK: 1, Attack: 395917, Defense: 84043, Current HP: 839, A Avg: 1053139, D Avg: 84043, [Wooden Stick(101)[230, 230, 230], Hardwood Shield(223)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 558: HP: 839, STR: 312191, VIT: 115, SPD: 32, LUK: 1, Attack: 395917, Defense: 84043, Current HP: 839, A Avg: 1053139, D Avg: 84043, [Wooden Stick(101)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 557: HP: 839, STR: 312191, VIT: 115, SPD: 32, LUK: 1, Attack: 395956, Defense: 84043, Current HP: 839, A Avg: 1053242, D Avg: 84043, [Club(102)[230, 230, 230], Hardwood Shield(223)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 556: HP: 839, STR: 312191, VIT: 115, SPD: 32, LUK: 1, Attack: 395956, Defense: 84043, Current HP: 839, A Avg: 1053242, D Avg: 84043, [Club(102)[230, 230, 230], Hardwood Shield(223)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 555: HP: 540, STR: 312191, VIT: 78, SPD: 32, LUK: 1, Attack: 395959, Defense: 83811, Current HP: 540, A Avg: 1053250, D Avg: 83811, [Decorative Swords(109)[230, 230, 230], High Pot Lid(202)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 554: HP: 540, STR: 312191, VIT: 78, SPD: 32, LUK: 1, Attack: 395959, Defense: 83811, Current HP: 540, A Avg: 1053250, D Avg: 83811, [Decorative Swords(109)[230, 230, 230], High Pot Lid(202)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 553: HP: 418, STR: 312339, VIT: 98, SPD: 32, LUK: 1, Attack: 396111, Defense: 83961, Current HP: 418, A Avg: 1053655, D Avg: 83961, [Wasp Knife(105)[230, 230, 230], Titanium Shield(205)[230, 230, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 552: HP: 1001, STR: 312358, VIT: 1093, SPD: 32, LUK: 1, Attack: 396174, Defense: 87881, Current HP: 1001, A Avg: 1053822, D Avg: 87881, [Hand Axe(140)[230, 230, 230], Golem Shield(245)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 551: HP: 1001, STR: 312358, VIT: 1093, SPD: 32, LUK: 1, Attack: 396174, Defense: 87881, Current HP: 1001, A Avg: 1053822, D Avg: 87881, [Hand Axe(140)[230, 230, 230], Golem Shield(245)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 550: HP: 960, STR: 312358, VIT: 520, SPD: 32, LUK: 1, Attack: 396247, Defense: 87555, Current HP: 960, A Avg: 1054017, D Avg: 87555, [Iron Lumps(108)[230, 230, 230], Warrior's Shield(249)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
Rank 549: HP: 960, STR: 312358, VIT: 520, SPD: 32, LUK: 1, Attack: 396247, Defense: 87555, Current HP: 960, A Avg: 1054017, D Avg: 87555, [Iron Lumps(108)[230, 230, 230], Warrior's Shield(249)[230, 230, 67], The Third Eye(322)[68, 803, 807]]
Rank 548: HP: 849, STR: 312265, VIT: 115, SPD: 32, LUK: 1, Attack: 396258, Defense: 84043, Current HP: 849, A Avg: 1054046, D Avg: 84043, [Sword of Wood(124)[230, 230, 230], Hardwood Shield(223)[230, 230, 66], The Third Eye(322)[67, 68, 807]]
