Rank 1000: HP: 460, STR: 240, VIT: 272, SPD: 1, LUK: 1, Attack: 86729, Defense: 84148, Current HP: 460, A Avg: 109278, D Avg: 84148, [Cuttlefish(178)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 675: HP: 100, STR: 243, VIT: 243, SPD: 1, LUK: 1, Attack: 88410, Defense: 85081, Current HP: 100, A Avg: 110512, D Avg: 85081, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 674: HP: 200, STR: 245, VIT: 243, SPD: 1, LUK: 1, Attack: 88412, Defense: 87044, Current HP: 200, A Avg: 110515, D Avg: 87044, [Basic(169)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 673: HP: 80, STR: 756, VIT: 110, SPD: 1, LUK: 1, Attack: 88417, Defense: 84116, Current HP: 80, A Avg: 110521, D Avg: 84116, [Neural Edge(190)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 672: HP: 140, STR: 756, VIT: 117, SPD: 1, LUK: 1, Attack: 88417, Defense: 84058, Current HP: 140, A Avg: 110521, D Avg: 84058, [Neural Edge(190)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 671: HP: 160, STR: 756, VIT: 118, SPD: 1, LUK: 1, Attack: 88417, Defense: 84358, Current HP: 160, A Avg: 110521, D Avg: 84358, [Neural Edge(190)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 670: HP: 60, STR: 756, VIT: 102, SPD: 1, LUK: 1, Attack: 88417, Defense: 85772, Current HP: 60, A Avg: 110521, D Avg: 85772, [Neural Edge(190)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 669: HP: 1276, STR: 1904, VIT: 831, SPD: 1, LUK: 1, Attack: 87717, Defense: 88399, Current HP: 1276, A Avg: 110523, D Avg: 88399, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 668: HP: 693, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 84029, Current HP: 693, A Avg: 110527, D Avg: 84029, [Stargazer(183)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 667: HP: 693, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 84039, Current HP: 693, A Avg: 110527, D Avg: 84039, [Stargazer(183)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 666: HP: 660, STR: 594, VIT: 333, SPD: 1, LUK: 1, Attack: 88422, Defense: 84202, Current HP: 660, A Avg: 110527, D Avg: 84202, [Stargazer(183)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 665: HP: 660, STR: 594, VIT: 338, SPD: 1, LUK: 1, Attack: 88422, Defense: 84142, Current HP: 660, A Avg: 110527, D Avg: 84142, [Stargazer(183)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 664: HP: 660, STR: 594, VIT: 324, SPD: 1, LUK: 1, Attack: 88422, Defense: 84187, Current HP: 660, A Avg: 110527, D Avg: 84187, [Stargazer(183)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 663: HP: 660, STR: 594, VIT: 342, SPD: 1, LUK: 1, Attack: 88422, Defense: 84231, Current HP: 660, A Avg: 110527, D Avg: 84231, [Stargazer(183)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 662: HP: 693, STR: 594, VIT: 314, SPD: 1, LUK: 1, Attack: 88422, Defense: 84190, Current HP: 693, A Avg: 110527, D Avg: 84190, [Stargazer(183)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 661: HP: 680, STR: 594, VIT: 324, SPD: 1, LUK: 1, Attack: 88422, Defense: 84161, Current HP: 680, A Avg: 110527, D Avg: 84161, [Stargazer(183)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 660: HP: 756, STR: 594, VIT: 314, SPD: 1, LUK: 1, Attack: 88422, Defense: 84086, Current HP: 756, A Avg: 110527, D Avg: 84086, [Stargazer(183)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 659: HP: 798, STR: 594, VIT: 314, SPD: 1, LUK: 1, Attack: 88422, Defense: 84333, Current HP: 798, A Avg: 110527, D Avg: 84333, [Stargazer(183)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 658: HP: 740, STR: 594, VIT: 333, SPD: 1, LUK: 1, Attack: 88422, Defense: 84261, Current HP: 740, A Avg: 110527, D Avg: 84261, [Stargazer(183)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 657: HP: 798, STR: 594, VIT: 323, SPD: 1, LUK: 1, Attack: 88422, Defense: 84885, Current HP: 798, A Avg: 110527, D Avg: 84885, [Stargazer(183)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 656: HP: 700, STR: 594, VIT: 324, SPD: 1, LUK: 1, Attack: 88422, Defense: 84252, Current HP: 700, A Avg: 110527, D Avg: 84252, [Stargazer(183)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 655: HP: 693, STR: 594, VIT: 561, SPD: 1, LUK: 1, Attack: 88422, Defense: 87349, Current HP: 693, A Avg: 110527, D Avg: 87349, [Stargazer(183)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 654: HP: 700, STR: 594, VIT: 357, SPD: 1, LUK: 1, Attack: 88422, Defense: 84948, Current HP: 700, A Avg: 110527, D Avg: 84948, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 653: HP: 700, STR: 594, VIT: 357, SPD: 1, LUK: 1, Attack: 88422, Defense: 87275, Current HP: 700, A Avg: 110527, D Avg: 87275, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 652: HP: 1660, STR: 594, VIT: 324, SPD: 1, LUK: 1, Attack: 88422, Defense: 86241, Current HP: 1660, A Avg: 110527, D Avg: 86241, [Stargazer(183)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 651: HP: 945, STR: 594, VIT: 340, SPD: 1, LUK: 1, Attack: 88422, Defense: 85074, Current HP: 945, A Avg: 110527, D Avg: 85074, [Stargazer(183)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 650: HP: 840, STR: 594, VIT: 323, SPD: 1, LUK: 1, Attack: 88422, Defense: 85798, Current HP: 840, A Avg: 110527, D Avg: 85798, [Stargazer(183)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 649: HP: 860, STR: 594, VIT: 324, SPD: 1, LUK: 1, Attack: 88422, Defense: 85292, Current HP: 860, A Avg: 110527, D Avg: 85292, [Stargazer(183)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 648: HP: 780, STR: 594, VIT: 425, SPD: 1, LUK: 1, Attack: 88422, Defense: 87265, Current HP: 780, A Avg: 110527, D Avg: 87265, [Stargazer(183)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 647: HP: 660, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 87095, Current HP: 660, A Avg: 110527, D Avg: 87095, [Stargazer(183)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 646: HP: 660, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 90084, Current HP: 660, A Avg: 110527, D Avg: 90084, [Stargazer(183)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 645: HP: 1160, STR: 594, VIT: 504, SPD: 1, LUK: 1, Attack: 88422, Defense: 87292, Current HP: 1160, A Avg: 110527, D Avg: 87292, [Stargazer(183)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 644: HP: 960, STR: 594, VIT: 323, SPD: 1, LUK: 1, Attack: 88422, Defense: 86201, Current HP: 960, A Avg: 110527, D Avg: 86201, [Stargazer(183)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 643: HP: 900, STR: 594, VIT: 414, SPD: 1, LUK: 1, Attack: 88422, Defense: 86630, Current HP: 900, A Avg: 110527, D Avg: 86630, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 642: HP: 1113, STR: 594, VIT: 646, SPD: 1, LUK: 1, Attack: 88422, Defense: 87681, Current HP: 1113, A Avg: 110527, D Avg: 87681, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 641: HP: 693, STR: 594, VIT: 306, SPD: 1, LUK: 1, Attack: 88422, Defense: 87354, Current HP: 693, A Avg: 110527, D Avg: 87354, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 640: HP: 180, STR: 256, VIT: 144, SPD: 1, LUK: 1, Attack: 88423, Defense: 84085, Current HP: 180, A Avg: 110528, D Avg: 84085, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 639: HP: 200, STR: 256, VIT: 145, SPD: 1, LUK: 1, Attack: 88423, Defense: 84385, Current HP: 200, A Avg: 110528, D Avg: 84385, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 638: HP: 176, STR: 672, VIT: 51, SPD: 1, LUK: 1, Attack: 87723, Defense: 84395, Current HP: 176, A Avg: 110530, D Avg: 84395, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 160, STR: 769, VIT: 118, SPD: 1, LUK: 1, Attack: 88430, Defense: 84982, Current HP: 160, A Avg: 110537, D Avg: 84982, [Neural Edge(190)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 636: HP: 80, STR: 769, VIT: 119, SPD: 1, LUK: 1, Attack: 88430, Defense: 84541, Current HP: 80, A Avg: 110537, D Avg: 84541, [Neural Edge(190)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 635: HP: 701, STR: 604, VIT: 312, SPD: 1, LUK: 1, Attack: 88432, Defense: 85930, Current HP: 701, A Avg: 110540, D Avg: 85930, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 634: HP: 140, STR: 266, VIT: 136, SPD: 1, LUK: 1, Attack: 88433, Defense: 84636, Current HP: 140, A Avg: 110541, D Avg: 84636, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 660, STR: 607, VIT: 314, SPD: 1, LUK: 1, Attack: 88435, Defense: 84339, Current HP: 660, A Avg: 110543, D Avg: 84339, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 632: HP: 660, STR: 607, VIT: 432, SPD: 1, LUK: 1, Attack: 88435, Defense: 85270, Current HP: 660, A Avg: 110543, D Avg: 85270, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 631: HP: 200, STR: 270, VIT: 145, SPD: 1, LUK: 1, Attack: 88437, Defense: 85009, Current HP: 200, A Avg: 110546, D Avg: 85009, [Basic(169)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 120, STR: 270, VIT: 144, SPD: 1, LUK: 1, Attack: 88437, Defense: 84566, Current HP: 120, A Avg: 110546, D Avg: 84566, [Basic(169)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 629: HP: 760, STR: 610, VIT: 432, SPD: 1, LUK: 1, Attack: 88438, Defense: 87233, Current HP: 760, A Avg: 110547, D Avg: 87233, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 628: HP: 680, STR: 616, VIT: 314, SPD: 1, LUK: 1, Attack: 88444, Defense: 84320, Current HP: 680, A Avg: 110555, D Avg: 84320, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 627: HP: 660, STR: 616, VIT: 306, SPD: 1, LUK: 1, Attack: 88444, Defense: 85976, Current HP: 660, A Avg: 110555, D Avg: 85976, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 626: HP: 100, STR: 784, VIT: 110, SPD: 1, LUK: 1, Attack: 88445, Defense: 84610, Current HP: 100, A Avg: 110556, D Avg: 84610, [Neural Edge(190)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 625: HP: 160, STR: 280, VIT: 144, SPD: 1, LUK: 1, Attack: 88447, Defense: 84150, Current HP: 160, A Avg: 110558, D Avg: 84150, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 740, STR: 621, VIT: 333, SPD: 1, LUK: 1, Attack: 88449, Defense: 84274, Current HP: 740, A Avg: 110561, D Avg: 84274, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 760, STR: 621, VIT: 334, SPD: 1, LUK: 1, Attack: 88449, Defense: 84574, Current HP: 760, A Avg: 110561, D Avg: 84574, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 120, STR: 798, VIT: 119, SPD: 1, LUK: 1, Attack: 88459, Defense: 84125, Current HP: 120, A Avg: 110573, D Avg: 84125, [Neural Edge(190)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 621: HP: 760, STR: 634, VIT: 334, SPD: 1, LUK: 1, Attack: 88462, Defense: 85198, Current HP: 760, A Avg: 110577, D Avg: 85198, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 620: HP: 680, STR: 634, VIT: 323, SPD: 1, LUK: 1, Attack: 88462, Defense: 84745, Current HP: 680, A Avg: 110577, D Avg: 84745, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 619: HP: 616, STR: 1952, VIT: 311, SPD: 1, LUK: 1, Attack: 87765, Defense: 84447, Current HP: 616, A Avg: 110583, D Avg: 84447, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 618: HP: 700, STR: 644, VIT: 314, SPD: 1, LUK: 1, Attack: 88472, Defense: 84814, Current HP: 700, A Avg: 110590, D Avg: 84814, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 617: HP: 720, STR: 658, VIT: 323, SPD: 1, LUK: 1, Attack: 88486, Defense: 84329, Current HP: 720, A Avg: 110607, D Avg: 84329, [Stargazer(183)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 616: HP: 120, STR: 322, VIT: 136, SPD: 1, LUK: 1, Attack: 88489, Defense: 83999, Current HP: 120, A Avg: 110611, D Avg: 83999, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 615: HP: 160, STR: 322, VIT: 136, SPD: 1, LUK: 1, Attack: 88489, Defense: 84025, Current HP: 160, A Avg: 110611, D Avg: 84025, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 614: HP: 80, STR: 840, VIT: 110, SPD: 1, LUK: 1, Attack: 88501, Defense: 83973, Current HP: 80, A Avg: 110626, D Avg: 83973, [Neural Edge(190)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 613: HP: 120, STR: 840, VIT: 110, SPD: 1, LUK: 1, Attack: 88501, Defense: 83999, Current HP: 120, A Avg: 110626, D Avg: 83999, [Neural Edge(190)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 315, STR: 864, VIT: 204, SPD: 1, LUK: 1, Attack: 88525, Defense: 86316, Current HP: 315, A Avg: 110656, D Avg: 86316, [Neural Edge(190)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 611: HP: 680, STR: 700, VIT: 314, SPD: 1, LUK: 1, Attack: 88528, Defense: 84177, Current HP: 680, A Avg: 110660, D Avg: 84177, [Stargazer(183)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 610: HP: 720, STR: 700, VIT: 314, SPD: 1, LUK: 1, Attack: 88528, Defense: 84203, Current HP: 720, A Avg: 110660, D Avg: 84203, [Stargazer(183)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 609: HP: 357, STR: 364, VIT: 229, SPD: 1, LUK: 1, Attack: 88531, Defense: 86341, Current HP: 357, A Avg: 110663, D Avg: 86341, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 608: HP: 100, STR: 378, VIT: 127, SPD: 1, LUK: 1, Attack: 88545, Defense: 84315, Current HP: 100, A Avg: 110681, D Avg: 84315, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 607: HP: 460, STR: 891, VIT: 378, SPD: 1, LUK: 1, Attack: 88552, Defense: 85372, Current HP: 460, A Avg: 110690, D Avg: 85372, [Neural Edge(190)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 945, STR: 729, VIT: 408, SPD: 1, LUK: 1, Attack: 88557, Defense: 86520, Current HP: 945, A Avg: 110696, D Avg: 86520, [Stargazer(183)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 605: HP: 60, STR: 896, VIT: 102, SPD: 1, LUK: 1, Attack: 88557, Defense: 84290, Current HP: 60, A Avg: 110696, D Avg: 84290, [Neural Edge(190)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 604: HP: 500, STR: 391, VIT: 405, SPD: 1, LUK: 1, Attack: 88558, Defense: 85399, Current HP: 500, A Avg: 110697, D Avg: 85399, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 603: HP: 140, STR: 406, VIT: 147, SPD: 1, LUK: 1, Attack: 88573, Defense: 85375, Current HP: 140, A Avg: 110716, D Avg: 85375, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 602: HP: 660, STR: 756, VIT: 306, SPD: 1, LUK: 1, Attack: 88584, Defense: 84494, Current HP: 660, A Avg: 110730, D Avg: 84494, [Stargazer(183)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 601: HP: 1060, STR: 756, VIT: 594, SPD: 1, LUK: 1, Attack: 88584, Defense: 85588, Current HP: 1060, A Avg: 110730, D Avg: 85588, [Stargazer(183)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 600: HP: 100, STR: 924, VIT: 122, SPD: 1, LUK: 1, Attack: 88585, Defense: 85350, Current HP: 100, A Avg: 110731, D Avg: 85350, [Neural Edge(190)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 599: HP: 396, STR: 832, VIT: 51, SPD: 1, LUK: 1, Attack: 87883, Defense: 86839, Current HP: 396, A Avg: 110732, D Avg: 86839, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 616, STR: 2074, VIT: 311, SPD: 1, LUK: 1, Attack: 87887, Defense: 88139, Current HP: 616, A Avg: 110737, D Avg: 88139, [Spear of Regression(182)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 260, STR: 1539, VIT: 102, SPD: 1, LUK: 1, Attack: 88590, Defense: 86890, Current HP: 260, A Avg: 110737, D Avg: 86890, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 596: HP: 60, STR: 729, VIT: 102, SPD: 1, LUK: 1, Attack: 88611, Defense: 84238, Current HP: 60, A Avg: 110763, D Avg: 84238, [Wild Card(175)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 595: HP: 700, STR: 784, VIT: 326, SPD: 1, LUK: 1, Attack: 88612, Defense: 85554, Current HP: 700, A Avg: 110765, D Avg: 85554, [Stargazer(183)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 594: HP: 184, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 87914, Defense: 83774, Current HP: 184, A Avg: 110771, D Avg: 83774, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 593: HP: 184, STR: 32, VIT: 51, SPD: 1, LUK: 1, Attack: 87914, Defense: 83784, Current HP: 184, A Avg: 110771, D Avg: 83784, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 176, STR: 32, VIT: 67, SPD: 1, LUK: 1, Attack: 87914, Defense: 83936, Current HP: 176, A Avg: 110771, D Avg: 83936, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 591: HP: 176, STR: 32, VIT: 75, SPD: 1, LUK: 1, Attack: 87914, Defense: 83879, Current HP: 176, A Avg: 110771, D Avg: 83879, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 590: HP: 176, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 87914, Defense: 83917, Current HP: 176, A Avg: 110771, D Avg: 83917, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 589: HP: 176, STR: 32, VIT: 81, SPD: 1, LUK: 1, Attack: 87914, Defense: 83970, Current HP: 176, A Avg: 110771, D Avg: 83970, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 588: HP: 184, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 87914, Defense: 83940, Current HP: 184, A Avg: 110771, D Avg: 83940, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 587: HP: 198, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 87914, Defense: 83891, Current HP: 198, A Avg: 110771, D Avg: 83891, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 586: HP: 253, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 87914, Defense: 83836, Current HP: 253, A Avg: 110771, D Avg: 83836, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 585: HP: 299, STR: 32, VIT: 64, SPD: 1, LUK: 1, Attack: 87914, Defense: 84083, Current HP: 299, A Avg: 110771, D Avg: 84083, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 584: HP: 264, STR: 32, VIT: 67, SPD: 1, LUK: 1, Attack: 87914, Defense: 83995, Current HP: 264, A Avg: 110771, D Avg: 83995, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 583: HP: 299, STR: 32, VIT: 77, SPD: 1, LUK: 1, Attack: 87914, Defense: 84639, Current HP: 299, A Avg: 110771, D Avg: 84639, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 582: HP: 220, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 87914, Defense: 83982, Current HP: 220, A Avg: 110771, D Avg: 83982, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 581: HP: 184, STR: 32, VIT: 441, SPD: 1, LUK: 1, Attack: 87914, Defense: 87229, Current HP: 184, A Avg: 110771, D Avg: 87229, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 580: HP: 220, STR: 32, VIT: 129, SPD: 1, LUK: 1, Attack: 87914, Defense: 84720, Current HP: 220, A Avg: 110771, D Avg: 84720, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 579: HP: 220, STR: 32, VIT: 129, SPD: 1, LUK: 1, Attack: 87914, Defense: 87047, Current HP: 220, A Avg: 110771, D Avg: 87047, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 578: HP: 1276, STR: 32, VIT: 54, SPD: 1, LUK: 1, Attack: 87914, Defense: 85971, Current HP: 1276, A Avg: 110771, D Avg: 85971, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 577: HP: 460, STR: 32, VIT: 103, SPD: 1, LUK: 1, Attack: 87914, Defense: 84837, Current HP: 460, A Avg: 110771, D Avg: 84837, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
