Rank 1000: HP: 1243, STR: 665, VIT: 999, SPD: 48, LUK: 1, Attack: 87716, Defense: 87800, Current HP: 1243, A Avg: 110522, D Avg: 87800, [Tekken(188)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 645: HP: 840, STR: 3990, VIT: 644, SPD: 51, LUK: 1, Attack: 89530, Defense: 84832, Current HP: 840, A Avg: 111912, D Avg: 84832, [Zodiac(184)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 644: HP: 1177, STR: 2946, VIT: 1138, SPD: 48, LUK: 1, Attack: 88824, Defense: 86366, Current HP: 1177, A Avg: 111918, D Avg: 86366, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 643: HP: 950, STR: 4709, VIT: 447, SPD: 51, LUK: 1, Attack: 89547, Defense: 88275, Current HP: 950, A Avg: 111933, D Avg: 88275, [Willow Blade(157)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 642: HP: 680, STR: 1395, VIT: 176, SPD: 54, LUK: 1, Attack: 89562, Defense: 84312, Current HP: 680, A Avg: 111952, D Avg: 84312, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 641: HP: 1210, STR: 3693, VIT: 861, SPD: 51, LUK: 1, Attack: 89571, Defense: 86089, Current HP: 1210, A Avg: 111963, D Avg: 86089, [God Hand(179)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 640: HP: 2020, STR: 5089, VIT: 749, SPD: 54, LUK: 1, Attack: 89589, Defense: 87537, Current HP: 2020, A Avg: 111986, D Avg: 87537, [Divine Dragon Sword(181)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 639: HP: 840, STR: 4052, VIT: 644, SPD: 54, LUK: 1, Attack: 89592, Defense: 84988, Current HP: 840, A Avg: 111990, D Avg: 84988, [Zodiac(184)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 638: HP: 1672, STR: 1852, VIT: 202, SPD: 51, LUK: 1, Attack: 88903, Defense: 86990, Current HP: 1672, A Avg: 112017, D Avg: 86990, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 4444, STR: 3112, VIT: 764, SPD: 51, LUK: 1, Attack: 88925, Defense: 84900, Current HP: 4444, A Avg: 112045, D Avg: 84900, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 858, STR: 793, VIT: 241, SPD: 51, LUK: 1, Attack: 88960, Defense: 84377, Current HP: 858, A Avg: 112089, D Avg: 84377, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 1672, STR: 3084, VIT: 805, SPD: 51, LUK: 1, Attack: 88962, Defense: 87593, Current HP: 1672, A Avg: 112092, D Avg: 87593, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 634: HP: 2040, STR: 3331, VIT: 513, SPD: 54, LUK: 1, Attack: 89677, Defense: 87301, Current HP: 2040, A Avg: 112096, D Avg: 87301, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 1420, STR: 4762, VIT: 151, SPD: 54, LUK: 1, Attack: 89691, Defense: 86939, Current HP: 1420, A Avg: 112113, D Avg: 86939, [Jack Knife(185)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 632: HP: 1440, STR: 3229, VIT: 545, SPD: 54, LUK: 1, Attack: 89757, Defense: 87333, Current HP: 1440, A Avg: 112196, D Avg: 87333, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 631: HP: 680, STR: 1596, VIT: 176, SPD: 51, LUK: 1, Attack: 89763, Defense: 84364, Current HP: 680, A Avg: 112203, D Avg: 84364, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 1496, STR: 2708, VIT: 756, SPD: 48, LUK: 1, Attack: 89054, Defense: 88584, Current HP: 1496, A Avg: 112208, D Avg: 88584, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 629: HP: 1420, STR: 4085, VIT: 151, SPD: 51, LUK: 1, Attack: 89768, Defense: 87979, Current HP: 1420, A Avg: 112210, D Avg: 87979, [Dancing(155)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 628: HP: 1078, STR: 3184, VIT: 956, SPD: 48, LUK: 1, Attack: 89062, Defense: 88784, Current HP: 1078, A Avg: 112218, D Avg: 88784, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 627: HP: 858, STR: 933, VIT: 241, SPD: 48, LUK: 1, Attack: 89100, Defense: 84429, Current HP: 858, A Avg: 112266, D Avg: 84429, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 626: HP: 1210, STR: 3326, VIT: 1145, SPD: 51, LUK: 1, Attack: 89815, Defense: 86373, Current HP: 1210, A Avg: 112268, D Avg: 86373, [Cuttlefish(178)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 625: HP: 4444, STR: 3318, VIT: 764, SPD: 51, LUK: 1, Attack: 89131, Defense: 85108, Current HP: 4444, A Avg: 112305, D Avg: 85108, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 624: HP: 4853, STR: 1284, VIT: 1710, SPD: 48, LUK: 1, Attack: 89166, Defense: 85433, Current HP: 4853, A Avg: 112349, D Avg: 85433, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 623: HP: 4853, STR: 1284, VIT: 1710, SPD: 48, LUK: 1, Attack: 89166, Defense: 85443, Current HP: 4853, A Avg: 112349, D Avg: 85443, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 622: HP: 4642, STR: 1284, VIT: 1790, SPD: 48, LUK: 1, Attack: 89166, Defense: 85659, Current HP: 4642, A Avg: 112349, D Avg: 85659, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 621: HP: 4642, STR: 1284, VIT: 1798, SPD: 48, LUK: 1, Attack: 89166, Defense: 85602, Current HP: 4642, A Avg: 112349, D Avg: 85602, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 620: HP: 4642, STR: 1284, VIT: 1854, SPD: 48, LUK: 1, Attack: 89166, Defense: 85717, Current HP: 4642, A Avg: 112349, D Avg: 85717, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 619: HP: 4642, STR: 1284, VIT: 1881, SPD: 48, LUK: 1, Attack: 89166, Defense: 85770, Current HP: 4642, A Avg: 112349, D Avg: 85770, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 618: HP: 4853, STR: 1284, VIT: 1874, SPD: 48, LUK: 1, Attack: 89166, Defense: 85750, Current HP: 4853, A Avg: 112349, D Avg: 85750, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 617: HP: 4983, STR: 1284, VIT: 2011, SPD: 48, LUK: 1, Attack: 89166, Defense: 85848, Current HP: 4983, A Avg: 112349, D Avg: 85848, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 616: HP: 4922, STR: 1284, VIT: 1799, SPD: 48, LUK: 1, Attack: 89166, Defense: 85571, Current HP: 4922, A Avg: 112349, D Avg: 85571, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 615: HP: 4968, STR: 1284, VIT: 1874, SPD: 48, LUK: 1, Attack: 89166, Defense: 85893, Current HP: 4968, A Avg: 112349, D Avg: 85893, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 614: HP: 4730, STR: 1284, VIT: 1868, SPD: 48, LUK: 1, Attack: 89166, Defense: 85796, Current HP: 4730, A Avg: 112349, D Avg: 85796, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 613: HP: 5434, STR: 1284, VIT: 2113, SPD: 48, LUK: 1, Attack: 89166, Defense: 86675, Current HP: 5434, A Avg: 112349, D Avg: 86675, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 612: HP: 5196, STR: 1284, VIT: 1854, SPD: 48, LUK: 1, Attack: 89166, Defense: 85782, Current HP: 5196, A Avg: 112349, D Avg: 85782, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 611: HP: 4853, STR: 1284, VIT: 2628, SPD: 48, LUK: 1, Attack: 89166, Defense: 89416, Current HP: 4853, A Avg: 112349, D Avg: 89416, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 610: HP: 6699, STR: 1284, VIT: 1776, SPD: 48, LUK: 1, Attack: 89166, Defense: 87693, Current HP: 6699, A Avg: 112349, D Avg: 87693, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 609: HP: 5662, STR: 1284, VIT: 2215, SPD: 48, LUK: 1, Attack: 89166, Defense: 86949, Current HP: 5662, A Avg: 112349, D Avg: 86949, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 608: HP: 5347, STR: 1284, VIT: 2113, SPD: 48, LUK: 1, Attack: 89166, Defense: 87588, Current HP: 5347, A Avg: 112349, D Avg: 87588, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 607: HP: 4862, STR: 1284, VIT: 2559, SPD: 48, LUK: 1, Attack: 89166, Defense: 87527, Current HP: 4862, A Avg: 112349, D Avg: 87527, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 606: HP: 4774, STR: 1284, VIT: 2646, SPD: 48, LUK: 1, Attack: 89166, Defense: 89486, Current HP: 4774, A Avg: 112349, D Avg: 89486, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 605: HP: 5853, STR: 1284, VIT: 2389, SPD: 48, LUK: 1, Attack: 89166, Defense: 89814, Current HP: 5853, A Avg: 112349, D Avg: 89814, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 604: HP: 4642, STR: 1284, VIT: 1710, SPD: 48, LUK: 1, Attack: 89166, Defense: 88499, Current HP: 4642, A Avg: 112349, D Avg: 88499, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 603: HP: 4642, STR: 1284, VIT: 3218, SPD: 48, LUK: 1, Attack: 89166, Defense: 92996, Current HP: 4642, A Avg: 112349, D Avg: 92996, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 602: HP: 5192, STR: 1284, VIT: 4004, SPD: 48, LUK: 1, Attack: 89166, Defense: 90792, Current HP: 5192, A Avg: 112349, D Avg: 90792, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 601: HP: 4972, STR: 1284, VIT: 2339, SPD: 51, LUK: 1, Attack: 89166, Defense: 88217, Current HP: 4972, A Avg: 112349, D Avg: 88217, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 600: HP: 5671, STR: 1284, VIT: 2381, SPD: 48, LUK: 1, Attack: 89166, Defense: 88597, Current HP: 5671, A Avg: 112349, D Avg: 88597, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 599: HP: 5313, STR: 1284, VIT: 2532, SPD: 48, LUK: 1, Attack: 89166, Defense: 89567, Current HP: 5313, A Avg: 112349, D Avg: 89567, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 4853, STR: 1284, VIT: 2615, SPD: 48, LUK: 1, Attack: 89166, Defense: 89663, Current HP: 4853, A Avg: 112349, D Avg: 89663, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 858, STR: 1000, VIT: 241, SPD: 51, LUK: 1, Attack: 89167, Defense: 84585, Current HP: 858, A Avg: 112350, D Avg: 84585, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 596: HP: 836, STR: 2643, VIT: 805, SPD: 48, LUK: 1, Attack: 89171, Defense: 88633, Current HP: 836, A Avg: 112355, D Avg: 88633, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 595: HP: 1344, STR: 4010, VIT: 824, SPD: 48, LUK: 1, Attack: 89888, Defense: 85558, Current HP: 1344, A Avg: 112360, D Avg: 85558, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 594: HP: 970, STR: 5317, VIT: 368, SPD: 51, LUK: 1, Attack: 89895, Defense: 85596, Current HP: 970, A Avg: 112368, D Avg: 85596, [Magical(187)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 593: HP: 4921, STR: 1300, VIT: 2025, SPD: 48, LUK: 1, Attack: 89182, Defense: 85966, Current HP: 4921, A Avg: 112369, D Avg: 85966, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 680, STR: 1744, VIT: 176, SPD: 54, LUK: 1, Attack: 89911, Defense: 84520, Current HP: 680, A Avg: 112388, D Avg: 84520, [Basic(169)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 591: HP: 1240, STR: 3679, VIT: 151, SPD: 51, LUK: 1, Attack: 89921, Defense: 87979, Current HP: 1240, A Avg: 112401, D Avg: 87979, [Droid Hammer(177)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 590: HP: 4444, STR: 3396, VIT: 764, SPD: 48, LUK: 1, Attack: 89209, Defense: 84952, Current HP: 4444, A Avg: 112403, D Avg: 84952, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 589: HP: 1034, STR: 3677, VIT: 956, SPD: 48, LUK: 1, Attack: 89217, Defense: 88784, Current HP: 1034, A Avg: 112413, D Avg: 88784, [Zodiac(184)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 588: HP: 4642, STR: 1339, VIT: 1874, SPD: 51, LUK: 1, Attack: 89221, Defense: 85899, Current HP: 4642, A Avg: 112418, D Avg: 85899, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 587: HP: 5071, STR: 1347, VIT: 2027, SPD: 48, LUK: 1, Attack: 89229, Defense: 86267, Current HP: 5071, A Avg: 112428, D Avg: 86267, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 586: HP: 4664, STR: 1365, VIT: 1874, SPD: 48, LUK: 1, Attack: 89247, Defense: 85880, Current HP: 4664, A Avg: 112451, D Avg: 85880, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 585: HP: 4642, STR: 1365, VIT: 5480, SPD: 48, LUK: 1, Attack: 89247, Defense: 91150, Current HP: 4642, A Avg: 112451, D Avg: 91150, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 584: HP: 640, STR: 5177, VIT: 742, SPD: 51, LUK: 1, Attack: 89965, Defense: 88570, Current HP: 640, A Avg: 112456, D Avg: 88570, [Pulse Knife(165)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 583: HP: 1660, STR: 4087, VIT: 644, SPD: 54, LUK: 1, Attack: 89965, Defense: 87432, Current HP: 1660, A Avg: 112456, D Avg: 87432, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 582: HP: 640, STR: 4095, VIT: 545, SPD: 54, LUK: 1, Attack: 89973, Defense: 84681, Current HP: 640, A Avg: 112466, D Avg: 84681, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 581: HP: 5262, STR: 1384, VIT: 2173, SPD: 48, LUK: 1, Attack: 89266, Defense: 87791, Current HP: 5262, A Avg: 112475, D Avg: 87791, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 580: HP: 4897, STR: 1385, VIT: 2486, SPD: 48, LUK: 1, Attack: 89267, Defense: 87324, Current HP: 4897, A Avg: 112476, D Avg: 87324, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 579: HP: 5071, STR: 1401, VIT: 2106, SPD: 48, LUK: 1, Attack: 89283, Defense: 86970, Current HP: 5071, A Avg: 112496, D Avg: 86970, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 578: HP: 4983, STR: 1401, VIT: 2113, SPD: 51, LUK: 1, Attack: 89283, Defense: 86535, Current HP: 4983, A Avg: 112496, D Avg: 86535, [Wild Card(175)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 577: HP: 938, STR: 4258, VIT: 306, SPD: 51, LUK: 1, Attack: 90006, Defense: 88134, Current HP: 938, A Avg: 112507, D Avg: 88134, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 576: HP: 2875, STR: 1478, VIT: 2324, SPD: 48, LUK: 1, Attack: 89306, Defense: 86047, Current HP: 2875, A Avg: 112525, D Avg: 86047, [Stargazer(183)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 575: HP: 2875, STR: 1478, VIT: 2324, SPD: 48, LUK: 1, Attack: 89306, Defense: 86057, Current HP: 2875, A Avg: 112525, D Avg: 86057, [Stargazer(183)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 574: HP: 2750, STR: 1478, VIT: 2427, SPD: 48, LUK: 1, Attack: 89306, Defense: 86296, Current HP: 2750, A Avg: 112525, D Avg: 86296, [Stargazer(183)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 573: HP: 2750, STR: 1478, VIT: 2435, SPD: 48, LUK: 1, Attack: 89306, Defense: 86239, Current HP: 2750, A Avg: 112525, D Avg: 86239, [Stargazer(183)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 572: HP: 2750, STR: 1478, VIT: 2492, SPD: 48, LUK: 1, Attack: 89306, Defense: 86355, Current HP: 2750, A Avg: 112525, D Avg: 86355, [Stargazer(183)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 571: HP: 2750, STR: 1478, VIT: 2519, SPD: 48, LUK: 1, Attack: 89306, Defense: 86408, Current HP: 2750, A Avg: 112525, D Avg: 86408, [Stargazer(183)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 570: HP: 2875, STR: 1478, VIT: 2488, SPD: 48, LUK: 1, Attack: 89306, Defense: 86364, Current HP: 2875, A Avg: 112525, D Avg: 86364, [Stargazer(183)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 569: HP: 3091, STR: 1478, VIT: 2648, SPD: 48, LUK: 1, Attack: 89306, Defense: 86485, Current HP: 3091, A Avg: 112525, D Avg: 86485, [Stargazer(183)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 568: HP: 2944, STR: 1478, VIT: 2412, SPD: 48, LUK: 1, Attack: 89306, Defense: 86184, Current HP: 2944, A Avg: 112525, D Avg: 86184, [Stargazer(183)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 567: HP: 2990, STR: 1478, VIT: 2488, SPD: 48, LUK: 1, Attack: 89306, Defense: 86507, Current HP: 2990, A Avg: 112525, D Avg: 86507, [Stargazer(183)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 566: HP: 2838, STR: 1478, VIT: 2505, SPD: 48, LUK: 1, Attack: 89306, Defense: 86433, Current HP: 2838, A Avg: 112525, D Avg: 86433, [Stargazer(183)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 565: HP: 3456, STR: 1478, VIT: 2727, SPD: 48, LUK: 1, Attack: 89306, Defense: 87289, Current HP: 3456, A Avg: 112525, D Avg: 87289, [Stargazer(183)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 564: HP: 3304, STR: 1478, VIT: 2492, SPD: 48, LUK: 1, Attack: 89306, Defense: 86420, Current HP: 3304, A Avg: 112525, D Avg: 86420, [Stargazer(183)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 563: HP: 2875, STR: 1478, VIT: 3242, SPD: 48, LUK: 1, Attack: 89306, Defense: 90030, Current HP: 2875, A Avg: 112525, D Avg: 90030, [Stargazer(183)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 562: HP: 4807, STR: 1478, VIT: 2413, SPD: 48, LUK: 1, Attack: 89306, Defense: 88330, Current HP: 4807, A Avg: 112525, D Avg: 88330, [Stargazer(183)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 561: HP: 3684, STR: 1478, VIT: 2828, SPD: 48, LUK: 1, Attack: 89306, Defense: 87562, Current HP: 3684, A Avg: 112525, D Avg: 87562, [Stargazer(183)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 560: HP: 3369, STR: 1478, VIT: 2727, SPD: 48, LUK: 1, Attack: 89306, Defense: 88202, Current HP: 3369, A Avg: 112525, D Avg: 88202, [Stargazer(183)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 559: HP: 2970, STR: 1478, VIT: 3196, SPD: 48, LUK: 1, Attack: 89306, Defense: 88164, Current HP: 2970, A Avg: 112525, D Avg: 88164, [Stargazer(183)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 558: HP: 2882, STR: 1478, VIT: 3260, SPD: 48, LUK: 1, Attack: 89306, Defense: 90100, Current HP: 2882, A Avg: 112525, D Avg: 90100, [Stargazer(183)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 557: HP: 2750, STR: 1478, VIT: 2324, SPD: 48, LUK: 1, Attack: 89306, Defense: 89113, Current HP: 2750, A Avg: 112525, D Avg: 89113, [Stargazer(183)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 556: HP: 2750, STR: 1478, VIT: 3832, SPD: 48, LUK: 1, Attack: 89306, Defense: 93610, Current HP: 2750, A Avg: 112525, D Avg: 93610, [Stargazer(183)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 555: HP: 3300, STR: 1478, VIT: 4641, SPD: 48, LUK: 1, Attack: 89306, Defense: 91429, Current HP: 3300, A Avg: 112525, D Avg: 91429, [Stargazer(183)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 554: HP: 3080, STR: 1478, VIT: 2953, SPD: 51, LUK: 1, Attack: 89306, Defense: 88831, Current HP: 3080, A Avg: 112525, D Avg: 88831, [Stargazer(183)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 553: HP: 3779, STR: 1478, VIT: 3018, SPD: 48, LUK: 1, Attack: 89306, Defense: 89234, Current HP: 3779, A Avg: 112525, D Avg: 89234, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 552: HP: 3335, STR: 1478, VIT: 3145, SPD: 48, LUK: 1, Attack: 89306, Defense: 90180, Current HP: 3335, A Avg: 112525, D Avg: 90180, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 551: HP: 2875, STR: 1478, VIT: 3229, SPD: 48, LUK: 1, Attack: 89306, Defense: 90277, Current HP: 2875, A Avg: 112525, D Avg: 90277, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 550: HP: 4813, STR: 1431, VIT: 1874, SPD: 48, LUK: 1, Attack: 89313, Defense: 86374, Current HP: 4813, A Avg: 112534, D Avg: 86374, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 549: HP: 5071, STR: 1433, VIT: 2565, SPD: 48, LUK: 1, Attack: 89315, Defense: 89366, Current HP: 5071, A Avg: 112536, D Avg: 89366, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
