Rank 1000: HP: 1127, STR: 180, VIT: 293, SPD: 64, LUK: 1, Attack: 88347, Defense: 84026, Current HP: 1127, A Avg: 111317, D Avg: 84026, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 650: HP: 6270, STR: 1716, VIT: 2489, SPD: 64, LUK: 1, Attack: 89598, Defense: 86417, Current HP: 6270, A Avg: 112893, D Avg: 86417, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 649: HP: 7205, STR: 1716, VIT: 2815, SPD: 64, LUK: 1, Attack: 89598, Defense: 87377, Current HP: 7205, A Avg: 112893, D Avg: 87377, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 648: HP: 6912, STR: 1716, VIT: 2475, SPD: 64, LUK: 1, Attack: 89598, Defense: 86403, Current HP: 6912, A Avg: 112893, D Avg: 86403, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 647: HP: 6463, STR: 1716, VIT: 3382, SPD: 64, LUK: 1, Attack: 89598, Defense: 90170, Current HP: 6463, A Avg: 112893, D Avg: 90170, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 646: HP: 8569, STR: 1716, VIT: 2370, SPD: 64, LUK: 1, Attack: 89598, Defense: 88287, Current HP: 8569, A Avg: 112893, D Avg: 88287, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 645: HP: 7456, STR: 1716, VIT: 2943, SPD: 64, LUK: 1, Attack: 89598, Defense: 87677, Current HP: 7456, A Avg: 112893, D Avg: 87677, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 644: HP: 7072, STR: 1716, VIT: 2815, SPD: 64, LUK: 1, Attack: 89598, Defense: 88290, Current HP: 7072, A Avg: 112893, D Avg: 88290, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 643: HP: 6402, STR: 1716, VIT: 3423, SPD: 64, LUK: 1, Attack: 89598, Defense: 88391, Current HP: 6402, A Avg: 112893, D Avg: 88391, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 642: HP: 6314, STR: 1716, VIT: 3478, SPD: 64, LUK: 1, Attack: 89598, Defense: 90318, Current HP: 6314, A Avg: 112893, D Avg: 90318, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 641: HP: 7808, STR: 1716, VIT: 3195, SPD: 64, LUK: 1, Attack: 89598, Defense: 90620, Current HP: 7808, A Avg: 112893, D Avg: 90620, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 640: HP: 6182, STR: 1716, VIT: 2282, SPD: 64, LUK: 1, Attack: 89598, Defense: 89071, Current HP: 6182, A Avg: 112893, D Avg: 89071, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 639: HP: 6182, STR: 1716, VIT: 4310, SPD: 64, LUK: 1, Attack: 89598, Defense: 94088, Current HP: 6182, A Avg: 112893, D Avg: 94088, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 638: HP: 6732, STR: 1716, VIT: 5273, SPD: 64, LUK: 1, Attack: 89598, Defense: 92061, Current HP: 6732, A Avg: 112893, D Avg: 92061, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 6512, STR: 1716, VIT: 3119, SPD: 68, LUK: 1, Attack: 89598, Defense: 88997, Current HP: 6512, A Avg: 112893, D Avg: 88997, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 7475, STR: 1716, VIT: 3137, SPD: 64, LUK: 1, Attack: 89598, Defense: 89353, Current HP: 7475, A Avg: 112893, D Avg: 89353, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 6923, STR: 1716, VIT: 3208, SPD: 64, LUK: 1, Attack: 89598, Defense: 90243, Current HP: 6923, A Avg: 112893, D Avg: 90243, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 634: HP: 6463, STR: 1716, VIT: 3499, SPD: 64, LUK: 1, Attack: 89598, Defense: 90547, Current HP: 6463, A Avg: 112893, D Avg: 90547, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 633: HP: 1484, STR: 5362, VIT: 379, SPD: 68, LUK: 1, Attack: 90328, Defense: 88207, Current HP: 1484, A Avg: 112910, D Avg: 88207, [Red Shark(134)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 632: HP: 6527, STR: 1732, VIT: 2700, SPD: 64, LUK: 1, Attack: 89614, Defense: 86641, Current HP: 6527, A Avg: 112913, D Avg: 86641, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 631: HP: 1870, STR: 5852, VIT: 1188, SPD: 68, LUK: 1, Attack: 90352, Defense: 86416, Current HP: 1870, A Avg: 112940, D Avg: 86416, [Divine Dragon Sword(181)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 840, STR: 5783, VIT: 168, SPD: 72, LUK: 1, Attack: 90361, Defense: 84304, Current HP: 840, A Avg: 112951, D Avg: 84304, [Magical(187)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 629: HP: 2640, STR: 4033, VIT: 649, SPD: 72, LUK: 1, Attack: 90379, Defense: 87437, Current HP: 2640, A Avg: 112973, D Avg: 87437, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 628: HP: 6182, STR: 1787, VIT: 2498, SPD: 68, LUK: 1, Attack: 89669, Defense: 86523, Current HP: 6182, A Avg: 112982, D Avg: 86523, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 627: HP: 6721, STR: 1795, VIT: 2702, SPD: 64, LUK: 1, Attack: 89677, Defense: 86942, Current HP: 6721, A Avg: 112993, D Avg: 86942, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 626: HP: 2074, STR: 3803, VIT: 1726, SPD: 64, LUK: 1, Attack: 89681, Defense: 86460, Current HP: 2074, A Avg: 112998, D Avg: 86460, [Blue Sword(180)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 625: HP: 1840, STR: 3877, VIT: 698, SPD: 72, LUK: 1, Attack: 90405, Defense: 87486, Current HP: 1840, A Avg: 113006, D Avg: 87486, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 860, STR: 4538, VIT: 773, SPD: 68, LUK: 1, Attack: 90416, Defense: 84636, Current HP: 860, A Avg: 113020, D Avg: 84636, [Blue Sword(180)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 6204, STR: 1824, VIT: 2498, SPD: 64, LUK: 1, Attack: 89706, Defense: 86504, Current HP: 6204, A Avg: 113029, D Avg: 86504, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 622: HP: 6182, STR: 1824, VIT: 7352, SPD: 64, LUK: 1, Attack: 89706, Defense: 93022, Current HP: 6182, A Avg: 113029, D Avg: 93022, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 621: HP: 3565, STR: 1894, VIT: 3000, SPD: 64, LUK: 1, Attack: 89722, Defense: 86723, Current HP: 3565, A Avg: 113049, D Avg: 86723, [Stargazer(183)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 620: HP: 3565, STR: 1894, VIT: 3000, SPD: 64, LUK: 1, Attack: 89722, Defense: 86733, Current HP: 3565, A Avg: 113049, D Avg: 86733, [Stargazer(183)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 619: HP: 3410, STR: 1894, VIT: 3129, SPD: 64, LUK: 1, Attack: 89722, Defense: 86998, Current HP: 3410, A Avg: 113049, D Avg: 86998, [Stargazer(183)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 618: HP: 3410, STR: 1894, VIT: 3137, SPD: 64, LUK: 1, Attack: 89722, Defense: 86941, Current HP: 3410, A Avg: 113049, D Avg: 86941, [Stargazer(183)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 617: HP: 3410, STR: 1894, VIT: 3221, SPD: 64, LUK: 1, Attack: 89722, Defense: 87084, Current HP: 3410, A Avg: 113049, D Avg: 87084, [Stargazer(183)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 616: HP: 3410, STR: 1894, VIT: 3248, SPD: 64, LUK: 1, Attack: 89722, Defense: 87137, Current HP: 3410, A Avg: 113049, D Avg: 87137, [Stargazer(183)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 615: HP: 3565, STR: 1894, VIT: 3216, SPD: 64, LUK: 1, Attack: 89722, Defense: 87092, Current HP: 3565, A Avg: 113049, D Avg: 87092, [Stargazer(183)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 614: HP: 3861, STR: 1894, VIT: 3431, SPD: 64, LUK: 1, Attack: 89722, Defense: 87268, Current HP: 3861, A Avg: 113049, D Avg: 87268, [Stargazer(183)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 613: HP: 3634, STR: 1894, VIT: 3114, SPD: 64, LUK: 1, Attack: 89722, Defense: 86886, Current HP: 3634, A Avg: 113049, D Avg: 86886, [Stargazer(183)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 612: HP: 3680, STR: 1894, VIT: 3216, SPD: 64, LUK: 1, Attack: 89722, Defense: 87235, Current HP: 3680, A Avg: 113049, D Avg: 87235, [Stargazer(183)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 611: HP: 3498, STR: 1894, VIT: 3234, SPD: 64, LUK: 1, Attack: 89722, Defense: 87162, Current HP: 3498, A Avg: 113049, D Avg: 87162, [Stargazer(183)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 610: HP: 4307, STR: 1894, VIT: 3533, SPD: 64, LUK: 1, Attack: 89722, Defense: 88095, Current HP: 4307, A Avg: 113049, D Avg: 88095, [Stargazer(183)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 609: HP: 4140, STR: 1894, VIT: 3221, SPD: 64, LUK: 1, Attack: 89722, Defense: 87149, Current HP: 4140, A Avg: 113049, D Avg: 87149, [Stargazer(183)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 608: HP: 3565, STR: 1894, VIT: 4100, SPD: 64, LUK: 1, Attack: 89722, Defense: 90888, Current HP: 3565, A Avg: 113049, D Avg: 90888, [Stargazer(183)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 607: HP: 5797, STR: 1894, VIT: 3115, SPD: 64, LUK: 1, Attack: 89722, Defense: 89032, Current HP: 5797, A Avg: 113049, D Avg: 89032, [Stargazer(183)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 606: HP: 4558, STR: 1894, VIT: 3660, SPD: 64, LUK: 1, Attack: 89722, Defense: 88394, Current HP: 4558, A Avg: 113049, D Avg: 88394, [Stargazer(183)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 605: HP: 4174, STR: 1894, VIT: 3533, SPD: 64, LUK: 1, Attack: 89722, Defense: 89008, Current HP: 4174, A Avg: 113049, D Avg: 89008, [Stargazer(183)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 604: HP: 3630, STR: 1894, VIT: 4168, SPD: 64, LUK: 1, Attack: 89722, Defense: 89136, Current HP: 3630, A Avg: 113049, D Avg: 89136, [Stargazer(183)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 603: HP: 3542, STR: 1894, VIT: 4196, SPD: 64, LUK: 1, Attack: 89722, Defense: 91036, Current HP: 3542, A Avg: 113049, D Avg: 91036, [Stargazer(183)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 602: HP: 3410, STR: 1894, VIT: 3000, SPD: 64, LUK: 1, Attack: 89722, Defense: 89789, Current HP: 3410, A Avg: 113049, D Avg: 89789, [Stargazer(183)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 601: HP: 3410, STR: 1894, VIT: 5028, SPD: 64, LUK: 1, Attack: 89722, Defense: 94806, Current HP: 3410, A Avg: 113049, D Avg: 94806, [Stargazer(183)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 600: HP: 3960, STR: 1894, VIT: 6018, SPD: 64, LUK: 1, Attack: 89722, Defense: 92806, Current HP: 3960, A Avg: 113049, D Avg: 92806, [Stargazer(183)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 599: HP: 3740, STR: 1894, VIT: 3837, SPD: 68, LUK: 1, Attack: 89722, Defense: 89715, Current HP: 3740, A Avg: 113049, D Avg: 89715, [Stargazer(183)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 4703, STR: 1894, VIT: 3882, SPD: 64, LUK: 1, Attack: 89722, Defense: 90098, Current HP: 4703, A Avg: 113049, D Avg: 90098, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 4025, STR: 1894, VIT: 3925, SPD: 64, LUK: 1, Attack: 89722, Defense: 90960, Current HP: 4025, A Avg: 113049, D Avg: 90960, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 596: HP: 3565, STR: 1894, VIT: 4217, SPD: 64, LUK: 1, Attack: 89722, Defense: 91265, Current HP: 3565, A Avg: 113049, D Avg: 91265, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 595: HP: 7010, STR: 1848, VIT: 2901, SPD: 64, LUK: 1, Attack: 89730, Defense: 88519, Current HP: 7010, A Avg: 113059, D Avg: 88519, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 594: HP: 6525, STR: 1849, VIT: 3269, SPD: 64, LUK: 1, Attack: 89731, Defense: 88107, Current HP: 6525, A Avg: 113061, D Avg: 88107, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 593: HP: 3755, STR: 1910, VIT: 3445, SPD: 64, LUK: 1, Attack: 89738, Defense: 87386, Current HP: 3755, A Avg: 113069, D Avg: 87386, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 6721, STR: 1865, VIT: 2808, SPD: 64, LUK: 1, Attack: 89747, Defense: 87672, Current HP: 6721, A Avg: 113081, D Avg: 87672, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 591: HP: 6633, STR: 1865, VIT: 2815, SPD: 68, LUK: 1, Attack: 89747, Defense: 87237, Current HP: 6633, A Avg: 113081, D Avg: 87237, [Wild Card(175)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 590: HP: 1270, STR: 5541, VIT: 453, SPD: 68, LUK: 1, Attack: 90470, Defense: 85681, Current HP: 1270, A Avg: 113087, D Avg: 85681, [Jack Knife(185)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 589: HP: 5764, STR: 3940, VIT: 920, SPD: 64, LUK: 1, Attack: 89753, Defense: 85108, Current HP: 5764, A Avg: 113088, D Avg: 85108, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 588: HP: 1250, STR: 5754, VIT: 401, SPD: 68, LUK: 1, Attack: 90488, Defense: 88229, Current HP: 1250, A Avg: 113110, D Avg: 88229, [Irruption(154)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 587: HP: 880, STR: 4611, VIT: 1147, SPD: 68, LUK: 1, Attack: 90489, Defense: 85738, Current HP: 880, A Avg: 113111, D Avg: 85738, [Blue Sword(180)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 586: HP: 1270, STR: 4611, VIT: 1213, SPD: 68, LUK: 1, Attack: 90489, Defense: 88131, Current HP: 1270, A Avg: 113111, D Avg: 88131, [Blue Sword(180)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 585: HP: 5397, STR: 4679, VIT: 603, SPD: 68, LUK: 1, Attack: 90492, Defense: 84326, Current HP: 5397, A Avg: 113115, D Avg: 84326, [Spear of Regression(182)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 584: HP: 5397, STR: 4679, VIT: 603, SPD: 68, LUK: 1, Attack: 90492, Defense: 84336, Current HP: 5397, A Avg: 113115, D Avg: 84336, [Spear of Regression(182)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 583: HP: 5140, STR: 4679, VIT: 648, SPD: 68, LUK: 1, Attack: 90492, Defense: 84517, Current HP: 5140, A Avg: 113115, D Avg: 84517, [Spear of Regression(182)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 582: HP: 5140, STR: 4679, VIT: 653, SPD: 68, LUK: 1, Attack: 90492, Defense: 84457, Current HP: 5140, A Avg: 113115, D Avg: 84457, [Spear of Regression(182)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 581: HP: 5140, STR: 4679, VIT: 709, SPD: 68, LUK: 1, Attack: 90492, Defense: 84572, Current HP: 5140, A Avg: 113115, D Avg: 84572, [Spear of Regression(182)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 580: HP: 5140, STR: 4679, VIT: 727, SPD: 68, LUK: 1, Attack: 90492, Defense: 84616, Current HP: 5140, A Avg: 113115, D Avg: 84616, [Spear of Regression(182)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 579: HP: 5397, STR: 4679, VIT: 744, SPD: 68, LUK: 1, Attack: 90492, Defense: 84620, Current HP: 5397, A Avg: 113115, D Avg: 84620, [Spear of Regression(182)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 578: HP: 5550, STR: 4679, VIT: 849, SPD: 68, LUK: 1, Attack: 90492, Defense: 84686, Current HP: 5550, A Avg: 113115, D Avg: 84686, [Spear of Regression(182)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 577: HP: 5460, STR: 4679, VIT: 678, SPD: 68, LUK: 1, Attack: 90492, Defense: 84450, Current HP: 5460, A Avg: 113115, D Avg: 84450, [Spear of Regression(182)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 576: HP: 5502, STR: 4679, VIT: 744, SPD: 68, LUK: 1, Attack: 90492, Defense: 84763, Current HP: 5502, A Avg: 113115, D Avg: 84763, [Spear of Regression(182)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 575: HP: 5220, STR: 4679, VIT: 718, SPD: 68, LUK: 1, Attack: 90492, Defense: 84646, Current HP: 5220, A Avg: 113115, D Avg: 84646, [Spear of Regression(182)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 574: HP: 6075, STR: 4679, VIT: 952, SPD: 68, LUK: 1, Attack: 90492, Defense: 85514, Current HP: 6075, A Avg: 113115, D Avg: 85514, [Spear of Regression(182)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 573: HP: 5804, STR: 4679, VIT: 709, SPD: 68, LUK: 1, Attack: 90492, Defense: 84637, Current HP: 5804, A Avg: 113115, D Avg: 84637, [Spear of Regression(182)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 572: HP: 5397, STR: 4679, VIT: 1322, SPD: 68, LUK: 1, Attack: 90492, Defense: 88110, Current HP: 5397, A Avg: 113115, D Avg: 88110, [Spear of Regression(182)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 571: HP: 7310, STR: 4679, VIT: 639, SPD: 68, LUK: 1, Attack: 90492, Defense: 86556, Current HP: 7310, A Avg: 113115, D Avg: 86556, [Spear of Regression(182)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 570: HP: 6304, STR: 4679, VIT: 1035, SPD: 68, LUK: 1, Attack: 90492, Defense: 85769, Current HP: 6304, A Avg: 113115, D Avg: 85769, [Spear of Regression(182)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 569: HP: 5953, STR: 4679, VIT: 952, SPD: 68, LUK: 1, Attack: 90492, Defense: 86427, Current HP: 5953, A Avg: 113115, D Avg: 86427, [Spear of Regression(182)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 568: HP: 5340, STR: 4679, VIT: 1341, SPD: 68, LUK: 1, Attack: 90492, Defense: 86309, Current HP: 5340, A Avg: 113115, D Avg: 86309, [Spear of Regression(182)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 567: HP: 5260, STR: 4679, VIT: 1385, SPD: 68, LUK: 1, Attack: 90492, Defense: 88225, Current HP: 5260, A Avg: 113115, D Avg: 88225, [Spear of Regression(182)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 566: HP: 6625, STR: 4679, VIT: 1200, SPD: 68, LUK: 1, Attack: 90492, Defense: 88625, Current HP: 6625, A Avg: 113115, D Avg: 88625, [Spear of Regression(182)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 565: HP: 5140, STR: 4679, VIT: 603, SPD: 68, LUK: 1, Attack: 90492, Defense: 87392, Current HP: 5140, A Avg: 113115, D Avg: 87392, [Spear of Regression(182)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 564: HP: 5640, STR: 4679, VIT: 2574, SPD: 68, LUK: 1, Attack: 90492, Defense: 89362, Current HP: 5640, A Avg: 113115, D Avg: 89362, [Spear of Regression(182)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 563: HP: 5440, STR: 4679, VIT: 1150, SPD: 72, LUK: 1, Attack: 90492, Defense: 87028, Current HP: 5440, A Avg: 113115, D Avg: 87028, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 562: HP: 6316, STR: 4679, VIT: 1150, SPD: 68, LUK: 1, Attack: 90492, Defense: 87366, Current HP: 6316, A Avg: 113115, D Avg: 87366, [Spear of Regression(182)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 561: HP: 5817, STR: 4679, VIT: 1208, SPD: 68, LUK: 1, Attack: 90492, Defense: 88243, Current HP: 5817, A Avg: 113115, D Avg: 88243, [Spear of Regression(182)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 560: HP: 5397, STR: 4679, VIT: 1399, SPD: 68, LUK: 1, Attack: 90492, Defense: 88447, Current HP: 5397, A Avg: 113115, D Avg: 88447, [Spear of Regression(182)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 559: HP: 1551, STR: 1620, VIT: 730, SPD: 64, LUK: 1, Attack: 89787, Defense: 85958, Current HP: 1551, A Avg: 113131, D Avg: 85958, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 558: HP: 6397, STR: 1907, VIT: 2498, SPD: 64, LUK: 1, Attack: 89789, Defense: 86998, Current HP: 6397, A Avg: 113134, D Avg: 86998, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 557: HP: 3410, STR: 1964, VIT: 3216, SPD: 68, LUK: 1, Attack: 89792, Defense: 87241, Current HP: 3410, A Avg: 113137, D Avg: 87241, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 556: HP: 1507, STR: 3915, VIT: 1502, SPD: 64, LUK: 1, Attack: 89793, Defense: 86730, Current HP: 1507, A Avg: 113139, D Avg: 86730, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 555: HP: 2112, STR: 3916, VIT: 1065, SPD: 68, LUK: 1, Attack: 89794, Defense: 87853, Current HP: 2112, A Avg: 113140, D Avg: 87853, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 554: HP: 6721, STR: 1913, VIT: 3375, SPD: 64, LUK: 1, Attack: 89795, Defense: 90176, Current HP: 6721, A Avg: 113141, D Avg: 90176, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
