Rank 1000: HP: 1216, STR: 564177, VIT: 363, SPD: 80, LUK: 1, Attack: 651838, Defense: 84167, Current HP: 1216, A Avg: 1733889, D Avg: 84167, [Neural Edge(190)[630, 630, 630], Iron Shield(204)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 642: HP: 1558, STR: 786046, VIT: 1604, SPD: 80, LUK: 1, Attack: 871586, Defense: 86598, Current HP: 1558, A Avg: 1769319, D Avg: 86598, [Zodiac(184)[630, 630, 630], Metalization(228)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 641: HP: 2061, STR: 779410, VIT: 771, SPD: 80, LUK: 1, Attack: 871596, Defense: 87689, Current HP: 2061, A Avg: 1769339, D Avg: 87689, [Big Bang(171)[630, 630, 630], White Hole(230)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 640: HP: 1160, STR: 844704, VIT: 1542, SPD: 80, LUK: 1, Attack: 931232, Defense: 88330, Current HP: 1160, A Avg: 1769340, D Avg: 88330, [Moon Knuckle(153)[630, 630, 630], Energy Shield(227)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 639: HP: 2064, STR: 785794, VIT: 1224, SPD: 80, LUK: 1, Attack: 871672, Defense: 85958, Current HP: 2064, A Avg: 1769494, D Avg: 85958, [Blue Sword(180)[630, 630, 630], Slafield(232)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 638: HP: 2422, STR: 578250, VIT: 1211, SPD: 95, LUK: 1, Attack: 665301, Defense: 86439, Current HP: 2422, A Avg: 1769700, D Avg: 86439, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 637: HP: 3249, STR: 786613, VIT: 1350, SPD: 85, LUK: 1, Attack: 871947, Defense: 88138, Current HP: 3249, A Avg: 1770052, D Avg: 88138, [Impulse(166)[630, 630, 630], C Magnum(239)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 636: HP: 5070, STR: 784160, VIT: 2873, SPD: 80, LUK: 1, Attack: 871988, Defense: 90298, Current HP: 5070, A Avg: 1770135, D Avg: 90298, [Stargazer(183)[630, 630, 630], Cloud Shield(241)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 635: HP: 2204, STR: 847926, VIT: 126, SPD: 85, LUK: 1, Attack: 932049, Defense: 86914, Current HP: 2204, A Avg: 1770893, D Avg: 86914, [Pinpoint(112)[630, 630, 630], C Magnum(239)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 634: HP: 1178, STR: 787046, VIT: 878, SPD: 85, LUK: 1, Attack: 872586, Defense: 85014, Current HP: 1178, A Avg: 1771349, D Avg: 85014, [Zodiac(184)[630, 630, 630], Magnum(237)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 633: HP: 2403, STR: 581347, VIT: 1208, SPD: 95, LUK: 1, Attack: 666172, Defense: 89036, Current HP: 2403, A Avg: 1772017, D Avg: 89036, [Kraken(145)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 632: HP: 1178, STR: 787672, VIT: 878, SPD: 85, LUK: 1, Attack: 873212, Defense: 85222, Current HP: 1178, A Avg: 1772620, D Avg: 85222, [Zodiac(184)[630, 630, 630], V Magnum(238)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 631: HP: 2646, STR: 581506, VIT: 1438, SPD: 95, LUK: 1, Attack: 666549, Defense: 89266, Current HP: 2646, A Avg: 1773020, D Avg: 89266, [White Snake(160)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 630: HP: 1235, STR: 579849, VIT: 494, SPD: 80, LUK: 1, Attack: 667510, Defense: 84500, Current HP: 1235, A Avg: 1775576, D Avg: 84500, [Neural Edge(190)[630, 630, 630], Wings of Beast(210)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 629: HP: 1216, STR: 579849, VIT: 4249, SPD: 80, LUK: 1, Attack: 667510, Defense: 89919, Current HP: 1216, A Avg: 1775576, D Avg: 89919, [Neural Edge(190)[630, 630, 630], Shield of Thousand(246)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 628: HP: 1440, STR: 580067, VIT: 494, SPD: 80, LUK: 1, Attack: 667728, Defense: 84994, Current HP: 1440, A Avg: 1776156, D Avg: 84994, [Neural Edge(190)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 627: HP: 2299, STR: 789532, VIT: 878, SPD: 85, LUK: 1, Attack: 875072, Defense: 87666, Current HP: 2299, A Avg: 1776396, D Avg: 87666, [Zodiac(184)[630, 630, 630], C Magnum(239)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 626: HP: 1786, STR: 580219, VIT: 1825, SPD: 80, LUK: 1, Attack: 667880, Defense: 89393, Current HP: 1786, A Avg: 1776560, D Avg: 89393, [Neural Edge(190)[630, 630, 630], Storm Wall(242)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 625: HP: 1235, STR: 580504, VIT: 416, SPD: 80, LUK: 1, Attack: 668165, Defense: 84279, Current HP: 1235, A Avg: 1777318, D Avg: 84279, [Neural Edge(190)[630, 630, 630], Small Sword(218)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 624: HP: 1738, STR: 580866, VIT: 494, SPD: 80, LUK: 1, Attack: 668527, Defense: 84383, Current HP: 1738, A Avg: 1778281, D Avg: 84383, [Neural Edge(190)[630, 630, 630], Small Lion(219)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 623: HP: 1552, STR: 580992, VIT: 502, SPD: 80, LUK: 1, Attack: 668653, Defense: 84508, Current HP: 1552, A Avg: 1778616, D Avg: 84508, [Neural Edge(190)[630, 630, 630], Small Dragon Sword(224)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 622: HP: 1216, STR: 582572, VIT: 329, SPD: 80, LUK: 1, Attack: 670233, Defense: 84517, Current HP: 1216, A Avg: 1782819, D Avg: 84517, [Neural Edge(190)[630, 630, 630], Dragon Sword(225)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 621: HP: 1719, STR: 583697, VIT: 662, SPD: 80, LUK: 1, Attack: 671358, Defense: 85890, Current HP: 1719, A Avg: 1785812, D Avg: 85890, [Neural Edge(190)[630, 630, 630], Wave Motion Sword(226)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 620: HP: 1558, STR: 798002, VIT: 1668, SPD: 80, LUK: 1, Attack: 881878, Defense: 89236, Current HP: 1558, A Avg: 1790212, D Avg: 89236, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 619: HP: 1558, STR: 798234, VIT: 1668, SPD: 80, LUK: 1, Attack: 882383, Defense: 89236, Current HP: 1558, A Avg: 1791237, D Avg: 89236, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 618: HP: 1463, STR: 584019, VIT: 190, SPD: 80, LUK: 1, Attack: 673928, Defense: 88018, Current HP: 1463, A Avg: 1792648, D Avg: 88018, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 617: HP: 1368, STR: 584019, VIT: 174, SPD: 80, LUK: 1, Attack: 673928, Defense: 88002, Current HP: 1368, A Avg: 1792648, D Avg: 88002, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 616: HP: 1463, STR: 584019, VIT: 347, SPD: 80, LUK: 1, Attack: 673928, Defense: 88175, Current HP: 1463, A Avg: 1792648, D Avg: 88175, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Mobius Ring(316)[68, 803, 807]]
Rank 615: HP: 1463, STR: 584019, VIT: 190, SPD: 80, LUK: 1, Attack: 673928, Defense: 88018, Current HP: 1463, A Avg: 1792648, D Avg: 88018, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 614: HP: 1368, STR: 584167, VIT: 238, SPD: 80, LUK: 1, Attack: 674076, Defense: 88066, Current HP: 1368, A Avg: 1793042, D Avg: 88066, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 66], Oculus Ring(315)[67, 803, 807]]
Rank 613: HP: 1368, STR: 584167, VIT: 238, SPD: 80, LUK: 1, Attack: 674076, Defense: 88066, Current HP: 1368, A Avg: 1793042, D Avg: 88066, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Oculus Ring(315)[68, 803, 807]]
Rank 612: HP: 1596, STR: 584489, VIT: 393, SPD: 80, LUK: 1, Attack: 674398, Defense: 88221, Current HP: 1596, A Avg: 1793898, D Avg: 88221, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 611: HP: 1216, STR: 586934, VIT: 329, SPD: 80, LUK: 1, Attack: 674595, Defense: 88157, Current HP: 1216, A Avg: 1794422, D Avg: 88157, [Neural Edge(190)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Seal of the High King(319)[68, 803, 807]]
Rank 610: HP: 1558, STR: 800724, VIT: 1748, SPD: 80, LUK: 1, Attack: 884600, Defense: 89316, Current HP: 1558, A Avg: 1795737, D Avg: 89316, [Tornado(111)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 609: HP: 2348, STR: 799314, VIT: 1129, SPD: 80, LUK: 1, Attack: 884958, Defense: 85629, Current HP: 2348, A Avg: 1796464, D Avg: 85629, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 608: HP: 1558, STR: 800924, VIT: 1748, SPD: 80, LUK: 1, Attack: 885073, Defense: 89316, Current HP: 1558, A Avg: 1796698, D Avg: 89316, [Giant Tornado(114)[630, 630, 630], Storm Wall(242)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 607: HP: 1102, STR: 800376, VIT: 1388, SPD: 80, LUK: 1, Attack: 885164, Defense: 85394, Current HP: 1102, A Avg: 1796882, D Avg: 85394, [Pulse Knife(165)[630, 630, 630], Wings of Beast(210)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 606: HP: 1083, STR: 800376, VIT: 5144, SPD: 80, LUK: 1, Attack: 885164, Defense: 90814, Current HP: 1083, A Avg: 1796882, D Avg: 90814, [Pulse Knife(165)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 605: HP: 2299, STR: 585758, VIT: 942, SPD: 95, LUK: 1, Attack: 675667, Defense: 88770, Current HP: 2299, A Avg: 1797274, D Avg: 88770, [Spectral Sword Shigure(172)[630, 630, 630], Black Sword Breath(252)[630, 630, 67], Black Box(323)[68, 803, 807]]
Rank 604: HP: 1307, STR: 800629, VIT: 1388, SPD: 80, LUK: 1, Attack: 885417, Defense: 85888, Current HP: 1307, A Avg: 1797396, D Avg: 85888, [Pulse Knife(165)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 603: HP: 1653, STR: 800806, VIT: 2720, SPD: 80, LUK: 1, Attack: 885594, Defense: 90288, Current HP: 1653, A Avg: 1797755, D Avg: 90288, [Pulse Knife(165)[630, 630, 630], Storm Wall(242)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 602: HP: 2147, STR: 800462, VIT: 1515, SPD: 80, LUK: 1, Attack: 885796, Defense: 85521, Current HP: 2147, A Avg: 1798165, D Avg: 85521, [Impulse(166)[630, 630, 630], Wings of Beast(210)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 601: HP: 2128, STR: 800462, VIT: 5270, SPD: 80, LUK: 1, Attack: 885796, Defense: 90940, Current HP: 2128, A Avg: 1798165, D Avg: 90940, [Impulse(166)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 600: HP: 1102, STR: 801137, VIT: 1310, SPD: 80, LUK: 1, Attack: 885925, Defense: 85173, Current HP: 1102, A Avg: 1798427, D Avg: 85173, [Pulse Knife(165)[630, 630, 630], Small Sword(218)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 599: HP: 2352, STR: 800715, VIT: 1515, SPD: 80, LUK: 1, Attack: 886049, Defense: 86015, Current HP: 2352, A Avg: 1798679, D Avg: 86015, [Impulse(166)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 598: HP: 2698, STR: 800892, VIT: 2846, SPD: 80, LUK: 1, Attack: 886226, Defense: 90414, Current HP: 2698, A Avg: 1799038, D Avg: 90414, [Impulse(166)[630, 630, 630], Storm Wall(242)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 597: HP: 1605, STR: 801558, VIT: 1388, SPD: 80, LUK: 1, Attack: 886346, Defense: 85277, Current HP: 1605, A Avg: 1799282, D Avg: 85277, [Pulse Knife(165)[630, 630, 630], Small Lion(219)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 596: HP: 1419, STR: 801704, VIT: 1396, SPD: 80, LUK: 1, Attack: 886492, Defense: 85402, Current HP: 1419, A Avg: 1799578, D Avg: 85402, [Pulse Knife(165)[630, 630, 630], Small Dragon Sword(224)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 595: HP: 2147, STR: 801223, VIT: 1436, SPD: 80, LUK: 1, Attack: 886557, Defense: 85299, Current HP: 2147, A Avg: 1799710, D Avg: 85299, [Impulse(166)[630, 630, 630], Small Sword(218)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 594: HP: 2650, STR: 801644, VIT: 1515, SPD: 80, LUK: 1, Attack: 886978, Defense: 85404, Current HP: 2650, A Avg: 1800565, D Avg: 85404, [Impulse(166)[630, 630, 630], Small Lion(219)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 593: HP: 2464, STR: 801790, VIT: 1523, SPD: 80, LUK: 1, Attack: 887124, Defense: 85529, Current HP: 2464, A Avg: 1800861, D Avg: 85529, [Impulse(166)[630, 630, 630], Small Dragon Sword(224)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 592: HP: 2348, STR: 801852, VIT: 1209, SPD: 80, LUK: 1, Attack: 887496, Defense: 85709, Current HP: 2348, A Avg: 1801616, D Avg: 85709, [Gladius(162)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 591: HP: 1083, STR: 803541, VIT: 1224, SPD: 80, LUK: 1, Attack: 888329, Defense: 85412, Current HP: 1083, A Avg: 1803307, D Avg: 85412, [Pulse Knife(165)[630, 630, 630], Dragon Sword(225)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 590: HP: 1102, STR: 865128, VIT: 291, SPD: 80, LUK: 1, Attack: 949251, Defense: 84297, Current HP: 1102, A Avg: 1803576, D Avg: 84297, [Pinpoint(112)[630, 630, 630], Wings of Beast(210)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 589: HP: 1083, STR: 865128, VIT: 4046, SPD: 80, LUK: 1, Attack: 949251, Defense: 89716, Current HP: 1083, A Avg: 1803576, D Avg: 89716, [Pinpoint(112)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 588: HP: 1307, STR: 865364, VIT: 291, SPD: 80, LUK: 1, Attack: 949487, Defense: 84791, Current HP: 1307, A Avg: 1804025, D Avg: 84791, [Pinpoint(112)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 587: HP: 1653, STR: 865528, VIT: 1622, SPD: 80, LUK: 1, Attack: 949651, Defense: 89190, Current HP: 1653, A Avg: 1804336, D Avg: 89190, [Pinpoint(112)[630, 630, 630], Storm Wall(242)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 586: HP: 2128, STR: 803627, VIT: 1350, SPD: 80, LUK: 1, Attack: 888961, Defense: 85538, Current HP: 2128, A Avg: 1804590, D Avg: 85538, [Impulse(166)[630, 630, 630], Dragon Sword(225)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 585: HP: 1197, STR: 803450, VIT: 1043, SPD: 80, LUK: 1, Attack: 888990, Defense: 85049, Current HP: 1197, A Avg: 1804649, D Avg: 85049, [Zodiac(184)[630, 630, 630], Wings of Beast(210)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 584: HP: 1178, STR: 803450, VIT: 4798, SPD: 80, LUK: 1, Attack: 888990, Defense: 90468, Current HP: 1178, A Avg: 1804649, D Avg: 90468, [Zodiac(184)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 583: HP: 1102, STR: 865836, VIT: 212, SPD: 80, LUK: 1, Attack: 949959, Defense: 84075, Current HP: 1102, A Avg: 1804922, D Avg: 84075, [Pinpoint(112)[630, 630, 630], Small Sword(218)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 582: HP: 1402, STR: 803704, VIT: 1043, SPD: 80, LUK: 1, Attack: 889244, Defense: 85543, Current HP: 1402, A Avg: 1805165, D Avg: 85543, [Zodiac(184)[630, 630, 630], Hard Wings of Beast(222)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 581: HP: 1748, STR: 803880, VIT: 2374, SPD: 80, LUK: 1, Attack: 889420, Defense: 89942, Current HP: 1748, A Avg: 1805522, D Avg: 89942, [Zodiac(184)[630, 630, 630], Storm Wall(242)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 580: HP: 1216, STR: 803599, VIT: 4878, SPD: 80, LUK: 1, Attack: 889477, Defense: 90548, Current HP: 1216, A Avg: 1805638, D Avg: 90548, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 579: HP: 1605, STR: 866228, VIT: 291, SPD: 80, LUK: 1, Attack: 950351, Defense: 84180, Current HP: 1605, A Avg: 1805666, D Avg: 84180, [Pinpoint(112)[630, 630, 630], Small Lion(219)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 578: HP: 1419, STR: 866364, VIT: 299, SPD: 80, LUK: 1, Attack: 950487, Defense: 84305, Current HP: 1419, A Avg: 1805925, D Avg: 84305, [Pinpoint(112)[630, 630, 630], Small Dragon Sword(224)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 577: HP: 1586, STR: 804848, VIT: 1556, SPD: 80, LUK: 1, Attack: 889636, Defense: 86784, Current HP: 1586, A Avg: 1805961, D Avg: 86784, [Pulse Knife(165)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 576: HP: 1197, STR: 804211, VIT: 964, SPD: 80, LUK: 1, Attack: 889751, Defense: 84827, Current HP: 1197, A Avg: 1806194, D Avg: 84827, [Zodiac(184)[630, 630, 630], Small Sword(218)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 575: HP: 1700, STR: 804633, VIT: 1043, SPD: 80, LUK: 1, Attack: 890173, Defense: 84932, Current HP: 1700, A Avg: 1807051, D Avg: 84932, [Zodiac(184)[630, 630, 630], Small Lion(219)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 574: HP: 2631, STR: 804934, VIT: 1683, SPD: 80, LUK: 1, Attack: 890268, Defense: 86911, Current HP: 2631, A Avg: 1807244, D Avg: 86911, [Impulse(166)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 573: HP: 1514, STR: 804779, VIT: 1051, SPD: 80, LUK: 1, Attack: 890319, Defense: 85057, Current HP: 1514, A Avg: 1807347, D Avg: 85057, [Zodiac(184)[630, 630, 630], Small Dragon Sword(224)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 572: HP: 1083, STR: 868072, VIT: 126, SPD: 80, LUK: 1, Attack: 952195, Defense: 84314, Current HP: 1083, A Avg: 1809170, D Avg: 84314, [Pinpoint(112)[630, 630, 630], Dragon Sword(225)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 571: HP: 1491, STR: 805097, VIT: 507, SPD: 80, LUK: 1, Attack: 892148, Defense: 85735, Current HP: 1491, A Avg: 1811060, D Avg: 85735, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], Oculus Ring(315)[630, 67, 807]]
Rank 570: HP: 1178, STR: 806615, VIT: 878, SPD: 80, LUK: 1, Attack: 892155, Defense: 85066, Current HP: 1178, A Avg: 1811074, D Avg: 85066, [Zodiac(184)[630, 630, 630], Dragon Sword(225)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 569: HP: 1586, STR: 869288, VIT: 459, SPD: 80, LUK: 1, Attack: 953411, Defense: 85687, Current HP: 1586, A Avg: 1811480, D Avg: 85687, [Pinpoint(112)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 568: HP: 1311, STR: 868596, VIT: 4830, SPD: 80, LUK: 1, Attack: 954474, Defense: 90500, Current HP: 1311, A Avg: 1813500, D Avg: 90500, [God Hand(179)[630, 630, 630], Shield of Thousand(246)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 567: HP: 1083, STR: 808610, VIT: 1224, SPD: 80, LUK: 1, Attack: 893398, Defense: 89052, Current HP: 1083, A Avg: 1813597, D Avg: 89052, [Pulse Knife(165)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 566: HP: 1681, STR: 807922, VIT: 1211, SPD: 80, LUK: 1, Attack: 893462, Defense: 86439, Current HP: 1681, A Avg: 1813727, D Avg: 86439, [Zodiac(184)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 565: HP: 2128, STR: 808696, VIT: 1350, SPD: 80, LUK: 1, Attack: 894030, Defense: 89178, Current HP: 2128, A Avg: 1814880, D Avg: 89178, [Impulse(166)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Mobius Ring(316)[67, 68, 807]]
Rank 564: HP: 1083, STR: 872788, VIT: 126, SPD: 80, LUK: 1, Attack: 956911, Defense: 87954, Current HP: 1083, A Avg: 1818130, D Avg: 87954, [Pinpoint(112)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 563: HP: 1586, STR: 870216, VIT: 459, SPD: 80, LUK: 1, Attack: 957267, Defense: 85687, Current HP: 1586, A Avg: 1818807, D Avg: 85687, [Tekken(188)[630, 630, 630], Wave Motion Sword(226)[630, 630, 630], The Third Eye(322)[630, 68, 807]]
Rank 562: HP: 1178, STR: 811685, VIT: 878, SPD: 80, LUK: 1, Attack: 897225, Defense: 88706, Current HP: 1178, A Avg: 1821366, D Avg: 88706, [Zodiac(184)[630, 630, 630], Black Sword Breath(252)[630, 630, 630], Ring of power(314)[67, 68, 807]]
Rank 561: HP: 1865, STR: 602273, VIT: 217, SPD: 80, LUK: 1, Attack: 685999, Defense: 84145, Current HP: 1865, A Avg: 1824757, D Avg: 84145, [Wooden Stick(101)[630, 630, 630], Hardwood Shield(223)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 560: HP: 1865, STR: 602273, VIT: 217, SPD: 80, LUK: 1, Attack: 685999, Defense: 84145, Current HP: 1865, A Avg: 1824757, D Avg: 84145, [Wooden Stick(101)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 559: HP: 1865, STR: 602273, VIT: 217, SPD: 80, LUK: 1, Attack: 686038, Defense: 84145, Current HP: 1865, A Avg: 1824861, D Avg: 84145, [Club(102)[630, 630, 630], Hardwood Shield(223)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 558: HP: 1865, STR: 602273, VIT: 217, SPD: 80, LUK: 1, Attack: 686038, Defense: 84145, Current HP: 1865, A Avg: 1824861, D Avg: 84145, [Club(102)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 557: HP: 1140, STR: 602273, VIT: 126, SPD: 80, LUK: 1, Attack: 686041, Defense: 83859, Current HP: 1140, A Avg: 1824869, D Avg: 83859, [Decorative Swords(109)[630, 630, 630], High Pot Lid(202)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 556: HP: 1140, STR: 602273, VIT: 126, SPD: 80, LUK: 1, Attack: 686041, Defense: 83859, Current HP: 1140, A Avg: 1824869, D Avg: 83859, [Decorative Swords(109)[630, 630, 630], High Pot Lid(202)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
Rank 555: HP: 988, STR: 602655, VIT: 200, SPD: 80, LUK: 1, Attack: 686427, Defense: 84063, Current HP: 988, A Avg: 1825895, D Avg: 84063, [Wasp Knife(105)[630, 630, 630], Titanium Shield(205)[630, 630, 67], Petit Magic Circle(308)[68, 803, 807]]
Rank 554: HP: 1875, STR: 602464, VIT: 217, SPD: 80, LUK: 1, Attack: 686457, Defense: 84145, Current HP: 1875, A Avg: 1825975, D Avg: 84145, [Sword of Wood(124)[630, 630, 630], Hardwood Shield(223)[630, 630, 66], The Third Eye(322)[67, 68, 807]]
Rank 553: HP: 1875, STR: 602464, VIT: 217, SPD: 80, LUK: 1, Attack: 686457, Defense: 84145, Current HP: 1875, A Avg: 1825975, D Avg: 84145, [Sword of Wood(124)[630, 630, 630], Hardwood Shield(223)[630, 630, 67], The Third Eye(322)[68, 803, 807]]
