Rank 1000: HP: 414, STR: 224, VIT: 566, SPD: 16, LUK: 1, Attack: 86752, Defense: 87614, Current HP: 414, A Avg: 109307, D Avg: 87614, [Moon Knuckle(153)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 683: HP: 414, STR: 280, VIT: 208, SPD: 17, LUK: 1, Attack: 88447, Defense: 84149, Current HP: 414, A Avg: 110558, D Avg: 84149, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 682: HP: 280, STR: 291, VIT: 181, SPD: 18, LUK: 1, Attack: 88458, Defense: 84206, Current HP: 280, A Avg: 110572, D Avg: 84206, [Basic(169)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 681: HP: 2013, STR: 1944, VIT: 826, SPD: 16, LUK: 1, Attack: 87757, Defense: 87627, Current HP: 2013, A Avg: 110573, D Avg: 87627, [Spear of Regression(182)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 680: HP: 2013, STR: 1944, VIT: 583, SPD: 16, LUK: 1, Attack: 87757, Defense: 85447, Current HP: 2013, A Avg: 110573, D Avg: 85447, [Spear of Regression(182)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 679: HP: 1925, STR: 1944, VIT: 595, SPD: 17, LUK: 1, Attack: 87757, Defense: 85017, Current HP: 1925, A Avg: 110573, D Avg: 85017, [Spear of Regression(182)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 678: HP: 640, STR: 1933, VIT: 239, SPD: 18, LUK: 1, Attack: 88461, Defense: 87027, Current HP: 640, A Avg: 110576, D Avg: 87027, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 677: HP: 374, STR: 713, VIT: 98, SPD: 17, LUK: 1, Attack: 87764, Defense: 84234, Current HP: 374, A Avg: 110582, D Avg: 84234, [Tekken(188)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 676: HP: 470, STR: 305, VIT: 210, SPD: 17, LUK: 1, Attack: 88472, Defense: 84450, Current HP: 470, A Avg: 110590, D Avg: 84450, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 675: HP: 1056, STR: 1283, VIT: 610, SPD: 17, LUK: 1, Attack: 87772, Defense: 87398, Current HP: 1056, A Avg: 110592, D Avg: 87398, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 674: HP: 260, STR: 1948, VIT: 239, SPD: 17, LUK: 1, Attack: 88476, Defense: 88067, Current HP: 260, A Avg: 110595, D Avg: 88067, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 673: HP: 415, STR: 313, VIT: 241, SPD: 17, LUK: 1, Attack: 88480, Defense: 85859, Current HP: 415, A Avg: 110600, D Avg: 85859, [Basic(169)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 672: HP: 352, STR: 315, VIT: 372, SPD: 17, LUK: 1, Attack: 88482, Defense: 85210, Current HP: 352, A Avg: 110602, D Avg: 85210, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 671: HP: 356, STR: 316, VIT: 181, SPD: 17, LUK: 1, Attack: 88483, Defense: 84681, Current HP: 356, A Avg: 110603, D Avg: 84681, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 670: HP: 1848, STR: 1977, VIT: 670, SPD: 16, LUK: 1, Attack: 87790, Defense: 85261, Current HP: 1848, A Avg: 110615, D Avg: 85261, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 669: HP: 1947, STR: 1977, VIT: 694, SPD: 16, LUK: 1, Attack: 87790, Defense: 87612, Current HP: 1947, A Avg: 110615, D Avg: 87612, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 668: HP: 470, STR: 342, VIT: 388, SPD: 17, LUK: 1, Attack: 88509, Defense: 87189, Current HP: 470, A Avg: 110636, D Avg: 87189, [Basic(169)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 667: HP: 470, STR: 342, VIT: 226, SPD: 17, LUK: 1, Attack: 88509, Defense: 85090, Current HP: 470, A Avg: 110636, D Avg: 85090, [Basic(169)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 666: HP: 390, STR: 342, VIT: 236, SPD: 18, LUK: 1, Attack: 88509, Defense: 84658, Current HP: 390, A Avg: 110636, D Avg: 84658, [Basic(169)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 665: HP: 638, STR: 1329, VIT: 610, SPD: 16, LUK: 1, Attack: 87818, Defense: 88438, Current HP: 638, A Avg: 110650, D Avg: 88438, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 664: HP: 1826, STR: 2009, VIT: 512, SPD: 16, LUK: 1, Attack: 87822, Defense: 84518, Current HP: 1826, A Avg: 110655, D Avg: 84518, [Spear of Regression(182)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 663: HP: 1804, STR: 2009, VIT: 1622, SPD: 16, LUK: 1, Attack: 87822, Defense: 87292, Current HP: 1804, A Avg: 110655, D Avg: 87292, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 662: HP: 1887, STR: 2041, VIT: 512, SPD: 16, LUK: 1, Attack: 87854, Defense: 85012, Current HP: 1887, A Avg: 110696, D Avg: 85012, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 661: HP: 2369, STR: 2043, VIT: 748, SPD: 16, LUK: 1, Attack: 87856, Defense: 86860, Current HP: 2369, A Avg: 110698, D Avg: 86860, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 660: HP: 320, STR: 399, VIT: 285, SPD: 17, LUK: 1, Attack: 88566, Defense: 84876, Current HP: 320, A Avg: 110707, D Avg: 84876, [Basic(169)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 659: HP: 410, STR: 399, VIT: 300, SPD: 17, LUK: 1, Attack: 88566, Defense: 87218, Current HP: 410, A Avg: 110707, D Avg: 87218, [Basic(169)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 658: HP: 2244, STR: 2059, VIT: 996, SPD: 16, LUK: 1, Attack: 87872, Defense: 85990, Current HP: 2244, A Avg: 110718, D Avg: 85990, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 657: HP: 300, STR: 422, VIT: 166, SPD: 17, LUK: 1, Attack: 88589, Defense: 84029, Current HP: 300, A Avg: 110736, D Avg: 84029, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 656: HP: 1826, STR: 2106, VIT: 488, SPD: 16, LUK: 1, Attack: 87919, Defense: 84351, Current HP: 1826, A Avg: 110777, D Avg: 84351, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 655: HP: 394, STR: 456, VIT: 190, SPD: 17, LUK: 1, Attack: 88623, Defense: 84196, Current HP: 394, A Avg: 110778, D Avg: 84196, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 654: HP: 430, STR: 473, VIT: 181, SPD: 17, LUK: 1, Attack: 88640, Defense: 84070, Current HP: 430, A Avg: 110800, D Avg: 84070, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 653: HP: 1929, STR: 2126, VIT: 525, SPD: 16, LUK: 1, Attack: 87939, Defense: 84531, Current HP: 1929, A Avg: 110803, D Avg: 84531, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 652: HP: 374, STR: 888, VIT: 98, SPD: 17, LUK: 1, Attack: 87939, Defense: 84442, Current HP: 374, A Avg: 110803, D Avg: 84442, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 651: HP: 1969, STR: 2136, VIT: 512, SPD: 16, LUK: 1, Attack: 87949, Defense: 84401, Current HP: 1969, A Avg: 110815, D Avg: 84401, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 650: HP: 240, STR: 1609, VIT: 117, SPD: 18, LUK: 1, Attack: 88660, Defense: 84461, Current HP: 240, A Avg: 110825, D Avg: 84461, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 649: HP: 735, STR: 510, VIT: 336, SPD: 17, LUK: 1, Attack: 88677, Defense: 86448, Current HP: 735, A Avg: 110846, D Avg: 86448, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 648: HP: 2464, STR: 2179, VIT: 1323, SPD: 16, LUK: 1, Attack: 87992, Defense: 88891, Current HP: 2464, A Avg: 110869, D Avg: 88891, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 647: HP: 1386, STR: 820, VIT: 423, SPD: 17, LUK: 1, Attack: 88702, Defense: 84146, Current HP: 1386, A Avg: 110877, D Avg: 84146, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 646: HP: 1386, STR: 820, VIT: 423, SPD: 17, LUK: 1, Attack: 88702, Defense: 84156, Current HP: 1386, A Avg: 110877, D Avg: 84156, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 645: HP: 1320, STR: 820, VIT: 457, SPD: 17, LUK: 1, Attack: 88702, Defense: 84326, Current HP: 1320, A Avg: 110877, D Avg: 84326, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 644: HP: 1320, STR: 820, VIT: 462, SPD: 17, LUK: 1, Attack: 88702, Defense: 84266, Current HP: 1320, A Avg: 110877, D Avg: 84266, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 643: HP: 1320, STR: 820, VIT: 464, SPD: 17, LUK: 1, Attack: 88702, Defense: 84327, Current HP: 1320, A Avg: 110877, D Avg: 84327, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 642: HP: 1320, STR: 820, VIT: 482, SPD: 17, LUK: 1, Attack: 88702, Defense: 84371, Current HP: 1320, A Avg: 110877, D Avg: 84371, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 641: HP: 1386, STR: 820, VIT: 462, SPD: 17, LUK: 1, Attack: 88702, Defense: 84338, Current HP: 1386, A Avg: 110877, D Avg: 84338, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 640: HP: 1430, STR: 820, VIT: 496, SPD: 17, LUK: 1, Attack: 88702, Defense: 84333, Current HP: 1430, A Avg: 110877, D Avg: 84333, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 639: HP: 1449, STR: 820, VIT: 447, SPD: 17, LUK: 1, Attack: 88702, Defense: 84219, Current HP: 1449, A Avg: 110877, D Avg: 84219, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 638: HP: 1491, STR: 820, VIT: 462, SPD: 17, LUK: 1, Attack: 88702, Defense: 84481, Current HP: 1491, A Avg: 110877, D Avg: 84481, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 637: HP: 1400, STR: 820, VIT: 473, SPD: 17, LUK: 1, Attack: 88702, Defense: 84401, Current HP: 1400, A Avg: 110877, D Avg: 84401, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 636: HP: 1623, STR: 820, VIT: 516, SPD: 17, LUK: 1, Attack: 88702, Defense: 85078, Current HP: 1623, A Avg: 110877, D Avg: 85078, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 635: HP: 1504, STR: 820, VIT: 464, SPD: 17, LUK: 1, Attack: 88702, Defense: 84392, Current HP: 1504, A Avg: 110877, D Avg: 84392, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 634: HP: 1386, STR: 820, VIT: 785, SPD: 17, LUK: 1, Attack: 88702, Defense: 87573, Current HP: 1386, A Avg: 110877, D Avg: 87573, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 2590, STR: 820, VIT: 448, SPD: 17, LUK: 1, Attack: 88702, Defense: 86365, Current HP: 2590, A Avg: 110877, D Avg: 86365, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 632: HP: 1789, STR: 820, VIT: 549, SPD: 17, LUK: 1, Attack: 88702, Defense: 85283, Current HP: 1789, A Avg: 110877, D Avg: 85283, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 631: HP: 1627, STR: 820, VIT: 516, SPD: 17, LUK: 1, Attack: 88702, Defense: 85991, Current HP: 1627, A Avg: 110877, D Avg: 85991, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 1520, STR: 820, VIT: 610, SPD: 17, LUK: 1, Attack: 88702, Defense: 85578, Current HP: 1520, A Avg: 110877, D Avg: 85578, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 629: HP: 1440, STR: 820, VIT: 695, SPD: 17, LUK: 1, Attack: 88702, Defense: 87535, Current HP: 1440, A Avg: 110877, D Avg: 87535, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 628: HP: 1669, STR: 820, VIT: 561, SPD: 17, LUK: 1, Attack: 88702, Defense: 87986, Current HP: 1669, A Avg: 110877, D Avg: 87986, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 627: HP: 1320, STR: 820, VIT: 423, SPD: 17, LUK: 1, Attack: 88702, Defense: 87212, Current HP: 1320, A Avg: 110877, D Avg: 87212, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 626: HP: 1320, STR: 820, VIT: 729, SPD: 17, LUK: 1, Attack: 88702, Defense: 90507, Current HP: 1320, A Avg: 110877, D Avg: 90507, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 625: HP: 1820, STR: 820, VIT: 1033, SPD: 17, LUK: 1, Attack: 88702, Defense: 87821, Current HP: 1820, A Avg: 110877, D Avg: 87821, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 1620, STR: 820, VIT: 562, SPD: 18, LUK: 1, Attack: 88702, Defense: 86440, Current HP: 1620, A Avg: 110877, D Avg: 86440, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 1776, STR: 820, VIT: 635, SPD: 17, LUK: 1, Attack: 88702, Defense: 86851, Current HP: 1776, A Avg: 110877, D Avg: 86851, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 1806, STR: 820, VIT: 824, SPD: 17, LUK: 1, Attack: 88702, Defense: 87859, Current HP: 1806, A Avg: 110877, D Avg: 87859, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 621: HP: 1386, STR: 820, VIT: 606, SPD: 17, LUK: 1, Attack: 88702, Defense: 87654, Current HP: 1386, A Avg: 110877, D Avg: 87654, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 620: HP: 680, STR: 537, VIT: 502, SPD: 17, LUK: 1, Attack: 88704, Defense: 85496, Current HP: 680, A Avg: 110880, D Avg: 85496, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 619: HP: 880, STR: 543, VIT: 712, SPD: 17, LUK: 1, Attack: 88710, Defense: 88280, Current HP: 880, A Avg: 110887, D Avg: 88280, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 618: HP: 1454, STR: 847, VIT: 505, SPD: 17, LUK: 1, Attack: 88729, Defense: 84446, Current HP: 1454, A Avg: 110911, D Avg: 84446, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 617: HP: 1340, STR: 851, VIT: 462, SPD: 17, LUK: 1, Attack: 88733, Defense: 84468, Current HP: 1340, A Avg: 110916, D Avg: 84468, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 616: HP: 1320, STR: 851, VIT: 1188, SPD: 17, LUK: 1, Attack: 88733, Defense: 86858, Current HP: 1320, A Avg: 110916, D Avg: 86858, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 615: HP: 1320, STR: 858, VIT: 462, SPD: 18, LUK: 1, Attack: 88740, Defense: 84487, Current HP: 1320, A Avg: 110925, D Avg: 84487, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 614: HP: 1510, STR: 872, VIT: 507, SPD: 17, LUK: 1, Attack: 88754, Defense: 84747, Current HP: 1510, A Avg: 110942, D Avg: 84747, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 613: HP: 1507, STR: 880, VIT: 521, SPD: 17, LUK: 1, Attack: 88762, Defense: 86139, Current HP: 1507, A Avg: 110952, D Avg: 86139, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 1392, STR: 882, VIT: 669, SPD: 17, LUK: 1, Attack: 88764, Defense: 85507, Current HP: 1392, A Avg: 110955, D Avg: 85507, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 611: HP: 860, STR: 2276, VIT: 452, SPD: 18, LUK: 1, Attack: 88765, Defense: 87240, Current HP: 860, A Avg: 110956, D Avg: 87240, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 610: HP: 351, STR: 1716, VIT: 187, SPD: 16, LUK: 1, Attack: 88767, Defense: 85415, Current HP: 351, A Avg: 110958, D Avg: 85415, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 609: HP: 1396, STR: 904, VIT: 462, SPD: 17, LUK: 1, Attack: 88786, Defense: 84962, Current HP: 1396, A Avg: 110982, D Avg: 84962, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 608: HP: 1510, STR: 909, VIT: 685, SPD: 17, LUK: 1, Attack: 88791, Defense: 87486, Current HP: 1510, A Avg: 110988, D Avg: 87486, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 607: HP: 1510, STR: 909, VIT: 523, SPD: 17, LUK: 1, Attack: 88791, Defense: 85387, Current HP: 1510, A Avg: 110988, D Avg: 85387, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 1430, STR: 909, VIT: 516, SPD: 18, LUK: 1, Attack: 88791, Defense: 84938, Current HP: 1430, A Avg: 110988, D Avg: 84938, [Wild Card(175)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 605: HP: 480, STR: 2304, VIT: 452, SPD: 17, LUK: 1, Attack: 88793, Defense: 88280, Current HP: 480, A Avg: 110991, D Avg: 88280, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 604: HP: 1804, STR: 2308, VIT: 452, SPD: 16, LUK: 1, Attack: 88121, Defense: 84640, Current HP: 1804, A Avg: 111032, D Avg: 84640, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 603: HP: 1804, STR: 2312, VIT: 452, SPD: 17, LUK: 1, Attack: 88125, Defense: 84588, Current HP: 1804, A Avg: 111037, D Avg: 84588, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 602: HP: 1360, STR: 966, VIT: 566, SPD: 17, LUK: 1, Attack: 88848, Defense: 85157, Current HP: 1360, A Avg: 111060, D Avg: 85157, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 601: HP: 1450, STR: 966, VIT: 581, SPD: 17, LUK: 1, Attack: 88848, Defense: 87499, Current HP: 1450, A Avg: 111060, D Avg: 87499, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 600: HP: 1340, STR: 1010, VIT: 447, SPD: 17, LUK: 1, Attack: 88892, Defense: 84310, Current HP: 1340, A Avg: 111115, D Avg: 84310, [Wild Card(175)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 599: HP: 517, STR: 1142, VIT: 223, SPD: 16, LUK: 1, Attack: 88193, Defense: 85451, Current HP: 517, A Avg: 111123, D Avg: 85451, [Tekken(188)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 792, STR: 1148, VIT: 98, SPD: 17, LUK: 1, Attack: 88199, Defense: 86886, Current HP: 792, A Avg: 111130, D Avg: 86886, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 280, STR: 756, VIT: 142, SPD: 17, LUK: 1, Attack: 88923, Defense: 84330, Current HP: 280, A Avg: 111153, D Avg: 84330, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 596: HP: 1434, STR: 1044, VIT: 470, SPD: 17, LUK: 1, Attack: 88926, Defense: 84476, Current HP: 1434, A Avg: 111157, D Avg: 84476, [Wild Card(175)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 595: HP: 1947, STR: 2417, VIT: 577, SPD: 16, LUK: 1, Attack: 88230, Defense: 85805, Current HP: 1947, A Avg: 111169, D Avg: 85805, [Spear of Regression(182)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 594: HP: 1470, STR: 1061, VIT: 462, SPD: 17, LUK: 1, Attack: 88943, Defense: 84351, Current HP: 1470, A Avg: 111178, D Avg: 84351, [Wild Card(175)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 593: HP: 374, STR: 1186, VIT: 98, SPD: 16, LUK: 1, Attack: 88237, Defense: 87926, Current HP: 374, A Avg: 111178, D Avg: 87926, [Tekken(188)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 437, STR: 84, VIT: 137, SPD: 16, LUK: 1, Attack: 88251, Defense: 83860, Current HP: 437, A Avg: 111196, D Avg: 83860, [Basic(169)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 591: HP: 437, STR: 84, VIT: 137, SPD: 16, LUK: 1, Attack: 88251, Defense: 83870, Current HP: 437, A Avg: 111196, D Avg: 83870, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 590: HP: 418, STR: 84, VIT: 156, SPD: 16, LUK: 1, Attack: 88251, Defense: 84025, Current HP: 418, A Avg: 111196, D Avg: 84025, [Basic(169)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 589: HP: 418, STR: 84, VIT: 164, SPD: 16, LUK: 1, Attack: 88251, Defense: 83968, Current HP: 418, A Avg: 111196, D Avg: 83968, [Basic(169)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 588: HP: 418, STR: 84, VIT: 167, SPD: 16, LUK: 1, Attack: 88251, Defense: 84030, Current HP: 418, A Avg: 111196, D Avg: 84030, [Basic(169)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 587: HP: 418, STR: 84, VIT: 194, SPD: 16, LUK: 1, Attack: 88251, Defense: 84083, Current HP: 418, A Avg: 111196, D Avg: 84083, [Basic(169)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 586: HP: 437, STR: 84, VIT: 197, SPD: 16, LUK: 1, Attack: 88251, Defense: 84073, Current HP: 437, A Avg: 111196, D Avg: 84073, [Basic(169)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
