Rank 1000: HP: 748, STR: 323, VIT: 540, SPD: 8, LUK: 1, Attack: 86812, Defense: 85508, Current HP: 748, A Avg: 109383, D Avg: 85508, [Cuttlefish(178)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 686: HP: 620, STR: 784, VIT: 244, SPD: 8, LUK: 1, Attack: 88666, Defense: 84432, Current HP: 620, A Avg: 110832, D Avg: 84432, [Wild Card(175)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 685: HP: 147, STR: -10590, VIT: 108, SPD: 8, LUK: 1, Attack: 88676, Defense: 83831, Current HP: 147, A Avg: 110845, D Avg: 83831, [Sword of Evil(189)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 684: HP: 147, STR: -10590, VIT: 108, SPD: 8, LUK: 1, Attack: 88676, Defense: 83841, Current HP: 147, A Avg: 110845, D Avg: 83841, [Sword of Evil(189)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 683: HP: 140, STR: -10590, VIT: 124, SPD: 8, LUK: 1, Attack: 88676, Defense: 83993, Current HP: 140, A Avg: 110845, D Avg: 83993, [Sword of Evil(189)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 682: HP: 140, STR: -10590, VIT: 129, SPD: 8, LUK: 1, Attack: 88676, Defense: 83933, Current HP: 140, A Avg: 110845, D Avg: 83933, [Sword of Evil(189)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 681: HP: 140, STR: -10590, VIT: 122, SPD: 8, LUK: 1, Attack: 88676, Defense: 83985, Current HP: 140, A Avg: 110845, D Avg: 83985, [Sword of Evil(189)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 680: HP: 140, STR: -10590, VIT: 140, SPD: 8, LUK: 1, Attack: 88676, Defense: 84029, Current HP: 140, A Avg: 110845, D Avg: 84029, [Sword of Evil(189)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 679: HP: 147, STR: -10590, VIT: 130, SPD: 8, LUK: 1, Attack: 88676, Defense: 84006, Current HP: 147, A Avg: 110845, D Avg: 84006, [Sword of Evil(189)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 678: HP: 200, STR: -10590, VIT: 136, SPD: 8, LUK: 1, Attack: 88676, Defense: 83973, Current HP: 200, A Avg: 110845, D Avg: 83973, [Sword of Evil(189)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 677: HP: 210, STR: -10590, VIT: 124, SPD: 8, LUK: 1, Attack: 88676, Defense: 83896, Current HP: 210, A Avg: 110845, D Avg: 83896, [Sword of Evil(189)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 676: HP: 252, STR: -10590, VIT: 130, SPD: 8, LUK: 1, Attack: 88676, Defense: 84149, Current HP: 252, A Avg: 110845, D Avg: 84149, [Sword of Evil(189)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 675: HP: 220, STR: -10590, VIT: 131, SPD: 8, LUK: 1, Attack: 88676, Defense: 84059, Current HP: 220, A Avg: 110845, D Avg: 84059, [Sword of Evil(189)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 674: HP: 310, STR: -10590, VIT: 159, SPD: 8, LUK: 1, Attack: 88676, Defense: 84721, Current HP: 310, A Avg: 110845, D Avg: 84721, [Sword of Evil(189)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 673: HP: 244, STR: -10590, VIT: 122, SPD: 8, LUK: 1, Attack: 88676, Defense: 84050, Current HP: 244, A Avg: 110845, D Avg: 84050, [Sword of Evil(189)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 672: HP: 147, STR: -10590, VIT: 411, SPD: 8, LUK: 1, Attack: 88676, Defense: 87199, Current HP: 147, A Avg: 110845, D Avg: 87199, [Sword of Evil(189)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 671: HP: 1260, STR: -10590, VIT: 115, SPD: 8, LUK: 1, Attack: 88676, Defense: 86032, Current HP: 1260, A Avg: 110845, D Avg: 86032, [Sword of Evil(189)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 670: HP: 466, STR: -10590, VIT: 183, SPD: 8, LUK: 1, Attack: 88676, Defense: 84917, Current HP: 466, A Avg: 110845, D Avg: 84917, [Sword of Evil(189)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 669: HP: 336, STR: -10590, VIT: 159, SPD: 8, LUK: 1, Attack: 88676, Defense: 85634, Current HP: 336, A Avg: 110845, D Avg: 85634, [Sword of Evil(189)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 668: HP: 340, STR: -10590, VIT: 187, SPD: 8, LUK: 1, Attack: 88676, Defense: 85155, Current HP: 340, A Avg: 110845, D Avg: 85155, [Sword of Evil(189)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 667: HP: 260, STR: -10590, VIT: 295, SPD: 8, LUK: 1, Attack: 88676, Defense: 87135, Current HP: 260, A Avg: 110845, D Avg: 87135, [Sword of Evil(189)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 666: HP: 273, STR: -10590, VIT: 170, SPD: 8, LUK: 1, Attack: 88676, Defense: 87595, Current HP: 273, A Avg: 110845, D Avg: 87595, [Sword of Evil(189)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 665: HP: 140, STR: -10590, VIT: 108, SPD: 8, LUK: 1, Attack: 88676, Defense: 86897, Current HP: 140, A Avg: 110845, D Avg: 86897, [Sword of Evil(189)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 664: HP: 140, STR: -10590, VIT: 244, SPD: 8, LUK: 1, Attack: 88676, Defense: 90022, Current HP: 140, A Avg: 110845, D Avg: 90022, [Sword of Evil(189)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 663: HP: 640, STR: -10590, VIT: 475, SPD: 8, LUK: 1, Attack: 88676, Defense: 87263, Current HP: 640, A Avg: 110845, D Avg: 87263, [Sword of Evil(189)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 662: HP: 440, STR: -10590, VIT: 180, SPD: 9, LUK: 1, Attack: 88676, Defense: 86058, Current HP: 440, A Avg: 110845, D Avg: 86058, [Sword of Evil(189)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 661: HP: 476, STR: -10590, VIT: 248, SPD: 8, LUK: 1, Attack: 88676, Defense: 86464, Current HP: 476, A Avg: 110845, D Avg: 86464, [Sword of Evil(189)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 660: HP: 567, STR: -10590, VIT: 476, SPD: 8, LUK: 1, Attack: 88676, Defense: 87511, Current HP: 567, A Avg: 110845, D Avg: 87511, [Sword of Evil(189)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 659: HP: 220, STR: -10590, VIT: 156, SPD: 8, LUK: 1, Attack: 88676, Defense: 85384, Current HP: 220, A Avg: 110845, D Avg: 85384, [Sword of Evil(189)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 658: HP: 945, STR: 864, VIT: 476, SPD: 8, LUK: 1, Attack: 88692, Defense: 84199, Current HP: 945, A Avg: 110865, D Avg: 84199, [Stargazer(183)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 657: HP: 945, STR: 864, VIT: 476, SPD: 8, LUK: 1, Attack: 88692, Defense: 84209, Current HP: 945, A Avg: 110865, D Avg: 84209, [Stargazer(183)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 656: HP: 900, STR: 864, VIT: 513, SPD: 8, LUK: 1, Attack: 88692, Defense: 84382, Current HP: 900, A Avg: 110865, D Avg: 84382, [Stargazer(183)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 655: HP: 900, STR: 864, VIT: 518, SPD: 8, LUK: 1, Attack: 88692, Defense: 84322, Current HP: 900, A Avg: 110865, D Avg: 84322, [Stargazer(183)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 654: HP: 900, STR: 864, VIT: 511, SPD: 8, LUK: 1, Attack: 88692, Defense: 84374, Current HP: 900, A Avg: 110865, D Avg: 84374, [Stargazer(183)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 653: HP: 900, STR: 864, VIT: 529, SPD: 8, LUK: 1, Attack: 88692, Defense: 84418, Current HP: 900, A Avg: 110865, D Avg: 84418, [Stargazer(183)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 652: HP: 945, STR: 864, VIT: 498, SPD: 8, LUK: 1, Attack: 88692, Defense: 84374, Current HP: 945, A Avg: 110865, D Avg: 84374, [Stargazer(183)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 651: HP: 960, STR: 864, VIT: 525, SPD: 8, LUK: 1, Attack: 88692, Defense: 84362, Current HP: 960, A Avg: 110865, D Avg: 84362, [Stargazer(183)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 650: HP: 1008, STR: 864, VIT: 491, SPD: 8, LUK: 1, Attack: 88692, Defense: 84263, Current HP: 1008, A Avg: 110865, D Avg: 84263, [Stargazer(183)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 649: HP: 1050, STR: 864, VIT: 498, SPD: 8, LUK: 1, Attack: 88692, Defense: 84517, Current HP: 1050, A Avg: 110865, D Avg: 84517, [Stargazer(183)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 648: HP: 980, STR: 864, VIT: 520, SPD: 8, LUK: 1, Attack: 88692, Defense: 84448, Current HP: 980, A Avg: 110865, D Avg: 84448, [Stargazer(183)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 647: HP: 1108, STR: 864, VIT: 527, SPD: 8, LUK: 1, Attack: 88692, Defense: 85089, Current HP: 1108, A Avg: 110865, D Avg: 85089, [Stargazer(183)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 646: HP: 1004, STR: 864, VIT: 511, SPD: 8, LUK: 1, Attack: 88692, Defense: 84439, Current HP: 1004, A Avg: 110865, D Avg: 84439, [Stargazer(183)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 645: HP: 945, STR: 864, VIT: 778, SPD: 8, LUK: 1, Attack: 88692, Defense: 87566, Current HP: 945, A Avg: 110865, D Avg: 87566, [Stargazer(183)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 644: HP: 2020, STR: 864, VIT: 504, SPD: 8, LUK: 1, Attack: 88692, Defense: 86421, Current HP: 2020, A Avg: 110865, D Avg: 86421, [Stargazer(183)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 643: HP: 1264, STR: 864, VIT: 550, SPD: 8, LUK: 1, Attack: 88692, Defense: 85284, Current HP: 1264, A Avg: 110865, D Avg: 85284, [Stargazer(183)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 642: HP: 1134, STR: 864, VIT: 527, SPD: 8, LUK: 1, Attack: 88692, Defense: 86002, Current HP: 1134, A Avg: 110865, D Avg: 86002, [Stargazer(183)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 641: HP: 1100, STR: 864, VIT: 576, SPD: 8, LUK: 1, Attack: 88692, Defense: 85544, Current HP: 1100, A Avg: 110865, D Avg: 85544, [Stargazer(183)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 640: HP: 1020, STR: 864, VIT: 663, SPD: 8, LUK: 1, Attack: 88692, Defense: 87503, Current HP: 1020, A Avg: 110865, D Avg: 87503, [Stargazer(183)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 639: HP: 900, STR: 864, VIT: 476, SPD: 8, LUK: 1, Attack: 88692, Defense: 87265, Current HP: 900, A Avg: 110865, D Avg: 87265, [Stargazer(183)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 638: HP: 900, STR: 864, VIT: 612, SPD: 8, LUK: 1, Attack: 88692, Defense: 90390, Current HP: 900, A Avg: 110865, D Avg: 90390, [Stargazer(183)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 637: HP: 1400, STR: 864, VIT: 864, SPD: 8, LUK: 1, Attack: 88692, Defense: 87652, Current HP: 1400, A Avg: 110865, D Avg: 87652, [Stargazer(183)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 636: HP: 1200, STR: 864, VIT: 547, SPD: 9, LUK: 1, Attack: 88692, Defense: 86425, Current HP: 1200, A Avg: 110865, D Avg: 86425, [Stargazer(183)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 635: HP: 1236, STR: 864, VIT: 637, SPD: 8, LUK: 1, Attack: 88692, Defense: 86853, Current HP: 1236, A Avg: 110865, D Avg: 86853, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 634: HP: 1365, STR: 864, VIT: 843, SPD: 8, LUK: 1, Attack: 88692, Defense: 87878, Current HP: 1365, A Avg: 110865, D Avg: 87878, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 945, STR: 864, VIT: 557, SPD: 8, LUK: 1, Attack: 88692, Defense: 87605, Current HP: 945, A Avg: 110865, D Avg: 87605, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 632: HP: 780, STR: 529, VIT: 576, SPD: 8, LUK: 1, Attack: 88696, Defense: 88144, Current HP: 780, A Avg: 110870, D Avg: 88144, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 631: HP: 140, STR: -10566, VIT: 130, SPD: 9, LUK: 1, Attack: 88700, Defense: 84155, Current HP: 140, A Avg: 110875, D Avg: 84155, [Sword of Evil(189)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 244, STR: -10563, VIT: 145, SPD: 8, LUK: 1, Attack: 88703, Defense: 84086, Current HP: 244, A Avg: 110878, D Avg: 84086, [Sword of Evil(189)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 629: HP: 205, STR: -10557, VIT: 156, SPD: 8, LUK: 1, Attack: 88709, Defense: 85774, Current HP: 205, A Avg: 110886, D Avg: 85774, [Sword of Evil(189)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 628: HP: 172, STR: -10555, VIT: 273, SPD: 8, LUK: 1, Attack: 88711, Defense: 85111, Current HP: 172, A Avg: 110888, D Avg: 85111, [Sword of Evil(189)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 627: HP: 180, STR: 546, VIT: 134, SPD: 8, LUK: 1, Attack: 88713, Defense: 84322, Current HP: 180, A Avg: 110891, D Avg: 84322, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 626: HP: 280, STR: -10552, VIT: 147, SPD: 8, LUK: 1, Attack: 88714, Defense: 84387, Current HP: 280, A Avg: 110892, D Avg: 84387, [Sword of Evil(189)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 625: HP: 900, STR: 888, VIT: 498, SPD: 9, LUK: 1, Attack: 88716, Defense: 84523, Current HP: 900, A Avg: 110895, D Avg: 84523, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 1004, STR: 891, VIT: 534, SPD: 8, LUK: 1, Attack: 88719, Defense: 84475, Current HP: 1004, A Avg: 110898, D Avg: 84475, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 1003, STR: 896, VIT: 523, SPD: 8, LUK: 1, Attack: 88724, Defense: 86141, Current HP: 1003, A Avg: 110905, D Avg: 86141, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 920, STR: 896, VIT: 498, SPD: 8, LUK: 1, Attack: 88724, Defense: 84504, Current HP: 920, A Avg: 110905, D Avg: 84504, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 621: HP: 900, STR: 896, VIT: 816, SPD: 8, LUK: 1, Attack: 88724, Defense: 86486, Current HP: 900, A Avg: 110905, D Avg: 86486, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 620: HP: 280, STR: -10541, VIT: 280, SPD: 8, LUK: 1, Attack: 88725, Defense: 87081, Current HP: 280, A Avg: 110906, D Avg: 87081, [Sword of Evil(189)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 619: HP: 932, STR: 899, VIT: 662, SPD: 8, LUK: 1, Attack: 88727, Defense: 85500, Current HP: 932, A Avg: 110908, D Avg: 85500, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 618: HP: 572, STR: 972, VIT: 72, SPD: 8, LUK: 1, Attack: 88023, Defense: 86860, Current HP: 572, A Avg: 110908, D Avg: 86860, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 617: HP: 1040, STR: 901, VIT: 536, SPD: 8, LUK: 1, Attack: 88729, Defense: 84776, Current HP: 1040, A Avg: 110911, D Avg: 84776, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 616: HP: 280, STR: -10528, VIT: 154, SPD: 8, LUK: 1, Attack: 88738, Defense: 85018, Current HP: 280, A Avg: 110922, D Avg: 85018, [Sword of Evil(189)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 615: HP: 200, STR: -10528, VIT: 159, SPD: 9, LUK: 1, Attack: 88738, Defense: 84581, Current HP: 200, A Avg: 110922, D Avg: 84581, [Sword of Evil(189)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 614: HP: 1040, STR: 912, VIT: 669, SPD: 8, LUK: 1, Attack: 88740, Defense: 87470, Current HP: 1040, A Avg: 110925, D Avg: 87470, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 613: HP: 180, STR: -10525, VIT: 200, SPD: 8, LUK: 1, Attack: 88741, Defense: 84791, Current HP: 180, A Avg: 110926, D Avg: 84791, [Sword of Evil(189)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 220, STR: -10525, VIT: 207, SPD: 8, LUK: 1, Attack: 88741, Defense: 87125, Current HP: 220, A Avg: 110926, D Avg: 87125, [Sword of Evil(189)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 611: HP: 1040, STR: 926, VIT: 543, SPD: 8, LUK: 1, Attack: 88754, Defense: 85407, Current HP: 1040, A Avg: 110942, D Avg: 85407, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 610: HP: 960, STR: 926, VIT: 527, SPD: 9, LUK: 1, Attack: 88754, Defense: 84949, Current HP: 960, A Avg: 110942, D Avg: 84949, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 609: HP: 940, STR: 928, VIT: 567, SPD: 8, LUK: 1, Attack: 88756, Defense: 85158, Current HP: 940, A Avg: 110945, D Avg: 85158, [Stargazer(183)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 608: HP: 980, STR: 928, VIT: 574, SPD: 8, LUK: 1, Attack: 88756, Defense: 87492, Current HP: 980, A Avg: 110945, D Avg: 87492, [Stargazer(183)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 607: HP: 700, STR: 879, VIT: 292, SPD: 8, LUK: 1, Attack: 88761, Defense: 85520, Current HP: 700, A Avg: 110951, D Avg: 85520, [Wild Card(175)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 956, STR: 935, VIT: 498, SPD: 8, LUK: 1, Attack: 88763, Defense: 84998, Current HP: 956, A Avg: 110953, D Avg: 84998, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 605: HP: 828, STR: 204, VIT: 280, SPD: 8, LUK: 1, Attack: 88086, Defense: 84003, Current HP: 828, A Avg: 110988, D Avg: 84003, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 604: HP: 828, STR: 204, VIT: 280, SPD: 8, LUK: 1, Attack: 88086, Defense: 84013, Current HP: 828, A Avg: 110988, D Avg: 84013, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 603: HP: 792, STR: 204, VIT: 305, SPD: 8, LUK: 1, Attack: 88086, Defense: 84174, Current HP: 792, A Avg: 110988, D Avg: 84174, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 602: HP: 792, STR: 204, VIT: 313, SPD: 8, LUK: 1, Attack: 88086, Defense: 84117, Current HP: 792, A Avg: 110988, D Avg: 84117, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 601: HP: 792, STR: 204, VIT: 302, SPD: 8, LUK: 1, Attack: 88086, Defense: 84165, Current HP: 792, A Avg: 110988, D Avg: 84165, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 600: HP: 792, STR: 204, VIT: 329, SPD: 8, LUK: 1, Attack: 88086, Defense: 84218, Current HP: 792, A Avg: 110988, D Avg: 84218, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 599: HP: 828, STR: 204, VIT: 314, SPD: 8, LUK: 1, Attack: 88086, Defense: 84190, Current HP: 828, A Avg: 110988, D Avg: 84190, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 858, STR: 204, VIT: 324, SPD: 8, LUK: 1, Attack: 88086, Defense: 84161, Current HP: 858, A Avg: 110988, D Avg: 84161, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 897, STR: 204, VIT: 304, SPD: 8, LUK: 1, Attack: 88086, Defense: 84076, Current HP: 897, A Avg: 110988, D Avg: 84076, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 596: HP: 943, STR: 204, VIT: 314, SPD: 8, LUK: 1, Attack: 88086, Defense: 84333, Current HP: 943, A Avg: 110988, D Avg: 84333, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 595: HP: 880, STR: 204, VIT: 315, SPD: 8, LUK: 1, Attack: 88086, Defense: 84243, Current HP: 880, A Avg: 110988, D Avg: 84243, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 594: HP: 1007, STR: 204, VIT: 358, SPD: 8, LUK: 1, Attack: 88086, Defense: 84920, Current HP: 1007, A Avg: 110988, D Avg: 84920, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 593: HP: 906, STR: 204, VIT: 302, SPD: 8, LUK: 1, Attack: 88086, Defense: 84230, Current HP: 906, A Avg: 110988, D Avg: 84230, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 828, STR: 204, VIT: 743, SPD: 8, LUK: 1, Attack: 88086, Defense: 87531, Current HP: 828, A Avg: 110988, D Avg: 87531, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 591: HP: 2024, STR: 204, VIT: 291, SPD: 8, LUK: 1, Attack: 88086, Defense: 86208, Current HP: 2024, A Avg: 110988, D Avg: 86208, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 590: HP: 1177, STR: 204, VIT: 395, SPD: 8, LUK: 1, Attack: 88086, Defense: 85129, Current HP: 1177, A Avg: 110988, D Avg: 85129, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 589: HP: 1035, STR: 204, VIT: 358, SPD: 8, LUK: 1, Attack: 88086, Defense: 85833, Current HP: 1035, A Avg: 110988, D Avg: 85833, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
