Rank 1000: HP: 440, STR: 2035, VIT: 424, SPD: 34, LUK: 1, Attack: 87913, Defense: 84293, Current HP: 440, A Avg: 109891, D Avg: 84293, [Blue Sword(180)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 692: HP: 440, STR: 2934, VIT: 392, SPD: 36, LUK: 1, Attack: 88812, Defense: 84528, Current HP: 440, A Avg: 111015, D Avg: 84528, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 691: HP: 916, STR: 3172, VIT: 498, SPD: 34, LUK: 1, Attack: 88816, Defense: 88326, Current HP: 916, A Avg: 111020, D Avg: 88326, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 690: HP: 654, STR: 652, VIT: 241, SPD: 34, LUK: 1, Attack: 88819, Defense: 84247, Current HP: 654, A Avg: 111023, D Avg: 84247, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 689: HP: 3146, STR: 2315, VIT: 720, SPD: 32, LUK: 1, Attack: 88128, Defense: 84726, Current HP: 3146, A Avg: 111041, D Avg: 84726, [Spear of Regression(182)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 688: HP: 3124, STR: 2315, VIT: 3078, SPD: 32, LUK: 1, Attack: 88128, Defense: 88748, Current HP: 3124, A Avg: 111041, D Avg: 88748, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 687: HP: 1232, STR: 2252, VIT: 545, SPD: 34, LUK: 1, Attack: 88130, Defense: 87333, Current HP: 1232, A Avg: 111043, D Avg: 87333, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 686: HP: 1155, STR: 672, VIT: 455, SPD: 34, LUK: 1, Attack: 88839, Defense: 86567, Current HP: 1155, A Avg: 111048, D Avg: 86567, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 685: HP: 680, STR: 2376, VIT: 690, SPD: 36, LUK: 1, Attack: 88865, Defense: 85034, Current HP: 680, A Avg: 111081, D Avg: 85034, [Cuttlefish(178)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 684: HP: 880, STR: 699, VIT: 610, SPD: 34, LUK: 1, Attack: 88866, Defense: 85604, Current HP: 880, A Avg: 111082, D Avg: 85604, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 683: HP: 440, STR: 2996, VIT: 392, SPD: 34, LUK: 1, Attack: 88874, Defense: 84580, Current HP: 440, A Avg: 111092, D Avg: 84580, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 682: HP: 3168, STR: 2361, VIT: 982, SPD: 32, LUK: 1, Attack: 88174, Defense: 85573, Current HP: 3168, A Avg: 111099, D Avg: 85573, [Spear of Regression(182)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 681: HP: 3377, STR: 2361, VIT: 1032, SPD: 32, LUK: 1, Attack: 88174, Defense: 87950, Current HP: 3377, A Avg: 111099, D Avg: 87950, [Spear of Regression(182)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 680: HP: 3251, STR: 2364, VIT: 720, SPD: 32, LUK: 1, Attack: 88177, Defense: 85220, Current HP: 3251, A Avg: 111103, D Avg: 85220, [Spear of Regression(182)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 679: HP: 594, STR: 1128, VIT: 150, SPD: 34, LUK: 1, Attack: 88179, Defense: 84494, Current HP: 594, A Avg: 111105, D Avg: 84494, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 678: HP: 1040, STR: 2671, VIT: 134, SPD: 34, LUK: 1, Attack: 88913, Defense: 87962, Current HP: 1040, A Avg: 111141, D Avg: 87962, [Droid Hammer(177)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 677: HP: 670, STR: 2948, VIT: 272, SPD: 34, LUK: 1, Attack: 88917, Defense: 88100, Current HP: 670, A Avg: 111146, D Avg: 88100, [Fire Chariot(138)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 676: HP: 910, STR: 2430, VIT: 839, SPD: 34, LUK: 1, Attack: 88919, Defense: 86067, Current HP: 910, A Avg: 111148, D Avg: 86067, [Cuttlefish(178)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 675: HP: 1496, STR: 1731, VIT: 1000, SPD: 34, LUK: 1, Attack: 88220, Defense: 87788, Current HP: 1496, A Avg: 111157, D Avg: 87788, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 674: HP: 3979, STR: 2411, VIT: 1060, SPD: 32, LUK: 1, Attack: 88224, Defense: 87172, Current HP: 3979, A Avg: 111162, D Avg: 87172, [Spear of Regression(182)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 673: HP: 3564, STR: 2427, VIT: 1293, SPD: 32, LUK: 1, Attack: 88240, Defense: 86287, Current HP: 3564, A Avg: 111182, D Avg: 86287, [Spear of Regression(182)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 672: HP: 440, STR: 3309, VIT: 780, SPD: 34, LUK: 1, Attack: 88953, Defense: 88608, Current HP: 440, A Avg: 111191, D Avg: 88608, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 671: HP: 1056, STR: 1909, VIT: 522, SPD: 32, LUK: 1, Attack: 88255, Defense: 88350, Current HP: 1056, A Avg: 111201, D Avg: 88350, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 670: HP: 1440, STR: 2629, VIT: 377, SPD: 36, LUK: 1, Attack: 88975, Defense: 87165, Current HP: 1440, A Avg: 111218, D Avg: 87165, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 669: HP: 3146, STR: 2463, VIT: 670, SPD: 32, LUK: 1, Attack: 88276, Defense: 84533, Current HP: 3146, A Avg: 111227, D Avg: 84533, [Spear of Regression(182)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 668: HP: 667, STR: 116, VIT: 189, SPD: 32, LUK: 1, Attack: 88283, Defense: 83912, Current HP: 667, A Avg: 111236, D Avg: 83912, [Basic(169)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 667: HP: 667, STR: 116, VIT: 189, SPD: 32, LUK: 1, Attack: 88283, Defense: 83922, Current HP: 667, A Avg: 111236, D Avg: 83922, [Basic(169)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 666: HP: 638, STR: 116, VIT: 210, SPD: 32, LUK: 1, Attack: 88283, Defense: 84079, Current HP: 638, A Avg: 111236, D Avg: 84079, [Basic(169)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 665: HP: 638, STR: 116, VIT: 218, SPD: 32, LUK: 1, Attack: 88283, Defense: 84022, Current HP: 638, A Avg: 111236, D Avg: 84022, [Basic(169)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 664: HP: 638, STR: 116, VIT: 248, SPD: 32, LUK: 1, Attack: 88283, Defense: 84111, Current HP: 638, A Avg: 111236, D Avg: 84111, [Basic(169)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 663: HP: 638, STR: 116, VIT: 275, SPD: 32, LUK: 1, Attack: 88283, Defense: 84164, Current HP: 638, A Avg: 111236, D Avg: 84164, [Basic(169)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 662: HP: 667, STR: 116, VIT: 301, SPD: 32, LUK: 1, Attack: 88283, Defense: 84177, Current HP: 667, A Avg: 111236, D Avg: 84177, [Basic(169)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 661: HP: 869, STR: 116, VIT: 351, SPD: 32, LUK: 1, Attack: 88283, Defense: 84188, Current HP: 869, A Avg: 111236, D Avg: 84188, [Basic(169)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 660: HP: 736, STR: 116, VIT: 252, SPD: 32, LUK: 1, Attack: 88283, Defense: 84024, Current HP: 736, A Avg: 111236, D Avg: 84024, [Basic(169)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 659: HP: 782, STR: 116, VIT: 301, SPD: 32, LUK: 1, Attack: 88283, Defense: 84320, Current HP: 782, A Avg: 111236, D Avg: 84320, [Basic(169)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 658: HP: 726, STR: 116, VIT: 261, SPD: 32, LUK: 1, Attack: 88283, Defense: 84189, Current HP: 726, A Avg: 111236, D Avg: 84189, [Basic(169)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 657: HP: 1087, STR: 116, VIT: 462, SPD: 32, LUK: 1, Attack: 88283, Defense: 85024, Current HP: 1087, A Avg: 111236, D Avg: 85024, [Basic(169)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 656: HP: 1016, STR: 116, VIT: 248, SPD: 32, LUK: 1, Attack: 88283, Defense: 84176, Current HP: 1016, A Avg: 111236, D Avg: 84176, [Basic(169)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 655: HP: 667, STR: 116, VIT: 925, SPD: 32, LUK: 1, Attack: 88283, Defense: 87713, Current HP: 667, A Avg: 111236, D Avg: 87713, [Basic(169)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 654: HP: 2365, STR: 116, VIT: 197, SPD: 32, LUK: 1, Attack: 88283, Defense: 86114, Current HP: 2365, A Avg: 111236, D Avg: 86114, [Basic(169)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 653: HP: 1292, STR: 116, VIT: 538, SPD: 32, LUK: 1, Attack: 88283, Defense: 85272, Current HP: 1292, A Avg: 111236, D Avg: 85272, [Basic(169)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 652: HP: 1046, STR: 116, VIT: 462, SPD: 32, LUK: 1, Attack: 88283, Defense: 85937, Current HP: 1046, A Avg: 111236, D Avg: 85937, [Basic(169)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 651: HP: 858, STR: 116, VIT: 710, SPD: 32, LUK: 1, Attack: 88283, Defense: 85678, Current HP: 858, A Avg: 111236, D Avg: 85678, [Basic(169)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 650: HP: 770, STR: 116, VIT: 865, SPD: 32, LUK: 1, Attack: 88283, Defense: 87705, Current HP: 770, A Avg: 111236, D Avg: 87705, [Basic(169)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 649: HP: 1322, STR: 116, VIT: 634, SPD: 32, LUK: 1, Attack: 88283, Defense: 88059, Current HP: 1322, A Avg: 111236, D Avg: 88059, [Basic(169)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 648: HP: 638, STR: 116, VIT: 189, SPD: 32, LUK: 1, Attack: 88283, Defense: 86978, Current HP: 638, A Avg: 111236, D Avg: 86978, [Basic(169)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 647: HP: 638, STR: 116, VIT: 1177, SPD: 32, LUK: 1, Attack: 88283, Defense: 90955, Current HP: 638, A Avg: 111236, D Avg: 90955, [Basic(169)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 646: HP: 1188, STR: 116, VIT: 1749, SPD: 32, LUK: 1, Attack: 88283, Defense: 88537, Current HP: 1188, A Avg: 111236, D Avg: 88537, [Basic(169)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 645: HP: 968, STR: 116, VIT: 610, SPD: 34, LUK: 1, Attack: 88283, Defense: 86488, Current HP: 968, A Avg: 111236, D Avg: 86488, [Basic(169)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 644: HP: 1403, STR: 116, VIT: 639, SPD: 32, LUK: 1, Attack: 88283, Defense: 86855, Current HP: 1403, A Avg: 111236, D Avg: 86855, [Basic(169)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 643: HP: 1127, STR: 116, VIT: 907, SPD: 32, LUK: 1, Attack: 88283, Defense: 87942, Current HP: 1127, A Avg: 111236, D Avg: 87942, [Basic(169)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 642: HP: 667, STR: 116, VIT: 782, SPD: 32, LUK: 1, Attack: 88283, Defense: 87830, Current HP: 667, A Avg: 111236, D Avg: 87830, [Basic(169)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 641: HP: 1260, STR: 3115, VIT: 457, SPD: 36, LUK: 1, Attack: 88993, Defense: 87245, Current HP: 1260, A Avg: 111241, D Avg: 87245, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 640: HP: 660, STR: 124, VIT: 301, SPD: 32, LUK: 1, Attack: 88291, Defense: 84307, Current HP: 660, A Avg: 111246, D Avg: 84307, [Basic(169)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 639: HP: 638, STR: 124, VIT: 2659, SPD: 32, LUK: 1, Attack: 88291, Defense: 88329, Current HP: 638, A Avg: 111246, D Avg: 88329, [Basic(169)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 638: HP: 3784, STR: 2485, VIT: 1869, SPD: 32, LUK: 1, Attack: 88298, Defense: 89437, Current HP: 3784, A Avg: 111255, D Avg: 89437, [Spear of Regression(182)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 851, STR: 132, VIT: 364, SPD: 32, LUK: 1, Attack: 88299, Defense: 84305, Current HP: 851, A Avg: 111256, D Avg: 84305, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 638, STR: 155, VIT: 301, SPD: 34, LUK: 1, Attack: 88322, Defense: 84326, Current HP: 638, A Avg: 111285, D Avg: 84326, [Basic(169)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 957, STR: 163, VIT: 367, SPD: 32, LUK: 1, Attack: 88330, Defense: 84607, Current HP: 957, A Avg: 111295, D Avg: 84607, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 634: HP: 440, STR: 1987, VIT: 134, SPD: 36, LUK: 1, Attack: 89038, Defense: 84478, Current HP: 440, A Avg: 111297, D Avg: 84478, [Tekken(188)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 3399, STR: 2527, VIT: 720, SPD: 32, LUK: 1, Attack: 88340, Defense: 84609, Current HP: 3399, A Avg: 111308, D Avg: 84609, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 632: HP: 765, STR: 173, VIT: 301, SPD: 32, LUK: 1, Attack: 88340, Defense: 84801, Current HP: 765, A Avg: 111308, D Avg: 84801, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 631: HP: 3315, STR: 2534, VIT: 733, SPD: 32, LUK: 1, Attack: 88347, Defense: 84739, Current HP: 3315, A Avg: 111317, D Avg: 84739, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 630: HP: 938, STR: 184, VIT: 496, SPD: 32, LUK: 1, Attack: 88351, Defense: 86114, Current HP: 938, A Avg: 111322, D Avg: 86114, [Basic(169)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 629: HP: 805, STR: 185, VIT: 718, SPD: 32, LUK: 1, Attack: 88352, Defense: 85556, Current HP: 805, A Avg: 111323, D Avg: 85556, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 628: HP: 957, STR: 201, VIT: 418, SPD: 32, LUK: 1, Attack: 88368, Defense: 85282, Current HP: 957, A Avg: 111343, D Avg: 85282, [Basic(169)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 627: HP: 869, STR: 201, VIT: 462, SPD: 34, LUK: 1, Attack: 88368, Defense: 84884, Current HP: 869, A Avg: 111343, D Avg: 84884, [Basic(169)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 626: HP: 957, STR: 217, VIT: 769, SPD: 32, LUK: 1, Attack: 88384, Defense: 87570, Current HP: 957, A Avg: 111363, D Avg: 87570, [Basic(169)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 625: HP: 1040, STR: 2581, VIT: 392, SPD: 36, LUK: 1, Attack: 89109, Defense: 87180, Current HP: 1040, A Avg: 111386, D Avg: 87180, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 616, STR: 1878, VIT: 545, SPD: 32, LUK: 1, Attack: 88406, Defense: 88373, Current HP: 616, A Avg: 111391, D Avg: 88373, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 623: HP: 440, STR: 3256, VIT: 392, SPD: 36, LUK: 1, Attack: 89134, Defense: 84736, Current HP: 440, A Avg: 111417, D Avg: 84736, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 940, STR: 3805, VIT: 605, SPD: 34, LUK: 1, Attack: 89139, Defense: 88433, Current HP: 940, A Avg: 111423, D Avg: 88433, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 621: HP: 1150, STR: 3287, VIT: 508, SPD: 34, LUK: 1, Attack: 89139, Defense: 88336, Current HP: 1150, A Avg: 111423, D Avg: 88336, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 620: HP: 660, STR: 272, VIT: 252, SPD: 32, LUK: 1, Attack: 88439, Defense: 84115, Current HP: 660, A Avg: 111433, D Avg: 84115, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 619: HP: 1220, STR: 3628, VIT: 457, SPD: 36, LUK: 1, Attack: 89168, Defense: 87245, Current HP: 1220, A Avg: 111460, D Avg: 87245, [Zodiac(184)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 618: HP: 1298, STR: 294, VIT: 1450, SPD: 32, LUK: 1, Attack: 88461, Defense: 89018, Current HP: 1298, A Avg: 111460, D Avg: 89018, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 617: HP: 682, STR: 299, VIT: 564, SPD: 32, LUK: 1, Attack: 88466, Defense: 85155, Current HP: 682, A Avg: 111467, D Avg: 85155, [Basic(169)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 616: HP: 891, STR: 299, VIT: 613, SPD: 32, LUK: 1, Attack: 88466, Defense: 87531, Current HP: 891, A Avg: 111467, D Avg: 87531, [Basic(169)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 615: HP: 913, STR: 336, VIT: 301, SPD: 32, LUK: 1, Attack: 88503, Defense: 84190, Current HP: 913, A Avg: 111513, D Avg: 84190, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 614: HP: 829, STR: 343, VIT: 314, SPD: 32, LUK: 1, Attack: 88510, Defense: 84320, Current HP: 829, A Avg: 111522, D Avg: 84320, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 613: HP: 670, STR: 3343, VIT: 542, SPD: 34, LUK: 1, Attack: 89221, Defense: 85770, Current HP: 670, A Avg: 111526, D Avg: 85770, [Blue Sword(180)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 1380, STR: 348, VIT: 642, SPD: 32, LUK: 1, Attack: 88515, Defense: 86754, Current HP: 1380, A Avg: 111528, D Avg: 86754, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 611: HP: 3124, STR: 2712, VIT: 608, SPD: 34, LUK: 1, Attack: 88525, Defense: 84744, Current HP: 3124, A Avg: 111541, D Avg: 84744, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 610: HP: 1078, STR: 364, VIT: 858, SPD: 32, LUK: 1, Attack: 88531, Defense: 85852, Current HP: 1078, A Avg: 111549, D Avg: 85852, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 609: HP: 1232, STR: 1500, VIT: 150, SPD: 34, LUK: 1, Attack: 88551, Defense: 86938, Current HP: 1232, A Avg: 111574, D Avg: 86938, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 608: HP: 594, STR: 2699, VIT: 545, SPD: 32, LUK: 1, Attack: 88577, Defense: 88373, Current HP: 594, A Avg: 111607, D Avg: 88373, [Blue Sword(180)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 607: HP: 1040, STR: 4802, VIT: 596, SPD: 34, LUK: 1, Attack: 89302, Defense: 88424, Current HP: 1040, A Avg: 111627, D Avg: 88424, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 858, STR: 2145, VIT: 1000, SPD: 32, LUK: 1, Attack: 88634, Defense: 88828, Current HP: 858, A Avg: 111678, D Avg: 88828, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 605: HP: 480, STR: 1176, VIT: 159, SPD: 34, LUK: 1, Attack: 89343, Defense: 84347, Current HP: 480, A Avg: 111678, D Avg: 84347, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 604: HP: 480, STR: 1179, VIT: 159, SPD: 36, LUK: 1, Attack: 89346, Defense: 84295, Current HP: 480, A Avg: 111682, D Avg: 84295, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 603: HP: 440, STR: 4435, VIT: 134, SPD: 34, LUK: 1, Attack: 89364, Defense: 87962, Current HP: 440, A Avg: 111705, D Avg: 87962, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 602: HP: 3124, STR: 2852, VIT: 608, SPD: 32, LUK: 1, Attack: 88665, Defense: 84796, Current HP: 3124, A Avg: 111717, D Avg: 84796, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 601: HP: 440, STR: 4799, VIT: 134, SPD: 34, LUK: 1, Attack: 89377, Defense: 87962, Current HP: 440, A Avg: 111721, D Avg: 87962, [Magical(187)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 600: HP: 2856, STR: 1522, VIT: 780, SPD: 34, LUK: 1, Attack: 89404, Defense: 84503, Current HP: 2856, A Avg: 111755, D Avg: 84503, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 599: HP: 2856, STR: 1522, VIT: 780, SPD: 34, LUK: 1, Attack: 89404, Defense: 84513, Current HP: 2856, A Avg: 111755, D Avg: 84513, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 598: HP: 2720, STR: 1522, VIT: 835, SPD: 34, LUK: 1, Attack: 89404, Defense: 84704, Current HP: 2720, A Avg: 111755, D Avg: 84704, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 597: HP: 2720, STR: 1522, VIT: 840, SPD: 34, LUK: 1, Attack: 89404, Defense: 84644, Current HP: 2720, A Avg: 111755, D Avg: 84644, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 596: HP: 2720, STR: 1522, VIT: 860, SPD: 34, LUK: 1, Attack: 89404, Defense: 84723, Current HP: 2720, A Avg: 111755, D Avg: 84723, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 595: HP: 2720, STR: 1522, VIT: 878, SPD: 34, LUK: 1, Attack: 89404, Defense: 84767, Current HP: 2720, A Avg: 111755, D Avg: 84767, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 594: HP: 2856, STR: 1522, VIT: 853, SPD: 34, LUK: 1, Attack: 89404, Defense: 84729, Current HP: 2856, A Avg: 111755, D Avg: 84729, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
