Rank 1000: HP: 7414, STR: 3043, VIT: 2121, SPD: 85, LUK: 1, Attack: 88856, Defense: 87999, Current HP: 7414, A Avg: 111958, D Avg: 87999, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 644: HP: 4620, STR: 2310, VIT: 7395, SPD: 80, LUK: 1, Attack: 90138, Defense: 94183, Current HP: 4620, A Avg: 113573, D Avg: 94183, [Stargazer(183)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 643: HP: 4400, STR: 2310, VIT: 4721, SPD: 85, LUK: 1, Attack: 90138, Defense: 90599, Current HP: 4400, A Avg: 113573, D Avg: 90599, [Stargazer(183)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 642: HP: 5627, STR: 2310, VIT: 4746, SPD: 80, LUK: 1, Attack: 90138, Defense: 90962, Current HP: 5627, A Avg: 113573, D Avg: 90962, [Stargazer(183)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 641: HP: 4715, STR: 2310, VIT: 4705, SPD: 80, LUK: 1, Attack: 90138, Defense: 91740, Current HP: 4715, A Avg: 113573, D Avg: 91740, [Stargazer(183)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 640: HP: 4255, STR: 2310, VIT: 5205, SPD: 80, LUK: 1, Attack: 90138, Defense: 92253, Current HP: 4255, A Avg: 113573, D Avg: 92253, [Stargazer(183)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 639: HP: 4481, STR: 2326, VIT: 4228, SPD: 80, LUK: 1, Attack: 90154, Defense: 88169, Current HP: 4481, A Avg: 113594, D Avg: 88169, [Stargazer(183)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 638: HP: 1881, STR: 1994, VIT: 886, SPD: 80, LUK: 1, Attack: 90161, Defense: 86114, Current HP: 1881, A Avg: 113602, D Avg: 86114, [Basic(169)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 7744, STR: 2283, VIT: 3122, SPD: 80, LUK: 1, Attack: 90165, Defense: 87128, Current HP: 7744, A Avg: 113607, D Avg: 87128, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 7722, STR: 2283, VIT: 9224, SPD: 80, LUK: 1, Attack: 90165, Defense: 94894, Current HP: 7722, A Avg: 113607, D Avg: 94894, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 1060, STR: 6316, VIT: 277, SPD: 85, LUK: 1, Attack: 90894, Defense: 84140, Current HP: 1060, A Avg: 113617, D Avg: 84140, [Magical(187)[0, 0, 0], Small Sword(218)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 634: HP: 1550, STR: 6398, VIT: 525, SPD: 85, LUK: 1, Attack: 90911, Defense: 88353, Current HP: 1550, A Avg: 113638, D Avg: 88353, [Volcano(142)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 633: HP: 3025, STR: 4340, VIT: 1658, SPD: 80, LUK: 1, Attack: 90192, Defense: 89486, Current HP: 3025, A Avg: 113641, D Avg: 89486, [Santoku(159)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 632: HP: 8758, STR: 2312, VIT: 3629, SPD: 80, LUK: 1, Attack: 90194, Defense: 89247, Current HP: 8758, A Avg: 113644, D Avg: 89247, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 631: HP: 8153, STR: 2313, VIT: 4052, SPD: 80, LUK: 1, Attack: 90195, Defense: 88890, Current HP: 8153, A Avg: 113645, D Avg: 88890, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 630: HP: 2596, STR: 2028, VIT: 345, SPD: 85, LUK: 1, Attack: 90195, Defense: 87133, Current HP: 2596, A Avg: 113645, D Avg: 87133, [Basic(169)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 629: HP: 8371, STR: 2329, VIT: 3510, SPD: 80, LUK: 1, Attack: 90211, Defense: 88374, Current HP: 8371, A Avg: 113665, D Avg: 88374, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 628: HP: 8283, STR: 2329, VIT: 3517, SPD: 85, LUK: 1, Attack: 90211, Defense: 87939, Current HP: 8283, A Avg: 113665, D Avg: 87939, [Wild Card(175)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 627: HP: 1914, STR: 5718, VIT: 1637, SPD: 80, LUK: 1, Attack: 90218, Defense: 89465, Current HP: 1914, A Avg: 113674, D Avg: 89465, [Divine Dragon Sword(181)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 626: HP: 4070, STR: 2396, VIT: 3944, SPD: 85, LUK: 1, Attack: 90224, Defense: 87969, Current HP: 4070, A Avg: 113682, D Avg: 87969, [Stargazer(183)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 625: HP: 6657, STR: 5138, VIT: 688, SPD: 85, LUK: 1, Attack: 90951, Defense: 84411, Current HP: 6657, A Avg: 113688, D Avg: 84411, [Spear of Regression(182)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 6657, STR: 5138, VIT: 688, SPD: 85, LUK: 1, Attack: 90951, Defense: 84421, Current HP: 6657, A Avg: 113688, D Avg: 84421, [Spear of Regression(182)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 6340, STR: 5138, VIT: 738, SPD: 85, LUK: 1, Attack: 90951, Defense: 84607, Current HP: 6340, A Avg: 113688, D Avg: 84607, [Spear of Regression(182)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 6340, STR: 5138, VIT: 743, SPD: 85, LUK: 1, Attack: 90951, Defense: 84547, Current HP: 6340, A Avg: 113688, D Avg: 84547, [Spear of Regression(182)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 621: HP: 6340, STR: 5138, VIT: 817, SPD: 85, LUK: 1, Attack: 90951, Defense: 84680, Current HP: 6340, A Avg: 113688, D Avg: 84680, [Spear of Regression(182)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 620: HP: 6340, STR: 5138, VIT: 835, SPD: 85, LUK: 1, Attack: 90951, Defense: 84724, Current HP: 6340, A Avg: 113688, D Avg: 84724, [Spear of Regression(182)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 619: HP: 6657, STR: 5138, VIT: 863, SPD: 85, LUK: 1, Attack: 90951, Defense: 84739, Current HP: 6657, A Avg: 113688, D Avg: 84739, [Spear of Regression(182)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 618: HP: 6850, STR: 5138, VIT: 993, SPD: 85, LUK: 1, Attack: 90951, Defense: 84830, Current HP: 6850, A Avg: 113688, D Avg: 84830, [Spear of Regression(182)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 617: HP: 6720, STR: 5138, VIT: 780, SPD: 85, LUK: 1, Attack: 90951, Defense: 84552, Current HP: 6720, A Avg: 113688, D Avg: 84552, [Spear of Regression(182)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 616: HP: 6762, STR: 5138, VIT: 863, SPD: 85, LUK: 1, Attack: 90951, Defense: 84882, Current HP: 6762, A Avg: 113688, D Avg: 84882, [Spear of Regression(182)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 615: HP: 6420, STR: 5138, VIT: 826, SPD: 85, LUK: 1, Attack: 90951, Defense: 84754, Current HP: 6420, A Avg: 113688, D Avg: 84754, [Spear of Regression(182)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 614: HP: 7482, STR: 5138, VIT: 1122, SPD: 85, LUK: 1, Attack: 90951, Defense: 85684, Current HP: 7482, A Avg: 113688, D Avg: 85684, [Spear of Regression(182)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 613: HP: 7164, STR: 5138, VIT: 817, SPD: 85, LUK: 1, Attack: 90951, Defense: 84745, Current HP: 7164, A Avg: 113688, D Avg: 84745, [Spear of Regression(182)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 6657, STR: 5138, VIT: 1526, SPD: 85, LUK: 1, Attack: 90951, Defense: 88314, Current HP: 6657, A Avg: 113688, D Avg: 88314, [Spear of Regression(182)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 611: HP: 8810, STR: 5138, VIT: 729, SPD: 85, LUK: 1, Attack: 90951, Defense: 86646, Current HP: 8810, A Avg: 113688, D Avg: 86646, [Spear of Regression(182)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 610: HP: 7732, STR: 5138, VIT: 1222, SPD: 85, LUK: 1, Attack: 90951, Defense: 85956, Current HP: 7732, A Avg: 113688, D Avg: 85956, [Spear of Regression(182)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 609: HP: 7318, STR: 5138, VIT: 1122, SPD: 85, LUK: 1, Attack: 90951, Defense: 86597, Current HP: 7318, A Avg: 113688, D Avg: 86597, [Spear of Regression(182)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 608: HP: 6540, STR: 5138, VIT: 1611, SPD: 85, LUK: 1, Attack: 90951, Defense: 86579, Current HP: 6540, A Avg: 113688, D Avg: 86579, [Spear of Regression(182)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 607: HP: 6460, STR: 5138, VIT: 1640, SPD: 85, LUK: 1, Attack: 90951, Defense: 88480, Current HP: 6460, A Avg: 113688, D Avg: 88480, [Spear of Regression(182)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 8200, STR: 5138, VIT: 1438, SPD: 85, LUK: 1, Attack: 90951, Defense: 88863, Current HP: 8200, A Avg: 113688, D Avg: 88863, [Spear of Regression(182)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 605: HP: 6340, STR: 5138, VIT: 688, SPD: 85, LUK: 1, Attack: 90951, Defense: 87477, Current HP: 6340, A Avg: 113688, D Avg: 87477, [Spear of Regression(182)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 604: HP: 6840, STR: 5138, VIT: 3114, SPD: 85, LUK: 1, Attack: 90951, Defense: 89902, Current HP: 6840, A Avg: 113688, D Avg: 89902, [Spear of Regression(182)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 603: HP: 6640, STR: 5138, VIT: 1371, SPD: 90, LUK: 1, Attack: 90951, Defense: 87249, Current HP: 6640, A Avg: 113688, D Avg: 87249, [Spear of Regression(182)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 602: HP: 7756, STR: 5138, VIT: 1348, SPD: 85, LUK: 1, Attack: 90951, Defense: 87564, Current HP: 7756, A Avg: 113688, D Avg: 87564, [Spear of Regression(182)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 601: HP: 7077, STR: 5138, VIT: 1361, SPD: 85, LUK: 1, Attack: 90951, Defense: 88396, Current HP: 7077, A Avg: 113688, D Avg: 88396, [Spear of Regression(182)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 600: HP: 6657, STR: 5138, VIT: 1688, SPD: 85, LUK: 1, Attack: 90951, Defense: 88736, Current HP: 6657, A Avg: 113688, D Avg: 88736, [Spear of Regression(182)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 599: HP: 1550, STR: 6272, VIT: 285, SPD: 85, LUK: 1, Attack: 90954, Defense: 88113, Current HP: 1550, A Avg: 113692, D Avg: 88113, [Thunder Whip(143)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 598: HP: 1590, STR: 4426, VIT: 1205, SPD: 85, LUK: 1, Attack: 90954, Defense: 86433, Current HP: 1590, A Avg: 113692, D Avg: 86433, [Moon Knuckle(153)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 597: HP: 4719, STR: 2404, VIT: 4230, SPD: 80, LUK: 1, Attack: 90232, Defense: 88470, Current HP: 4719, A Avg: 113692, D Avg: 88470, [Stargazer(183)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 596: HP: 2464, STR: 4909, VIT: 2040, SPD: 80, LUK: 1, Attack: 90243, Defense: 89868, Current HP: 2464, A Avg: 113706, D Avg: 89868, [Impulse(166)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 595: HP: 1254, STR: 4367, VIT: 1325, SPD: 80, LUK: 1, Attack: 90245, Defense: 85513, Current HP: 1254, A Avg: 113708, D Avg: 85513, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 594: HP: 2670, STR: 5639, VIT: 1672, SPD: 85, LUK: 1, Attack: 90973, Defense: 86900, Current HP: 2670, A Avg: 113716, D Avg: 86900, [Impulse(166)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 593: HP: 1040, STR: 5097, VIT: 1026, SPD: 90, LUK: 1, Attack: 90975, Defense: 85051, Current HP: 1040, A Avg: 113718, D Avg: 85051, [Blue Sword(180)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 592: HP: 6714, STR: 5165, VIT: 1002, SPD: 85, LUK: 1, Attack: 90978, Defense: 84943, Current HP: 6714, A Avg: 113722, D Avg: 84943, [Spear of Regression(182)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 591: HP: 1080, STR: 6407, VIT: 736, SPD: 85, LUK: 1, Attack: 90985, Defense: 85327, Current HP: 1080, A Avg: 113731, D Avg: 85327, [Magical(187)[0, 0, 0], Black Hole(229)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 590: HP: 1570, STR: 6407, VIT: 819, SPD: 85, LUK: 1, Attack: 90985, Defense: 87737, Current HP: 1570, A Avg: 113731, D Avg: 87737, [Magical(187)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 589: HP: 2373, STR: 6409, VIT: 787, SPD: 85, LUK: 1, Attack: 90987, Defense: 86899, Current HP: 2373, A Avg: 113733, D Avg: 86899, [Magical(187)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 588: HP: 7981, STR: 2383, VIT: 3122, SPD: 80, LUK: 1, Attack: 90265, Defense: 87622, Current HP: 7981, A Avg: 113733, D Avg: 87622, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 587: HP: 1630, STR: 5111, VIT: 1177, SPD: 85, LUK: 1, Attack: 90989, Defense: 85417, Current HP: 1630, A Avg: 113736, D Avg: 85417, [Blue Sword(180)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 586: HP: 2590, STR: 4645, VIT: 1139, SPD: 85, LUK: 1, Attack: 90991, Defense: 86367, Current HP: 2590, A Avg: 113738, D Avg: 86367, [Progress(147)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 585: HP: 8371, STR: 2393, VIT: 4185, SPD: 80, LUK: 1, Attack: 90275, Defense: 90986, Current HP: 8371, A Avg: 113746, D Avg: 90986, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 584: HP: 4092, STR: 2454, VIT: 3944, SPD: 80, LUK: 1, Attack: 90282, Defense: 87950, Current HP: 4092, A Avg: 113755, D Avg: 87950, [Stargazer(183)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 583: HP: 4070, STR: 2454, VIT: 10046, SPD: 80, LUK: 1, Attack: 90282, Defense: 95716, Current HP: 4070, A Avg: 113755, D Avg: 95716, [Stargazer(183)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 582: HP: 1060, STR: 5135, VIT: 1026, SPD: 85, LUK: 1, Attack: 91013, Defense: 85032, Current HP: 1060, A Avg: 113766, D Avg: 85032, [Blue Sword(180)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 581: HP: 1040, STR: 5135, VIT: 5016, SPD: 85, LUK: 1, Attack: 91013, Defense: 90686, Current HP: 1040, A Avg: 113766, D Avg: 90686, [Blue Sword(180)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 580: HP: 1440, STR: 6436, VIT: 907, SPD: 85, LUK: 1, Attack: 91014, Defense: 85901, Current HP: 1440, A Avg: 113767, D Avg: 85901, [Magical(187)[0, 0, 0], Metalization(228)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 579: HP: 1280, STR: 5138, VIT: 1018, SPD: 85, LUK: 1, Attack: 91016, Defense: 85206, Current HP: 1280, A Avg: 113770, D Avg: 85206, [God Hand(179)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 578: HP: 7084, STR: 4484, VIT: 1076, SPD: 80, LUK: 1, Attack: 90297, Defense: 85264, Current HP: 7084, A Avg: 113774, D Avg: 85264, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 577: HP: 4940, STR: 2473, VIT: 4451, SPD: 80, LUK: 1, Attack: 90301, Defense: 90069, Current HP: 4940, A Avg: 113779, D Avg: 90069, [Stargazer(183)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 576: HP: 4501, STR: 2475, VIT: 4905, SPD: 80, LUK: 1, Attack: 90303, Defense: 89743, Current HP: 4501, A Avg: 113781, D Avg: 89743, [Stargazer(183)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 575: HP: 3320, STR: 5694, VIT: 1319, SPD: 90, LUK: 1, Attack: 91028, Defense: 88107, Current HP: 3320, A Avg: 113785, D Avg: 88107, [Impulse(166)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 574: HP: 4719, STR: 2491, VIT: 4363, SPD: 80, LUK: 1, Attack: 90319, Defense: 89227, Current HP: 4719, A Avg: 113801, D Avg: 89227, [Stargazer(183)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 573: HP: 4631, STR: 2491, VIT: 4339, SPD: 85, LUK: 1, Attack: 90319, Defense: 88761, Current HP: 4631, A Avg: 113801, D Avg: 88761, [Stargazer(183)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 572: HP: 2240, STR: 4525, VIT: 851, SPD: 90, LUK: 1, Attack: 91053, Defense: 87639, Current HP: 2240, A Avg: 113816, D Avg: 87639, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 571: HP: 8382, STR: 2453, VIT: 5285, SPD: 80, LUK: 1, Attack: 90335, Defense: 92853, Current HP: 8382, A Avg: 113822, D Avg: 92853, [Wild Card(175)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 570: HP: 3240, STR: 4735, VIT: 785, SPD: 90, LUK: 1, Attack: 91081, Defense: 87573, Current HP: 3240, A Avg: 113851, D Avg: 87573, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 569: HP: 6340, STR: 5283, VIT: 863, SPD: 90, LUK: 1, Attack: 91096, Defense: 84888, Current HP: 6340, A Avg: 113870, D Avg: 84888, [Spear of Regression(182)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 568: HP: 2650, STR: 6395, VIT: 1052, SPD: 85, LUK: 1, Attack: 91103, Defense: 88880, Current HP: 2650, A Avg: 113878, D Avg: 88880, [Thin Blade(158)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 567: HP: 1717, STR: 5227, VIT: 1358, SPD: 85, LUK: 1, Attack: 91105, Defense: 86976, Current HP: 1717, A Avg: 113881, D Avg: 86976, [Blue Sword(180)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 566: HP: 4719, STR: 2555, VIT: 5038, SPD: 80, LUK: 1, Attack: 90383, Defense: 91839, Current HP: 4719, A Avg: 113882, D Avg: 91839, [Stargazer(183)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 565: HP: 4329, STR: 2555, VIT: 3944, SPD: 80, LUK: 1, Attack: 90383, Defense: 88444, Current HP: 4329, A Avg: 113882, D Avg: 88444, [Stargazer(183)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 564: HP: 1432, STR: 5229, VIT: 1627, SPD: 85, LUK: 1, Attack: 91107, Defense: 86465, Current HP: 1432, A Avg: 113883, D Avg: 86465, [Blue Sword(180)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 563: HP: 6930, STR: 5297, VIT: 1004, SPD: 85, LUK: 1, Attack: 91110, Defense: 85244, Current HP: 6930, A Avg: 113887, D Avg: 85244, [Spear of Regression(182)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 562: HP: 1630, STR: 5256, VIT: 1265, SPD: 85, LUK: 1, Attack: 91134, Defense: 86129, Current HP: 1630, A Avg: 113917, D Avg: 86129, [Blue Sword(180)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 561: HP: 1550, STR: 5256, VIT: 1285, SPD: 90, LUK: 1, Attack: 91134, Defense: 85707, Current HP: 1550, A Avg: 113917, D Avg: 85707, [Blue Sword(180)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 560: HP: 6360, STR: 5328, VIT: 863, SPD: 85, LUK: 1, Attack: 91141, Defense: 84869, Current HP: 6360, A Avg: 113926, D Avg: 84869, [Spear of Regression(182)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 559: HP: 6340, STR: 5328, VIT: 4853, SPD: 85, LUK: 1, Attack: 91141, Defense: 90523, Current HP: 6340, A Avg: 113926, D Avg: 90523, [Spear of Regression(182)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 558: HP: 1590, STR: 6591, VIT: 360, SPD: 85, LUK: 1, Attack: 91169, Defense: 84249, Current HP: 1590, A Avg: 113961, D Avg: 84249, [Magical(187)[0, 0, 0], Small Lion(219)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 557: HP: 4730, STR: 2624, VIT: 6107, SPD: 80, LUK: 1, Attack: 90452, Defense: 93675, Current HP: 4730, A Avg: 113969, D Avg: 93675, [Stargazer(183)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 556: HP: 1276, STR: 5300, VIT: 1026, SPD: 85, LUK: 1, Attack: 91178, Defense: 85526, Current HP: 1276, A Avg: 113972, D Avg: 85526, [Blue Sword(180)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 555: HP: 7744, STR: 2584, VIT: 2995, SPD: 80, LUK: 1, Attack: 90466, Defense: 86858, Current HP: 7744, A Avg: 113987, D Avg: 86858, [Wild Card(175)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 554: HP: 1254, STR: 5547, VIT: 306, SPD: 80, LUK: 1, Attack: 90476, Defense: 88134, Current HP: 1254, A Avg: 113999, D Avg: 88134, [Jack Knife(185)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 553: HP: 1610, STR: 6395, VIT: 535, SPD: 85, LUK: 1, Attack: 91207, Defense: 88363, Current HP: 1610, A Avg: 114008, D Avg: 88363, [Granada(150)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 552: HP: 2040, STR: 6574, VIT: 618, SPD: 85, LUK: 1, Attack: 91224, Defense: 88446, Current HP: 2040, A Avg: 114030, D Avg: 88446, [Diamond Knuckle(152)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 551: HP: 7766, STR: 2619, VIT: 3697, SPD: 80, LUK: 1, Attack: 90501, Defense: 88288, Current HP: 7766, A Avg: 114031, D Avg: 88288, [Wild Card(175)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 550: HP: 8305, STR: 2619, VIT: 3824, SPD: 80, LUK: 1, Attack: 90501, Defense: 90742, Current HP: 8305, A Avg: 114031, D Avg: 90742, [Wild Card(175)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 549: HP: 9476, STR: 2620, VIT: 3775, SPD: 80, LUK: 1, Attack: 90502, Defense: 89887, Current HP: 9476, A Avg: 114032, D Avg: 89887, [Wild Card(175)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
