Rank 1000: HP: 736, STR: 460, VIT: 176, SPD: 40, LUK: 1, Attack: 87511, Defense: 83899, Current HP: 736, A Avg: 110263, D Avg: 83899, [Tekken(188)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 641: HP: 4114, STR: 2723, VIT: 824, SPD: 40, LUK: 1, Attack: 88536, Defense: 84713, Current HP: 4114, A Avg: 111555, D Avg: 84713, [Spear of Regression(182)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 640: HP: 540, STR: 4463, VIT: 632, SPD: 42, LUK: 1, Attack: 89251, Defense: 88460, Current HP: 540, A Avg: 111563, D Avg: 88460, [Pulse Knife(165)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 639: HP: 1452, STR: 2668, VIT: 675, SPD: 42, LUK: 1, Attack: 88546, Defense: 87463, Current HP: 1452, A Avg: 111567, D Avg: 87463, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 638: HP: 4008, STR: 2738, VIT: 837, SPD: 40, LUK: 1, Attack: 88551, Defense: 84843, Current HP: 4008, A Avg: 111574, D Avg: 84843, [Spear of Regression(182)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 637: HP: 1078, STR: 396, VIT: 353, SPD: 40, LUK: 1, Attack: 88563, Defense: 84242, Current HP: 1078, A Avg: 111589, D Avg: 84242, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 1610, STR: 404, VIT: 746, SPD: 40, LUK: 1, Attack: 88571, Defense: 86858, Current HP: 1610, A Avg: 111599, D Avg: 86858, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 968, STR: 2699, VIT: 800, SPD: 40, LUK: 1, Attack: 88577, Defense: 88628, Current HP: 968, A Avg: 111607, D Avg: 88628, [God Hand(179)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 634: HP: 972, STR: 411, VIT: 366, SPD: 40, LUK: 1, Attack: 88578, Defense: 84372, Current HP: 972, A Avg: 111608, D Avg: 84372, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 633: HP: 1188, STR: 420, VIT: 953, SPD: 40, LUK: 1, Attack: 88587, Defense: 85947, Current HP: 1188, A Avg: 111619, D Avg: 85947, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 632: HP: 1740, STR: 2980, VIT: 445, SPD: 45, LUK: 1, Attack: 89326, Defense: 87233, Current HP: 1740, A Avg: 111657, D Avg: 87233, [Progress(147)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 631: HP: 1020, STR: 3791, VIT: 734, SPD: 42, LUK: 1, Attack: 89331, Defense: 85962, Current HP: 1020, A Avg: 111663, D Avg: 85962, [Zodiac(184)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 630: HP: 924, STR: 3107, VIT: 800, SPD: 40, LUK: 1, Attack: 88647, Defense: 88628, Current HP: 924, A Avg: 111695, D Avg: 88628, [Zodiac(184)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 629: HP: 1276, STR: 2308, VIT: 639, SPD: 40, LUK: 1, Attack: 88654, Defense: 88467, Current HP: 1276, A Avg: 111704, D Avg: 88467, [Progress(147)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 628: HP: 1060, STR: 2878, VIT: 992, SPD: 42, LUK: 1, Attack: 89367, Defense: 86220, Current HP: 1060, A Avg: 111708, D Avg: 86220, [Cuttlefish(178)[0, 0, 0], Wave Motion Sword(226)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 627: HP: 540, STR: 3515, VIT: 469, SPD: 45, LUK: 1, Attack: 89393, Defense: 84605, Current HP: 540, A Avg: 111741, D Avg: 84605, [Blue Sword(180)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 626: HP: 540, STR: 3847, VIT: 802, SPD: 42, LUK: 1, Attack: 89400, Defense: 88630, Current HP: 540, A Avg: 111750, D Avg: 88630, [Hammer of Justice(186)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 625: HP: 788, STR: 3656, VIT: 272, SPD: 42, LUK: 1, Attack: 89404, Defense: 88100, Current HP: 788, A Avg: 111755, D Avg: 88100, [Scythe of the Grim Reaper(148)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 624: HP: 1140, STR: 3175, VIT: 142, SPD: 42, LUK: 1, Attack: 89417, Defense: 87970, Current HP: 1140, A Avg: 111771, D Avg: 87970, [Droid Hammer(177)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 623: HP: 1240, STR: 2905, VIT: 469, SPD: 45, LUK: 1, Attack: 89433, Defense: 87257, Current HP: 1240, A Avg: 111791, D Avg: 87257, [Moon Knuckle(153)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 622: HP: 3784, STR: 2912, VIT: 686, SPD: 42, LUK: 1, Attack: 88725, Defense: 84822, Current HP: 3784, A Avg: 111793, D Avg: 84822, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 621: HP: 1452, STR: 1676, VIT: 176, SPD: 42, LUK: 1, Attack: 88727, Defense: 86964, Current HP: 1452, A Avg: 111796, D Avg: 86964, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 620: HP: 1136, STR: 3802, VIT: 600, SPD: 42, LUK: 1, Attack: 89446, Defense: 88428, Current HP: 1136, A Avg: 111807, D Avg: 88428, [Gladius(162)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 619: HP: 580, STR: 1287, VIT: 168, SPD: 45, LUK: 1, Attack: 89454, Defense: 84304, Current HP: 580, A Avg: 111817, D Avg: 84304, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 618: HP: 1220, STR: 4897, VIT: 142, SPD: 45, LUK: 1, Attack: 89475, Defense: 86930, Current HP: 1220, A Avg: 111843, D Avg: 86930, [Magical(187)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 617: HP: 1460, STR: 3601, VIT: 550, SPD: 45, LUK: 1, Attack: 89479, Defense: 87338, Current HP: 1460, A Avg: 111848, D Avg: 87338, [God Hand(179)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 616: HP: 820, STR: 3522, VIT: 314, SPD: 42, LUK: 1, Attack: 89491, Defense: 88142, Current HP: 820, A Avg: 111863, D Avg: 88142, [Fire Chariot(138)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 615: HP: 726, STR: 2261, VIT: 675, SPD: 40, LUK: 1, Attack: 88789, Defense: 88503, Current HP: 726, A Avg: 111874, D Avg: 88503, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 614: HP: 580, STR: 1386, VIT: 168, SPD: 42, LUK: 1, Attack: 89553, Defense: 84356, Current HP: 580, A Avg: 111941, D Avg: 84356, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 613: HP: 540, STR: 3696, VIT: 469, SPD: 42, LUK: 1, Attack: 89574, Defense: 84657, Current HP: 540, A Avg: 111967, D Avg: 84657, [Blue Sword(180)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 612: HP: 748, STR: 721, VIT: 215, SPD: 42, LUK: 1, Attack: 88888, Defense: 84351, Current HP: 748, A Avg: 111998, D Avg: 84351, [Basic(169)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 611: HP: 540, STR: 3981, VIT: 958, SPD: 42, LUK: 1, Attack: 89625, Defense: 88786, Current HP: 540, A Avg: 112031, D Avg: 88786, [Portal Sword(176)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 610: HP: 3784, STR: 3110, VIT: 686, SPD: 42, LUK: 1, Attack: 88923, Defense: 85030, Current HP: 3784, A Avg: 112042, D Avg: 85030, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 609: HP: 3784, STR: 3124, VIT: 686, SPD: 40, LUK: 1, Attack: 88937, Defense: 84874, Current HP: 3784, A Avg: 112060, D Avg: 84874, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 608: HP: 4048, STR: 1068, VIT: 1424, SPD: 40, LUK: 1, Attack: 88950, Defense: 85147, Current HP: 4048, A Avg: 112077, D Avg: 85147, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 607: HP: 4048, STR: 1068, VIT: 1424, SPD: 40, LUK: 1, Attack: 88950, Defense: 85157, Current HP: 4048, A Avg: 112077, D Avg: 85157, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 606: HP: 3872, STR: 1068, VIT: 1493, SPD: 40, LUK: 1, Attack: 88950, Defense: 85362, Current HP: 3872, A Avg: 112077, D Avg: 85362, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 605: HP: 3872, STR: 1068, VIT: 1501, SPD: 40, LUK: 1, Attack: 88950, Defense: 85305, Current HP: 3872, A Avg: 112077, D Avg: 85305, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 604: HP: 3872, STR: 1068, VIT: 1544, SPD: 40, LUK: 1, Attack: 88950, Defense: 85407, Current HP: 3872, A Avg: 112077, D Avg: 85407, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 603: HP: 3872, STR: 1068, VIT: 1571, SPD: 40, LUK: 1, Attack: 88950, Defense: 85460, Current HP: 3872, A Avg: 112077, D Avg: 85460, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 602: HP: 4048, STR: 1068, VIT: 1562, SPD: 40, LUK: 1, Attack: 88950, Defense: 85438, Current HP: 4048, A Avg: 112077, D Avg: 85438, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 601: HP: 4158, STR: 1068, VIT: 1674, SPD: 40, LUK: 1, Attack: 88950, Defense: 85511, Current HP: 4158, A Avg: 112077, D Avg: 85511, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 600: HP: 4117, STR: 1068, VIT: 1500, SPD: 40, LUK: 1, Attack: 88950, Defense: 85272, Current HP: 4117, A Avg: 112077, D Avg: 85272, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 599: HP: 4163, STR: 1068, VIT: 1562, SPD: 40, LUK: 1, Attack: 88950, Defense: 85581, Current HP: 4163, A Avg: 112077, D Avg: 85581, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 598: HP: 3960, STR: 1068, VIT: 1557, SPD: 40, LUK: 1, Attack: 88950, Defense: 85485, Current HP: 3960, A Avg: 112077, D Avg: 85485, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 597: HP: 4549, STR: 1068, VIT: 1762, SPD: 40, LUK: 1, Attack: 88950, Defense: 86324, Current HP: 4549, A Avg: 112077, D Avg: 86324, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 596: HP: 4338, STR: 1068, VIT: 1544, SPD: 40, LUK: 1, Attack: 88950, Defense: 85472, Current HP: 4338, A Avg: 112077, D Avg: 85472, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 595: HP: 4048, STR: 1068, VIT: 2251, SPD: 40, LUK: 1, Attack: 88950, Defense: 89039, Current HP: 4048, A Avg: 112077, D Avg: 89039, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 594: HP: 5764, STR: 1068, VIT: 1479, SPD: 40, LUK: 1, Attack: 88950, Defense: 87396, Current HP: 5764, A Avg: 112077, D Avg: 87396, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 593: HP: 4765, STR: 1068, VIT: 1851, SPD: 40, LUK: 1, Attack: 88950, Defense: 86585, Current HP: 4765, A Avg: 112077, D Avg: 86585, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 592: HP: 4485, STR: 1068, VIT: 1762, SPD: 40, LUK: 1, Attack: 88950, Defense: 87237, Current HP: 4485, A Avg: 112077, D Avg: 87237, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 591: HP: 4092, STR: 1068, VIT: 2127, SPD: 40, LUK: 1, Attack: 88950, Defense: 87095, Current HP: 4092, A Avg: 112077, D Avg: 87095, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 590: HP: 4004, STR: 1068, VIT: 2230, SPD: 40, LUK: 1, Attack: 88950, Defense: 89070, Current HP: 4004, A Avg: 112077, D Avg: 89070, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 589: HP: 4876, STR: 1068, VIT: 1986, SPD: 40, LUK: 1, Attack: 88950, Defense: 89411, Current HP: 4876, A Avg: 112077, D Avg: 89411, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 588: HP: 3872, STR: 1068, VIT: 1424, SPD: 40, LUK: 1, Attack: 88950, Defense: 88213, Current HP: 3872, A Avg: 112077, D Avg: 88213, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 587: HP: 3872, STR: 1068, VIT: 2672, SPD: 40, LUK: 1, Attack: 88950, Defense: 92450, Current HP: 3872, A Avg: 112077, D Avg: 92450, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 586: HP: 4422, STR: 1068, VIT: 3369, SPD: 40, LUK: 1, Attack: 88950, Defense: 90157, Current HP: 4422, A Avg: 112077, D Avg: 90157, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 585: HP: 4202, STR: 1068, VIT: 1949, SPD: 42, LUK: 1, Attack: 88950, Defense: 87827, Current HP: 4202, A Avg: 112077, D Avg: 87827, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 584: HP: 4769, STR: 1068, VIT: 2003, SPD: 40, LUK: 1, Attack: 88950, Defense: 88219, Current HP: 4769, A Avg: 112077, D Avg: 88219, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 583: HP: 4508, STR: 1068, VIT: 2194, SPD: 40, LUK: 1, Attack: 88950, Defense: 89229, Current HP: 4508, A Avg: 112077, D Avg: 89229, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 582: HP: 4048, STR: 1068, VIT: 2173, SPD: 40, LUK: 1, Attack: 88950, Defense: 89221, Current HP: 4048, A Avg: 112077, D Avg: 89221, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 581: HP: 748, STR: 797, VIT: 215, SPD: 40, LUK: 1, Attack: 88964, Defense: 84403, Current HP: 748, A Avg: 112094, D Avg: 84403, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 580: HP: 4118, STR: 1084, VIT: 1687, SPD: 40, LUK: 1, Attack: 88966, Defense: 85628, Current HP: 4118, A Avg: 112097, D Avg: 85628, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 579: HP: 3872, STR: 1115, VIT: 1562, SPD: 42, LUK: 1, Attack: 88997, Defense: 85587, Current HP: 3872, A Avg: 112136, D Avg: 85587, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 578: HP: 4246, STR: 1123, VIT: 1690, SPD: 40, LUK: 1, Attack: 89005, Defense: 85930, Current HP: 4246, A Avg: 112146, D Avg: 85930, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 577: HP: 540, STR: 3850, VIT: 469, SPD: 45, LUK: 1, Attack: 89728, Defense: 84813, Current HP: 540, A Avg: 112160, D Avg: 84813, [Blue Sword(180)[0, 0, 0], V Magnum(238)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 576: HP: 3894, STR: 1135, VIT: 1562, SPD: 40, LUK: 1, Attack: 89017, Defense: 85568, Current HP: 3894, A Avg: 112161, D Avg: 85568, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 575: HP: 3872, STR: 1135, VIT: 4544, SPD: 40, LUK: 1, Attack: 89017, Defense: 90214, Current HP: 3872, A Avg: 112161, D Avg: 90214, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 574: HP: 4388, STR: 1152, VIT: 1809, SPD: 40, LUK: 1, Attack: 89034, Defense: 87427, Current HP: 4388, A Avg: 112182, D Avg: 87427, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 573: HP: 4083, STR: 1153, VIT: 2095, SPD: 40, LUK: 1, Attack: 89035, Defense: 86933, Current HP: 4083, A Avg: 112184, D Avg: 86933, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 572: HP: 968, STR: 2553, VIT: 1195, SPD: 40, LUK: 1, Attack: 89042, Defense: 89023, Current HP: 968, A Avg: 112192, D Avg: 89023, [Cuttlefish(178)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 571: HP: 3591, STR: 1873, VIT: 958, SPD: 42, LUK: 1, Attack: 89755, Defense: 84681, Current HP: 3591, A Avg: 112193, D Avg: 84681, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 570: HP: 3591, STR: 1873, VIT: 958, SPD: 42, LUK: 1, Attack: 89755, Defense: 84691, Current HP: 3591, A Avg: 112193, D Avg: 84691, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 569: HP: 3420, STR: 1873, VIT: 1024, SPD: 42, LUK: 1, Attack: 89755, Defense: 84893, Current HP: 3420, A Avg: 112193, D Avg: 84893, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 568: HP: 3420, STR: 1873, VIT: 1029, SPD: 42, LUK: 1, Attack: 89755, Defense: 84833, Current HP: 3420, A Avg: 112193, D Avg: 84833, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 567: HP: 3420, STR: 1873, VIT: 1058, SPD: 42, LUK: 1, Attack: 89755, Defense: 84921, Current HP: 3420, A Avg: 112193, D Avg: 84921, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 566: HP: 3420, STR: 1873, VIT: 1076, SPD: 42, LUK: 1, Attack: 89755, Defense: 84965, Current HP: 3420, A Avg: 112193, D Avg: 84965, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 565: HP: 3591, STR: 1873, VIT: 1048, SPD: 42, LUK: 1, Attack: 89755, Defense: 84924, Current HP: 3591, A Avg: 112193, D Avg: 84924, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 564: HP: 3680, STR: 1873, VIT: 1144, SPD: 42, LUK: 1, Attack: 89755, Defense: 84981, Current HP: 3680, A Avg: 112193, D Avg: 84981, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 563: HP: 3654, STR: 1873, VIT: 1008, SPD: 42, LUK: 1, Attack: 89755, Defense: 84780, Current HP: 3654, A Avg: 112193, D Avg: 84780, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 562: HP: 3696, STR: 1873, VIT: 1048, SPD: 42, LUK: 1, Attack: 89755, Defense: 85067, Current HP: 3696, A Avg: 112193, D Avg: 85067, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 561: HP: 3500, STR: 1873, VIT: 1067, SPD: 42, LUK: 1, Attack: 89755, Defense: 84995, Current HP: 3500, A Avg: 112193, D Avg: 84995, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 560: HP: 4048, STR: 1873, VIT: 1179, SPD: 42, LUK: 1, Attack: 89755, Defense: 85741, Current HP: 4048, A Avg: 112193, D Avg: 85741, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 559: HP: 3844, STR: 1873, VIT: 1058, SPD: 42, LUK: 1, Attack: 89755, Defense: 84986, Current HP: 3844, A Avg: 112193, D Avg: 84986, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 558: HP: 3591, STR: 1873, VIT: 1499, SPD: 42, LUK: 1, Attack: 89755, Defense: 88287, Current HP: 3591, A Avg: 112193, D Avg: 88287, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 557: HP: 5140, STR: 1873, VIT: 1015, SPD: 42, LUK: 1, Attack: 89755, Defense: 86932, Current HP: 5140, A Avg: 112193, D Avg: 86932, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 556: HP: 4246, STR: 1873, VIT: 1237, SPD: 42, LUK: 1, Attack: 89755, Defense: 85971, Current HP: 4246, A Avg: 112193, D Avg: 85971, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 555: HP: 3990, STR: 1873, VIT: 1179, SPD: 42, LUK: 1, Attack: 89755, Defense: 86654, Current HP: 3990, A Avg: 112193, D Avg: 86654, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 554: HP: 3620, STR: 1873, VIT: 1447, SPD: 42, LUK: 1, Attack: 89755, Defense: 86415, Current HP: 3620, A Avg: 112193, D Avg: 86415, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 553: HP: 3540, STR: 1873, VIT: 1485, SPD: 42, LUK: 1, Attack: 89755, Defense: 88325, Current HP: 3540, A Avg: 112193, D Avg: 88325, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 552: HP: 4347, STR: 1873, VIT: 1326, SPD: 42, LUK: 1, Attack: 89755, Defense: 88751, Current HP: 4347, A Avg: 112193, D Avg: 88751, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 551: HP: 3420, STR: 1873, VIT: 958, SPD: 42, LUK: 1, Attack: 89755, Defense: 87747, Current HP: 3420, A Avg: 112193, D Avg: 87747, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 550: HP: 3420, STR: 1873, VIT: 1774, SPD: 42, LUK: 1, Attack: 89755, Defense: 91552, Current HP: 3420, A Avg: 112193, D Avg: 91552, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 549: HP: 3920, STR: 1873, VIT: 2275, SPD: 42, LUK: 1, Attack: 89755, Defense: 89063, Current HP: 3920, A Avg: 112193, D Avg: 89063, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 548: HP: 3720, STR: 1873, VIT: 1302, SPD: 45, LUK: 1, Attack: 89755, Defense: 87180, Current HP: 3720, A Avg: 112193, D Avg: 87180, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 547: HP: 4236, STR: 1873, VIT: 1364, SPD: 42, LUK: 1, Attack: 89755, Defense: 87580, Current HP: 4236, A Avg: 112193, D Avg: 87580, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 546: HP: 4011, STR: 1873, VIT: 1462, SPD: 42, LUK: 1, Attack: 89755, Defense: 88497, Current HP: 4011, A Avg: 112193, D Avg: 88497, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 545: HP: 3591, STR: 1873, VIT: 1448, SPD: 42, LUK: 1, Attack: 89755, Defense: 88496, Current HP: 3591, A Avg: 112193, D Avg: 88496, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
