Rank 1000: HP: 760, STR: 1220, VIT: 788, SPD: 25, LUK: 1, Attack: 87709, Defense: 87706, Current HP: 760, A Avg: 109636, D Avg: 87706, [Cuttlefish(178)[0, 0, 0], White Hole(230)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 637: HP: 892, STR: 100, VIT: 371, SPD: 24, LUK: 1, Attack: 88267, Defense: 84933, Current HP: 892, A Avg: 111216, D Avg: 84933, [Basic(169)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 636: HP: 818, STR: 100, VIT: 207, SPD: 24, LUK: 1, Attack: 88267, Defense: 84135, Current HP: 818, A Avg: 111216, D Avg: 84135, [Basic(169)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 635: HP: 552, STR: 100, VIT: 808, SPD: 24, LUK: 1, Attack: 88267, Defense: 87596, Current HP: 552, A Avg: 111216, D Avg: 87596, [Basic(169)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 634: HP: 2090, STR: 100, VIT: 170, SPD: 24, LUK: 1, Attack: 88267, Defense: 86087, Current HP: 2090, A Avg: 111216, D Avg: 86087, [Basic(169)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 633: HP: 1085, STR: 100, VIT: 434, SPD: 24, LUK: 1, Attack: 88267, Defense: 85168, Current HP: 1085, A Avg: 111216, D Avg: 85168, [Basic(169)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 632: HP: 874, STR: 100, VIT: 371, SPD: 24, LUK: 1, Attack: 88267, Defense: 85846, Current HP: 874, A Avg: 111216, D Avg: 85846, [Basic(169)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 631: HP: 748, STR: 100, VIT: 548, SPD: 24, LUK: 1, Attack: 88267, Defense: 85516, Current HP: 748, A Avg: 111216, D Avg: 85516, [Basic(169)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 630: HP: 660, STR: 100, VIT: 709, SPD: 24, LUK: 1, Attack: 88267, Defense: 87549, Current HP: 660, A Avg: 111216, D Avg: 87549, [Basic(169)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 629: HP: 1035, STR: 100, VIT: 491, SPD: 24, LUK: 1, Attack: 88267, Defense: 87916, Current HP: 1035, A Avg: 111216, D Avg: 87916, [Basic(169)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 628: HP: 528, STR: 100, VIT: 163, SPD: 24, LUK: 1, Attack: 88267, Defense: 86952, Current HP: 528, A Avg: 111216, D Avg: 86952, [Basic(169)[0, 0, 0], Graffiti(243)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 627: HP: 528, STR: 100, VIT: 891, SPD: 24, LUK: 1, Attack: 88267, Defense: 90669, Current HP: 528, A Avg: 111216, D Avg: 90669, [Basic(169)[0, 0, 0], Blank Shield(244)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 626: HP: 1078, STR: 100, VIT: 1385, SPD: 24, LUK: 1, Attack: 88267, Defense: 88173, Current HP: 1078, A Avg: 111216, D Avg: 88173, [Basic(169)[0, 0, 0], Golem Shield(245)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 625: HP: 858, STR: 100, VIT: 480, SPD: 25, LUK: 1, Attack: 88267, Defense: 86358, Current HP: 858, A Avg: 111216, D Avg: 86358, [Basic(169)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 624: HP: 1161, STR: 100, VIT: 531, SPD: 24, LUK: 1, Attack: 88267, Defense: 86747, Current HP: 1161, A Avg: 111216, D Avg: 86747, [Basic(169)[0, 0, 0], King Shield(248)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 623: HP: 1012, STR: 100, VIT: 829, SPD: 24, LUK: 1, Attack: 88267, Defense: 87864, Current HP: 1012, A Avg: 111216, D Avg: 87864, [Basic(169)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 622: HP: 552, STR: 100, VIT: 600, SPD: 24, LUK: 1, Attack: 88267, Defense: 87648, Current HP: 552, A Avg: 111216, D Avg: 87648, [Basic(169)[0, 0, 0], Ghost shield(251)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 621: HP: 550, STR: 107, VIT: 249, SPD: 24, LUK: 1, Attack: 88274, Defense: 84255, Current HP: 550, A Avg: 111225, D Avg: 84255, [Basic(169)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 620: HP: 528, STR: 107, VIT: 1983, SPD: 24, LUK: 1, Attack: 88274, Defense: 87653, Current HP: 528, A Avg: 111225, D Avg: 87653, [Basic(169)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 619: HP: 708, STR: 116, VIT: 297, SPD: 24, LUK: 1, Attack: 88283, Defense: 84238, Current HP: 708, A Avg: 111236, D Avg: 84238, [Basic(169)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 618: HP: 528, STR: 131, VIT: 249, SPD: 25, LUK: 1, Attack: 88298, Defense: 84274, Current HP: 528, A Avg: 111255, D Avg: 84274, [Basic(169)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 617: HP: 792, STR: 139, VIT: 299, SPD: 24, LUK: 1, Attack: 88306, Defense: 84539, Current HP: 792, A Avg: 111265, D Avg: 84539, [Basic(169)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 616: HP: 633, STR: 147, VIT: 249, SPD: 24, LUK: 1, Attack: 88314, Defense: 84749, Current HP: 633, A Avg: 111275, D Avg: 84749, [Basic(169)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 615: HP: 754, STR: 152, VIT: 392, SPD: 24, LUK: 1, Attack: 88319, Defense: 86010, Current HP: 754, A Avg: 111281, D Avg: 86010, [Basic(169)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 614: HP: 651, STR: 153, VIT: 596, SPD: 24, LUK: 1, Attack: 88320, Defense: 85434, Current HP: 651, A Avg: 111283, D Avg: 85434, [Basic(169)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 613: HP: 2464, STR: 2512, VIT: 530, SPD: 25, LUK: 1, Attack: 88325, Defense: 84666, Current HP: 2464, A Avg: 111289, D Avg: 84666, [Spear of Regression(182)[0, 0, 0], Magnum(237)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 612: HP: 792, STR: 169, VIT: 337, SPD: 24, LUK: 1, Attack: 88336, Defense: 85201, Current HP: 792, A Avg: 111303, D Avg: 85201, [Basic(169)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 611: HP: 704, STR: 169, VIT: 371, SPD: 25, LUK: 1, Attack: 88336, Defense: 84793, Current HP: 704, A Avg: 111303, D Avg: 84793, [Basic(169)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 610: HP: 792, STR: 177, VIT: 634, SPD: 24, LUK: 1, Attack: 88344, Defense: 87435, Current HP: 792, A Avg: 111313, D Avg: 87435, [Basic(169)[0, 0, 0], Riot(236)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 609: HP: 2121, STR: 1171, VIT: 601, SPD: 25, LUK: 1, Attack: 89053, Defense: 84324, Current HP: 2121, A Avg: 111316, D Avg: 84324, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 608: HP: 2121, STR: 1171, VIT: 601, SPD: 25, LUK: 1, Attack: 89053, Defense: 84334, Current HP: 2121, A Avg: 111316, D Avg: 84334, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 607: HP: 2020, STR: 1171, VIT: 646, SPD: 25, LUK: 1, Attack: 89053, Defense: 84515, Current HP: 2020, A Avg: 111316, D Avg: 84515, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 606: HP: 2020, STR: 1171, VIT: 651, SPD: 25, LUK: 1, Attack: 89053, Defense: 84455, Current HP: 2020, A Avg: 111316, D Avg: 84455, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 605: HP: 2020, STR: 1171, VIT: 662, SPD: 25, LUK: 1, Attack: 89053, Defense: 84525, Current HP: 2020, A Avg: 111316, D Avg: 84525, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 604: HP: 2020, STR: 1171, VIT: 680, SPD: 25, LUK: 1, Attack: 89053, Defense: 84569, Current HP: 2020, A Avg: 111316, D Avg: 84569, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 603: HP: 2121, STR: 1171, VIT: 657, SPD: 25, LUK: 1, Attack: 89053, Defense: 84533, Current HP: 2121, A Avg: 111316, D Avg: 84533, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 602: HP: 2180, STR: 1171, VIT: 712, SPD: 25, LUK: 1, Attack: 89053, Defense: 84549, Current HP: 2180, A Avg: 111316, D Avg: 84549, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 601: HP: 2184, STR: 1171, VIT: 634, SPD: 25, LUK: 1, Attack: 89053, Defense: 84406, Current HP: 2184, A Avg: 111316, D Avg: 84406, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 600: HP: 2226, STR: 1171, VIT: 657, SPD: 25, LUK: 1, Attack: 89053, Defense: 84676, Current HP: 2226, A Avg: 111316, D Avg: 84676, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 599: HP: 2100, STR: 1171, VIT: 671, SPD: 25, LUK: 1, Attack: 89053, Defense: 84599, Current HP: 2100, A Avg: 111316, D Avg: 84599, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 598: HP: 2431, STR: 1171, VIT: 737, SPD: 25, LUK: 1, Attack: 89053, Defense: 85299, Current HP: 2431, A Avg: 111316, D Avg: 85299, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 597: HP: 2284, STR: 1171, VIT: 662, SPD: 25, LUK: 1, Attack: 89053, Defense: 84590, Current HP: 2284, A Avg: 111316, D Avg: 84590, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 596: HP: 2121, STR: 1171, VIT: 1023, SPD: 25, LUK: 1, Attack: 89053, Defense: 87811, Current HP: 2121, A Avg: 111316, D Avg: 87811, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 595: HP: 3440, STR: 1171, VIT: 637, SPD: 25, LUK: 1, Attack: 89053, Defense: 86554, Current HP: 3440, A Avg: 111316, D Avg: 86554, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 594: HP: 2608, STR: 1171, VIT: 778, SPD: 25, LUK: 1, Attack: 89053, Defense: 85512, Current HP: 2608, A Avg: 111316, D Avg: 85512, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 593: HP: 2415, STR: 1171, VIT: 737, SPD: 25, LUK: 1, Attack: 89053, Defense: 86212, Current HP: 2415, A Avg: 111316, D Avg: 86212, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 592: HP: 2220, STR: 1171, VIT: 889, SPD: 25, LUK: 1, Attack: 89053, Defense: 85857, Current HP: 2220, A Avg: 111316, D Avg: 85857, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 591: HP: 2140, STR: 1171, VIT: 958, SPD: 25, LUK: 1, Attack: 89053, Defense: 87798, Current HP: 2140, A Avg: 111316, D Avg: 87798, [Wild Card(175)[0, 0, 0], Aurora Shield(240)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 590: HP: 2562, STR: 1171, VIT: 816, SPD: 25, LUK: 1, Attack: 89053, Defense: 88241, Current HP: 2562, A Avg: 111316, D Avg: 88241, [Wild Card(175)[0, 0, 0], Cloud Shield(241)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 589: HP: 2020, STR: 1171, VIT: 601, SPD: 25, LUK: 1, Attack: 89053, Defense: 87390, Current HP: 2020, A Avg: 111316, D Avg: 87390, [Wild Card(175)[0, 0, 0], Graffiti(243)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 588: HP: 2020, STR: 1171, VIT: 1077, SPD: 25, LUK: 1, Attack: 89053, Defense: 90855, Current HP: 2020, A Avg: 111316, D Avg: 90855, [Wild Card(175)[0, 0, 0], Blank Shield(244)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 587: HP: 2520, STR: 1171, VIT: 1447, SPD: 25, LUK: 1, Attack: 89053, Defense: 88235, Current HP: 2520, A Avg: 111316, D Avg: 88235, [Wild Card(175)[0, 0, 0], Golem Shield(245)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 586: HP: 2320, STR: 1171, VIT: 809, SPD: 27, LUK: 1, Attack: 89053, Defense: 86687, Current HP: 2320, A Avg: 111316, D Avg: 86687, [Wild Card(175)[0, 0, 0], Sticky thread shield(247)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 585: HP: 2596, STR: 1171, VIT: 878, SPD: 25, LUK: 1, Attack: 89053, Defense: 87094, Current HP: 2596, A Avg: 111316, D Avg: 87094, [Wild Card(175)[0, 0, 0], King Shield(248)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 584: HP: 2541, STR: 1171, VIT: 1037, SPD: 25, LUK: 1, Attack: 89053, Defense: 88072, Current HP: 2541, A Avg: 111316, D Avg: 88072, [Wild Card(175)[0, 0, 0], Warrior's Shield(249)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 583: HP: 2121, STR: 1171, VIT: 887, SPD: 25, LUK: 1, Attack: 89053, Defense: 87935, Current HP: 2121, A Avg: 111316, D Avg: 87935, [Wild Card(175)[0, 0, 0], Ghost shield(251)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 582: HP: 820, STR: 3196, VIT: 316, SPD: 27, LUK: 1, Attack: 89074, Defense: 87104, Current HP: 820, A Avg: 111342, D Avg: 87104, [Blue Sword(180)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 581: HP: 2184, STR: 1198, VIT: 721, SPD: 25, LUK: 1, Attack: 89080, Defense: 84662, Current HP: 2184, A Avg: 111350, D Avg: 84662, [Wild Card(175)[0, 0, 0], Dragon's Scales(215)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 580: HP: 1012, STR: 1324, VIT: 124, SPD: 25, LUK: 1, Attack: 88375, Defense: 86912, Current HP: 1012, A Avg: 111352, D Avg: 86912, [Tekken(188)[0, 0, 0], C Magnum(239)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 579: HP: 360, STR: 2564, VIT: 316, SPD: 25, LUK: 1, Attack: 89092, Defense: 88144, Current HP: 360, A Avg: 111365, D Avg: 88144, [Moon Knuckle(153)[0, 0, 0], Black Sword Breath(252)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 578: HP: 2040, STR: 1215, VIT: 657, SPD: 25, LUK: 1, Attack: 89097, Defense: 84663, Current HP: 2040, A Avg: 111371, D Avg: 84663, [Wild Card(175)[0, 0, 0], Wings of Beast(210)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 577: HP: 2020, STR: 1215, VIT: 1791, SPD: 25, LUK: 1, Attack: 89097, Defense: 87461, Current HP: 2020, A Avg: 111371, D Avg: 87461, [Wild Card(175)[0, 0, 0], Shield of Thousand(246)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 576: HP: 2464, STR: 2580, VIT: 530, SPD: 24, LUK: 1, Attack: 88393, Defense: 84718, Current HP: 2464, A Avg: 111375, D Avg: 84718, [Spear of Regression(182)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 575: HP: 550, STR: 229, VIT: 213, SPD: 24, LUK: 1, Attack: 88396, Defense: 84076, Current HP: 550, A Avg: 111378, D Avg: 84076, [Basic(169)[0, 0, 0], Small Sword(218)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 574: HP: 2020, STR: 1223, VIT: 657, SPD: 27, LUK: 1, Attack: 89105, Defense: 84682, Current HP: 2020, A Avg: 111381, D Avg: 84682, [Wild Card(175)[0, 0, 0], Conductive Barrier(208)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 573: HP: 572, STR: 235, VIT: 460, SPD: 24, LUK: 1, Attack: 88402, Defense: 85051, Current HP: 572, A Avg: 111386, D Avg: 85051, [Basic(169)[0, 0, 0], Black Hole(229)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 572: HP: 726, STR: 235, VIT: 496, SPD: 24, LUK: 1, Attack: 88402, Defense: 87414, Current HP: 726, A Avg: 111386, D Avg: 87414, [Basic(169)[0, 0, 0], White Hole(230)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 571: HP: 2260, STR: 1236, VIT: 723, SPD: 25, LUK: 1, Attack: 89118, Defense: 84963, Current HP: 2260, A Avg: 111397, D Avg: 84963, [Wild Card(175)[0, 0, 0], Dragon's Wings(216)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 570: HP: 1060, STR: 2640, VIT: 571, SPD: 27, LUK: 1, Attack: 89129, Defense: 87359, Current HP: 1060, A Avg: 111411, D Avg: 87359, [Cuttlefish(178)[0, 0, 0], C Magnum(239)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 569: HP: 380, STR: 966, VIT: 151, SPD: 25, LUK: 1, Attack: 89133, Defense: 84339, Current HP: 380, A Avg: 111416, D Avg: 84339, [Basic(169)[0, 0, 0], Dragon Sword(225)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 568: HP: 2305, STR: 1258, VIT: 751, SPD: 25, LUK: 1, Attack: 89140, Defense: 86369, Current HP: 2305, A Avg: 111425, D Avg: 86369, [Wild Card(175)[0, 0, 0], Mask of the Grim Reaper(214)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 567: HP: 2132, STR: 1260, VIT: 921, SPD: 25, LUK: 1, Attack: 89142, Defense: 85759, Current HP: 2132, A Avg: 111427, D Avg: 85759, [Wild Card(175)[0, 0, 0], Bulletproof Shield(235)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 566: HP: 686, STR: 275, VIT: 262, SPD: 24, LUK: 1, Attack: 88442, Defense: 84268, Current HP: 686, A Avg: 111436, D Avg: 84268, [Basic(169)[0, 0, 0], Small Dragon Sword(224)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 565: HP: 748, STR: 277, VIT: 249, SPD: 24, LUK: 1, Attack: 88444, Defense: 84138, Current HP: 748, A Avg: 111439, D Avg: 84138, [Basic(169)[0, 0, 0], Small Lion(219)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 564: HP: 1188, STR: 277, VIT: 1229, SPD: 24, LUK: 1, Attack: 88444, Defense: 88797, Current HP: 1188, A Avg: 111439, D Avg: 88797, [Basic(169)[0, 0, 0], Storm Wall(242)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 563: HP: 2116, STR: 1282, VIT: 657, SPD: 25, LUK: 1, Attack: 89164, Defense: 85157, Current HP: 2116, A Avg: 111455, D Avg: 85157, [Wild Card(175)[0, 0, 0], Hard Wings of Beast(222)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 562: HP: 1150, STR: 292, VIT: 538, SPD: 24, LUK: 1, Attack: 88459, Defense: 86650, Current HP: 1150, A Avg: 111458, D Avg: 86650, [Basic(169)[0, 0, 0], Goblin Hand(250)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 561: HP: 2260, STR: 1287, VIT: 748, SPD: 25, LUK: 1, Attack: 89169, Defense: 85612, Current HP: 2260, A Avg: 111461, D Avg: 85612, [Wild Card(175)[0, 0, 0], Dragon's Head(217)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 560: HP: 2180, STR: 1287, VIT: 737, SPD: 27, LUK: 1, Attack: 89169, Defense: 85159, Current HP: 2180, A Avg: 111461, D Avg: 85159, [Wild Card(175)[0, 0, 0], Superconducting Barrier(220)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 559: HP: 2260, STR: 1301, VIT: 946, SPD: 25, LUK: 1, Attack: 89183, Defense: 87747, Current HP: 2260, A Avg: 111478, D Avg: 87747, [Wild Card(175)[0, 0, 0], Riot(236)[0, 0, 0], Oculus Ring(315)[0, 0, 0]]
Rank 558: HP: 968, STR: 308, VIT: 764, SPD: 24, LUK: 1, Attack: 88475, Defense: 85758, Current HP: 968, A Avg: 111478, D Avg: 85758, [Basic(169)[0, 0, 0], Metalization(228)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 557: HP: 2464, STR: 2694, VIT: 530, SPD: 25, LUK: 1, Attack: 88507, Defense: 84874, Current HP: 2464, A Avg: 111518, D Avg: 84874, [Spear of Regression(182)[0, 0, 0], V Magnum(238)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 556: HP: 2438, STR: 636, VIT: 852, SPD: 24, LUK: 1, Attack: 88518, Defense: 84575, Current HP: 2438, A Avg: 111532, D Avg: 84575, [Wild Card(175)[0, 0, 0], Pot Lid(201)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 555: HP: 2438, STR: 636, VIT: 852, SPD: 24, LUK: 1, Attack: 88518, Defense: 84585, Current HP: 2438, A Avg: 111532, D Avg: 84585, [Wild Card(175)[0, 0, 0], High Pot Lid(202)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 554: HP: 2332, STR: 636, VIT: 899, SPD: 24, LUK: 1, Attack: 88518, Defense: 84768, Current HP: 2332, A Avg: 111532, D Avg: 84768, [Wild Card(175)[0, 0, 0], Wooden Shield(203)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 553: HP: 2332, STR: 636, VIT: 907, SPD: 24, LUK: 1, Attack: 88518, Defense: 84711, Current HP: 2332, A Avg: 111532, D Avg: 84711, [Wild Card(175)[0, 0, 0], Iron Shield(204)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 552: HP: 2332, STR: 636, VIT: 923, SPD: 24, LUK: 1, Attack: 88518, Defense: 84786, Current HP: 2332, A Avg: 111532, D Avg: 84786, [Wild Card(175)[0, 0, 0], Titanium Shield(205)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 551: HP: 2332, STR: 636, VIT: 950, SPD: 24, LUK: 1, Attack: 88518, Defense: 84839, Current HP: 2332, A Avg: 111532, D Avg: 84839, [Wild Card(175)[0, 0, 0], Large iron Shield(206)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 550: HP: 2438, STR: 636, VIT: 938, SPD: 24, LUK: 1, Attack: 88518, Defense: 84814, Current HP: 2438, A Avg: 111532, D Avg: 84814, [Wild Card(175)[0, 0, 0], Magic Shield(207)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 549: HP: 2508, STR: 636, VIT: 999, SPD: 24, LUK: 1, Attack: 88518, Defense: 84836, Current HP: 2508, A Avg: 111532, D Avg: 84836, [Wild Card(175)[0, 0, 0], Emerald Shield(209)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 548: HP: 2507, STR: 636, VIT: 902, SPD: 24, LUK: 1, Attack: 88518, Defense: 84674, Current HP: 2507, A Avg: 111532, D Avg: 84674, [Wild Card(175)[0, 0, 0], Clear Shield(211)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 547: HP: 2553, STR: 636, VIT: 938, SPD: 24, LUK: 1, Attack: 88518, Defense: 84957, Current HP: 2553, A Avg: 111532, D Avg: 84957, [Wild Card(175)[0, 0, 0], Prism Shield(212)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 546: HP: 2420, STR: 636, VIT: 936, SPD: 24, LUK: 1, Attack: 88518, Defense: 84864, Current HP: 2420, A Avg: 111532, D Avg: 84864, [Wild Card(175)[0, 0, 0], Tower Shield(213)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 545: HP: 2778, STR: 636, VIT: 1060, SPD: 24, LUK: 1, Attack: 88518, Defense: 85622, Current HP: 2778, A Avg: 111532, D Avg: 85622, [Wild Card(175)[0, 0, 0], Slime Shield(221)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 544: HP: 2622, STR: 636, VIT: 923, SPD: 24, LUK: 1, Attack: 88518, Defense: 84851, Current HP: 2622, A Avg: 111532, D Avg: 84851, [Wild Card(175)[0, 0, 0], Hardwood Shield(223)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 543: HP: 2438, STR: 636, VIT: 1497, SPD: 24, LUK: 1, Attack: 88518, Defense: 88285, Current HP: 2438, A Avg: 111532, D Avg: 88285, [Wild Card(175)[0, 0, 0], Energy Shield(227)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 542: HP: 3894, STR: 636, VIT: 885, SPD: 24, LUK: 1, Attack: 88518, Defense: 86802, Current HP: 3894, A Avg: 111532, D Avg: 86802, [Wild Card(175)[0, 0, 0], Frying Pan(231)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 541: HP: 2971, STR: 636, VIT: 1123, SPD: 24, LUK: 1, Attack: 88518, Defense: 85857, Current HP: 2971, A Avg: 111532, D Avg: 85857, [Wild Card(175)[0, 0, 0], Slafield(232)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 540: HP: 2760, STR: 636, VIT: 1060, SPD: 24, LUK: 1, Attack: 88518, Defense: 86535, Current HP: 2760, A Avg: 111532, D Avg: 86535, [Wild Card(175)[0, 0, 0], Mist Shield(233)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
Rank 539: HP: 2552, STR: 636, VIT: 1263, SPD: 24, LUK: 1, Attack: 88518, Defense: 86231, Current HP: 2552, A Avg: 111532, D Avg: 86231, [Wild Card(175)[0, 0, 0], Huge Shield(234)[0, 0, 0], Marriage Ring(321)[0, 0, 0]]
