Rank 1000: HP: 95, STR: 30, VIT: 21, SPD: 1, LUK: 1, Attack: 148945, Defense: 83949, Current HP: 95, A Avg: 1240711, D Avg: 117528, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 692: HP: 377, STR: 62, VIT: 67, SPD: 1, LUK: 1, Attack: 148993, Defense: 84931, Current HP: 377, A Avg: 1241111, D Avg: 118903, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 691: HP: 76, STR: 62, VIT: 61, SPD: 1, LUK: 1, Attack: 148993, Defense: 84483, Current HP: 76, A Avg: 1241111, D Avg: 118276, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 690: HP: 76, STR: 62, VIT: 92, SPD: 1, LUK: 1, Attack: 148993, Defense: 84514, Current HP: 76, A Avg: 1241111, D Avg: 118319, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 689: HP: 261, STR: 62, VIT: 72, SPD: 1, LUK: 1, Attack: 148993, Defense: 84494, Current HP: 261, A Avg: 1241111, D Avg: 118291, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 688: HP: 171, STR: 62, VIT: 83, SPD: 2, LUK: 1, Attack: 148993, Defense: 84089, Current HP: 171, A Avg: 1241111, D Avg: 117724, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 687: HP: 95, STR: 64, VIT: 31, SPD: 1, LUK: 1, Attack: 148996, Defense: 84531, Current HP: 95, A Avg: 1241136, D Avg: 118343, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 686: HP: 398, STR: 66, VIT: 35, SPD: 1, LUK: 1, Attack: 148999, Defense: 83976, Current HP: 398, A Avg: 1241161, D Avg: 117566, [Sword of Evil[189, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 685: HP: 419, STR: 66, VIT: 38, SPD: 1, LUK: 1, Attack: 148999, Defense: 84278, Current HP: 419, A Avg: 1241161, D Avg: 117989, [Sword of Evil[189, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 684: HP: 114, STR: 66, VIT: 51, SPD: 1, LUK: 2, Attack: 148999, Defense: 84551, Current HP: 114, A Avg: 1241161, D Avg: 118371, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 683: HP: 220, STR: 66, VIT: 76, SPD: 1, LUK: 1, Attack: 148999, Defense: 84576, Current HP: 220, A Avg: 1241161, D Avg: 118406, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 682: HP: 114, STR: 66, VIT: 61, SPD: 1, LUK: 1, Attack: 148999, Defense: 84067, Current HP: 114, A Avg: 1241161, D Avg: 117693, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 681: HP: 114, STR: 66, VIT: 92, SPD: 1, LUK: 1, Attack: 148999, Defense: 84098, Current HP: 114, A Avg: 1241161, D Avg: 117737, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 680: HP: 319, STR: 66, VIT: 72, SPD: 1, LUK: 1, Attack: 148999, Defense: 84078, Current HP: 319, A Avg: 1241161, D Avg: 117709, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 679: HP: 171, STR: 67, VIT: 56, SPD: 2, LUK: 1, Attack: 149000, Defense: 84920, Current HP: 171, A Avg: 1241169, D Avg: 118887, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 678: HP: 95, STR: 67, VIT: 62, SPD: 2, LUK: 1, Attack: 149000, Defense: 84484, Current HP: 95, A Avg: 1241169, D Avg: 118277, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 677: HP: 356, STR: 68, VIT: 34, SPD: 1, LUK: 1, Attack: 149002, Defense: 84534, Current HP: 356, A Avg: 1241186, D Avg: 118347, [Sword of Evil[189, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 676: HP: 133, STR: 70, VIT: 62, SPD: 2, LUK: 1, Attack: 149005, Defense: 84068, Current HP: 133, A Avg: 1241211, D Avg: 117695, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 675: HP: 171, STR: 73, VIT: 56, SPD: 1, LUK: 2, Attack: 149009, Defense: 84920, Current HP: 171, A Avg: 1241244, D Avg: 118887, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 674: HP: 286, STR: 73, VIT: 82, SPD: 1, LUK: 1, Attack: 149009, Defense: 84946, Current HP: 286, A Avg: 1241244, D Avg: 118924, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 673: HP: 95, STR: 73, VIT: 62, SPD: 1, LUK: 2, Attack: 149009, Defense: 84484, Current HP: 95, A Avg: 1241244, D Avg: 118277, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 672: HP: 198, STR: 73, VIT: 92, SPD: 1, LUK: 1, Attack: 149009, Defense: 84514, Current HP: 198, A Avg: 1241244, D Avg: 118319, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 671: HP: 152, STR: 77, VIT: 34, SPD: 1, LUK: 1, Attack: 149015, Defense: 84898, Current HP: 152, A Avg: 1241294, D Avg: 118857, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 670: HP: 76, STR: 77, VIT: 41, SPD: 2, LUK: 1, Attack: 149015, Defense: 84463, Current HP: 76, A Avg: 1241294, D Avg: 118248, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 669: HP: 133, STR: 77, VIT: 62, SPD: 1, LUK: 2, Attack: 149015, Defense: 84068, Current HP: 133, A Avg: 1241294, D Avg: 117695, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 668: HP: 242, STR: 77, VIT: 92, SPD: 1, LUK: 1, Attack: 149015, Defense: 84098, Current HP: 242, A Avg: 1241294, D Avg: 117737, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 667: HP: 114, STR: 80, VIT: 41, SPD: 1, LUK: 1, Attack: 149020, Defense: 84047, Current HP: 114, A Avg: 1241336, D Avg: 117665, [Sword of Evil[189, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 666: HP: 419, STR: 82, VIT: 38, SPD: 1, LUK: 1, Attack: 149023, Defense: 84902, Current HP: 419, A Avg: 1241361, D Avg: 118862, [Sword of Evil[189, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 665: HP: 335, STR: 82, VIT: 45, SPD: 1, LUK: 1, Attack: 149023, Defense: 84467, Current HP: 335, A Avg: 1241361, D Avg: 118253, [Sword of Evil[189, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 664: HP: 132, STR: 83, VIT: 31, SPD: 1, LUK: 1, Attack: 149024, Defense: 83754, Current HP: 132, A Avg: 1241369, D Avg: 117255, [Sword of Evil[189, 0, 0, 0], Pot Lid[201, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 663: HP: 207, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 83743, Current HP: 207, A Avg: 1241369, D Avg: 117240, [Sword of Evil[189, 0, 0, 0], Pot Lid[201, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 662: HP: 60, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 83743, Current HP: 60, A Avg: 1241369, D Avg: 117240, [Sword of Evil[189, 0, 0, 0], Pot Lid[201, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 661: HP: 132, STR: 83, VIT: 31, SPD: 1, LUK: 1, Attack: 149024, Defense: 83764, Current HP: 132, A Avg: 1241369, D Avg: 117269, [Sword of Evil[189, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 660: HP: 207, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 83753, Current HP: 207, A Avg: 1241369, D Avg: 117254, [Sword of Evil[189, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 659: HP: 60, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 83753, Current HP: 60, A Avg: 1241369, D Avg: 117254, [Sword of Evil[189, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 658: HP: 127, STR: 83, VIT: 43, SPD: 1, LUK: 1, Attack: 149024, Defense: 83912, Current HP: 127, A Avg: 1241369, D Avg: 117476, [Sword of Evil[189, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 657: HP: 198, STR: 83, VIT: 32, SPD: 1, LUK: 2, Attack: 149024, Defense: 83901, Current HP: 198, A Avg: 1241369, D Avg: 117461, [Sword of Evil[189, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 656: HP: 57, STR: 83, VIT: 32, SPD: 1, LUK: 2, Attack: 149024, Defense: 83901, Current HP: 57, A Avg: 1241369, D Avg: 117461, [Sword of Evil[189, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 655: HP: 127, STR: 83, VIT: 50, SPD: 1, LUK: 1, Attack: 149024, Defense: 83854, Current HP: 127, A Avg: 1241369, D Avg: 117395, [Sword of Evil[189, 0, 0, 0], Iron Shield[204, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 654: HP: 198, STR: 83, VIT: 39, SPD: 1, LUK: 2, Attack: 149024, Defense: 83843, Current HP: 198, A Avg: 1241369, D Avg: 117380, [Sword of Evil[189, 0, 0, 0], Iron Shield[204, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 653: HP: 57, STR: 83, VIT: 39, SPD: 1, LUK: 2, Attack: 149024, Defense: 83843, Current HP: 57, A Avg: 1241369, D Avg: 117380, [Sword of Evil[189, 0, 0, 0], Iron Shield[204, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 652: HP: 127, STR: 83, VIT: 32, SPD: 1, LUK: 1, Attack: 149024, Defense: 83895, Current HP: 127, A Avg: 1241369, D Avg: 117452, [Sword of Evil[189, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 651: HP: 198, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83884, Current HP: 198, A Avg: 1241369, D Avg: 117437, [Sword of Evil[189, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 650: HP: 57, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83884, Current HP: 57, A Avg: 1241369, D Avg: 117437, [Sword of Evil[189, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 649: HP: 127, STR: 83, VIT: 54, SPD: 1, LUK: 1, Attack: 149024, Defense: 83943, Current HP: 127, A Avg: 1241369, D Avg: 117520, [Sword of Evil[189, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 648: HP: 198, STR: 83, VIT: 43, SPD: 1, LUK: 2, Attack: 149024, Defense: 83932, Current HP: 198, A Avg: 1241369, D Avg: 117504, [Sword of Evil[189, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 647: HP: 57, STR: 83, VIT: 43, SPD: 1, LUK: 2, Attack: 149024, Defense: 83932, Current HP: 57, A Avg: 1241369, D Avg: 117504, [Sword of Evil[189, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 646: HP: 132, STR: 83, VIT: 41, SPD: 1, LUK: 1, Attack: 149024, Defense: 83917, Current HP: 132, A Avg: 1241369, D Avg: 117483, [Sword of Evil[189, 0, 0, 0], Magic Shield[207, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 645: HP: 207, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 83907, Current HP: 207, A Avg: 1241369, D Avg: 117469, [Sword of Evil[189, 0, 0, 0], Magic Shield[207, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 644: HP: 60, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 83907, Current HP: 60, A Avg: 1241369, D Avg: 117469, [Sword of Evil[189, 0, 0, 0], Magic Shield[207, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 643: HP: 159, STR: 83, VIT: 32, SPD: 1, LUK: 1, Attack: 149024, Defense: 83869, Current HP: 159, A Avg: 1241369, D Avg: 117416, [Sword of Evil[189, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 642: HP: 220, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83858, Current HP: 220, A Avg: 1241369, D Avg: 117401, [Sword of Evil[189, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 641: HP: 76, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83858, Current HP: 76, A Avg: 1241369, D Avg: 117401, [Sword of Evil[189, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 640: HP: 231, STR: 83, VIT: 41, SPD: 1, LUK: 1, Attack: 149024, Defense: 83813, Current HP: 231, A Avg: 1241369, D Avg: 117338, [Sword of Evil[189, 0, 0, 0], Clear Shield[211, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 639: HP: 276, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 83803, Current HP: 276, A Avg: 1241369, D Avg: 117324, [Sword of Evil[189, 0, 0, 0], Clear Shield[211, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 638: HP: 120, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 83803, Current HP: 120, A Avg: 1241369, D Avg: 117324, [Sword of Evil[189, 0, 0, 0], Clear Shield[211, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 637: HP: 297, STR: 83, VIT: 41, SPD: 1, LUK: 1, Attack: 149024, Defense: 84060, Current HP: 297, A Avg: 1241369, D Avg: 117683, [Sword of Evil[189, 0, 0, 0], Prism Shield[212, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 636: HP: 322, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 84050, Current HP: 322, A Avg: 1241369, D Avg: 117669, [Sword of Evil[189, 0, 0, 0], Prism Shield[212, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 635: HP: 160, STR: 83, VIT: 31, SPD: 1, LUK: 2, Attack: 149024, Defense: 84050, Current HP: 160, A Avg: 1241369, D Avg: 117669, [Sword of Evil[189, 0, 0, 0], Prism Shield[212, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 634: HP: 255, STR: 83, VIT: 43, SPD: 1, LUK: 1, Attack: 149024, Defense: 83971, Current HP: 255, A Avg: 1241369, D Avg: 117559, [Sword of Evil[189, 0, 0, 0], Tower Shield[213, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 633: HP: 286, STR: 83, VIT: 32, SPD: 1, LUK: 2, Attack: 149024, Defense: 83960, Current HP: 286, A Avg: 1241369, D Avg: 117543, [Sword of Evil[189, 0, 0, 0], Tower Shield[213, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 632: HP: 133, STR: 83, VIT: 32, SPD: 1, LUK: 2, Attack: 149024, Defense: 83960, Current HP: 133, A Avg: 1241369, D Avg: 117543, [Sword of Evil[189, 0, 0, 0], Tower Shield[213, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 631: HP: 297, STR: 83, VIT: 51, SPD: 1, LUK: 1, Attack: 149024, Defense: 84613, Current HP: 297, A Avg: 1241369, D Avg: 118458, [Sword of Evil[189, 0, 0, 0], Slime Shield[221, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 630: HP: 322, STR: 83, VIT: 41, SPD: 1, LUK: 2, Attack: 149024, Defense: 84603, Current HP: 322, A Avg: 1241369, D Avg: 118444, [Sword of Evil[189, 0, 0, 0], Slime Shield[221, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 629: HP: 160, STR: 83, VIT: 41, SPD: 1, LUK: 2, Attack: 149024, Defense: 84603, Current HP: 160, A Avg: 1241369, D Avg: 118444, [Sword of Evil[189, 0, 0, 0], Slime Shield[221, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 628: HP: 191, STR: 83, VIT: 32, SPD: 1, LUK: 1, Attack: 149024, Defense: 83960, Current HP: 191, A Avg: 1241369, D Avg: 117543, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 627: HP: 242, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83949, Current HP: 242, A Avg: 1241369, D Avg: 117528, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 626: HP: 95, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 83949, Current HP: 95, A Avg: 1241369, D Avg: 117528, [Sword of Evil[189, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 625: HP: 132, STR: 83, VIT: 342, SPD: 1, LUK: 1, Attack: 149024, Defense: 87130, Current HP: 132, A Avg: 1241369, D Avg: 121981, [Sword of Evil[189, 0, 0, 0], Energy Shield[227, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 624: HP: 207, STR: 83, VIT: 332, SPD: 1, LUK: 2, Attack: 149024, Defense: 87120, Current HP: 207, A Avg: 1241369, D Avg: 121967, [Sword of Evil[189, 0, 0, 0], Energy Shield[227, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 623: HP: 60, STR: 83, VIT: 332, SPD: 1, LUK: 2, Attack: 149024, Defense: 87120, Current HP: 60, A Avg: 1241369, D Avg: 121967, [Sword of Evil[189, 0, 0, 0], Energy Shield[227, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 622: HP: 191, STR: 83, VIT: 93, SPD: 1, LUK: 1, Attack: 149024, Defense: 84684, Current HP: 191, A Avg: 1241369, D Avg: 118557, [Sword of Evil[189, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 621: HP: 242, STR: 83, VIT: 83, SPD: 1, LUK: 2, Attack: 149024, Defense: 84674, Current HP: 242, A Avg: 1241369, D Avg: 118543, [Sword of Evil[189, 0, 0, 0], Black Hole[229, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 620: HP: 95, STR: 83, VIT: 83, SPD: 1, LUK: 2, Attack: 149024, Defense: 84674, Current HP: 95, A Avg: 1241369, D Avg: 118543, [Sword of Evil[189, 0, 0, 0], Black Hole[229, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 619: HP: 191, STR: 83, VIT: 93, SPD: 1, LUK: 1, Attack: 149024, Defense: 87011, Current HP: 191, A Avg: 1241369, D Avg: 121815, [Sword of Evil[189, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 618: HP: 242, STR: 83, VIT: 83, SPD: 1, LUK: 2, Attack: 149024, Defense: 87001, Current HP: 242, A Avg: 1241369, D Avg: 121801, [Sword of Evil[189, 0, 0, 0], White Hole[230, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 617: HP: 95, STR: 83, VIT: 83, SPD: 1, LUK: 2, Attack: 149024, Defense: 87001, Current HP: 95, A Avg: 1241369, D Avg: 121801, [Sword of Evil[189, 0, 0, 0], White Hole[230, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 616: HP: 1727, STR: 83, VIT: 32, SPD: 1, LUK: 1, Attack: 149024, Defense: 85949, Current HP: 1727, A Avg: 1241369, D Avg: 120328, [Sword of Evil[189, 0, 0, 0], Frying Pan[231, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 615: HP: 1298, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 85938, Current HP: 1298, A Avg: 1241369, D Avg: 120313, [Sword of Evil[189, 0, 0, 0], Frying Pan[231, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 614: HP: 1007, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 85938, Current HP: 1007, A Avg: 1241369, D Avg: 120313, [Sword of Evil[189, 0, 0, 0], Frying Pan[231, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 613: HP: 528, STR: 83, VIT: 72, SPD: 1, LUK: 1, Attack: 149024, Defense: 84806, Current HP: 528, A Avg: 1241369, D Avg: 118728, [Sword of Evil[189, 0, 0, 0], Slafield[232, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 612: HP: 483, STR: 83, VIT: 62, SPD: 1, LUK: 2, Attack: 149024, Defense: 84796, Current HP: 483, A Avg: 1241369, D Avg: 118714, [Sword of Evil[189, 0, 0, 0], Slafield[232, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 611: HP: 300, STR: 83, VIT: 62, SPD: 1, LUK: 2, Attack: 149024, Defense: 84796, Current HP: 300, A Avg: 1241369, D Avg: 118714, [Sword of Evil[189, 0, 0, 0], Slafield[232, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 610: HP: 363, STR: 83, VIT: 51, SPD: 1, LUK: 1, Attack: 149024, Defense: 85526, Current HP: 363, A Avg: 1241369, D Avg: 119736, [Sword of Evil[189, 0, 0, 0], Mist Shield[233, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 609: HP: 368, STR: 83, VIT: 41, SPD: 1, LUK: 2, Attack: 149024, Defense: 85516, Current HP: 368, A Avg: 1241369, D Avg: 119722, [Sword of Evil[189, 0, 0, 0], Mist Shield[233, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 608: HP: 200, STR: 83, VIT: 41, SPD: 1, LUK: 2, Attack: 149024, Defense: 85516, Current HP: 200, A Avg: 1241369, D Avg: 119722, [Sword of Evil[189, 0, 0, 0], Mist Shield[233, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 607: HP: 447, STR: 83, VIT: 32, SPD: 1, LUK: 1, Attack: 149024, Defense: 85000, Current HP: 447, A Avg: 1241369, D Avg: 118999, [Sword of Evil[189, 0, 0, 0], Huge Shield[234, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 606: HP: 418, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 84989, Current HP: 418, A Avg: 1241369, D Avg: 118984, [Sword of Evil[189, 0, 0, 0], Huge Shield[234, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 605: HP: 247, STR: 83, VIT: 21, SPD: 1, LUK: 2, Attack: 149024, Defense: 84989, Current HP: 247, A Avg: 1241369, D Avg: 118984, [Sword of Evil[189, 0, 0, 0], Huge Shield[234, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 604: HP: 319, STR: 83, VIT: 176, SPD: 1, LUK: 1, Attack: 149024, Defense: 87016, Current HP: 319, A Avg: 1241369, D Avg: 121822, [Sword of Evil[189, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 603: HP: 330, STR: 83, VIT: 166, SPD: 1, LUK: 2, Attack: 149024, Defense: 87006, Current HP: 330, A Avg: 1241369, D Avg: 121808, [Sword of Evil[189, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 602: HP: 171, STR: 83, VIT: 166, SPD: 1, LUK: 2, Attack: 149024, Defense: 87006, Current HP: 171, A Avg: 1241369, D Avg: 121808, [Sword of Evil[189, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 601: HP: 132, STR: 83, VIT: 31, SPD: 1, LUK: 1, Attack: 149024, Defense: 87456, Current HP: 132, A Avg: 1241369, D Avg: 122438, [Sword of Evil[189, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 600: HP: 207, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 87445, Current HP: 207, A Avg: 1241369, D Avg: 122422, [Sword of Evil[189, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 599: HP: 60, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 87445, Current HP: 60, A Avg: 1241369, D Avg: 122422, [Sword of Evil[189, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 598: HP: 127, STR: 83, VIT: 31, SPD: 1, LUK: 1, Attack: 149024, Defense: 86820, Current HP: 127, A Avg: 1241369, D Avg: 121547, [Sword of Evil[189, 0, 0, 0], Graffiti[243, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 597: HP: 198, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 86809, Current HP: 198, A Avg: 1241369, D Avg: 121532, [Sword of Evil[189, 0, 0, 0], Graffiti[243, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 596: HP: 57, STR: 83, VIT: 20, SPD: 1, LUK: 2, Attack: 149024, Defense: 86809, Current HP: 57, A Avg: 1241369, D Avg: 121532, [Sword of Evil[189, 0, 0, 0], Graffiti[243, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 595: HP: 127, STR: 83, VIT: 31, SPD: 1, LUK: 1, Attack: 149024, Defense: 89809, Current HP: 127, A Avg: 1241369, D Avg: 125732, [Sword of Evil[189, 0, 0, 0], Blank Shield[244, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
