Rank 1000: HP: 4142, STR: 1046285, VIT: 1661, SPD: 71, LUK: 1, Attack: 1697429, Defense: 87578, Current HP: 4142, A Avg: 14139583, D Avg: 122609, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 683: HP: 1368, STR: 1049199, VIT: 1776, SPD: 76, LUK: 1, Attack: 1702108, Defense: 87654, Current HP: 1368, A Avg: 14178559, D Avg: 122715, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 682: HP: 2314, STR: 1049199, VIT: 1757, SPD: 71, LUK: 1, Attack: 1702108, Defense: 87973, Current HP: 2314, A Avg: 14178559, D Avg: 123162, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 681: HP: 1540, STR: 1049199, VIT: 1805, SPD: 71, LUK: 1, Attack: 1702108, Defense: 88840, Current HP: 1540, A Avg: 14178559, D Avg: 124375, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 680: HP: 1140, STR: 1049199, VIT: 2120, SPD: 71, LUK: 1, Attack: 1702108, Defense: 89168, Current HP: 1140, A Avg: 14178559, D Avg: 124835, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 679: HP: 1140, STR: 1049199, VIT: 1025, SPD: 71, LUK: 1, Attack: 1702108, Defense: 84748, Current HP: 1140, A Avg: 14178559, D Avg: 118647, [Zodiac[184, 630, 630, 630], Pot Lid[201, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 678: HP: 1140, STR: 1049199, VIT: 1025, SPD: 71, LUK: 1, Attack: 1702108, Defense: 84758, Current HP: 1140, A Avg: 14178559, D Avg: 118661, [Zodiac[184, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 677: HP: 1083, STR: 1049199, VIT: 1085, SPD: 71, LUK: 1, Attack: 1702108, Defense: 84954, Current HP: 1083, A Avg: 14178559, D Avg: 118935, [Zodiac[184, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 676: HP: 1083, STR: 1049199, VIT: 1091, SPD: 71, LUK: 1, Attack: 1702108, Defense: 84895, Current HP: 1083, A Avg: 14178559, D Avg: 118852, [Zodiac[184, 630, 630, 630], Iron Shield[204, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 675: HP: 1083, STR: 1049199, VIT: 1170, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85033, Current HP: 1083, A Avg: 14178559, D Avg: 119046, [Zodiac[184, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 674: HP: 1083, STR: 1049199, VIT: 1191, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85080, Current HP: 1083, A Avg: 14178559, D Avg: 119111, [Zodiac[184, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 673: HP: 1140, STR: 1049199, VIT: 1218, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85094, Current HP: 1140, A Avg: 14178559, D Avg: 119131, [Zodiac[184, 630, 630, 630], Magic Shield[207, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 672: HP: 1520, STR: 1049199, VIT: 1361, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85198, Current HP: 1520, A Avg: 14178559, D Avg: 119277, [Zodiac[184, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 671: HP: 1200, STR: 1049199, VIT: 1126, SPD: 71, LUK: 1, Attack: 1702108, Defense: 84898, Current HP: 1200, A Avg: 14178559, D Avg: 118857, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 670: HP: 1240, STR: 1049199, VIT: 1218, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85237, Current HP: 1240, A Avg: 14178559, D Avg: 119331, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 669: HP: 1159, STR: 1049199, VIT: 1181, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85109, Current HP: 1159, A Avg: 14178559, D Avg: 119152, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 668: HP: 1856, STR: 1049199, VIT: 1502, SPD: 71, LUK: 1, Attack: 1702108, Defense: 86064, Current HP: 1856, A Avg: 14178559, D Avg: 120489, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 667: HP: 1789, STR: 1049199, VIT: 1170, SPD: 71, LUK: 1, Attack: 1702108, Defense: 85098, Current HP: 1789, A Avg: 14178559, D Avg: 119137, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 666: HP: 1140, STR: 1049199, VIT: 1975, SPD: 71, LUK: 1, Attack: 1702108, Defense: 88763, Current HP: 1140, A Avg: 14178559, D Avg: 124268, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 665: HP: 3287, STR: 1049199, VIT: 1074, SPD: 71, LUK: 1, Attack: 1702108, Defense: 86991, Current HP: 3287, A Avg: 14178559, D Avg: 121787, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 664: HP: 2084, STR: 1049199, VIT: 1614, SPD: 71, LUK: 1, Attack: 1702108, Defense: 86348, Current HP: 2084, A Avg: 14178559, D Avg: 120887, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 663: HP: 1720, STR: 1049199, VIT: 1502, SPD: 71, LUK: 1, Attack: 1702108, Defense: 86977, Current HP: 1720, A Avg: 14178559, D Avg: 121767, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 662: HP: 1273, STR: 1049199, VIT: 2031, SPD: 71, LUK: 1, Attack: 1702108, Defense: 86999, Current HP: 1273, A Avg: 14178559, D Avg: 121798, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 661: HP: 1197, STR: 1049199, VIT: 2083, SPD: 71, LUK: 1, Attack: 1702108, Defense: 88923, Current HP: 1197, A Avg: 14178559, D Avg: 124492, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 660: HP: 2460, STR: 1049199, VIT: 1846, SPD: 71, LUK: 1, Attack: 1702108, Defense: 89271, Current HP: 2460, A Avg: 14178559, D Avg: 124979, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 659: HP: 1083, STR: 1049199, VIT: 1025, SPD: 71, LUK: 1, Attack: 1702108, Defense: 87814, Current HP: 1083, A Avg: 14178559, D Avg: 122939, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 658: HP: 1083, STR: 1049199, VIT: 2851, SPD: 71, LUK: 1, Attack: 1702108, Defense: 92629, Current HP: 1083, A Avg: 14178559, D Avg: 129680, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 657: HP: 1558, STR: 1049199, VIT: 3684, SPD: 71, LUK: 1, Attack: 1702108, Defense: 90472, Current HP: 1558, A Avg: 14178559, D Avg: 126660, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 656: HP: 1368, STR: 1049199, VIT: 1776, SPD: 76, LUK: 1, Attack: 1702108, Defense: 87654, Current HP: 1368, A Avg: 14178559, D Avg: 122715, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 655: HP: 2314, STR: 1049199, VIT: 1757, SPD: 71, LUK: 1, Attack: 1702108, Defense: 87973, Current HP: 2314, A Avg: 14178559, D Avg: 123162, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 654: HP: 1540, STR: 1049199, VIT: 1805, SPD: 71, LUK: 1, Attack: 1702108, Defense: 88840, Current HP: 1540, A Avg: 14178559, D Avg: 124375, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 653: HP: 1140, STR: 1049199, VIT: 2120, SPD: 71, LUK: 1, Attack: 1702108, Defense: 89168, Current HP: 1140, A Avg: 14178559, D Avg: 124835, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 652: HP: 2204, STR: 1050651, VIT: 1502, SPD: 85, LUK: 1, Attack: 1702141, Defense: 85508, Current HP: 2204, A Avg: 14178834, D Avg: 119711, [Serpent[144, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 651: HP: 2185, STR: 1050651, VIT: 5874, SPD: 85, LUK: 1, Attack: 1702141, Defense: 91544, Current HP: 2185, A Avg: 14178834, D Avg: 128161, [Serpent[144, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 650: HP: 1409, STR: 1049246, VIT: 1372, SPD: 71, LUK: 1, Attack: 1702179, Defense: 85313, Current HP: 1409, A Avg: 14179151, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 649: HP: 1409, STR: 1049246, VIT: 1372, SPD: 71, LUK: 1, Attack: 1702179, Defense: 85313, Current HP: 1409, A Avg: 14179151, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 648: HP: 1409, STR: 1049246, VIT: 1372, SPD: 71, LUK: 1, Attack: 1702179, Defense: 85313, Current HP: 1409, A Avg: 14179151, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 647: HP: 1409, STR: 1049246, VIT: 1372, SPD: 71, LUK: 1, Attack: 1702179, Defense: 85313, Current HP: 1409, A Avg: 14179151, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 646: HP: 1409, STR: 1049246, VIT: 1372, SPD: 71, LUK: 1, Attack: 1702179, Defense: 85313, Current HP: 1409, A Avg: 14179151, D Avg: 119438, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 645: HP: 1083, STR: 1049430, VIT: 1218, SPD: 76, LUK: 1, Attack: 1702455, Defense: 85243, Current HP: 1083, A Avg: 14181450, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 644: HP: 1083, STR: 1049430, VIT: 1218, SPD: 76, LUK: 1, Attack: 1702455, Defense: 85243, Current HP: 1083, A Avg: 14181450, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 643: HP: 1083, STR: 1049430, VIT: 1218, SPD: 76, LUK: 1, Attack: 1702455, Defense: 85243, Current HP: 1083, A Avg: 14181450, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 642: HP: 1083, STR: 1049430, VIT: 1218, SPD: 76, LUK: 1, Attack: 1702455, Defense: 85243, Current HP: 1083, A Avg: 14181450, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 641: HP: 1083, STR: 1049430, VIT: 1218, SPD: 76, LUK: 1, Attack: 1702455, Defense: 85243, Current HP: 1083, A Avg: 14181450, D Avg: 119340, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 640: HP: 2390, STR: 1050877, VIT: 1502, SPD: 85, LUK: 1, Attack: 1702480, Defense: 86002, Current HP: 2390, A Avg: 14181658, D Avg: 120402, [Serpent[144, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 639: HP: 1596, STR: 1049453, VIT: 1374, SPD: 71, LUK: 1, Attack: 1702489, Defense: 85614, Current HP: 1596, A Avg: 14181733, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 638: HP: 1596, STR: 1049453, VIT: 1374, SPD: 71, LUK: 1, Attack: 1702489, Defense: 85614, Current HP: 1596, A Avg: 14181733, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 637: HP: 1596, STR: 1049453, VIT: 1374, SPD: 71, LUK: 1, Attack: 1702489, Defense: 85614, Current HP: 1596, A Avg: 14181733, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 636: HP: 1596, STR: 1049453, VIT: 1374, SPD: 71, LUK: 1, Attack: 1702489, Defense: 85614, Current HP: 1596, A Avg: 14181733, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 635: HP: 1596, STR: 1049453, VIT: 1374, SPD: 71, LUK: 1, Attack: 1702489, Defense: 85614, Current HP: 1596, A Avg: 14181733, D Avg: 119859, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 634: HP: 2299, STR: 1050907, VIT: 2900, SPD: 85, LUK: 1, Attack: 1702584, Defense: 90468, Current HP: 2299, A Avg: 14182524, D Avg: 126655, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 633: HP: 1676, STR: 1049632, VIT: 1581, SPD: 71, LUK: 1, Attack: 1702758, Defense: 87199, Current HP: 1676, A Avg: 14183974, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 632: HP: 1676, STR: 1049632, VIT: 1581, SPD: 71, LUK: 1, Attack: 1702758, Defense: 87199, Current HP: 1676, A Avg: 14183974, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 631: HP: 1676, STR: 1049632, VIT: 1581, SPD: 71, LUK: 1, Attack: 1702758, Defense: 87199, Current HP: 1676, A Avg: 14183974, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 630: HP: 1676, STR: 1049632, VIT: 1581, SPD: 71, LUK: 1, Attack: 1702758, Defense: 87199, Current HP: 1676, A Avg: 14183974, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 629: HP: 1676, STR: 1049632, VIT: 1581, SPD: 71, LUK: 1, Attack: 1702758, Defense: 87199, Current HP: 1676, A Avg: 14183974, D Avg: 122078, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 628: HP: 1417, STR: 1049636, VIT: 1874, SPD: 71, LUK: 1, Attack: 1702764, Defense: 86712, Current HP: 1417, A Avg: 14184024, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 627: HP: 1417, STR: 1049636, VIT: 1874, SPD: 71, LUK: 1, Attack: 1702764, Defense: 86712, Current HP: 1417, A Avg: 14184024, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 626: HP: 1417, STR: 1049636, VIT: 1874, SPD: 71, LUK: 1, Attack: 1702764, Defense: 86712, Current HP: 1417, A Avg: 14184024, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 625: HP: 1417, STR: 1049636, VIT: 1874, SPD: 71, LUK: 1, Attack: 1702764, Defense: 86712, Current HP: 1417, A Avg: 14184024, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 624: HP: 1417, STR: 1049636, VIT: 1874, SPD: 71, LUK: 1, Attack: 1702764, Defense: 86712, Current HP: 1417, A Avg: 14184024, D Avg: 121396, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 623: HP: 2755, STR: 1051071, VIT: 3093, SPD: 85, LUK: 1, Attack: 1702771, Defense: 90661, Current HP: 2755, A Avg: 14184082, D Avg: 126925, [Serpent[144, 630, 630, 630], Storm Wall[242, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 622: HP: 1596, STR: 1049683, VIT: 1470, SPD: 71, LUK: 1, Attack: 1702834, Defense: 86334, Current HP: 1596, A Avg: 14184607, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 621: HP: 1520, STR: 1049683, VIT: 1502, SPD: 76, LUK: 1, Attack: 1702834, Defense: 85924, Current HP: 1520, A Avg: 14184607, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 620: HP: 1596, STR: 1049683, VIT: 1470, SPD: 71, LUK: 1, Attack: 1702834, Defense: 86334, Current HP: 1596, A Avg: 14184607, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 619: HP: 1520, STR: 1049683, VIT: 1502, SPD: 76, LUK: 1, Attack: 1702834, Defense: 85924, Current HP: 1520, A Avg: 14184607, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 618: HP: 1596, STR: 1049683, VIT: 1470, SPD: 71, LUK: 1, Attack: 1702834, Defense: 86334, Current HP: 1596, A Avg: 14184607, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 617: HP: 1520, STR: 1049683, VIT: 1502, SPD: 76, LUK: 1, Attack: 1702834, Defense: 85924, Current HP: 1520, A Avg: 14184607, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 616: HP: 1596, STR: 1049683, VIT: 1470, SPD: 71, LUK: 1, Attack: 1702834, Defense: 86334, Current HP: 1596, A Avg: 14184607, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 615: HP: 1520, STR: 1049683, VIT: 1502, SPD: 76, LUK: 1, Attack: 1702834, Defense: 85924, Current HP: 1520, A Avg: 14184607, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 614: HP: 1596, STR: 1049683, VIT: 1470, SPD: 71, LUK: 1, Attack: 1702834, Defense: 86334, Current HP: 1596, A Avg: 14184607, D Avg: 120867, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 613: HP: 1520, STR: 1049683, VIT: 1502, SPD: 76, LUK: 1, Attack: 1702834, Defense: 85924, Current HP: 1520, A Avg: 14184607, D Avg: 120293, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 612: HP: 1596, STR: 1049848, VIT: 1970, SPD: 71, LUK: 1, Attack: 1703082, Defense: 88771, Current HP: 1596, A Avg: 14186673, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 611: HP: 1596, STR: 1049848, VIT: 1970, SPD: 71, LUK: 1, Attack: 1703082, Defense: 88771, Current HP: 1596, A Avg: 14186673, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 610: HP: 1596, STR: 1049848, VIT: 1970, SPD: 71, LUK: 1, Attack: 1703082, Defense: 88771, Current HP: 1596, A Avg: 14186673, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 609: HP: 1596, STR: 1049848, VIT: 1970, SPD: 71, LUK: 1, Attack: 1703082, Defense: 88771, Current HP: 1596, A Avg: 14186673, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 608: HP: 1596, STR: 1049848, VIT: 1970, SPD: 71, LUK: 1, Attack: 1703082, Defense: 88771, Current HP: 1596, A Avg: 14186673, D Avg: 124279, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 607: HP: 2204, STR: 1051331, VIT: 1411, SPD: 85, LUK: 1, Attack: 1703161, Defense: 85274, Current HP: 2204, A Avg: 14187331, D Avg: 119383, [Serpent[144, 630, 630, 630], Small Sword[218, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 606: HP: 2120, STR: 1050050, VIT: 1340, SPD: 71, LUK: 1, Attack: 1703541, Defense: 85840, Current HP: 2120, A Avg: 14190496, D Avg: 120175, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 605: HP: 2215, STR: 1050050, VIT: 1543, SPD: 71, LUK: 1, Attack: 1703541, Defense: 86043, Current HP: 2215, A Avg: 14190496, D Avg: 120460, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 604: HP: 2215, STR: 1050050, VIT: 1361, SPD: 71, LUK: 1, Attack: 1703541, Defense: 85861, Current HP: 2215, A Avg: 14190496, D Avg: 120205, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 603: HP: 2660, STR: 1051701, VIT: 1502, SPD: 85, LUK: 1, Attack: 1703716, Defense: 85391, Current HP: 2660, A Avg: 14191954, D Avg: 119547, [Serpent[144, 630, 630, 630], Small Lion[219, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 602: HP: 2120, STR: 1050218, VIT: 1423, SPD: 71, LUK: 1, Attack: 1703793, Defense: 85923, Current HP: 2120, A Avg: 14192595, D Avg: 120292, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 601: HP: 2185, STR: 1051054, VIT: 1603, SPD: 85, LUK: 1, Attack: 1703818, Defense: 85609, Current HP: 2185, A Avg: 14192803, D Avg: 119852, [Kraken[145, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 600: HP: 2166, STR: 1051054, VIT: 5976, SPD: 85, LUK: 1, Attack: 1703818, Defense: 91646, Current HP: 2166, A Avg: 14192803, D Avg: 128304, [Kraken[145, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 599: HP: 2492, STR: 1051822, VIT: 1512, SPD: 85, LUK: 1, Attack: 1703898, Defense: 85518, Current HP: 2492, A Avg: 14193470, D Avg: 119725, [Serpent[144, 630, 630, 630], Small Dragon Sword[224, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 598: HP: 2014, STR: 1051173, VIT: 1431, SPD: 76, LUK: 1, Attack: 1703942, Defense: 88219, Current HP: 2014, A Avg: 14193836, D Avg: 123506, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 597: HP: 2014, STR: 1051173, VIT: 1431, SPD: 76, LUK: 1, Attack: 1703942, Defense: 88219, Current HP: 2014, A Avg: 14193836, D Avg: 123506, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 596: HP: 2014, STR: 1051173, VIT: 1431, SPD: 76, LUK: 1, Attack: 1703942, Defense: 88219, Current HP: 2014, A Avg: 14193836, D Avg: 123506, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 595: HP: 2014, STR: 1051173, VIT: 1431, SPD: 76, LUK: 1, Attack: 1703942, Defense: 88219, Current HP: 2014, A Avg: 14193836, D Avg: 123506, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
