Rank 1000: HP: 1045, STR: 269, VIT: 236, SPD: 25, LUK: 1, Attack: 138683, Defense: 84658, Current HP: 1045, A Avg: 1155229, D Avg: 118521, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 662: HP: 1280, STR: 2829, VIT: 452, SPD: 38, LUK: 1, Attack: 139107, Defense: 86564, Current HP: 1280, A Avg: 1158761, D Avg: 121189, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 661: HP: 1485, STR: 552, VIT: 584, SPD: 23, LUK: 1, Attack: 139108, Defense: 84590, Current HP: 1485, A Avg: 1158769, D Avg: 118425, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 660: HP: 1539, STR: 554, VIT: 568, SPD: 23, LUK: 1, Attack: 139111, Defense: 84457, Current HP: 1539, A Avg: 1158794, D Avg: 118239, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 659: HP: 1919, STR: 554, VIT: 1728, SPD: 23, LUK: 1, Attack: 139111, Defense: 89296, Current HP: 1919, A Avg: 1158794, D Avg: 125014, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 658: HP: 722, STR: 2834, VIT: 153, SPD: 25, LUK: 2, Attack: 139114, Defense: 84497, Current HP: 722, A Avg: 1158819, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 657: HP: 1390, STR: 561, VIT: 236, SPD: 27, LUK: 1, Attack: 139121, Defense: 84242, Current HP: 1390, A Avg: 1158877, D Avg: 117938, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 656: HP: 1122, STR: 2842, VIT: 479, SPD: 23, LUK: 1, Attack: 139126, Defense: 85707, Current HP: 1122, A Avg: 1158919, D Avg: 119989, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 655: HP: 1448, STR: 564, VIT: 225, SPD: 27, LUK: 1, Attack: 139126, Defense: 84114, Current HP: 1448, A Avg: 1158919, D Avg: 117759, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 654: HP: 1868, STR: 564, VIT: 1082, SPD: 27, LUK: 1, Attack: 139126, Defense: 88650, Current HP: 1868, A Avg: 1158919, D Avg: 124109, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 653: HP: 1159, STR: 567, VIT: 408, SPD: 30, LUK: 1, Attack: 139130, Defense: 84433, Current HP: 1159, A Avg: 1158952, D Avg: 118206, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 652: HP: 1940, STR: 571, VIT: 910, SPD: 23, LUK: 1, Attack: 139136, Defense: 87022, Current HP: 1940, A Avg: 1159002, D Avg: 121830, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 651: HP: 1273, STR: 572, VIT: 530, SPD: 23, LUK: 2, Attack: 139138, Defense: 85524, Current HP: 1273, A Avg: 1159019, D Avg: 119733, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 650: HP: 1220, STR: 2851, VIT: 590, SPD: 23, LUK: 1, Attack: 139140, Defense: 84313, Current HP: 1220, A Avg: 1159036, D Avg: 118038, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 649: HP: 1220, STR: 2851, VIT: 590, SPD: 23, LUK: 1, Attack: 139140, Defense: 84323, Current HP: 1220, A Avg: 1159036, D Avg: 118052, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 648: HP: 1159, STR: 2851, VIT: 625, SPD: 23, LUK: 1, Attack: 139140, Defense: 84494, Current HP: 1159, A Avg: 1159036, D Avg: 118291, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 647: HP: 1159, STR: 2851, VIT: 635, SPD: 23, LUK: 1, Attack: 139140, Defense: 84439, Current HP: 1159, A Avg: 1159036, D Avg: 118214, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 646: HP: 1159, STR: 2851, VIT: 654, SPD: 23, LUK: 1, Attack: 139140, Defense: 84517, Current HP: 1159, A Avg: 1159036, D Avg: 118323, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 645: HP: 1159, STR: 2851, VIT: 685, SPD: 23, LUK: 1, Attack: 139140, Defense: 84574, Current HP: 1159, A Avg: 1159036, D Avg: 118403, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 644: HP: 1220, STR: 2851, VIT: 691, SPD: 23, LUK: 1, Attack: 139140, Defense: 84567, Current HP: 1220, A Avg: 1159036, D Avg: 118393, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 643: HP: 1311, STR: 2851, VIT: 742, SPD: 23, LUK: 1, Attack: 139140, Defense: 84579, Current HP: 1311, A Avg: 1159036, D Avg: 118410, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 642: HP: 1280, STR: 2851, VIT: 648, SPD: 23, LUK: 1, Attack: 139140, Defense: 84420, Current HP: 1280, A Avg: 1159036, D Avg: 118187, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 641: HP: 1320, STR: 2851, VIT: 691, SPD: 23, LUK: 1, Attack: 139140, Defense: 84710, Current HP: 1320, A Avg: 1159036, D Avg: 118593, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 640: HP: 1235, STR: 2851, VIT: 669, SPD: 23, LUK: 1, Attack: 139140, Defense: 84597, Current HP: 1235, A Avg: 1159036, D Avg: 118435, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 639: HP: 1516, STR: 2851, VIT: 836, SPD: 23, LUK: 1, Attack: 139140, Defense: 85398, Current HP: 1516, A Avg: 1159036, D Avg: 119557, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 638: HP: 1409, STR: 2851, VIT: 654, SPD: 23, LUK: 1, Attack: 139140, Defense: 84582, Current HP: 1409, A Avg: 1159036, D Avg: 118414, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 637: HP: 1220, STR: 2851, VIT: 1352, SPD: 23, LUK: 1, Attack: 139140, Defense: 88140, Current HP: 1220, A Avg: 1159036, D Avg: 123395, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 636: HP: 2508, STR: 2851, VIT: 609, SPD: 23, LUK: 1, Attack: 139140, Defense: 86526, Current HP: 2508, A Avg: 1159036, D Avg: 121136, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 635: HP: 1684, STR: 2851, VIT: 910, SPD: 23, LUK: 1, Attack: 139140, Defense: 85644, Current HP: 1684, A Avg: 1159036, D Avg: 119901, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 634: HP: 1500, STR: 2851, VIT: 836, SPD: 23, LUK: 1, Attack: 139140, Defense: 86311, Current HP: 1500, A Avg: 1159036, D Avg: 120835, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 633: HP: 1349, STR: 2851, VIT: 1054, SPD: 23, LUK: 1, Attack: 139140, Defense: 86022, Current HP: 1349, A Avg: 1159036, D Avg: 120430, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 632: HP: 1273, STR: 2851, VIT: 1236, SPD: 23, LUK: 1, Attack: 139140, Defense: 88076, Current HP: 1273, A Avg: 1159036, D Avg: 123306, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 631: HP: 1640, STR: 2851, VIT: 977, SPD: 23, LUK: 1, Attack: 139140, Defense: 88402, Current HP: 1640, A Avg: 1159036, D Avg: 123762, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 630: HP: 1159, STR: 2851, VIT: 590, SPD: 23, LUK: 1, Attack: 139140, Defense: 87379, Current HP: 1159, A Avg: 1159036, D Avg: 122330, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 629: HP: 1159, STR: 2851, VIT: 1451, SPD: 23, LUK: 1, Attack: 139140, Defense: 91229, Current HP: 1159, A Avg: 1159036, D Avg: 127720, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 628: HP: 1634, STR: 2851, VIT: 2038, SPD: 23, LUK: 1, Attack: 139140, Defense: 88826, Current HP: 1634, A Avg: 1159036, D Avg: 124356, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 627: HP: 1444, STR: 2851, VIT: 965, SPD: 25, LUK: 1, Attack: 139140, Defense: 86843, Current HP: 1444, A Avg: 1159036, D Avg: 121580, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 626: HP: 1706, STR: 2851, VIT: 1035, SPD: 23, LUK: 1, Attack: 139140, Defense: 87251, Current HP: 1706, A Avg: 1159036, D Avg: 122151, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 625: HP: 1620, STR: 2851, VIT: 1377, SPD: 23, LUK: 1, Attack: 139140, Defense: 88412, Current HP: 1620, A Avg: 1159036, D Avg: 123776, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 624: HP: 1220, STR: 2851, VIT: 1106, SPD: 23, LUK: 1, Attack: 139140, Defense: 88154, Current HP: 1220, A Avg: 1159036, D Avg: 123415, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 623: HP: 2584, STR: 6948, VIT: 473, SPD: 25, LUK: 1, Attack: 139141, Defense: 87261, Current HP: 2584, A Avg: 1159044, D Avg: 122165, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 622: HP: 1503, STR: 2855, VIT: 284, SPD: 23, LUK: 1, Attack: 139146, Defense: 85512, Current HP: 1503, A Avg: 1159086, D Avg: 119716, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 621: HP: 1144, STR: 2855, VIT: 273, SPD: 23, LUK: 2, Attack: 139146, Defense: 85501, Current HP: 1144, A Avg: 1159086, D Avg: 119701, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 620: HP: 1102, STR: 2856, VIT: 639, SPD: 38, LUK: 1, Attack: 139147, Defense: 85633, Current HP: 1102, A Avg: 1159094, D Avg: 119886, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 619: HP: 1425, STR: 4940, VIT: 996, SPD: 23, LUK: 1, Attack: 139152, Defense: 88824, Current HP: 1425, A Avg: 1159136, D Avg: 124353, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 618: HP: 1387, STR: 582, VIT: 461, SPD: 28, LUK: 1, Attack: 139153, Defense: 84701, Current HP: 1387, A Avg: 1159144, D Avg: 118581, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 617: HP: 924, STR: 2864, VIT: 270, SPD: 25, LUK: 1, Attack: 139159, Defense: 84614, Current HP: 924, A Avg: 1159194, D Avg: 118459, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 616: HP: 1729, STR: 592, VIT: 1181, SPD: 23, LUK: 1, Attack: 139168, Defense: 86175, Current HP: 1729, A Avg: 1159269, D Avg: 120644, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 615: HP: 902, STR: 594, VIT: 73, SPD: 23, LUK: 1, Attack: 139171, Defense: 84261, Current HP: 902, A Avg: 1159294, D Avg: 117965, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 614: HP: 1363, STR: 594, VIT: 60, SPD: 23, LUK: 1, Attack: 139171, Defense: 84248, Current HP: 1363, A Avg: 1159294, D Avg: 117947, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 613: HP: 931, STR: 594, VIT: 60, SPD: 43, LUK: 1, Attack: 139171, Defense: 84248, Current HP: 931, A Avg: 1159294, D Avg: 117947, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 612: HP: 912, STR: 594, VIT: 70, SPD: 38, LUK: 1, Attack: 139171, Defense: 84258, Current HP: 912, A Avg: 1159294, D Avg: 117961, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 611: HP: 1254, STR: 594, VIT: 104, SPD: 23, LUK: 1, Attack: 139171, Defense: 84292, Current HP: 1254, A Avg: 1159294, D Avg: 118008, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 610: HP: 950, STR: 594, VIT: 91, SPD: 38, LUK: 1, Attack: 139171, Defense: 84279, Current HP: 950, A Avg: 1159294, D Avg: 117990, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 609: HP: 858, STR: 2875, VIT: 232, SPD: 38, LUK: 1, Attack: 139176, Defense: 84238, Current HP: 858, A Avg: 1159336, D Avg: 117933, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 608: HP: 1215, STR: 2876, VIT: 143, SPD: 25, LUK: 1, Attack: 139177, Defense: 84487, Current HP: 1215, A Avg: 1159344, D Avg: 118281, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 607: HP: 946, STR: 2876, VIT: 132, SPD: 25, LUK: 2, Attack: 139177, Defense: 84476, Current HP: 946, A Avg: 1159344, D Avg: 118266, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 606: HP: 912, STR: 2878, VIT: 222, SPD: 38, LUK: 1, Attack: 139180, Defense: 84111, Current HP: 912, A Avg: 1159369, D Avg: 117755, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 605: HP: 1314, STR: 2878, VIT: 758, SPD: 23, LUK: 1, Attack: 139180, Defense: 84699, Current HP: 1314, A Avg: 1159369, D Avg: 118578, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 604: HP: 1292, STR: 2878, VIT: 1004, SPD: 38, LUK: 1, Attack: 139180, Defense: 88572, Current HP: 1292, A Avg: 1159369, D Avg: 124000, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 603: HP: 1250, STR: 601, VIT: 408, SPD: 28, LUK: 1, Attack: 139181, Defense: 84908, Current HP: 1250, A Avg: 1159377, D Avg: 118871, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 602: HP: 1084, STR: 603, VIT: 243, SPD: 25, LUK: 1, Attack: 139184, Defense: 84249, Current HP: 1084, A Avg: 1159402, D Avg: 117948, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 601: HP: 893, STR: 605, VIT: 104, SPD: 23, LUK: 1, Attack: 139187, Defense: 84292, Current HP: 893, A Avg: 1159427, D Avg: 118008, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 600: HP: 1508, STR: 605, VIT: 80, SPD: 23, LUK: 1, Attack: 139187, Defense: 84268, Current HP: 1508, A Avg: 1159427, D Avg: 117975, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 599: HP: 1396, STR: 607, VIT: 522, SPD: 28, LUK: 1, Attack: 139190, Defense: 86140, Current HP: 1396, A Avg: 1159452, D Avg: 120595, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 598: HP: 1140, STR: 607, VIT: 232, SPD: 25, LUK: 1, Attack: 139190, Defense: 84121, Current HP: 1140, A Avg: 1159452, D Avg: 117769, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 597: HP: 1540, STR: 607, VIT: 1052, SPD: 25, LUK: 1, Attack: 139190, Defense: 88620, Current HP: 1540, A Avg: 1159452, D Avg: 124067, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 596: HP: 1265, STR: 610, VIT: 700, SPD: 28, LUK: 1, Attack: 139195, Defense: 85538, Current HP: 1265, A Avg: 1159494, D Avg: 119753, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 595: HP: 1870, STR: 613, VIT: 477, SPD: 27, LUK: 1, Attack: 139199, Defense: 86589, Current HP: 1870, A Avg: 1159527, D Avg: 121224, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 594: HP: 1064, STR: 614, VIT: 315, SPD: 23, LUK: 2, Attack: 139201, Defense: 87233, Current HP: 1064, A Avg: 1159544, D Avg: 122126, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 593: HP: 1292, STR: 615, VIT: 402, SPD: 23, LUK: 1, Attack: 139202, Defense: 87320, Current HP: 1292, A Avg: 1159552, D Avg: 122247, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 592: HP: 1159, STR: 2902, VIT: 691, SPD: 25, LUK: 1, Attack: 139216, Defense: 84716, Current HP: 1159, A Avg: 1159669, D Avg: 118602, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 591: HP: 912, STR: 627, VIT: 89, SPD: 23, LUK: 1, Attack: 139220, Defense: 83952, Current HP: 912, A Avg: 1159702, D Avg: 117532, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 590: HP: 1387, STR: 2916, VIT: 762, SPD: 23, LUK: 1, Attack: 139237, Defense: 85002, Current HP: 1387, A Avg: 1159844, D Avg: 119002, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 589: HP: 589, STR: 5164, VIT: 340, SPD: 28, LUK: 1, Attack: 139238, Defense: 88168, Current HP: 589, A Avg: 1159852, D Avg: 123435, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 588: HP: 874, STR: 2917, VIT: 273, SPD: 23, LUK: 2, Attack: 139239, Defense: 85501, Current HP: 874, A Avg: 1159860, D Avg: 119701, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 587: HP: 1387, STR: 641, VIT: 491, SPD: 28, LUK: 1, Attack: 139241, Defense: 85355, Current HP: 1387, A Avg: 1159877, D Avg: 119496, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 586: HP: 1311, STR: 641, VIT: 506, SPD: 30, LUK: 1, Attack: 139241, Defense: 84928, Current HP: 1311, A Avg: 1159877, D Avg: 118899, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 585: HP: 931, STR: 644, VIT: 286, SPD: 23, LUK: 1, Attack: 139246, Defense: 84877, Current HP: 931, A Avg: 1159919, D Avg: 118827, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 584: HP: 1144, STR: 646, VIT: 147, SPD: 23, LUK: 1, Attack: 139249, Defense: 84335, Current HP: 1144, A Avg: 1159944, D Avg: 118068, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 583: HP: 1658, STR: 646, VIT: 679, SPD: 27, LUK: 1, Attack: 139249, Defense: 85673, Current HP: 1658, A Avg: 1159944, D Avg: 119942, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 582: HP: 1533, STR: 652, VIT: 474, SPD: 25, LUK: 1, Attack: 139258, Defense: 86586, Current HP: 1533, A Avg: 1160019, D Avg: 121220, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 581: HP: 986, STR: 2934, VIT: 406, SPD: 28, LUK: 1, Attack: 139264, Defense: 84542, Current HP: 986, A Avg: 1160069, D Avg: 118358, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 580: HP: 1387, STR: 657, VIT: 730, SPD: 28, LUK: 1, Attack: 139265, Defense: 87531, Current HP: 1387, A Avg: 1160077, D Avg: 122543, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 579: HP: 760, STR: 2935, VIT: 174, SPD: 38, LUK: 1, Attack: 139266, Defense: 84362, Current HP: 760, A Avg: 1160085, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 578: HP: 703, STR: 2935, VIT: 132, SPD: 25, LUK: 2, Attack: 139266, Defense: 84476, Current HP: 703, A Avg: 1160085, D Avg: 118266, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 577: HP: 986, STR: 2937, VIT: 406, SPD: 27, LUK: 1, Attack: 139269, Defense: 84594, Current HP: 986, A Avg: 1160110, D Avg: 118431, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 576: HP: 1396, STR: 2937, VIT: 860, SPD: 23, LUK: 1, Attack: 139269, Defense: 86478, Current HP: 1396, A Avg: 1160110, D Avg: 121069, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 575: HP: 740, STR: 2938, VIT: 153, SPD: 23, LUK: 1, Attack: 139270, Defense: 83876, Current HP: 740, A Avg: 1160119, D Avg: 117426, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 574: HP: 840, STR: 2938, VIT: 232, SPD: 23, LUK: 1, Attack: 139270, Defense: 83955, Current HP: 840, A Avg: 1160119, D Avg: 117536, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 573: HP: 840, STR: 2938, VIT: 174, SPD: 23, LUK: 1, Attack: 139270, Defense: 83897, Current HP: 840, A Avg: 1160119, D Avg: 117455, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 572: HP: 740, STR: 2938, VIT: 153, SPD: 23, LUK: 1, Attack: 139270, Defense: 83886, Current HP: 740, A Avg: 1160119, D Avg: 117440, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 571: HP: 840, STR: 2938, VIT: 232, SPD: 23, LUK: 1, Attack: 139270, Defense: 83965, Current HP: 840, A Avg: 1160119, D Avg: 117550, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 570: HP: 840, STR: 2938, VIT: 174, SPD: 23, LUK: 1, Attack: 139270, Defense: 83907, Current HP: 840, A Avg: 1160119, D Avg: 117469, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 569: HP: 703, STR: 2938, VIT: 171, SPD: 23, LUK: 1, Attack: 139270, Defense: 84040, Current HP: 703, A Avg: 1160119, D Avg: 117655, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 568: HP: 798, STR: 2938, VIT: 254, SPD: 23, LUK: 1, Attack: 139270, Defense: 84123, Current HP: 798, A Avg: 1160119, D Avg: 117772, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
