Rank 1000: HP: 4474, STR: 1165101, VIT: 1835, SPD: 79, LUK: 1, Attack: 1875653, Defense: 87752, Current HP: 4474, A Avg: 15624189, D Avg: 122852, [Impulse[166, 630, 630, 630], Frying Pan[231, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 683: HP: 2523, STR: 1168368, VIT: 1942, SPD: 79, LUK: 1, Attack: 1880862, Defense: 88158, Current HP: 2523, A Avg: 15667580, D Avg: 123421, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 682: HP: 1640, STR: 1168368, VIT: 1960, SPD: 79, LUK: 1, Attack: 1880862, Defense: 88995, Current HP: 1640, A Avg: 15667580, D Avg: 124592, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 681: HP: 1240, STR: 1168368, VIT: 2359, SPD: 79, LUK: 1, Attack: 1880862, Defense: 89407, Current HP: 1240, A Avg: 15667580, D Avg: 125169, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 680: HP: 1240, STR: 1168368, VIT: 1139, SPD: 79, LUK: 1, Attack: 1880862, Defense: 84862, Current HP: 1240, A Avg: 15667580, D Avg: 118806, [Zodiac[184, 630, 630, 630], Pot Lid[201, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 679: HP: 1240, STR: 1168368, VIT: 1139, SPD: 79, LUK: 1, Attack: 1880862, Defense: 84872, Current HP: 1240, A Avg: 15667580, D Avg: 118820, [Zodiac[184, 630, 630, 630], High Pot Lid[202, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 678: HP: 1178, STR: 1168368, VIT: 1204, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85073, Current HP: 1178, A Avg: 15667580, D Avg: 119102, [Zodiac[184, 630, 630, 630], Wooden Shield[203, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 677: HP: 1178, STR: 1168368, VIT: 1211, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85015, Current HP: 1178, A Avg: 15667580, D Avg: 119020, [Zodiac[184, 630, 630, 630], Iron Shield[204, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 676: HP: 1178, STR: 1168368, VIT: 1300, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85163, Current HP: 1178, A Avg: 15667580, D Avg: 119228, [Zodiac[184, 630, 630, 630], Titanium Shield[205, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 675: HP: 1178, STR: 1168368, VIT: 1322, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85211, Current HP: 1178, A Avg: 15667580, D Avg: 119295, [Zodiac[184, 630, 630, 630], Large iron Shield[206, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 674: HP: 1240, STR: 1168368, VIT: 1352, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85228, Current HP: 1240, A Avg: 15667580, D Avg: 119319, [Zodiac[184, 630, 630, 630], Magic Shield[207, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 673: HP: 1662, STR: 1168368, VIT: 1513, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85350, Current HP: 1662, A Avg: 15667580, D Avg: 119489, [Zodiac[184, 630, 630, 630], Emerald Shield[209, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 672: HP: 1300, STR: 1168368, VIT: 1251, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85023, Current HP: 1300, A Avg: 15667580, D Avg: 119032, [Zodiac[184, 630, 630, 630], Clear Shield[211, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 671: HP: 1340, STR: 1168368, VIT: 1352, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85371, Current HP: 1340, A Avg: 15667580, D Avg: 119519, [Zodiac[184, 630, 630, 630], Prism Shield[212, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 670: HP: 1254, STR: 1168368, VIT: 1311, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85239, Current HP: 1254, A Avg: 15667580, D Avg: 119334, [Zodiac[184, 630, 630, 630], Tower Shield[213, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 669: HP: 2026, STR: 1168368, VIT: 1668, SPD: 79, LUK: 1, Attack: 1880862, Defense: 86230, Current HP: 2026, A Avg: 15667580, D Avg: 120721, [Zodiac[184, 630, 630, 630], Slime Shield[221, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 668: HP: 1960, STR: 1168368, VIT: 1300, SPD: 79, LUK: 1, Attack: 1880862, Defense: 85228, Current HP: 1960, A Avg: 15667580, D Avg: 119319, [Zodiac[184, 630, 630, 630], Hardwood Shield[223, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 667: HP: 1240, STR: 1168368, VIT: 2162, SPD: 79, LUK: 1, Attack: 1880862, Defense: 88950, Current HP: 1240, A Avg: 15667580, D Avg: 124529, [Zodiac[184, 630, 630, 630], Energy Shield[227, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 666: HP: 3524, STR: 1168368, VIT: 1194, SPD: 79, LUK: 1, Attack: 1880862, Defense: 87111, Current HP: 3524, A Avg: 15667580, D Avg: 121955, [Zodiac[184, 630, 630, 630], Frying Pan[231, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 665: HP: 2264, STR: 1168368, VIT: 1790, SPD: 79, LUK: 1, Attack: 1880862, Defense: 86524, Current HP: 2264, A Avg: 15667580, D Avg: 121133, [Zodiac[184, 630, 630, 630], Slafield[232, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 664: HP: 1870, STR: 1168368, VIT: 1668, SPD: 79, LUK: 1, Attack: 1880862, Defense: 87143, Current HP: 1870, A Avg: 15667580, D Avg: 122000, [Zodiac[184, 630, 630, 630], Mist Shield[233, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 663: HP: 1368, STR: 1168368, VIT: 2259, SPD: 79, LUK: 1, Attack: 1880862, Defense: 87227, Current HP: 1368, A Avg: 15667580, D Avg: 122117, [Zodiac[184, 630, 630, 630], Huge Shield[234, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 662: HP: 1292, STR: 1168368, VIT: 2301, SPD: 79, LUK: 1, Attack: 1880862, Defense: 89141, Current HP: 1292, A Avg: 15667580, D Avg: 124797, [Zodiac[184, 630, 630, 630], Aurora Shield[240, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 661: HP: 2710, STR: 1168368, VIT: 2054, SPD: 79, LUK: 1, Attack: 1880862, Defense: 89479, Current HP: 2710, A Avg: 15667580, D Avg: 125270, [Zodiac[184, 630, 630, 630], Cloud Shield[241, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 660: HP: 1178, STR: 1168368, VIT: 1139, SPD: 79, LUK: 1, Attack: 1880862, Defense: 87928, Current HP: 1178, A Avg: 15667580, D Avg: 123099, [Zodiac[184, 630, 630, 630], Graffiti[243, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 659: HP: 1178, STR: 1168368, VIT: 3172, SPD: 79, LUK: 1, Attack: 1880862, Defense: 92950, Current HP: 1178, A Avg: 15667580, D Avg: 130129, [Zodiac[184, 630, 630, 630], Blank Shield[244, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 658: HP: 1653, STR: 1168368, VIT: 4075, SPD: 79, LUK: 1, Attack: 1880862, Defense: 90863, Current HP: 1653, A Avg: 15667580, D Avg: 127208, [Zodiac[184, 630, 630, 630], Golem Shield[245, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 657: HP: 1463, STR: 1168368, VIT: 1973, SPD: 85, LUK: 1, Attack: 1880862, Defense: 87851, Current HP: 1463, A Avg: 15667580, D Avg: 122991, [Zodiac[184, 630, 630, 630], Sticky thread shield[247, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 656: HP: 2523, STR: 1168368, VIT: 1942, SPD: 79, LUK: 1, Attack: 1880862, Defense: 88158, Current HP: 2523, A Avg: 15667580, D Avg: 123421, [Zodiac[184, 630, 630, 630], King Shield[248, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 655: HP: 1640, STR: 1168368, VIT: 1960, SPD: 79, LUK: 1, Attack: 1880862, Defense: 88995, Current HP: 1640, A Avg: 15667580, D Avg: 124592, [Zodiac[184, 630, 630, 630], Warrior's Shield[249, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 654: HP: 1240, STR: 1168368, VIT: 2359, SPD: 79, LUK: 1, Attack: 1880862, Defense: 89407, Current HP: 1240, A Avg: 15667580, D Avg: 125169, [Zodiac[184, 630, 630, 630], Ghost shield[251, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 653: HP: 2489, STR: 1170044, VIT: 3180, SPD: 95, LUK: 1, Attack: 1880880, Defense: 90748, Current HP: 2489, A Avg: 15667730, D Avg: 127047, [Tornado[111, 630, 630, 630], Storm Wall[242, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 652: HP: 1533, STR: 1168415, VIT: 1524, SPD: 79, LUK: 1, Attack: 1880932, Defense: 85465, Current HP: 1533, A Avg: 15668163, D Avg: 119650, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 651: HP: 1533, STR: 1168415, VIT: 1524, SPD: 79, LUK: 1, Attack: 1880932, Defense: 85465, Current HP: 1533, A Avg: 15668163, D Avg: 119650, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 650: HP: 1533, STR: 1168415, VIT: 1524, SPD: 79, LUK: 1, Attack: 1880932, Defense: 85465, Current HP: 1533, A Avg: 15668163, D Avg: 119650, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 649: HP: 1533, STR: 1168415, VIT: 1524, SPD: 79, LUK: 1, Attack: 1880932, Defense: 85465, Current HP: 1533, A Avg: 15668163, D Avg: 119650, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 648: HP: 1533, STR: 1168415, VIT: 1524, SPD: 79, LUK: 1, Attack: 1880932, Defense: 85465, Current HP: 1533, A Avg: 15668163, D Avg: 119650, [Zodiac[184, 630, 630, 630], Dragon's Scales[215, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 647: HP: 2441, STR: 1170036, VIT: 1668, SPD: 95, LUK: 1, Attack: 1881219, Defense: 85674, Current HP: 2441, A Avg: 15670554, D Avg: 119943, [Serpent[144, 630, 630, 630], Wings of Beast[210, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 646: HP: 2422, STR: 1170036, VIT: 6538, SPD: 95, LUK: 1, Attack: 1881219, Defense: 92208, Current HP: 2422, A Avg: 15670554, D Avg: 129091, [Serpent[144, 630, 630, 630], Shield of Thousand[246, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 645: HP: 1178, STR: 1168622, VIT: 1352, SPD: 85, LUK: 1, Attack: 1881243, Defense: 85377, Current HP: 1178, A Avg: 15670754, D Avg: 119527, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 644: HP: 1178, STR: 1168622, VIT: 1352, SPD: 85, LUK: 1, Attack: 1881243, Defense: 85377, Current HP: 1178, A Avg: 15670754, D Avg: 119527, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 643: HP: 1178, STR: 1168622, VIT: 1352, SPD: 85, LUK: 1, Attack: 1881243, Defense: 85377, Current HP: 1178, A Avg: 15670754, D Avg: 119527, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 642: HP: 1178, STR: 1168622, VIT: 1352, SPD: 85, LUK: 1, Attack: 1881243, Defense: 85377, Current HP: 1178, A Avg: 15670754, D Avg: 119527, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 641: HP: 1178, STR: 1168622, VIT: 1352, SPD: 85, LUK: 1, Attack: 1881243, Defense: 85377, Current HP: 1178, A Avg: 15670754, D Avg: 119527, [Zodiac[184, 630, 630, 630], Conductive Barrier[208, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 640: HP: 1738, STR: 1168645, VIT: 1526, SPD: 79, LUK: 1, Attack: 1881277, Defense: 85766, Current HP: 1738, A Avg: 15671037, D Avg: 120072, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 639: HP: 1738, STR: 1168645, VIT: 1526, SPD: 79, LUK: 1, Attack: 1881277, Defense: 85766, Current HP: 1738, A Avg: 15671037, D Avg: 120072, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 638: HP: 1738, STR: 1168645, VIT: 1526, SPD: 79, LUK: 1, Attack: 1881277, Defense: 85766, Current HP: 1738, A Avg: 15671037, D Avg: 120072, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 637: HP: 1738, STR: 1168645, VIT: 1526, SPD: 79, LUK: 1, Attack: 1881277, Defense: 85766, Current HP: 1738, A Avg: 15671037, D Avg: 120072, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 636: HP: 1738, STR: 1168645, VIT: 1526, SPD: 79, LUK: 1, Attack: 1881277, Defense: 85766, Current HP: 1738, A Avg: 15671037, D Avg: 120072, [Zodiac[184, 630, 630, 630], Dragon's Wings[216, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 635: HP: 1836, STR: 1168847, VIT: 1757, SPD: 79, LUK: 1, Attack: 1881580, Defense: 87375, Current HP: 1836, A Avg: 15673561, D Avg: 122324, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 634: HP: 1836, STR: 1168847, VIT: 1757, SPD: 79, LUK: 1, Attack: 1881580, Defense: 87375, Current HP: 1836, A Avg: 15673561, D Avg: 122324, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 633: HP: 1836, STR: 1168847, VIT: 1757, SPD: 79, LUK: 1, Attack: 1881580, Defense: 87375, Current HP: 1836, A Avg: 15673561, D Avg: 122324, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 632: HP: 1836, STR: 1168847, VIT: 1757, SPD: 79, LUK: 1, Attack: 1881580, Defense: 87375, Current HP: 1836, A Avg: 15673561, D Avg: 122324, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 631: HP: 1836, STR: 1168847, VIT: 1757, SPD: 79, LUK: 1, Attack: 1881580, Defense: 87375, Current HP: 1836, A Avg: 15673561, D Avg: 122324, [Zodiac[184, 630, 630, 630], Mask of the Grim Reaper[214, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 630: HP: 1550, STR: 1168852, VIT: 2070, SPD: 79, LUK: 1, Attack: 1881588, Defense: 86908, Current HP: 1550, A Avg: 15673628, D Avg: 121671, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 629: HP: 1550, STR: 1168852, VIT: 2070, SPD: 79, LUK: 1, Attack: 1881588, Defense: 86908, Current HP: 1550, A Avg: 15673628, D Avg: 121671, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 628: HP: 1550, STR: 1168852, VIT: 2070, SPD: 79, LUK: 1, Attack: 1881588, Defense: 86908, Current HP: 1550, A Avg: 15673628, D Avg: 121671, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 627: HP: 1550, STR: 1168852, VIT: 2070, SPD: 79, LUK: 1, Attack: 1881588, Defense: 86908, Current HP: 1550, A Avg: 15673628, D Avg: 121671, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 626: HP: 1550, STR: 1168852, VIT: 2070, SPD: 79, LUK: 1, Attack: 1881588, Defense: 86908, Current HP: 1550, A Avg: 15673628, D Avg: 121671, [Zodiac[184, 630, 630, 630], Bulletproof Shield[235, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 625: HP: 2646, STR: 1170283, VIT: 1668, SPD: 95, LUK: 1, Attack: 1881589, Defense: 86168, Current HP: 2646, A Avg: 15673636, D Avg: 120635, [Serpent[144, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 624: HP: 2489, STR: 1170271, VIT: 3180, SPD: 95, LUK: 1, Attack: 1881630, Defense: 90748, Current HP: 2489, A Avg: 15673977, D Avg: 127047, [Giant Tornado[114, 630, 630, 630], Storm Wall[242, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 623: HP: 1738, STR: 1168899, VIT: 1633, SPD: 79, LUK: 1, Attack: 1881658, Defense: 86497, Current HP: 1738, A Avg: 15674211, D Avg: 121095, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 622: HP: 1662, STR: 1168899, VIT: 1668, SPD: 85, LUK: 1, Attack: 1881658, Defense: 86090, Current HP: 1662, A Avg: 15674211, D Avg: 120525, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 621: HP: 1738, STR: 1168899, VIT: 1633, SPD: 79, LUK: 1, Attack: 1881658, Defense: 86497, Current HP: 1738, A Avg: 15674211, D Avg: 121095, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 620: HP: 1662, STR: 1168899, VIT: 1668, SPD: 85, LUK: 1, Attack: 1881658, Defense: 86090, Current HP: 1662, A Avg: 15674211, D Avg: 120525, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 619: HP: 1738, STR: 1168899, VIT: 1633, SPD: 79, LUK: 1, Attack: 1881658, Defense: 86497, Current HP: 1738, A Avg: 15674211, D Avg: 121095, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 618: HP: 1662, STR: 1168899, VIT: 1668, SPD: 85, LUK: 1, Attack: 1881658, Defense: 86090, Current HP: 1662, A Avg: 15674211, D Avg: 120525, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 617: HP: 1738, STR: 1168899, VIT: 1633, SPD: 79, LUK: 1, Attack: 1881658, Defense: 86497, Current HP: 1738, A Avg: 15674211, D Avg: 121095, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 616: HP: 1662, STR: 1168899, VIT: 1668, SPD: 85, LUK: 1, Attack: 1881658, Defense: 86090, Current HP: 1662, A Avg: 15674211, D Avg: 120525, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 615: HP: 1738, STR: 1168899, VIT: 1633, SPD: 79, LUK: 1, Attack: 1881658, Defense: 86497, Current HP: 1738, A Avg: 15674211, D Avg: 121095, [Zodiac[184, 630, 630, 630], Dragon's Head[217, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 614: HP: 1662, STR: 1168899, VIT: 1668, SPD: 85, LUK: 1, Attack: 1881658, Defense: 86090, Current HP: 1662, A Avg: 15674211, D Avg: 120525, [Zodiac[184, 630, 630, 630], Superconducting Barrier[220, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 613: HP: 2992, STR: 1170456, VIT: 3394, SPD: 95, LUK: 1, Attack: 1881849, Defense: 90962, Current HP: 2992, A Avg: 15675802, D Avg: 127346, [Serpent[144, 630, 630, 630], Storm Wall[242, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 612: HP: 1738, STR: 1169087, VIT: 2177, SPD: 79, LUK: 1, Attack: 1881940, Defense: 88978, Current HP: 1738, A Avg: 15676560, D Avg: 124569, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 66]]
Rank 611: HP: 1738, STR: 1169087, VIT: 2177, SPD: 79, LUK: 1, Attack: 1881940, Defense: 88978, Current HP: 1738, A Avg: 15676560, D Avg: 124569, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 67]]
Rank 610: HP: 1738, STR: 1169087, VIT: 2177, SPD: 79, LUK: 1, Attack: 1881940, Defense: 88978, Current HP: 1738, A Avg: 15676560, D Avg: 124569, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 68]]
Rank 609: HP: 1738, STR: 1169087, VIT: 2177, SPD: 79, LUK: 1, Attack: 1881940, Defense: 88978, Current HP: 1738, A Avg: 15676560, D Avg: 124569, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 803]]
Rank 608: HP: 1738, STR: 1169087, VIT: 2177, SPD: 79, LUK: 1, Attack: 1881940, Defense: 88978, Current HP: 1738, A Avg: 15676560, D Avg: 124569, [Zodiac[184, 630, 630, 630], Riot[236, 630, 630, 630], Ring of power[314, 630, 630, 807]]
Rank 607: HP: 2441, STR: 1170779, VIT: 1566, SPD: 95, LUK: 1, Attack: 1882333, Defense: 85429, Current HP: 2441, A Avg: 15679833, D Avg: 119600, [Serpent[144, 630, 630, 630], Small Sword[218, 630, 630, 630], Black Box[323, 630, 630, 630]]
Rank 606: HP: 2348, STR: 1169351, VIT: 1485, SPD: 79, LUK: 1, Attack: 1882492, Defense: 85985, Current HP: 2348, A Avg: 15681158, D Avg: 120378, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Petit Magic Circle[308, 630, 630, 630]]
Rank 605: HP: 2443, STR: 1169351, VIT: 1709, SPD: 79, LUK: 1, Attack: 1882492, Defense: 86209, Current HP: 2443, A Avg: 15681158, D Avg: 120692, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Mobius Ring[316, 630, 630, 630]]
Rank 604: HP: 2443, STR: 1169351, VIT: 1506, SPD: 79, LUK: 1, Attack: 1882492, Defense: 86006, Current HP: 2443, A Avg: 15681158, D Avg: 120408, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], The Third Eye[322, 630, 630, 630]]
Rank 603: HP: 2204, STR: 1170342, VIT: 1587, SPD: 85, LUK: 1, Attack: 1882695, Defense: 88375, Current HP: 2204, A Avg: 15682849, D Avg: 123724, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 602: HP: 2204, STR: 1170342, VIT: 1587, SPD: 85, LUK: 1, Attack: 1882695, Defense: 88375, Current HP: 2204, A Avg: 15682849, D Avg: 123724, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 601: HP: 2204, STR: 1170342, VIT: 1587, SPD: 85, LUK: 1, Attack: 1882695, Defense: 88375, Current HP: 2204, A Avg: 15682849, D Avg: 123724, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
Rank 600: HP: 2204, STR: 1170342, VIT: 1587, SPD: 85, LUK: 1, Attack: 1882695, Defense: 88375, Current HP: 2204, A Avg: 15682849, D Avg: 123724, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 803]]
Rank 599: HP: 2204, STR: 1170342, VIT: 1587, SPD: 85, LUK: 1, Attack: 1882695, Defense: 88375, Current HP: 2204, A Avg: 15682849, D Avg: 123724, [Pulse Knife[165, 630, 630, 630], C Magnum[239, 630, 630, 630], Mobius Ring[316, 630, 630, 807]]
Rank 598: HP: 2348, STR: 1169519, VIT: 1568, SPD: 79, LUK: 1, Attack: 1882744, Defense: 86068, Current HP: 2348, A Avg: 15683257, D Avg: 120495, [Gladius[162, 630, 630, 630], Hard Wings of Beast[222, 630, 630, 630], Oculus Ring[315, 630, 630, 630]]
Rank 597: HP: 6118, STR: 1169468, VIT: 3014, SPD: 79, LUK: 1, Attack: 1882921, Defense: 92792, Current HP: 6118, A Avg: 15684731, D Avg: 129908, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 66]]
Rank 596: HP: 6118, STR: 1169468, VIT: 3014, SPD: 79, LUK: 1, Attack: 1882921, Defense: 92792, Current HP: 6118, A Avg: 15684731, D Avg: 129908, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 67]]
Rank 595: HP: 6118, STR: 1169468, VIT: 3014, SPD: 79, LUK: 1, Attack: 1882921, Defense: 92792, Current HP: 6118, A Avg: 15684731, D Avg: 129908, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 630, 68]]
