Rank 1000: HP: 1514, STR: 9302, VIT: 1363, SPD: 79, LUK: 1, Attack: 142263, Defense: 85369, Current HP: 1514, A Avg: 1185050, D Avg: 119516, [Zodiac[184, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 692: HP: 2540, STR: 7829, VIT: 389, SPD: 95, LUK: 1, Attack: 143235, Defense: 87177, Current HP: 2540, A Avg: 1193147, D Avg: 122047, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 691: HP: 988, STR: 10572, VIT: 122, SPD: 79, LUK: 1, Attack: 143251, Defense: 87950, Current HP: 988, A Avg: 1193280, D Avg: 123129, [Jack Knife[185, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 690: HP: 1640, STR: 7850, VIT: 2270, SPD: 85, LUK: 1, Attack: 143267, Defense: 89838, Current HP: 1640, A Avg: 1193414, D Avg: 125773, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 689: HP: 1026, STR: 7852, VIT: 815, SPD: 79, LUK: 1, Attack: 143270, Defense: 85406, Current HP: 1026, A Avg: 1193439, D Avg: 119568, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 688: HP: 1121, STR: 7852, VIT: 1039, SPD: 79, LUK: 1, Attack: 143270, Defense: 85630, Current HP: 1121, A Avg: 1193439, D Avg: 119881, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 687: HP: 1121, STR: 7852, VIT: 836, SPD: 79, LUK: 1, Attack: 143270, Defense: 85427, Current HP: 1121, A Avg: 1193439, D Avg: 119597, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 686: HP: 1491, STR: 7852, VIT: 917, SPD: 79, LUK: 1, Attack: 143270, Defense: 87835, Current HP: 1491, A Avg: 1193439, D Avg: 122968, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 685: HP: 1586, STR: 7852, VIT: 1141, SPD: 79, LUK: 1, Attack: 143270, Defense: 88059, Current HP: 1586, A Avg: 1193439, D Avg: 123282, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 684: HP: 1586, STR: 7852, VIT: 937, SPD: 79, LUK: 1, Attack: 143270, Defense: 87855, Current HP: 1586, A Avg: 1193439, D Avg: 122996, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 683: HP: 6050, STR: 7687, VIT: 4743, SPD: 95, LUK: 1, Attack: 143272, Defense: 92168, Current HP: 6050, A Avg: 1193455, D Avg: 129035, [Stargazer[183, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 682: HP: 2260, STR: 7855, VIT: 877, SPD: 79, LUK: 1, Attack: 143274, Defense: 86989, Current HP: 2260, A Avg: 1193472, D Avg: 121784, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 681: HP: 2360, STR: 7855, VIT: 1101, SPD: 79, LUK: 1, Attack: 143274, Defense: 87213, Current HP: 2360, A Avg: 1193472, D Avg: 122098, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 680: HP: 2360, STR: 7855, VIT: 898, SPD: 79, LUK: 1, Attack: 143274, Defense: 87010, Current HP: 2360, A Avg: 1193472, D Avg: 121813, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 679: HP: 1007, STR: 7859, VIT: 143, SPD: 135, LUK: 1, Attack: 143280, Defense: 84487, Current HP: 1007, A Avg: 1193522, D Avg: 118281, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 678: HP: 6870, STR: 9711, VIT: 1333, SPD: 85, LUK: 1, Attack: 143286, Defense: 86561, Current HP: 6870, A Avg: 1193572, D Avg: 121185, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 677: HP: 1387, STR: 5616, VIT: 338, SPD: 79, LUK: 1, Attack: 143287, Defense: 84201, Current HP: 1387, A Avg: 1193580, D Avg: 117881, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 676: HP: 1482, STR: 5616, VIT: 562, SPD: 79, LUK: 1, Attack: 143287, Defense: 84425, Current HP: 1482, A Avg: 1193580, D Avg: 118194, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 675: HP: 1482, STR: 5616, VIT: 358, SPD: 79, LUK: 1, Attack: 143287, Defense: 84221, Current HP: 1482, A Avg: 1193580, D Avg: 117909, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 674: HP: 7505, STR: 7644, VIT: 3172, SPD: 100, LUK: 1, Attack: 143289, Defense: 87516, Current HP: 7505, A Avg: 1193597, D Avg: 122522, [Wild Card[175, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 673: HP: 7520, STR: 9721, VIT: 880, SPD: 90, LUK: 1, Attack: 143301, Defense: 87668, Current HP: 7520, A Avg: 1193697, D Avg: 122735, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 672: HP: 1721, STR: 5625, VIT: 520, SPD: 90, LUK: 1, Attack: 143301, Defense: 84708, Current HP: 1721, A Avg: 1193697, D Avg: 118591, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 671: HP: 1848, STR: 5626, VIT: 559, SPD: 90, LUK: 1, Attack: 143302, Defense: 84282, Current HP: 1848, A Avg: 1193705, D Avg: 117994, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 670: HP: 1848, STR: 5626, VIT: 559, SPD: 90, LUK: 1, Attack: 143302, Defense: 84292, Current HP: 1848, A Avg: 1193705, D Avg: 118008, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 669: HP: 1763, STR: 5626, VIT: 596, SPD: 90, LUK: 1, Attack: 143302, Defense: 84465, Current HP: 1763, A Avg: 1193705, D Avg: 118250, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 668: HP: 1763, STR: 5626, VIT: 603, SPD: 90, LUK: 1, Attack: 143302, Defense: 84407, Current HP: 1763, A Avg: 1193705, D Avg: 118169, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 667: HP: 1763, STR: 5626, VIT: 700, SPD: 90, LUK: 1, Attack: 143302, Defense: 84563, Current HP: 1763, A Avg: 1193705, D Avg: 118388, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 666: HP: 1763, STR: 5626, VIT: 724, SPD: 90, LUK: 1, Attack: 143302, Defense: 84613, Current HP: 1763, A Avg: 1193705, D Avg: 118458, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 665: HP: 1848, STR: 5626, VIT: 793, SPD: 90, LUK: 1, Attack: 143302, Defense: 84669, Current HP: 1848, A Avg: 1193705, D Avg: 118536, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 664: HP: 2299, STR: 5626, VIT: 933, SPD: 90, LUK: 1, Attack: 143302, Defense: 84770, Current HP: 2299, A Avg: 1193705, D Avg: 118677, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 663: HP: 1914, STR: 5626, VIT: 682, SPD: 90, LUK: 1, Attack: 143302, Defense: 84454, Current HP: 1914, A Avg: 1193705, D Avg: 118235, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 662: HP: 1958, STR: 5626, VIT: 793, SPD: 90, LUK: 1, Attack: 143302, Defense: 84812, Current HP: 1958, A Avg: 1193705, D Avg: 118736, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 661: HP: 1847, STR: 5626, VIT: 712, SPD: 90, LUK: 1, Attack: 143302, Defense: 84640, Current HP: 1847, A Avg: 1193705, D Avg: 118495, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 660: HP: 2712, STR: 5626, VIT: 1139, SPD: 90, LUK: 1, Attack: 143302, Defense: 85701, Current HP: 2712, A Avg: 1193705, D Avg: 119981, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 659: HP: 2629, STR: 5626, VIT: 700, SPD: 90, LUK: 1, Attack: 143302, Defense: 84628, Current HP: 2629, A Avg: 1193705, D Avg: 118479, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 658: HP: 1848, STR: 5626, VIT: 1681, SPD: 90, LUK: 1, Attack: 143302, Defense: 88469, Current HP: 1848, A Avg: 1193705, D Avg: 123856, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 657: HP: 4357, STR: 5626, VIT: 584, SPD: 90, LUK: 1, Attack: 143302, Defense: 86501, Current HP: 4357, A Avg: 1193705, D Avg: 121101, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 656: HP: 2974, STR: 5626, VIT: 1274, SPD: 90, LUK: 1, Attack: 143302, Defense: 86008, Current HP: 2974, A Avg: 1193705, D Avg: 120411, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 655: HP: 2541, STR: 5626, VIT: 1139, SPD: 90, LUK: 1, Attack: 143302, Defense: 86614, Current HP: 2541, A Avg: 1193705, D Avg: 121259, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 654: HP: 1973, STR: 5626, VIT: 1748, SPD: 90, LUK: 1, Attack: 143302, Defense: 86716, Current HP: 1973, A Avg: 1193705, D Avg: 121402, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 653: HP: 1889, STR: 5626, VIT: 1833, SPD: 90, LUK: 1, Attack: 143302, Defense: 88673, Current HP: 1889, A Avg: 1193705, D Avg: 124142, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 652: HP: 3465, STR: 5626, VIT: 1562, SPD: 90, LUK: 1, Attack: 143302, Defense: 88987, Current HP: 3465, A Avg: 1193705, D Avg: 124581, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 651: HP: 1763, STR: 5626, VIT: 559, SPD: 90, LUK: 1, Attack: 143302, Defense: 87348, Current HP: 1763, A Avg: 1193705, D Avg: 122287, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 650: HP: 1763, STR: 5626, VIT: 2789, SPD: 90, LUK: 1, Attack: 143302, Defense: 92567, Current HP: 1763, A Avg: 1193705, D Avg: 129593, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 649: HP: 2288, STR: 5626, VIT: 3731, SPD: 90, LUK: 1, Attack: 143302, Defense: 90519, Current HP: 2288, A Avg: 1193705, D Avg: 126726, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 648: HP: 2078, STR: 5626, VIT: 1474, SPD: 95, LUK: 1, Attack: 143302, Defense: 87352, Current HP: 2078, A Avg: 1193705, D Avg: 122292, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 647: HP: 3250, STR: 5626, VIT: 1401, SPD: 90, LUK: 1, Attack: 143302, Defense: 87617, Current HP: 3250, A Avg: 1193705, D Avg: 122663, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 646: HP: 2288, STR: 5626, VIT: 1460, SPD: 90, LUK: 1, Attack: 143302, Defense: 88495, Current HP: 2288, A Avg: 1193705, D Avg: 123892, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 645: HP: 1848, STR: 5626, VIT: 1897, SPD: 90, LUK: 1, Attack: 143302, Defense: 88945, Current HP: 1848, A Avg: 1193705, D Avg: 124522, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 644: HP: 4031, STR: 7711, VIT: 3417, SPD: 90, LUK: 1, Attack: 143308, Defense: 87605, Current HP: 4031, A Avg: 1193755, D Avg: 122646, [Stargazer[183, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 643: HP: 1368, STR: 7886, VIT: 1009, SPD: 79, LUK: 1, Attack: 143321, Defense: 86003, Current HP: 1368, A Avg: 1193863, D Avg: 120404, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 642: HP: 1463, STR: 7886, VIT: 1244, SPD: 79, LUK: 1, Attack: 143321, Defense: 86238, Current HP: 1463, A Avg: 1193863, D Avg: 120733, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 641: HP: 1463, STR: 7886, VIT: 1030, SPD: 79, LUK: 1, Attack: 143321, Defense: 86024, Current HP: 1463, A Avg: 1193863, D Avg: 120433, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 640: HP: 2498, STR: 5655, VIT: 304, SPD: 85, LUK: 1, Attack: 143346, Defense: 87092, Current HP: 2498, A Avg: 1194072, D Avg: 121928, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 639: HP: 3799, STR: 5655, VIT: 215, SPD: 85, LUK: 1, Attack: 143346, Defense: 87003, Current HP: 3799, A Avg: 1194072, D Avg: 121804, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 638: HP: 2527, STR: 5655, VIT: 215, SPD: 150, LUK: 1, Attack: 143346, Defense: 87003, Current HP: 2527, A Avg: 1194072, D Avg: 121804, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 637: HP: 3102, STR: 5655, VIT: 335, SPD: 85, LUK: 1, Attack: 143346, Defense: 87123, Current HP: 3102, A Avg: 1194072, D Avg: 121972, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 636: HP: 2156, STR: 5659, VIT: 945, SPD: 90, LUK: 1, Attack: 143352, Defense: 84886, Current HP: 2156, A Avg: 1194122, D Avg: 118840, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 635: HP: 2489, STR: 3385, VIT: 1139, SPD: 100, LUK: 1, Attack: 143357, Defense: 85275, Current HP: 2489, A Avg: 1194163, D Avg: 119384, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 634: HP: 2489, STR: 5665, VIT: 304, SPD: 85, LUK: 1, Attack: 143361, Defense: 87092, Current HP: 2489, A Avg: 1194197, D Avg: 121928, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 633: HP: 2489, STR: 5665, VIT: 335, SPD: 85, LUK: 1, Attack: 143361, Defense: 87123, Current HP: 2489, A Avg: 1194197, D Avg: 121972, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 632: HP: 3944, STR: 5665, VIT: 236, SPD: 85, LUK: 1, Attack: 143361, Defense: 87024, Current HP: 3944, A Avg: 1194197, D Avg: 121833, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 631: HP: 2030, STR: 5667, VIT: 1367, SPD: 85, LUK: 1, Attack: 143364, Defense: 88168, Current HP: 2030, A Avg: 1194222, D Avg: 123435, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 630: HP: 2040, STR: 5669, VIT: 2357, SPD: 85, LUK: 1, Attack: 143367, Defense: 89925, Current HP: 2040, A Avg: 1194247, D Avg: 125894, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 629: HP: 1387, STR: 5672, VIT: 226, SPD: 135, LUK: 1, Attack: 143371, Defense: 84362, Current HP: 1387, A Avg: 1194280, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 628: HP: 2508, STR: 5676, VIT: 226, SPD: 85, LUK: 2, Attack: 143377, Defense: 87014, Current HP: 2508, A Avg: 1194330, D Avg: 121819, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 627: HP: 3011, STR: 5686, VIT: 1229, SPD: 79, LUK: 1, Attack: 143392, Defense: 85118, Current HP: 3011, A Avg: 1194455, D Avg: 119165, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 626: HP: 1858, STR: 7941, VIT: 1070, SPD: 90, LUK: 1, Attack: 143403, Defense: 86298, Current HP: 1858, A Avg: 1194546, D Avg: 120817, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 625: HP: 1640, STR: 11104, VIT: 1350, SPD: 85, LUK: 1, Attack: 143406, Defense: 89178, Current HP: 1640, A Avg: 1194571, D Avg: 124849, [Divine Dragon Sword[181, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 624: HP: 988, STR: 11029, VIT: 181, SPD: 79, LUK: 1, Attack: 143410, Defense: 88009, Current HP: 988, A Avg: 1194605, D Avg: 123212, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 623: HP: 2061, STR: 3435, VIT: 554, SPD: 79, LUK: 2, Attack: 143432, Defense: 85782, Current HP: 2061, A Avg: 1194788, D Avg: 120094, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 622: HP: 1881, STR: 5715, VIT: 944, SPD: 79, LUK: 1, Attack: 143436, Defense: 86172, Current HP: 1881, A Avg: 1194821, D Avg: 120640, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 621: HP: 2856, STR: 5715, VIT: 647, SPD: 79, LUK: 1, Attack: 143436, Defense: 85875, Current HP: 2856, A Avg: 1194821, D Avg: 120224, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 620: HP: 1909, STR: 5715, VIT: 647, SPD: 145, LUK: 1, Attack: 143436, Defense: 85875, Current HP: 1909, A Avg: 1194821, D Avg: 120224, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 619: HP: 2387, STR: 5715, VIT: 974, SPD: 79, LUK: 1, Attack: 143436, Defense: 86202, Current HP: 2387, A Avg: 1194821, D Avg: 120682, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 618: HP: 4223, STR: 5718, VIT: 215, SPD: 85, LUK: 1, Attack: 143440, Defense: 87003, Current HP: 4223, A Avg: 1194855, D Avg: 121804, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 617: HP: 3014, STR: 5718, VIT: 205, SPD: 85, LUK: 2, Attack: 143440, Defense: 86993, Current HP: 3014, A Avg: 1194855, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 616: HP: 6954, STR: 9820, VIT: 1753, SPD: 95, LUK: 1, Attack: 143449, Defense: 85941, Current HP: 6954, A Avg: 1194930, D Avg: 120317, [Spear of Regression[182, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 615: HP: 1871, STR: 5726, VIT: 944, SPD: 79, LUK: 1, Attack: 143452, Defense: 86172, Current HP: 1871, A Avg: 1194955, D Avg: 120640, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 614: HP: 1871, STR: 5726, VIT: 974, SPD: 79, LUK: 1, Attack: 143452, Defense: 86202, Current HP: 1871, A Avg: 1194955, D Avg: 120682, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 613: HP: 3001, STR: 5726, VIT: 668, SPD: 79, LUK: 1, Attack: 143452, Defense: 85896, Current HP: 3001, A Avg: 1194955, D Avg: 120254, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 612: HP: 7077, STR: 7756, VIT: 2587, SPD: 79, LUK: 1, Attack: 143457, Defense: 87815, Current HP: 7077, A Avg: 1194996, D Avg: 122940, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 611: HP: 2992, STR: 3456, VIT: 1913, SPD: 95, LUK: 1, Attack: 143464, Defense: 88831, Current HP: 2992, A Avg: 1195055, D Avg: 124363, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 610: HP: 1425, STR: 5735, VIT: 246, SPD: 129, LUK: 1, Attack: 143466, Defense: 84434, Current HP: 1425, A Avg: 1195071, D Avg: 118207, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 609: HP: 1890, STR: 5737, VIT: 657, SPD: 79, LUK: 2, Attack: 143469, Defense: 85885, Current HP: 1890, A Avg: 1195096, D Avg: 120238, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 608: HP: 1216, STR: 9772, VIT: 1139, SPD: 79, LUK: 1, Attack: 143475, Defense: 88967, Current HP: 1216, A Avg: 1195146, D Avg: 124553, [God Hand[179, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 607: HP: 3923, STR: 7824, VIT: 3263, SPD: 79, LUK: 1, Attack: 143478, Defense: 88491, Current HP: 3923, A Avg: 1195171, D Avg: 123887, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 606: HP: 4018, STR: 7824, VIT: 3488, SPD: 79, LUK: 1, Attack: 143478, Defense: 88716, Current HP: 4018, A Avg: 1195171, D Avg: 124202, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 605: HP: 4018, STR: 7824, VIT: 3284, SPD: 79, LUK: 1, Attack: 143478, Defense: 88512, Current HP: 4018, A Avg: 1195171, D Avg: 123916, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 604: HP: 2109, STR: 7992, VIT: 790, SPD: 85, LUK: 1, Attack: 143480, Defense: 84926, Current HP: 2109, A Avg: 1195188, D Avg: 118896, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 603: HP: 6574, STR: 7784, VIT: 2155, SPD: 85, LUK: 2, Attack: 143499, Defense: 86499, Current HP: 6574, A Avg: 1195346, D Avg: 121098, [Wild Card[175, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 602: HP: 7475, STR: 7797, VIT: 3599, SPD: 90, LUK: 1, Attack: 143519, Defense: 91427, Current HP: 7475, A Avg: 1195513, D Avg: 127997, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 601: HP: 2992, STR: 5779, VIT: 485, SPD: 85, LUK: 1, Attack: 143532, Defense: 87273, Current HP: 2992, A Avg: 1195621, D Avg: 122182, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 600: HP: 6118, STR: 9876, VIT: 981, SPD: 79, LUK: 1, Attack: 143533, Defense: 85169, Current HP: 6118, A Avg: 1195629, D Avg: 119236, [Spear of Regression[182, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 599: HP: 7695, STR: 7808, VIT: 2155, SPD: 85, LUK: 1, Attack: 143535, Defense: 88943, Current HP: 7695, A Avg: 1195646, D Avg: 124520, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
