Rank 1000: HP: 1040, STR: 603733, VIT: 1228, SPD: 31, LUK: 1, Attack: 1033601, Defense: 88276, Current HP: 1040, A Avg: 8609896, D Avg: 123586, [Impulse[166, 230, 230, 230], Ghost shield[251, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 709: HP: 1210, STR: 604885, VIT: 809, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88234, Current HP: 1210, A Avg: 8626856, D Avg: 123527, [Zodiac[184, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 708: HP: 608, STR: 604885, VIT: 454, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87243, Current HP: 608, A Avg: 8626856, D Avg: 122140, [Zodiac[184, 230, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 707: HP: 608, STR: 604885, VIT: 1242, SPD: 31, LUK: 1, Attack: 1035637, Defense: 91020, Current HP: 608, A Avg: 8626856, D Avg: 127427, [Zodiac[184, 230, 230, 230], Blank Shield[244, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 706: HP: 1083, STR: 604885, VIT: 1726, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88514, Current HP: 1083, A Avg: 8626856, D Avg: 123919, [Zodiac[184, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 705: HP: 893, STR: 604885, VIT: 790, SPD: 34, LUK: 1, Attack: 1035637, Defense: 86668, Current HP: 893, A Avg: 8626856, D Avg: 121335, [Zodiac[184, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 704: HP: 1269, STR: 604885, VIT: 833, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87049, Current HP: 1269, A Avg: 8626856, D Avg: 121868, [Zodiac[184, 230, 230, 230], King Shield[248, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 703: HP: 1040, STR: 604885, VIT: 1027, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88062, Current HP: 1040, A Avg: 8626856, D Avg: 123286, [Zodiac[184, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 702: HP: 640, STR: 604885, VIT: 927, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87975, Current HP: 640, A Avg: 8626856, D Avg: 123164, [Zodiac[184, 230, 230, 230], Ghost shield[251, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 701: HP: 640, STR: 604885, VIT: 454, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84177, Current HP: 640, A Avg: 8626856, D Avg: 117847, [Zodiac[184, 230, 230, 230], Pot Lid[201, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 700: HP: 640, STR: 604885, VIT: 454, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84187, Current HP: 640, A Avg: 8626856, D Avg: 117861, [Zodiac[184, 230, 230, 230], High Pot Lid[202, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 699: HP: 608, STR: 604885, VIT: 487, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84356, Current HP: 608, A Avg: 8626856, D Avg: 118098, [Zodiac[184, 230, 230, 230], Wooden Shield[203, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 698: HP: 608, STR: 604885, VIT: 493, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84297, Current HP: 608, A Avg: 8626856, D Avg: 118015, [Zodiac[184, 230, 230, 230], Iron Shield[204, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 697: HP: 608, STR: 604885, VIT: 517, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84380, Current HP: 608, A Avg: 8626856, D Avg: 118131, [Zodiac[184, 230, 230, 230], Titanium Shield[205, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 696: HP: 608, STR: 604885, VIT: 539, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84428, Current HP: 608, A Avg: 8626856, D Avg: 118199, [Zodiac[184, 230, 230, 230], Large iron Shield[206, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 695: HP: 640, STR: 604885, VIT: 543, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84419, Current HP: 640, A Avg: 8626856, D Avg: 118186, [Zodiac[184, 230, 230, 230], Magic Shield[207, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 694: HP: 807, STR: 604885, VIT: 600, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84437, Current HP: 807, A Avg: 8626856, D Avg: 118211, [Zodiac[184, 230, 230, 230], Emerald Shield[209, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 693: HP: 700, STR: 604885, VIT: 504, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84276, Current HP: 700, A Avg: 8626856, D Avg: 117986, [Zodiac[184, 230, 230, 230], Clear Shield[211, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 692: HP: 740, STR: 604885, VIT: 543, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84562, Current HP: 740, A Avg: 8626856, D Avg: 118386, [Zodiac[184, 230, 230, 230], Prism Shield[212, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 691: HP: 684, STR: 604885, VIT: 528, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84456, Current HP: 684, A Avg: 8626856, D Avg: 118238, [Zodiac[184, 230, 230, 230], Tower Shield[213, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 690: HP: 1006, STR: 604885, VIT: 672, SPD: 31, LUK: 1, Attack: 1035637, Defense: 85234, Current HP: 1006, A Avg: 8626856, D Avg: 119327, [Zodiac[184, 230, 230, 230], Slime Shield[221, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 689: HP: 934, STR: 604885, VIT: 517, SPD: 31, LUK: 1, Attack: 1035637, Defense: 84445, Current HP: 934, A Avg: 8626856, D Avg: 118222, [Zodiac[184, 230, 230, 230], Hardwood Shield[223, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 688: HP: 640, STR: 604885, VIT: 1041, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87829, Current HP: 640, A Avg: 8626856, D Avg: 122960, [Zodiac[184, 230, 230, 230], Energy Shield[227, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 687: HP: 2099, STR: 604885, VIT: 476, SPD: 31, LUK: 1, Attack: 1035637, Defense: 86393, Current HP: 2099, A Avg: 8626856, D Avg: 120950, [Zodiac[184, 230, 230, 230], Frying Pan[231, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 686: HP: 1184, STR: 604885, VIT: 732, SPD: 31, LUK: 1, Attack: 1035637, Defense: 85466, Current HP: 1184, A Avg: 8626856, D Avg: 119652, [Zodiac[184, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 685: HP: 970, STR: 604885, VIT: 672, SPD: 31, LUK: 1, Attack: 1035637, Defense: 86147, Current HP: 970, A Avg: 8626856, D Avg: 120605, [Zodiac[184, 230, 230, 230], Mist Shield[233, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 684: HP: 798, STR: 604885, VIT: 889, SPD: 31, LUK: 1, Attack: 1035637, Defense: 85857, Current HP: 798, A Avg: 8626856, D Avg: 120199, [Zodiac[184, 230, 230, 230], Huge Shield[234, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 683: HP: 722, STR: 604885, VIT: 993, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87833, Current HP: 722, A Avg: 8626856, D Avg: 122966, [Zodiac[184, 230, 230, 230], Aurora Shield[240, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 682: HP: 1210, STR: 604885, VIT: 809, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88234, Current HP: 1210, A Avg: 8626856, D Avg: 123527, [Zodiac[184, 230, 230, 230], Cloud Shield[241, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 681: HP: 608, STR: 604885, VIT: 454, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87243, Current HP: 608, A Avg: 8626856, D Avg: 122140, [Zodiac[184, 230, 230, 230], Graffiti[243, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 680: HP: 608, STR: 604885, VIT: 1242, SPD: 31, LUK: 1, Attack: 1035637, Defense: 91020, Current HP: 608, A Avg: 8626856, D Avg: 127427, [Zodiac[184, 230, 230, 230], Blank Shield[244, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 679: HP: 1083, STR: 604885, VIT: 1726, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88514, Current HP: 1083, A Avg: 8626856, D Avg: 123919, [Zodiac[184, 230, 230, 230], Golem Shield[245, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 678: HP: 893, STR: 604885, VIT: 790, SPD: 34, LUK: 1, Attack: 1035637, Defense: 86668, Current HP: 893, A Avg: 8626856, D Avg: 121335, [Zodiac[184, 230, 230, 230], Sticky thread shield[247, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 677: HP: 1269, STR: 604885, VIT: 833, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87049, Current HP: 1269, A Avg: 8626856, D Avg: 121868, [Zodiac[184, 230, 230, 230], King Shield[248, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 676: HP: 1040, STR: 604885, VIT: 1027, SPD: 31, LUK: 1, Attack: 1035637, Defense: 88062, Current HP: 1040, A Avg: 8626856, D Avg: 123286, [Zodiac[184, 230, 230, 230], Warrior's Shield[249, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 675: HP: 640, STR: 604885, VIT: 927, SPD: 31, LUK: 1, Attack: 1035637, Defense: 87975, Current HP: 640, A Avg: 8626856, D Avg: 123164, [Zodiac[184, 230, 230, 230], Ghost shield[251, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 674: HP: 792, STR: 604932, VIT: 611, SPD: 31, LUK: 1, Attack: 1035708, Defense: 84552, Current HP: 792, A Avg: 8627447, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 673: HP: 792, STR: 604932, VIT: 611, SPD: 31, LUK: 1, Attack: 1035708, Defense: 84552, Current HP: 792, A Avg: 8627447, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 672: HP: 792, STR: 604932, VIT: 611, SPD: 31, LUK: 1, Attack: 1035708, Defense: 84552, Current HP: 792, A Avg: 8627447, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 671: HP: 792, STR: 604932, VIT: 611, SPD: 31, LUK: 1, Attack: 1035708, Defense: 84552, Current HP: 792, A Avg: 8627447, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 670: HP: 792, STR: 604932, VIT: 611, SPD: 31, LUK: 1, Attack: 1035708, Defense: 84552, Current HP: 792, A Avg: 8627447, D Avg: 118372, [Zodiac[184, 230, 230, 230], Dragon's Scales[215, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 669: HP: 1263, STR: 606032, VIT: 833, SPD: 31, LUK: 1, Attack: 1035798, Defense: 85697, Current HP: 1263, A Avg: 8628197, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 668: HP: 1263, STR: 606032, VIT: 833, SPD: 31, LUK: 1, Attack: 1035798, Defense: 85697, Current HP: 1263, A Avg: 8628197, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 667: HP: 1263, STR: 606032, VIT: 833, SPD: 31, LUK: 1, Attack: 1035798, Defense: 85697, Current HP: 1263, A Avg: 8628197, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 666: HP: 1263, STR: 606032, VIT: 833, SPD: 31, LUK: 1, Attack: 1035798, Defense: 85697, Current HP: 1263, A Avg: 8628197, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 665: HP: 1263, STR: 606032, VIT: 833, SPD: 31, LUK: 1, Attack: 1035798, Defense: 85697, Current HP: 1263, A Avg: 8628197, D Avg: 119975, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 664: HP: 1016, STR: 606425, VIT: 632, SPD: 38, LUK: 1, Attack: 1035802, Defense: 84495, Current HP: 1016, A Avg: 8628230, D Avg: 118292, [Serpent[144, 230, 230, 230], Small Sword[218, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 663: HP: 608, STR: 604998, VIT: 543, SPD: 34, LUK: 1, Attack: 1035807, Defense: 84568, Current HP: 608, A Avg: 8628272, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 662: HP: 608, STR: 604998, VIT: 543, SPD: 34, LUK: 1, Attack: 1035807, Defense: 84568, Current HP: 608, A Avg: 8628272, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 661: HP: 608, STR: 604998, VIT: 543, SPD: 34, LUK: 1, Attack: 1035807, Defense: 84568, Current HP: 608, A Avg: 8628272, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 660: HP: 608, STR: 604998, VIT: 543, SPD: 34, LUK: 1, Attack: 1035807, Defense: 84568, Current HP: 608, A Avg: 8628272, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 659: HP: 608, STR: 604998, VIT: 543, SPD: 34, LUK: 1, Attack: 1035807, Defense: 84568, Current HP: 608, A Avg: 8628272, D Avg: 118395, [Zodiac[184, 230, 230, 230], Conductive Barrier[208, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 658: HP: 513, STR: 605764, VIT: 653, SPD: 34, LUK: 1, Attack: 1035828, Defense: 84997, Current HP: 513, A Avg: 8628447, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 657: HP: 513, STR: 605764, VIT: 653, SPD: 34, LUK: 1, Attack: 1035828, Defense: 84997, Current HP: 513, A Avg: 8628447, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 656: HP: 513, STR: 605764, VIT: 653, SPD: 34, LUK: 1, Attack: 1035828, Defense: 84997, Current HP: 513, A Avg: 8628447, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 655: HP: 513, STR: 605764, VIT: 653, SPD: 34, LUK: 1, Attack: 1035828, Defense: 84997, Current HP: 513, A Avg: 8628447, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 654: HP: 513, STR: 605764, VIT: 653, SPD: 34, LUK: 1, Attack: 1035828, Defense: 84997, Current HP: 513, A Avg: 8628447, D Avg: 118995, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 653: HP: 883, STR: 605021, VIT: 613, SPD: 31, LUK: 1, Attack: 1035841, Defense: 84853, Current HP: 883, A Avg: 8628555, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 652: HP: 883, STR: 605021, VIT: 613, SPD: 31, LUK: 1, Attack: 1035841, Defense: 84853, Current HP: 883, A Avg: 8628555, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 651: HP: 883, STR: 605021, VIT: 613, SPD: 31, LUK: 1, Attack: 1035841, Defense: 84853, Current HP: 883, A Avg: 8628555, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 650: HP: 883, STR: 605021, VIT: 613, SPD: 31, LUK: 1, Attack: 1035841, Defense: 84853, Current HP: 883, A Avg: 8628555, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 649: HP: 883, STR: 605021, VIT: 613, SPD: 31, LUK: 1, Attack: 1035841, Defense: 84853, Current HP: 883, A Avg: 8628555, D Avg: 118794, [Zodiac[184, 230, 230, 230], Dragon's Wings[216, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 648: HP: 1349, STR: 606421, VIT: 1500, SPD: 38, LUK: 1, Attack: 1035855, Defense: 89068, Current HP: 1349, A Avg: 8628672, D Avg: 124695, [Giant Tornado[114, 230, 230, 230], Storm Wall[242, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 647: HP: 1567, STR: 606480, VIT: 1589, SPD: 38, LUK: 1, Attack: 1035885, Defense: 89157, Current HP: 1567, A Avg: 8628922, D Avg: 124819, [Serpent[144, 230, 230, 230], Storm Wall[242, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 646: HP: 876, STR: 605082, VIT: 699, SPD: 31, LUK: 1, Attack: 1035933, Defense: 86317, Current HP: 876, A Avg: 8629321, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 645: HP: 876, STR: 605082, VIT: 699, SPD: 31, LUK: 1, Attack: 1035933, Defense: 86317, Current HP: 876, A Avg: 8629321, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 644: HP: 876, STR: 605082, VIT: 699, SPD: 31, LUK: 1, Attack: 1035933, Defense: 86317, Current HP: 876, A Avg: 8629321, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 643: HP: 876, STR: 605082, VIT: 699, SPD: 31, LUK: 1, Attack: 1035933, Defense: 86317, Current HP: 876, A Avg: 8629321, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 642: HP: 876, STR: 605082, VIT: 699, SPD: 31, LUK: 1, Attack: 1035933, Defense: 86317, Current HP: 876, A Avg: 8629321, D Avg: 120843, [Zodiac[184, 230, 230, 230], Mask of the Grim Reaper[214, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 641: HP: 752, STR: 605087, VIT: 896, SPD: 31, LUK: 1, Attack: 1035940, Defense: 85734, Current HP: 752, A Avg: 8629380, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 640: HP: 752, STR: 605087, VIT: 896, SPD: 31, LUK: 1, Attack: 1035940, Defense: 85734, Current HP: 752, A Avg: 8629380, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 639: HP: 752, STR: 605087, VIT: 896, SPD: 31, LUK: 1, Attack: 1035940, Defense: 85734, Current HP: 752, A Avg: 8629380, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 638: HP: 752, STR: 605087, VIT: 896, SPD: 31, LUK: 1, Attack: 1035940, Defense: 85734, Current HP: 752, A Avg: 8629380, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 637: HP: 752, STR: 605087, VIT: 896, SPD: 31, LUK: 1, Attack: 1035940, Defense: 85734, Current HP: 752, A Avg: 8629380, D Avg: 120027, [Zodiac[184, 230, 230, 230], Bulletproof Shield[235, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 636: HP: 988, STR: 605298, VIT: 755, SPD: 34, LUK: 1, Attack: 1035948, Defense: 84891, Current HP: 988, A Avg: 8629446, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 635: HP: 988, STR: 605298, VIT: 755, SPD: 34, LUK: 1, Attack: 1035948, Defense: 84891, Current HP: 988, A Avg: 8629446, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 634: HP: 988, STR: 605298, VIT: 755, SPD: 34, LUK: 1, Attack: 1035948, Defense: 84891, Current HP: 988, A Avg: 8629446, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 633: HP: 988, STR: 605298, VIT: 755, SPD: 34, LUK: 1, Attack: 1035948, Defense: 84891, Current HP: 988, A Avg: 8629446, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 632: HP: 988, STR: 605298, VIT: 755, SPD: 34, LUK: 1, Attack: 1035948, Defense: 84891, Current HP: 988, A Avg: 8629446, D Avg: 118847, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 631: HP: 883, STR: 605134, VIT: 654, SPD: 31, LUK: 1, Attack: 1036011, Defense: 85518, Current HP: 883, A Avg: 8629971, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 630: HP: 807, STR: 605134, VIT: 672, SPD: 34, LUK: 1, Attack: 1036011, Defense: 85094, Current HP: 807, A Avg: 8629971, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 629: HP: 883, STR: 605134, VIT: 654, SPD: 31, LUK: 1, Attack: 1036011, Defense: 85518, Current HP: 883, A Avg: 8629971, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 628: HP: 807, STR: 605134, VIT: 672, SPD: 34, LUK: 1, Attack: 1036011, Defense: 85094, Current HP: 807, A Avg: 8629971, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 627: HP: 883, STR: 605134, VIT: 654, SPD: 31, LUK: 1, Attack: 1036011, Defense: 85518, Current HP: 883, A Avg: 8629971, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 626: HP: 807, STR: 605134, VIT: 672, SPD: 34, LUK: 1, Attack: 1036011, Defense: 85094, Current HP: 807, A Avg: 8629971, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 625: HP: 883, STR: 605134, VIT: 654, SPD: 31, LUK: 1, Attack: 1036011, Defense: 85518, Current HP: 883, A Avg: 8629971, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 624: HP: 807, STR: 605134, VIT: 672, SPD: 34, LUK: 1, Attack: 1036011, Defense: 85094, Current HP: 807, A Avg: 8629971, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 623: HP: 883, STR: 605134, VIT: 654, SPD: 31, LUK: 1, Attack: 1036011, Defense: 85518, Current HP: 883, A Avg: 8629971, D Avg: 119725, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 622: HP: 807, STR: 605134, VIT: 672, SPD: 34, LUK: 1, Attack: 1036011, Defense: 85094, Current HP: 807, A Avg: 8629971, D Avg: 119131, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 621: HP: 1235, STR: 606585, VIT: 672, SPD: 38, LUK: 1, Attack: 1036042, Defense: 84561, Current HP: 1235, A Avg: 8630229, D Avg: 118385, [Serpent[144, 230, 230, 230], Small Lion[219, 230, 230, 230], Black Box[323, 230, 230, 230]]
