Rank 1000: HP: 2204, STR: 8078, VIT: 1146, SPD: 81, LUK: 1, Attack: 141636, Defense: 88974, Current HP: 2204, A Avg: 1179827, D Avg: 124563, [Progress[147, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 664: HP: 1919, STR: 7317, VIT: 744, SPD: 76, LUK: 1, Attack: 142467, Defense: 84880, Current HP: 1919, A Avg: 1186750, D Avg: 118831, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 663: HP: 1919, STR: 2797, VIT: 744, SPD: 71, LUK: 1, Attack: 142475, Defense: 85972, Current HP: 1919, A Avg: 1186816, D Avg: 120360, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 662: HP: 1121, STR: 8498, VIT: 1485, SPD: 71, LUK: 1, Attack: 142480, Defense: 89313, Current HP: 1121, A Avg: 1186858, D Avg: 125038, [Cuttlefish[178, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 661: HP: 6700, STR: 7108, VIT: 2549, SPD: 76, LUK: 1, Attack: 142485, Defense: 87777, Current HP: 6700, A Avg: 1186900, D Avg: 122887, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 660: HP: 1843, STR: 5081, VIT: 2000, SPD: 71, LUK: 1, Attack: 142485, Defense: 89568, Current HP: 1843, A Avg: 1186900, D Avg: 125395, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 659: HP: 1938, STR: 5081, VIT: 2203, SPD: 71, LUK: 1, Attack: 142485, Defense: 89771, Current HP: 1938, A Avg: 1186900, D Avg: 125679, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 658: HP: 1938, STR: 5081, VIT: 2021, SPD: 71, LUK: 1, Attack: 142485, Defense: 89589, Current HP: 1938, A Avg: 1186900, D Avg: 125424, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 657: HP: 1330, STR: 5088, VIT: 236, SPD: 121, LUK: 1, Attack: 142495, Defense: 84580, Current HP: 1330, A Avg: 1186983, D Avg: 118411, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 656: HP: 2318, STR: 5090, VIT: 1017, SPD: 71, LUK: 1, Attack: 142498, Defense: 84880, Current HP: 2318, A Avg: 1187008, D Avg: 118831, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 655: HP: 5909, STR: 7118, VIT: 1938, SPD: 76, LUK: 2, Attack: 142500, Defense: 86282, Current HP: 5909, A Avg: 1187024, D Avg: 120794, [Wild Card[175, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 654: HP: 6820, STR: 9209, VIT: 826, SPD: 81, LUK: 1, Attack: 142533, Defense: 87614, Current HP: 6820, A Avg: 1187299, D Avg: 122659, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 653: HP: 1976, STR: 7377, VIT: 153, SPD: 121, LUK: 1, Attack: 142557, Defense: 86941, Current HP: 1976, A Avg: 1187499, D Avg: 121717, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 652: HP: 960, STR: 7378, VIT: 332, SPD: 76, LUK: 1, Attack: 142559, Defense: 84195, Current HP: 960, A Avg: 1187516, D Avg: 117872, [Neural Edge[190, 0, 0, 0], Small Sword[218, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 651: HP: 1406, STR: 7385, VIT: 543, SPD: 116, LUK: 1, Attack: 142569, Defense: 85771, Current HP: 1406, A Avg: 1187599, D Avg: 120079, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 650: HP: 6935, STR: 7173, VIT: 1938, SPD: 76, LUK: 1, Attack: 142583, Defense: 88726, Current HP: 6935, A Avg: 1187716, D Avg: 124216, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 649: HP: 931, STR: 6893, VIT: 212, SPD: 71, LUK: 1, Attack: 142590, Defense: 88040, Current HP: 931, A Avg: 1187774, D Avg: 123255, [Basic[169, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 648: HP: 1200, STR: 7401, VIT: 336, SPD: 71, LUK: 1, Attack: 142593, Defense: 84342, Current HP: 1200, A Avg: 1187799, D Avg: 118078, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 647: HP: 1295, STR: 7401, VIT: 539, SPD: 71, LUK: 1, Attack: 142593, Defense: 84545, Current HP: 1295, A Avg: 1187799, D Avg: 118362, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 646: HP: 1295, STR: 7401, VIT: 356, SPD: 71, LUK: 1, Attack: 142593, Defense: 84362, Current HP: 1295, A Avg: 1187799, D Avg: 118106, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 645: HP: 2372, STR: 9193, VIT: 1223, SPD: 85, LUK: 1, Attack: 142606, Defense: 88011, Current HP: 2372, A Avg: 1187907, D Avg: 123215, [Blue Sword[180, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 644: HP: 4161, STR: 7253, VIT: 2573, SPD: 76, LUK: 1, Attack: 142621, Defense: 89361, Current HP: 4161, A Avg: 1188032, D Avg: 125105, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 643: HP: 4256, STR: 7253, VIT: 2776, SPD: 76, LUK: 1, Attack: 142621, Defense: 89564, Current HP: 4256, A Avg: 1188032, D Avg: 125389, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 642: HP: 4256, STR: 7253, VIT: 2593, SPD: 76, LUK: 1, Attack: 142621, Defense: 89381, Current HP: 4256, A Avg: 1188032, D Avg: 125133, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 641: HP: 1868, STR: 2896, VIT: 423, SPD: 81, LUK: 1, Attack: 142624, Defense: 84611, Current HP: 1868, A Avg: 1188057, D Avg: 118455, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 640: HP: 2337, STR: 5184, VIT: 1771, SPD: 71, LUK: 1, Attack: 142639, Defense: 86362, Current HP: 2337, A Avg: 1188182, D Avg: 120906, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 639: HP: 2755, STR: 5184, VIT: 1906, SPD: 71, LUK: 1, Attack: 142639, Defense: 88824, Current HP: 2755, A Avg: 1188182, D Avg: 124353, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 638: HP: 1969, STR: 5184, VIT: 896, SPD: 76, LUK: 1, Attack: 142639, Defense: 86514, Current HP: 1969, A Avg: 1188182, D Avg: 121119, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 637: HP: 1692, STR: 5187, VIT: 1164, SPD: 76, LUK: 1, Attack: 142644, Defense: 86002, Current HP: 1692, A Avg: 1188224, D Avg: 120402, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 636: HP: 5548, STR: 9287, VIT: 908, SPD: 71, LUK: 1, Attack: 142650, Defense: 85096, Current HP: 5548, A Avg: 1188274, D Avg: 119134, [Spear of Regression[182, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 635: HP: 3540, STR: 5200, VIT: 1863, SPD: 71, LUK: 1, Attack: 142663, Defense: 87975, Current HP: 3540, A Avg: 1188382, D Avg: 123164, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 634: HP: 6745, STR: 7232, VIT: 2851, SPD: 85, LUK: 1, Attack: 142671, Defense: 87039, Current HP: 6745, A Avg: 1188449, D Avg: 121854, [Wild Card[175, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 633: HP: 3971, STR: 7291, VIT: 3465, SPD: 90, LUK: 1, Attack: 142678, Defense: 87809, Current HP: 3971, A Avg: 1188507, D Avg: 122932, [Stargazer[183, 0, 0, 0], V Magnum[238, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 632: HP: 1490, STR: 8636, VIT: 1906, SPD: 81, LUK: 1, Attack: 142687, Defense: 89734, Current HP: 1490, A Avg: 1188582, D Avg: 125627, [Cuttlefish[178, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 631: HP: 1880, STR: 5219, VIT: 741, SPD: 76, LUK: 1, Attack: 142692, Defense: 85605, Current HP: 1880, A Avg: 1188624, D Avg: 119846, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 630: HP: 1800, STR: 5219, VIT: 813, SPD: 81, LUK: 1, Attack: 142692, Defense: 85235, Current HP: 1800, A Avg: 1188624, D Avg: 119328, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 629: HP: 1556, STR: 5220, VIT: 515, SPD: 76, LUK: 1, Attack: 142693, Defense: 85015, Current HP: 1556, A Avg: 1188632, D Avg: 119020, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 628: HP: 2679, STR: 5227, VIT: 2070, SPD: 71, LUK: 1, Attack: 142704, Defense: 87064, Current HP: 2679, A Avg: 1188724, D Avg: 121889, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 627: HP: 5928, STR: 7260, VIT: 1958, SPD: 71, LUK: 2, Attack: 142713, Defense: 89786, Current HP: 5928, A Avg: 1188799, D Avg: 125700, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 626: HP: 980, STR: 7481, VIT: 865, SPD: 76, LUK: 1, Attack: 142713, Defense: 85456, Current HP: 980, A Avg: 1188799, D Avg: 119638, [Neural Edge[190, 0, 0, 0], Black Hole[229, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 625: HP: 1420, STR: 7481, VIT: 961, SPD: 76, LUK: 1, Attack: 142713, Defense: 87879, Current HP: 1420, A Avg: 1188799, D Avg: 123030, [Neural Edge[190, 0, 0, 0], White Hole[230, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 624: HP: 3674, STR: 7320, VIT: 4224, SPD: 81, LUK: 1, Attack: 142722, Defense: 92052, Current HP: 3674, A Avg: 1188874, D Avg: 128872, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 623: HP: 1616, STR: 5241, VIT: 504, SPD: 81, LUK: 1, Attack: 142725, Defense: 84692, Current HP: 1616, A Avg: 1188899, D Avg: 118568, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 622: HP: 7300, STR: 7276, VIT: 2140, SPD: 81, LUK: 1, Attack: 142737, Defense: 88928, Current HP: 7300, A Avg: 1188999, D Avg: 124499, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 621: HP: 2163, STR: 7500, VIT: 930, SPD: 76, LUK: 1, Attack: 142742, Defense: 87042, Current HP: 2163, A Avg: 1189040, D Avg: 121858, [Neural Edge[190, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 620: HP: 912, STR: 7504, VIT: 132, SPD: 116, LUK: 1, Attack: 142748, Defense: 84320, Current HP: 912, A Avg: 1189090, D Avg: 118047, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 619: HP: 1738, STR: 5280, VIT: 514, SPD: 81, LUK: 1, Attack: 142783, Defense: 84237, Current HP: 1738, A Avg: 1189382, D Avg: 117931, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 618: HP: 1738, STR: 5280, VIT: 514, SPD: 81, LUK: 1, Attack: 142783, Defense: 84247, Current HP: 1738, A Avg: 1189382, D Avg: 117945, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 617: HP: 1658, STR: 5280, VIT: 548, SPD: 81, LUK: 1, Attack: 142783, Defense: 84417, Current HP: 1658, A Avg: 1189382, D Avg: 118183, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 616: HP: 1658, STR: 5280, VIT: 555, SPD: 81, LUK: 1, Attack: 142783, Defense: 84359, Current HP: 1658, A Avg: 1189382, D Avg: 118102, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 615: HP: 1658, STR: 5280, VIT: 641, SPD: 81, LUK: 1, Attack: 142783, Defense: 84504, Current HP: 1658, A Avg: 1189382, D Avg: 118305, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 614: HP: 1658, STR: 5280, VIT: 665, SPD: 81, LUK: 1, Attack: 142783, Defense: 84554, Current HP: 1658, A Avg: 1189382, D Avg: 118375, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 613: HP: 1738, STR: 5280, VIT: 725, SPD: 81, LUK: 1, Attack: 142783, Defense: 84601, Current HP: 1738, A Avg: 1189382, D Avg: 118441, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 612: HP: 2141, STR: 5280, VIT: 850, SPD: 81, LUK: 1, Attack: 142783, Defense: 84687, Current HP: 2141, A Avg: 1189382, D Avg: 118561, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 611: HP: 1804, STR: 5280, VIT: 625, SPD: 81, LUK: 1, Attack: 142783, Defense: 84397, Current HP: 1804, A Avg: 1189382, D Avg: 118155, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 610: HP: 1848, STR: 5280, VIT: 725, SPD: 81, LUK: 1, Attack: 142783, Defense: 84744, Current HP: 1848, A Avg: 1189382, D Avg: 118641, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 609: HP: 1742, STR: 5280, VIT: 653, SPD: 81, LUK: 1, Attack: 142783, Defense: 84581, Current HP: 1742, A Avg: 1189382, D Avg: 118413, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 608: HP: 2525, STR: 5280, VIT: 1037, SPD: 81, LUK: 1, Attack: 142783, Defense: 85599, Current HP: 2525, A Avg: 1189382, D Avg: 119838, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 607: HP: 2440, STR: 5280, VIT: 641, SPD: 81, LUK: 1, Attack: 142783, Defense: 84569, Current HP: 2440, A Avg: 1189382, D Avg: 118396, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 606: HP: 1738, STR: 5280, VIT: 1556, SPD: 81, LUK: 1, Attack: 142783, Defense: 88344, Current HP: 1738, A Avg: 1189382, D Avg: 123681, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 605: HP: 4094, STR: 5280, VIT: 536, SPD: 81, LUK: 1, Attack: 142783, Defense: 86453, Current HP: 4094, A Avg: 1189382, D Avg: 121034, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 604: HP: 2776, STR: 5280, VIT: 1160, SPD: 81, LUK: 1, Attack: 142783, Defense: 85894, Current HP: 2776, A Avg: 1189382, D Avg: 120251, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 603: HP: 2376, STR: 5280, VIT: 1037, SPD: 81, LUK: 1, Attack: 142783, Defense: 86512, Current HP: 2376, A Avg: 1189382, D Avg: 121116, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 602: HP: 1868, STR: 5280, VIT: 1581, SPD: 81, LUK: 1, Attack: 142783, Defense: 86549, Current HP: 1868, A Avg: 1189382, D Avg: 121168, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 601: HP: 1784, STR: 5280, VIT: 1674, SPD: 81, LUK: 1, Attack: 142783, Defense: 88514, Current HP: 1784, A Avg: 1189382, D Avg: 123919, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 600: HP: 3190, STR: 5280, VIT: 1415, SPD: 81, LUK: 1, Attack: 142783, Defense: 88840, Current HP: 3190, A Avg: 1189382, D Avg: 124375, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 599: HP: 1658, STR: 5280, VIT: 514, SPD: 81, LUK: 1, Attack: 142783, Defense: 87303, Current HP: 1658, A Avg: 1189382, D Avg: 122224, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 598: HP: 1658, STR: 5280, VIT: 2516, SPD: 81, LUK: 1, Attack: 142783, Defense: 92294, Current HP: 1658, A Avg: 1189382, D Avg: 129211, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 597: HP: 2183, STR: 5280, VIT: 3386, SPD: 81, LUK: 1, Attack: 142783, Defense: 90174, Current HP: 2183, A Avg: 1189382, D Avg: 126243, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 596: HP: 1973, STR: 5280, VIT: 1337, SPD: 85, LUK: 1, Attack: 142783, Defense: 87215, Current HP: 1973, A Avg: 1189382, D Avg: 122100, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 595: HP: 3019, STR: 5280, VIT: 1282, SPD: 81, LUK: 1, Attack: 142783, Defense: 87498, Current HP: 3019, A Avg: 1189382, D Avg: 122497, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 594: HP: 2178, STR: 5280, VIT: 1369, SPD: 81, LUK: 1, Attack: 142783, Defense: 88404, Current HP: 2178, A Avg: 1189382, D Avg: 123765, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 593: HP: 1738, STR: 5280, VIT: 1715, SPD: 81, LUK: 1, Attack: 142783, Defense: 88763, Current HP: 1738, A Avg: 1189382, D Avg: 124268, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 592: HP: 1292, STR: 5280, VIT: 317, SPD: 71, LUK: 1, Attack: 142783, Defense: 84180, Current HP: 1292, A Avg: 1189382, D Avg: 117851, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 591: HP: 1387, STR: 5280, VIT: 520, SPD: 71, LUK: 1, Attack: 142783, Defense: 84383, Current HP: 1387, A Avg: 1189382, D Avg: 118136, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 590: HP: 1387, STR: 5280, VIT: 338, SPD: 71, LUK: 1, Attack: 142783, Defense: 84201, Current HP: 1387, A Avg: 1189382, D Avg: 117881, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 589: HP: 1340, STR: 7532, VIT: 1078, SPD: 76, LUK: 1, Attack: 142790, Defense: 86072, Current HP: 1340, A Avg: 1189440, D Avg: 120500, [Neural Edge[190, 0, 0, 0], Metalization[228, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 588: HP: 1738, STR: 5297, VIT: 867, SPD: 71, LUK: 1, Attack: 142809, Defense: 86095, Current HP: 1738, A Avg: 1189598, D Avg: 120532, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 587: HP: 2639, STR: 5297, VIT: 595, SPD: 71, LUK: 1, Attack: 142809, Defense: 85823, Current HP: 2639, A Avg: 1189598, D Avg: 120152, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 586: HP: 1767, STR: 5297, VIT: 595, SPD: 130, LUK: 1, Attack: 142809, Defense: 85823, Current HP: 1767, A Avg: 1189598, D Avg: 120152, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 585: HP: 2222, STR: 5297, VIT: 897, SPD: 71, LUK: 1, Attack: 142809, Defense: 86125, Current HP: 2222, A Avg: 1189598, D Avg: 120574, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 584: HP: 2489, STR: 3021, VIT: 166, SPD: 76, LUK: 1, Attack: 142811, Defense: 86954, Current HP: 2489, A Avg: 1189615, D Avg: 121735, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 583: HP: 912, STR: 9335, VIT: 863, SPD: 116, LUK: 1, Attack: 142819, Defense: 88691, Current HP: 912, A Avg: 1189682, D Avg: 124167, [Blue Sword[180, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 582: HP: 1729, STR: 5308, VIT: 867, SPD: 71, LUK: 1, Attack: 142825, Defense: 86095, Current HP: 1729, A Avg: 1189732, D Avg: 120532, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 581: HP: 1729, STR: 5308, VIT: 897, SPD: 71, LUK: 1, Attack: 142825, Defense: 86125, Current HP: 1729, A Avg: 1189732, D Avg: 120574, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 580: HP: 2784, STR: 5308, VIT: 616, SPD: 71, LUK: 1, Attack: 142825, Defense: 85844, Current HP: 2784, A Avg: 1189732, D Avg: 120181, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 579: HP: 2308, STR: 5308, VIT: 289, SPD: 76, LUK: 1, Attack: 142825, Defense: 87077, Current HP: 2308, A Avg: 1189732, D Avg: 121907, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 578: HP: 3509, STR: 5308, VIT: 205, SPD: 76, LUK: 1, Attack: 142825, Defense: 86993, Current HP: 3509, A Avg: 1189732, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 577: HP: 2337, STR: 5308, VIT: 205, SPD: 135, LUK: 1, Attack: 142825, Defense: 86993, Current HP: 2337, A Avg: 1189732, D Avg: 121790, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 576: HP: 2882, STR: 5308, VIT: 319, SPD: 76, LUK: 1, Attack: 142825, Defense: 87107, Current HP: 2882, A Avg: 1189732, D Avg: 121949, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 575: HP: 2020, STR: 5313, VIT: 862, SPD: 81, LUK: 1, Attack: 142833, Defense: 84803, Current HP: 2020, A Avg: 1189798, D Avg: 118724, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 574: HP: 1729, STR: 8172, VIT: 1025, SPD: 85, LUK: 1, Attack: 142835, Defense: 88853, Current HP: 1729, A Avg: 1189815, D Avg: 124394, [Tekken[188, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 573: HP: 1748, STR: 5319, VIT: 605, SPD: 71, LUK: 2, Attack: 142842, Defense: 85833, Current HP: 1748, A Avg: 1189873, D Avg: 120166, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 572: HP: 2299, STR: 5319, VIT: 289, SPD: 76, LUK: 1, Attack: 142842, Defense: 87077, Current HP: 2299, A Avg: 1189873, D Avg: 121907, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 571: HP: 2299, STR: 5319, VIT: 319, SPD: 76, LUK: 1, Attack: 142842, Defense: 87107, Current HP: 2299, A Avg: 1189873, D Avg: 121949, [Spectral Sword Shigure[172, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
