Rank 1000: HP: 1007, STR: 3234, VIT: 204, SPD: 77, LUK: 1, Attack: 139714, Defense: 84073, Current HP: 1007, A Avg: 1163817, D Avg: 117702, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 700: HP: 1045, STR: 3704, VIT: 607, SPD: 77, LUK: 1, Attack: 140419, Defense: 85198, Current HP: 1045, A Avg: 1169690, D Avg: 119277, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 699: HP: 1320, STR: 3704, VIT: 668, SPD: 77, LUK: 1, Attack: 140419, Defense: 87586, Current HP: 1320, A Avg: 1169690, D Avg: 122620, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 698: HP: 1748, STR: 1427, VIT: 753, SPD: 57, LUK: 1, Attack: 140420, Defense: 84616, Current HP: 1748, A Avg: 1169698, D Avg: 118462, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 697: HP: 1511, STR: 1428, VIT: 324, SPD: 57, LUK: 1, Attack: 140422, Defense: 84668, Current HP: 1511, A Avg: 1169715, D Avg: 118535, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 696: HP: 1178, STR: 1431, VIT: 80, SPD: 51, LUK: 2, Attack: 140426, Defense: 84216, Current HP: 1178, A Avg: 1169748, D Avg: 117902, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 695: HP: 1178, STR: 1432, VIT: 101, SPD: 51, LUK: 1, Attack: 140428, Defense: 84237, Current HP: 1178, A Avg: 1169765, D Avg: 117931, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 694: HP: 1273, STR: 1432, VIT: 242, SPD: 51, LUK: 1, Attack: 140428, Defense: 84378, Current HP: 1273, A Avg: 1169765, D Avg: 118129, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 693: HP: 1273, STR: 1432, VIT: 122, SPD: 51, LUK: 1, Attack: 140428, Defense: 84258, Current HP: 1273, A Avg: 1169765, D Avg: 117961, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 692: HP: 640, STR: 5958, VIT: 193, SPD: 54, LUK: 1, Attack: 140429, Defense: 84329, Current HP: 640, A Avg: 1169773, D Avg: 118060, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 691: HP: 1254, STR: 3714, VIT: 362, SPD: 51, LUK: 1, Attack: 140434, Defense: 84706, Current HP: 1254, A Avg: 1169815, D Avg: 118588, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 690: HP: 1919, STR: 1436, VIT: 605, SPD: 47, LUK: 1, Attack: 140434, Defense: 84793, Current HP: 1919, A Avg: 1169815, D Avg: 118710, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 689: HP: 1491, STR: 5964, VIT: 813, SPD: 57, LUK: 1, Attack: 140438, Defense: 84702, Current HP: 1491, A Avg: 1169848, D Avg: 118582, [Neural Edge[190, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 688: HP: 1254, STR: 3724, VIT: 362, SPD: 47, LUK: 1, Attack: 140449, Defense: 84550, Current HP: 1254, A Avg: 1169940, D Avg: 118369, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 687: HP: 3144, STR: 5808, VIT: 2641, SPD: 57, LUK: 1, Attack: 140454, Defense: 87869, Current HP: 3144, A Avg: 1169981, D Avg: 123016, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 686: HP: 608, STR: 6000, VIT: 101, SPD: 47, LUK: 1, Attack: 140492, Defense: 84289, Current HP: 608, A Avg: 1170298, D Avg: 118004, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 685: HP: 703, STR: 6000, VIT: 242, SPD: 47, LUK: 1, Attack: 140492, Defense: 84430, Current HP: 703, A Avg: 1170298, D Avg: 118201, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 684: HP: 703, STR: 6000, VIT: 122, SPD: 47, LUK: 1, Attack: 140492, Defense: 84310, Current HP: 703, A Avg: 1170298, D Avg: 118033, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 683: HP: 1729, STR: 3753, VIT: 922, SPD: 51, LUK: 1, Attack: 140493, Defense: 84947, Current HP: 1729, A Avg: 1170306, D Avg: 118925, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 682: HP: 1381, STR: 6009, VIT: 823, SPD: 57, LUK: 1, Attack: 140505, Defense: 84829, Current HP: 1381, A Avg: 1170406, D Avg: 118760, [Neural Edge[190, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 681: HP: 1880, STR: 3761, VIT: 670, SPD: 77, LUK: 1, Attack: 140505, Defense: 86782, Current HP: 1880, A Avg: 1170406, D Avg: 121494, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 680: HP: 2099, STR: 3766, VIT: 1047, SPD: 47, LUK: 1, Attack: 140512, Defense: 85287, Current HP: 2099, A Avg: 1170464, D Avg: 119401, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 679: HP: 1501, STR: 1493, VIT: 513, SPD: 47, LUK: 1, Attack: 140519, Defense: 85741, Current HP: 1501, A Avg: 1170523, D Avg: 120037, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 678: HP: 2276, STR: 1493, VIT: 356, SPD: 47, LUK: 1, Attack: 140519, Defense: 85584, Current HP: 2276, A Avg: 1170523, D Avg: 119817, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 677: HP: 1529, STR: 1493, VIT: 356, SPD: 87, LUK: 1, Attack: 140519, Defense: 85584, Current HP: 1529, A Avg: 1170523, D Avg: 119817, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 676: HP: 1510, STR: 1493, VIT: 367, SPD: 77, LUK: 1, Attack: 140519, Defense: 85595, Current HP: 1510, A Avg: 1170523, D Avg: 119832, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 675: HP: 1947, STR: 1493, VIT: 544, SPD: 47, LUK: 1, Attack: 140519, Defense: 85772, Current HP: 1947, A Avg: 1170523, D Avg: 120080, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 674: HP: 1548, STR: 1493, VIT: 388, SPD: 77, LUK: 1, Attack: 140519, Defense: 85616, Current HP: 1548, A Avg: 1170523, D Avg: 119862, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 673: HP: 1040, STR: 3775, VIT: 184, SPD: 47, LUK: 1, Attack: 140526, Defense: 83907, Current HP: 1040, A Avg: 1170581, D Avg: 117469, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 672: HP: 1140, STR: 3775, VIT: 325, SPD: 47, LUK: 1, Attack: 140526, Defense: 84048, Current HP: 1140, A Avg: 1170581, D Avg: 117667, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 671: HP: 1140, STR: 3775, VIT: 205, SPD: 47, LUK: 1, Attack: 140526, Defense: 83928, Current HP: 1140, A Avg: 1170581, D Avg: 117499, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 670: HP: 1040, STR: 3775, VIT: 184, SPD: 47, LUK: 1, Attack: 140526, Defense: 83917, Current HP: 1040, A Avg: 1170581, D Avg: 117483, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 669: HP: 1140, STR: 3775, VIT: 325, SPD: 47, LUK: 1, Attack: 140526, Defense: 84058, Current HP: 1140, A Avg: 1170581, D Avg: 117681, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 668: HP: 1140, STR: 3775, VIT: 205, SPD: 47, LUK: 1, Attack: 140526, Defense: 83938, Current HP: 1140, A Avg: 1170581, D Avg: 117513, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 667: HP: 988, STR: 3775, VIT: 204, SPD: 47, LUK: 1, Attack: 140526, Defense: 84073, Current HP: 988, A Avg: 1170581, D Avg: 117702, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 666: HP: 1083, STR: 3775, VIT: 352, SPD: 47, LUK: 1, Attack: 140526, Defense: 84221, Current HP: 1083, A Avg: 1170581, D Avg: 117909, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 665: HP: 1083, STR: 3775, VIT: 226, SPD: 47, LUK: 1, Attack: 140526, Defense: 84095, Current HP: 1083, A Avg: 1170581, D Avg: 117732, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 664: HP: 988, STR: 3775, VIT: 210, SPD: 47, LUK: 1, Attack: 140526, Defense: 84014, Current HP: 988, A Avg: 1170581, D Avg: 117619, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 663: HP: 1083, STR: 3775, VIT: 358, SPD: 47, LUK: 1, Attack: 140526, Defense: 84162, Current HP: 1083, A Avg: 1170581, D Avg: 117826, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 662: HP: 1083, STR: 3775, VIT: 232, SPD: 47, LUK: 1, Attack: 140526, Defense: 84036, Current HP: 1083, A Avg: 1170581, D Avg: 117650, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 661: HP: 988, STR: 3775, VIT: 256, SPD: 47, LUK: 1, Attack: 140526, Defense: 84119, Current HP: 988, A Avg: 1170581, D Avg: 117766, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 660: HP: 1083, STR: 3775, VIT: 404, SPD: 47, LUK: 1, Attack: 140526, Defense: 84267, Current HP: 1083, A Avg: 1170581, D Avg: 117973, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 659: HP: 1083, STR: 3775, VIT: 278, SPD: 47, LUK: 1, Attack: 140526, Defense: 84141, Current HP: 1083, A Avg: 1170581, D Avg: 117797, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 658: HP: 988, STR: 3775, VIT: 278, SPD: 47, LUK: 1, Attack: 140526, Defense: 84167, Current HP: 988, A Avg: 1170581, D Avg: 117833, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 657: HP: 1083, STR: 3775, VIT: 426, SPD: 47, LUK: 1, Attack: 140526, Defense: 84315, Current HP: 1083, A Avg: 1170581, D Avg: 118040, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 656: HP: 1083, STR: 3775, VIT: 300, SPD: 47, LUK: 1, Attack: 140526, Defense: 84189, Current HP: 1083, A Avg: 1170581, D Avg: 117864, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 655: HP: 1040, STR: 3775, VIT: 315, SPD: 47, LUK: 1, Attack: 140526, Defense: 84191, Current HP: 1040, A Avg: 1170581, D Avg: 117867, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 654: HP: 1140, STR: 3775, VIT: 456, SPD: 47, LUK: 1, Attack: 140526, Defense: 84332, Current HP: 1140, A Avg: 1170581, D Avg: 118064, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 653: HP: 1140, STR: 3775, VIT: 336, SPD: 47, LUK: 1, Attack: 140526, Defense: 84212, Current HP: 1140, A Avg: 1170581, D Avg: 117896, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 652: HP: 1282, STR: 3775, VIT: 382, SPD: 47, LUK: 1, Attack: 140526, Defense: 84219, Current HP: 1282, A Avg: 1170581, D Avg: 117906, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 651: HP: 1377, STR: 3775, VIT: 530, SPD: 47, LUK: 1, Attack: 140526, Defense: 84367, Current HP: 1377, A Avg: 1170581, D Avg: 118113, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 650: HP: 1377, STR: 3775, VIT: 404, SPD: 47, LUK: 1, Attack: 140526, Defense: 84241, Current HP: 1377, A Avg: 1170581, D Avg: 117937, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 649: HP: 1100, STR: 3775, VIT: 255, SPD: 47, LUK: 1, Attack: 140526, Defense: 84027, Current HP: 1100, A Avg: 1170581, D Avg: 117637, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 648: HP: 1200, STR: 3775, VIT: 396, SPD: 47, LUK: 1, Attack: 140526, Defense: 84168, Current HP: 1200, A Avg: 1170581, D Avg: 117835, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 647: HP: 1200, STR: 3775, VIT: 275, SPD: 47, LUK: 1, Attack: 140526, Defense: 84047, Current HP: 1200, A Avg: 1170581, D Avg: 117665, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 646: HP: 1140, STR: 3775, VIT: 315, SPD: 47, LUK: 1, Attack: 140526, Defense: 84334, Current HP: 1140, A Avg: 1170581, D Avg: 118067, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 645: HP: 1240, STR: 3775, VIT: 456, SPD: 47, LUK: 1, Attack: 140526, Defense: 84475, Current HP: 1240, A Avg: 1170581, D Avg: 118264, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 644: HP: 1240, STR: 3775, VIT: 336, SPD: 47, LUK: 1, Attack: 140526, Defense: 84355, Current HP: 1240, A Avg: 1170581, D Avg: 118096, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 643: HP: 1064, STR: 3775, VIT: 267, SPD: 47, LUK: 1, Attack: 140526, Defense: 84195, Current HP: 1064, A Avg: 1170581, D Avg: 117872, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 642: HP: 1159, STR: 3775, VIT: 415, SPD: 47, LUK: 1, Attack: 140526, Defense: 84343, Current HP: 1159, A Avg: 1170581, D Avg: 118080, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 641: HP: 1159, STR: 3775, VIT: 289, SPD: 47, LUK: 1, Attack: 140526, Defense: 84217, Current HP: 1159, A Avg: 1170581, D Avg: 117903, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 640: HP: 1546, STR: 3775, VIT: 506, SPD: 47, LUK: 1, Attack: 140526, Defense: 85068, Current HP: 1546, A Avg: 1170581, D Avg: 119095, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 639: HP: 1646, STR: 3775, VIT: 647, SPD: 47, LUK: 1, Attack: 140526, Defense: 85209, Current HP: 1646, A Avg: 1170581, D Avg: 119292, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 638: HP: 1646, STR: 3775, VIT: 527, SPD: 47, LUK: 1, Attack: 140526, Defense: 85089, Current HP: 1646, A Avg: 1170581, D Avg: 119124, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 637: HP: 1466, STR: 3775, VIT: 256, SPD: 47, LUK: 1, Attack: 140526, Defense: 84184, Current HP: 1466, A Avg: 1170581, D Avg: 117857, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 636: HP: 1561, STR: 3775, VIT: 404, SPD: 47, LUK: 1, Attack: 140526, Defense: 84332, Current HP: 1561, A Avg: 1170581, D Avg: 118064, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 635: HP: 1561, STR: 3775, VIT: 278, SPD: 47, LUK: 1, Attack: 140526, Defense: 84206, Current HP: 1561, A Avg: 1170581, D Avg: 117888, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 634: HP: 1040, STR: 3775, VIT: 917, SPD: 47, LUK: 1, Attack: 140526, Defense: 87705, Current HP: 1040, A Avg: 1170581, D Avg: 122786, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 633: HP: 1140, STR: 3775, VIT: 1058, SPD: 47, LUK: 1, Attack: 140526, Defense: 87846, Current HP: 1140, A Avg: 1170581, D Avg: 122984, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 632: HP: 1140, STR: 3775, VIT: 937, SPD: 47, LUK: 1, Attack: 140526, Defense: 87725, Current HP: 1140, A Avg: 1170581, D Avg: 122814, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 631: HP: 2764, STR: 3775, VIT: 193, SPD: 47, LUK: 1, Attack: 140526, Defense: 86110, Current HP: 2764, A Avg: 1170581, D Avg: 120553, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 630: HP: 2859, STR: 3775, VIT: 341, SPD: 47, LUK: 1, Attack: 140526, Defense: 86258, Current HP: 2859, A Avg: 1170581, D Avg: 120761, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 629: HP: 2859, STR: 3775, VIT: 215, SPD: 47, LUK: 1, Attack: 140526, Defense: 86132, Current HP: 2859, A Avg: 1170581, D Avg: 120584, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 628: HP: 1744, STR: 3775, VIT: 587, SPD: 47, LUK: 1, Attack: 140526, Defense: 85321, Current HP: 1744, A Avg: 1170581, D Avg: 119449, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 627: HP: 1844, STR: 3775, VIT: 728, SPD: 47, LUK: 1, Attack: 140526, Defense: 85462, Current HP: 1844, A Avg: 1170581, D Avg: 119646, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 626: HP: 1844, STR: 3775, VIT: 607, SPD: 47, LUK: 1, Attack: 140526, Defense: 85341, Current HP: 1844, A Avg: 1170581, D Avg: 119477, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 625: HP: 1470, STR: 3775, VIT: 506, SPD: 47, LUK: 1, Attack: 140526, Defense: 85981, Current HP: 1470, A Avg: 1170581, D Avg: 120373, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 624: HP: 1570, STR: 3775, VIT: 647, SPD: 47, LUK: 1, Attack: 140526, Defense: 86122, Current HP: 1570, A Avg: 1170581, D Avg: 120570, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 623: HP: 1570, STR: 3775, VIT: 527, SPD: 47, LUK: 1, Attack: 140526, Defense: 86002, Current HP: 1570, A Avg: 1170581, D Avg: 120402, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 622: HP: 1178, STR: 3775, VIT: 824, SPD: 47, LUK: 1, Attack: 140526, Defense: 85792, Current HP: 1178, A Avg: 1170581, D Avg: 120108, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 621: HP: 1273, STR: 3775, VIT: 972, SPD: 47, LUK: 1, Attack: 140526, Defense: 85940, Current HP: 1273, A Avg: 1170581, D Avg: 120315, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 620: HP: 1273, STR: 3775, VIT: 846, SPD: 47, LUK: 1, Attack: 140526, Defense: 85814, Current HP: 1273, A Avg: 1170581, D Avg: 120139, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 619: HP: 1102, STR: 3775, VIT: 931, SPD: 47, LUK: 1, Attack: 140526, Defense: 87771, Current HP: 1102, A Avg: 1170581, D Avg: 122879, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 618: HP: 1197, STR: 3775, VIT: 1072, SPD: 47, LUK: 1, Attack: 140526, Defense: 87912, Current HP: 1197, A Avg: 1170581, D Avg: 123076, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 617: HP: 1197, STR: 3775, VIT: 952, SPD: 47, LUK: 1, Attack: 140526, Defense: 87792, Current HP: 1197, A Avg: 1170581, D Avg: 122908, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 616: HP: 1910, STR: 3775, VIT: 726, SPD: 47, LUK: 1, Attack: 140526, Defense: 88151, Current HP: 1910, A Avg: 1170581, D Avg: 123411, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 615: HP: 2010, STR: 3775, VIT: 867, SPD: 47, LUK: 1, Attack: 140526, Defense: 88292, Current HP: 2010, A Avg: 1170581, D Avg: 123608, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 614: HP: 2010, STR: 3775, VIT: 747, SPD: 47, LUK: 1, Attack: 140526, Defense: 88172, Current HP: 2010, A Avg: 1170581, D Avg: 123440, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 613: HP: 988, STR: 3775, VIT: 184, SPD: 47, LUK: 1, Attack: 140526, Defense: 86973, Current HP: 988, A Avg: 1170581, D Avg: 121762, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 612: HP: 1083, STR: 3775, VIT: 325, SPD: 47, LUK: 1, Attack: 140526, Defense: 87114, Current HP: 1083, A Avg: 1170581, D Avg: 121959, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 611: HP: 1083, STR: 3775, VIT: 205, SPD: 47, LUK: 1, Attack: 140526, Defense: 86994, Current HP: 1083, A Avg: 1170581, D Avg: 121791, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 610: HP: 988, STR: 3775, VIT: 1388, SPD: 47, LUK: 1, Attack: 140526, Defense: 91166, Current HP: 988, A Avg: 1170581, D Avg: 127632, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 609: HP: 1083, STR: 3775, VIT: 1529, SPD: 47, LUK: 1, Attack: 140526, Defense: 91307, Current HP: 1083, A Avg: 1170581, D Avg: 127829, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 608: HP: 1083, STR: 3775, VIT: 1408, SPD: 47, LUK: 1, Attack: 140526, Defense: 91186, Current HP: 1083, A Avg: 1170581, D Avg: 127660, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 607: HP: 1463, STR: 3775, VIT: 1987, SPD: 47, LUK: 1, Attack: 140526, Defense: 88775, Current HP: 1463, A Avg: 1170581, D Avg: 124284, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
