Rank 1000: HP: 1406, STR: 551, VIT: 522, SPD: 64, LUK: 1, Attack: 139106, Defense: 87440, Current HP: 1406, A Avg: 1158752, D Avg: 122415, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 695: HP: 1786, STR: 1044, VIT: 838, SPD: 50, LUK: 1, Attack: 139846, Defense: 85260, Current HP: 1786, A Avg: 1164917, D Avg: 119363, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 694: HP: 4472, STR: 7425, VIT: 687, SPD: 47, LUK: 1, Attack: 139857, Defense: 87475, Current HP: 4472, A Avg: 1165008, D Avg: 122464, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 693: HP: 570, STR: 5585, VIT: 112, SPD: 64, LUK: 1, Attack: 139869, Defense: 87940, Current HP: 570, A Avg: 1165108, D Avg: 123115, [Neural Edge[190, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 692: HP: 969, STR: 5586, VIT: 568, SPD: 50, LUK: 1, Attack: 139871, Defense: 84704, Current HP: 969, A Avg: 1165125, D Avg: 118585, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 691: HP: 540, STR: 5587, VIT: 182, SPD: 45, LUK: 1, Attack: 139872, Defense: 84526, Current HP: 540, A Avg: 1165133, D Avg: 118336, [Neural Edge[190, 0, 0, 0], V Magnum[238, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 690: HP: 1535, STR: 3352, VIT: 163, SPD: 39, LUK: 1, Attack: 139891, Defense: 84351, Current HP: 1535, A Avg: 1165292, D Avg: 118091, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 689: HP: 1166, STR: 3352, VIT: 153, SPD: 39, LUK: 2, Attack: 139891, Defense: 84341, Current HP: 1166, A Avg: 1165292, D Avg: 118077, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 688: HP: 1102, STR: 1075, VIT: 91, SPD: 39, LUK: 2, Attack: 139892, Defense: 84279, Current HP: 1102, A Avg: 1165300, D Avg: 117990, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 687: HP: 902, STR: 3359, VIT: 227, SPD: 42, LUK: 1, Attack: 139902, Defense: 84571, Current HP: 902, A Avg: 1165383, D Avg: 118399, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 686: HP: 1363, STR: 3359, VIT: 163, SPD: 42, LUK: 1, Attack: 139902, Defense: 84507, Current HP: 1363, A Avg: 1165383, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 685: HP: 931, STR: 3359, VIT: 163, SPD: 75, LUK: 1, Attack: 139902, Defense: 84507, Current HP: 931, A Avg: 1165383, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 684: HP: 1254, STR: 3359, VIT: 258, SPD: 42, LUK: 1, Attack: 139902, Defense: 84602, Current HP: 1254, A Avg: 1165383, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 683: HP: 1144, STR: 3361, VIT: 332, SPD: 39, LUK: 1, Attack: 139905, Defense: 84520, Current HP: 1144, A Avg: 1165408, D Avg: 118327, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 682: HP: 779, STR: 5612, VIT: 315, SPD: 39, LUK: 1, Attack: 139910, Defense: 85543, Current HP: 779, A Avg: 1165450, D Avg: 119760, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 681: HP: 874, STR: 5612, VIT: 435, SPD: 39, LUK: 1, Attack: 139910, Defense: 85663, Current HP: 874, A Avg: 1165450, D Avg: 119928, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 680: HP: 874, STR: 5612, VIT: 336, SPD: 39, LUK: 1, Attack: 139910, Defense: 85564, Current HP: 874, A Avg: 1165450, D Avg: 119789, [Neural Edge[190, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 679: HP: 1862, STR: 1091, VIT: 1144, SPD: 47, LUK: 1, Attack: 139916, Defense: 87945, Current HP: 1862, A Avg: 1165500, D Avg: 123122, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 678: HP: 893, STR: 3370, VIT: 227, SPD: 42, LUK: 1, Attack: 139918, Defense: 84571, Current HP: 893, A Avg: 1165516, D Avg: 118399, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 677: HP: 893, STR: 3370, VIT: 258, SPD: 42, LUK: 1, Attack: 139918, Defense: 84602, Current HP: 893, A Avg: 1165516, D Avg: 118442, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 676: HP: 1508, STR: 3370, VIT: 184, SPD: 42, LUK: 1, Attack: 139918, Defense: 84528, Current HP: 1508, A Avg: 1165516, D Avg: 118339, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 675: HP: 2641, STR: 5454, VIT: 2699, SPD: 39, LUK: 1, Attack: 139923, Defense: 90527, Current HP: 2641, A Avg: 1165558, D Avg: 126737, [Stargazer[183, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 674: HP: 3097, STR: 5455, VIT: 2012, SPD: 50, LUK: 1, Attack: 139924, Defense: 88800, Current HP: 3097, A Avg: 1165566, D Avg: 124319, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 673: HP: 1083, STR: 1098, VIT: 104, SPD: 42, LUK: 1, Attack: 139927, Defense: 84240, Current HP: 1083, A Avg: 1165591, D Avg: 117935, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 672: HP: 3819, STR: 7473, VIT: 498, SPD: 42, LUK: 1, Attack: 139929, Defense: 87286, Current HP: 3819, A Avg: 1165608, D Avg: 122200, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 671: HP: 950, STR: 3380, VIT: 535, SPD: 64, LUK: 1, Attack: 139933, Defense: 85126, Current HP: 950, A Avg: 1165641, D Avg: 119176, [Spectral Sword Shigure[172, 0, 0, 0], Black Hole[229, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 670: HP: 1178, STR: 3380, VIT: 585, SPD: 64, LUK: 1, Attack: 139933, Defense: 87503, Current HP: 1178, A Avg: 1165641, D Avg: 122504, [Spectral Sword Shigure[172, 0, 0, 0], White Hole[230, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 669: HP: 912, STR: 3380, VIT: 174, SPD: 42, LUK: 2, Attack: 139933, Defense: 84518, Current HP: 912, A Avg: 1165641, D Avg: 118325, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 668: HP: 1482, STR: 3382, VIT: 1336, SPD: 64, LUK: 1, Attack: 139936, Defense: 88904, Current HP: 1482, A Avg: 1165666, D Avg: 124465, [Spectral Sword Shigure[172, 0, 0, 0], Storm Wall[242, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 667: HP: 1092, STR: 1104, VIT: 104, SPD: 42, LUK: 1, Attack: 139936, Defense: 84448, Current HP: 1092, A Avg: 1165666, D Avg: 118227, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 666: HP: 1653, STR: 1104, VIT: 80, SPD: 42, LUK: 1, Attack: 139936, Defense: 84424, Current HP: 1653, A Avg: 1165666, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 665: HP: 1121, STR: 1104, VIT: 80, SPD: 75, LUK: 1, Attack: 139936, Defense: 84424, Current HP: 1121, A Avg: 1165666, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 664: HP: 1102, STR: 1104, VIT: 91, SPD: 67, LUK: 1, Attack: 139936, Defense: 84435, Current HP: 1102, A Avg: 1165666, D Avg: 118208, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 663: HP: 1474, STR: 1104, VIT: 135, SPD: 42, LUK: 1, Attack: 139936, Defense: 84479, Current HP: 1474, A Avg: 1165666, D Avg: 118270, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 662: HP: 1140, STR: 1104, VIT: 112, SPD: 67, LUK: 1, Attack: 139936, Defense: 84456, Current HP: 1140, A Avg: 1165666, D Avg: 118238, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 661: HP: 931, STR: 3388, VIT: 234, SPD: 64, LUK: 1, Attack: 139945, Defense: 84097, Current HP: 931, A Avg: 1165741, D Avg: 117735, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 660: HP: 1620, STR: 3391, VIT: 682, SPD: 39, LUK: 1, Attack: 139950, Defense: 84405, Current HP: 1620, A Avg: 1165783, D Avg: 118166, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 659: HP: 1620, STR: 3391, VIT: 682, SPD: 39, LUK: 1, Attack: 139950, Defense: 84415, Current HP: 1620, A Avg: 1165783, D Avg: 118180, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 658: HP: 1539, STR: 3391, VIT: 720, SPD: 39, LUK: 1, Attack: 139950, Defense: 84589, Current HP: 1539, A Avg: 1165783, D Avg: 118424, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 657: HP: 1539, STR: 3391, VIT: 730, SPD: 39, LUK: 1, Attack: 139950, Defense: 84534, Current HP: 1539, A Avg: 1165783, D Avg: 118347, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 656: HP: 1539, STR: 3391, VIT: 781, SPD: 39, LUK: 1, Attack: 139950, Defense: 84644, Current HP: 1539, A Avg: 1165783, D Avg: 118501, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 655: HP: 1539, STR: 3391, VIT: 812, SPD: 39, LUK: 1, Attack: 139950, Defense: 84701, Current HP: 1539, A Avg: 1165783, D Avg: 118581, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 654: HP: 1620, STR: 3391, VIT: 845, SPD: 39, LUK: 1, Attack: 139950, Defense: 84721, Current HP: 1620, A Avg: 1165783, D Avg: 118609, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 653: HP: 1786, STR: 3391, VIT: 933, SPD: 39, LUK: 1, Attack: 139950, Defense: 84770, Current HP: 1786, A Avg: 1165783, D Avg: 118677, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 652: HP: 1680, STR: 3391, VIT: 771, SPD: 39, LUK: 1, Attack: 139950, Defense: 84543, Current HP: 1680, A Avg: 1165783, D Avg: 118360, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 651: HP: 1720, STR: 3391, VIT: 845, SPD: 39, LUK: 1, Attack: 139950, Defense: 84864, Current HP: 1720, A Avg: 1165783, D Avg: 118809, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 650: HP: 1615, STR: 3391, VIT: 796, SPD: 39, LUK: 1, Attack: 139950, Defense: 84724, Current HP: 1615, A Avg: 1165783, D Avg: 118613, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 649: HP: 2056, STR: 3391, VIT: 1082, SPD: 39, LUK: 1, Attack: 139950, Defense: 85644, Current HP: 2056, A Avg: 1165783, D Avg: 119901, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 648: HP: 1941, STR: 3391, VIT: 781, SPD: 39, LUK: 1, Attack: 139950, Defense: 84709, Current HP: 1941, A Avg: 1165783, D Avg: 118592, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 647: HP: 1620, STR: 3391, VIT: 1660, SPD: 39, LUK: 1, Attack: 139950, Defense: 88448, Current HP: 1620, A Avg: 1165783, D Avg: 123827, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 646: HP: 3173, STR: 3391, VIT: 704, SPD: 39, LUK: 1, Attack: 139950, Defense: 86621, Current HP: 3173, A Avg: 1165783, D Avg: 121269, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 645: HP: 2244, STR: 3391, VIT: 1186, SPD: 39, LUK: 1, Attack: 139950, Defense: 85920, Current HP: 2244, A Avg: 1165783, D Avg: 120287, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 644: HP: 2000, STR: 3391, VIT: 1082, SPD: 39, LUK: 1, Attack: 139950, Defense: 86557, Current HP: 2000, A Avg: 1165783, D Avg: 121179, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 643: HP: 1729, STR: 3391, VIT: 1466, SPD: 39, LUK: 1, Attack: 139950, Defense: 86434, Current HP: 1729, A Avg: 1165783, D Avg: 121007, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 642: HP: 1653, STR: 3391, VIT: 1635, SPD: 39, LUK: 1, Attack: 139950, Defense: 88475, Current HP: 1653, A Avg: 1165783, D Avg: 123864, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 641: HP: 2340, STR: 3391, VIT: 1346, SPD: 39, LUK: 1, Attack: 139950, Defense: 88771, Current HP: 2340, A Avg: 1165783, D Avg: 124279, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 640: HP: 1539, STR: 3391, VIT: 682, SPD: 39, LUK: 1, Attack: 139950, Defense: 87471, Current HP: 1539, A Avg: 1165783, D Avg: 122459, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 639: HP: 1539, STR: 3391, VIT: 2158, SPD: 39, LUK: 1, Attack: 139950, Defense: 91936, Current HP: 1539, A Avg: 1165783, D Avg: 128710, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 638: HP: 2014, STR: 3391, VIT: 2927, SPD: 39, LUK: 1, Attack: 139950, Defense: 89715, Current HP: 2014, A Avg: 1165783, D Avg: 125600, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 637: HP: 1824, STR: 3391, VIT: 1303, SPD: 42, LUK: 1, Attack: 139950, Defense: 87181, Current HP: 1824, A Avg: 1165783, D Avg: 122053, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 636: HP: 2314, STR: 3391, VIT: 1320, SPD: 39, LUK: 1, Attack: 139950, Defense: 87536, Current HP: 2314, A Avg: 1165783, D Avg: 122550, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 635: HP: 2020, STR: 3391, VIT: 1592, SPD: 39, LUK: 1, Attack: 139950, Defense: 88627, Current HP: 2020, A Avg: 1165783, D Avg: 124077, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 634: HP: 1620, STR: 3391, VIT: 1568, SPD: 39, LUK: 1, Attack: 139950, Defense: 88616, Current HP: 1620, A Avg: 1165783, D Avg: 124062, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 633: HP: 1083, STR: 1115, VIT: 135, SPD: 42, LUK: 1, Attack: 139952, Defense: 84479, Current HP: 1083, A Avg: 1165800, D Avg: 118270, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 632: HP: 1798, STR: 1115, VIT: 101, SPD: 42, LUK: 1, Attack: 139952, Defense: 84445, Current HP: 1798, A Avg: 1165800, D Avg: 118222, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 631: HP: 3249, STR: 5420, VIT: 1087, SPD: 39, LUK: 1, Attack: 139953, Defense: 88915, Current HP: 3249, A Avg: 1165808, D Avg: 124480, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 630: HP: 3344, STR: 5420, VIT: 1207, SPD: 39, LUK: 1, Attack: 139953, Defense: 89035, Current HP: 3344, A Avg: 1165808, D Avg: 124648, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 629: HP: 3344, STR: 5420, VIT: 1108, SPD: 39, LUK: 1, Attack: 139953, Defense: 88936, Current HP: 3344, A Avg: 1165808, D Avg: 124510, [Wild Card[175, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 628: HP: 4275, STR: 7495, VIT: 975, SPD: 50, LUK: 1, Attack: 139962, Defense: 87763, Current HP: 4275, A Avg: 1165883, D Avg: 122868, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 627: HP: 1406, STR: 1128, VIT: 307, SPD: 45, LUK: 1, Attack: 139972, Defense: 84495, Current HP: 1406, A Avg: 1165966, D Avg: 118292, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 626: HP: 1349, STR: 1139, VIT: 481, SPD: 39, LUK: 1, Attack: 139988, Defense: 87399, Current HP: 1349, A Avg: 1166100, D Avg: 122358, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 625: HP: 1751, STR: 3418, VIT: 949, SPD: 39, LUK: 1, Attack: 139990, Defense: 84890, Current HP: 1751, A Avg: 1166116, D Avg: 118845, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 624: HP: 3895, STR: 5446, VIT: 1066, SPD: 42, LUK: 2, Attack: 139992, Defense: 87854, Current HP: 3895, A Avg: 1166133, D Avg: 122995, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 623: HP: 3534, STR: 7516, VIT: 842, SPD: 39, LUK: 1, Attack: 139993, Defense: 86070, Current HP: 3534, A Avg: 1166141, D Avg: 120497, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 622: HP: 1535, STR: 3422, VIT: 163, SPD: 42, LUK: 1, Attack: 139996, Defense: 84507, Current HP: 1535, A Avg: 1166166, D Avg: 118309, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 621: HP: 1166, STR: 3422, VIT: 153, SPD: 42, LUK: 2, Attack: 139996, Defense: 84497, Current HP: 1166, A Avg: 1166166, D Avg: 118295, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 620: HP: 1805, STR: 5675, VIT: 559, SPD: 42, LUK: 1, Attack: 140004, Defense: 87347, Current HP: 1805, A Avg: 1166233, D Avg: 122285, [Neural Edge[190, 0, 0, 0], C Magnum[239, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 619: HP: 1144, STR: 3431, VIT: 332, SPD: 42, LUK: 1, Attack: 140010, Defense: 84676, Current HP: 1144, A Avg: 1166283, D Avg: 118546, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 618: HP: 1729, STR: 1154, VIT: 559, SPD: 42, LUK: 1, Attack: 140011, Defense: 84695, Current HP: 1729, A Avg: 1166291, D Avg: 118572, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 617: HP: 1855, STR: 1167, VIT: 80, SPD: 42, LUK: 1, Attack: 140030, Defense: 84424, Current HP: 1855, A Avg: 1166449, D Avg: 118193, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 616: HP: 1386, STR: 1167, VIT: 70, SPD: 42, LUK: 2, Attack: 140030, Defense: 84414, Current HP: 1386, A Avg: 1166449, D Avg: 118179, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 615: HP: 1680, STR: 3450, VIT: 597, SPD: 64, LUK: 1, Attack: 140038, Defense: 86709, Current HP: 1680, A Avg: 1166516, D Avg: 121392, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 614: HP: 1364, STR: 1175, VIT: 209, SPD: 42, LUK: 1, Attack: 140042, Defense: 84553, Current HP: 1364, A Avg: 1166549, D Avg: 118374, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 613: HP: 893, STR: 3458, VIT: 153, SPD: 39, LUK: 2, Attack: 140050, Defense: 84341, Current HP: 893, A Avg: 1166616, D Avg: 118077, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 612: HP: 1083, STR: 1190, VIT: 104, SPD: 39, LUK: 1, Attack: 140065, Defense: 84292, Current HP: 1083, A Avg: 1166741, D Avg: 118008, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 611: HP: 1539, STR: 3469, VIT: 845, SPD: 42, LUK: 1, Attack: 140067, Defense: 84870, Current HP: 1539, A Avg: 1166758, D Avg: 118817, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 610: HP: 2109, STR: 1196, VIT: 1730, SPD: 47, LUK: 1, Attack: 140074, Defense: 89298, Current HP: 2109, A Avg: 1166816, D Avg: 125017, [Big Bang[171, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 609: HP: 1292, STR: 3477, VIT: 769, SPD: 64, LUK: 1, Attack: 140079, Defense: 85763, Current HP: 1292, A Avg: 1166858, D Avg: 120068, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 608: HP: 1558, STR: 1203, VIT: 628, SPD: 47, LUK: 1, Attack: 140084, Defense: 84491, Current HP: 1558, A Avg: 1166899, D Avg: 118287, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 607: HP: 1862, STR: 3483, VIT: 952, SPD: 39, LUK: 1, Attack: 140088, Defense: 85192, Current HP: 1862, A Avg: 1166933, D Avg: 119268, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 606: HP: 1311, STR: 5737, VIT: 1381, SPD: 39, LUK: 1, Attack: 140097, Defense: 88949, Current HP: 1311, A Avg: 1167008, D Avg: 124528, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 605: HP: 940, STR: 3496, VIT: 174, SPD: 39, LUK: 1, Attack: 140107, Defense: 83897, Current HP: 940, A Avg: 1167091, D Avg: 117455, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 604: HP: 1040, STR: 3496, VIT: 294, SPD: 39, LUK: 1, Attack: 140107, Defense: 84017, Current HP: 1040, A Avg: 1167091, D Avg: 117623, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 603: HP: 1040, STR: 3496, VIT: 195, SPD: 39, LUK: 1, Attack: 140107, Defense: 83918, Current HP: 1040, A Avg: 1167091, D Avg: 117485, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 602: HP: 940, STR: 3496, VIT: 174, SPD: 39, LUK: 1, Attack: 140107, Defense: 83907, Current HP: 940, A Avg: 1167091, D Avg: 117469, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 601: HP: 1040, STR: 3496, VIT: 294, SPD: 39, LUK: 1, Attack: 140107, Defense: 84027, Current HP: 1040, A Avg: 1167091, D Avg: 117637, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
