Rank 000 - [2584, 59, White Point] - HP: 173151, STR: 100858, VIT: 96, SPD: 2, LUK: 2, Attack: 186502, Defense: 84024, Current HP: 0, A Avg: 234992, D Avg: 84024, [Gladius[162, 130, 130, 130], Tower Shield[213, 130, 230, 230], Marriage Ring[321, 230, 630, 630]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 205072, VIT: 151, SPD: 2, LUK: 2, Attack: 289078, Defense: 84391, Current HP: 0, A Avg: 768947, D Avg: 84391, [Great Iron Mass[122, 230, 230, 230], Dragon's Wings[216, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 104, STR: 205040, VIT: 462, SPD: 2, LUK: 2, Attack: 289046, Defense: 87250, Current HP: 0, A Avg: 768862, D Avg: 87250, [Great Iron Mass[122, 230, 230, 230], Energy Shield[227, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 211645, VIT: 158, SPD: 2, LUK: 2, Attack: 295651, Defense: 85386, Current HP: 0, A Avg: 786431, D Avg: 85386, [Great Iron Mass[122, 230, 230, 230], Wave Motion Sword[226, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 206000, VIT: 132, SPD: 2, LUK: 2, Attack: 290006, Defense: 84476, Current HP: 0, A Avg: 771415, D Avg: 84476, [Great Iron Mass[122, 230, 230, 230], V Magnum[238, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 205680, VIT: 132, SPD: 2, LUK: 2, Attack: 289686, Defense: 84268, Current HP: 0, A Avg: 770564, D Avg: 84268, [Great Iron Mass[122, 230, 230, 230], Magnum[237, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 125, STR: 205056, VIT: 154, SPD: 2, LUK: 2, Attack: 289569, Defense: 84179, Current HP: 0, A Avg: 770253, D Avg: 84179, [Maximum Iron Mass[123, 230, 230, 230], Conductive Barrier[208, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 130, STR: 205040, VIT: 154, SPD: 2, LUK: 2, Attack: 289553, Defense: 84030, Current HP: 0, A Avg: 770210, D Avg: 84030, [Maximum Iron Mass[123, 230, 230, 230], Magic Shield[207, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 200, STR: 211546, VIT: 154, SPD: 2, LUK: 2, Attack: 296059, Defense: 84043, Current HP: 0, A Avg: 787516, D Avg: 84043, [Maximum Iron Mass[123, 230, 230, 230], Small Lion[219, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 211546, VIT: 154, SPD: 2, LUK: 2, Attack: 296059, Defense: 84017, Current HP: 0, A Avg: 787516, D Avg: 84017, [Maximum Iron Mass[123, 230, 230, 230], Small Sword[218, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 205040, VIT: 209, SPD: 2, LUK: 2, Attack: 289553, Defense: 87127, Current HP: 0, A Avg: 770210, D Avg: 87127, [Maximum Iron Mass[123, 230, 230, 230], White Hole[230, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 205040, VIT: 209, SPD: 2, LUK: 2, Attack: 289553, Defense: 84800, Current HP: 0, A Avg: 770210, D Avg: 84800, [Maximum Iron Mass[123, 230, 230, 230], Black Hole[229, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 130, STR: 205040, VIT: 143, SPD: 2, LUK: 2, Attack: 289553, Defense: 87568, Current HP: 0, A Avg: 770210, D Avg: 87568, [Maximum Iron Mass[123, 230, 230, 230], Cloud Shield[241, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 275, STR: 205040, VIT: 297, SPD: 2, LUK: 2, Attack: 289553, Defense: 87137, Current HP: 0, A Avg: 770210, D Avg: 87137, [Maximum Iron Mass[123, 230, 230, 230], Aurora Shield[240, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 112, STR: 211431, VIT: 143, SPD: 2, LUK: 2, Attack: 295424, Defense: 84149, Current HP: 0, A Avg: 785827, D Avg: 84149, [Sword of Wood[124, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 112, STR: 205024, VIT: 138, SPD: 2, LUK: 2, Attack: 289017, Defense: 83975, Current HP: 0, A Avg: 768785, D Avg: 83975, [Sword of Wood[124, 230, 230, 230], Emerald Shield[209, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 221, STR: 205024, VIT: 154, SPD: 2, LUK: 2, Attack: 289017, Defense: 84716, Current HP: 0, A Avg: 768785, D Avg: 84716, [Sword of Wood[124, 230, 230, 230], Slime Shield[221, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 112, STR: 205072, VIT: 154, SPD: 2, LUK: 2, Attack: 289065, Defense: 84576, Current HP: 0, A Avg: 768912, D Avg: 84576, [Sword of Wood[124, 230, 230, 230], Superconducting Barrier[220, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 87, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 289017, Defense: 86921, Current HP: 0, A Avg: 768785, D Avg: 86921, [Sword of Wood[124, 230, 230, 230], Graffiti[243, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 837, STR: 211761, VIT: 572, SPD: 2, LUK: 2, Attack: 295754, Defense: 88140, Current HP: 0, A Avg: 786705, D Avg: 88140, [Sword of Wood[124, 230, 230, 230], Storm Wall[242, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237243, VIT: 20, SPD: 2, LUK: 2, Attack: 321431, Defense: 83753, Current HP: 0, A Avg: 610718, D Avg: 83753, [Sword of the Spirit Tree[125, 230, 230, 230], High Pot Lid[202, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237243, VIT: 20, SPD: 2, LUK: 2, Attack: 321431, Defense: 83743, Current HP: 0, A Avg: 610718, D Avg: 83743, [Sword of the Spirit Tree[125, 230, 230, 230], Pot Lid[201, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 237243, VIT: 33, SPD: 2, LUK: 2, Attack: 321431, Defense: 83961, Current HP: 0, A Avg: 610718, D Avg: 83961, [Sword of the Spirit Tree[125, 230, 230, 230], Tower Shield[213, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 237243, VIT: 31, SPD: 2, LUK: 2, Attack: 321431, Defense: 84050, Current HP: 0, A Avg: 610718, D Avg: 84050, [Sword of the Spirit Tree[125, 230, 230, 230], Prism Shield[212, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237262, VIT: 154, SPD: 2, LUK: 2, Attack: 321450, Defense: 84992, Current HP: 0, A Avg: 610755, D Avg: 84992, [Sword of the Spirit Tree[125, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 336, STR: 237243, VIT: 22, SPD: 2, LUK: 2, Attack: 321431, Defense: 84990, Current HP: 0, A Avg: 610718, D Avg: 84990, [Sword of the Spirit Tree[125, 230, 230, 230], Huge Shield[234, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 696, STR: 237243, VIT: 242, SPD: 2, LUK: 2, Attack: 321431, Defense: 87030, Current HP: 0, A Avg: 610718, D Avg: 87030, [Sword of the Spirit Tree[125, 230, 230, 230], Golem Shield[245, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237243, VIT: 20, SPD: 2, LUK: 2, Attack: 321431, Defense: 89798, Current HP: 0, A Avg: 610718, D Avg: 89798, [Sword of the Spirit Tree[125, 230, 230, 230], Blank Shield[244, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237243, VIT: 61, SPD: 2, LUK: 2, Attack: 322341, Defense: 83865, Current HP: 0, A Avg: 612447, D Avg: 83865, [Yggdrasil[126, 230, 230, 230], Iron Shield[204, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237243, VIT: 55, SPD: 2, LUK: 2, Attack: 322341, Defense: 83924, Current HP: 0, A Avg: 612447, D Avg: 83924, [Yggdrasil[126, 230, 230, 230], Wooden Shield[203, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 237280, VIT: 55, SPD: 2, LUK: 2, Attack: 322378, Defense: 83996, Current HP: 0, A Avg: 612518, D Avg: 83996, [Yggdrasil[126, 230, 230, 230], Dragon's Scales[215, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 110, STR: 237258, VIT: 50, SPD: 2, LUK: 2, Attack: 322356, Defense: 85668, Current HP: 0, A Avg: 612476, D Avg: 85668, [Yggdrasil[126, 230, 230, 230], Mask of the Grim Reaper[214, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237983, VIT: 41, SPD: 2, LUK: 2, Attack: 323081, Defense: 84177, Current HP: 0, A Avg: 613853, D Avg: 84177, [Yggdrasil[126, 230, 230, 230], Magnum[237, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 216, STR: 237266, VIT: 176, SPD: 2, LUK: 2, Attack: 322364, Defense: 86977, Current HP: 0, A Avg: 612491, D Avg: 86977, [Yggdrasil[126, 230, 230, 230], Riot[236, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 384, STR: 237243, VIT: 154, SPD: 2, LUK: 2, Attack: 322341, Defense: 86370, Current HP: 0, A Avg: 612447, D Avg: 86370, [Yggdrasil[126, 230, 230, 230], King Shield[248, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 456, STR: 237243, VIT: 62, SPD: 2, LUK: 2, Attack: 322341, Defense: 85940, Current HP: 0, A Avg: 612447, D Avg: 85940, [Yggdrasil[126, 230, 230, 230], Sticky thread shield[247, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 244416, VIT: 41, SPD: 2, LUK: 2, Attack: 329514, Defense: 87869, Current HP: 0, A Avg: 626076, D Avg: 87869, [Yggdrasil[126, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237243, VIT: 41, SPD: 2, LUK: 2, Attack: 322341, Defense: 87089, Current HP: 0, A Avg: 612447, D Avg: 87089, [Yggdrasil[126, 230, 230, 230], Ghost shield[251, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 587, STR: 205232, VIT: 483, SPD: 2, LUK: 2, Attack: 289231, Defense: 85477, Current HP: 0, A Avg: 769354, D Avg: 85477, [Greatsword[127, 230, 230, 230], Metalization[228, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 91, STR: 205040, VIT: 462, SPD: 2, LUK: 2, Attack: 289039, Defense: 87250, Current HP: 0, A Avg: 768843, D Avg: 87250, [Greatsword[127, 230, 230, 230], Energy Shield[227, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 337, STR: 206320, VIT: 132, SPD: 2, LUK: 2, Attack: 290319, Defense: 86920, Current HP: 0, A Avg: 772248, D Avg: 86920, [Greatsword[127, 230, 230, 230], C Magnum[239, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 87, STR: 206000, VIT: 132, SPD: 2, LUK: 2, Attack: 289999, Defense: 84476, Current HP: 0, A Avg: 771397, D Avg: 84476, [Greatsword[127, 230, 230, 230], V Magnum[238, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 403, STR: 205200, VIT: 264, SPD: 2, LUK: 2, Attack: 289199, Defense: 86376, Current HP: 0, A Avg: 769269, D Avg: 86376, [Greatsword[127, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 611, STR: 205040, VIT: 572, SPD: 2, LUK: 2, Attack: 289039, Defense: 87607, Current HP: 0, A Avg: 768843, D Avg: 87607, [Greatsword[127, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 115, STR: 237236, VIT: 22, SPD: 2, LUK: 2, Attack: 321658, Defense: 83859, Current HP: 0, A Avg: 611150, D Avg: 83859, [Dreaming Sword[128, 230, 230, 230], Emerald Shield[209, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 91, STR: 237255, VIT: 31, SPD: 2, LUK: 2, Attack: 321677, Defense: 84056, Current HP: 0, A Avg: 611186, D Avg: 84056, [Dreaming Sword[128, 230, 230, 230], Conductive Barrier[208, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 115, STR: 237292, VIT: 41, SPD: 2, LUK: 2, Attack: 321714, Defense: 84463, Current HP: 0, A Avg: 611256, D Avg: 84463, [Dreaming Sword[128, 230, 230, 230], Superconducting Barrier[220, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 163, STR: 243762, VIT: 31, SPD: 2, LUK: 2, Attack: 328184, Defense: 83920, Current HP: 0, A Avg: 623549, D Avg: 83920, [Dreaming Sword[128, 230, 230, 230], Small Lion[219, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 1291, STR: 237236, VIT: 22, SPD: 2, LUK: 2, Attack: 321658, Defense: 85939, Current HP: 0, A Avg: 611150, D Avg: 85939, [Dreaming Sword[128, 230, 230, 230], Frying Pan[231, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 139, STR: 237236, VIT: 83, SPD: 2, LUK: 2, Attack: 321658, Defense: 87001, Current HP: 0, A Avg: 611150, D Avg: 87001, [Dreaming Sword[128, 230, 230, 230], White Hole[230, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 91, STR: 244408, VIT: 20, SPD: 2, LUK: 2, Attack: 328830, Defense: 87848, Current HP: 0, A Avg: 624777, D Avg: 87848, [Dreaming Sword[128, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 95, STR: 237236, VIT: 20, SPD: 2, LUK: 2, Attack: 321658, Defense: 87068, Current HP: 0, A Avg: 611150, D Avg: 87068, [Dreaming Sword[128, 230, 230, 230], Ghost shield[251, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 237206, VIT: 39, SPD: 2, LUK: 2, Attack: 321206, Defense: 83811, Current HP: 0, A Avg: 610291, D Avg: 83811, [Kirisame[129, 230, 230, 230], Clear Shield[211, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 243618, VIT: 39, SPD: 2, LUK: 2, Attack: 327618, Defense: 84045, Current HP: 0, A Avg: 622474, D Avg: 84045, [Kirisame[129, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 120, STR: 243656, VIT: 39, SPD: 2, LUK: 2, Attack: 327656, Defense: 84539, Current HP: 0, A Avg: 622546, D Avg: 84539, [Kirisame[129, 230, 230, 230], Hard Wings of Beast[222, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 200, STR: 237206, VIT: 50, SPD: 2, LUK: 2, Attack: 321206, Defense: 84612, Current HP: 0, A Avg: 610291, D Avg: 84612, [Kirisame[129, 230, 230, 230], Slime Shield[221, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 250, STR: 237206, VIT: 50, SPD: 2, LUK: 2, Attack: 321206, Defense: 85525, Current HP: 0, A Avg: 610291, D Avg: 85525, [Kirisame[129, 230, 230, 230], Mist Shield[233, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 375, STR: 237206, VIT: 71, SPD: 2, LUK: 2, Attack: 321206, Defense: 84805, Current HP: 0, A Avg: 610291, D Avg: 84805, [Kirisame[129, 230, 230, 230], Slafield[232, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237225, VIT: 41, SPD: 2, LUK: 2, Attack: 321346, Defense: 83910, Current HP: 0, A Avg: 610557, D Avg: 83910, [Black Kirisame[130, 230, 230, 230], Wooden Shield[203, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237225, VIT: 29, SPD: 2, LUK: 2, Attack: 321346, Defense: 83762, Current HP: 0, A Avg: 610557, D Avg: 83762, [Black Kirisame[130, 230, 230, 230], High Pot Lid[202, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 110, STR: 237240, VIT: 37, SPD: 2, LUK: 2, Attack: 321361, Defense: 85655, Current HP: 0, A Avg: 610585, D Avg: 85655, [Black Kirisame[130, 230, 230, 230], Mask of the Grim Reaper[214, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 192, STR: 237225, VIT: 41, SPD: 2, LUK: 2, Attack: 321346, Defense: 83969, Current HP: 0, A Avg: 610557, D Avg: 83969, [Black Kirisame[130, 230, 230, 230], Tower Shield[213, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 243827, VIT: 29, SPD: 2, LUK: 2, Attack: 327948, Defense: 84217, Current HP: 0, A Avg: 623101, D Avg: 84217, [Black Kirisame[130, 230, 230, 230], Dragon Sword[225, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 168, STR: 243694, VIT: 50, SPD: 2, LUK: 2, Attack: 327815, Defense: 84056, Current HP: 0, A Avg: 622848, D Avg: 84056, [Black Kirisame[130, 230, 230, 230], Small Dragon Sword[224, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 237243, VIT: 162, SPD: 2, LUK: 2, Attack: 321364, Defense: 85000, Current HP: 0, A Avg: 610591, D Avg: 85000, [Black Kirisame[130, 230, 230, 230], Bulletproof Shield[235, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 336, STR: 237225, VIT: 30, SPD: 2, LUK: 2, Attack: 321346, Defense: 84998, Current HP: 0, A Avg: 610557, D Avg: 84998, [Black Kirisame[130, 230, 230, 230], Huge Shield[234, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 96, STR: 244397, VIT: 29, SPD: 2, LUK: 2, Attack: 328518, Defense: 87857, Current HP: 0, A Avg: 624184, D Avg: 87857, [Black Kirisame[130, 230, 230, 230], Black Sword Breath[252, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 100, STR: 237225, VIT: 29, SPD: 2, LUK: 2, Attack: 321346, Defense: 87077, Current HP: 0, A Avg: 610557, D Avg: 87077, [Black Kirisame[130, 230, 230, 230], Ghost shield[251, 230, 630, 66], Ring of power[314, 68, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 225, STR: 205088, VIT: 151, SPD: 2, LUK: 2, Attack: 288863, Defense: 84391, Current HP: 0, A Avg: 768375, D Avg: 84391, [Peacemaker[131, 230, 230, 230], Dragon's Wings[216, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 200, STR: 205088, VIT: 149, SPD: 2, LUK: 2, Attack: 288863, Defense: 84090, Current HP: 0, A Avg: 768375, D Avg: 84090, [Peacemaker[131, 230, 230, 230], Dragon's Scales[215, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 104, STR: 205056, VIT: 462, SPD: 2, LUK: 2, Attack: 288831, Defense: 87250, Current HP: 0, A Avg: 768290, D Avg: 87250, [Peacemaker[131, 230, 230, 230], Energy Shield[227, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 211662, VIT: 158, SPD: 2, LUK: 2, Attack: 295437, Defense: 85386, Current HP: 0, A Avg: 785862, D Avg: 85386, [Peacemaker[131, 230, 230, 230], Wave Motion Sword[226, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 624, STR: 205056, VIT: 572, SPD: 2, LUK: 2, Attack: 288831, Defense: 87607, Current HP: 0, A Avg: 768290, D Avg: 87607, [Peacemaker[131, 230, 230, 230], Warrior's Shield[249, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 400, STR: 205056, VIT: 253, SPD: 2, LUK: 2, Attack: 288831, Defense: 86469, Current HP: 0, A Avg: 768290, D Avg: 86469, [Peacemaker[131, 230, 230, 230], King Shield[248, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 156, STR: 205024, VIT: 143, SPD: 2, LUK: 2, Attack: 288926, Defense: 84019, Current HP: 0, A Avg: 768543, D Avg: 84019, [Daydream[132, 230, 230, 230], Magic Shield[207, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 150, STR: 205024, VIT: 161, SPD: 2, LUK: 2, Attack: 288926, Defense: 84050, Current HP: 0, A Avg: 768543, D Avg: 84050, [Daydream[132, 230, 230, 230], Large iron Shield[206, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 211530, VIT: 143, SPD: 2, LUK: 2, Attack: 295432, Defense: 84006, Current HP: 0, A Avg: 785849, D Avg: 84006, [Daydream[132, 230, 230, 230], Small Sword[218, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 275, STR: 205072, VIT: 151, SPD: 2, LUK: 2, Attack: 288974, Defense: 85015, Current HP: 0, A Avg: 768670, D Avg: 85015, [Daydream[132, 230, 230, 230], Dragon's Head[217, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 200, STR: 205024, VIT: 198, SPD: 2, LUK: 2, Attack: 288926, Defense: 84789, Current HP: 0, A Avg: 768543, D Avg: 84789, [Daydream[132, 230, 230, 230], Black Hole[229, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 650, STR: 205216, VIT: 483, SPD: 2, LUK: 2, Attack: 289118, Defense: 85477, Current HP: 0, A Avg: 769053, D Avg: 85477, [Daydream[132, 230, 230, 230], Metalization[228, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 156, STR: 205024, VIT: 132, SPD: 2, LUK: 2, Attack: 288926, Defense: 87180, Current HP: 0, A Avg: 768543, D Avg: 87180, [Daydream[132, 230, 230, 230], Ghost shield[251, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 468, STR: 205184, VIT: 264, SPD: 2, LUK: 2, Attack: 289086, Defense: 86376, Current HP: 0, A Avg: 768968, D Avg: 86376, [Daydream[132, 230, 230, 230], Goblin Hand[250, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
Rank 238 - [2584, 59, White Point] - HP: 175, STR: 211431, VIT: 143, SPD: 2, LUK: 2, Attack: 295619, Defense: 84149, Current HP: 0, A Avg: 786346, D Avg: 84149, [Cagliostro[133, 230, 230, 230], Wings of Beast[210, 230, 630, 66], Oculus Ring[315, 67, 803, 807]]
