Rank 40333: 285 - [11224, 6661, 414] - HP: 94163, STR: 180972, VIT: 894, SPD: 40, LUK: 1, Attack: 270881, Defense: 90672, Current HP: 94163, A Avg: 284425, D Avg: 90672, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 230]]
Rank 41630: 1979 - [12304, 4718, 1277] - HP: 98790, STR: 102454, VIT: 51608, SPD: 40, LUK: 1, Attack: 194640, Defense: 139033, Current HP: 98790, A Avg: 204372, D Avg: 166839, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41631: 10757 - [11811, 6198, 290] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 443038, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 67, 68, 803]]
Rank 41637: 2973 - [11875, 6012, 412] - HP: 1102, STR: 121683, VIT: 103238, SPD: 40, LUK: 2, Attack: 213869, Defense: 193016, Current HP: 1102, A Avg: 267336, D Avg: 193016, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 41638: 1975 - [12293, 4759, 1247] - HP: 94163, STR: 104172, VIT: 52094, SPD: 40, LUK: 1, Attack: 194081, Defense: 141872, Current HP: 94163, A Avg: 203785, D Avg: 170246, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41643: 2450 - [12087, 5382, 830] - HP: 48053, STR: 102454, VIT: 77630, SPD: 40, LUK: 1, Attack: 194640, Defense: 167408, Current HP: 48053, A Avg: 204372, D Avg: 200889, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 41644: 6587 - [11722, 6478, 099] - HP: 47763, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 47763, A Avg: 327293, D Avg: 136264, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 66, 806]]
Rank 41647: 2896 - [11973, 5728, 598] - HP: 1672, STR: 160288, VIT: 77766, SPD: 40, LUK: 2, Attack: 252474, Defense: 165334, Current HP: 1672, A Avg: 265097, D Avg: 165334, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 41647: 2936 - [11973, 5728, 598] - HP: 1672, STR: 160288, VIT: 77766, SPD: 40, LUK: 2, Attack: 252474, Defense: 165334, Current HP: 1672, A Avg: 265097, D Avg: 198400, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 41647: 2946 - [11973, 5728, 598] - HP: 1672, STR: 160288, VIT: 77766, SPD: 40, LUK: 2, Attack: 252474, Defense: 165334, Current HP: 1672, A Avg: 265097, D Avg: 165334, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 41649: 2378 - [11897, 5958, 444] - HP: 48053, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 48053, A Avg: 287513, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 41649: 2963 - [11880, 6009, 410] - HP: 1102, STR: 121683, VIT: 103238, SPD: 40, LUK: 2, Attack: 213869, Defense: 193016, Current HP: 1102, A Avg: 269474, D Avg: 193016, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 41652: 1632 - [12487, 4191, 1621] - HP: 94468, STR: 140439, VIT: 78044, SPD: 40, LUK: 1, Attack: 226252, Defense: 167822, Current HP: 94468, A Avg: 237564, D Avg: 167822, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 66]]
Rank 41652: 1682 - [12487, 4191, 1621] - HP: 94468, STR: 140439, VIT: 78044, SPD: 40, LUK: 1, Attack: 226252, Defense: 167822, Current HP: 94468, A Avg: 237564, D Avg: 167822, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 807]]
Rank 41656: 7032 - [12761, 3373, 2165] - HP: 33668, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 33668, A Avg: 237564, D Avg: 232106, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 66, 806]]
Rank 41666: 12047 - [11810, 6236, 253] - HP: 47763, STR: 178599, VIT: 25726, SPD: 40, LUK: 1, Attack: 268508, Defense: 113554, Current HP: 47763, A Avg: 295358, D Avg: 158975, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 803, 806, 807]]
Rank 41667: 2420 - [12032, 5571, 696] - HP: 48053, STR: 102454, VIT: 77630, SPD: 40, LUK: 1, Attack: 194640, Defense: 167408, Current HP: 48053, A Avg: 245246, D Avg: 167408, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 67]]
Rank 41673: 7122 - [12763, 3384, 2152] - HP: 33668, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 33668, A Avg: 243220, D Avg: 232106, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 803, 806]]
Rank 41677: 2356 - [11956, 5809, 534] - HP: 32072, STR: 160288, VIT: 52166, SPD: 40, LUK: 2, Attack: 252474, Defense: 139734, Current HP: 32072, A Avg: 265097, D Avg: 139734, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 66]]
Rank 41677: 2406 - [11956, 5809, 534] - HP: 32072, STR: 160288, VIT: 52166, SPD: 40, LUK: 2, Attack: 252474, Defense: 139734, Current HP: 32072, A Avg: 265097, D Avg: 139734, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 807]]
Rank 41679: 2394 - [11966, 5781, 552] - HP: 48923, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 48923, A Avg: 239833, D Avg: 167671, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41685: 2364 - [11922, 5919, 458] - HP: 48923, STR: 136227, VIT: 52158, SPD: 40, LUK: 1, Attack: 228413, Defense: 139726, Current HP: 48923, A Avg: 287800, D Avg: 139726, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41689: 5157 - [12485, 4234, 1580] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 227635, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 68, 806]]
Rank 41690: 1662 - [12500, 4190, 1609] - HP: 94468, STR: 140439, VIT: 78044, SPD: 40, LUK: 1, Attack: 226252, Defense: 167822, Current HP: 94468, A Avg: 243220, D Avg: 167822, [Spear of Regression[182, 130, 130, 130], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 803]]
Rank 41694: 12097 - [11908, 5970, 421] - HP: 47763, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 47763, A Avg: 309798, D Avg: 139154, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 66, 68, 803]]
Rank 41698: 2368 - [11918, 5944, 437] - HP: 48053, STR: 137825, VIT: 51262, SPD: 40, LUK: 1, Attack: 230011, Defense: 139090, Current HP: 48053, A Avg: 289813, D Avg: 139090, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 41698: 2926 - [11975, 5773, 551] - HP: 1672, STR: 160288, VIT: 77766, SPD: 40, LUK: 2, Attack: 252474, Defense: 165334, Current HP: 1672, A Avg: 271409, D Avg: 165334, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 41705: 10867 - [12054, 5543, 702] - HP: 94163, STR: 135399, VIT: 25726, SPD: 40, LUK: 1, Attack: 225308, Defense: 113554, Current HP: 94163, A Avg: 290647, D Avg: 113554, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 66, 67, 803]]
Rank 41712: 480 - [12073, 5493, 733] - HP: 1653, STR: 153654, VIT: 77630, SPD: 40, LUK: 1, Attack: 245840, Defense: 167408, Current HP: 1653, A Avg: 258132, D Avg: 167408, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 41718: 5127 - [12499, 4221, 1579] - HP: 140563, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 140563, A Avg: 229456, D Avg: 166984, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 67, 806]]
Rank 41722: 6677 - [11752, 6466, 081] - HP: 47763, STR: 221799, VIT: 25726, SPD: 40, LUK: 1, Attack: 311708, Defense: 113554, Current HP: 47763, A Avg: 335086, D Avg: 136264, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 803, 806]]
Rank 41730: 484 - [11987, 5769, 543] - HP: 2523, STR: 163427, VIT: 77758, SPD: 40, LUK: 1, Attack: 255613, Defense: 165326, Current HP: 2523, A Avg: 268393, D Avg: 165326, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 41736: 2393 - [12033, 5637, 629] - HP: 31502, STR: 152083, VIT: 52038, SPD: 40, LUK: 2, Attack: 244269, Defense: 141816, Current HP: 31502, A Avg: 256482, D Avg: 170179, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 806]]
Rank 41743: 326 - [11986, 5785, 528] - HP: 62472, STR: 96288, VIT: 103366, SPD: 40, LUK: 2, Attack: 188474, Defense: 190934, Current HP: 62472, A Avg: 197897, D Avg: 190934, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 41744: 488 - [11987, 5783, 529] - HP: 1653, STR: 165025, VIT: 76862, SPD: 40, LUK: 1, Attack: 257211, Defense: 164690, Current HP: 1653, A Avg: 270071, D Avg: 164690, [Big Bang[171, 230, 230, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 41765: 1490 - [12604, 3953, 1742] - HP: 140853, STR: 128054, VIT: 830, SPD: 40, LUK: 1, Attack: 220240, Defense: 90608, Current HP: 140853, A Avg: 231252, D Avg: 108729, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 806]]
Rank 41765: 2373 - [11948, 5921, 430] - HP: 31502, STR: 152083, VIT: 52038, SPD: 40, LUK: 2, Attack: 244269, Defense: 141816, Current HP: 31502, A Avg: 305336, D Avg: 141816, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 68]]
Rank 41765: 2386 - [11978, 5831, 490] - HP: 32072, STR: 160288, VIT: 52166, SPD: 40, LUK: 2, Attack: 252474, Defense: 139734, Current HP: 32072, A Avg: 271409, D Avg: 139734, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 803]]
Rank 41766: 325 - [12183, 5217, 899] - HP: 94163, STR: 78572, VIT: 103294, SPD: 40, LUK: 1, Attack: 168481, Defense: 193072, Current HP: 94163, A Avg: 176905, D Avg: 193072, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 41767: 10727 - [11944, 5935, 420] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 288646, D Avg: 105544, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 803, 806]]
Rank 41769: 1970 - [12342, 4743, 1214] - HP: 94453, STR: 102454, VIT: 52030, SPD: 40, LUK: 1, Attack: 194640, Defense: 141808, Current HP: 94453, A Avg: 204372, D Avg: 170169, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 806]]
Rank 41779: 329 - [12182, 5233, 884] - HP: 98790, STR: 76854, VIT: 102808, SPD: 40, LUK: 1, Attack: 169040, Defense: 190233, Current HP: 98790, A Avg: 177492, D Avg: 190233, [Big Bang[171, 130, 130, 230], Cloud Shield[241, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 41782: 2363 - [11948, 5938, 413] - HP: 31502, STR: 152083, VIT: 52038, SPD: 40, LUK: 2, Attack: 244269, Defense: 141816, Current HP: 31502, A Avg: 307778, D Avg: 141816, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 67]]
Rank 41786: 9917 - [12447, 4445, 1407] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 326696, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 68, 807]]
Rank 41796: 5547 - [11783, 6447, 069] - HP: 94163, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 94163, A Avg: 327293, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 66, 807]]
Rank 41799: 156 - [12056, 5631, 612] - HP: 123272, STR: 160288, VIT: 966, SPD: 40, LUK: 2, Attack: 252474, Defense: 88534, Current HP: 123272, A Avg: 265097, D Avg: 88534, [Big Bang[171, 130, 130, 130], Storm Wall[242, 130, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 41815: 293 - [11883, 6166, 250] - HP: 61902, STR: 182483, VIT: 26438, SPD: 40, LUK: 2, Attack: 274669, Defense: 116216, Current HP: 61902, A Avg: 288402, D Avg: 116216, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 41853: 7102 - [12787, 3492, 2020] - HP: 33668, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 33668, A Avg: 282815, D Avg: 232106, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 68, 806]]
Rank 41854: 7072 - [12787, 3493, 2019] - HP: 33668, STR: 140439, VIT: 103644, SPD: 40, LUK: 1, Attack: 226252, Defense: 193422, Current HP: 33668, A Avg: 285077, D Avg: 232106, [Spear of Regression[182, 130, 230, 230], Blank Shield[244, 330, 330, 330], Mobius Ring[316, 330, 67, 806]]
Rank 41862: 320 - [12216, 5214, 869] - HP: 94453, STR: 76854, VIT: 103230, SPD: 40, LUK: 1, Attack: 169040, Defense: 193008, Current HP: 94453, A Avg: 177492, D Avg: 193008, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 41876: 1992 - [12977, 2945, 2377] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 308124, D Avg: 167822, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 66]]
Rank 41876: 2042 - [12977, 2945, 2377] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 308124, D Avg: 167822, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 807]]
Rank 41882: 1277 - [12612, 4046, 1641] - HP: 186963, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 186963, A Avg: 191213, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 41882: 1327 - [12612, 4046, 1641] - HP: 186963, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 186963, A Avg: 191213, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 41892: 2022 - [12985, 2937, 2377] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 315460, D Avg: 167822, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 803]]
Rank 41898: 10827 - [11938, 6084, 277] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 510165, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 68, 803, 807]]
Rank 41899: 2458 - [12132, 5503, 664] - HP: 48053, STR: 110625, VIT: 76862, SPD: 40, LUK: 1, Attack: 202811, Defense: 164690, Current HP: 48053, A Avg: 212951, D Avg: 197628, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 806]]
Rank 41907: 5527 - [11834, 6405, 060] - HP: 94163, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 94163, A Avg: 335086, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 66, 803]]
Rank 41910: 9887 - [12507, 4389, 1403] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 331202, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 67, 807]]
Rank 41915: 10777 - [11945, 6080, 274] - HP: 94163, STR: 178599, VIT: 126, SPD: 40, LUK: 1, Attack: 268508, Defense: 87954, Current HP: 94163, A Avg: 545071, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 67, 68, 807]]
Rank 41926: 296 - [11912, 6190, 197] - HP: 62472, STR: 192288, VIT: 26566, SPD: 40, LUK: 2, Attack: 284474, Defense: 114134, Current HP: 62472, A Avg: 298697, D Avg: 114134, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 41930: 2002 - [12997, 2939, 2363] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 369749, D Avg: 167822, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 67]]
Rank 41930: 2012 - [12997, 2939, 2363] - HP: 64068, STR: 207639, VIT: 78044, SPD: 40, LUK: 1, Attack: 293452, Defense: 167822, Current HP: 64068, A Avg: 366815, D Avg: 167822, [Spear of Regression[182, 130, 130, 230], Blank Shield[244, 230, 230, 330], Mobius Ring[316, 330, 330, 68]]
Rank 41944: 515 - [12095, 5659, 545] - HP: 1363, STR: 78572, VIT: 154494, SPD: 40, LUK: 1, Attack: 168481, Defense: 244272, Current HP: 1363, A Avg: 176905, D Avg: 244272, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 41947: 1307 - [12638, 4033, 1628] - HP: 186963, STR: 92199, VIT: 51326, SPD: 40, LUK: 1, Attack: 182108, Defense: 139154, Current HP: 186963, A Avg: 195766, D Avg: 139154, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 130, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 41951: 12117 - [12012, 5915, 372] - HP: 47763, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 47763, A Avg: 326696, D Avg: 139154, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 66, 68, 807]]
Rank 41957: 244 - [12351, 4904, 1044] - HP: 141723, STR: 81827, VIT: 77758, SPD: 40, LUK: 1, Attack: 174013, Defense: 165326, Current HP: 141723, A Avg: 182713, D Avg: 165326, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 330]]
Rank 41971: 514 - [12044, 5839, 416] - HP: 2523, STR: 81827, VIT: 154558, SPD: 40, LUK: 1, Attack: 174013, Defense: 242126, Current HP: 2523, A Avg: 182713, D Avg: 242126, [Big Bang[171, 230, 230, 230], Storm Wall[242, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 41974: 1915 - [12336, 4966, 997] - HP: 94163, STR: 129772, VIT: 26494, SPD: 40, LUK: 1, Attack: 219681, Defense: 116272, Current HP: 94163, A Avg: 230665, D Avg: 139526, [Spectral Sword Shigure[172, 130, 130, 230], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 330, 806]]
Rank 41976: 6057 - [12239, 5259, 801] - HP: 94163, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 94163, A Avg: 227635, D Avg: 197704, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 68, 806]]
Rank 41980: 510 - [12113, 5641, 545] - HP: 1653, STR: 76854, VIT: 154430, SPD: 40, LUK: 1, Attack: 169040, Defense: 244208, Current HP: 1653, A Avg: 177492, D Avg: 244208, [Big Bang[171, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 41981: 12087 - [12023, 5912, 364] - HP: 47763, STR: 135399, VIT: 51326, SPD: 40, LUK: 1, Attack: 225308, Defense: 139154, Current HP: 47763, A Avg: 331202, D Avg: 139154, [Spectral Sword Shigure[172, 130, 230, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 66, 67, 807]]
Rank 41987: 2438 - [12102, 5681, 516] - HP: 48053, STR: 110625, VIT: 76862, SPD: 40, LUK: 1, Attack: 202811, Defense: 164690, Current HP: 48053, A Avg: 253513, D Avg: 164690, [Big Bang[171, 130, 230, 230], Black Sword Breath[252, 230, 230, 330], Gold Ring[303, 330, 330, 68]]
Rank 41995: 9857 - [12549, 4348, 1402] - HP: 140563, STR: 135399, VIT: 126, SPD: 40, LUK: 1, Attack: 225308, Defense: 87954, Current HP: 140563, A Avg: 337962, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 130], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 66, 67, 68]]
Rank 42002: 1894 - [12172, 5486, 641] - HP: 95323, STR: 136227, VIT: 26558, SPD: 40, LUK: 1, Attack: 228413, Defense: 114126, Current HP: 95323, A Avg: 285516, D Avg: 114126, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 230, 330, 68]]
Rank 42002: 5637 - [11877, 6371, 051] - HP: 94163, STR: 221799, VIT: 126, SPD: 40, LUK: 1, Attack: 311708, Defense: 87954, Current HP: 94163, A Avg: 342878, D Avg: 87954, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 230, 230], Gold Ring[303, 230, 803, 807]]
Rank 42003: 518 - [12062, 5817, 420] - HP: 1653, STR: 83425, VIT: 153662, SPD: 40, LUK: 1, Attack: 175611, Defense: 241490, Current HP: 1653, A Avg: 184391, D Avg: 241490, [Big Bang[171, 230, 230, 230], Black Sword Breath[252, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 42013: 6027 - [12257, 5242, 800] - HP: 94163, STR: 92199, VIT: 76926, SPD: 40, LUK: 1, Attack: 182108, Defense: 164754, Current HP: 94163, A Avg: 229456, D Avg: 197704, [Spectral Sword Shigure[172, 130, 130, 230], Black Sword Breath[252, 230, 330, 330], Gold Ring[303, 330, 67, 806]]
