Rank 38312: 7905 - [10289, 7445, 565] - HP: 5909, STR: 261691, VIT: 218644, SPD: 72, LUK: 1, Attack: 349573, Defense: 306472, Current HP: 5909, A Avg: 440461, D Avg: 306472, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 67]]
Rank 40114: 2089 - [11171, 6601, 527] - HP: 110884, STR: 240315, VIT: 179516, SPD: 72, LUK: 1, Attack: 326128, Defense: 269294, Current HP: 110884, A Avg: 350587, D Avg: 269294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 803]]
Rank 40121: 6904 - [11629, 5234, 1436] - HP: 58596, STR: 172128, VIT: 134566, SPD: 72, LUK: 2, Attack: 260010, Defense: 222394, Current HP: 58596, A Avg: 390015, D Avg: 222394, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 67, 68]]
Rank 40123: 517 - [11168, 6619, 512] - HP: 7771, STR: 223116, VIT: 268310, SPD: 90, LUK: 1, Attack: 310998, Defense: 355098, Current HP: 7771, A Avg: 326547, D Avg: 355098, [Wild Card[175, 630, 630, 630], C Magnum[239, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40123: 2026 - [11111, 6790, 398] - HP: 116380, STR: 305495, VIT: 136361, SPD: 85, LUK: 1, Attack: 393323, Defense: 223786, Current HP: 116380, A Avg: 422822, D Avg: 223786, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 40124: 2012 - [11119, 6767, 413] - HP: 111625, STR: 307288, VIT: 135696, SPD: 85, LUK: 1, Attack: 393101, Defense: 225474, Current HP: 111625, A Avg: 491376, D Avg: 225474, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 40132: 2002 - [11123, 6763, 413] - HP: 111625, STR: 307288, VIT: 135696, SPD: 85, LUK: 1, Attack: 393101, Defense: 225474, Current HP: 111625, A Avg: 495307, D Avg: 225474, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 40137: 2951 - [11144, 6705, 450] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 439119, D Avg: 289330, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 66]]
Rank 40137: 3001 - [11144, 6705, 450] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 439119, D Avg: 289330, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 807]]
Rank 40142: 18044 - [12469, 2735, 3095] - HP: 5928, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 5928, A Avg: 599355, D Avg: 125073, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 66, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 40144: 2981 - [11146, 6706, 447] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 449574, D Avg: 289330, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 803]]
Rank 40168: 2491 - [11106, 6850, 343] - HP: 64994, STR: 249939, VIT: 201502, SPD: 81, LUK: 1, Attack: 337821, Defense: 289330, Current HP: 64994, A Avg: 422276, D Avg: 289330, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 68]]
Rank 40180: 2481 - [11111, 6847, 341] - HP: 64994, STR: 249939, VIT: 201502, SPD: 81, LUK: 1, Attack: 337821, Defense: 289330, Current HP: 64994, A Avg: 425654, D Avg: 289330, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 67]]
Rank 40197: 2961 - [11167, 6696, 436] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 526943, D Avg: 289330, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 67]]
Rank 40197: 2971 - [11167, 6696, 436] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 522761, D Avg: 289330, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 68]]
Rank 40220: 2016 - [11151, 6767, 381] - HP: 116380, STR: 305495, VIT: 136361, SPD: 85, LUK: 1, Attack: 393323, Defense: 223786, Current HP: 116380, A Avg: 491653, D Avg: 223786, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 40228: 2006 - [11155, 6763, 381] - HP: 116380, STR: 305495, VIT: 136361, SPD: 85, LUK: 1, Attack: 393323, Defense: 223786, Current HP: 116380, A Avg: 495586, D Avg: 223786, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 40241: 161 - [11269, 6434, 596] - HP: 239630, STR: 330327, VIT: 51814, SPD: 81, LUK: 1, Attack: 418209, Defense: 139642, Current HP: 239630, A Avg: 439119, D Avg: 139642, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Seal of the High King[319, 630, 630, 730]]
Rank 40265: 2991 - [11208, 6641, 450] - HP: 6782, STR: 330327, VIT: 201502, SPD: 81, LUK: 1, Attack: 418209, Defense: 289330, Current HP: 6782, A Avg: 439119, D Avg: 347196, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 806]]
Rank 40283: 3018 - [11178, 6749, 372] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 411251, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 66]]
Rank 40283: 3038 - [11178, 6749, 372] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 411251, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 68]]
Rank 40316: 3048 - [11180, 6776, 343] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 452376, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 803]]
Rank 40343: 3068 - [11186, 6785, 328] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 477051, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 807]]
Rank 40352: 3028 - [11188, 6788, 323] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 493501, D Avg: 325120, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 67]]
Rank 40363: 400 - [11256, 6595, 448] - HP: 59413, STR: 308377, VIT: 179606, SPD: 85, LUK: 1, Attack: 396259, Defense: 267434, Current HP: 59413, A Avg: 416071, D Avg: 267434, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 40379: 2014 - [11749, 5132, 1418] - HP: 111264, STR: 172128, VIT: 134566, SPD: 72, LUK: 2, Attack: 260010, Defense: 222394, Current HP: 111264, A Avg: 325012, D Avg: 222394, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 40392: 166 - [11277, 6561, 461] - HP: 227260, STR: 405287, VIT: 47657, SPD: 85, LUK: 1, Attack: 493115, Defense: 135082, Current HP: 227260, A Avg: 517770, D Avg: 135082, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 630, 630], Black Box[323, 630, 630, 730]]
Rank 40392: 238 - [11257, 6621, 421] - HP: 172540, STR: 318735, VIT: 95920, SPD: 76, LUK: 1, Attack: 406617, Defense: 183748, Current HP: 172540, A Avg: 508271, D Avg: 183748, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Oculus Ring[315, 630, 730, 730]]
Rank 40397: 3058 - [11235, 6692, 372] - HP: 6220, STR: 241119, VIT: 237292, SPD: 76, LUK: 1, Attack: 329001, Defense: 325120, Current HP: 6220, A Avg: 411251, D Avg: 390144, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 806]]
Rank 40400: 2474 - [11583, 5651, 1065] - HP: 58596, STR: 172128, VIT: 178918, SPD: 72, LUK: 2, Attack: 260010, Defense: 266746, Current HP: 58596, A Avg: 273010, D Avg: 266746, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 40400: 2524 - [11583, 5651, 1065] - HP: 58596, STR: 172128, VIT: 178918, SPD: 72, LUK: 2, Attack: 260010, Defense: 266746, Current HP: 58596, A Avg: 273010, D Avg: 266746, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 40407: 2004 - [11763, 5118, 1418] - HP: 111264, STR: 172128, VIT: 134566, SPD: 72, LUK: 2, Attack: 260010, Defense: 222394, Current HP: 111264, A Avg: 327612, D Avg: 222394, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 40420: 2472 - [11267, 6619, 413] - HP: 58957, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 58957, A Avg: 412756, D Avg: 269826, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 66]]
Rank 40420: 2522 - [11267, 6619, 413] - HP: 58957, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 58957, A Avg: 412756, D Avg: 269826, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 807]]
Rank 40440: 16594 - [12061, 4257, 1981] - HP: 5928, STR: 283008, VIT: 1510, SPD: 72, LUK: 2, Attack: 370890, Defense: 89338, Current HP: 5928, A Avg: 407979, D Avg: 125073, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 803, 806, 807]]
Rank 40446: 10694 - [12559, 2769, 2971] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 433743, D Avg: 89338, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 803]]
Rank 40455: 1679 - [11341, 6432, 526] - HP: 163552, STR: 240315, VIT: 135164, SPD: 72, LUK: 1, Attack: 326128, Defense: 224942, Current HP: 163552, A Avg: 342434, D Avg: 269930, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 806]]
Rank 40460: 1612 - [11317, 6509, 473] - HP: 164293, STR: 307288, VIT: 91344, SPD: 85, LUK: 1, Attack: 393101, Defense: 181122, Current HP: 164293, A Avg: 412756, D Avg: 217346, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 730, 730, 806]]
Rank 40468: 2502 - [11279, 6631, 389] - HP: 58957, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 58957, A Avg: 422583, D Avg: 269826, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 803]]
Rank 40478: 15884 - [12586, 2720, 2993] - HP: 58596, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 58596, A Avg: 485793, D Avg: 125073, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 67], Tears of the Dragon[307, 803, 806, 807]]
Rank 40481: 507 - [11272, 6665, 362] - HP: 7771, STR: 295188, VIT: 223958, SPD: 90, LUK: 1, Attack: 383070, Defense: 310746, Current HP: 7771, A Avg: 402223, D Avg: 310746, [Wild Card[175, 630, 630, 630], C Magnum[239, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40482: 248 - [11313, 6543, 443] - HP: 172540, STR: 241119, VIT: 143044, SPD: 76, LUK: 1, Attack: 329001, Defense: 230872, Current HP: 172540, A Avg: 411251, D Avg: 230872, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Oculus Ring[315, 730, 730, 730]]
Rank 40486: 2476 - [11297, 6595, 407] - HP: 60940, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 60940, A Avg: 412989, D Avg: 268138, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 66]]
Rank 40486: 2526 - [11297, 6595, 407] - HP: 60940, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 60940, A Avg: 412989, D Avg: 268138, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 807]]
Rank 40505: 15754 - [12645, 2570, 3084] - HP: 58596, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 58596, A Avg: 520492, D Avg: 89338, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 803]]
Rank 40506: 2492 - [11286, 6648, 365] - HP: 58957, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 58957, A Avg: 491376, D Avg: 269826, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 68]]
Rank 40508: 2482 - [11286, 6650, 363] - HP: 58957, STR: 307288, VIT: 180048, SPD: 85, LUK: 1, Attack: 393101, Defense: 269826, Current HP: 58957, A Avg: 495307, D Avg: 269826, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 67]]
Rank 40524: 2079 - [11313, 6585, 401] - HP: 110884, STR: 240315, VIT: 179516, SPD: 72, LUK: 1, Attack: 326128, Defense: 269294, Current HP: 110884, A Avg: 407660, D Avg: 269294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 68]]
Rank 40524: 13624 - [11797, 5133, 1369] - HP: 5928, STR: 172128, VIT: 134566, SPD: 72, LUK: 2, Attack: 260010, Defense: 222394, Current HP: 5928, A Avg: 494019, D Avg: 222394, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 68, 803, 807]]
Rank 40527: 2069 - [11313, 6588, 398] - HP: 110884, STR: 240315, VIT: 179516, SPD: 72, LUK: 1, Attack: 326128, Defense: 269294, Current HP: 110884, A Avg: 410921, D Avg: 269294, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 67]]
Rank 40527: 11924 - [12093, 4248, 1958] - HP: 58596, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 58596, A Avg: 339108, D Avg: 160428, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 66, 803, 806]]
Rank 40542: 2506 - [11315, 6597, 387] - HP: 60940, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 60940, A Avg: 422822, D Avg: 268138, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 803]]
Rank 40547: 069 - [11542, 5921, 836] - HP: 321556, STR: 356739, VIT: 2108, SPD: 72, LUK: 1, Attack: 442552, Defense: 91886, Current HP: 321556, A Avg: 464679, D Avg: 91886, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 530, 530], Mobius Ring[316, 630, 630, 630]]
Rank 40556: 16714 - [12087, 4295, 1917] - HP: 5928, STR: 227568, VIT: 45862, SPD: 72, LUK: 2, Attack: 315450, Defense: 133690, Current HP: 5928, A Avg: 433743, D Avg: 160428, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 68, 803, 806]]
Rank 40570: 232 - [11332, 6574, 393] - HP: 164293, STR: 407080, VIT: 91344, SPD: 85, LUK: 1, Attack: 492893, Defense: 181122, Current HP: 164293, A Avg: 517537, D Avg: 181122, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Black Box[323, 630, 730, 730]]
Rank 40574: 2504 - [11652, 5618, 1029] - HP: 58596, STR: 172128, VIT: 178918, SPD: 72, LUK: 2, Attack: 260010, Defense: 266746, Current HP: 58596, A Avg: 279510, D Avg: 266746, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 40588: 2496 - [11329, 6601, 369] - HP: 60940, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 60940, A Avg: 491653, D Avg: 268138, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 68]]
Rank 40592: 2486 - [11331, 6599, 369] - HP: 60940, STR: 305495, VIT: 180713, SPD: 85, LUK: 1, Attack: 393323, Defense: 268138, Current HP: 60940, A Avg: 495586, D Avg: 268138, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 67]]
Rank 40597: 1256 - [11455, 6232, 612] - HP: 227260, STR: 305495, VIT: 47657, SPD: 85, LUK: 1, Attack: 393323, Defense: 135082, Current HP: 227260, A Avg: 412989, D Avg: 162098, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 630, 630], Black Box[323, 630, 730, 806]]
Rank 40616: 422 - [11344, 6584, 371] - HP: 58957, STR: 207496, VIT: 268752, SPD: 85, LUK: 1, Attack: 293309, Defense: 358530, Current HP: 58957, A Avg: 307974, D Avg: 358530, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40618: 112 - [11463, 6229, 607] - HP: 269629, STR: 307288, VIT: 46992, SPD: 85, LUK: 1, Attack: 393101, Defense: 136770, Current HP: 269629, A Avg: 412756, D Avg: 136770, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 530, 630], Black Box[323, 630, 630, 730]]
Rank 40622: 2893 - [11387, 6461, 451] - HP: 4161, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 4161, A Avg: 434637, D Avg: 307730, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 40622: 2943 - [11387, 6461, 451] - HP: 4161, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 4161, A Avg: 434637, D Avg: 307730, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 40623: 2923 - [11387, 6462, 450] - HP: 4161, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 4161, A Avg: 444985, D Avg: 307730, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 40625: 235 - [11372, 6509, 418] - HP: 163913, STR: 261691, VIT: 146572, SPD: 72, LUK: 1, Attack: 349573, Defense: 234400, Current HP: 163913, A Avg: 367051, D Avg: 234400, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 630, 730, 730]]
Rank 40625: 426 - [11348, 6581, 370] - HP: 60940, STR: 205703, VIT: 269417, SPD: 85, LUK: 1, Attack: 293531, Defense: 356842, Current HP: 60940, A Avg: 308207, D Avg: 356842, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40635: 1999 - [11361, 6552, 386] - HP: 110884, STR: 356739, VIT: 135164, SPD: 72, LUK: 1, Attack: 442552, Defense: 224942, Current HP: 110884, A Avg: 464679, D Avg: 224942, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 66]]
Rank 40635: 2049 - [11361, 6552, 386] - HP: 110884, STR: 356739, VIT: 135164, SPD: 72, LUK: 1, Attack: 442552, Defense: 224942, Current HP: 110884, A Avg: 464679, D Avg: 224942, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 807]]
Rank 40635: 8144 - [11661, 5652, 986] - HP: 5928, STR: 172128, VIT: 178918, SPD: 72, LUK: 2, Attack: 260010, Defense: 266746, Current HP: 5928, A Avg: 357513, D Avg: 266746, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 68, 803]]
Rank 40637: 2903 - [11387, 6476, 436] - HP: 4161, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 4161, A Avg: 521564, D Avg: 307730, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 40637: 2913 - [11387, 6476, 436] - HP: 4161, STR: 326112, VIT: 219902, SPD: 72, LUK: 1, Attack: 413940, Defense: 307730, Current HP: 4161, A Avg: 517425, D Avg: 307730, [Stargazer[183, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 40641: 10704 - [12627, 2760, 2912] - HP: 111264, STR: 227568, VIT: 1510, SPD: 72, LUK: 2, Attack: 315450, Defense: 89338, Current HP: 111264, A Avg: 394312, D Avg: 107205, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 68, 806]]
Rank 40649: 2029 - [11368, 6545, 386] - HP: 110884, STR: 356739, VIT: 135164, SPD: 72, LUK: 1, Attack: 442552, Defense: 224942, Current HP: 110884, A Avg: 475743, D Avg: 224942, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 803]]
Rank 40650: 2895 - [11403, 6441, 455] - HP: 5909, STR: 325447, VIT: 218644, SPD: 72, LUK: 1, Attack: 413329, Defense: 306472, Current HP: 5909, A Avg: 433995, D Avg: 306472, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 66]]
Rank 40650: 2945 - [11403, 6441, 455] - HP: 5909, STR: 325447, VIT: 218644, SPD: 72, LUK: 1, Attack: 413329, Defense: 306472, Current HP: 5909, A Avg: 433995, D Avg: 306472, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 807]]
