Rank 38490: 18043 - [11897, 2799, 3603] - HP: 6593, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 6593, A Avg: 648394, D Avg: 125308, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 66, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 39971: 421 - [10987, 7010, 302] - HP: 72344, STR: 188749, VIT: 335530, SPD: 90, LUK: 1, Attack: 276631, Defense: 423358, Current HP: 72344, A Avg: 290462, D Avg: 423358, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 730, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 39991: 2516 - [11067, 6790, 442] - HP: 68660, STR: 268433, VIT: 211767, SPD: 85, LUK: 1, Attack: 356315, Defense: 299595, Current HP: 68660, A Avg: 445393, D Avg: 359514, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Oculus Ring[315, 730, 730, 806]]
Rank 39992: 1974 - [11106, 6674, 519] - HP: 121847, STR: 292049, VIT: 164561, SPD: 80, LUK: 1, Attack: 379877, Defense: 252389, Current HP: 121847, A Avg: 398870, D Avg: 302866, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 806]]
Rank 39993: 1975 - [11109, 6666, 524] - HP: 123880, STR: 291373, VIT: 163225, SPD: 80, LUK: 1, Attack: 379255, Defense: 251053, Current HP: 123880, A Avg: 398217, D Avg: 301263, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 806]]
Rank 40006: 1971 - [11109, 6679, 511] - HP: 137171, STR: 367795, VIT: 113266, SPD: 90, LUK: 1, Attack: 455677, Defense: 201094, Current HP: 137171, A Avg: 478460, D Avg: 241312, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 730, 730, 806]]
Rank 40026: 4783 - [12532, 2430, 3337] - HP: 182552, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 182552, A Avg: 358323, D Avg: 107407, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 806]]
Rank 40068: 8113 - [11357, 5997, 945] - HP: 6593, STR: 191638, VIT: 199246, SPD: 80, LUK: 2, Attack: 279520, Defense: 287074, Current HP: 6593, A Avg: 360580, D Avg: 287074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 67, 803]]
Rank 40079: 1978 - [11136, 6671, 492] - HP: 129530, STR: 451277, VIT: 102441, SPD: 95, LUK: 1, Attack: 539105, Defense: 189866, Current HP: 129530, A Avg: 566060, D Avg: 227839, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 806]]
Rank 40100: 2034 - [11099, 6803, 397] - HP: 121847, STR: 221048, VIT: 244823, SPD: 80, LUK: 1, Attack: 308876, Defense: 332651, Current HP: 121847, A Avg: 324319, D Avg: 399181, [Stargazer[183, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 40107: 1558 - [11166, 6609, 524] - HP: 191270, STR: 451277, VIT: 53049, SPD: 95, LUK: 1, Attack: 539105, Defense: 140474, Current HP: 191270, A Avg: 566060, D Avg: 168568, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 630, 730, 806]]
Rank 40122: 2035 - [11110, 6792, 397] - HP: 123880, STR: 220372, VIT: 243487, SPD: 80, LUK: 1, Attack: 308254, Defense: 331315, Current HP: 123880, A Avg: 323666, D Avg: 397578, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Silver Ring[302, 730, 730, 806]]
Rank 40154: 526 - [11043, 7025, 231] - HP: 6920, STR: 181997, VIT: 369204, SPD: 85, LUK: 1, Attack: 269879, Defense: 457032, Current HP: 6920, A Avg: 337348, D Avg: 457032, [Wild Card[175, 630, 630, 730], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 730]]
Rank 40214: 389 - [11198, 6620, 481] - HP: 72302, STR: 358091, VIT: 175949, SPD: 90, LUK: 1, Attack: 445973, Defense: 263777, Current HP: 72302, A Avg: 468271, D Avg: 263777, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 630, 730, 730]]
Rank 40214: 10653 - [12628, 2330, 3341] - HP: 123899, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 123899, A Avg: 511890, D Avg: 89506, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 66, 67, 68]]
Rank 40232: 16663 - [12029, 4145, 2125] - HP: 6593, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 6593, A Avg: 511890, D Avg: 166677, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 67, 68, 806]]
Rank 40241: 492 - [11187, 6680, 432] - HP: 6954, STR: 564058, VIT: 200488, SPD: 95, LUK: 1, Attack: 649871, Defense: 290266, Current HP: 6954, A Avg: 682364, D Avg: 290266, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 40241: 498 - [11187, 6680, 432] - HP: 6050, STR: 562410, VIT: 201225, SPD: 95, LUK: 1, Attack: 650238, Defense: 288650, Current HP: 6050, A Avg: 682749, D Avg: 288650, [Stargazer[183, 630, 630, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 730]]
Rank 40241: 1252 - [11407, 6020, 872] - HP: 241566, STR: 341794, VIT: 52312, SPD: 95, LUK: 1, Attack: 427607, Defense: 142090, Current HP: 241566, A Avg: 448987, D Avg: 170508, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Black Box[323, 630, 730, 806]]
Rank 40254: 2013 - [11700, 5154, 1445] - HP: 123899, STR: 191638, VIT: 149854, SPD: 80, LUK: 2, Attack: 279520, Defense: 237682, Current HP: 123899, A Avg: 349400, D Avg: 237682, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 68]]
Rank 40255: 332 - [11170, 6745, 384] - HP: 124260, STR: 230662, VIT: 249880, SPD: 95, LUK: 1, Attack: 316475, Defense: 339658, Current HP: 124260, A Avg: 332298, D Avg: 339658, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40260: 108 - [11357, 6189, 753] - HP: 314750, STR: 451277, VIT: 3657, SPD: 95, LUK: 1, Attack: 539105, Defense: 91082, Current HP: 314750, A Avg: 566060, D Avg: 91082, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 530, 630], Black Box[323, 630, 630, 630]]
Rank 40260: 2003 - [11703, 5151, 1445] - HP: 123899, STR: 191638, VIT: 149854, SPD: 80, LUK: 2, Attack: 279520, Defense: 237682, Current HP: 123899, A Avg: 352195, D Avg: 237682, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 730, 730, 67]]
Rank 40298: 15823 - [12717, 2147, 3435] - HP: 65246, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 65246, A Avg: 648394, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 68, 803, 807]]
Rank 40308: 2479 - [11132, 6912, 255] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 283514, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 66]]
Rank 40308: 2529 - [11132, 6912, 255] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 283514, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 807]]
Rank 40331: 2509 - [11132, 6935, 232] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 290265, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 803]]
Rank 40333: 310 - [11252, 6577, 470] - HP: 124811, STR: 343356, VIT: 150622, SPD: 95, LUK: 1, Attack: 431238, Defense: 238450, Current HP: 124811, A Avg: 452799, D Avg: 238450, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 40338: 12043 - [12093, 4059, 2147] - HP: 65246, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 65246, A Avg: 375386, D Avg: 194457, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Tears of the Dragon[307, 803, 806, 807]]
Rank 40341: 521 - [11115, 6996, 188] - HP: 7517, STR: 188749, VIT: 391096, SPD: 90, LUK: 1, Attack: 276631, Defense: 478924, Current HP: 7517, A Avg: 290462, D Avg: 478924, [Wild Card[175, 630, 630, 730], Black Sword Breath[252, 730, 730, 730], Seal of the High King[319, 730, 730, 730]]
Rank 40341: 18013 - [12734, 2139, 3426] - HP: 6593, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 6593, A Avg: 907751, D Avg: 89506, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 66, 67], Tears of the Dragon[307, 68, 803, 807]]
Rank 40348: 1992 - [11263, 6559, 477] - HP: 124260, STR: 341794, VIT: 151096, SPD: 95, LUK: 1, Attack: 427607, Defense: 240874, Current HP: 124260, A Avg: 448987, D Avg: 240874, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 40348: 2042 - [11263, 6559, 477] - HP: 124260, STR: 341794, VIT: 151096, SPD: 95, LUK: 1, Attack: 427607, Defense: 240874, Current HP: 124260, A Avg: 448987, D Avg: 240874, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 40350: 4873 - [12689, 2283, 3327] - HP: 182552, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 182552, A Avg: 366854, D Avg: 107407, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 803, 806]]
Rank 40355: 338 - [11216, 6707, 376] - HP: 129530, STR: 229013, VIT: 250617, SPD: 95, LUK: 1, Attack: 316841, Defense: 338042, Current HP: 129530, A Avg: 332683, D Avg: 338042, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40362: 2471 - [11237, 6651, 411] - HP: 72344, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 72344, A Avg: 384461, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 66]]
Rank 40362: 2521 - [11237, 6651, 411] - HP: 72344, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 72344, A Avg: 384461, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 807]]
Rank 40370: 13573 - [11735, 5165, 1399] - HP: 6593, STR: 191638, VIT: 149854, SPD: 80, LUK: 2, Attack: 279520, Defense: 237682, Current HP: 6593, A Avg: 567425, D Avg: 237682, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 40375: 2499 - [11136, 6967, 196] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 337517, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 68]]
Rank 40376: 2489 - [11136, 6968, 195] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 340217, D Avg: 436649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 67]]
Rank 40404: 2501 - [11251, 6651, 397] - HP: 72344, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 72344, A Avg: 393615, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 803]]
Rank 40418: 517 - [11289, 6551, 459] - HP: 8626, STR: 248349, VIT: 298798, SPD: 100, LUK: 1, Attack: 336231, Defense: 385586, Current HP: 8626, A Avg: 353042, D Avg: 385586, [Wild Card[175, 630, 630, 630], C Magnum[239, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 40420: 2031 - [11318, 6466, 515] - HP: 137171, STR: 278272, VIT: 168832, SPD: 90, LUK: 1, Attack: 366154, Defense: 256660, Current HP: 137171, A Avg: 384461, D Avg: 307992, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 806]]
Rank 40421: 2022 - [11295, 6536, 468] - HP: 124260, STR: 341794, VIT: 151096, SPD: 95, LUK: 1, Attack: 427607, Defense: 240874, Current HP: 124260, A Avg: 459677, D Avg: 240874, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 40428: 16693 - [12127, 4047, 2125] - HP: 6593, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 6593, A Avg: 525540, D Avg: 138898, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 67, 803, 807]]
Rank 40428: 16783 - [12127, 4047, 2125] - HP: 6593, STR: 253378, VIT: 51070, SPD: 80, LUK: 2, Attack: 341260, Defense: 138898, Current HP: 6593, A Avg: 525540, D Avg: 194457, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 67], Tears of the Dragon[307, 803, 806, 807]]
Rank 40436: 10793 - [12730, 2246, 3323] - HP: 123899, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 123899, A Avg: 525540, D Avg: 89506, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 803, 807]]
Rank 40444: 1998 - [11295, 6559, 445] - HP: 129530, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 129530, A Avg: 449371, D Avg: 239258, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 40444: 2048 - [11295, 6559, 445] - HP: 129530, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 129530, A Avg: 449371, D Avg: 239258, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 40510: 2012 - [11331, 6517, 451] - HP: 124260, STR: 341794, VIT: 151096, SPD: 95, LUK: 1, Attack: 427607, Defense: 240874, Current HP: 124260, A Avg: 534508, D Avg: 240874, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 40514: 2002 - [11333, 6515, 451] - HP: 124260, STR: 341794, VIT: 151096, SPD: 95, LUK: 1, Attack: 427607, Defense: 240874, Current HP: 124260, A Avg: 538784, D Avg: 240874, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 40519: 171 - [11492, 6043, 764] - HP: 266825, STR: 278272, VIT: 113266, SPD: 90, LUK: 1, Attack: 366154, Defense: 201094, Current HP: 266825, A Avg: 384461, D Avg: 201094, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Seal of the High King[319, 630, 730, 730]]
Rank 40520: 2451 - [11345, 6485, 469] - HP: 72344, STR: 367795, VIT: 168832, SPD: 90, LUK: 1, Attack: 455677, Defense: 256660, Current HP: 72344, A Avg: 478460, D Avg: 307992, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 806]]
Rank 40526: 2028 - [11331, 6533, 435] - HP: 129530, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 129530, A Avg: 460070, D Avg: 239258, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 40532: 10813 - [12772, 2216, 3311] - HP: 123899, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 123899, A Avg: 469232, D Avg: 107407, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 68, 803, 806]]
Rank 40540: 8143 - [11573, 5821, 905] - HP: 6593, STR: 191638, VIT: 199246, SPD: 80, LUK: 2, Attack: 279520, Defense: 287074, Current HP: 6593, A Avg: 384340, D Avg: 287074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 68, 803]]
Rank 40547: 2519 - [11248, 6803, 248] - HP: 72302, STR: 182132, VIT: 348821, SPD: 90, LUK: 1, Attack: 270014, Defense: 436649, Current HP: 72302, A Avg: 283514, D Avg: 523978, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Endpoint[318, 730, 730, 806]]
Rank 40553: 3016 - [11305, 6638, 356] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 445393, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 66]]
Rank 40553: 3036 - [11305, 6638, 356] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 445393, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 68]]
Rank 40579: 2473 - [11621, 5716, 962] - HP: 65246, STR: 191638, VIT: 199246, SPD: 80, LUK: 2, Attack: 279520, Defense: 287074, Current HP: 65246, A Avg: 293496, D Avg: 287074, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 66]]
Rank 40579: 2523 - [11621, 5716, 962] - HP: 65246, STR: 191638, VIT: 199246, SPD: 80, LUK: 2, Attack: 279520, Defense: 287074, Current HP: 65246, A Avg: 293496, D Avg: 287074, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 807]]
Rank 40580: 3046 - [11307, 6659, 333] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 489933, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 803]]
Rank 40604: 3066 - [11312, 6668, 319] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 516656, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 807]]
Rank 40606: 2018 - [11363, 6517, 419] - HP: 129530, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 129530, A Avg: 534966, D Avg: 239258, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 40610: 2008 - [11365, 6515, 419] - HP: 129530, STR: 340145, VIT: 151833, SPD: 95, LUK: 1, Attack: 427973, Defense: 239258, Current HP: 129530, A Avg: 539245, D Avg: 239258, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 40611: 2491 - [11324, 6639, 336] - HP: 72344, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 72344, A Avg: 457692, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 68]]
Rank 40614: 3026 - [11314, 6672, 313] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 534472, D Avg: 352074, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 67]]
Rank 40623: 2481 - [11329, 6636, 334] - HP: 72344, STR: 278272, VIT: 224398, SPD: 90, LUK: 1, Attack: 366154, Defense: 312226, Current HP: 72344, A Avg: 461354, D Avg: 312226, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 67]]
Rank 40643: 162 - [11434, 6341, 524] - HP: 241566, STR: 452926, VIT: 52312, SPD: 95, LUK: 1, Attack: 538739, Defense: 142090, Current HP: 241566, A Avg: 565675, D Avg: 142090, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Black Box[323, 630, 630, 730]]
Rank 40665: 3056 - [11361, 6582, 356] - HP: 6920, STR: 268433, VIT: 264246, SPD: 85, LUK: 1, Attack: 356315, Defense: 352074, Current HP: 6920, A Avg: 445393, D Avg: 422488, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Oculus Ring[315, 730, 730, 806]]
Rank 40681: 4763 - [12824, 2209, 3266] - HP: 182552, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 182552, A Avg: 426575, D Avg: 89506, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 68]]
Rank 40704: 391 - [11420, 6444, 435] - HP: 72344, STR: 457318, VIT: 168832, SPD: 90, LUK: 1, Attack: 545200, Defense: 256660, Current HP: 72344, A Avg: 572460, D Avg: 256660, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Seal of the High King[319, 730, 730, 730]]
Rank 40760: 15773 - [12929, 1973, 3397] - HP: 65246, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 65246, A Avg: 692757, D Avg: 89506, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 66], Tears of the Dragon[307, 67, 68, 807]]
Rank 40767: 4753 - [12865, 2172, 3262] - HP: 182552, STR: 253378, VIT: 1678, SPD: 80, LUK: 2, Attack: 341260, Defense: 89506, Current HP: 182552, A Avg: 429987, D Avg: 89506, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 40769: 243 - [11966, 4871, 1462] - HP: 182552, STR: 191638, VIT: 149854, SPD: 80, LUK: 2, Attack: 279520, Defense: 237682, Current HP: 182552, A Avg: 293496, D Avg: 237682, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 730]]
