Rank 38354: 5728 - [10794, 5972, 1533] - HP: 94598, STR: 110394, VIT: 26238, SPD: 16, LUK: 1, Attack: 200303, Defense: 113806, Current HP: 94598, A Avg: 252381, D Avg: 136567, [Spectral Sword Shigure[172, 130, 130, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 67, 806]]
Rank 39975: 1578 - [11612, 5139, 1548] - HP: 140998, STR: 83194, VIT: 51838, SPD: 16, LUK: 1, Attack: 173103, Defense: 139406, Current HP: 140998, A Avg: 181758, D Avg: 139406, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 39975: 1628 - [11612, 5139, 1548] - HP: 140998, STR: 83194, VIT: 51838, SPD: 16, LUK: 1, Attack: 173103, Defense: 139406, Current HP: 140998, A Avg: 181758, D Avg: 139406, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 39981: 2504 - [11118, 6627, 554] - HP: 31027, STR: 78156, VIT: 102798, SPD: 16, LUK: 2, Attack: 168065, Defense: 192576, Current HP: 31027, A Avg: 180669, D Avg: 192576, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 39991: 1913 - [10988, 7027, 284] - HP: 62187, STR: 160258, VIT: 26182, SPD: 16, LUK: 2, Attack: 252444, Defense: 113750, Current HP: 62187, A Avg: 265066, D Avg: 136500, [Big Bang[171, 130, 130, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 230, 330, 806]]
Rank 39999: 2011 - [11111, 6666, 522] - HP: 61617, STR: 91255, VIT: 77134, SPD: 16, LUK: 2, Attack: 183441, Defense: 166912, Current HP: 61617, A Avg: 229301, D Avg: 166912, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40003: 2001 - [11113, 6664, 522] - HP: 61617, STR: 91255, VIT: 77134, SPD: 16, LUK: 2, Attack: 183441, Defense: 166912, Current HP: 61617, A Avg: 231135, D Avg: 166912, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40033: 384 - [11141, 6610, 548] - HP: 31027, STR: 154956, VIT: 51598, SPD: 16, LUK: 2, Attack: 244865, Defense: 141376, Current HP: 31027, A Avg: 257108, D Avg: 141376, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 330, 330]]
Rank 40034: 525 - [10898, 7340, 061] - HP: 928, STR: 52540, VIT: 179590, SPD: 16, LUK: 1, Attack: 142449, Defense: 269368, Current HP: 928, A Avg: 149571, D Avg: 269368, [Spectral Sword Shigure[172, 230, 230, 330], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40035: 524 - [10898, 7341, 060] - HP: 627, STR: 52556, VIT: 179598, SPD: 16, LUK: 2, Attack: 142465, Defense: 269376, Current HP: 627, A Avg: 149588, D Avg: 269376, [Spectral Sword Shigure[172, 230, 230, 330], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40037: 526 - [10898, 7343, 058] - HP: 1860, STR: 51230, VIT: 179616, SPD: 16, LUK: 1, Attack: 143416, Defense: 266651, Current HP: 1860, A Avg: 150586, D Avg: 266651, [Big Bang[171, 230, 230, 330], Warrior's Shield[249, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40037: 529 - [10898, 7343, 058] - HP: 1665, STR: 51230, VIT: 179368, SPD: 16, LUK: 1, Attack: 143416, Defense: 266793, Current HP: 1665, A Avg: 150586, D Avg: 266793, [Big Bang[171, 230, 230, 330], Cloud Shield[241, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40039: 2351 - [11146, 6601, 552] - HP: 31217, STR: 152055, VIT: 51534, SPD: 16, LUK: 2, Attack: 244241, Defense: 141312, Current HP: 31217, A Avg: 256453, D Avg: 141312, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 66]]
Rank 40039: 2401 - [11146, 6601, 552] - HP: 31217, STR: 152055, VIT: 51534, SPD: 16, LUK: 2, Attack: 244241, Defense: 141312, Current HP: 31217, A Avg: 256453, D Avg: 141312, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 807]]
Rank 40049: 258 - [11137, 6638, 524] - HP: 140998, STR: 55994, VIT: 103038, SPD: 16, LUK: 1, Attack: 145903, Defense: 190606, Current HP: 140998, A Avg: 153198, D Avg: 190606, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 40051: 1460 - [11657, 5080, 1562] - HP: 140418, STR: 128030, VIT: 326, SPD: 16, LUK: 1, Attack: 220216, Defense: 90104, Current HP: 140418, A Avg: 277472, D Avg: 90104, [Big Bang[171, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 230, 230, 67]]
Rank 40051: 2381 - [11151, 6598, 550] - HP: 31217, STR: 152055, VIT: 51534, SPD: 16, LUK: 2, Attack: 244241, Defense: 141312, Current HP: 31217, A Avg: 262559, D Avg: 141312, [Big Bang[171, 130, 230, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 330, 330, 803]]
Rank 40056: 522 - [10898, 7362, 039] - HP: 2088, STR: 54602, VIT: 179774, SPD: 16, LUK: 1, Attack: 146788, Defense: 267342, Current HP: 2088, A Avg: 154127, D Avg: 267342, [Big Bang[171, 230, 230, 330], Storm Wall[242, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40056: 528 - [10898, 7362, 039] - HP: 1798, STR: 55994, VIT: 179838, SPD: 16, LUK: 1, Attack: 145903, Defense: 267406, Current HP: 1798, A Avg: 153198, D Avg: 267406, [Spectral Sword Shigure[172, 230, 230, 330], Storm Wall[242, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40058: 520 - [10907, 7337, 055] - HP: 1218, STR: 51230, VIT: 179526, SPD: 16, LUK: 1, Attack: 143416, Defense: 269304, Current HP: 1218, A Avg: 150586, D Avg: 269304, [Big Bang[171, 230, 230, 330], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 330]]
Rank 40059: 3015 - [11159, 6582, 558] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 176451, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40059: 3055 - [11159, 6582, 558] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 176451, D Avg: 261801, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40059: 3065 - [11159, 6582, 558] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 176451, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40065: 252 - [11141, 6642, 516] - HP: 141288, STR: 54602, VIT: 102974, SPD: 16, LUK: 1, Attack: 146788, Defense: 190542, Current HP: 141288, A Avg: 154127, D Avg: 190542, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 40065: 3014 - [11159, 6588, 552] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 176468, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40065: 3054 - [11159, 6588, 552] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 176468, D Avg: 261811, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40065: 3064 - [11159, 6588, 552] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 176468, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40071: 521 - [10898, 7377, 024] - HP: 817, STR: 60855, VIT: 179534, SPD: 16, LUK: 2, Attack: 153041, Defense: 269312, Current HP: 817, A Avg: 160693, D Avg: 269312, [Big Bang[171, 230, 230, 330], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40071: 523 - [10898, 7377, 024] - HP: 1387, STR: 64258, VIT: 179782, SPD: 16, LUK: 2, Attack: 156444, Defense: 267350, Current HP: 1387, A Avg: 164266, D Avg: 267350, [Big Bang[171, 230, 230, 330], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40074: 1572 - [11646, 5136, 1517] - HP: 141288, STR: 81802, VIT: 51774, SPD: 16, LUK: 1, Attack: 173988, Defense: 139342, Current HP: 141288, A Avg: 182687, D Avg: 139342, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40074: 1622 - [11646, 5136, 1517] - HP: 141288, STR: 81802, VIT: 51774, SPD: 16, LUK: 1, Attack: 173988, Defense: 139342, Current HP: 141288, A Avg: 182687, D Avg: 139342, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40075: 3044 - [11159, 6598, 542] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 180669, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40075: 3045 - [11159, 6598, 542] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 180652, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40086: 2387 - [11189, 6519, 591] - HP: 48343, STR: 128030, VIT: 54993, SPD: 16, LUK: 1, Attack: 220216, Defense: 141781, Current HP: 48343, A Avg: 236732, D Avg: 141781, [Big Bang[171, 130, 230, 230], Golem Shield[245, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40090: 1608 - [11664, 5098, 1537] - HP: 140998, STR: 83194, VIT: 51838, SPD: 16, LUK: 1, Attack: 173103, Defense: 139406, Current HP: 140998, A Avg: 186085, D Avg: 139406, [Spectral Sword Shigure[172, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40136: 2913 - [11040, 7016, 243] - HP: 1387, STR: 160258, VIT: 77382, SPD: 16, LUK: 2, Attack: 252444, Defense: 164950, Current HP: 1387, A Avg: 315555, D Avg: 164950, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40142: 424 - [10962, 7256, 081] - HP: 31027, STR: 52556, VIT: 153998, SPD: 16, LUK: 2, Attack: 142465, Defense: 243776, Current HP: 31027, A Avg: 149588, D Avg: 243776, [Spectral Sword Shigure[172, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40146: 2903 - [11040, 7026, 233] - HP: 1387, STR: 160258, VIT: 77382, SPD: 16, LUK: 2, Attack: 252444, Defense: 164950, Current HP: 1387, A Avg: 318079, D Avg: 164950, [Big Bang[171, 230, 230, 230], Storm Wall[242, 230, 230, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40147: 1595 - [11775, 4822, 1702] - HP: 140128, STR: 78140, VIT: 51590, SPD: 16, LUK: 1, Attack: 168049, Defense: 141368, Current HP: 140128, A Avg: 210061, D Avg: 141368, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40148: 291 - [10999, 7151, 149] - HP: 61617, STR: 182455, VIT: 25934, SPD: 16, LUK: 2, Attack: 274641, Defense: 115712, Current HP: 61617, A Avg: 288373, D Avg: 115712, [Big Bang[171, 130, 130, 230], Blank Shield[244, 230, 230, 230], Tears of the Dragon[307, 230, 230, 330]]
Rank 40151: 2353 - [11121, 6788, 390] - HP: 31787, STR: 160258, VIT: 51782, SPD: 16, LUK: 2, Attack: 252444, Defense: 139350, Current HP: 31787, A Avg: 265066, D Avg: 139350, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 66]]
Rank 40151: 2403 - [11121, 6788, 390] - HP: 31787, STR: 160258, VIT: 51782, SPD: 16, LUK: 2, Attack: 252444, Defense: 139350, Current HP: 31787, A Avg: 265066, D Avg: 139350, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 807]]
Rank 40163: 1585 - [11782, 4817, 1700] - HP: 140128, STR: 78140, VIT: 51590, SPD: 16, LUK: 1, Attack: 168049, Defense: 141368, Current HP: 140128, A Avg: 211741, D Avg: 141368, [Spectral Sword Shigure[172, 130, 130, 130], Blank Shield[244, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40170: 423 - [10955, 7305, 039] - HP: 31787, STR: 64258, VIT: 154182, SPD: 16, LUK: 2, Attack: 156444, Defense: 241750, Current HP: 31787, A Avg: 164266, D Avg: 241750, [Big Bang[171, 130, 230, 230], Storm Wall[242, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40189: 1602 - [11696, 5101, 1502] - HP: 141288, STR: 81802, VIT: 51774, SPD: 16, LUK: 1, Attack: 173988, Defense: 139342, Current HP: 141288, A Avg: 187037, D Avg: 139342, [Big Bang[171, 130, 130, 130], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 803]]
Rank 40211: 2383 - [11138, 6797, 364] - HP: 31787, STR: 160258, VIT: 51782, SPD: 16, LUK: 2, Attack: 252444, Defense: 139350, Current HP: 31787, A Avg: 271377, D Avg: 139350, [Big Bang[171, 130, 230, 230], Storm Wall[242, 230, 230, 230], Tears of the Dragon[307, 330, 330, 803]]
Rank 40220: 421 - [10981, 7277, 041] - HP: 31217, STR: 60855, VIT: 153934, SPD: 16, LUK: 2, Attack: 153041, Defense: 243712, Current HP: 31217, A Avg: 160693, D Avg: 243712, [Big Bang[171, 130, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 330]]
Rank 40226: 257 - [11136, 6818, 345] - HP: 141143, STR: 51230, VIT: 109393, SPD: 16, LUK: 1, Attack: 143416, Defense: 196181, Current HP: 141143, A Avg: 150586, D Avg: 196181, [Big Bang[171, 130, 130, 130], Golem Shield[245, 230, 230, 330], Gold Ring[303, 330, 330, 330]]
Rank 40262: 1596 - [11855, 4697, 1747] - HP: 145860, STR: 76830, VIT: 51616, SPD: 16, LUK: 1, Attack: 169016, Defense: 138651, Current HP: 145860, A Avg: 211270, D Avg: 138651, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40274: 2955 - [11406, 6056, 837] - HP: 928, STR: 103740, VIT: 102790, SPD: 16, LUK: 1, Attack: 193649, Defense: 192568, Current HP: 928, A Avg: 203331, D Avg: 192568, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40274: 2995 - [11406, 6056, 837] - HP: 928, STR: 103740, VIT: 102790, SPD: 16, LUK: 1, Attack: 193649, Defense: 192568, Current HP: 928, A Avg: 203331, D Avg: 231081, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40274: 3005 - [11406, 6056, 837] - HP: 928, STR: 103740, VIT: 102790, SPD: 16, LUK: 1, Attack: 193649, Defense: 192568, Current HP: 928, A Avg: 203331, D Avg: 192568, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40280: 2954 - [11406, 6062, 831] - HP: 627, STR: 103756, VIT: 102798, SPD: 16, LUK: 2, Attack: 193665, Defense: 192576, Current HP: 627, A Avg: 203348, D Avg: 192576, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 66]]
Rank 40280: 2994 - [11406, 6062, 831] - HP: 627, STR: 103756, VIT: 102798, SPD: 16, LUK: 2, Attack: 193665, Defense: 192576, Current HP: 627, A Avg: 203348, D Avg: 231091, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 806]]
Rank 40280: 3004 - [11406, 6062, 831] - HP: 627, STR: 103756, VIT: 102798, SPD: 16, LUK: 2, Attack: 193665, Defense: 192576, Current HP: 627, A Avg: 203348, D Avg: 192576, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 807]]
Rank 40284: 151 - [11342, 6258, 699] - HP: 122417, STR: 152055, VIT: 334, SPD: 16, LUK: 2, Attack: 244241, Defense: 90112, Current HP: 122417, A Avg: 256453, D Avg: 90112, [Big Bang[171, 130, 130, 130], Blank Shield[244, 130, 230, 230], Tears of the Dragon[307, 230, 230, 230]]
Rank 40288: 1586 - [11867, 4687, 1745] - HP: 145860, STR: 76830, VIT: 51616, SPD: 16, LUK: 1, Attack: 169016, Defense: 138651, Current HP: 145860, A Avg: 212960, D Avg: 138651, [Big Bang[171, 130, 130, 130], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40291: 2956 - [11406, 6073, 820] - HP: 1860, STR: 102430, VIT: 102816, SPD: 16, LUK: 1, Attack: 194616, Defense: 189851, Current HP: 1860, A Avg: 204346, D Avg: 189851, [Big Bang[171, 230, 230, 230], Warrior's Shield[249, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40291: 2959 - [11406, 6073, 820] - HP: 1665, STR: 102430, VIT: 102568, SPD: 16, LUK: 1, Attack: 194616, Defense: 189993, Current HP: 1665, A Avg: 204346, D Avg: 189993, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40291: 2996 - [11406, 6073, 820] - HP: 1860, STR: 102430, VIT: 102816, SPD: 16, LUK: 1, Attack: 194616, Defense: 189851, Current HP: 1860, A Avg: 204346, D Avg: 227821, [Big Bang[171, 230, 230, 230], Warrior's Shield[249, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40291: 2999 - [11406, 6073, 820] - HP: 1665, STR: 102430, VIT: 102568, SPD: 16, LUK: 1, Attack: 194616, Defense: 189993, Current HP: 1665, A Avg: 204346, D Avg: 227991, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 806]]
Rank 40291: 3006 - [11406, 6073, 820] - HP: 1860, STR: 102430, VIT: 102816, SPD: 16, LUK: 1, Attack: 194616, Defense: 189851, Current HP: 1860, A Avg: 204346, D Avg: 189851, [Big Bang[171, 230, 230, 230], Warrior's Shield[249, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40291: 3009 - [11406, 6073, 820] - HP: 1665, STR: 102430, VIT: 102568, SPD: 16, LUK: 1, Attack: 194616, Defense: 189993, Current HP: 1665, A Avg: 204346, D Avg: 189993, [Big Bang[171, 230, 230, 230], Cloud Shield[241, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40296: 1599 - [11868, 4692, 1739] - HP: 145665, STR: 76830, VIT: 51368, SPD: 16, LUK: 1, Attack: 169016, Defense: 138793, Current HP: 145665, A Avg: 211270, D Avg: 138793, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40304: 3035 - [11159, 6827, 313] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 210061, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 68]]
Rank 40305: 3025 - [11159, 6828, 312] - HP: 928, STR: 78140, VIT: 128390, SPD: 16, LUK: 1, Attack: 168049, Defense: 218168, Current HP: 928, A Avg: 211741, D Avg: 218168, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Gold Ring[303, 330, 330, 67]]
Rank 40305: 3034 - [11159, 6828, 312] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 210081, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 68]]
Rank 40306: 3024 - [11159, 6829, 311] - HP: 627, STR: 78156, VIT: 128398, SPD: 16, LUK: 2, Attack: 168065, Defense: 218176, Current HP: 627, A Avg: 211761, D Avg: 218176, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 330, 330, 330], Tears of the Dragon[307, 330, 330, 67]]
Rank 40316: 2984 - [11406, 6098, 795] - HP: 627, STR: 103756, VIT: 102798, SPD: 16, LUK: 2, Attack: 193665, Defense: 192576, Current HP: 627, A Avg: 208189, D Avg: 192576, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Tears of the Dragon[307, 330, 330, 803]]
Rank 40316: 2985 - [11406, 6098, 795] - HP: 928, STR: 103740, VIT: 102790, SPD: 16, LUK: 1, Attack: 193649, Defense: 192568, Current HP: 928, A Avg: 208172, D Avg: 192568, [Spectral Sword Shigure[172, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 803]]
Rank 40317: 1589 - [11878, 4683, 1738] - HP: 145665, STR: 76830, VIT: 51368, SPD: 16, LUK: 1, Attack: 169016, Defense: 138793, Current HP: 145665, A Avg: 212960, D Avg: 138793, [Big Bang[171, 130, 130, 130], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40326: 2376 - [11218, 6672, 409] - HP: 49860, STR: 128030, VIT: 51616, SPD: 16, LUK: 1, Attack: 220216, Defense: 138651, Current HP: 49860, A Avg: 275270, D Avg: 138651, [Big Bang[171, 130, 230, 230], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40327: 2950 - [11415, 6082, 802] - HP: 1218, STR: 102430, VIT: 102726, SPD: 16, LUK: 1, Attack: 194616, Defense: 192504, Current HP: 1218, A Avg: 204346, D Avg: 192504, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 66]]
Rank 40327: 3000 - [11415, 6082, 802] - HP: 1218, STR: 102430, VIT: 102726, SPD: 16, LUK: 1, Attack: 194616, Defense: 192504, Current HP: 1218, A Avg: 204346, D Avg: 192504, [Big Bang[171, 230, 230, 230], Blank Shield[244, 230, 330, 330], Gold Ring[303, 330, 330, 807]]
Rank 40328: 2379 - [11218, 6674, 407] - HP: 49665, STR: 128030, VIT: 51368, SPD: 16, LUK: 1, Attack: 220216, Defense: 138793, Current HP: 49665, A Avg: 275270, D Avg: 138793, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 68]]
Rank 40351: 2358 - [11247, 6610, 442] - HP: 48198, STR: 137594, VIT: 51838, SPD: 16, LUK: 1, Attack: 227503, Defense: 139406, Current HP: 48198, A Avg: 238878, D Avg: 139406, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 66]]
Rank 40351: 2408 - [11247, 6610, 442] - HP: 48198, STR: 137594, VIT: 51838, SPD: 16, LUK: 1, Attack: 227503, Defense: 139406, Current HP: 48198, A Avg: 238878, D Avg: 139406, [Spectral Sword Shigure[172, 130, 230, 230], Storm Wall[242, 230, 230, 230], Gold Ring[303, 330, 330, 807]]
Rank 40358: 2366 - [11232, 6662, 405] - HP: 49860, STR: 128030, VIT: 51616, SPD: 16, LUK: 1, Attack: 220216, Defense: 138651, Current HP: 49860, A Avg: 277472, D Avg: 138651, [Big Bang[171, 130, 230, 230], Warrior's Shield[249, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
Rank 40361: 2369 - [11233, 6662, 404] - HP: 49665, STR: 128030, VIT: 51368, SPD: 16, LUK: 1, Attack: 220216, Defense: 138793, Current HP: 49665, A Avg: 277472, D Avg: 138793, [Big Bang[171, 130, 230, 230], Cloud Shield[241, 230, 230, 230], Gold Ring[303, 330, 330, 67]]
