Rank 38082: 7926 - [10226, 7404, 669] - HP: 5244, STR: 232010, VIT: 193801, SPD: 64, LUK: 1, Attack: 319892, Defense: 281629, Current HP: 5244, A Avg: 343883, D Avg: 281629, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Silver Ring[302, 730, 66, 803]]
Rank 39527: 2954 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 530983, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 66]]
Rank 39527: 2964 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 637180, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 67]]
Rank 39527: 2974 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 632123, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 68]]
Rank 39527: 2984 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 543626, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 803]]
Rank 39527: 2994 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 530983, D Avg: 298701, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 806]]
Rank 39527: 3004 - [10830, 7037, 432] - HP: 4978, STR: 419886, VIT: 159140, SPD: 64, LUK: 1, Attack: 505699, Defense: 248918, Current HP: 4978, A Avg: 530983, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 807]]
Rank 39534: 1198 - [11065, 6339, 895] - HP: 201510, STR: 359297, VIT: 2953, SPD: 76, LUK: 1, Attack: 447125, Defense: 90378, Current HP: 201510, A Avg: 469481, D Avg: 108453, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 630, 630], Black Box[323, 630, 630, 806]]
Rank 39537: 13623 - [11337, 5526, 1436] - HP: 5263, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 5263, A Avg: 456950, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 68, 803, 807]]
Rank 39550: 4753 - [12458, 2176, 3665] - HP: 145312, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 145312, A Avg: 364946, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 66, 67]]
Rank 39554: 2454 - [10853, 6995, 451] - HP: 51661, STR: 419886, VIT: 119828, SPD: 64, LUK: 1, Attack: 505699, Defense: 209606, Current HP: 51661, A Avg: 530983, D Avg: 251527, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 806]]
Rank 39565: 249 - [10904, 6853, 542] - HP: 142158, STR: 165585, VIT: 194368, SPD: 64, LUK: 1, Attack: 255494, Defense: 284146, Current HP: 142158, A Avg: 268268, D Avg: 284146, [Spectral Sword Shigure[172, 530, 530, 530], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 39572: 1978 - [10887, 6911, 501] - HP: 103230, STR: 359297, VIT: 81577, SPD: 76, LUK: 1, Attack: 447125, Defense: 169002, Current HP: 103230, A Avg: 469481, D Avg: 202802, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 630], Black Box[323, 730, 730, 806]]
Rank 39579: 5044 - [11050, 6429, 820] - HP: 145027, STR: 316692, VIT: 41204, SPD: 64, LUK: 1, Attack: 402505, Defense: 130982, Current HP: 145027, A Avg: 422630, D Avg: 183374, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 806, 807]]
Rank 39613: 311 - [10901, 6910, 488] - HP: 99351, STR: 273399, VIT: 119886, SPD: 76, LUK: 1, Attack: 361281, Defense: 207714, Current HP: 99351, A Avg: 379345, D Avg: 207714, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Black Box[323, 730, 730, 730]]
Rank 39614: 16693 - [11861, 4031, 2407] - HP: 5263, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 5263, A Avg: 446045, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 67, 803, 807]]
Rank 39614: 16783 - [11861, 4031, 2407] - HP: 5263, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 5263, A Avg: 446045, D Avg: 179874, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 67], Tears of the Dragon[307, 803, 806, 807]]
Rank 39617: 387 - [10911, 6884, 504] - HP: 57602, STR: 285112, VIT: 140081, SPD: 72, LUK: 1, Attack: 372994, Defense: 227909, Current HP: 57602, A Avg: 391643, D Avg: 227909, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 630, 730, 730]]
Rank 39622: 1250 - [11165, 6127, 1007] - HP: 192356, STR: 272782, VIT: 41672, SPD: 76, LUK: 1, Attack: 358595, Defense: 131450, Current HP: 192356, A Avg: 376524, D Avg: 157740, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Black Box[323, 630, 730, 806]]
Rank 39639: 2503 - [11240, 5919, 1140] - HP: 51946, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 51946, A Avg: 258537, D Avg: 246418, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 803]]
Rank 39651: 239 - [10964, 6759, 576] - HP: 142158, STR: 219639, VIT: 130486, SPD: 64, LUK: 1, Attack: 309548, Defense: 220264, Current HP: 142158, A Avg: 325025, D Avg: 220264, [Spectral Sword Shigure[172, 530, 530, 530], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 630, 730, 730]]
Rank 39654: 13343 - [11519, 5097, 1683] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 304122, D Avg: 234911, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 806, 807]]
Rank 39658: 1990 - [10926, 6880, 493] - HP: 98990, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 98990, A Avg: 376524, D Avg: 210074, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 39658: 2040 - [10926, 6880, 493] - HP: 98990, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 98990, A Avg: 376524, D Avg: 210074, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 39661: 2492 - [10863, 7072, 364] - HP: 57644, STR: 221606, VIT: 178606, SPD: 72, LUK: 1, Attack: 309488, Defense: 266434, Current HP: 57644, A Avg: 386860, D Avg: 266434, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 68]]
Rank 39681: 2482 - [10872, 7065, 362] - HP: 57644, STR: 221606, VIT: 178606, SPD: 72, LUK: 1, Attack: 309488, Defense: 266434, Current HP: 57644, A Avg: 389954, D Avg: 266434, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Seal of the High King[319, 730, 730, 67]]
Rank 39700: 1153 - [12536, 2092, 3671] - HP: 191995, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 191995, A Avg: 304122, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 66]]
Rank 39700: 1203 - [12536, 2092, 3671] - HP: 191995, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 191995, A Avg: 304122, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 807]]
Rank 39724: 246 - [10945, 6889, 465] - HP: 145293, STR: 175499, VIT: 193801, SPD: 64, LUK: 1, Attack: 263381, Defense: 281629, Current HP: 145293, A Avg: 276550, D Avg: 281629, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Silver Ring[302, 730, 730, 730]]
Rank 39734: 420 - [10895, 7049, 355] - HP: 52307, STR: 184330, VIT: 238232, SPD: 76, LUK: 1, Attack: 270143, Defense: 328010, Current HP: 52307, A Avg: 283650, D Avg: 328010, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 39736: 428 - [10897, 7045, 357] - HP: 54090, STR: 182393, VIT: 238825, SPD: 76, LUK: 1, Attack: 270221, Defense: 326250, Current HP: 54090, A Avg: 283732, D Avg: 326250, [Stargazer[183, 530, 630, 630], Cloud Shield[241, 730, 730, 730], Black Box[323, 730, 730, 730]]
Rank 39740: 2020 - [10961, 6857, 481] - HP: 98990, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 98990, A Avg: 385489, D Avg: 210074, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 39754: 1998 - [10958, 6880, 461] - HP: 103230, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 103230, A Avg: 376607, D Avg: 208314, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 66]]
Rank 39754: 2048 - [10958, 6880, 461] - HP: 103230, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 103230, A Avg: 376607, D Avg: 208314, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 807]]
Rank 39758: 18053 - [12641, 1835, 3823] - HP: 5263, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 5263, A Avg: 770442, D Avg: 124837, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 67, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 39760: 245 - [10956, 6892, 451] - HP: 143830, STR: 176152, VIT: 194981, SPD: 64, LUK: 1, Attack: 263980, Defense: 282809, Current HP: 143830, A Avg: 277179, D Avg: 282809, [Stargazer[183, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Obsidian Ring[320, 730, 730, 730]]
Rank 39764: 1558 - [11014, 6722, 563] - HP: 152370, STR: 359297, VIT: 42265, SPD: 76, LUK: 1, Attack: 447125, Defense: 129690, Current HP: 152370, A Avg: 469481, D Avg: 155628, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 630, 630, 630], Black Box[323, 630, 730, 806]]
Rank 39769: 2452 - [10980, 6829, 490] - HP: 57644, STR: 292859, VIT: 134380, SPD: 72, LUK: 1, Attack: 380741, Defense: 222208, Current HP: 57644, A Avg: 399778, D Avg: 266649, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Seal of the High King[319, 730, 730, 806]]
Rank 39775: 1574 - [11005, 6760, 534] - HP: 145027, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 145027, A Avg: 422630, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 66]]
Rank 39775: 1624 - [11005, 6760, 534] - HP: 145027, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 145027, A Avg: 422630, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 807]]
Rank 39791: 1604 - [11013, 6752, 534] - HP: 145027, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 145027, A Avg: 432692, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 803]]
Rank 39796: 2054 - [11038, 6682, 579] - HP: 98344, STR: 213498, VIT: 159140, SPD: 64, LUK: 1, Attack: 299311, Defense: 248918, Current HP: 98344, A Avg: 314276, D Avg: 248918, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 66]]
Rank 39796: 2104 - [11038, 6682, 579] - HP: 98344, STR: 213498, VIT: 159140, SPD: 64, LUK: 1, Attack: 299311, Defense: 248918, Current HP: 98344, A Avg: 314276, D Avg: 248918, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 807]]
Rank 39815: 494 - [10974, 6893, 432] - HP: 4978, STR: 523080, VIT: 159140, SPD: 64, LUK: 1, Attack: 608893, Defense: 248918, Current HP: 4978, A Avg: 639337, D Avg: 248918, [Spear of Regression[182, 630, 630, 630], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 730]]
Rank 39817: 1584 - [11026, 6739, 534] - HP: 145027, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 145027, A Avg: 507156, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 67]]
Rank 39817: 1594 - [11026, 6739, 534] - HP: 145027, STR: 316692, VIT: 80516, SPD: 64, LUK: 1, Attack: 402505, Defense: 170294, Current HP: 145027, A Avg: 503131, D Avg: 170294, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 68]]
Rank 39818: 2084 - [11047, 6677, 575] - HP: 98344, STR: 213498, VIT: 159140, SPD: 64, LUK: 1, Attack: 299311, Defense: 248918, Current HP: 98344, A Avg: 321759, D Avg: 248918, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 803]]
Rank 39836: 2028 - [10993, 6857, 449] - HP: 103230, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 103230, A Avg: 385574, D Avg: 208314, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 803]]
Rank 39837: 2010 - [11003, 6828, 468] - HP: 98990, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 98990, A Avg: 448243, D Avg: 210074, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 39843: 2513 - [11326, 5865, 1108] - HP: 51946, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 51946, A Avg: 252525, D Avg: 295701, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 730, 806]]
Rank 39843: 15893 - [12613, 2004, 3682] - HP: 51946, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 51946, A Avg: 550316, D Avg: 124837, [Wild Card[175, 530, 630, 630], Black Sword Breath[252, 630, 630, 68], Tears of the Dragon[307, 803, 806, 807]]
Rank 39847: 2000 - [11008, 6823, 468] - HP: 98990, STR: 272782, VIT: 120296, SPD: 76, LUK: 1, Attack: 358595, Defense: 210074, Current HP: 98990, A Avg: 451829, D Avg: 210074, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 39851: 10753 - [12618, 1997, 3684] - HP: 98629, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 98629, A Avg: 477906, D Avg: 89170, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 67, 68, 803]]
Rank 39852: 8163 - [11316, 5904, 1079] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 348725, D Avg: 246418, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 68, 807]]
Rank 39853: 8133 - [11316, 5905, 1078] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 353535, D Avg: 246418, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 67, 807]]
Rank 39857: 1554 - [11013, 6818, 468] - HP: 145027, STR: 419886, VIT: 41204, SPD: 64, LUK: 1, Attack: 505699, Defense: 130982, Current HP: 145027, A Avg: 530983, D Avg: 157178, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 630, 730, 806]]
Rank 39866: 8103 - [11322, 5900, 1077] - HP: 5263, STR: 152618, VIT: 158590, SPD: 64, LUK: 2, Attack: 240500, Defense: 246418, Current HP: 5263, A Avg: 360750, D Avg: 246418, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 67, 68]]
Rank 39898: 13573 - [11507, 5377, 1415] - HP: 5263, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 5263, A Avg: 488214, D Avg: 207106, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 67, 68, 807]]
Rank 39909: 1194 - [11099, 6612, 588] - HP: 191710, STR: 419886, VIT: 1892, SPD: 64, LUK: 1, Attack: 505699, Defense: 91670, Current HP: 191710, A Avg: 530983, D Avg: 110004, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 630, 630], Mobius Ring[316, 630, 630, 806]]
Rank 39923: 4813 - [12637, 2012, 3650] - HP: 145312, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 145312, A Avg: 373635, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 67, 803]]
Rank 39924: 243 - [11569, 5217, 1513] - HP: 145312, STR: 152618, VIT: 119278, SPD: 64, LUK: 2, Attack: 240500, Defense: 207106, Current HP: 145312, A Avg: 252525, D Avg: 207106, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 730, 730]]
Rank 39935: 2018 - [11036, 6827, 436] - HP: 103230, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 103230, A Avg: 448342, D Avg: 208314, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 68]]
Rank 39943: 2008 - [11040, 6823, 436] - HP: 103230, STR: 270846, VIT: 120889, SPD: 76, LUK: 1, Attack: 358674, Defense: 208314, Current HP: 103230, A Avg: 451929, D Avg: 208314, [Stargazer[183, 530, 530, 630], Cloud Shield[241, 630, 630, 730], Black Box[323, 730, 730, 67]]
Rank 39963: 307 - [11087, 6702, 510] - HP: 109199, STR: 238429, VIT: 140081, SPD: 72, LUK: 1, Attack: 326311, Defense: 227909, Current HP: 109199, A Avg: 342626, D Avg: 227909, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Endpoint[318, 630, 730, 730]]
Rank 39967: 13323 - [11664, 4975, 1660] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 311363, D Avg: 201352, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 803, 806]]
Rank 39968: 108 - [11266, 6170, 863] - HP: 250650, STR: 359297, VIT: 2953, SPD: 76, LUK: 1, Attack: 447125, Defense: 90378, Current HP: 250650, A Avg: 469481, D Avg: 90378, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 530, 630], Black Box[323, 630, 630, 630]]
Rank 40007: 1183 - [12682, 1961, 3656] - HP: 191995, STR: 201758, VIT: 1342, SPD: 64, LUK: 2, Attack: 289640, Defense: 89170, Current HP: 191995, A Avg: 311363, D Avg: 89170, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 803]]
Rank 40010: 1974 - [11090, 6740, 469] - HP: 98344, STR: 419886, VIT: 80516, SPD: 64, LUK: 1, Attack: 505699, Defense: 170294, Current HP: 98344, A Avg: 530983, D Avg: 204352, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 630], Mobius Ring[316, 730, 730, 806]]
Rank 40018: 1258 - [11348, 5974, 977] - HP: 201510, STR: 270846, VIT: 42265, SPD: 76, LUK: 1, Attack: 358674, Defense: 129690, Current HP: 201510, A Avg: 376607, D Avg: 155628, [Stargazer[183, 530, 530, 530], Cloud Shield[241, 530, 630, 630], Black Box[323, 630, 730, 806]]
Rank 40049: 110 - [11360, 5969, 970] - HP: 239039, STR: 272782, VIT: 41672, SPD: 76, LUK: 1, Attack: 358595, Defense: 131450, Current HP: 239039, A Avg: 376524, D Avg: 131450, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 530, 530, 630], Black Box[323, 630, 630, 730]]
Rank 40060: 13333 - [11690, 4990, 1619] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 318604, D Avg: 167794, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 66, 803, 807]]
Rank 40060: 13443 - [11690, 4990, 1619] - HP: 5263, STR: 201758, VIT: 79966, SPD: 64, LUK: 2, Attack: 289640, Defense: 167794, Current HP: 5263, A Avg: 318604, D Avg: 234911, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 803, 806, 807]]
Rank 40115: 5693 - [12074, 3893, 2332] - HP: 98629, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 98629, A Avg: 304122, D Avg: 128482, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 730, 66, 807]]
Rank 40141: 16653 - [12094, 3859, 2346] - HP: 5263, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 5263, A Avg: 477906, D Avg: 128482, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 66], Tears of the Dragon[307, 67, 68, 803]]
Rank 40141: 16753 - [12094, 3859, 2346] - HP: 5263, STR: 201758, VIT: 40654, SPD: 64, LUK: 2, Attack: 289640, Defense: 128482, Current HP: 5263, A Avg: 477906, D Avg: 154178, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 67], Tears of the Dragon[307, 68, 803, 806]]
