Rank 40540: 8037 - [11603, 5731, 965] - HP: 3933, STR: 150138, VIT: 88702, SPD: 48, LUK: 2, Attack: 238020, Defense: 176530, Current HP: 3933, A Avg: 261822, D Avg: 176530, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 630, 730, 730], Tears of the Dragon[307, 730, 803, 807]]
Rank 42009: 3090 - [12409, 4782, 1108] - HP: 4294, STR: 137998, VIT: 177192, SPD: 57, LUK: 1, Attack: 223811, Defense: 266970, Current HP: 4294, A Avg: 279763, D Avg: 266970, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 68]]
Rank 42015: 3080 - [12409, 4788, 1102] - HP: 4294, STR: 137998, VIT: 177192, SPD: 57, LUK: 1, Attack: 223811, Defense: 266970, Current HP: 4294, A Avg: 282001, D Avg: 266970, [Spear of Regression[182, 630, 630, 730], Blank Shield[244, 730, 730, 730], Black Box[323, 730, 730, 67]]
Rank 42016: 2008 - [12309, 5089, 901] - HP: 71155, STR: 123565, VIT: 144630, SPD: 48, LUK: 1, Attack: 213474, Defense: 234408, Current HP: 71155, A Avg: 268977, D Avg: 234408, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 67]]
Rank 42016: 2018 - [12309, 5089, 901] - HP: 71155, STR: 123565, VIT: 144630, SPD: 48, LUK: 1, Attack: 213474, Defense: 234408, Current HP: 71155, A Avg: 266842, D Avg: 234408, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 68]]
Rank 42049: 7775 - [11982, 6103, 214] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 368799, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 66, 803]]
Rank 42049: 7875 - [11982, 6103, 214] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 368799, D Avg: 175711, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 803, 806]]
Rank 42055: 2055 - [12231, 5362, 706] - HP: 107474, STR: 105173, VIT: 117062, SPD: 48, LUK: 1, Attack: 195082, Defense: 204890, Current HP: 107474, A Avg: 204836, D Avg: 204890, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 66]]
Rank 42055: 2105 - [12231, 5362, 706] - HP: 107474, STR: 105173, VIT: 117062, SPD: 48, LUK: 1, Attack: 195082, Defense: 204890, Current HP: 107474, A Avg: 204836, D Avg: 204890, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 807]]
Rank 42058: 2085 - [12231, 5365, 703] - HP: 107474, STR: 105173, VIT: 117062, SPD: 48, LUK: 1, Attack: 195082, Defense: 204890, Current HP: 107474, A Avg: 209713, D Avg: 204890, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 730, 730, 803]]
Rank 42068: 2399 - [12275, 5243, 781] - HP: 55651, STR: 155531, VIT: 59550, SPD: 48, LUK: 1, Attack: 247717, Defense: 147118, Current HP: 55651, A Avg: 260102, D Avg: 176541, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 730, 730, 806]]
Rank 42071: 7885 - [11987, 6110, 202] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 377375, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 803, 807]]
Rank 42072: 1897 - [12267, 5271, 761] - HP: 73359, STR: 186678, VIT: 30238, SPD: 48, LUK: 2, Attack: 274560, Defense: 118066, Current HP: 73359, A Avg: 343200, D Avg: 118066, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 68]]
Rank 42075: 2393 - [12273, 5256, 770] - HP: 35910, STR: 173658, VIT: 59470, SPD: 48, LUK: 2, Attack: 265844, Defense: 149248, Current HP: 35910, A Avg: 279136, D Avg: 179097, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 730, 806]]
Rank 42080: 10665 - [12346, 5042, 911] - HP: 107474, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 107474, A Avg: 378924, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 66, 67, 803]]
Rank 42080: 13625 - [12022, 6014, 263] - HP: 1508, STR: 154502, VIT: 87830, SPD: 48, LUK: 1, Attack: 244411, Defense: 175658, Current HP: 1508, A Avg: 464380, D Avg: 175658, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 68, 803, 807]]
Rank 42081: 11915 - [12094, 5799, 406] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 425923, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 68, 807]]
Rank 42094: 514 - [12042, 5968, 289] - HP: 1919, STR: 88011, VIT: 287032, SPD: 48, LUK: 1, Attack: 180197, Defense: 376810, Current HP: 1919, A Avg: 189206, D Avg: 376810, [Big Bang[171, 630, 630, 630], Blank Shield[244, 730, 730, 730], Obsidian Ring[320, 730, 730, 730]]
Rank 42098: 513 - [12058, 5924, 317] - HP: 1197, STR: 104232, VIT: 176398, SPD: 48, LUK: 2, Attack: 196418, Defense: 266176, Current HP: 1197, A Avg: 206238, D Avg: 266176, [Big Bang[171, 630, 630, 630], Blank Shield[244, 730, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 42102: 473 - [12027, 6021, 251] - HP: 1197, STR: 243084, VIT: 59470, SPD: 48, LUK: 2, Attack: 335270, Defense: 149248, Current HP: 1197, A Avg: 352033, D Avg: 149248, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 730, 730]]
Rank 42104: 1887 - [12275, 5279, 745] - HP: 73359, STR: 186678, VIT: 30238, SPD: 48, LUK: 2, Attack: 274560, Defense: 118066, Current HP: 73359, A Avg: 345945, D Avg: 118066, [Wild Card[175, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Tears of the Dragon[307, 630, 730, 67]]
Rank 42121: 1899 - [12475, 4696, 1128] - HP: 108634, STR: 155531, VIT: 30318, SPD: 48, LUK: 1, Attack: 247717, Defense: 117886, Current HP: 108634, A Avg: 309646, D Avg: 117886, [Big Bang[171, 530, 530, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 730, 68]]
Rank 42122: 13575 - [12030, 6032, 237] - HP: 1508, STR: 154502, VIT: 87830, SPD: 48, LUK: 1, Attack: 244411, Defense: 175658, Current HP: 1508, A Avg: 496154, D Avg: 175658, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 67, 68, 807]]
Rank 42133: 2379 - [12277, 5302, 720] - HP: 55651, STR: 155531, VIT: 59550, SPD: 48, LUK: 1, Attack: 247717, Defense: 147118, Current HP: 55651, A Avg: 309646, D Avg: 147118, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 730, 730, 68]]
Rank 42142: 6545 - [11980, 6202, 117] - HP: 54491, STR: 302489, VIT: 134, SPD: 48, LUK: 1, Attack: 392398, Defense: 87962, Current HP: 54491, A Avg: 412017, D Avg: 123146, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 630, 806, 807]]
Rank 42144: 379 - [12140, 5724, 435] - HP: 55651, STR: 217649, VIT: 30318, SPD: 48, LUK: 1, Attack: 309835, Defense: 117886, Current HP: 55651, A Avg: 325326, D Avg: 117886, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 630, 730]]
Rank 42145: 10895 - [12495, 4660, 1144] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 336065, D Avg: 117194, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 68, 803]]
Rank 42149: 213 - [12332, 5153, 814] - HP: 105336, STR: 208371, VIT: 1006, SPD: 48, LUK: 2, Attack: 300557, Defense: 90784, Current HP: 105336, A Avg: 315584, D Avg: 90784, [Big Bang[171, 530, 530, 530], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 630, 630, 630]]
Rank 42153: 11885 - [12122, 5787, 390] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 431797, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 67, 807]]
Rank 42155: 156 - [13209, 2528, 2562] - HP: 213440, STR: 148076, VIT: 1062, SPD: 48, LUK: 1, Attack: 237985, Defense: 90840, Current HP: 213440, A Avg: 249884, D Avg: 90840, [Spectral Sword Shigure[172, 530, 530, 530], Blank Shield[244, 530, 630, 630], Gold Ring[303, 630, 630, 630]]
Rank 42166: 12095 - [12281, 5323, 695] - HP: 54491, STR: 154502, VIT: 58598, SPD: 48, LUK: 1, Attack: 244411, Defense: 146426, Current HP: 54491, A Avg: 336065, D Avg: 146426, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 730, 730], Gold Ring[303, 66, 68, 803]]
Rank 42186: 1655 - [12411, 4953, 935] - HP: 160457, STR: 105173, VIT: 87830, SPD: 48, LUK: 1, Attack: 195082, Defense: 175658, Current HP: 160457, A Avg: 243852, D Avg: 175658, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 730, 68]]
Rank 42189: 2369 - [12297, 5298, 704] - HP: 55651, STR: 155531, VIT: 59550, SPD: 48, LUK: 1, Attack: 247717, Defense: 147118, Current HP: 55651, A Avg: 312123, D Avg: 147118, [Big Bang[171, 530, 630, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 730, 730, 67]]
Rank 42200: 1645 - [12418, 4946, 935] - HP: 160457, STR: 105173, VIT: 87830, SPD: 48, LUK: 1, Attack: 195082, Defense: 175658, Current HP: 160457, A Avg: 245803, D Avg: 175658, [Spectral Sword Shigure[172, 530, 530, 530], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 730, 67]]
Rank 42204: 2535 - [12199, 5607, 493] - HP: 54491, STR: 105173, VIT: 146294, SPD: 48, LUK: 1, Attack: 195082, Defense: 234122, Current HP: 54491, A Avg: 204836, D Avg: 234122, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 66]]
Rank 42204: 2585 - [12199, 5607, 493] - HP: 54491, STR: 105173, VIT: 146294, SPD: 48, LUK: 1, Attack: 195082, Defense: 234122, Current HP: 54491, A Avg: 204836, D Avg: 234122, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 807]]
Rank 42205: 2565 - [12199, 5608, 492] - HP: 54491, STR: 105173, VIT: 146294, SPD: 48, LUK: 1, Attack: 195082, Defense: 234122, Current HP: 54491, A Avg: 209713, D Avg: 234122, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 730, 730, 730], Gold Ring[303, 730, 730, 803]]
Rank 42206: 1889 - [12512, 4670, 1117] - HP: 108634, STR: 155531, VIT: 30318, SPD: 48, LUK: 1, Attack: 247717, Defense: 117886, Current HP: 108634, A Avg: 312123, D Avg: 117886, [Big Bang[171, 530, 530, 630], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 730, 67]]
Rank 42213: 11855 - [12149, 5766, 384] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 440610, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 67, 68]]
Rank 42221: 7765 - [12018, 6167, 114] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 428836, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 66, 68]]
Rank 42221: 7855 - [12018, 6167, 114] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 428836, D Avg: 175711, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 68, 806]]
Rank 42232: 7755 - [12018, 6178, 103] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 432266, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 66, 67]]
Rank 42232: 7825 - [12018, 6178, 103] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 432266, D Avg: 175711, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 67, 806]]
Rank 42267: 7815 - [12018, 6213, 068] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 442559, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 67, 803]]
Rank 42274: 517 - [12113, 5935, 251] - HP: 3933, STR: 113598, VIT: 176398, SPD: 48, LUK: 2, Attack: 201480, Defense: 264226, Current HP: 3933, A Avg: 211554, D Avg: 264226, [Wild Card[175, 630, 630, 630], Black Sword Breath[252, 730, 730, 730], Tears of the Dragon[307, 730, 730, 730]]
Rank 42295: 2373 - [12295, 5410, 594] - HP: 35910, STR: 173658, VIT: 59470, SPD: 48, LUK: 2, Attack: 265844, Defense: 149248, Current HP: 35910, A Avg: 332305, D Avg: 149248, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 730, 68]]
Rank 42296: 7845 - [12020, 6236, 043] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 471719, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 68, 803]]
Rank 42309: 7865 - [12022, 6243, 034] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 497450, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 68, 807]]
Rank 42311: 330 - [12443, 4982, 874] - HP: 73720, STR: 137998, VIT: 147960, SPD: 57, LUK: 1, Attack: 223811, Defense: 237738, Current HP: 73720, A Avg: 235001, D Avg: 237738, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 730]]
Rank 42312: 7835 - [12022, 6246, 031] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 504311, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 67, 807]]
Rank 42313: 2052 - [12693, 4234, 1372] - HP: 73264, STR: 159864, VIT: 118388, SPD: 48, LUK: 1, Attack: 245677, Defense: 208166, Current HP: 73264, A Avg: 257960, D Avg: 208166, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 66]]
Rank 42313: 2102 - [12693, 4234, 1372] - HP: 73264, STR: 159864, VIT: 118388, SPD: 48, LUK: 1, Attack: 245677, Defense: 208166, Current HP: 73264, A Avg: 257960, D Avg: 208166, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 807]]
Rank 42317: 7805 - [12022, 6251, 026] - HP: 1508, STR: 253160, VIT: 58598, SPD: 48, LUK: 1, Attack: 343069, Defense: 146426, Current HP: 1508, A Avg: 514603, D Avg: 146426, [Spectral Sword Shigure[172, 630, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 730, 67, 68]]
Rank 42318: 2363 - [12303, 5409, 587] - HP: 35910, STR: 173658, VIT: 59470, SPD: 48, LUK: 2, Attack: 265844, Defense: 149248, Current HP: 35910, A Avg: 334963, D Avg: 149248, [Big Bang[171, 530, 630, 630], Blank Shield[244, 630, 630, 630], Tears of the Dragon[307, 730, 730, 67]]
Rank 42320: 1499 - [13111, 2987, 2201] - HP: 161617, STR: 155531, VIT: 1086, SPD: 48, LUK: 1, Attack: 247717, Defense: 88654, Current HP: 161617, A Avg: 260102, D Avg: 106384, [Big Bang[171, 530, 530, 530], Storm Wall[242, 630, 630, 630], Gold Ring[303, 630, 630, 806]]
Rank 42324: 11995 - [12193, 5745, 361] - HP: 54491, STR: 203831, VIT: 29366, SPD: 48, LUK: 1, Attack: 293740, Defense: 117194, Current HP: 54491, A Avg: 452359, D Avg: 117194, [Spectral Sword Shigure[172, 530, 630, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 67, 803, 807]]
Rank 42326: 2082 - [12698, 4232, 1369] - HP: 73264, STR: 159864, VIT: 118388, SPD: 48, LUK: 1, Attack: 245677, Defense: 208166, Current HP: 73264, A Avg: 264102, D Avg: 208166, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 730, 730], Mobius Ring[316, 730, 730, 803]]
Rank 42338: 2470 - [12940, 3518, 1841] - HP: 39007, STR: 203770, VIT: 118728, SPD: 57, LUK: 1, Attack: 289583, Defense: 208506, Current HP: 39007, A Avg: 304062, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 66]]
Rank 42338: 2520 - [12940, 3518, 1841] - HP: 39007, STR: 203770, VIT: 118728, SPD: 57, LUK: 1, Attack: 289583, Defense: 208506, Current HP: 39007, A Avg: 304062, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 807]]
Rank 42355: 236 - [12780, 4015, 1504] - HP: 160457, STR: 118844, VIT: 59526, SPD: 48, LUK: 1, Attack: 208753, Defense: 149304, Current HP: 160457, A Avg: 219190, D Avg: 149304, [Spectral Sword Shigure[172, 530, 530, 530], Blank Shield[244, 630, 630, 630], Gold Ring[303, 630, 730, 730]]
Rank 42355: 2500 - [12940, 3535, 1824] - HP: 39007, STR: 203770, VIT: 118728, SPD: 57, LUK: 1, Attack: 289583, Defense: 208506, Current HP: 39007, A Avg: 311301, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 803]]
Rank 42360: 10695 - [12466, 4962, 871] - HP: 107474, STR: 203831, VIT: 134, SPD: 48, LUK: 1, Attack: 293740, Defense: 87962, Current HP: 107474, A Avg: 403892, D Avg: 87962, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 630], Gold Ring[303, 66, 68, 803]]
Rank 42364: 308 - [12900, 3664, 1735] - HP: 71155, STR: 203953, VIT: 97128, SPD: 48, LUK: 1, Attack: 293862, Defense: 186906, Current HP: 71155, A Avg: 308555, D Avg: 186906, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 630], Obsidian Ring[320, 630, 730, 730]]
Rank 42367: 2954 - [12610, 4537, 1152] - HP: 1919, STR: 117243, VIT: 192028, SPD: 48, LUK: 1, Attack: 209429, Defense: 281806, Current HP: 1919, A Avg: 219900, D Avg: 281806, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 66]]
Rank 42367: 2984 - [12610, 4537, 1152] - HP: 1919, STR: 117243, VIT: 192028, SPD: 48, LUK: 1, Attack: 209429, Defense: 281806, Current HP: 1919, A Avg: 225136, D Avg: 281806, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 803]]
Rank 42367: 2994 - [12610, 4537, 1152] - HP: 1919, STR: 117243, VIT: 192028, SPD: 48, LUK: 1, Attack: 209429, Defense: 281806, Current HP: 1919, A Avg: 219900, D Avg: 338167, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 806]]
Rank 42367: 3004 - [12610, 4537, 1152] - HP: 1919, STR: 117243, VIT: 192028, SPD: 48, LUK: 1, Attack: 209429, Defense: 281806, Current HP: 1919, A Avg: 219900, D Avg: 281806, [Big Bang[171, 630, 630, 630], Blank Shield[244, 630, 730, 730], Obsidian Ring[320, 730, 730, 807]]
Rank 42373: 2030 - [12836, 3865, 1598] - HP: 73720, STR: 203770, VIT: 89496, SPD: 57, LUK: 1, Attack: 289583, Defense: 179274, Current HP: 73720, A Avg: 304062, D Avg: 215128, [Spear of Regression[182, 530, 530, 630], Blank Shield[244, 630, 630, 730], Black Box[323, 730, 730, 806]]
Rank 42374: 2490 - [12940, 3554, 1805] - HP: 39007, STR: 203770, VIT: 118728, SPD: 57, LUK: 1, Attack: 289583, Defense: 208506, Current HP: 39007, A Avg: 361978, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 68]]
Rank 42377: 2480 - [12940, 3557, 1802] - HP: 39007, STR: 203770, VIT: 118728, SPD: 57, LUK: 1, Attack: 289583, Defense: 208506, Current HP: 39007, A Avg: 364874, D Avg: 208506, [Spear of Regression[182, 530, 630, 630], Blank Shield[244, 630, 730, 730], Black Box[323, 730, 730, 67]]
Rank 42381: 151 - [13290, 2511, 2498] - HP: 213730, STR: 146222, VIT: 998, SPD: 48, LUK: 1, Attack: 238408, Defense: 90776, Current HP: 213730, A Avg: 250328, D Avg: 90776, [Big Bang[171, 530, 530, 530], Blank Shield[244, 530, 630, 630], Gold Ring[303, 630, 630, 630]]
Rank 42387: 10925 - [12677, 4356, 1266] - HP: 107474, STR: 154502, VIT: 29366, SPD: 48, LUK: 1, Attack: 244411, Defense: 117194, Current HP: 107474, A Avg: 262741, D Avg: 140632, [Spectral Sword Shigure[172, 530, 530, 630], Black Sword Breath[252, 630, 630, 730], Gold Ring[303, 66, 803, 806]]
Rank 42397: 157 - [12732, 4201, 1366] - HP: 142785, STR: 186678, VIT: 1006, SPD: 48, LUK: 2, Attack: 274560, Defense: 88834, Current HP: 142785, A Avg: 288288, D Avg: 88834, [Wild Card[175, 530, 530, 530], Black Sword Breath[252, 530, 630, 630], Tears of the Dragon[307, 630, 630, 630]]
Rank 42402: 1672 - [12623, 4533, 1143] - HP: 107977, STR: 159864, VIT: 89156, SPD: 48, LUK: 1, Attack: 245677, Defense: 178934, Current HP: 107977, A Avg: 257960, D Avg: 214720, [Spear of Regression[182, 530, 530, 530], Blank Shield[244, 630, 630, 730], Mobius Ring[316, 730, 730, 806]]
Rank 42404: 2038 - [12497, 4913, 889] - HP: 71155, STR: 123565, VIT: 144630, SPD: 48, LUK: 1, Attack: 213474, Defense: 234408, Current HP: 71155, A Avg: 224147, D Avg: 281289, [Spectral Sword Shigure[172, 530, 530, 630], Blank Shield[244, 630, 630, 730], Obsidian Ring[320, 730, 730, 806]]
