Rank 1000: HP: 855, STR: 105, VIT: 100, SPD: 7, LUK: 1, Attack: 138437, Defense: 83937, Current HP: 855, A Avg: 1153180, D Avg: 117511, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 652: HP: 817, STR: 185, VIT: 76, SPD: 7, LUK: 2, Attack: 138557, Defense: 83965, Current HP: 817, A Avg: 1154179, D Avg: 117550, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 651: HP: 1060, STR: 186, VIT: 332, SPD: 7, LUK: 1, Attack: 138559, Defense: 86444, Current HP: 1060, A Avg: 1154196, D Avg: 121021, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 650: HP: 1740, STR: 186, VIT: 234, SPD: 7, LUK: 1, Attack: 138559, Defense: 86346, Current HP: 1740, A Avg: 1154196, D Avg: 120884, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 649: HP: 1045, STR: 187, VIT: 284, SPD: 9, LUK: 1, Attack: 138560, Defense: 84784, Current HP: 1045, A Avg: 1154204, D Avg: 118697, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 648: HP: 1133, STR: 188, VIT: 560, SPD: 9, LUK: 1, Attack: 138562, Defense: 87361, Current HP: 1133, A Avg: 1154221, D Avg: 122305, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 647: HP: 836, STR: 189, VIT: 230, SPD: 7, LUK: 2, Attack: 138563, Defense: 87031, Current HP: 836, A Avg: 1154229, D Avg: 121843, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 646: HP: 1247, STR: 189, VIT: 58, SPD: 7, LUK: 1, Attack: 138563, Defense: 83921, Current HP: 1247, A Avg: 1154229, D Avg: 117489, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 645: HP: 968, STR: 189, VIT: 47, SPD: 7, LUK: 2, Attack: 138563, Defense: 83910, Current HP: 968, A Avg: 1154229, D Avg: 117473, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 644: HP: 589, STR: 2470, VIT: 222, SPD: 10, LUK: 1, Attack: 138568, Defense: 84247, Current HP: 589, A Avg: 1154271, D Avg: 117945, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 643: HP: 798, STR: 193, VIT: 83, SPD: 7, LUK: 1, Attack: 138569, Defense: 83972, Current HP: 798, A Avg: 1154279, D Avg: 117560, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Silver Ring[302, 0, 0, 0]]
Rank 642: HP: 779, STR: 195, VIT: 139, SPD: 10, LUK: 1, Attack: 138572, Defense: 84164, Current HP: 779, A Avg: 1154304, D Avg: 117829, [Big Bang[171, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 641: HP: 687, STR: 2473, VIT: 241, SPD: 9, LUK: 1, Attack: 138573, Defense: 84182, Current HP: 687, A Avg: 1154313, D Avg: 117854, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 640: HP: 1092, STR: 197, VIT: 584, SPD: 7, LUK: 1, Attack: 138575, Defense: 85578, Current HP: 1092, A Avg: 1154329, D Avg: 119809, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 639: HP: 1653, STR: 197, VIT: 411, SPD: 7, LUK: 1, Attack: 138575, Defense: 85405, Current HP: 1653, A Avg: 1154329, D Avg: 119566, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 638: HP: 1121, STR: 197, VIT: 411, SPD: 14, LUK: 1, Attack: 138575, Defense: 85405, Current HP: 1121, A Avg: 1154329, D Avg: 119566, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 637: HP: 1102, STR: 197, VIT: 421, SPD: 12, LUK: 1, Attack: 138575, Defense: 85415, Current HP: 1102, A Avg: 1154329, D Avg: 119580, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 636: HP: 1474, STR: 197, VIT: 615, SPD: 7, LUK: 1, Attack: 138575, Defense: 85609, Current HP: 1474, A Avg: 1154329, D Avg: 119852, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 635: HP: 1140, STR: 197, VIT: 443, SPD: 12, LUK: 1, Attack: 138575, Defense: 85437, Current HP: 1140, A Avg: 1154329, D Avg: 119611, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 634: HP: 877, STR: 198, VIT: 154, SPD: 9, LUK: 1, Attack: 138577, Defense: 84095, Current HP: 877, A Avg: 1154346, D Avg: 117732, [Big Bang[171, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 633: HP: 1133, STR: 200, VIT: 324, SPD: 9, LUK: 1, Attack: 138580, Defense: 85188, Current HP: 1133, A Avg: 1154371, D Avg: 119263, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 632: HP: 1049, STR: 200, VIT: 340, SPD: 9, LUK: 1, Attack: 138580, Defense: 84762, Current HP: 1049, A Avg: 1154371, D Avg: 118666, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 631: HP: 676, STR: 2479, VIT: 253, SPD: 9, LUK: 1, Attack: 138582, Defense: 85871, Current HP: 676, A Avg: 1154388, D Avg: 120219, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 630: HP: 1028, STR: 202, VIT: 419, SPD: 9, LUK: 1, Attack: 138583, Defense: 85010, Current HP: 1028, A Avg: 1154396, D Avg: 119013, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 629: HP: 836, STR: 202, VIT: 78, SPD: 7, LUK: 2, Attack: 138583, Defense: 84942, Current HP: 836, A Avg: 1154396, D Avg: 118918, [Big Bang[171, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 628: HP: 760, STR: 202, VIT: 91, SPD: 8, LUK: 2, Attack: 138583, Defense: 84513, Current HP: 760, A Avg: 1154396, D Avg: 118318, [Big Bang[171, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 627: HP: 1007, STR: 204, VIT: 174, SPD: 7, LUK: 1, Attack: 138586, Defense: 87092, Current HP: 1007, A Avg: 1154421, D Avg: 121928, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 626: HP: 876, STR: 204, VIT: 170, SPD: 9, LUK: 1, Attack: 138586, Defense: 85788, Current HP: 876, A Avg: 1154421, D Avg: 120103, [Big Bang[171, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 625: HP: 741, STR: 205, VIT: 141, SPD: 7, LUK: 2, Attack: 138587, Defense: 84732, Current HP: 741, A Avg: 1154429, D Avg: 118624, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 624: HP: 1334, STR: 205, VIT: 344, SPD: 7, LUK: 1, Attack: 138587, Defense: 86456, Current HP: 1334, A Avg: 1154429, D Avg: 121038, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 623: HP: 619, STR: 2483, VIT: 395, SPD: 9, LUK: 1, Attack: 138588, Defense: 85233, Current HP: 619, A Avg: 1154438, D Avg: 119326, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 622: HP: 1375, STR: 206, VIT: 66, SPD: 7, LUK: 1, Attack: 138589, Defense: 83955, Current HP: 1375, A Avg: 1154446, D Avg: 117536, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 621: HP: 1056, STR: 206, VIT: 56, SPD: 7, LUK: 2, Attack: 138589, Defense: 83945, Current HP: 1056, A Avg: 1154446, D Avg: 117522, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 620: HP: 809, STR: 207, VIT: 308, SPD: 9, LUK: 1, Attack: 138590, Defense: 85146, Current HP: 809, A Avg: 1154454, D Avg: 119204, [Big Bang[171, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 619: HP: 1083, STR: 207, VIT: 615, SPD: 7, LUK: 1, Attack: 138590, Defense: 85609, Current HP: 1083, A Avg: 1154454, D Avg: 119852, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 618: HP: 1798, STR: 207, VIT: 432, SPD: 7, LUK: 1, Attack: 138590, Defense: 85426, Current HP: 1798, A Avg: 1154454, D Avg: 119596, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 617: HP: 608, STR: 2486, VIT: 190, SPD: 12, LUK: 1, Attack: 138592, Defense: 85418, Current HP: 608, A Avg: 1154471, D Avg: 119585, [Spectral Sword Shigure[172, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 616: HP: 722, STR: 2486, VIT: 243, SPD: 9, LUK: 1, Attack: 138592, Defense: 84483, Current HP: 722, A Avg: 1154471, D Avg: 118276, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 615: HP: 912, STR: 210, VIT: 156, SPD: 9, LUK: 1, Attack: 138595, Defense: 84396, Current HP: 912, A Avg: 1154496, D Avg: 118154, [Big Bang[171, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 614: HP: 1343, STR: 210, VIT: 159, SPD: 7, LUK: 1, Attack: 138595, Defense: 87077, Current HP: 1343, A Avg: 1154496, D Avg: 121907, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Ring of Venom[310, 0, 0, 0]]
Rank 613: HP: 1034, STR: 210, VIT: 149, SPD: 7, LUK: 2, Attack: 138595, Defense: 87067, Current HP: 1034, A Avg: 1154496, D Avg: 121893, [Big Bang[171, 0, 0, 0], White Hole[230, 0, 0, 0], Pandora Ring[312, 0, 0, 0]]
Rank 612: HP: 832, STR: 217, VIT: 139, SPD: 9, LUK: 1, Attack: 138605, Defense: 84639, Current HP: 832, A Avg: 1154579, D Avg: 118494, [Big Bang[171, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 611: HP: 722, STR: 2498, VIT: 404, SPD: 9, LUK: 1, Attack: 138610, Defense: 87205, Current HP: 722, A Avg: 1154621, D Avg: 122086, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 610: HP: 1117, STR: 221, VIT: 100, SPD: 9, LUK: 1, Attack: 138611, Defense: 84106, Current HP: 1117, A Avg: 1154629, D Avg: 117748, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 609: HP: 1140, STR: 2500, VIT: 756, SPD: 7, LUK: 1, Attack: 138613, Defense: 86868, Current HP: 1140, A Avg: 1154646, D Avg: 121615, [Spectral Sword Shigure[172, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 608: HP: 912, STR: 223, VIT: 317, SPD: 9, LUK: 1, Attack: 138614, Defense: 87118, Current HP: 912, A Avg: 1154654, D Avg: 121965, [Big Bang[171, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 607: HP: 566, STR: 2502, VIT: 159, SPD: 7, LUK: 1, Attack: 138616, Defense: 84659, Current HP: 566, A Avg: 1154671, D Avg: 118522, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 606: HP: 661, STR: 2502, VIT: 197, SPD: 7, LUK: 1, Attack: 138616, Defense: 84697, Current HP: 661, A Avg: 1154671, D Avg: 118575, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 605: HP: 661, STR: 2502, VIT: 180, SPD: 7, LUK: 1, Attack: 138616, Defense: 84680, Current HP: 661, A Avg: 1154671, D Avg: 118551, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 604: HP: 1080, STR: 225, VIT: 224, SPD: 7, LUK: 2, Attack: 138617, Defense: 86336, Current HP: 1080, A Avg: 1154679, D Avg: 120870, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 603: HP: 1364, STR: 226, VIT: 628, SPD: 7, LUK: 1, Attack: 138619, Defense: 85622, Current HP: 1364, A Avg: 1154696, D Avg: 119870, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 602: HP: 858, STR: 2506, VIT: 553, SPD: 7, LUK: 1, Attack: 138622, Defense: 84559, Current HP: 858, A Avg: 1154721, D Avg: 118382, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 601: HP: 858, STR: 2508, VIT: 150, SPD: 9, LUK: 1, Attack: 138625, Defense: 83873, Current HP: 858, A Avg: 1154746, D Avg: 117422, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 600: HP: 858, STR: 2508, VIT: 150, SPD: 9, LUK: 1, Attack: 138625, Defense: 83883, Current HP: 858, A Avg: 1154746, D Avg: 117436, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 599: HP: 818, STR: 2508, VIT: 168, SPD: 9, LUK: 1, Attack: 138625, Defense: 84037, Current HP: 818, A Avg: 1154746, D Avg: 117651, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 598: HP: 818, STR: 2508, VIT: 175, SPD: 9, LUK: 1, Attack: 138625, Defense: 83979, Current HP: 818, A Avg: 1154746, D Avg: 117570, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 597: HP: 818, STR: 2508, VIT: 166, SPD: 9, LUK: 1, Attack: 138625, Defense: 84029, Current HP: 818, A Avg: 1154746, D Avg: 117640, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 596: HP: 818, STR: 2508, VIT: 190, SPD: 9, LUK: 1, Attack: 138625, Defense: 84079, Current HP: 818, A Avg: 1154746, D Avg: 117710, [Spectral Sword Shigure[172, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 595: HP: 858, STR: 2508, VIT: 179, SPD: 9, LUK: 1, Attack: 138625, Defense: 84055, Current HP: 858, A Avg: 1154746, D Avg: 117676, [Spectral Sword Shigure[172, 0, 0, 0], Magic Shield[207, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 594: HP: 881, STR: 2508, VIT: 185, SPD: 9, LUK: 1, Attack: 138625, Defense: 84022, Current HP: 881, A Avg: 1154746, D Avg: 117630, [Spectral Sword Shigure[172, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 593: HP: 924, STR: 2508, VIT: 170, SPD: 9, LUK: 1, Attack: 138625, Defense: 83942, Current HP: 924, A Avg: 1154746, D Avg: 117518, [Spectral Sword Shigure[172, 0, 0, 0], Clear Shield[211, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 592: HP: 968, STR: 2508, VIT: 179, SPD: 9, LUK: 1, Attack: 138625, Defense: 84198, Current HP: 968, A Avg: 1154746, D Avg: 117877, [Spectral Sword Shigure[172, 0, 0, 0], Prism Shield[212, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 591: HP: 902, STR: 2508, VIT: 178, SPD: 9, LUK: 1, Attack: 138625, Defense: 84106, Current HP: 902, A Avg: 1154746, D Avg: 117748, [Spectral Sword Shigure[172, 0, 0, 0], Tower Shield[213, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 590: HP: 1029, STR: 2508, VIT: 218, SPD: 9, LUK: 1, Attack: 138625, Defense: 84780, Current HP: 1029, A Avg: 1154746, D Avg: 118691, [Spectral Sword Shigure[172, 0, 0, 0], Slime Shield[221, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 589: HP: 928, STR: 2508, VIT: 166, SPD: 9, LUK: 1, Attack: 138625, Defense: 84094, Current HP: 928, A Avg: 1154746, D Avg: 117731, [Spectral Sword Shigure[172, 0, 0, 0], Hardwood Shield[223, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 588: HP: 858, STR: 2508, VIT: 555, SPD: 9, LUK: 1, Attack: 138625, Defense: 87343, Current HP: 858, A Avg: 1154746, D Avg: 122280, [Spectral Sword Shigure[172, 0, 0, 0], Energy Shield[227, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 587: HP: 1994, STR: 2508, VIT: 156, SPD: 9, LUK: 1, Attack: 138625, Defense: 86073, Current HP: 1994, A Avg: 1154746, D Avg: 120502, [Spectral Sword Shigure[172, 0, 0, 0], Frying Pan[231, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 586: HP: 1192, STR: 2508, VIT: 250, SPD: 9, LUK: 1, Attack: 138625, Defense: 84984, Current HP: 1192, A Avg: 1154746, D Avg: 118977, [Spectral Sword Shigure[172, 0, 0, 0], Slafield[232, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 585: HP: 1056, STR: 2508, VIT: 218, SPD: 9, LUK: 1, Attack: 138625, Defense: 85693, Current HP: 1056, A Avg: 1154746, D Avg: 119970, [Spectral Sword Shigure[172, 0, 0, 0], Mist Shield[233, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 584: HP: 1028, STR: 2508, VIT: 251, SPD: 9, LUK: 1, Attack: 138625, Defense: 85219, Current HP: 1028, A Avg: 1154746, D Avg: 119306, [Spectral Sword Shigure[172, 0, 0, 0], Huge Shield[234, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 583: HP: 944, STR: 2508, VIT: 400, SPD: 9, LUK: 1, Attack: 138625, Defense: 87240, Current HP: 944, A Avg: 1154746, D Avg: 122135, [Spectral Sword Shigure[172, 0, 0, 0], Aurora Shield[240, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 582: HP: 990, STR: 2508, VIT: 232, SPD: 9, LUK: 1, Attack: 138625, Defense: 87657, Current HP: 990, A Avg: 1154746, D Avg: 122719, [Spectral Sword Shigure[172, 0, 0, 0], Cloud Shield[241, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 581: HP: 818, STR: 2508, VIT: 150, SPD: 9, LUK: 1, Attack: 138625, Defense: 86939, Current HP: 818, A Avg: 1154746, D Avg: 121714, [Spectral Sword Shigure[172, 0, 0, 0], Graffiti[243, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 580: HP: 818, STR: 2508, VIT: 332, SPD: 9, LUK: 1, Attack: 138625, Defense: 90110, Current HP: 818, A Avg: 1154746, D Avg: 126153, [Spectral Sword Shigure[172, 0, 0, 0], Blank Shield[244, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 579: HP: 1343, STR: 2508, VIT: 631, SPD: 9, LUK: 1, Attack: 138625, Defense: 87419, Current HP: 1343, A Avg: 1154746, D Avg: 122386, [Spectral Sword Shigure[172, 0, 0, 0], Golem Shield[245, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 578: HP: 1133, STR: 2508, VIT: 245, SPD: 9, LUK: 1, Attack: 138625, Defense: 86123, Current HP: 1133, A Avg: 1154746, D Avg: 120572, [Spectral Sword Shigure[172, 0, 0, 0], Sticky thread shield[247, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 577: HP: 1171, STR: 2508, VIT: 332, SPD: 9, LUK: 1, Attack: 138625, Defense: 86548, Current HP: 1171, A Avg: 1154746, D Avg: 121167, [Spectral Sword Shigure[172, 0, 0, 0], King Shield[248, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 576: HP: 1298, STR: 2508, VIT: 641, SPD: 9, LUK: 1, Attack: 138625, Defense: 87676, Current HP: 1298, A Avg: 1154746, D Avg: 122746, [Spectral Sword Shigure[172, 0, 0, 0], Warrior's Shield[249, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 575: HP: 858, STR: 2508, VIT: 259, SPD: 9, LUK: 1, Attack: 138625, Defense: 87307, Current HP: 858, A Avg: 1154746, D Avg: 122229, [Spectral Sword Shigure[172, 0, 0, 0], Ghost shield[251, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 574: HP: 1049, STR: 231, VIT: 79, SPD: 9, LUK: 1, Attack: 138626, Defense: 83942, Current HP: 1049, A Avg: 1154754, D Avg: 117518, [Big Bang[171, 0, 0, 0], Small Sword[218, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 573: HP: 782, STR: 233, VIT: 87, SPD: 7, LUK: 1, Attack: 138629, Defense: 84093, Current HP: 782, A Avg: 1154779, D Avg: 117730, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 572: HP: 877, STR: 233, VIT: 124, SPD: 7, LUK: 1, Attack: 138629, Defense: 84130, Current HP: 877, A Avg: 1154779, D Avg: 117781, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 571: HP: 877, STR: 233, VIT: 107, SPD: 7, LUK: 1, Attack: 138629, Defense: 84113, Current HP: 877, A Avg: 1154779, D Avg: 117758, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 570: HP: 722, STR: 2514, VIT: 252, SPD: 9, LUK: 1, Attack: 138634, Defense: 85116, Current HP: 722, A Avg: 1154821, D Avg: 119162, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 569: HP: 646, STR: 2514, VIT: 257, SPD: 10, LUK: 1, Attack: 138634, Defense: 84679, Current HP: 646, A Avg: 1154821, D Avg: 118550, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 568: HP: 798, STR: 2514, VIT: 525, SPD: 7, LUK: 1, Attack: 138634, Defense: 84388, Current HP: 798, A Avg: 1154821, D Avg: 118143, [Spectral Sword Shigure[172, 0, 0, 0], Small Sword[218, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 567: HP: 777, STR: 236, VIT: 139, SPD: 8, LUK: 1, Attack: 138634, Defense: 83862, Current HP: 777, A Avg: 1154821, D Avg: 117406, [Big Bang[171, 0, 0, 0], Pot Lid[201, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 566: HP: 777, STR: 236, VIT: 139, SPD: 8, LUK: 1, Attack: 138634, Defense: 83872, Current HP: 777, A Avg: 1154821, D Avg: 117420, [Big Bang[171, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 565: HP: 740, STR: 236, VIT: 156, SPD: 8, LUK: 1, Attack: 138634, Defense: 84025, Current HP: 740, A Avg: 1154821, D Avg: 117634, [Big Bang[171, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 564: HP: 740, STR: 236, VIT: 163, SPD: 8, LUK: 1, Attack: 138634, Defense: 83967, Current HP: 740, A Avg: 1154821, D Avg: 117553, [Big Bang[171, 0, 0, 0], Iron Shield[204, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 563: HP: 740, STR: 236, VIT: 154, SPD: 8, LUK: 1, Attack: 138634, Defense: 84017, Current HP: 740, A Avg: 1154821, D Avg: 117623, [Big Bang[171, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 562: HP: 740, STR: 236, VIT: 177, SPD: 8, LUK: 1, Attack: 138634, Defense: 84066, Current HP: 740, A Avg: 1154821, D Avg: 117692, [Big Bang[171, 0, 0, 0], Large iron Shield[206, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 561: HP: 777, STR: 236, VIT: 167, SPD: 8, LUK: 1, Attack: 138634, Defense: 84043, Current HP: 777, A Avg: 1154821, D Avg: 117660, [Big Bang[171, 0, 0, 0], Magic Shield[207, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 560: HP: 800, STR: 236, VIT: 172, SPD: 8, LUK: 1, Attack: 138634, Defense: 84009, Current HP: 800, A Avg: 1154821, D Avg: 117612, [Big Bang[171, 0, 0, 0], Emerald Shield[209, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 559: HP: 840, STR: 236, VIT: 158, SPD: 8, LUK: 1, Attack: 138634, Defense: 83930, Current HP: 840, A Avg: 1154821, D Avg: 117501, [Big Bang[171, 0, 0, 0], Clear Shield[211, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 558: HP: 882, STR: 236, VIT: 167, SPD: 8, LUK: 1, Attack: 138634, Defense: 84186, Current HP: 882, A Avg: 1154821, D Avg: 117860, [Big Bang[171, 0, 0, 0], Prism Shield[212, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 557: HP: 820, STR: 236, VIT: 166, SPD: 8, LUK: 1, Attack: 138634, Defense: 84094, Current HP: 820, A Avg: 1154821, D Avg: 117731, [Big Bang[171, 0, 0, 0], Tower Shield[213, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 556: HP: 940, STR: 236, VIT: 204, SPD: 8, LUK: 1, Attack: 138634, Defense: 84766, Current HP: 940, A Avg: 1154821, D Avg: 118672, [Big Bang[171, 0, 0, 0], Slime Shield[221, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
