Rank 1000: HP: 2088, STR: 1304, VIT: 122, SPD: 59, LUK: 1, Attack: 140236, Defense: 84466, Current HP: 2088, A Avg: 1168165, D Avg: 118252, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 652: HP: 1352, STR: 4085, VIT: 437, SPD: 55, LUK: 1, Attack: 140991, Defense: 84378, Current HP: 1352, A Avg: 1174455, D Avg: 118129, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 651: HP: 1447, STR: 4085, VIT: 606, SPD: 55, LUK: 1, Attack: 140991, Defense: 84547, Current HP: 1447, A Avg: 1174455, D Avg: 118365, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 650: HP: 1447, STR: 4085, VIT: 458, SPD: 55, LUK: 1, Attack: 140991, Defense: 84399, Current HP: 1447, A Avg: 1174455, D Avg: 118158, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 649: HP: 740, STR: 9418, VIT: 204, SPD: 59, LUK: 1, Attack: 140994, Defense: 88032, Current HP: 740, A Avg: 1174480, D Avg: 123244, [Magical[187, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 648: HP: 1364, STR: 4087, VIT: 393, SPD: 55, LUK: 1, Attack: 140994, Defense: 84581, Current HP: 1364, A Avg: 1174480, D Avg: 118413, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 647: HP: 5420, STR: 8185, VIT: 717, SPD: 63, LUK: 1, Attack: 140997, Defense: 87505, Current HP: 5420, A Avg: 1174505, D Avg: 122506, [Spear of Regression[182, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 646: HP: 972, STR: 6341, VIT: 328, SPD: 55, LUK: 1, Attack: 141003, Defense: 84269, Current HP: 972, A Avg: 1174554, D Avg: 117976, [Neural Edge[190, 0, 0, 0], Dragon's Scales[215, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 645: HP: 1482, STR: 4098, VIT: 900, SPD: 90, LUK: 1, Attack: 141010, Defense: 85894, Current HP: 1482, A Avg: 1174613, D Avg: 120251, [Spectral Sword Shigure[172, 0, 0, 0], Metalization[228, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 644: HP: 2002, STR: 1821, VIT: 725, SPD: 55, LUK: 1, Attack: 141011, Defense: 85953, Current HP: 2002, A Avg: 1174621, D Avg: 120334, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Marriage Ring[321, 0, 0, 0]]
Rank 643: HP: 1957, STR: 1822, VIT: 1282, SPD: 66, LUK: 1, Attack: 141013, Defense: 85873, Current HP: 1957, A Avg: 1174638, D Avg: 120222, [Big Bang[171, 0, 0, 0], Black Hole[229, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 642: HP: 1083, STR: 4111, VIT: 174, SPD: 59, LUK: 2, Attack: 141030, Defense: 84518, Current HP: 1083, A Avg: 1174779, D Avg: 118325, [Spectral Sword Shigure[172, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 641: HP: 1767, STR: 6361, VIT: 1557, SPD: 66, LUK: 1, Attack: 141033, Defense: 88358, Current HP: 1767, A Avg: 1174804, D Avg: 123701, [Neural Edge[190, 0, 0, 0], Riot[236, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 640: HP: 1516, STR: 6361, VIT: 948, SPD: 66, LUK: 1, Attack: 141033, Defense: 85448, Current HP: 1516, A Avg: 1174804, D Avg: 119627, [Neural Edge[190, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 639: HP: 703, STR: 8379, VIT: 1523, SPD: 55, LUK: 1, Attack: 141034, Defense: 89351, Current HP: 703, A Avg: 1174813, D Avg: 125091, [Portal Sword[176, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 638: HP: 4674, STR: 8218, VIT: 908, SPD: 55, LUK: 1, Attack: 141046, Defense: 86136, Current HP: 4674, A Avg: 1174913, D Avg: 120590, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 637: HP: 2436, STR: 4125, VIT: 1414, SPD: 55, LUK: 1, Attack: 141051, Defense: 87032, Current HP: 2436, A Avg: 1174954, D Avg: 121844, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 636: HP: 2177, STR: 4128, VIT: 1746, SPD: 55, LUK: 1, Attack: 141055, Defense: 86584, Current HP: 2177, A Avg: 1174988, D Avg: 121217, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 635: HP: 2565, STR: 6216, VIT: 2033, SPD: 55, LUK: 1, Attack: 141066, Defense: 86221, Current HP: 2565, A Avg: 1175079, D Avg: 120709, [Stargazer[183, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 634: HP: 2565, STR: 6223, VIT: 2033, SPD: 59, LUK: 1, Attack: 141076, Defense: 86377, Current HP: 2565, A Avg: 1175163, D Avg: 120927, [Stargazer[183, 0, 0, 0], V Magnum[238, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 633: HP: 1140, STR: 4142, VIT: 215, SPD: 94, LUK: 1, Attack: 141076, Defense: 84351, Current HP: 1140, A Avg: 1175163, D Avg: 118091, [Spectral Sword Shigure[172, 0, 0, 0], Magnum[237, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 632: HP: 703, STR: 6392, VIT: 112, SPD: 59, LUK: 1, Attack: 141080, Defense: 84248, Current HP: 703, A Avg: 1175196, D Avg: 117947, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 631: HP: 798, STR: 6392, VIT: 273, SPD: 59, LUK: 1, Attack: 141080, Defense: 84409, Current HP: 798, A Avg: 1175196, D Avg: 118172, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 630: HP: 798, STR: 6392, VIT: 132, SPD: 59, LUK: 1, Attack: 141080, Defense: 84268, Current HP: 798, A Avg: 1175196, D Avg: 117975, [Neural Edge[190, 0, 0, 0], Magnum[237, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 629: HP: 2299, STR: 1868, VIT: 948, SPD: 66, LUK: 1, Attack: 141082, Defense: 84837, Current HP: 2299, A Avg: 1175213, D Avg: 118771, [Big Bang[171, 0, 0, 0], Small Lion[219, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 628: HP: 1273, STR: 1870, VIT: 91, SPD: 55, LUK: 2, Attack: 141085, Defense: 84279, Current HP: 1273, A Avg: 1175238, D Avg: 117990, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 627: HP: 2940, STR: 1872, VIT: 1344, SPD: 66, LUK: 1, Attack: 141088, Defense: 87456, Current HP: 2940, A Avg: 1175263, D Avg: 122438, [Big Bang[171, 0, 0, 0], Goblin Hand[250, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 626: HP: 2337, STR: 4155, VIT: 1250, SPD: 55, LUK: 1, Attack: 141096, Defense: 86114, Current HP: 2337, A Avg: 1175329, D Avg: 120559, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 625: HP: 2261, STR: 4155, VIT: 1328, SPD: 59, LUK: 1, Attack: 141096, Defense: 85750, Current HP: 2261, A Avg: 1175329, D Avg: 120049, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 624: HP: 5417, STR: 8262, VIT: 1205, SPD: 63, LUK: 1, Attack: 141112, Defense: 86433, Current HP: 5417, A Avg: 1175462, D Avg: 121006, [Spear of Regression[182, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 623: HP: 1482, STR: 4166, VIT: 346, SPD: 90, LUK: 1, Attack: 141112, Defense: 84235, Current HP: 1482, A Avg: 1175462, D Avg: 117928, [Spectral Sword Shigure[172, 0, 0, 0], Small Lion[219, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 622: HP: 1273, STR: 1888, VIT: 112, SPD: 55, LUK: 1, Attack: 141112, Defense: 84300, Current HP: 1273, A Avg: 1175462, D Avg: 118019, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 621: HP: 1368, STR: 1888, VIT: 273, SPD: 55, LUK: 1, Attack: 141112, Defense: 84461, Current HP: 1368, A Avg: 1175462, D Avg: 118245, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 620: HP: 1368, STR: 1888, VIT: 132, SPD: 55, LUK: 1, Attack: 141112, Defense: 84320, Current HP: 1368, A Avg: 1175462, D Avg: 118047, [Big Bang[171, 0, 0, 0], Dragon Sword[225, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 619: HP: 1083, STR: 4175, VIT: 346, SPD: 59, LUK: 1, Attack: 141126, Defense: 84371, Current HP: 1083, A Avg: 1175579, D Avg: 118119, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 618: HP: 1178, STR: 4175, VIT: 508, SPD: 59, LUK: 1, Attack: 141126, Defense: 84533, Current HP: 1178, A Avg: 1175579, D Avg: 118346, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 617: HP: 1178, STR: 4175, VIT: 367, SPD: 59, LUK: 1, Attack: 141126, Defense: 84392, Current HP: 1178, A Avg: 1175579, D Avg: 118148, [Spectral Sword Shigure[172, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 616: HP: 2299, STR: 1903, VIT: 1531, SPD: 66, LUK: 1, Attack: 141134, Defense: 86525, Current HP: 2299, A Avg: 1175646, D Avg: 121134, [Big Bang[171, 0, 0, 0], Metalization[228, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 615: HP: 1102, STR: 4185, VIT: 346, SPD: 55, LUK: 1, Attack: 141141, Defense: 84352, Current HP: 1102, A Avg: 1175704, D Avg: 118092, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 614: HP: 1197, STR: 4185, VIT: 508, SPD: 55, LUK: 1, Attack: 141141, Defense: 84514, Current HP: 1197, A Avg: 1175704, D Avg: 118319, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 613: HP: 1197, STR: 4185, VIT: 367, SPD: 55, LUK: 1, Attack: 141141, Defense: 84373, Current HP: 1197, A Avg: 1175704, D Avg: 118122, [Spectral Sword Shigure[172, 0, 0, 0], Wings of Beast[210, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 612: HP: 1083, STR: 4185, VIT: 3722, SPD: 55, LUK: 1, Attack: 141141, Defense: 89392, Current HP: 1083, A Avg: 1175704, D Avg: 125148, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 611: HP: 1178, STR: 4185, VIT: 3884, SPD: 55, LUK: 1, Attack: 141141, Defense: 89554, Current HP: 1178, A Avg: 1175704, D Avg: 125375, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 610: HP: 1178, STR: 4185, VIT: 3743, SPD: 55, LUK: 1, Attack: 141141, Defense: 89413, Current HP: 1178, A Avg: 1175704, D Avg: 125178, [Spectral Sword Shigure[172, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 609: HP: 1539, STR: 6434, VIT: 651, SPD: 55, LUK: 1, Attack: 141143, Defense: 84839, Current HP: 1539, A Avg: 1175721, D Avg: 118774, [Neural Edge[190, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 608: HP: 1501, STR: 4191, VIT: 439, SPD: 55, LUK: 1, Attack: 141150, Defense: 84679, Current HP: 1501, A Avg: 1175779, D Avg: 118550, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 607: HP: 1596, STR: 4191, VIT: 609, SPD: 55, LUK: 1, Attack: 141150, Defense: 84849, Current HP: 1596, A Avg: 1175779, D Avg: 118788, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 606: HP: 1596, STR: 4191, VIT: 461, SPD: 55, LUK: 1, Attack: 141150, Defense: 84701, Current HP: 1596, A Avg: 1175779, D Avg: 118581, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 605: HP: 2086, STR: 4200, VIT: 999, SPD: 55, LUK: 1, Attack: 141163, Defense: 85499, Current HP: 2086, A Avg: 1175887, D Avg: 119698, [Spectral Sword Shigure[172, 0, 0, 0], Hard Wings of Beast[222, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 604: HP: 703, STR: 6449, VIT: 242, SPD: 59, LUK: 1, Attack: 141165, Defense: 84267, Current HP: 703, A Avg: 1175904, D Avg: 117973, [Neural Edge[190, 0, 0, 0], Conductive Barrier[208, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 603: HP: 1658, STR: 1927, VIT: 332, SPD: 66, LUK: 1, Attack: 141170, Defense: 84468, Current HP: 1658, A Avg: 1175946, D Avg: 118255, [Big Bang[171, 0, 0, 0], Magnum[237, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 602: HP: 1273, STR: 1927, VIT: 91, SPD: 59, LUK: 2, Attack: 141170, Defense: 84435, Current HP: 1273, A Avg: 1175946, D Avg: 118208, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 601: HP: 1083, STR: 4206, VIT: 174, SPD: 55, LUK: 2, Attack: 141172, Defense: 84362, Current HP: 1083, A Avg: 1175962, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Dragon Sword[225, 0, 0, 0], Search Ring[317, 0, 0, 0]]
Rank 600: HP: 2169, STR: 1929, VIT: 958, SPD: 66, LUK: 1, Attack: 141173, Defense: 84964, Current HP: 2169, A Avg: 1175971, D Avg: 118949, [Big Bang[171, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 599: HP: 3485, STR: 6296, VIT: 2798, SPD: 63, LUK: 1, Attack: 141186, Defense: 88026, Current HP: 3485, A Avg: 1176079, D Avg: 123236, [Stargazer[183, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 598: HP: 1121, STR: 6467, VIT: 330, SPD: 55, LUK: 1, Attack: 141192, Defense: 84570, Current HP: 1121, A Avg: 1176129, D Avg: 118397, [Neural Edge[190, 0, 0, 0], Dragon's Wings[216, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 597: HP: 1352, STR: 4219, VIT: 356, SPD: 90, LUK: 1, Attack: 141192, Defense: 84362, Current HP: 1352, A Avg: 1176129, D Avg: 118106, [Spectral Sword Shigure[172, 0, 0, 0], Small Dragon Sword[224, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 596: HP: 2337, STR: 4222, VIT: 1854, SPD: 55, LUK: 1, Attack: 141196, Defense: 88655, Current HP: 2337, A Avg: 1176162, D Avg: 124116, [Spectral Sword Shigure[172, 0, 0, 0], Riot[236, 0, 0, 0], Obsidian Ring[320, 0, 0, 0]]
Rank 595: HP: 722, STR: 6475, VIT: 242, SPD: 55, LUK: 1, Attack: 141204, Defense: 84248, Current HP: 722, A Avg: 1176229, D Avg: 117947, [Neural Edge[190, 0, 0, 0], Wings of Beast[210, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 594: HP: 703, STR: 6475, VIT: 3618, SPD: 55, LUK: 1, Attack: 141204, Defense: 89288, Current HP: 703, A Avg: 1176229, D Avg: 125003, [Neural Edge[190, 0, 0, 0], Shield of Thousand[246, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 593: HP: 1273, STR: 1971, VIT: 112, SPD: 59, LUK: 1, Attack: 141236, Defense: 84456, Current HP: 1273, A Avg: 1176495, D Avg: 118238, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 592: HP: 1368, STR: 1971, VIT: 273, SPD: 59, LUK: 1, Attack: 141236, Defense: 84617, Current HP: 1368, A Avg: 1176495, D Avg: 118463, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 591: HP: 1368, STR: 1971, VIT: 132, SPD: 59, LUK: 1, Attack: 141236, Defense: 84476, Current HP: 1368, A Avg: 1176495, D Avg: 118266, [Big Bang[171, 0, 0, 0], V Magnum[238, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 590: HP: 3580, STR: 6336, VIT: 2240, SPD: 63, LUK: 1, Attack: 141246, Defense: 89028, Current HP: 3580, A Avg: 1176579, D Avg: 124639, [Stargazer[183, 0, 0, 0], C Magnum[239, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 589: HP: 4313, STR: 8352, VIT: 891, SPD: 55, LUK: 1, Attack: 141247, Defense: 88719, Current HP: 4313, A Avg: 1176587, D Avg: 124206, [Spear of Regression[182, 0, 0, 0], Black Sword Breath[252, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 588: HP: 6236, STR: 6289, VIT: 1879, SPD: 66, LUK: 1, Attack: 141257, Defense: 88667, Current HP: 6236, A Avg: 1176670, D Avg: 124133, [Wild Card[175, 0, 0, 0], C Magnum[239, 0, 0, 0], Seal of the High King[319, 0, 0, 0]]
Rank 587: HP: 1653, STR: 1985, VIT: 419, SPD: 55, LUK: 2, Attack: 141257, Defense: 85647, Current HP: 1653, A Avg: 1176670, D Avg: 119905, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Tears of the Dragon[307, 0, 0, 0]]
Rank 586: HP: 1539, STR: 8302, VIT: 655, SPD: 59, LUK: 1, Attack: 141270, Defense: 87443, Current HP: 1539, A Avg: 1176779, D Avg: 122420, [Blue Sword[180, 0, 0, 0], C Magnum[239, 0, 0, 0], Ring of power[314, 0, 0, 0]]
Rank 585: HP: 1556, STR: 4277, VIT: 626, SPD: 55, LUK: 1, Attack: 141279, Defense: 86244, Current HP: 1556, A Avg: 1176854, D Avg: 120741, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 584: HP: 1656, STR: 4277, VIT: 788, SPD: 55, LUK: 1, Attack: 141279, Defense: 86406, Current HP: 1656, A Avg: 1176854, D Avg: 120968, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 583: HP: 1656, STR: 4277, VIT: 647, SPD: 55, LUK: 1, Attack: 141279, Defense: 86265, Current HP: 1656, A Avg: 1176854, D Avg: 120770, [Spectral Sword Shigure[172, 0, 0, 0], Mask of the Grim Reaper[214, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 582: HP: 2015, STR: 2001, VIT: 825, SPD: 63, LUK: 1, Attack: 141281, Defense: 86053, Current HP: 2015, A Avg: 1176870, D Avg: 120474, [Big Bang[171, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Endpoint[318, 0, 0, 0]]
Rank 581: HP: 2118, STR: 2003, VIT: 135, SPD: 59, LUK: 1, Attack: 141284, Defense: 86923, Current HP: 2118, A Avg: 1176895, D Avg: 121692, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Copper Ring[301, 0, 0, 0]]
Rank 580: HP: 3219, STR: 2003, VIT: 101, SPD: 59, LUK: 1, Attack: 141284, Defense: 86889, Current HP: 3219, A Avg: 1176895, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Gold Ring[303, 0, 0, 0]]
Rank 579: HP: 2147, STR: 2003, VIT: 101, SPD: 105, LUK: 1, Attack: 141284, Defense: 86889, Current HP: 2147, A Avg: 1176895, D Avg: 121644, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Platinum Ring[304, 0, 0, 0]]
Rank 578: HP: 2128, STR: 2003, VIT: 112, SPD: 94, LUK: 1, Attack: 141284, Defense: 86900, Current HP: 2128, A Avg: 1176895, D Avg: 121659, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Fairy Ring[305, 0, 0, 0]]
Rank 577: HP: 2662, STR: 2003, VIT: 166, SPD: 59, LUK: 1, Attack: 141284, Defense: 86954, Current HP: 2662, A Avg: 1176895, D Avg: 121735, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Morphine Ring[311, 0, 0, 0]]
Rank 576: HP: 2166, STR: 2003, VIT: 132, SPD: 94, LUK: 1, Attack: 141284, Defense: 86920, Current HP: 2166, A Avg: 1176895, D Avg: 121687, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Rapid Rabbit[313, 0, 0, 0]]
Rank 575: HP: 1341, STR: 4281, VIT: 852, SPD: 55, LUK: 1, Attack: 141285, Defense: 85690, Current HP: 1341, A Avg: 1176904, D Avg: 119965, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 574: HP: 1436, STR: 4281, VIT: 1022, SPD: 55, LUK: 1, Attack: 141285, Defense: 85860, Current HP: 1436, A Avg: 1176904, D Avg: 120203, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 573: HP: 1436, STR: 4281, VIT: 874, SPD: 55, LUK: 1, Attack: 141285, Defense: 85712, Current HP: 1436, A Avg: 1176904, D Avg: 119996, [Spectral Sword Shigure[172, 0, 0, 0], Bulletproof Shield[235, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 572: HP: 5586, STR: 6316, VIT: 2514, SPD: 66, LUK: 1, Attack: 141297, Defense: 87742, Current HP: 5586, A Avg: 1177004, D Avg: 122838, [Wild Card[175, 0, 0, 0], Wave Motion Sword[226, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 571: HP: 2109, STR: 2013, VIT: 166, SPD: 59, LUK: 1, Attack: 141299, Defense: 86954, Current HP: 2109, A Avg: 1177020, D Avg: 121735, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Summon Ring[306, 0, 0, 0]]
Rank 570: HP: 3364, STR: 2013, VIT: 122, SPD: 59, LUK: 1, Attack: 141299, Defense: 86910, Current HP: 3364, A Avg: 1177020, D Avg: 121673, [Big Bang[171, 0, 0, 0], C Magnum[239, 0, 0, 0], Glazed[309, 0, 0, 0]]
Rank 569: HP: 1919, STR: 6540, VIT: 2270, SPD: 66, LUK: 1, Attack: 141302, Defense: 89838, Current HP: 1919, A Avg: 1177045, D Avg: 125773, [Neural Edge[190, 0, 0, 0], Storm Wall[242, 0, 0, 0], Black Box[323, 0, 0, 0]]
Rank 568: HP: 1501, STR: 4312, VIT: 513, SPD: 55, LUK: 1, Attack: 141331, Defense: 85377, Current HP: 1501, A Avg: 1177287, D Avg: 119527, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 567: HP: 1596, STR: 4312, VIT: 682, SPD: 55, LUK: 1, Attack: 141331, Defense: 85546, Current HP: 1596, A Avg: 1177287, D Avg: 119764, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 566: HP: 1596, STR: 4312, VIT: 535, SPD: 55, LUK: 1, Attack: 141331, Defense: 85399, Current HP: 1596, A Avg: 1177287, D Avg: 119558, [Spectral Sword Shigure[172, 0, 0, 0], Dragon's Head[217, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 565: HP: 1425, STR: 4312, VIT: 568, SPD: 59, LUK: 1, Attack: 141331, Defense: 84990, Current HP: 1425, A Avg: 1177287, D Avg: 118985, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Petit Magic Circle[308, 0, 0, 0]]
Rank 564: HP: 1520, STR: 4312, VIT: 730, SPD: 59, LUK: 1, Attack: 141331, Defense: 85152, Current HP: 1520, A Avg: 1177287, D Avg: 119212, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], Mobius Ring[316, 0, 0, 0]]
Rank 563: HP: 1520, STR: 4312, VIT: 589, SPD: 59, LUK: 1, Attack: 141331, Defense: 85011, Current HP: 1520, A Avg: 1177287, D Avg: 119015, [Spectral Sword Shigure[172, 0, 0, 0], Superconducting Barrier[220, 0, 0, 0], The Third Eye[322, 0, 0, 0]]
Rank 562: HP: 1197, STR: 4313, VIT: 291, SPD: 59, LUK: 1, Attack: 141333, Defense: 84014, Current HP: 1197, A Avg: 1177303, D Avg: 117619, [Spectral Sword Shigure[172, 0, 0, 0], Pot Lid[201, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 561: HP: 1197, STR: 4313, VIT: 291, SPD: 59, LUK: 1, Attack: 141333, Defense: 84024, Current HP: 1197, A Avg: 1177303, D Avg: 117633, [Spectral Sword Shigure[172, 0, 0, 0], High Pot Lid[202, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 560: HP: 1140, STR: 4313, VIT: 316, SPD: 59, LUK: 1, Attack: 141333, Defense: 84185, Current HP: 1140, A Avg: 1177303, D Avg: 117858, [Spectral Sword Shigure[172, 0, 0, 0], Wooden Shield[203, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 559: HP: 1140, STR: 4313, VIT: 323, SPD: 59, LUK: 1, Attack: 141333, Defense: 84127, Current HP: 1140, A Avg: 1177303, D Avg: 117777, [Spectral Sword Shigure[172, 0, 0, 0], Iron Shield[204, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
Rank 558: HP: 1140, STR: 4313, VIT: 382, SPD: 59, LUK: 1, Attack: 141333, Defense: 84245, Current HP: 1140, A Avg: 1177303, D Avg: 117942, [Spectral Sword Shigure[172, 0, 0, 0], Titanium Shield[205, 0, 0, 0], Oculus Ring[315, 0, 0, 0]]
