Rank 1000: HP: 440, STR: 602605, VIT: 257, SPD: 7, LUK: 1, Attack: 1031909, Defense: 83980, Current HP: 440, A Avg: 8595801, D Avg: 117571, [Impulse[166, 230, 230, 230], Pot Lid[201, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 681: HP: 456, STR: 602784, VIT: 317, SPD: 7, LUK: 1, Attack: 1032486, Defense: 87118, Current HP: 456, A Avg: 8600608, D Avg: 121965, [Zodiac[184, 230, 230, 230], Riot[236, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 680: HP: 456, STR: 602784, VIT: 317, SPD: 7, LUK: 1, Attack: 1032486, Defense: 87118, Current HP: 456, A Avg: 8600608, D Avg: 121965, [Zodiac[184, 230, 230, 230], Riot[236, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 679: HP: 456, STR: 602807, VIT: 165, SPD: 7, LUK: 1, Attack: 1032520, Defense: 85029, Current HP: 456, A Avg: 8600891, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 678: HP: 380, STR: 602807, VIT: 174, SPD: 8, LUK: 1, Attack: 1032520, Defense: 84596, Current HP: 380, A Avg: 8600891, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 677: HP: 456, STR: 602807, VIT: 165, SPD: 7, LUK: 1, Attack: 1032520, Defense: 85029, Current HP: 456, A Avg: 8600891, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 676: HP: 380, STR: 602807, VIT: 174, SPD: 8, LUK: 1, Attack: 1032520, Defense: 84596, Current HP: 380, A Avg: 8600891, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 675: HP: 456, STR: 602807, VIT: 165, SPD: 7, LUK: 1, Attack: 1032520, Defense: 85029, Current HP: 456, A Avg: 8600891, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 674: HP: 380, STR: 602807, VIT: 174, SPD: 8, LUK: 1, Attack: 1032520, Defense: 84596, Current HP: 380, A Avg: 8600891, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 673: HP: 456, STR: 602807, VIT: 165, SPD: 7, LUK: 1, Attack: 1032520, Defense: 85029, Current HP: 456, A Avg: 8600891, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 672: HP: 380, STR: 602807, VIT: 174, SPD: 8, LUK: 1, Attack: 1032520, Defense: 84596, Current HP: 380, A Avg: 8600891, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 671: HP: 456, STR: 602807, VIT: 165, SPD: 7, LUK: 1, Attack: 1032520, Defense: 85029, Current HP: 456, A Avg: 8600891, D Avg: 119040, [Zodiac[184, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 670: HP: 380, STR: 602807, VIT: 174, SPD: 8, LUK: 1, Attack: 1032520, Defense: 84596, Current HP: 380, A Avg: 8600891, D Avg: 118434, [Zodiac[184, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 669: HP: 361, STR: 602812, VIT: 224, SPD: 7, LUK: 1, Attack: 1032528, Defense: 84815, Current HP: 361, A Avg: 8600958, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 668: HP: 399, STR: 602812, VIT: 232, SPD: 7, LUK: 1, Attack: 1032528, Defense: 87150, Current HP: 399, A Avg: 8600958, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 667: HP: 361, STR: 602812, VIT: 224, SPD: 7, LUK: 1, Attack: 1032528, Defense: 84815, Current HP: 361, A Avg: 8600958, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 666: HP: 399, STR: 602812, VIT: 232, SPD: 7, LUK: 1, Attack: 1032528, Defense: 87150, Current HP: 399, A Avg: 8600958, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 665: HP: 361, STR: 602812, VIT: 224, SPD: 7, LUK: 1, Attack: 1032528, Defense: 84815, Current HP: 361, A Avg: 8600958, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 664: HP: 399, STR: 602812, VIT: 232, SPD: 7, LUK: 1, Attack: 1032528, Defense: 87150, Current HP: 399, A Avg: 8600958, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 663: HP: 361, STR: 602812, VIT: 224, SPD: 7, LUK: 1, Attack: 1032528, Defense: 84815, Current HP: 361, A Avg: 8600958, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 662: HP: 399, STR: 602812, VIT: 232, SPD: 7, LUK: 1, Attack: 1032528, Defense: 87150, Current HP: 399, A Avg: 8600958, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 661: HP: 361, STR: 602812, VIT: 224, SPD: 7, LUK: 1, Attack: 1032528, Defense: 84815, Current HP: 361, A Avg: 8600958, D Avg: 118740, [Zodiac[184, 230, 230, 230], Black Hole[229, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 660: HP: 399, STR: 602812, VIT: 232, SPD: 7, LUK: 1, Attack: 1032528, Defense: 87150, Current HP: 399, A Avg: 8600958, D Avg: 122009, [Zodiac[184, 230, 230, 230], White Hole[230, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 659: HP: 228, STR: 603583, VIT: 186, SPD: 8, LUK: 1, Attack: 1032557, Defense: 84322, Current HP: 228, A Avg: 8601199, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 658: HP: 228, STR: 603583, VIT: 186, SPD: 8, LUK: 1, Attack: 1032557, Defense: 84322, Current HP: 228, A Avg: 8601199, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 657: HP: 228, STR: 603583, VIT: 186, SPD: 8, LUK: 1, Attack: 1032557, Defense: 84322, Current HP: 228, A Avg: 8601199, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 656: HP: 228, STR: 603583, VIT: 186, SPD: 8, LUK: 1, Attack: 1032557, Defense: 84322, Current HP: 228, A Avg: 8601199, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 655: HP: 228, STR: 603583, VIT: 186, SPD: 8, LUK: 1, Attack: 1032557, Defense: 84322, Current HP: 228, A Avg: 8601199, D Avg: 118050, [Pulse Knife[165, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 654: HP: 399, STR: 604372, VIT: 62, SPD: 8, LUK: 1, Attack: 1032559, Defense: 86850, Current HP: 399, A Avg: 8601216, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 653: HP: 399, STR: 604372, VIT: 62, SPD: 8, LUK: 1, Attack: 1032559, Defense: 86850, Current HP: 399, A Avg: 8601216, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 652: HP: 399, STR: 604372, VIT: 62, SPD: 8, LUK: 1, Attack: 1032559, Defense: 86850, Current HP: 399, A Avg: 8601216, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 651: HP: 399, STR: 604372, VIT: 62, SPD: 8, LUK: 1, Attack: 1032559, Defense: 86850, Current HP: 399, A Avg: 8601216, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 650: HP: 399, STR: 604372, VIT: 62, SPD: 8, LUK: 1, Attack: 1032559, Defense: 86850, Current HP: 399, A Avg: 8601216, D Avg: 121589, [Kirisame[129, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 649: HP: 456, STR: 604396, VIT: 62, SPD: 8, LUK: 1, Attack: 1032776, Defense: 86850, Current HP: 456, A Avg: 8603024, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 648: HP: 456, STR: 604396, VIT: 62, SPD: 8, LUK: 1, Attack: 1032776, Defense: 86850, Current HP: 456, A Avg: 8603024, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 647: HP: 456, STR: 604396, VIT: 62, SPD: 8, LUK: 1, Attack: 1032776, Defense: 86850, Current HP: 456, A Avg: 8603024, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 646: HP: 456, STR: 604396, VIT: 62, SPD: 8, LUK: 1, Attack: 1032776, Defense: 86850, Current HP: 456, A Avg: 8603024, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 645: HP: 456, STR: 604396, VIT: 62, SPD: 8, LUK: 1, Attack: 1032776, Defense: 86850, Current HP: 456, A Avg: 8603024, D Avg: 121589, [Black Kirisame[130, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 644: HP: 660, STR: 603028, VIT: 286, SPD: 7, LUK: 1, Attack: 1032852, Defense: 86398, Current HP: 660, A Avg: 8603657, D Avg: 120957, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 643: HP: 660, STR: 603028, VIT: 286, SPD: 7, LUK: 1, Attack: 1032852, Defense: 86398, Current HP: 660, A Avg: 8603657, D Avg: 120957, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 642: HP: 660, STR: 603028, VIT: 286, SPD: 7, LUK: 1, Attack: 1032852, Defense: 86398, Current HP: 660, A Avg: 8603657, D Avg: 120957, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 641: HP: 660, STR: 603028, VIT: 286, SPD: 7, LUK: 1, Attack: 1032852, Defense: 86398, Current HP: 660, A Avg: 8603657, D Avg: 120957, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 640: HP: 660, STR: 603028, VIT: 286, SPD: 7, LUK: 1, Attack: 1032852, Defense: 86398, Current HP: 660, A Avg: 8603657, D Avg: 120957, [Zodiac[184, 230, 230, 230], Goblin Hand[250, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 639: HP: 703, STR: 603075, VIT: 487, SPD: 7, LUK: 1, Attack: 1032922, Defense: 85481, Current HP: 703, A Avg: 8604240, D Avg: 119673, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 638: HP: 703, STR: 603075, VIT: 487, SPD: 7, LUK: 1, Attack: 1032922, Defense: 85481, Current HP: 703, A Avg: 8604240, D Avg: 119673, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 637: HP: 703, STR: 603075, VIT: 487, SPD: 7, LUK: 1, Attack: 1032922, Defense: 85481, Current HP: 703, A Avg: 8604240, D Avg: 119673, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 636: HP: 703, STR: 603075, VIT: 487, SPD: 7, LUK: 1, Attack: 1032922, Defense: 85481, Current HP: 703, A Avg: 8604240, D Avg: 119673, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 635: HP: 703, STR: 603075, VIT: 487, SPD: 7, LUK: 1, Attack: 1032922, Defense: 85481, Current HP: 703, A Avg: 8604240, D Avg: 119673, [Zodiac[184, 230, 230, 230], Metalization[228, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 634: HP: 444, STR: 602793, VIT: 186, SPD: 7, LUK: 1, Attack: 1033006, Defense: 84920, Current HP: 444, A Avg: 8604939, D Avg: 118887, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 633: HP: 444, STR: 602793, VIT: 186, SPD: 7, LUK: 1, Attack: 1033006, Defense: 84920, Current HP: 444, A Avg: 8604939, D Avg: 118887, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 632: HP: 444, STR: 602793, VIT: 186, SPD: 7, LUK: 1, Attack: 1033006, Defense: 84920, Current HP: 444, A Avg: 8604939, D Avg: 118887, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 631: HP: 444, STR: 602793, VIT: 186, SPD: 7, LUK: 1, Attack: 1033006, Defense: 84920, Current HP: 444, A Avg: 8604939, D Avg: 118887, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 630: HP: 444, STR: 602793, VIT: 186, SPD: 7, LUK: 1, Attack: 1033006, Defense: 84920, Current HP: 444, A Avg: 8604939, D Avg: 118887, [Blue Sword[180, 230, 230, 230], Slafield[232, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 629: HP: 228, STR: 604072, VIT: 186, SPD: 8, LUK: 1, Attack: 1033290, Defense: 84530, Current HP: 228, A Avg: 8607305, D Avg: 118341, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 628: HP: 228, STR: 604072, VIT: 186, SPD: 8, LUK: 1, Attack: 1033290, Defense: 84530, Current HP: 228, A Avg: 8607305, D Avg: 118341, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 627: HP: 228, STR: 604072, VIT: 186, SPD: 8, LUK: 1, Attack: 1033290, Defense: 84530, Current HP: 228, A Avg: 8607305, D Avg: 118341, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 626: HP: 228, STR: 604072, VIT: 186, SPD: 8, LUK: 1, Attack: 1033290, Defense: 84530, Current HP: 228, A Avg: 8607305, D Avg: 118341, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 625: HP: 228, STR: 604072, VIT: 186, SPD: 8, LUK: 1, Attack: 1033290, Defense: 84530, Current HP: 228, A Avg: 8607305, D Avg: 118341, [Pulse Knife[165, 230, 230, 230], V Magnum[238, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 624: HP: 836, STR: 604481, VIT: 408, SPD: 7, LUK: 1, Attack: 1033471, Defense: 85272, Current HP: 836, A Avg: 8608813, D Avg: 119380, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 623: HP: 836, STR: 604481, VIT: 408, SPD: 7, LUK: 1, Attack: 1033471, Defense: 85272, Current HP: 836, A Avg: 8608813, D Avg: 119380, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 622: HP: 836, STR: 604481, VIT: 408, SPD: 7, LUK: 1, Attack: 1033471, Defense: 85272, Current HP: 836, A Avg: 8608813, D Avg: 119380, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 621: HP: 836, STR: 604481, VIT: 408, SPD: 7, LUK: 1, Attack: 1033471, Defense: 85272, Current HP: 836, A Avg: 8608813, D Avg: 119380, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 620: HP: 836, STR: 604481, VIT: 408, SPD: 7, LUK: 1, Attack: 1033471, Defense: 85272, Current HP: 836, A Avg: 8608813, D Avg: 119380, [Divine Dragon Sword[181, 230, 230, 230], Dragon's Head[217, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 619: HP: 418, STR: 603677, VIT: 257, SPD: 8, LUK: 1, Attack: 1033517, Defense: 84393, Current HP: 418, A Avg: 8609196, D Avg: 118150, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 618: HP: 418, STR: 603677, VIT: 257, SPD: 8, LUK: 1, Attack: 1033517, Defense: 84393, Current HP: 418, A Avg: 8609196, D Avg: 118150, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 617: HP: 418, STR: 603677, VIT: 257, SPD: 8, LUK: 1, Attack: 1033517, Defense: 84393, Current HP: 418, A Avg: 8609196, D Avg: 118150, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 616: HP: 418, STR: 603677, VIT: 257, SPD: 8, LUK: 1, Attack: 1033517, Defense: 84393, Current HP: 418, A Avg: 8609196, D Avg: 118150, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 615: HP: 418, STR: 603677, VIT: 257, SPD: 8, LUK: 1, Attack: 1033517, Defense: 84393, Current HP: 418, A Avg: 8609196, D Avg: 118150, [Impulse[166, 230, 230, 230], Magnum[237, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 614: HP: 513, STR: 602685, VIT: 423, SPD: 8, LUK: 1, Attack: 1033761, Defense: 84845, Current HP: 513, A Avg: 8611229, D Avg: 118782, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 66]]
Rank 613: HP: 513, STR: 602685, VIT: 423, SPD: 8, LUK: 1, Attack: 1033761, Defense: 84845, Current HP: 513, A Avg: 8611229, D Avg: 118782, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 67]]
Rank 612: HP: 513, STR: 602685, VIT: 423, SPD: 8, LUK: 1, Attack: 1033761, Defense: 84845, Current HP: 513, A Avg: 8611229, D Avg: 118782, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 68]]
Rank 611: HP: 513, STR: 602685, VIT: 423, SPD: 8, LUK: 1, Attack: 1033761, Defense: 84845, Current HP: 513, A Avg: 8611229, D Avg: 118782, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 803]]
Rank 610: HP: 513, STR: 602685, VIT: 423, SPD: 8, LUK: 1, Attack: 1033761, Defense: 84845, Current HP: 513, A Avg: 8611229, D Avg: 118782, [Cuttlefish[178, 230, 230, 230], Superconducting Barrier[220, 230, 230, 230], Mobius Ring[316, 230, 230, 807]]
Rank 609: HP: 304, STR: 605115, VIT: 174, SPD: 9, LUK: 1, Attack: 1033837, Defense: 84180, Current HP: 304, A Avg: 8611862, D Avg: 117851, [Serpent[144, 230, 230, 230], Wings of Beast[210, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 608: HP: 285, STR: 605115, VIT: 562, SPD: 9, LUK: 1, Attack: 1033837, Defense: 86232, Current HP: 285, A Avg: 8611862, D Avg: 120724, [Serpent[144, 230, 230, 230], Shield of Thousand[246, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 607: HP: 931, STR: 605383, VIT: 601, SPD: 7, LUK: 1, Attack: 1033888, Defense: 88169, Current HP: 931, A Avg: 8612287, D Avg: 123436, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Seal of the High King[319, 230, 230, 230]]
Rank 606: HP: 338, STR: 605173, VIT: 174, SPD: 9, LUK: 1, Attack: 1033924, Defense: 84674, Current HP: 338, A Avg: 8612586, D Avg: 118543, [Serpent[144, 230, 230, 230], Hard Wings of Beast[222, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 605: HP: 703, STR: 605417, VIT: 597, SPD: 7, LUK: 1, Attack: 1033939, Defense: 88165, Current HP: 703, A Avg: 8612711, D Avg: 123430, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Petit Magic Circle[308, 230, 230, 230]]
Rank 604: HP: 798, STR: 605417, VIT: 634, SPD: 7, LUK: 1, Attack: 1033939, Defense: 88202, Current HP: 798, A Avg: 8612711, D Avg: 123482, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Mobius Ring[316, 230, 230, 230]]
Rank 603: HP: 798, STR: 605417, VIT: 618, SPD: 7, LUK: 1, Attack: 1033939, Defense: 88186, Current HP: 798, A Avg: 8612711, D Avg: 123460, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], The Third Eye[322, 230, 230, 230]]
Rank 602: HP: 323, STR: 603771, VIT: 112, SPD: 8, LUK: 1, Attack: 1033966, Defense: 84248, Current HP: 323, A Avg: 8612936, D Avg: 117947, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 601: HP: 323, STR: 603771, VIT: 112, SPD: 8, LUK: 1, Attack: 1033966, Defense: 84248, Current HP: 323, A Avg: 8612936, D Avg: 117947, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 600: HP: 323, STR: 603771, VIT: 112, SPD: 8, LUK: 1, Attack: 1033966, Defense: 84248, Current HP: 323, A Avg: 8612936, D Avg: 117947, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 599: HP: 323, STR: 603771, VIT: 112, SPD: 8, LUK: 1, Attack: 1033966, Defense: 84248, Current HP: 323, A Avg: 8612936, D Avg: 117947, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 803]]
Rank 598: HP: 323, STR: 603771, VIT: 112, SPD: 8, LUK: 1, Attack: 1033966, Defense: 84248, Current HP: 323, A Avg: 8612936, D Avg: 117947, [Zodiac[184, 230, 230, 230], Magnum[237, 230, 230, 230], Ring of power[314, 230, 230, 807]]
Rank 597: HP: 779, STR: 605501, VIT: 659, SPD: 9, LUK: 1, Attack: 1034065, Defense: 88227, Current HP: 779, A Avg: 8613761, D Avg: 123517, [Tornado[111, 230, 230, 230], Storm Wall[242, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 596: HP: 364, STR: 605278, VIT: 184, SPD: 9, LUK: 1, Attack: 1034082, Defense: 84190, Current HP: 364, A Avg: 8613903, D Avg: 117865, [Serpent[144, 230, 230, 230], Small Dragon Sword[224, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 595: HP: 304, STR: 605291, VIT: 166, SPD: 9, LUK: 1, Attack: 1034101, Defense: 84029, Current HP: 304, A Avg: 8614061, D Avg: 117640, [Serpent[144, 230, 230, 230], Small Sword[218, 230, 230, 230], Black Box[323, 230, 230, 230]]
Rank 594: HP: 478, STR: 604443, VIT: 68, SPD: 8, LUK: 1, Attack: 1034114, Defense: 86856, Current HP: 478, A Avg: 8614169, D Avg: 121598, [Red Shark[134, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 66]]
Rank 593: HP: 478, STR: 604443, VIT: 68, SPD: 8, LUK: 1, Attack: 1034114, Defense: 86856, Current HP: 478, A Avg: 8614169, D Avg: 121598, [Red Shark[134, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 67]]
Rank 592: HP: 478, STR: 604443, VIT: 68, SPD: 8, LUK: 1, Attack: 1034114, Defense: 86856, Current HP: 478, A Avg: 8614169, D Avg: 121598, [Red Shark[134, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 68]]
Rank 591: HP: 478, STR: 604443, VIT: 68, SPD: 8, LUK: 1, Attack: 1034114, Defense: 86856, Current HP: 478, A Avg: 8614169, D Avg: 121598, [Red Shark[134, 230, 230, 230], C Magnum[239, 230, 230, 230], Ring of power[314, 230, 230, 803]]
